"rownum","Id","WorldAreasKeys","i32","i32","BossMonsterSpawnChance","BossMonsterCount","BossMonster_MonsterVarietiesKeys","bool","i32","[string]","TagsKeys","MinLevel","MaxLevel","WorldAreas2","i32","PackFormation","i32","bool","[rid]","bool","bool","bool","bool","[string]"
1485,"einhar-sandleaper1",[0],8,12,0,0,[],"",0,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1486,"einhar-sandleaper2",[0],8,12,0,0,[],"",0,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1487,"einhar-sandleaper3",[0],8,12,0,0,[],"",0,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1488,"einhar-furyhound1",[0],4,7,0,0,[],"",0,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1489,"einhar-furyhound2",[0],4,7,0,0,[],"",0,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1490,"einhar-bull1",[0],4,7,0,0,[],"",0,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1491,"einhar-bull2",[0],4,7,0,0,[],"",0,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1492,"einhar-goatman1",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1493,"einhar-goatman2",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1494,"einhar-mountaingoatman1",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1495,"einhar-shieldcrab1",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1496,"einhar-shieldcrab2",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1497,"einhar-shieldcrab3",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1498,"einhar-shieldcrab4",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1499,"einhar-crabparasite1",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1500,"einhar-crabparasite2",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1501,"einhar-parasite1",[0],6,9,0,0,[],"",0,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1502,"einhar-parasite2",[0],6,9,0,0,[],"",0,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1503,"einhar-parasite3",[0],6,9,0,0,[],"",0,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1504,"einhar-scorpion1",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1505,"einhar-scorpion2",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1506,"einhar-scorpion3",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1507,"betrayal-safehouse-fortress1",[417],5,8,50,1,"[7072,7075,7073]","",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1508,"betrayal-safehouse-fortress2",[417],5,8,50,1,"[7072,7075,7073]","",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1509,"betrayal-safehouse-fortress3",[417],5,8,50,1,"[7072,7075,7073]","",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1510,"betrayal-safehouse-fortress4",[417],5,8,50,1,"[7072,7075,7073]","",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1511,"betrayal-safehouse-fortress5",[417],5,8,50,1,"[7072,7075,7073]","",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1512,"betrayal-safehouse-cart1",[419],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1513,"betrayal-safehouse-cart2",[419],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1514,"betrayal-safehouse-cart3",[419],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1515,"betrayal-safehouse-cart4",[419],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1516,"betrayal-safehouse-raid1",[420],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1517,"betrayal-safehouse-raid2",[420],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1518,"betrayal-safehouse-raid3",[420],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1519,"betrayal-safehouse-raid4",[420],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1520,"betrayal-safehouse-assassin1",[418],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1521,"betrayal-safehouse-assassin2",[418],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1522,"betrayal-safehouse-assassin3",[418],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1523,"betrayal-safehouse-assassin4",[418],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1524,"betrayal-safehouse-assassin5",[418],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1525,"betrayal-catarina-gauntlet1",[421],5,8,50,1,"[7072,7075,7073]","",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1526,"betrayal-catarina-gauntlet2",[421],5,8,50,1,"[7072,7075,7073]","",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1527,"betrayal-catarina-gauntlet3",[421],5,8,50,1,"[7072,7075,7073]","",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1528,"betrayal-catarina-gauntlet4",[421],5,8,50,1,"[7072,7075,7073]","",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1529,"betrayal-catarina-gauntlet5",[421],5,8,50,1,"[7072,7075,7073]","",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1530,"synthesis-signature-pack-AcidCave",[0],4,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1531,"synthesis-signature-pack-Antiquary",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1532,"synthesis-signature-pack-ArachnidTomb",[0],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1533,"synthesis-signature-pack-Archives",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1534,"synthesis-signature-pack-AshenWood",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1535,"synthesis-signature-pack-Bazaar",[0],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1536,"synthesis-signature-pack-Beach",[0],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1537,"synthesis-signature-pack-Belly",[0],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1538,"synthesis-signature-pack-Causeway",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1539,"synthesis-signature-pack-Cave",[0],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1540,"synthesis-signature-pack-Chambers",[0],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1541,"synthesis-signature-pack-ControlBlocks",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1542,"synthesis-signature-pack-Crypt",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1543,"synthesis-signature-pack-Dungeon",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1544,"synthesis-signature-pack-Fissure",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1545,"synthesis-signature-pack-Garden",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1546,"synthesis-signature-pack-Haunt",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1547,"synthesis-signature-pack-Park",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1548,"synthesis-signature-pack-Quarry",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1549,"synthesis-signature-pack-Oasis",[0],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1550,"synthesis-signature-pack-SpiderForest",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1551,"synthesis-signature-pack-Baths",[0],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1552,"synthesis-signature-pack-Baths2",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1553,"synthesis-signature-pack-CaveMine",[0],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1554,"synthesis-signature-pack-Forest",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1555,"synthesis-signature-pack-Forest2",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1556,"synthesis-signature-pack-Forest3",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1557,"synthesis-signature-pack-Graveyard",[0],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1558,"synthesis-signature-pack-Graveyard2",[0],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1559,"synthesis-signature-pack-Graveyard3",[0],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1560,"synthesis-signature-pack-Mushroom",[0],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1561,"synthesis-signature-pack-Pier",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1562,"synthesis-signature-pack-Pier2",[0],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1563,"synthesis-signature-pack-Prison",[0],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1564,"synthesis-signature-pack-Prison2",[0],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1565,"synthesis-signature-pack-Sanctuary",[0],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1566,"synthesis-signature-pack-Sanctuary2",[0],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1567,"synthesis-signature-pack-Sanctuary3",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1568,"synthesis-signature-pack-Scepter",[0],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1569,"synthesis-signature-pack-Scepter2",[0],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1570,"synthesis-signature-pack-Scepter3",[0],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1571,"synthesis-signature-pack-Sewers",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1572,"synthesis-signature-pack-Sewers2",[0],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1573,"synthesis-signature-pack-Sewers3",[0],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1574,"synthesis-signature-pack-Solaris",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1575,"synthesis-signature-pack-Solaris2",[0],5,10,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1576,"synthesis-signature-pack-Solaris3",[0],5,10,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1577,"synthesis-signature-pack-SwampBog",[0],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1578,"synthesis-synthesised-pack-ribbons1","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,448,454,447,453]",3,5,0,0,[],"",1,[],[],1,4,[435],0,"",0,"",[],1,"","",1,[]
1579,"synthesis-synthesised-pack-ribbons2","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,448,454,447,453]",4,6,0,0,[],"",1,[],[],5,10,[435],0,"",0,"",[],1,"","",1,[]
1580,"synthesis-synthesised-pack-ribbons3","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,448,454,447,453]",4,7,50,1,[7167],"",1,[],[],11,24,[435],75,"",0,"",[],1,"","",1,[]
1581,"synthesis-synthesised-pack-ribbons4","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,448,454,447,453]",5,8,50,1,[7167],"",1,[],[],25,40,[435],75,"",0,"",[],1,"","",1,[]
1582,"synthesis-synthesised-pack-ribbons5","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,448,454,447,453]",5,9,50,1,[7167],"",1,[],[],41,67,[435],75,"",0,"",[],1,"","",1,[]
1583,"synthesis-synthesised-pack-ribbons6","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,448,454,447,453]",6,10,50,1,[7167],"",1,[],[],68,79,[435],75,"",0,"",[],1,"","",1,[]
1584,"synthesis-synthesised-pack-ribbons7","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,448,454,447,453]",7,11,50,1,[7167],"",1,[],[],80,100,[435],75,"",0,"",[],1,"","",1,[]
1585,"synthesis-synthesised-pack1-walkers1","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,449,455,447,453]",3,4,0,0,[],"",1,[],[],1,4,[414],0,"",0,"",[],1,"","",1,[]
1586,"synthesis-synthesised-pack1-walkers2","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,449,455,447,453]",3,5,0,0,[],"",1,[],[],5,10,[414],0,"",0,"",[],1,"","",1,[]
1587,"synthesis-synthesised-pack1-walkers3","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,449,455,447,453]",4,7,50,1,[7200],"",1,[],[],11,24,[414],75,"",0,"",[],1,"","",1,[]
1588,"synthesis-synthesised-pack1-walkers4","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,449,455,447,453]",4,8,50,1,[7200],"",1,[],[],25,40,[414],75,"",0,"",[],1,"","",1,[]
1589,"synthesis-synthesised-pack1-walkers5","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,449,455,447,453]",5,9,50,1,[7200],"",1,[],[],41,67,[414],75,"",0,"",[],1,"","",1,[]
1590,"synthesis-synthesised-pack1-walkers6","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,449,455,447,453]",5,10,50,1,[7200],"",1,[],[],68,79,[414],75,"",0,"",[],1,"","",1,[]
1591,"synthesis-synthesised-pack1-walkers7","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,449,455,447,453]",6,11,50,1,[7200],"",1,[],[],80,100,[414],75,"",0,"",[],1,"","",1,[]
1592,"synthesis-synthesised-pack2-walkers1","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,450,456,447,453]",3,4,0,0,[],"",1,[],[],1,4,[414],0,"",0,"",[],1,"","",1,[]
1593,"synthesis-synthesised-pack2-walkers2","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,450,456,447,453]",3,5,0,0,[],"",1,[],[],5,10,[414],0,"",0,"",[],1,"","",1,[]
1594,"synthesis-synthesised-pack2-walkers3","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,450,456,447,453]",4,7,50,1,[7204],"",1,[],[],11,24,[414],75,"",0,"",[],1,"","",1,[]
1595,"synthesis-synthesised-pack2-walkers4","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,450,456,447,453]",4,8,50,1,[7204],"",1,[],[],25,40,[414],75,"",0,"",[],1,"","",1,[]
1596,"synthesis-synthesised-pack2-walkers5","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,450,456,447,453]",5,9,50,1,[7204],"",1,[],[],41,67,[414],75,"",0,"",[],1,"","",1,[]
1597,"synthesis-synthesised-pack2-walkers6","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,450,456,447,453]",5,10,50,1,[7204],"",1,[],[],68,79,[414],75,"",0,"",[],1,"","",1,[]
1598,"synthesis-synthesised-pack2-walkers7","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,450,456,447,453]",6,11,50,1,[7204],"",1,[],[],80,100,[414],75,"",0,"",[],1,"","",1,[]
1599,"synthesis-synthesised-pack3-walkers5","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,448,454,447,453]",5,9,50,1,[7202],"",1,[],[],41,67,[414],75,"",0,"",[],1,"","",1,[]
1600,"synthesis-synthesised-pack3-walkers6","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,448,454,447,453]",5,10,50,1,[7202],"",1,[],[],68,79,[414],75,"",0,"",[],1,"","",1,[]
1601,"synthesis-synthesised-pack3-walkers7","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,448,454,447,453]",6,11,50,1,[7202],"",1,[],[],80,100,[414],75,"",0,"",[],1,"","",1,[]
1602,"synthesis-synthesised-pack4-walkers6","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,451,457,447,453]",5,10,50,1,[7206],"",1,[],[],68,79,[414],75,"",0,"",[],1,"","",1,[]
1603,"synthesis-synthesised-pack4-walkers7","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,451,457,447,453]",6,11,50,1,[7206],"",1,[],[],80,100,[414],75,"",0,"",[],1,"","",1,[]
1604,"synthesis-synthesised-pack-hounds1","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,450,456,447,453]",3,4,0,0,[],"",1,[],[],1,4,[435],0,"",0,"",[],1,"","",1,[]
1605,"synthesis-synthesised-pack-hounds2","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,450,456,447,453]",3,6,0,0,[],"",1,[],[],5,10,[435],0,"",0,"",[],1,"","",1,[]
1606,"synthesis-synthesised-pack-hounds3","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,450,456,447,453]",4,7,50,1,[7197],"",1,[],[],11,24,[435],75,"",0,"",[],1,"","",1,[]
1607,"synthesis-synthesised-pack-hounds4","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,450,456,447,453]",4,8,50,1,[7197],"",1,[],[],25,40,[435],75,"",0,"",[],1,"","",1,[]
1608,"synthesis-synthesised-pack-hounds5","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,450,456,447,453]",5,9,50,1,[7197],"",1,[],[],41,67,[435],75,"",0,"",[],1,"","",1,[]
1609,"synthesis-synthesised-pack-hounds6","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,450,456,447,453]",5,10,50,1,[7197],"",1,[],[],68,79,[435],75,"",0,"",[],1,"","",1,[]
1610,"synthesis-synthesised-pack-hounds7","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,450,456,447,453]",6,11,50,1,[7197],"",1,[],[],80,100,[435],75,"",0,"",[],1,"","",1,[]
1611,"synthesis-synthesised-pack-spikers1","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,451,457,447,453]",3,4,0,0,[],"",1,[],[],1,4,[435],0,"",0,"",[],1,"","",1,[]
1612,"synthesis-synthesised-pack-spikers2","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,451,457,447,453]",3,6,0,0,[],"",1,[],[],5,10,[435],0,"",0,"",[],1,"","",1,[]
1613,"synthesis-synthesised-pack-spikers3","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,451,457,447,453]",4,7,50,1,[7285],"",1,[],[],11,24,[435],75,"",0,"",[],1,"","",1,[]
1614,"synthesis-synthesised-pack-spikers4","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,451,457,447,453]",4,8,50,1,[7285],"",1,[],[],25,40,[435],75,"",0,"",[],1,"","",1,[]
1615,"synthesis-synthesised-pack-spikers5","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,451,457,447,453]",5,9,50,1,[7285],"",1,[],[],41,67,[435],75,"",0,"",[],1,"","",1,[]
1616,"synthesis-synthesised-pack-spikers6","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,451,457,447,453]",5,10,50,1,[7285],"",1,[],[],68,79,[435],75,"",0,"",[],1,"","",1,[]
1617,"synthesis-synthesised-pack-spikers7","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,451,457,447,453]",6,11,50,1,[7285],"",1,[],[],80,100,[435],75,"",0,"",[],1,"","",1,[]
1618,"synthesis-synthesised-pack-wheels1","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,449,455,447,453]",3,4,0,0,[],"",1,[],[],1,4,[435],0,"",0,"",[],1,"","",1,[]
1619,"synthesis-synthesised-pack-wheels2","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,449,455,447,453]",3,6,0,0,[],"",1,[],[],5,10,[435],0,"",0,"",[],1,"","",1,[]
1620,"synthesis-synthesised-pack-wheels3","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,449,455,447,453]",4,7,50,1,[7230],"",1,[],[],11,24,[435],75,"",0,"",[],1,"","",1,[]
1621,"synthesis-synthesised-pack-wheels4","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,449,455,447,453]",4,8,50,1,[7230],"",1,[],[],25,40,[435],75,"",0,"",[],1,"","",1,[]
1622,"synthesis-synthesised-pack-wheels5","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,449,455,447,453]",5,9,50,1,[7230],"",1,[],[],41,67,[435],75,"",0,"",[],1,"","",1,[]
1623,"synthesis-synthesised-pack-wheels6","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,449,455,447,453]",5,10,50,1,[7230],"",1,[],[],68,79,[435],75,"",0,"",[],1,"","",1,[]
1624,"synthesis-synthesised-pack-wheels7","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,449,455,447,453]",6,11,50,1,[7230],"",1,[],[],80,100,[435],75,"",0,"",[],1,"","",1,[]
1625,"synthesis-signature-pack-Colosseum1",[0],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1626,"synthesis-signature-pack-Colosseum2",[0],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1627,"synthesis-signature-pack-Colosseum3",[0],3,4,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1628,"synthesis-signature-pack-Colosseum4",[0],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1629,"synthesis-signature-pack-Colosseum5",[0],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1630,"synthesis-signature-pack-DriedLake",[0],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1631,"synthesis-signature-pack-ForestCave1",[0],2,3,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1632,"synthesis-signature-pack-Glacier1",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1633,"synthesis-signature-pack-Glacier2",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1634,"synthesis-signature-pack-Glacier3",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1635,"synthesis-signature-pack-Glacier4",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1636,"synthesis-signature-pack-Library1",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1637,"synthesis-signature-pack-Library2",[0],3,4,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1638,"synthesis-signature-pack-MoonTemple1",[0],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1639,"synthesis-signature-pack-MoonTemple2",[0],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1640,"synthesis-signature-pack-MoonTemple3",[0],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1641,"synthesis-signature-pack-MoonTemple4",[0],3,4,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1642,"synthesis-signature-pack-MoonTemple5",[0],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1643,"synthesis-signature-pack-Mesa1",[0],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1644,"synthesis-signature-pack-Mesa2",[0],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1645,"synthesis-signature-pack-Mineshaft",[0],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1646,"synthesis-signature-pack-Ossuary",[0],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1647,"synthesis-signature-pack-Plateau1",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1648,"synthesis-signature-pack-Plateau2",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
