"rownum","Id","BuffDDSFile","EPKFiles1","EPKFiles2","PreloadGroups","bool","BuffName","MiscAnimated1","MiscAnimated2","BuffDescription","EPKFile","HasExtraArt","ExtraArt","[i32]","EPKFiles","BuffVisualOrbs","MiscAnimated3"
987,"player_aura_celestial_mtx","",[],"[""Metadata/Effects/Microtransactions/Spells/auras/celestial/celestialaura.epk""]",[],"","","","","","","","",[],[],[],""
988,"cold_soulrend","Art/2DArt/BuffIcons/buffchilled.dds","[""Metadata/Effects/Spells/monsters_effects/League_Synthesis/general/cold/cold_soulrend.epk""]",[],[],"","","","","","","","",[],[],[],""
989,"cold_soulrend_fade_out","","[""Metadata/Effects/Spells/monsters_effects/League_Synthesis/general/cold/cold_soulrend_fadeout.epk""]",[],[],"","","","","","","","",[],[],[],""
990,"blood_soulrend","Art/2DArt/BuffIcons/BloodCloudDebuff.dds","[""Metadata/Effects/Spells/monsters_effects/League_Legion/Vaal/vaal_sergeant/soulrend/soulrend.epk""]",[],[],"","","","","","","","",[],[],[],""
991,"blood_soulrend_fade_out","","[""Metadata/Effects/Spells/monsters_effects/League_Legion/Vaal/vaal_sergeant/soulrend/soulrend_fadeout.epk""]",[],[],"","","","","","","","",[],[],[],""
992,"fire_exposure","Art/2DArt/BuffIcons/resistfire.dds","[""Metadata/Effects/Spells/ele_resist_debuff/fire.epk""]",[],[],"","","","","","","","",[],[],[],""
993,"cold_exposure","Art/2DArt/BuffIcons/resistcold.dds","[""Metadata/Effects/Spells/ele_resist_debuff/cold.epk""]",[],[],"","","","","","","","",[],[],[],""
994,"lightning_exposure","Art/2DArt/BuffIcons/resistlightning.dds","[""Metadata/Effects/Spells/ele_resist_debuff/lightning.epk""]",[],[],"","","","","","","","",[],[],[],""
995,"fire_exposure_all","Art/2DArt/BuffIcons/resistfire.dds","[""Metadata/Effects/StatusAilments/triple_exposure/tri_exposure.epk""]",[],[],"","","","","","","","",[],[],[],""
996,"cold_exposure_all","Art/2DArt/BuffIcons/resistcold.dds","[""Metadata/Effects/StatusAilments/triple_exposure/tri_exposure.epk""]",[],[],"","","","","","","","",[],[],[],""
997,"lightning_exposure_all","Art/2DArt/BuffIcons/resistlightning.dds","[""Metadata/Effects/StatusAilments/triple_exposure/tri_exposure.epk""]",[],[],"","","","","","","","",[],[],[],""
998,"ghost_dance","Art/2DArt/SkillIcons/passives/Trickster/AcrobaticWillpower.dds",[],[],[],"","","","","","","","",[],[],[],""
999,"player_aura_celestialt1_mtx","",[],"[""Metadata/Effects/Microtransactions/Spells/auras/celestial/celestialauratier1.epk""]",[],"","","","","","","","",[],[],[],""
1000,"player_aura_celestialt2_mtx","",[],"[""Metadata/Effects/Microtransactions/Spells/auras/celestial/celestialauratier2.epk""]",[],"","","","","","","","",[],[],[],""
1001,"player_aura_celestialt3_mtx","",[],"[""Metadata/Effects/Microtransactions/Spells/auras/celestial/celestialauratier3.epk""]",[],"","","","","","","","",[],[],[],""
1002,"synthesis_fragment_entry_hide_player","",[],[],[],"","","","","","","","",[],[],[],""
1003,"synthesis_fragment_entry_scan_player","",[],[],[],"","","","","","","","",[],[],[],""
1004,"madcap_phase_run_mtx","","[""Metadata/Effects/Microtransactions/Spells/phase_run/horseman/EPK.epk""]",[],[],"","","","","","","","",[],[],[],""
1005,"huntsman_immortal_call_mtx","","[""Metadata/Effects/Microtransactions/Spells/ImmortalCall/huntsman/EPK.epk""]",[],[],"","","","","","","","",[],[],[],""
1006,"ignited_holy","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/StatusAilments/holy_ignited.epk""]","[""Metadata/Effects/Spells/supports/aurafy/fire_white.epk""]",[],"","","","","","Metadata/Effects/StatusAilments/holy_ignited_player.epk","","",[],[],[],""
1007,"synthesis_decay_effect","Art/2DArt/BuffIcons/SynthesisDebuff.dds",[],[],[],"","","","","","","","",[],[],[],""
1008,"player_aura_madcap_mtx","",[],"[""Metadata/Effects/Microtransactions/Aura/darkwood_horseman/madcap_aura.epk""]",[],"","","","","","","","",[],[],[],""
1009,"player_auras_huntsman_mtx","",[],"[""Metadata/Effects/Microtransactions/Aura/darkwood_huntsman/huntsman_aura.epk""]",[],"","","","","","","","",[],[],[],""
1010,"spell_boost_charge","",[],[],[],"","","","","","",1,"Art/2DArt/UIImages/InGame/SpellFocusSupportbuff",[],[],[],""
1011,"divinity","Art/2DArt/BuffIcons/Divinity.dds","[""Metadata/Effects/Microtransactions/Aura/Uniques/HighTemplarsRobes2/divinity.epk""]",[],[],"","","","","","","","",[],[],[],""
1012,"player_aura_accuracy_and_crits","Art/2DArt/SkillIcons/auracrit.dds","[""Metadata/Effects/Spells/monsters_effects/aura/affected_player.epk""]","[""Metadata/Effects/Microtransactions/Aura/Uniques/AccuracyCrit/AccCritAura.epk""]",[],1,"","","","","","","",[],[],[],""
1013,"player_aura_accuracy_and_crits_4_0_0","Art/2DArt/SkillIcons/auracrit.dds","[""Metadata/Effects/Spells/monsters_effects/aura/affected_player.epk""]","[""Metadata/Effects/Spells/player_auras/precision.epk""]",[],1,"","","","","","","",[],[],[],""
1014,"synthesis_turret_charge_projectile_target","Art/2DArt/BuffIcons/SynthesisDroneDebuff.dds","[""Metadata/Effects/Spells/monsters_effects/League_Synthesis/Synthesis_Guardian2/drone_debuff/debuff.epk""]",[],[],"","","","","","","","",[],[],[],""
1015,"synthesis_camera_lens","Art/2DArt/BuffIcons/SynthesisDebuff.dds",[],[],[],"","","","","","","","",[],[],[],""
1016,"synthesis_slow","Art/2DArt/BuffIcons/SynthesisDebuff.dds",[],[],[],"","","","","","","","",[],[],[],""
1017,"synthesis_player_teleport_appear","","[""Metadata/Effects/Spells/monsters_effects/League_Synthesis/cavas_soul/wormhole_chara_out.epk""]",[],[],"","","","","","","","",[],[],[],""
1018,"dominance_aura_all_stats","","[""Metadata/Effects/Spells/monsters_effects/aura/affected_player.epk""]",[],[],"","","","","","","","",[],[],[],""
1019,"soulrend_celestial","","[""Metadata/Effects/Microtransactions/Spells/soulrend/celestial/spacialrend.epk""]",[],[],"","","","","","","","",[],[],[],""
1020,"soulrend_celestial_fade_out","","[""Metadata/Effects/Microtransactions/Spells/soulrend/celestial/spacialfade.epk""]",[],[],"","","","","","","","",[],[],[],""
1021,"storm_burst_orb_count","Art/2DArt/SkillIcons/StormBurst.dds",[],[],[],"","","","","","","","",[],[],[],""
1022,"synthesis_laser_slow","Art/2DArt/BuffIcons/ArcTrap.dds","[""Metadata/Effects/StatusAilments/shocked.epk"",""Metadata/Effects/StatusAilments/shocked.epk"",""Metadata/Effects/StatusAilments/monsters/large_monsters/shocked.epk""]",[],[],"","","","","","","","",[],[],[],""
1023,"high_templar_robes_icon","Art/2DArt/BuffIcons/Divinity.dds","[""Metadata/Effects/StatusAilments/NoEffect.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
1024,"soulrend_celestial_cat","","[""Metadata/Effects/Microtransactions/Spells/soulrend/cat/spacialrend.epk""]",[],[],"","","","","","","","",[],[],[],""
1025,"soulrend_celestial_cat_fade_out","","[""Metadata/Effects/Microtransactions/Spells/soulrend/cat/spacialfade.epk""]",[],[],"","","","","","","","",[],[],[],""
1026,"quick_guard","Art/2DArt/BuffIcons/QuickGuard.dds","[""Metadata/Effects/Spells/maneuver_mechanics/Iron_Skin.epk""]",[],[],"","","","","","","","",[],[],[],""
1027,"quick_guard_stygian","Art/2DArt/BuffIcons/QuickGuard.dds","[""Metadata/Effects/Microtransactions/Spells/StygianSteelskin/Steel_Skin.epk""]",[],[],"","","","","","","","",[],[],[],""
1028,"bone_armour","Art/2DArt/BuffIcons/QuickGuard2.dds","[""Metadata/Effects/Spells/maneuver_mechanics/BoneArmour.epk""]",[],[],"","","","","","","","",[],[],[],""
1029,"dark_ritual_stygian","","[""Metadata/Effects/Microtransactions/Spells/dark_ritual/stygian/dot.epk""]",[],[],"","","","","","","","",[],[],[],""
1030,"demonic_herald_of_ash","Art/2DArt/BuffIcons/HeraldofAsh.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/demonic/hand_fire.epk""]",[],[],"","","","","","","","",[],[],[],""
1031,"demonic_herald_of_ice","Art/2DArt/BuffIcons/HeraldofIce.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/demonic/hand_ice.epk""]",[],[],"","","","","","","","",[],[],[],""
1032,"demonic_herald_of_thunder","Art/2DArt/BuffIcons/HeraldofThunder.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/demonic/hand_lightning.epk""]",[],[],"","","","","","","","",[],[],[],""
1033,"demonic_herald_of_thunder_active","","[""Metadata/Effects/Microtransactions/Spells/heralds/demonic/lightning_active.epk""]",[],[],"","","","","","","","",[],[],[],""
1034,"quick_block","Art/2DArt/BuffIcons/nobuff.dds","[""Metadata/Effects/Spells/maneuver_mechanics/Blessed_Shield.epk""]",[],[],"","","","","","","","",[],[],[],""
1035,"cyclone_channelled_stage","Art/2DArt/SkillIcons/cyclone.dds",[],[],[],"","","","","","","","",[],[],[],""
1036,"bladestorm_sandstorm","Art/2DArt/SkillIcons/SandBladeStorm.dds",[],[],[],"","","","","","","","",[],[],[],""
1037,"bladestorm_bloodstorm","Art/2DArt/SkillIcons/BloodBladeStorm.dds",[],[],[],"","","","","","","","",[],[],[],""
1038,"sand_stance","Art/2DArt/BuffIcons/SandStance.dds","[""Metadata/Effects/Spells/blood_sand_stance/sand_stance.epk""]",[],[],"","","","","","","","",[],[],[],""
1039,"blood_stance","Art/2DArt/BuffIcons/BloodStance.dds","[""Metadata/Effects/Spells/blood_sand_stance/blood_stance.epk""]",[],[],"","","","","","","","",[],[],[],""
1040,"double_slash_stage","Art/2DArt/SkillIcons/DoubleSlash.dds",[],[],[],"","","","","","","","",[],[],[],""
1041,"ground_fire_burn_stygian","Art/2DArt/SkillIcons/groundfire.dds","[""Metadata/Effects/StatusAilments/Ignited_blackflame.epk"",""Metadata/Effects/StatusAilments/Ignited_blackflame.epk"",""Metadata/Effects/StatusAilments/monsters/large_monsters/Ignited_blackflame.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
1042,"legion_petrify","Art/2DArt/BuffIcons/Petrified.dds","[""Metadata/Effects/Spells/monsters_effects/League_Legion/epk/affected/obelisk_affected.epk""]",[],[48],"","","","","","","","",[],[],[],""
1043,"shrine_resonating","Art/2DArt/BuffIcons/ResonatingShrine.dds",[],[],[],"","","","","","","","",[],[],[60],""
1044,"shrine_gloom","Art/2DArt/BuffIcons/shrine_curses.dds",[],[],[],"","","","","","","","",[],[],[58],""
1045,"berserk","Art/2DArt/BuffIcons/Beserk.dds","[""Metadata/Effects/Spells/rage_burst/Berserk.epk""]",[],[],"","","","","","","","",[],[],[],""
1046,"player_aura_plated_mtx","",[],"[""Metadata/Effects/Microtransactions/Aura/plated/platedAura.epk""]",[],"","","","","","","","",[],[],[],""
1047,"player_aura_dragon_mtx","",[],"[""Metadata/Effects/Microtransactions/Spells/auras/dragon/red/RedDragonAura.epk""]",[],"","","","","","","","",[],[],[],""
1048,"player_aura_blue_dragon_mtx","",[],"[""Metadata/Effects/Microtransactions/Spells/auras/dragon/blue/BlueDragonAura.epk""]",[],"","","","","","","","",[],[],[],""
1049,"eternal_empire_banner","Art/2DArt/BuffIcons/nobuff.dds","[""Metadata/Effects/Spells/monsters_effects/League_Legion/EternalEmpire/BannerSummon/Epk/banner_affected.epk""]",[],[],"","","","","","","","",[],[],[],""
1050,"replicate_minion_visual","","[""Metadata/Effects/Spells/refract/mirages.epk""]",[],[],"","","","","","","","",[],[],[],""
1051,"sand_armour","Art/2DArt/SkillIcons/SandArmour.dds","[""Metadata/Effects/Spells/blood_sand_armour/sand_armour.epk""]",[],[],"","","","","","","","",[],[],[],""
1052,"blood_armour","Art/2DArt/SkillIcons/BloodArmour.dds","[""Metadata/Effects/Spells/blood_sand_armour/blood_armour.epk""]",[],[],"","","","","","","","",[],[],[],""
1053,"empyrean_herald_of_ash","Art/2DArt/BuffIcons/HeraldofAsh.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/empyrean/EPK_Ash.epk""]",[],[],"","","","","","","","",[],[],[],""
1054,"empyrean_herald_of_ice","Art/2DArt/BuffIcons/HeraldofIce.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/empyrean/EPK_Ice.epk""]",[],[],"","","","","","","","",[],[],[],""
1055,"empyrean_herald_of_thunder","Art/2DArt/BuffIcons/HeraldofThunder.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/empyrean/EPK_Thunder.epk""]",[],[],"","","","","","","","",[],[],[],""
1056,"empyrean_herald_of_thunder_active","","[""Metadata/Effects/Microtransactions/Spells/heralds/empyrean/EPK_Thunder_Buff.epk""]",[],[],"","","","","","","","",[],[],[],""
1057,"blinded_sand","Art/2DArt/BuffIcons/buffblinded.dds",[],[],[],"","","","","","","","",[],[],[63],""
1058,"player_physical_damage_aura","Art/2DArt/SkillIcons/auradamage.dds","[""Metadata/Effects/Spells/player_auras/physical_damage/enemy_affected.epk""]","[""Metadata/Effects/Spells/player_auras/physical_damage/player_aura.epk""]",[],1,"","","","","","","",[],[],[],""
1059,"legion_time_lock_karui","Art/2DArt/BuffIcons/Petrified.dds","[""Metadata/Effects/Spells/monsters_effects/League_Legion/epk/affected/obelisk_KARUI.epk""]",[],[48],"","","","","","","","",[],[],[],""
1060,"legion_time_lock_maraketh","Art/2DArt/BuffIcons/Petrified.dds","[""Metadata/Effects/Spells/monsters_effects/League_Legion/epk/affected/obelisk_MARAKETH.epk""]",[],[48],"","","","","","","","",[],[],[],""
1061,"legion_time_lock_vaal","Art/2DArt/BuffIcons/Petrified.dds","[""Metadata/Effects/Spells/monsters_effects/League_Legion/epk/affected/obelisk_VAAL.epk""]",[],[48],"","","","","","","","",[],[],[],""
1062,"legion_time_lock_templar","Art/2DArt/BuffIcons/Petrified.dds","[""Metadata/Effects/Spells/monsters_effects/League_Legion/epk/affected/obelisk_TEMPLAR.epk""]",[],[48],"","","","","","","","",[],[],[],""
1063,"legion_time_lock_eternal","Art/2DArt/BuffIcons/Petrified.dds","[""Metadata/Effects/Spells/monsters_effects/League_Legion/epk/affected/obelisk_EMPIRE.epk""]",[],[48],"","","","","","","","",[],[],[],""
1064,"attached_retract_arrow","Art/2DArt/BuffIcons/LioneyeArrowStuckInPlayerDebuff.dds",[],[],[],"","","","","","","","",[],[],[],""
1065,"legion_nobuff","","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],[],"","","","","","","","",[],[],[],""
1066,"player_aura_illusionist_mtx","",[],"[""Metadata/Effects/Microtransactions/Aura/illusionist/illusionist_aura.epk""]",[],"","","","","","","","",[],[],[],""
1067,"necromancer_skeleton_buff","","[""Metadata/Effects/Spells/monsters_effects/act1/necromancer/buff_flash.epk""]",[],[],"","","","","","","","",[],[],[],""
1068,"player_aura_legion_mtx","",[],"[""Metadata/Effects/Microtransactions/Aura/LegionAura/LegionAura.epk""]",[],"","","","","","","","",[],[],[],""
1069,"player_aura_wrangler_mtx","",[],"[""Metadata/Effects/Microtransactions/Aura/frontier_wrangler/Aura_Wrangler.epk""]",[],"","","","","","","","",[],[],[],""
1070,"player_aura_wild_mtx","",[],"[""Metadata/Effects/Microtransactions/Aura/frontier_wild/Aura_Wild.epk""]",[],"","","","","","","","",[],[],[],""
1071,"blitz_charge","Art/2DArt/SkillIcons/passives/Berserker/Blitz.dds",[],[],[],"","","","","","","","",[],[],[],""
1072,"slayer_crit_multi_aura","Art/2DArt/SkillIcons/passives/Slayer/Overwhelm.dds","[""Metadata/Effects/Spells/ascendancy_classes/slayer/overwhelm/overwhelm.epk""]",[],[],1,"","","","","","","",[],[],[],""
1073,"flicker_strike","Art/2DArt/SkillIcons/iconblinkstrike.dds",[],[],[],"","","","","","","","",[],[],[],""
1074,"fidelitas_lightning_charged","","[""Metadata/Effects/Spells/monsters_effects/aura/monster_buff/element_fire/light.epk""]",[],[],"","","","","","","","",[],[],[],""
1075,"legion_flask_lasso","Art/2DArt/SkillIcons/MarakethBossSkill1.dds","[""Metadata/Effects/Spells/monsters_effects/League_Legion/Maraketh/Boss/lasso_debuff.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
1076,"screech_snipe_debuff","Art/2DArt/BuffIcons/SappedBuff.dds",[],[],[],"","","","","","","","",[],[],[],""
1077,"korea_pc_bang","Art/2DArt/BuffIcons/KoreaPCBang.dds",[],[],[],"","","","","","","","",[],[],[],""
1078,"vigilant_strike_on_fortify","","[""Metadata/Effects/Spells/fortify/onhit/fortify_onhit.epk""]",[],[],"","","","","","","","",[],[],[],""
1079,"challenger_charge","Art/2DArt/SkillIcons/passives/Gladiator/GLADBloodAndSand.dds",[],[],[],"","","","","","","","",[],[],[],""
1080,"vigilant_strike_on_have_fortify","","[""Metadata/Effects/Spells/fortify/onhit/fortify_onhit2.epk""]",[],[],"","","","","","","","",[],[],[],""
1081,"combat_rush","Art/2DArt/BuffIcons/CloseCombatMovementBuff.dds",[],[],[],"","","","","","","","",[],[],[],""
1082,"vanished_enemy_affecting_aura","",[],"[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],1,"","","","","","","",[],[],[],""
1083,"siphon_celestial","Art/2DArt/SkillIcons/Siphon.dds","[""Metadata/Effects/Microtransactions/Spells/siphon_celestial/drain.epk"",""Metadata/Effects/Microtransactions/Spells/siphon_celestial/drain.epk"",""Metadata/Effects/Microtransactions/Spells/siphon_celestial/drain_large.epk""]",[],[],1,"","","","","","","",[],[],[],""
1084,"contagion_celestial","Art/2DArt/SkillIcons/Contagion.dds","[""Metadata/Effects/Microtransactions/Spells/contagion_celestial/affected.epk""]",[],[],"","","","","","","","",[],[],[],""
1085,"blight_celestial","","[""Metadata/Effects/Microtransactions/Spells/blight/celestial/blight_on.epk""]",[],[],"","","","","","","","",[],[],[],""
1086,"ignited_empyrean","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/empyrean/ailment_Ash.epk""]","[""Metadata/Effects/Spells/supports/aurafy/fire.epk""]",[],"","","","","","","","",[],[],[],""
1087,"empyrean_shock","Art/2DArt/BuffIcons/buffshocked.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/empyrean/ailment_Thunder.epk""]","[""Metadata/Effects/Spells/supports/aurafy/divine_shocked.epk""]",[],"","","","","","","","",[],[],[],""
1088,"blood_stance_celestial","","[""Metadata/Effects/Microtransactions/Spells/blood_sand_stance/celestial_blood_stance.epk""]",[],[],"","","","","","","","",[],[],[],""
1089,"sand_stance_celestial","","[""Metadata/Effects/Microtransactions/Spells/blood_sand_stance/celestial_sand_stance.epk""]",[],[],"","","","","","","","",[],[],[],""
1090,"blood_armour_celestial","","[""Metadata/Effects/Microtransactions/Spells/blood_sand_stance/celestial_blood_armour.epk""]",[],[],"","","","","","","","",[],[],[],""
1091,"sand_armour_celestial","","[""Metadata/Effects/Microtransactions/Spells/blood_sand_stance/celestial_sand_armour.epk""]",[],[],"","","","","","","","",[],[],[],""
1092,"slither","Art/2DArt/SkillIcons/WitheringStep.dds","[""Metadata/Effects/Spells/slither/slither_aura.epk""]",[],[],"","","","","","","","",[],[],[],""
1093,"arc_damage_is_lucky_celestial","Art/2DArt/SkillIcons/iconarc.dds","[""Metadata/Effects/Microtransactions/Spells/arc/celestial/vaal_buff.epk""]",[],[],"","","","","","","","",[],[],[],""
1094,"guardian_radiant_crusade_buff","Art/2DArt/SkillIcons/passives/Guardian/Radient Crusade.dds","[""Metadata/Effects/StatusAilments/NoEffect.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
1095,"guardian_unwavering_crusade_buff","Art/2DArt/SkillIcons/passives/Guardian/Unwavering Crusade.dds","[""Metadata/Effects/Spells/ascendancy_classes/guardian/Allies_buff/allies_buff.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],1,"","","","","","","",[],[],[],""
1096,"corrosive_shroud_buff","Art/2DArt/SkillIcons/PlagueBearerStoring.dds",[],[],[],"","","","","","","","",[],[],[],""
