"rownum","Id","bool","IsLocal","IsWeaponLocal","Semantics","bool","Text","bool","IsVirtual","MainHandAlias_StatsKey","OffHandAlias_StatsKey","bool","i32","BelongsActiveSkillsKey","rid","bool","bool","IsScalable","ContextFlags"
7660,"self_physical_damage_on_movement_skill_use",1,"","",3,"","","","","","","",1160473224,[],"","","",1,[]
7661,"grant_tailwind_to_nearby_allies_if_used_skill_recently",1,"","",4,"","","","","","","",225923541,[],"","","","",[]
7662,"evasion_rating_+_while_you_have_tailwind",1,"","",3,"","","","","","","",1207231854,[],"","","",1,[]
7663,"tailwind_effect_on_self_+%",1,"","",1,"","","","","","","",760687066,[],"","","",1,[]
7664,"enemies_you_curse_have_malediction",1,"","",4,"","","","","","","",344858186,[],6,"","","",[]
7665,"has_arcane_surge",1,"","",4,"","","","","","","",126395597,[],"","","","",[]
7666,"virtual_light_radius_+%",1,"","",1,"","","",1,"","",1,507495854,[],"","","",1,[0]
7667,"light_radius_increases_apply_to_area_of_effect","","","",4,"","","","","","",1,1703990278,[],"","","","",[]
7668,"local_display_trigger_level_X_blinding_aura_skill_on_equip","",1,"",3,"","","","","","","",-149911917,[],"","","","",[]
7669,"minimum_added_chaos_damage_per_spiders_web_on_enemy",1,"","",3,"","","","","","","",543760346,[],"","","",1,[]
7670,"maximum_added_chaos_damage_per_spiders_web_on_enemy",1,"","",3,"","","","","","","",-1764640455,[],"","","",1,[]
7671,"hit_and_ailment_damage_+%_vs_enemies_affected_by_at_least_3_spiders_webs",1,"","",1,"","","","","","","",-838142470,[],"","","",1,[]
7672,"damage_+%_for_enemies_you_inflict_spiders_web_upon",1,"","",1,"","","","","","","",1488603305,[],"","","",1,[]
7673,"spider_aspect_skill_area_of_effect_+%",1,"","",1,"","","","","","","",1866299949,"[""aspect_spider""]","","","",1,[]
7674,"resist_all_%_for_enemies_you_inflict_spiders_web_upon",1,"","",1,"","","","","","","",-1447096344,[],"","","",1,[]
7675,"resist_all_%","","","",1,"","","","","","",1,-678213515,[],"","","",1,[]
7676,"chance_to_gain_power_charge_on_hitting_enemy_affected_by_spiders_web_%",1,"","",1,"","","","","","","",-1752691359,[],"","","",1,[]
7677,"chance_to_poison_on_hit_%_per_power_charge",1,"","",1,"","","","","","","",-805281743,[],"","","",1,[]
7678,"poison_damage_+%_per_power_charge","","","",1,"","","","","","","",997821596,[],"","","",1,[]
7679,"spider_aspect_web_interval_ms_override",1,"","",3,"","","","","","","",-1163314170,[],"","","",1,[]
7680,"bestiary_net_variation",1,"","",3,"","","","","","",1,1473283477,[],"","","","",[]
7681,"virtual_golem_buff_effect_+%",1,"","",1,"","","",1,"","","",739665117,[],12,"","",1,[1]
7682,"golem_buff_effect_+%_per_summoned_golem","","","",1,"","","","","","","",47685881,[],"","","",1,[]
7683,"has_tailwind","","","",4,"","","","","","","",791698146,[],"","","","",[]
7684,"summoned_skeletons_hits_cant_be_evaded",1,"","",4,"","","","","","","",230466588,[],"","","","",[]
7685,"zombie_slam_area_of_effect_+%",1,"","",1,"","","","","","","",-793105520,[],"","","",1,[]
7686,"monster_slam_area_of_effect_+%",1,"","",1,"","","","","","","",-1039752481,"[""monster_slam""]","","","",1,[]
7687,"additional_block_%_per_hit_you_have_blocked_in_past_10_seconds","","","",1,"","","","","","","",1067619635,[],"","","",1,[]
7688,"herald_of_ash_spell_fire_damage_+%_final",1,"","",1,"","","","","","",1,60845766,[],"","","",1,[]
7689,"skill_uses_main_hand",1,"","",4,"","","","","","",1,-1361135626,[],"","","","",[]
7690,"skill_uses_off_hand",1,"","",4,"","","","","","",1,-1432609291,[],"","","","",[]
7691,"hundred_times_average_damage_per_spell_hit","","","",3,"","","",1,"","","",1811022176,[],"","","",1,[3]
7692,"hundred_times_average_damage_per_secondary_hit","","","",3,"","","",1,"","","",411497163,[],"","","",1,[4]
7693,"hundred_times_average_damage_per_main_hand_hit","","","",3,"","","",1,"","","",1687887387,[],"","","",1,[2]
7694,"hundred_times_average_damage_per_off_hand_hit","","","",3,"","","",1,"","","",-1769525525,[],"","","",1,[2]
7695,"life_leech_from_spell_damage_permyriad_while_you_have_arcane_surge","","","",1,"","","","","","","",-1012229692,[],"","","",1,[]
7696,"additional_spell_block_%","","","",1,"","","","","","","",-1741093880,[],"","","",1,[]
7697,"cannot_pierce",1,"","",4,"","",1,"","","",1,-1296428692,[],"","","","",[]
7698,"active_skill_projectile_damage_+%_final_for_each_remaining_chain",1,"","",1,"","","","","","",1,-1665563332,[],"","","",1,[]
7699,"raging_spirits_always_ignite","","","",4,"","","","","","","",-609296060,[],"","","","",[]
7700,"reduce_enemy_fire_resistance_%_vs_blinded_enemies",1,"","",1,"","","","","","","",1445583799,[],"","","",1,[]
7701,"hits_cannot_be_evaded_vs_blinded_enemies",1,"","",4,"","","","","","","",-932303651,[],"","","","",[]
7702,"base_body_armour_evasion_rating",1,"","",3,"","","","","","","",450384863,[],"","","",1,[]
7703,"base_helmet_maximum_energy_shield",1,"","",3,"","","","","","","",1638537994,[],"","","",1,[]
7704,"evasion_rating_+_per_1_helmet_energy_shield","","","",3,"","","","","","","",936383736,[],"","","",1,[]
7705,"maximum_energy_shield_+_per_6_body_armour_evasion_rating","","","",3,"","","","","","","",1719207748,[],"","","",1,[]
7706,"damage_taken_+%_if_have_not_been_hit_recently","","","",1,"","","","","","","",-1878253391,[],11,"","",1,[]
7707,"cannot_be_stunned_if_have_not_been_hit_recently","","","",4,"","","","","","","",963573731,[],"","","","",[]
7708,"map_num_grandmasters",1,"","",3,"","","","","","","",554575553,[],"","","","",[]
7709,"map_grandmaster_seed",1,"","",3,"","","","","","","",-352697723,[],"","","","",[]
7710,"minimum_added_fire_damage_to_hits_vs_blinded_enemies","","",1,3,"","","","",7712,7714,"",-2033866173,[],"","","",1,[]
7711,"maximum_added_fire_damage_to_hits_vs_blinded_enemies","","",1,3,"","","","",7713,7715,"",-412061308,[],"","","",1,[]
7712,"main_hand_minimum_added_fire_damage_to_hits_vs_blinded_enemies","","","",3,"","","","","","","",187253174,[],"","","",1,[]
7713,"main_hand_maximum_added_fire_damage_to_hits_vs_blinded_enemies","","","",3,"","","","","","","",1854180437,[],"","","",1,[]
7714,"off_hand_minimum_added_fire_damage_to_hits_vs_blinded_enemies","","","",3,"","","","","","","",1660554522,[],"","","",1,[]
7715,"off_hand_maximum_added_fire_damage_to_hits_vs_blinded_enemies","","","",3,"","","","","","","",-942290983,[],"","","",1,[]
7716,"light_radius_increases_apply_to_accuracy","","","",4,"","","","","","","",-1922566114,[],"","","","",[]
7717,"endurance_charge_on_melee_stun_damage_+%_final_per_endurance_charge","","","",1,"","","","","","","",799559196,[],"","","",1,[]
7718,"tectonic_slam_chance_to_use_endurance_charge_%",1,"","",1,1,"",1,"","","",1,1911753492,[],"","","",1,[]
7719,"tectonic_slam_1%_chance_to_do_charged_slam_per_2_stat_value","","","",1,"","","","","","","",1924670751,[],"","","",1,[]
7720,"tectonic_slam_%_chance_to_do_charged_slam","","","",1,"","","","","","","",161705340,[],"","","",1,[]
7721,"virtual_tectonic_slam_%_chance_to_do_charged_slam","","","",1,"","",1,1,"","",1,1208559619,[],"","","",1,[1]
7722,"%_number_of_raging_spirits_allowed","","","",1,"","","","","","","",485691558,[],"","","",1,[]
7723,"manifest_dancing_dervish_number_of_additional_copies",1,"","",3,"","","","","","","",481097602,[],"","","",1,[]
7724,"map_is_zana_map","","","",4,"","","","","","","",349302873,[],"","","","",[]
7725,"map_num_zana_mods","","","",3,"","","","","","","",646811326,[],"","","","",[]
7726,"local_display_trigger_level_x_curse_nova_on_hit_while_cursed","",1,"",3,"","","","","","","",1320933465,[],"","","","",[]
7727,"cast_on_hit_if_cursed_%",1,"","",1,"","","","","","",1,270370651,[],"",1,"",1,[]
7728,"base_life_recovery_per_minute_from_flask","","","",3,"","","","","","","",-1985638863,[],"","","",1,[]
7729,"base_mana_recovery_per_minute_from_flask","","","",3,"","","","","","","",-722280056,[],"","","",1,[]
7730,"tectonic_slam_damage_+%",1,"","",1,"","","","","","","",145552631,"[""endurance_charge_slam""]","","","",1,[]
7731,"tectonic_slam_area_of_effect_+%",1,"","",1,"","","","","","","",477820941,"[""endurance_charge_slam""]","","","",1,[]
7732,"spectral_shield_throw_damage_+%",1,"","",1,"","","","","","","",1125833520,"[""thrown_shield_projectile""]","","","",1,[]
7733,"spectral_shield_throw_projectile_speed_+%",1,"","",1,"","","","","","","",-944172446,"[""thrown_shield_projectile""]","","","",1,[]
7734,"spectral_shield_throw_num_of_additional_projectiles",1,"","",1,"","","","","","","",-1407642518,"[""thrown_shield_projectile""]","","","",1,[]
7735,"cannot_take_reflected_elemental_damage",1,"","",4,"","","","","","","",-1086546007,[],"","","","",[]
7736,"cannot_take_reflected_physical_damage",1,"","",4,"","","","","","","",-611153324,[],"","","","",[]
7737,"golem_damage_+%_per_active_golem",1,"","",1,"","","","","","","",1379416088,[],"","","",1,[]
7738,"tailwind_effect_on_self_+%_per_gale_force",1,"","",1,"","","","","","","",696971413,[],"","","",1,[]
7739,"virtual_spider_aspect_web_interval_ms",1,"","",3,"","","",1,"","",1,2019095368,[],"","","",1,[1]
7740,"aspect_of_the_spider_web_count_+",1,"","",3,"","","","","","","",542954481,"[""aspect_spider""]","","","",1,[]
7741,"crab_aspect_crab_barrier_max_+",1,"","",3,"","","","","","","",728135808,"[""aspect_crab""]","","","",1,[]
7742,"combined_skill_dot_fire_damage_over_time_+%_final","","","",1,"","","",1,"","","",-1989532813,[],"","","",1,[16]
7743,"shrapnel_trap_number_of_secondary_explosions","","","",3,"","",1,"","","",1,957060375,[],"","","",1,[]
7744,"shrapnel_trap_number_of_additional_secondary_explosions",1,"","",3,"","","","","","","",842916054,"[""shrapnel_trap""]","","","",1,[]
7745,"virtual_no_cost",1,"","",4,"","",1,1,"","",1,-1232802964,[],"","","","",[1]
7746,"life_loss_%_per_minute","","","",3,"","","","","","","",-1371237247,[],"","","",1,[]
7747,"map_spawn_incursion_encounters",1,"","",4,"","","","","","","",663439683,[],"","","","",[]
7748,"prevent_vaal_souls_on_hit",1,"","",4,"","","","","","","",2072976403,[],"","",1,"",[]
7749,"ignores_enemy_fire_resistance","","","",4,"","","","","","","",-634766834,[],"","","","",[]
7750,"ignores_enemy_cold_resistance","","","",4,"","","","","","","",270199813,[],"","","","",[]
7751,"ignores_enemy_lightning_resistance","","","",4,"","","","","","","",-67957793,[],"","","","",[]
7752,"groundslam_damage_to_close_targets_+%_final",1,"","",1,"","","","","","",1,-299115682,[],"","","",1,[]
7753,"keystone_vaal_attacks","","","",4,"","","","","","","",1125045928,[],"","","","",[]
7754,"grant_vaal_attack_soul_on_hitting_rare_or_unique_with_non_vaal_skill_every_x_ms",1,"","",3,"","","","","","","",1001903810,[],"","",1,1,[]
7755,"grant_vaal_skill_use_on_kill_%_with_non_vaal_skill",1,"","",1,"","","","","","","",1960446379,[],"","","",1,[]
7756,"keystone_vaal_spells",1,"","",4,"","","","","","","",693382555,[],"","","","",[]
7757,"non_vaal_skills_damage_+%_final",1,"","",1,"","","","","","","",336794946,[],"","","",1,[]
7758,"gain_soul_regeneration_for_x_seconds_on_hit_every_500_ms",1,"","",3,"","","","","","","",-688680176,[],"","",1,1,[]
7759,"shrapnel_trap_damage_+%",1,"","",1,"","","","","","","",236492959,"[""shrapnel_trap""]","","","",1,[]
7760,"shrapnel_trap_area_of_effect_+%",1,"","",1,"","","","","","","",-405763114,"[""shrapnel_trap""]","","","",1,[]
7761,"lightning_tower_trap_damage_+%",1,"","",1,"","","","","","","",-1924258561,"[""lightning_tower_trap""]","","","",1,[]
7762,"lightning_tower_trap_duration_+%",1,"","",1,"","","","","","","",589367620,"[""lightning_tower_trap""]","","","",1,[]
7763,"lightning_tower_trap_cooldown_speed_+%",1,"","",1,"","","","","","","",535336022,"[""lightning_tower_trap""]","","","",1,[]
7764,"lightning_tower_trap_base_interval_duration_ms","","","",3,"","","","","","","",462247984,[],"","","",1,[]
7765,"lightning_tower_trap_interval_duration_ms","","","",3,"","",1,1,"","",1,-2138676969,[],"","","",1,[1]
7766,"lightning_tower_trap_number_of_beams","","","",3,"","",1,"","","",1,344693508,[],"","","",1,[]
7767,"lightning_tower_trap_additional_number_of_beams",1,"","",3,"","","","","","","",1702644692,"[""lightning_tower_trap""]","","","",1,[]
7768,"flamethrower_tower_trap_damage_+%",1,"","",1,"","","","","","","",1587119299,"[""flamethrower_trap""]","","","",1,[]
7769,"flamethrower_tower_trap_cooldown_speed_+%",1,"","",1,"","","","","","","",1552821462,"[""flamethrower_trap""]","","","",1,[]
7770,"flamethrower_tower_trap_duration_+%",1,"","",1,"","","","","","",1,1980362834,"[""flamethrower_trap""]","","","",1,[]
7771,"flamethrower_tower_trap_number_of_flamethrowers","","","",3,"","",1,"","","",1,-1840663413,[],"","","",1,[]
7772,"flamethrower_tower_trap_number_of_additional_flamethrowers",1,"","",3,"","","","","","","",-2093027184,"[""flamethrower_trap""]","","","",1,[]
7773,"flamethrower_tower_trap_display_cast_speed_affects_rotation","","","",4,"","","","","","","",-148204206,[],"","","","",[]
7774,"phys_cascade_trap_damage_+%",1,"","",1,"","","","","","","",-306964336,"[""phys_cascade_trap""]","","","",1,[]
7775,"phys_cascade_trap_cooldown_speed_+%",1,"","",1,"","","","","","","",2005996187,"[""phys_cascade_trap""]","","","",1,[]
7776,"phys_cascade_trap_duration_+%",1,"","",1,"","","","","","","",-1179484402,"[""phys_cascade_trap""]","","","",1,[]
7777,"phys_cascade_trap_number_of_cascades","","","",3,"","",1,"","","",1,-2085442616,[],"","","",1,[]
7778,"phys_cascade_trap_number_of_additional_cascades",1,"","",3,"","","","","","","",-841663124,"[""phys_cascade_trap""]","","","",1,[]
7779,"phys_cascade_trap_base_interval_duration_ms","","","",3,"","","","","","","",-1735233204,[],"","","",1,[]
7780,"phys_cascade_trap_interval_duration_ms","","","",3,"","",1,1,"","",1,1048758099,[],"","","",1,[1]
7781,"ice_siphon_trap_damage_+%",1,"","",1,"","","","","","","",264570181,"[""ice_siphon_trap""]","","","",1,[]
7782,"ice_siphon_trap_duration_+%",1,"","",1,"","","","","","","",-2066199777,"[""ice_siphon_trap""]","","","",1,[]
7783,"ice_siphon_trap_damage_taken_+%_per_beam",1,"","",1,"","","","","","","",1003941986,"[""ice_siphon_trap""]","","","",1,[]
7784,"ice_siphon_trap_chill_effect_+%",1,"","",1,"","","","","","","",-536281870,"[""ice_siphon_trap""]","","","",1,[]
7785,"ice_siphon_trap_max_beam_targets","","","",3,"","","","","","",1,742820376,[],"","","",1,[]
7786,"bear_trap_damage_taken_+%_from_traps_and_mines",1,"","",1,"","","","","","",1,-1531708681,[],"","","",1,[]
7787,"bear_trap_additional_damage_taken_+%_from_traps_and_mines",1,"","",1,"","","","","","","",-1653784992,"[""trap_beartrap""]","","","",1,[]
7788,"lightning_trap_lightning_resistance_penetration_%",1,"","",1,"","","","","","","",-1358275179,"[""lightning_projectile_trap"",""vaal_lightning_projectile_trap""]","","","",1,[]
7789,"lightning_trap_shock_effect_+%",1,"","",1,"","","","","","","",-625070256,"[""lightning_projectile_trap"",""vaal_lightning_projectile_trap""]","","","",1,[]
7790,"fire_trap_burning_ground_duration_+%",1,"","",1,"","","","","","","",59807093,"[""trap_ground_fire""]","","","",1,[]
7791,"charged_dash_damage_+%_final",1,"","",1,"","","","","","","",576656416,[],"","","",1,[]
7792,"charged_dash_damage_+%_final_per_stack",1,"","",1,"","","","","","",1,-2101999221,[],"","","",1,[]
7793,"vaal_earthquake_number_of_aftershocks","","","",3,"","",1,"","","",1,821299282,[],"","","",1,[]
7794,"vaal_earthquake_aftershock_delay_ms","","","",3,"","",1,"","","",1,-997515328,[],"","","",1,[]
7795,"maim_effect_+%",1,"","",1,"","","","","","",1,-1378131364,[],"","","",1,[]
7796,"hits_ignore_my_fire_resistance","","","",4,"","","","","","",1,797236182,[],"","","","",[]
7797,"hits_ignore_my_cold_resistance","","","",4,"","","","","","",1,1995626043,[],"","","","",[]
7798,"hits_ignore_my_lightning_resistance","","","",4,"","","","","","",1,-629282607,[],"","","","",[]
7799,"spectating",1,"","",4,"","",1,"","","",1,966030194,[],"","","","",[]
7800,"bear_trap_movement_speed_+%_final",1,"","",1,"","","","","","",1,-1053262908,[],"","","",1,[]
7801,"map_incursion_temple_room_state",1,"","",3,"","","","","","","",1940754810,[],"","","","",[]
7802,"map_incursion_temple_room_state2",1,"","",3,"","","","","","","",-280287766,[],"","","","",[]
7803,"map_incursion_temple_room_state3",1,"","",3,"","","","","","","",1916767597,[],"","","","",[]
7804,"skill_hide_user_buff_effects",1,"","",4,"","",1,"","","",1,-930511441,[],"","","","",[]
7805,"critical_strike_chance_+%_vs_shocked_enemies","","","",1,"","","","","","",1,-1413625658,[],4,"","",1,[]
7806,"flamethrower_trap_damage_+%_final_vs_burning_enemies","","","",1,"","","","","","",1,1994309993,[],"","","",1,[]
7807,"local_display_socketed_gems_supported_by_level_x_frenzy_power_on_trap_trigger","",1,"",3,"","","","","","","",326201638,[],"","","","",[]
7808,"trap_throwing_speed_+%_per_frenzy_charge","","","",1,"","","","","","",1,666208802,[],"","","",1,[]
7809,"virtual_trap_throwing_speed_+%","","","",1,"","",1,1,"","",1,-507295790,[],"","","",1,[1]
7810,"ancestral_call_art_variation",1,"","",3,"","",1,"","","",1,-1184629348,[],"","","","",[]
7811,"expanding_fire_cone_maximum_number_of_stages",1,"","",3,"","",1,"","","",1,-1638780422,[],"","","",1,[]
7812,"grant_expanding_fire_cone_release_ignite_damage_+%_final","","","",1,"","","","","","",1,1599165488,[],"","","",1,[]
7813,"expanding_fire_cone_release_ignite_damage_+%_final","","","",1,"","","","","","","",1167282483,[],"","","",1,[]
7814,"expanding_fire_cone_release_hit_damage_+%_final","","","",1,"","","","","","",1,-699219645,[],"","","",1,[]
