"rownum","Id","IsSupport","AllowedActiveSkillTypes","BaseEffectiveness","IncrementalEffectiveness","SupportGemLetter","i32","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","i32","[i32]","bool","i32","CastTime","ActiveSkillsKey","bool","bool","[i32]","rid","MultiPartAchievement","bool","ItemClasses","GrantedEffectsKey"
6259,"EmptyActionSpellVilentaGeometry","",[],1,0,"",4,[],[],"",0,[],"",2,1170,887,"","",[],16,"","",[],""
6260,"EmptyActionSpellScorpionGeometry","",[],1,0,"",4,[],[],"",0,[],"",2,1000,887,"","",[],16,"","",[],""
6261,"EmptyActionSpellVilentaCombo","",[],1,0,"",4,[],[],"",0,[],"",2,3670,887,"","",[],24,"","",[],""
6262,"EmptyActionSpellVilentaSunder","",[],1,0,"",4,[],[],"",0,[],"",2,2330,990,"","",[],58,"","",[],""
6263,"EmptyActionSpellElderUber","",[],1,0,"",4,[],[],"",0,[],"",2,1000,887,"","",[],23,"","",[],""
6264,"EmptyActionSpellTentacleFiendProjectiles","",[],1,0,"",4,[],[],"",0,[],"",2,1500,887,"","",[],24,"","",[],""
6265,"EmptyActionSpellHolyGuardianSlam","",[],1,0,"",4,[],[],"",0,[],"",2,2500,887,"","",[],13,"","",[],""
6266,"EmptyActionSpellElderGuardianChaosCascade","",[],1,0,"",4,[],[],"",0,[],"",2,3000,887,"","",[],35,"","",[],""
6267,"EmptyActionSpellAbyssLichBoss2","",[],1,0,"",4,[],[],"",0,[],"",2,2633,887,"","",[],31,"","",[],""
6268,"EmptyActionSpellElderGuardianHolySwordStorm","",[],1,0,"",4,[],[],"",0,[],"",2,8000,887,"","",[],32,"","",[],""
6269,"EmptyActionSpellBestiaryRavenStorm","",[],1,0,"",4,[],[],"",0,[],"",2,8000,887,"","",[],32,"","",[],""
6270,"EmptyActionSpellTigerHideAndSummonFriends","",[],1,0,"",4,[],[],"",0,[],"",2,3000,887,"","",[],81,"","",[],""
6271,"EmptyActionSpellTigerBanish","",[],1,0,"",4,[],[],"",0,[],"",2,3000,990,"","",[],22,"","",[],""
6272,"EmptyActionSpellBestiaryChimeraSpirit","",[],1,0,"",4,[],[],"",0,[],"",2,5000,887,"","",[],22,"","",[],""
6273,"EmptyActionSpellBestiaryMarakethBirdBossScreech","",[],1,0,"",4,[],[],"",0,[],"",2,1500,887,"","",[],"","","",[],""
6274,"EmptyActionSpellBestiaryMarakethBirdBossScreech2","",[],1,0,"",4,[],[],"",0,[],"",2,1500,990,"","",[],"","","",[],""
6275,"EmptyActionSpellBestiaryMarakethBirdBossScreech3","",[],1,0,"",4,[],[],"",0,[],"",2,1500,991,"","",[],"","","",[],""
6276,"EmptyActionSpellBestiaryBeastSlamStorm","",[],1,0,"",4,[],[],"",0,[],"",2,3670,887,"","",[],"","","",[],""
6277,"EmptyActionSpellBestiaryCrabBossRoar","",[],1,0,"",4,[],[],"",0,[],"",2,1500,887,"","",[],23,"","",[],""
6278,"EmptyActionSpellBestiaryTigerComboAttack","",[],1,0,"",4,[],[],"",0,[],"",2,3000,991,"","",[],15,"","",[],""
6279,"EmptyActionSpellVaalArchitect2","",[],1,0,"",4,[],[],"",0,[],"",2,1070,887,"","",[],39,"","",[],""
6280,"EmptyActionAttackBestiaryIguanaShardBarrage","",[],1,0,"",4,[],[],"",0,[],"",2,2000,887,"","",[],40,"","",[],""
6281,"EmptyActionSpellBestiaryModTaunt","",[],1,0,"",4,[],[],"",0,[],"",2,1000,887,"","",[],62,"","",[],""
6282,"EmptyActionSpellWest","",[],1,0,"",4,[],[],"",0,[],"",2,2800,887,"","",[],33,"","",[],""
6283,"EmptyActionSpell2West","",[],1,0,"",4,[],[],"",0,[],"",2,2500,990,"","",[],30,"","",[],""
6284,"EmptyActionIncursionWeaponStorm","",[],1,0,"",4,[],[],"",0,[],"",2,5000,887,"","",[],38,"","",[],""
6285,"EmptyActionTriggerTriggerCascade","",[],1,0,"",4,[],[],"",0,[],"",2,3430,887,"","",[],33,"","",[],""
6286,"EmptyActionBirdSpiritBoss","",[],1,0,"",4,[],[],"",0,[],"",2,3000,1036,"","",[],23,"","",[],""
6287,"EmptyActionAttackArchitectCombo","",[],1,0,"",4,[],[],"",0,[],"",2,3000,1036,"","",[],26,"","",[],""
6288,"EmptyActionAttackTaowuDash","",[],1,0,"",4,[],[],"",0,[],"",2,3670,887,"","",[],20,"","",[],""
6289,"EmptyActionAttackTaowuDashSwipe","",[],1,0,"",4,[],[],"",0,[],"",2,1830,990,"","",[],21,"","",[],""
6290,"EmptyActionSpellArchitectCombo","",[],1,0,"",4,[],[],"",0,[],"",2,3000,887,"","",[],26,"","",[],""
6291,"EmptyActionDemonSacrificialHeal","",[],1,0,"",4,[],[],"",0,[],"",2,1000,887,"","",[],23,"","",[],""
6292,"EmptyActionCommandTurrets1","",[],1,0,"",4,[],[],"",0,[],"",2,6000,990,"","",[],22,"","",[],""
6293,"EmptyActionCommandTurrets2","",[],1,0,"",4,[],[],"",0,[],"",2,6000,991,"","",[],22,"","",[],""
6294,"EmptyActionCommandTurrets3","",[],1,0,"",4,[],[],"",0,[],"",2,6000,887,"","",[],33,"","",[],""
6295,"EmptyActionPhantasmSacrifice","",[],1,0,"",4,[],[],"",0,[],"",2,2000,887,"","",[],22,"","",[],""
6296,"EmptyActionLightningOrbSacrifice","",[],1,0,"",4,[],[],"",0,[],"",2,1750,887,"","",[],20,"","",[],""
6297,"EmptyActionTrapLineCascade","",[],1,0,"",4,[],[],"",0,[],"",2,3170,887,"","",[],"","","",[],""
6298,"EmptyActionIncursionProjectileRuckus","",[],1,0,"",4,[],[],"",0,[],"",2,8130,990,"","",[],38,"","",[],""
6299,"EmptyActionMachinariumLightningSlam","",[],1,0,"",4,[],[],"",0,[],"",2,2330,1036,"","",[],15,"","",[],""
6300,"EmptyActionMachinariumFireSlam","",[],1,0,"",4,[],[],"",0,[],"",2,2330,1040,"","",[],1,"","",[],""
6301,"EmptyActionMachinariumRockFire","",[],1,0,"",4,[],[],"",0,[],"",2,7166,1037,"","",[],32,"","",[],""
6302,"EmptyActionMachinariumRockIce","",[],1,0,"",4,[],[],"",0,[],"",2,7166,1038,"","",[],32,"","",[],""
6303,"EmptyActionMachinariumRockLightning","",[],1,0,"",4,[],[],"",0,[],"",2,7166,1039,"","",[],32,"","",[],""
6304,"EmptyActionQiongqiSpiked","",[],1,0,"",4,[],[],"",0,[],"",2,4000,1036,"","",[],22,"","",[],""
6305,"EmptyActionThaneBetrayal","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1036,"","",[],22,"","",[],""
6306,"EmptyActionAttackToraFlip","",[],1,0,"",4,[],[],"",0,[],"",2,3170,1036,"","",[],20,"","",[],""
6307,"EmptyActionAttackToraSnipe","",[],1,0,"",4,[],[],"",0,[],"",2,3000,1037,"","",[],26,"","",[],""
6308,"EmptyActionAttackToraButterfly","",[],1,0,"",4,[],[],"",0,[],"",2,4000,1038,"","",[],25,"","",[],""
6309,"EmptyActionAttackHakuSlashes","",[],1,0,"",4,[],[],"",0,[],"",2,3330,1036,"","",[],32,"","",[],""
6310,"EmptyActionAttackHakuSlam","",[],1,0,"",4,[],[],"",0,[],"",2,2500,1037,"","",[],33,"","",[],""
6311,"EmptyActionAttackKeemaFireWalls","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1036,"","",[],9,"","",[],""
6312,"EmptyActionSpellKeemaMortar","",[],1,0,"",4,[],[],"",0,[],"",2,3000,887,"","",[],32,"","",[],""
6313,"EmptyActionAttackThaneCombo1","",[],1,0,"",4,[],[],"",0,[],"",2,2330,1037,"","",[],51,"","",[],""
6314,"EmptyActionAttackThaneCombo2","",[],1,0,"",4,[],[],"",0,[],"",2,2830,1038,"","",[],47,"","",[],""
6315,"EmptyActionAttackVaganCleave","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1036,"","",[],9,"","",[],""
6316,"EmptyActionAttackVoriciWhirl","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1036,"","",[],9,"","",[],""
6317,"EmptyActionAttackVoriciMultiform","",[],1,0,"",4,[],[],"",0,[],"",2,2500,887,"","",[],70,"","",[],""
6318,"EmptyActionAttackCloneSlide","",[],1,0,"",4,[],[],"",0,[],"",2,670,887,"","",[],70,"","",[],""
6319,"EmptyActionAttackCloneWatch","",[],1,0,"",4,[],[],"",0,[],"",2,1600,990,"","",[],90,"","",[],""
6320,"EmptyActionAttackGraviciusCombo","",[],1,0,"",4,[],[],"",0,[],"",2,2500,1036,"","",[],13,"","",[],""
6321,"EmptyActionAttackGrennCombo1","",[],1,0,"",4,[],[],"",0,[],"",2,2500,1036,"","",[],13,"","",[],""
6322,"EmptyActionAttackGrennCombo2","",[],1,0,"",4,[],[],"",0,[],"",2,2200,1037,"","",[],18,"","",[],""
6323,"EmptyActionAttackLeoCombo","",[],1,0,"",4,[],[],"",0,[],"",2,2030,1036,"","",[],13,"","",[],""
6324,"EmptyActionAttackAislinBackflip","",[],1,0,"",4,[],[],"",0,[],"",2,1670,1036,"","",[],19,"","",[],""
6325,"EmptyActionAttackAislinBombThrow","",[],1,0,"",4,[],[],"",0,[],"",2,2330,1037,"","",[],54,"","",[],""
6326,"EmptyActionAttackRinMultiProjectile","",[],1,0,"",4,[],[],"",0,[],"",2,3330,1036,"","",[],33,"","",[],""
6327,"EmptyActionAttackRikerJumpShot","",[],1,0,"",4,[],[],"",0,[],"",2,2670,1036,"","",[],32,"","",[],""
6328,"EmptyActionAttackRikerMultiShot","",[],1,0,"",4,[],[],"",0,[],"",2,2330,1038,"","",[],34,"","",[],""
6329,"EmptyActionDashWraith","",[],1,0,"",4,[],[],"",0,[],"",2,1330,887,"","",[],24,"","",[],""
6330,"EmptyActionDashWraith2","",[],1,0,"",4,[],[],"",0,[],"",2,1330,887,"","",[],26,"","",[],""
6331,"EmptyActionDashWraithRuin","",[],1,0,"",4,[],[],"",0,[],"",2,1330,887,"","",[],24,"","",[],""
6332,"EmptyActionArmourFirestorm","",[],1,0,"",4,[],[],"",0,[],"",2,3500,990,"","",[],32,"","",[],""
6333,"EmptyActionProtoVaalRuckus","",[],1,0,"",4,[],[],"",0,[],"",2,1000,887,"","",[],22,"","",[],""
6334,"EmptyActionSonicPulse","",[],1,0,"",4,[],[],"",0,[],"",2,4000,887,"","",[],34,"","",[],""
6335,"EmptyActionMonkeyThrow","",[],1,0,"",4,[],[],"",0,[],"",2,1870,888,"","",[],40,"","",[],""
6336,"EmptyActionFlameTornadoSummon","",[],1,0,"",4,[],[],"",0,[],"",2,4900,887,"","",[],22,"","",[],""
6337,"EmptyActionFlameSwipes","",[],1,0,"",4,[],[],"",0,[],"",2,4330,990,"","",[],32,"","",[],""
6338,"EmptyActionDelveNecromancer1","",[],1,0,"",4,[],[],"",0,[],"",2,1500,887,"","",[],22,"","",[],""
6339,"EmptyActionDelveNecromancer2","",[],1,0,"",4,[],[],"",0,[],"",2,1500,990,"","",[],22,"","",[],""
6340,"EmptyActionDelveNecromancer3","",[],1,0,"",4,[],[],"",0,[],"",2,1500,991,"","",[],22,"","",[],""
6341,"EmptyActionDelveDweller","",[],1,0,"",4,[],[],"",0,[],"",2,4000,990,"","",[],26,"","",[],""
6342,"EmptyActionTaowuGeyserSpam","",[],1,0,"",4,[],[],"",0,[],"",2,4500,991,"","",[],32,"","",[],""
6343,"EmptyActionBetrayalJanusCascade","",[],1,0,"",4,[],[],"",0,[],"",2,4500,887,"","",[],33,"","",[],""
6344,"EmptyActionSynthesisColdCascade","",[],1,0,"",4,[],[],"",0,[],"",2,3000,887,"","",[],22,"","",[],""
6345,"EmptyActionSynthesisEnrageDrones","",[],1,0,"",4,[],[],"",0,[],"",2,1500,887,"","",[],33,"","",[],""
6346,"EmptyActionBetrayalJanusSpellBuff","",[],1,0,"",4,[],[],"",0,[],"",2,1500,991,"","",[],23,"","",[],""
6347,"EmptyActionBetrayalBreachProjectile","",[],1,0,"",4,[],[],"",0,[],"",2,3170,887,"","",[],32,"","",[],""
6348,"EmptyActionAbsorbProjectile","",[],1,0,"",4,[],[],"",0,[],"",2,200,1010,"","",[],24,"","",[],""
6349,"EmptyActionNinjaCopFlip","",[],1,0,"",4,[],[],"",0,[],"",2,1830,887,"","",[],18,"","",[],""
6350,"EmptyActionNinjaCopTornado","",[],1,0,"",4,[],[],"",0,[],"",2,2170,990,"","",[],34,"","",[],""
6351,"EmptyActionNinjaCopQuicksand","",[],1,0,"",4,[],[],"",0,[],"",2,1200,991,"","",[],23,"","",[],""
6352,"EmptyActionZanaMeleeScourge","",[],1,0,"",4,[],[],"",0,[],"",2,1670,887,"","",[],20,"","",[],""
6353,"EmptyActionProtoVaalGeyserSpam","",[],1,0,"",4,[],[],"",0,[],"",2,4500,887,"","",[],33,"","",[],""
6354,"EmptyActionBetrayalSkeletonCannonDeploy","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1036,"","",[],47,"","",[],""
6355,"EmptyActionBetrayalSkeletonCannonBombard","",[],1,0,"",4,[],[],"",0,[],"",2,5530,887,"","",[],20,"","",[],""
6356,"EmptyActionSpellVaganKnives","",[],1,0,"",4,[],[],"",0,[],"",2,1500,887,"","",[],23,"","",[],""
6357,"EmptyActionSpellAislinVines","",[],1,0,"",4,[],[],"",0,[],"",2,1500,887,"","",[],53,"","",[],""
6358,"EmptyActionAttackSecretPoliceDaggers","",[],1,0,"",4,[],[],"",0,[],"",2,870,1036,"","",[],45,"","",[],""
6359,"EmptyActionSpellCameriaOrbShatter","",[],1,0,"",4,[],[],"",0,[],"",2,2000,887,"","",[],33,"","",[],""
6360,"EmptyActionAttackHillockMegaStomp","",[],1,0,"",4,[],[],"",0,[],"",2,2800,1036,"","",[],32,"","",[],""
6361,"EmptyActionAttackBreachCombo","",[],1,0,"",4,[],[],"",0,[],"",2,3000,990,"","",[],33,"","",[],""
6362,"EmptyActionCatarinaStance1","",[],1,0,"",4,[],[],"",0,[],"",2,3500,887,"","",[],63,"","",[],""
6363,"EmptyActionSynthesisDashFront","",[],1,0,"",4,[],[],"",0,[],"",2,500,887,"","",[],86,"","",[],""
6364,"EmptyActionSynthesisDashBack","",[],1,0,"",4,[],[],"",0,[],"",2,500,887,"","",[],87,"","",[],""
6365,"EmptyActionSynthesisDashLeft","",[],1,0,"",4,[],[],"",0,[],"",2,500,887,"","",[],84,"","",[],""
6366,"EmptyActionSynthesisDashRight","",[],1,0,"",4,[],[],"",0,[],"",2,500,887,"","",[],85,"","",[],""
6367,"EmptyActionSynthesisGuardian1","",[],1,0,"",4,[],[],"",0,[],"",2,4500,887,"","",[],33,"","",[],""
6368,"EmptyActionSynthesisTurretWave","",[],1,0,"",4,[],[],"",0,[],"",2,2270,887,"","",[],34,"","",[],""
6369,"EmptyActionSynthesisGuardian3Spin","",[],1,0,"",4,[],[],"",0,[],"",2,7000,887,"","",[],34,"",1,[],""
6370,"EmptyActionSynthesisSoulstealerArc","",[],1,0,"",4,[],[],"",0,[],"",2,2500,887,"","",[],34,"","",[],""
6371,"EmptyActionSynthesisMinionPhase","",[],1,0,"",4,[],[],"",0,[],"",2,2000,991,"","",[],39,"","",[],""
6372,"EmptyActionSynthesisGolemMinionPhase","",[],1,0,"",4,[],[],"",0,[],"",2,2000,991,"","",[],39,"","",[],""
6373,"EmptyActionAttackSynthesisGolemVSlam","",[],1,0,"",4,[],[],"",0,[],"",2,2170,1036,"","",[],58,"","",[],""
6374,"EmptyActionSynthesisSpinSlam","",[],1,0,"",4,[],[],"",0,[],"",2,2500,887,"","",[],32,"","",[],""
6375,"EmptyActionSynthesisSlashBeamRuckus","",[],1,0,"",4,[],[],"",0,[],"",2,5000,990,"","",[],34,"","",[],""
6376,"EmptyActionSynthesisSummonBuffBombs","",[],1,0,"",4,[],[],"",0,[],"",2,14670,992,"","",[],32,"",1,[],""
6377,"EmptyActionSynthesisBombBuff","",[],1,0,"",4,[],[],"",0,[],"",2,1000,887,"","",[],33,"","",[],""
6378,"EmptyActionSynthesisGuardian4Rotating","",[],1,0,"",4,[],[],"",0,[],"",2,10500,887,"","",[],33,"","",[],""
6379,"EmptyActionSynthesisGuardian4Gun","",[],1,0,"",4,[],[],"",0,[],"",2,2750,990,"","",[],24,"","",[],""
6380,"EmptyActionSynthesisGuardian4GunGeo","",[],1,0,"",4,[],[],"",0,[],"",2,2750,991,"","",[],24,"","",[],""
6381,"EmptyActionVenariusMapDeviceEradicate","",[],1,0,"",4,[],[],"",0,[],"",2,3000,887,"","",[],32,"","",[],""
6382,"EmptyActionVenariusBossSummon1","",[],1,0,"",4,[],[],"",0,[],"",2,3000,990,"","",[],33,"","",[],""
6383,"EmptyActionVenariusBossSummon2","",[],1,0,"",4,[],[],"",0,[],"",2,3000,991,"","",[],34,"","",[],""
6384,"EmptyActionVenariusMapDeviceSummon","",[],1,0,"",4,[],[],"",0,[],"",2,3000,992,"","",[],35,"","",[],""
6385,"EmptyActionAttackOssuaryWitchLance","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1036,"","",[],32,"","",[],""
6386,"EmptyActionSynthesisSpikerBreath","",[],1,0,"",4,[],[],"",0,[],"",2,3000,887,"","",[],"","","",[],""
6387,"EmptyActionSynthesisGolemWhip","",[],1,0,"",4,[],[],"",0,[],"",2,2500,1037,"","",[],47,"","",[],""
6388,"EmptyActionUnused","",[],1,0,"",4,[],[],"",0,[],"",2,1000,887,"","",[],"","","",[],""
6389,"EmptyActionLegionKaruiMelee","",[],1,0,"",4,[],[],"",0,[],"",2,2830,1036,"","",[],47,"","",[],""
6390,"EmptyActionLegionKaruiSnipeRain","",[],1,0,"",4,[],[],"",0,[],"",2,3830,1036,"","",[],25,"","",[],""
6391,"EmptyActionLegionMarakethSandstorm","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1036,"","",[],32,"","",[],""
6392,"EmptyActionLegionTemplarDash","",[],1,0,"",4,[],[],"",0,[],"",2,2200,1036,"","",[],32,"","",[],""
6393,"EmptyActionLegionTemplarGeneralComboDash","",[],1,0,"",4,[],[],"",0,[],"",2,3000,1036,"","",[],51,"","",[],""
6394,"EmptyActionLegionEternalEmpireCombo","",[],1,0,"",4,[],[],"",0,[],"",2,4000,1036,"","",[],13,"","",[],""
6395,"EmptyActionLegionLioneyeCircleOfDeath","",[],1,0,"",4,[],[],"",0,[],"",2,3500,1036,"","",[],13,"","",[],""
6396,"EmptyActionLegionLioneyeBarrage","",[],1,0,"",4,[],[],"",0,[],"",2,3000,1036,"","",[],58,"","",[],""
6397,"EmptyActionLegionKaruiAxeCombo","",[],1,0,"",4,[],[],"",0,[],"",2,2330,1036,"","",[],32,"","",[],""
6398,"EmptyActionLegionMultiShieldBash","",[],1,0,"",4,[],[],"",0,[],"",2,4000,1036,"","",[],32,"","",[],""
6399,"EmptyActionLegionHyrrisFishRocketJump","",[],1,0,"",4,[],[],"",0,[],"",2,5000,887,"","",[],51,"","",[],""
6400,"EmptyActionLegionTemplarHolyRuckus","",[],1,0,"",4,[],[],"",0,[],"",2,5670,887,"","",[],34,"","",[],""
6401,"EmptyActionVaalViperWaveCombo","",[],1,0,"",4,[],[],"",0,[],"",2,2830,887,"","",[],34,"","",[],""
6402,"EmptyActionVaalViperLeftRightCombo","",[],1,0,"",4,[],[],"",0,[],"",2,5000,990,"","",[],35,"","",[],""
6403,"EmptyActionVaalViperSpinningSlam","",[],1,0,"",4,[],[],"",0,[],"",2,2500,992,"","",[],39,"","",[],""
6404,"EmptyActionLegionLioneyeAttackLeft","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1036,"","",[],32,"","",[],""
6405,"EmptyActionLegionLioneyeAttackRight","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1036,"","",[],33,"","",[],""
6406,"EmptyActionLegionLioneyeAttackBack","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1036,"","",[],34,"","",[],""
6407,"EmptyActionLegionLioneyeBurningArrow","",[],1,0,"",4,[],[],"",0,[],"",2,4000,1040,"","",[],36,"","",[],""
6408,"EmptyActionSpellDweller","",[],1,0,"",4,[],[],"",0,[],"",2,1000,887,"","",[],22,"","",[],""
6409,"EmptyActionAttackCoconutCrabEmerge","",[],1,0,"",4,[],[],"",0,[],"",2,3000,1036,"","",[],13,"","",[],""
6410,"EmptyActionVaalSergeantSoulrendCleave","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1036,"","",[],13,"","",[],""
6411,"EmptyActionVaalSergeantMortarSpam","",[],1,0,"",4,[],[],"",0,[],"",2,1870,1037,"","",[],24,"","",[],""
6412,"EmptyActionLegionVaalReversePulse","",[],1,0,"",4,[],[],"",0,[],"",2,2300,991,"","",[],32,"","",[],""
6413,"EmptyActionLegionVaalViperProjectileSpam","",[],1,0,"",4,[],[],"",0,[],"",2,2500,993,"","",[],24,"","",[],""
6414,"EmptyActionSpellMassRaiseZombie","",[],1,0,"",4,[],[],"",0,[],"",2,2830,887,"","",[],13,"","",[],""
6415,"EmptyActionLegionMultipleShoot","",[],1,0,"",4,[],[],"",0,[],"",2,2500,1036,"","",[],34,"","",[],""
6416,"EmptyActionFemaleDemonProjectiles","",[],1,0,"",4,[],[],"",0,[],"",2,3000,1036,"","",[],45,"","",[],""
6417,"EmptyActionFemaleDemonProjectilesAhead","",[],1,0,"",4,[],[],"",0,[],"",2,3000,1037,"","",[],45,"","",[],""
6418,"EmptyActionMarakethRangedDashLeft","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1036,"","",[],32,"","",[],""
6419,"EmptyActionMarakethRangedDashRight","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1036,"","",[],33,"","",[],""
6420,"EmptyActionMarakethRangedMultiShot","",[],1,0,"",4,[],[],"",0,[],"",2,2330,1038,"","",[],34,"","",[],""
6421,"EmptyActionMarakethGeneralScreech","",[],1,0,"",4,[],[],"",0,[],"",2,1500,887,"","",[],35,"","",[],""
6422,"EmptyActionEternalStampedeDaemon","",[],1,0,"",4,[],[],"",0,[],"",2,3000,887,"","",[],24,"","",[],""
6423,"EmptyActionFairgravesCommand","",[],1,0,"",4,[],[],"",0,[],"",2,1000,887,"","",[],45,"","",[],""
6424,"EmptyActionBlightSummonedCopterBeam","",[],1,0,"",4,[],[],"",0,[],"",2,600,887,"","",[],20,"","",[],""
6425,"EmptyActionBlightFireballTower","",[],1,0,"",4,[],[],"",0,[],"",2,3000,887,"","",[],28,"","",[],""
6426,"EmptyActionBlightFreezeBoltTower","",[],1,0,"",4,[],[],"",0,[],"",2,1500,887,"","",[],29,"","",[],""
6427,"EmptyActionBlightLightningStormTowerRuckus","",[],1,0,"",4,[],[],"",0,[],"",2,1500,887,"","",[],27,"","",[],""
6428,"EmptyActionBlightIceMonsterConglomerate","",[],1,0,"",4,[],[],"",0,[],"",2,1000,887,"","",[],37,"","",[],""
6429,"EmptyActionSpellBlightSpiderEmerge","",[],1,0,"",4,[],[],"",0,[],"",2,1000,887,"","",[],45,"","",[],""
6430,"EmptyActionSpellBlightChieftainBossEnrage","",[],1,0,"",4,[],[],"",0,[],"",2,1000,887,"","",[],36,"","",[],""
6431,"EmptyActionSpellBlightSnakeBossMortar","",[],1,0,"",4,[],[],"",0,[],"",2,2830,887,"","",[],45,"","",[],""
6432,"EmptyActionAttackBlightWolfIceSlam","",[],1,0,"",4,[],[],"",0,[],"",2,2500,1036,"","",[],22,"","",[],""
6433,"EmptyActionSpellCrusaderRuneDetonation","",[],1,0,"",4,[],[],"",0,[],"",2,4000,887,"","",[],45,"","",[],""
6434,"EmptyActionAttackBrutusMultiSlam","",[],1,0,"",4,[],[],"",0,[],"",2,3500,1036,"","",[],51,"","",[],""
6435,"EmptyActionAttackEyrieCleave1","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1036,"","",[],1,"","",[],""
6436,"EmptyActionAttackEyrieCleave2","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1037,"","",[],13,"","",[],""
6437,"EmptyActionSpellEyrieWhirl","",[],1,0,"",4,[],[],"",0,[],"",2,3000,887,"","",[],47,"","",[],""
6438,"EmptyActionSpellEyrieDash","",[],1,0,"",4,[],[],"",0,[],"",2,2170,992,"","",[],10,"","",[],""
6439,"EmptyActionSpellEyrieBulletDive","",[],1,0,"",4,[],[],"",0,[],"",2,4000,991,"","",[],45,"","",[],""
6440,"EmptyActionSpellOrionBeam","",[],1,0,"",4,[],[],"",0,[],"",2,4170,887,"","",[],51,"","",[],""
6441,"EmptyActionSpellCrusaderMageguard","",[],1,0,"",4,[],[],"",0,[],"",2,3000,887,"","",[],22,"","",[],""
6442,"EmptyActionAttackMetamorphosisContactPointTriggeredSkill","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1036,"","",[],1,"","",[],""
6443,"EmptyActionAttackGorgonSpin","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1036,"","",[],51,"","",[],""
6444,"EmptyActionSpellOrionMultiBeam","",[],1,0,"",4,[],[],"",0,[],"",2,2000,887,"","",[],24,"","",[],""
6445,"EmptyActionSpellOrionMultiBeam2","",[],1,0,"",4,[],[],"",0,[],"",2,2500,887,"","",[],24,"","",[],""
6446,"EmptyActionSpellOrionCloneBeam","",[],1,0,"",4,[],[],"",0,[],"",2,5330,990,"","",[],35,"",1,[],""
6447,"EmptyActionAttackBasiliskProjectileBarrage","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1036,"","",[],20,"","",[],""
6448,"EmptyActionAttackBasiliskProjectileBarrageLarge","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1037,"","",[],24,"","",[],""
6449,"EmptyActionAttackBasiliskProjectileLarge","",[],1,0,"",4,[],[],"",0,[],"",2,2830,1039,"","",[],25,"","",[],""
6450,"EmptyActionAttackBasiliskWyvern","",[],1,0,"",4,[],[],"",0,[],"",2,3330,1038,"","",[],27,"","",[],""
6451,"EmptyActionAttackBasiliskDecapitate","",[],1,0,"",4,[],[],"",0,[],"",2,3000,1039,"","",[],22,"","",[],""
6452,"EmptyActionAttackBasiliskSpinAttack","",[],1,0,"",4,[],[],"",0,[],"",2,3500,1040,"","",[],32,"","",[],""
6453,"EmptyActionSpellWarlordCascade","",[],1,0,"",4,[],[],"",0,[],"",2,3000,887,"","",[],22,"","",[],""
6454,"EmptyActionSpellWarlordRubbleSlam","",[],1,0,"",4,[],[],"",0,[],"",2,3200,990,"","",[],32,"","",[],""
6455,"EmptyActionSpellWarlordRubbleSlam2","",[],1,0,"",4,[],[],"",0,[],"",2,3200,991,"","",[],32,"","",[],""
6456,"EmptyActionSpellWarlordRubbleSlam3","",[],1,0,"",4,[],[],"",0,[],"",2,3200,992,"","",[],32,"","",[],""
6457,"EmptyActionSpellWarlordRubbleSlam4","",[],1,0,"",4,[],[],"",0,[],"",2,3200,993,"","",[],32,"","",[],""
6458,"EmptyActionSpellWarlordSummonBanner","",[],1,0,"",4,[],[],"",0,[],"",2,3200,991,"","",[],33,"","",[],""
6459,"EmptyActionSpellWarlordSummonBanner2","",[],1,0,"",4,[],[],"",0,[],"",2,3200,991,"","",[],34,"","",[],""
6460,"EmptyActionSpellWarlordSummonBanner3","",[],1,0,"",4,[],[],"",0,[],"",2,3200,991,"","",[],35,"","",[],""
6461,"EmptyActionAttackWarlordMelee","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1036,"","",[],13,"","",[],""
6462,"EmptyActionAttackCrusaderFallenAngel","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1036,"","",[],13,"","",[],""
6463,"EmptyActionAttackEyrieArcherTrickshot","",[],1,0,"",4,[],[],"",0,[],"",2,3830,1036,"","",[],24,"","",[],""
6464,"EmptyActionAttackEyrieFighter","",[],1,0,"",4,[],[],"",0,[],"",2,3000,1036,"","",[],13,"","",[],""
