"rownum","Id","DisplayedName","Description","string","Icon_DDSFile","ActiveSkillTargetTypes","ActiveSkillTypes","WeaponRestriction_ItemClassesKeys","WebsiteDescription","WebsiteImage","bool","string","bool","SkillTotemId","IsManuallyCasted","Input_StatKeys","Output_StatKeys","MinionActiveSkillTypes","bool","bool","[rid]","i32","AlternateSkillTargetingBehavioursKey","bool","AIFile","[rid]","bool","bool","bool"
561,"word_of_spite_when_hit","Word of Spite","Releases a circle of projectiles based on your weapon, leaving chilled ground in their wake.","EnchantedWeaponProjectile","Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[1,41,3,37,32,68,30,82,90]","[13,6,7,37,11,12,9,32,14,10,16,17,15,8,57,56]","","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
562,"edict_of_spite_when_hit","Edict of Spite","Releases a circle of projectiles based on your weapon, leaving chilled ground in their wake.","EnchantedWeaponProjectile","Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[1,41,3,37,32,68,30,82,90]","[13,6,7,37,11,12,9,32,14,10,16,17,15,8,57,56]","","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
563,"decree_of_spite_when_hit","Decree of Spite","Releases a circle of projectiles based on your weapon, leaving chilled ground in their wake.","EnchantedWeaponProjectile","Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[1,41,3,37,32,68,30,82,90]","[13,6,7,37,11,12,9,32,14,10,16,17,15,8,57,56]","","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
564,"commandment_of_spite_when_hit","Commandment of Spite","Releases a circle of projectiles based on your weapon, leaving chilled ground in their wake.","EnchantedWeaponProjectile","Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[1,41,3,37,32,68,30,82,90]","[13,6,7,37,11,12,9,32,14,10,16,17,15,8,57,56]","","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
565,"word_of_fury_on_hit","Word of Fury","Repeatedly fires a piercing projectile based on your weapon, converting some physical damage to fire. The projectiles form an arc in front of you.","EnchantedWeaponProjectile","Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[1,41,3,37,32,29,82,90]","[13,6,7,37,11,12,9,32,14,10,16,17,15,8,57,56]","","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
566,"edict_of_fury_on_hit","Edict of Fury","Repeatedly fires a piercing projectile based on your weapon, converting some physical damage to fire. The projectiles form an arc in front of you.","EnchantedWeaponProjectile","Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[1,41,3,37,32,29,82,90]","[13,6,7,37,11,12,9,32,14,10,16,17,15,8,57,56]","","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
567,"decree_of_fury_on_hit","Decree of Fury","Repeatedly fires a piercing projectile based on your weapon, converting some physical damage to fire. The projectiles form an arc in front of you.","EnchantedWeaponProjectile","Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[1,41,3,37,32,29,82,90]","[13,6,7,37,11,12,9,32,14,10,16,17,15,8,57,56]","","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
568,"commandment_of_fury_on_hit","Commandment of Fury","Repeatedly fires a piercing projectile based on your weapon, converting some physical damage to fire. The projectiles form an arc in front of you.","EnchantedWeaponProjectile","Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[1,41,3,37,32,29,82,90]","[13,6,7,37,11,12,9,32,14,10,16,17,15,8,57,56]","","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
569,"siege_ballista","Siege Ballista","Summons a ballista totem that attacks with piercing arrows.","TotemSnipe","Art/2DArt/SkillIcons/CrossBowTotem.dds","[1,2,20]","[1,3,57,41,14,16,26,83]",[13],"","",1,"SiegeBallista","",12,1,"[4316,4095,4389]","[1345,24,70]",[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
570,"lb_edge_trap","","","LbEdgeTrap","",[1],[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
571,"drop_bear_desecration","","","DropBearDesecration","","[2,4]","[2,8,9,42,72]",[],"","",1,"DropBearDesecration","",21,1,[],[],[],1,1,[],8,"","","","[16,10,11,29,17]","","",1
572,"lb_beam_trap","","","LbBeamTrap","",[1],[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
573,"totem_melee","Ancestral Protector","Summons an Ancestor Totem which attacks enemies with melee strikes while you're near it. Being near it grants you more attack speed.","TotemAncestorMelee","Art/2DArt/SkillIcons/AncestorTotemSkill.dds","[1,2,20]","[1,26,21,20,24]","[6,7,9,10,11,12,32,14,15,16,17,36,57,56]","","",1,"","",13,1,"[4532,4533,4534]","[24,1345,1839]",[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
574,"storm_cloud_lightning_warp","Storm Cloud Lightning Warp","WIP","StormCloudLightningWarp","",[4],"[2,7,8,9,34,31,72]",[],"","",1,"StormCloudLightningWarp","",21,1,[],[],[],1,1,[],8,0,"","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
575,"lb_boss_flee","","","LbBossFlee","",[15],[1],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
576,"vinktar_hide","","","VinktarHide","",[4],[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
577,"vinktar_lightning_bond","Vinktar Lightning Bond","WIP","VinktarLightningBond","",[3],"[2,31,9,35]",[],"","",1,"VinktarLightningBond","",21,1,[],[],[],1,1,[],8,"","","","[16,10,11,29,17]","","",1
578,"shadow_blades","Shadow Blades","WIP","ShadowBlades","Art/2DArt/SkillIcons/barrage.dds","[1,2]","[2,7,3,15,14,16,22,32]",[],"","",1,"ShadowBlades","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
579,"summon_specific_monsters_from_mortar","","","SummonSpecificMonstersFromMortars","",[4],"[2,3,22,32]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
580,"lb_boss_summon_lieutenants","","","LbBossSummonLieutenants","",[4],[2],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
581,"lb_boss_spirit_mortar","","","LbBossSpiritMortar","","[2,1]","[3,2,7,8,14,15,16,22,32,72]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
582,"triggered_explosion","Fire Burst","Release a fire nova when you kill an enemy.","TriggeredExplosion","Art/2DArt/BuffIcons/buffonfire.dds",[4],"[29,2,37,8,32,50,72,90]",[],"","",1,"TriggeredExplosion","",21,"",[],[],[],1,"",[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
583,"lb_boss_shield","","","LbBossShield","",[4],[2],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
584,"iron_oven_spawner","","","SummonSpecificMonstersInFront","",[4],"[2,22,32]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
585,"summon_specific_monsters_in_front","","","SummonSpecificMonstersInFront","",[4],"[2,22,32]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
586,"izaro_taunt","","","IzaroTaunt","",[2],[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
587,"shrink","","","Shrink","","[4,1,2]","[2,8,9,15,72]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
588,"shrink_no_los","","","Shrink","","[4,1,2]","[2,8,9,15,72]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
589,"monster_slam","","","MonsterSlam","","[1,2]","[1,8,32]",[],"","",1,"","",21,1,"[5473,5476,7686]","[3351,24,434]",[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
590,"rigwald_wolf_form","","","RigwaldWolfForm","",[2],"[9,2]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
591,"rigwald_wolf_barrage","","","RigwaldWolfBarrage","",[2],"[1,3,7,41,57]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
592,"rigwald_teleport","","","MerveilTeleport","",[4],[2],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
593,"oak_sunder","","","OakSunder","Art/2DArt/SkillIcons/ShockwaveSlam.dds","[1,2,10]","[1,8,24,20]","[12,32,14,17,11,16,57]","","",1,"","",21,1,"[4390,4097,4404]","[70,24,434]",[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
594,"sunder","Sunder","Slams the ground with a Mace, Sceptre, Axe or Staff, creating a wave of broken ground that damages enemies in an area in front of you. Enemies hit by the wave will release a circular shockwave, dealing damage to other enemies around them.","ShockwaveSlam","Art/2DArt/SkillIcons/ShockwaveSlam.dds","[1,2,10]","[1,8,24,20,92,15]","[12,32,14,17,11,16,36,57]","","",1,"","",21,1,"[4390,4097,4404]","[70,24,434]",[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
595,"new_sunder","Sunder","Slams the ground, creating a slow wave of churning terrain that damages enemies in a sequence of areas in front of you. A number of enemies hit by the wave will release a shockwave, damaging other enemies around them. Using the skill again will stop the previous wave. Requires a Mace, Sceptre, Axe, Staff or Unarmed.","NewSunder","Art/2DArt/SkillIcons/ShockwaveSlam.dds","[1,2,10]","[1,8,24,20,92,15]","[12,32,14,17,11,16,36,57]","","",1,"","",21,1,"[4390,4097,4404]","[70,24,434]",[],1,1,[12288],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
596,"sunder_monster","","","ShockwaveSlam","",[2],"[1,8,24,20,32]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
597,"range_finder","Range Finder","(DEVELOPMENT) A test skill for highlighting a certain range in-game","RangeFinder","","[1,2,4]","[2,8,9,72]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
598,"talisman_degen","Talisman Degen","","TalismanDegen","","[1,4,2]","[2,8,9,7,72,32]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
599,"talisman_summon_lightning_spiral","Talisman Summon Lightning Spiral","","TalismanSummonLightningSpiral","",[4],"[2,37,32]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
600,"monster_submerge_delete","","","MonsterSubmergeDelete","",[4],[2],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
601,"summon_rigwalds_pack","Summon Spectral Wolf","Summons a spectral wolf companion that attacks nearby enemies and dies after a duration. Each spectral wolf grants you a buff that adds damage to your attacks.","SummonRigwaldsPack","Art/2DArt/SkillIcons/IllusionaryWolf.dds",[4],"[2,6,9,18,14,15,16,22,32,37,50,77,5]",[],"","",1,"","",21,"",[],[],"[1,20,21,24]",1,"",[],8,"","","",[],"","",1
602,"monster_cast_ground_effect","","","CastGroundEffect","",[4],"[2,8,7,32,9,72]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[16,10,11,29,17]","","",1
603,"monster_cast_ground_effect_location","","","CastGroundEffect","",[1],"[2,8,7,32,9,72]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[16,10,11,29,17]","","",1
604,"shock_ground","Shock Ground","Creates a patch of Shocked Ground in a radius around you.","CastGroundEffect","Art/2DArt/BuffIcons/buffshocked.dds",[4],"[2,8,32,9,37,50,31,72,84]",[],"","",1,"","",21,"",[],[],[],1,"",[],8,"","","",[],"","",1
605,"frost_bolt","Frostbolt","Fires a slow-moving projectile that pierces through enemies, dealing cold damage.","FrostBolt","Art/2DArt/SkillIcons/FrostBolt.dds","[2,1]","[2,3,57,7,14,15,16,22,30,32,70]",[],"","",1,"","",21,1,"[4574,4728,4729,5652]","[24,216,455,173]",[],1,1,[],8,3,"","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
606,"frost_bolt_channel","Frost Bolt Channel","","FrostBoltChannel","Art/2DArt/SkillIcons/FrostVortex.dds",[4],"[2,7,8,15,30,72]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
607,"frost_bolt_nova","Vortex","An icy blast explodes around the caster, dealing cold damage to enemies, and leaving behind a whirling vortex which deals cold damage over time and chills enemies caught in it. If the caster targets near their Frostbolt projectiles, it will explode from a number of those projectiles instead, destroying them.","FrostBoltNova","Art/2DArt/SkillIcons/FrostVortex.dds","[1,22]","[2,7,8,14,15,16,22,30,32,9,68,72,64,84,90]",[],"","",1,"","",21,1,"[4575,4582,4730,7977,8737]","[24,434,215,7976,3351]",[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
608,"blight_channel","Blight","Apply a debuff to enemies in front of you which deals chaos damage over time. Enemies who aren't already debuffed by Blight are also hindered for a shorter secondary duration, slowing their movement. Continued channelling adds layers of damage to the debuff, each with their own duration.","BlightChannel","Art/2DArt/SkillIcons/Blight.dds","[1,11]","[2,42,8,15,48,9,35,49,72]",[],"","",1,"","",21,1,"[4096,4403,4374,6305]","[24,434,5183,7962]",[],1,1,[],8,"","","","[16,10,11,29,17,12,13,27]","","",1
609,"vaal_blight","Vaal Blight","Apply a powerful debuff to enemies around you which deals chaos damage over time. Then applies two additional layers in a larger area, growing greatly in size each time. Enemies are also substantially hindered for a shorter secondary duration, slowing their movement.","VaalBlight","Art/2DArt/SkillIcons/Blight.dds",[4],"[2,42,8,15,9,35,49,38,72,84]",[],"","",1,"VaalBlight",1,21,1,"[4096,4403,4374,6305]","[24,434,5183,7962]",[],1,1,[],8,"","","","[16,10,11,29,17,12,13,27]","","",1
610,"blight","","","Blight","Art/2DArt/SkillIcons/Blight.dds","[1,2]","[2,7,42,8,15,48,9,35,72]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[16,10,11,29,17,12,13,27]","","",1
611,"riptide","Riptide","","Riptide","Art/2DArt/SkillIcons/IceCrash.dds","[1,2]","[2,7,8,3,11,22,30,72]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
612,"molten_burst","Molten Burst","Launch molten projectiles from the point of impact, causing AoE attack damage to enemies where they land.","MoltenBurst","Art/2DArt/SkillIcons/MoltenProjectile.dds","[1,2]","[3,1,8,29,32,37,41,82,90]",[],"","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
613,"word_of_ire_when_hit","Word of Ire","Release a lightning charged spinning copy of your weapon or its projectiles that rotates around a point, damaging enemies in an area.","TriggeredLightningWeaponSpiral","Art/2DArt/SkillIcons/Ascendancy.dds",[2],"[1,7,8,9,15,37,32,31,90]","[13,6,7,37,11,12,9,32,14,10,16,17,15,8,57,56]","","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
614,"edict_of_ire_when_hit","Edict of Ire","Release a lightning charged spinning copy of your weapon or its projectiles that rotates around a point, damaging enemies in an area.","TriggeredLightningWeaponSpiral","Art/2DArt/SkillIcons/Ascendancy.dds",[2],"[1,7,8,9,15,37,32,31,90]","[13,6,7,37,11,12,9,32,14,10,16,17,15,8,57,56]","","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
615,"decree_of_ire_when_hit","Decree of Ire","Release a lightning charged spinning copy of your weapon or its projectiles that rotates around a point, damaging enemies in an area.","TriggeredLightningWeaponSpiral","Art/2DArt/SkillIcons/Ascendancy.dds",[2],"[1,7,8,9,15,37,32,31,90]","[13,6,7,37,11,12,9,32,14,10,16,17,15,8,57,56]","","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
616,"commandment_of_ire_when_hit","Commandment of Ire","Release a lightning charged spinning copy of your weapon or its projectiles that rotates around a point, damaging enemies in an area.","TriggeredLightningWeaponSpiral","Art/2DArt/SkillIcons/Ascendancy.dds",[2],"[1,7,8,9,15,37,32,31,90]","[13,6,7,37,11,12,9,32,14,10,16,17,15,8,57,56]","","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
617,"izaro_absorb_elemental","","","IzaroAbsorbElemental","",[3],[2],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
618,"charged_attack","Blade Flurry","Requires 1h Sword, Dagger, or Claw weapon","ChargedAttack","Art/2DArt/SkillIcons/ChargedAttack.dds",[1],"[1,7,8,20]","[6,7,9,10,56]","","",1,"","",21,1,"[4577,4584]","[24,434]",[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
619,"charged_attack_channel","Blade Flurry","Repeatedly hit enemies in a circle in front of you while channelling, dealing damage to and around the enemy. The damage is continually boosted while channelling. You unleash an additional hit for each stage reached once the channelling ends. Requires a Dagger, Claw or One-Handed Sword.","ChargedAttackChannelled","Art/2DArt/SkillIcons/ChargedAttack.dds","[1,18,17]","[1,8,48,20,28]","[6,7,9,10,56]","","",1,"ChargedAttack","",21,1,"[4577,4584]","[24,434]",[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
620,"repeating_shockwave","Abberath's Fury","While you run, this skill creates a small explosion with each step, dealing fire damage in an area around you.","RepeatingShockwave","Art/2DArt/SkillIcons/AbberathsHooves.dds",[4],"[8,32,37,2,7,50,29,72]",[],"","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
621,"awaken_gargoyle","","","AwakenGargoyle","",[3],[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
622,"spirit_offering","Spirit Offering","Consumes a corpse, granting extra chaos damage, elemental resistances and chaos resistance to your minions. The skill consumes other nearby corpses, increasing the duration for each corpse consumed.","OfferingSpirit","Art/2DArt/SkillIcons/SpiritOffering.dds","[6,20]","[2,5,9,32,6,14,16,15,42]",[],"","",1,"SpiritOffering","",21,1,"[4643,4644,10636]","[215,450,215]",[],1,1,[],8,"","","",[],"","",1
623,"trap_blade","","","TrapBlade","Art/2DArt/SkillIcons/BoneOffering.dds","[1,2]","[1,7,16,8,33,3,11,41,90]",[],"","",1,"",1,21,1,[],[],[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
624,"izaro_pedestal_buff","","","IzaroPedestalBuff","",[4],[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
625,"doom_arrow","Doom Arrow","Fires doom arrows in a direction toward target","DoomArrow","Art/2DArt/SkillIcons/IllusionaryWolf.dds","[1,2]","[1,8,11,15,14,16,41,58]",[13],"","",1,"DoomArrow","",21,1,[],[],[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
626,"hydra_doom_arrow","","","HydraDoomArrow","Art/2DArt/SkillIcons/IllusionaryWolf.dds","[1,2]","[1,8,11,15,14,16,41,58]",[],"","",1,"HydraDoomArrow","",21,1,[],[],[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
627,"ice_fire","Icefire","","Icefire","Art/2DArt/SkillIcons/IllusionaryWolf.dds","[1,2]","[2,8,11,3,57,72]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
628,"face_last_target","Face Last Target","","FaceLastTarget","Art/2DArt/SkillIcons/IllusionaryWolf.dds","[2,3]",[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
629,"lightning_golem_wrath","","","LightningGolemWrath","","[2,4]","[2,8,5,39,31,9,72]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
630,"lightning_golem_arc","","","LightningGolemArc","",[2],"[9,31,3,57,11,2,32]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
631,"summon_lightning_golem","Summon Lightning Golem","Summons a Lightning Golem that grants you increased Attack and Cast speed. The Lightning Golem fires a projectile spell, creates orbs of Lightning that zap nearby enemies, and casts a temporary aura that grants added Lightning Damage to spells and attacks used by the Golem and its nearby allies.","SummonLightningElemental","Art/2DArt/SkillIcons/LightningGolem.dds",[1],"[32,31,16,6,18,22,2,15,14,51,77,90]",[],"","",1,"","",21,1,[5146],[3351],"[7,8,39,3,57,9,2,5]",1,1,[],8,"","","",[],"","",1
