"rownum","Id","bool","i32","Name","AOFiles","bool","bool","i32","bool","bool","i32","[rid]","BaseItemTypesKey","bool","ModsKeys","TagsKeys","ChestEffectsKey","MinLevel","string","MaxLevel","Corrupt_AchievementItemsKey","CurrencyUse_AchievementItemsKey","Encounter_AchievementItemsKeys","rid","InheritsFrom","bool","rid","[i32]"
933,"Metadata/Chests/BetrayalChests/BetrayalChestDoubleVeiledArmourJewellery2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[1,2,3,4,5]","","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[1122958,376224,437000,562000,499000]"
934,"Metadata/Chests/BetrayalChests/BetrayalChestDoubleVeiledArmourJewellery3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[1,2,3,4,5]","","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[1122958,376224,437000,562000,499000]"
935,"Metadata/Chests/BetrayalChests/BetrayalChestDoubleVeiledWeaponJewellery1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[0,9]","","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[2825364,125000]"
936,"Metadata/Chests/BetrayalChests/BetrayalChestDoubleVeiledWeaponJewellery2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[0,9]","","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[2825364,125000]"
937,"Metadata/Chests/BetrayalChests/BetrayalChestDoubleVeiledWeaponJewellery3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[0,9]","","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[2825364,125000]"
938,"Metadata/Chests/BetrayalChests/BetrayalChestDoubleVeiledJewellery1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[7,6,8]","","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[62000,125000,125000]"
939,"Metadata/Chests/BetrayalChests/BetrayalChestDoubleVeiledJewellery2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[7,6,8]","","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[62000,125000,125000]"
940,"Metadata/Chests/BetrayalChests/BetrayalChestDoubleVeiledJewellery3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[7,6,8]","","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[62000,125000,125000]"
941,"Metadata/Chests/BetrayalChests/BetrayalChestAdditionalVeiled1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
942,"Metadata/Chests/BetrayalChests/BetrayalChestAdditionalVeiled2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
943,"Metadata/Chests/BetrayalChests/BetrayalChestAdditionalVeiled3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
944,"Metadata/Chests/BetrayalChests/BetrayalChestAdditionalVeiled4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
945,"Metadata/Chests/BetrayalChests/BetrayalChestQualityGems1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,0,"","",100,"[15,16]","","","[7215,7920]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[55919,19081]"
946,"Metadata/Chests/BetrayalChests/BetrayalChestQualityGems2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,0,"","",100,"[15,16]","","","[7215,7920]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[55919,19081]"
947,"Metadata/Chests/BetrayalChests/BetrayalChestQualityGems3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,0,"","",100,"[15,16]","","","[7215,7920]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[55919,19081]"
948,"Metadata/Chests/BetrayalChests/BetrayalChestQualityGems4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,0,"","",100,"[15,16]","","","[7215,7920]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[55919,19081]"
949,"Metadata/Chests/BetrayalChests/BetrayalChestJewels1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,10,"","",100,[24],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[20000]
950,"Metadata/Chests/BetrayalChests/BetrayalChestJewels2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,10,"","",100,[24],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[20000]
951,"Metadata/Chests/BetrayalChests/BetrayalChestJewels3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,10,"","",100,[24],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[20000]
952,"Metadata/Chests/BetrayalChests/BetrayalChestUniqueWeapon1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[0,9]","","","[7215,7223]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[2825364,125000]"
953,"Metadata/Chests/BetrayalChests/BetrayalChestUniqueWeapon2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[0,9]","","","[7215,7224]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[2825364,125000]"
954,"Metadata/Chests/BetrayalChests/BetrayalChestUniqueWeapon3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[0,9]","","","[7215,7225]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[2825364,125000]"
955,"Metadata/Chests/BetrayalChests/BetrayalChestUniqueWeapon4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[0,9]","","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[2825364,125000]"
956,"Metadata/Chests/BetrayalChests/BetrayalChestUniqueArmour1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[1,2,3,4,5]","","","[7215,7223]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[1122958,376224,437000,562000,499000]"
957,"Metadata/Chests/BetrayalChests/BetrayalChestUniqueArmour2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[1,2,3,4,5]","","","[7215,7224]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[1122958,376224,437000,562000,499000]"
958,"Metadata/Chests/BetrayalChests/BetrayalChestUniqueArmour3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[1,2,3,4,5]","","","[7215,7225]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[1122958,376224,437000,562000,499000]"
959,"Metadata/Chests/BetrayalChests/BetrayalChestUniqueArmour4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[1,2,3,4,5]","","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[1122958,376224,437000,562000,499000]"
960,"Metadata/Chests/BetrayalChests/BetrayalChestUniqueOther1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[7,6,8,13,14]","","","[7215,7223]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[62,125,125,20,20]"
961,"Metadata/Chests/BetrayalChests/BetrayalChestUniqueOther2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[7,6,8,13,14]","","","[7215,7224]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[62,125,125,20,20]"
962,"Metadata/Chests/BetrayalChests/BetrayalChestUniqueOther3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[7,6,8,13,14]","","","[7215,7225]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[62,125,125,20,20]"
963,"Metadata/Chests/BetrayalChests/BetrayalChestUniqueOther4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[7,6,8,13,14]","","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[62,125,125,20,20]"
964,"Metadata/Chests/BetrayalChests/BetrayalChestLeagueUnique1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,0,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
965,"Metadata/Chests/BetrayalChests/BetrayalChestLeagueUnique2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,0,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
966,"Metadata/Chests/BetrayalChests/BetrayalChestLeagueUnique3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,0,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
967,"Metadata/Chests/BetrayalChests/BetrayalChestLeagueUnique4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,0,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
968,"Metadata/Chests/BetrayalChests/BetrayalChestHarbingerCurrency1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"[12,23]","","","[7215,7920]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[258462,141538]"
969,"Metadata/Chests/BetrayalChests/BetrayalChestHarbingerCurrency2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"[12,23]","","","[7215,7920]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[258462,141538]"
970,"Metadata/Chests/BetrayalChests/BetrayalChestHarbingerCurrency3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"[12,23]","","","[7215,7920]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[258462,141538]"
971,"Metadata/Chests/BetrayalChests/BetrayalChestHarbingerCurrency4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"[12,23]","","","[7215,7920]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[258462,141538]"
972,"Metadata/Chests/BetrayalChests/BetrayalChestBreachSplinters1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
973,"Metadata/Chests/BetrayalChests/BetrayalChestBreachSplinters2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
974,"Metadata/Chests/BetrayalChests/BetrayalChestBreachSplinters3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
975,"Metadata/Chests/BetrayalChests/BetrayalChestBreachSplinters4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
976,"Metadata/Chests/BetrayalChests/BetrayalChestQualityCurrency1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[23],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[141538]
977,"Metadata/Chests/BetrayalChests/BetrayalChestQualityCurrency2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[23],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[141538]
978,"Metadata/Chests/BetrayalChests/BetrayalChestQualityCurrency3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[23],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[141538]
979,"Metadata/Chests/BetrayalChests/BetrayalChestQualityCurrency4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[23],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[141538]
980,"Metadata/Chests/BetrayalChests/BetrayalChestCurrencyShards1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"[12,23]","","","[7215,7920]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[258462,141538]"
981,"Metadata/Chests/BetrayalChests/BetrayalChestCurrencyShards2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"[12,23]","","","[7215,7920]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[258462,141538]"
982,"Metadata/Chests/BetrayalChests/BetrayalChestCurrencyShards3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"[12,23]","","","[7215,7920]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[258462,141538]"
983,"Metadata/Chests/BetrayalChests/BetrayalChestCurrencyShards4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"[12,23]","","","[7215,7920]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[258462,141538]"
984,"Metadata/Chests/BetrayalChests/BetrayalChestPerandusCoins1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
985,"Metadata/Chests/BetrayalChests/BetrayalChestPerandusCoins2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
986,"Metadata/Chests/BetrayalChests/BetrayalChestPerandusCoins3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
987,"Metadata/Chests/BetrayalChests/BetrayalChestPerandusCoins4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
988,"Metadata/Chests/BetrayalChests/BetrayalChestRegularCurrency1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[12,23]","","","[7215,7920]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[258462,141538]"
989,"Metadata/Chests/BetrayalChests/BetrayalChestRegularCurrency2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[12,23]","","","[7215,7920]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[258462,141538]"
990,"Metadata/Chests/BetrayalChests/BetrayalChestRegularCurrency3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[12,23]","","","[7215,7920]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[258462,141538]"
991,"Metadata/Chests/BetrayalChests/BetrayalChestRegularCurrency4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[12,23]","","","[7215,7920]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[258462,141538]"
992,"Metadata/Chests/BetrayalChests/BetrayalChestScarabBreach1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
993,"Metadata/Chests/BetrayalChests/BetrayalChestScarabBreach2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
994,"Metadata/Chests/BetrayalChests/BetrayalChestScarabBreach3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
995,"Metadata/Chests/BetrayalChests/BetrayalChestScarabBreach4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
996,"Metadata/Chests/BetrayalChests/BetrayalChestScarabMaps1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
997,"Metadata/Chests/BetrayalChests/BetrayalChestScarabMaps2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
998,"Metadata/Chests/BetrayalChests/BetrayalChestScarabMaps3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
999,"Metadata/Chests/BetrayalChests/BetrayalChestScarabMaps4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
1000,"Metadata/Chests/BetrayalChests/BetrayalChestScarabUniques1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
1001,"Metadata/Chests/BetrayalChests/BetrayalChestScarabUniques2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
1002,"Metadata/Chests/BetrayalChests/BetrayalChestScarabUniques3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
1003,"Metadata/Chests/BetrayalChests/BetrayalChestScarabUniques4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
1004,"Metadata/Chests/BetrayalChests/BetrayalChestScarabBeasts1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
1005,"Metadata/Chests/BetrayalChests/BetrayalChestScarabBeasts2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
1006,"Metadata/Chests/BetrayalChests/BetrayalChestScarabBeasts3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
1007,"Metadata/Chests/BetrayalChests/BetrayalChestScarabBeasts4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
1008,"Metadata/Chests/BetrayalChests/BetrayalChestScarabShaperRares1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
1009,"Metadata/Chests/BetrayalChests/BetrayalChestScarabShaperRares2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
1010,"Metadata/Chests/BetrayalChests/BetrayalChestScarabShaperRares3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
1011,"Metadata/Chests/BetrayalChests/BetrayalChestScarabShaperRares4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
1012,"Metadata/Chests/BetrayalChests/BetrayalChestScarabElderRares1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
1013,"Metadata/Chests/BetrayalChests/BetrayalChestScarabElderRares2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[7215],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[]
