"rownum","Id","i32_8","IsSummoned","Armour","Evasion","EnergyShieldFromLife","DamageSpread","MonsterResistancesKey","IsLargeAbyssMonster","IsSmallAbyssMonster","bool_47"
2150,"CrabSpiderBestiaryMinion2",100,"",50,0,0,20,1,"",1,""
2151,"FrogBestiary",100,"",0,20,0,20,49,1,"",""
2152,"FrogBestiaryMinion",100,"",0,20,0,20,3,"",1,""
2153,"FrogBestiaryMinion2",100,"",0,20,0,20,3,"",1,""
2154,"GemFrogBestiary",100,"",0,50,0,20,49,1,"",1
2155,"GemFrogBestiaryMinion",100,"",0,50,0,20,6,"",1,1
2156,"GemFrogBestiaryMinion2",100,"",0,50,0,20,6,"",1,1
2157,"ParasiticSquidBestiary",100,"",0,50,50,20,49,1,"",""
2158,"ParasiticSquidBestiaryMinion",100,"",0,50,50,20,2,"",1,""
2159,"ParasiticSquidBestiaryMinion2",100,"",0,50,50,20,2,"",1,""
2160,"SeaWitchSpawnBestiary",100,"",0,0,100,20,49,1,"",1
2161,"SeaWitchSpawnBestiarySpellClone",100,"",0,0,100,20,19,"","",1
2162,"SeaWitchSpawnBestiaryMinion",100,"",0,0,100,20,19,"",1,1
2163,"SeaWitchSpawnBestiaryMinion2",100,"",0,0,100,20,19,"",1,1
2164,"SquidBestiary",100,"",0,40,60,20,49,1,"",1
2165,"SquidBestiaryMinion",100,"",0,40,60,20,3,"",1,1
2166,"SquidBestiaryMinion2",100,"",0,40,60,20,3,"",1,1
2167,"SeaWitchBestiaryMinion",100,"",0,0,100,20,19,"","",""
2168,"SummonedAnomaly",100,"",0,0,0,20,0,"","",""
2169,"Vilenta",100,"",100,0,100,20,39,"","",""
2170,"VilentaMap",100,"",100,0,100,20,39,"","",""
2171,"BeastCatcher",100,"",0,100,0,20,24,"","",""
2172,"BearFormosan",100,"",0,50,0,20,2,"","",""
2173,"BearFormosanGruthkul",100,"",0,50,0,20,2,"","",""
2174,"SpiderCocoon",100,"",0,0,0,20,0,"","",""
2175,"VaalSaucerBoss",100,"",100,0,1000,20,35,"","",""
2176,"VaalSaucerTurret",100,"",0,0,0,20,35,"","",""
2177,"RhoaRoyale",100,"",25,0,0,20,2,"","",""
2178,"BigRhoaRoyale",100,"",25,0,0,20,2,"","",""
2179,"ZombieStrandRoyale",100,"",0,0,0,30,2,"","",""
2180,"BanditBowRoyale",100,"",0,10,0,20,0,"","",""
2181,"BanditMeleeRoyale",100,"",0,20,0,20,0,"","",""
2182,"ScorpionRoyale",100,"",50,0,0,20,5,"","",""
2183,"MarakethBirdRoyale",100,"",0,50,0,20,3,"","",""
2184,"MarakethBirdFastRoyale",100,"",0,50,0,20,3,"","",""
2185,"LionRoyale",100,"",0,10,0,20,1,"","",""
2186,"LionAlphaRoyale",100,"",0,10,0,20,18,"","",1
2187,"LionWolfRoyale",100,"",0,10,0,20,2,"","",""
2188,"CrabParasiteSmallRoyale",100,"",50,50,0,20,1,"","",1
2189,"CrabParasiteMediumRoyale",100,"",50,50,0,20,1,"","",1
2190,"CrabParasiteLargeRoyale",100,"",50,0,0,20,1,"","",1
2191,"WaterElementalRoyale",100,"",0,0,50,20,1,"","",1
2192,"SpiderRoyale",100,"",0,0,0,20,3,"","",""
2193,"SnakeRoyale",100,"",0,15,0,20,5,"","",1
2194,"BloodMonkeyRoyale",100,"",0,15,0,20,1,"","",""
2195,"BloodChieftainRoyale",100,"",0,0,0,20,18,"","",""
2196,"FragmentRoyale",100,"",0,0,50,20,4,"","",1
2197,"ConstructCasterFireRoyale",100,"",25,0,100,20,18,"","",""
2198,"ConstructCasterColdRoyale",100,"",25,15,100,20,19,"","",""
2199,"ConstructCasterLightningRoyale",100,"",25,0,100,20,20,"","",""
2200,"SnakeSlitherRoyale",100,"",0,10,0,20,5,"","",1
2201,"ConstructMeleeRoyale",100,"",100,0,0,30,8,"","",""
2202,"BoneStalkerRoyale",100,"",75,25,0,20,20,"","",""
2203,"VaalArchitect",100,"",0,0,100,20,37,"","",""
2204,"VaalArchitectGauntlet",100,"",0,0,100,20,37,"","",""
2205,"TempleVaalArchitect",100,"",0,0,100,20,37,"","",""
2206,"HoodedVaalArchitectBoss",100,"",0,0,100,20,37,"","",""
2207,"HoodedVaalArchitectBoss2",100,"",0,0,100,20,37,"","",""
2208,"VaalCultistSpear",100,"",25,40,0,20,8,"",1,""
2209,"VaalCultistSpearMap",100,"",25,40,0,20,8,"",1,""
2210,"VaalCultistSpearMapAtlasUber",100,"",25,40,0,20,8,"",1,""
2211,"VaalCultistSpearTemple",100,"",25,40,0,20,8,"",1,""
2212,"VaalCultistSpearTempleMap",100,"",25,40,0,20,8,"",1,""
2213,"VaalCultistSpearMapSideArea",100,"",25,40,0,20,8,"",1,""
2214,"VaalCultistSpearChampion",100,"",25,40,0,20,48,"",1,""
2215,"VaalCultistSpearChampionMap",100,"",25,40,0,20,48,"",1,""
2216,"VaalCultistSpearChampionTemple",100,"",25,40,0,20,48,"",1,""
2217,"VaalCultistSpearChampionTempleMap",100,"",25,40,0,20,48,"",1,""
2218,"VaalCultistSpearChampionTempleSpectre",100,"",25,40,0,20,48,"",1,""
2219,"VaalCultistSpearChampionTempleMapSpectre",100,"",25,40,0,20,48,"",1,""
2220,"VaalCultistDaggers",100,"",25,40,0,20,8,"",1,""
2221,"VaalCultistDaggersMap",100,"",25,40,0,20,8,"",1,""
2222,"VaalCultistDaggersTemple",100,"",25,40,0,20,8,"",1,""
2223,"VaalCultistDaggersTempleMap",100,"",25,40,0,20,8,"",1,""
2224,"VaalCultistDaggersMapSideArea",100,"",25,40,0,20,8,"",1,""
2225,"VaalCultistKnifestick",100,"",25,40,0,20,8,"",1,""
2226,"VaalCultistKnifestickMap",100,"",25,40,0,20,8,"",1,""
2227,"VaalCultistKnifestickTemple",100,"",25,40,0,20,8,"",1,""
2228,"VaalCultistKnifestickTempleMap",100,"",25,40,0,20,8,"",1,""
2229,"VaalCultistKnifestickMapSideArea",100,"",25,40,0,20,8,"",1,""
2230,"VaalCultistDaggersDelve",100,"",25,40,0,20,8,"","",""
2231,"VaalCultistKnifestickDelve",100,"",25,40,0,20,8,"","",""
2232,"VaalCultistSpearDelve",100,"",25,40,0,20,8,"","",""
2233,"VaalCultistSpearChampionDelve",100,"",25,40,0,20,8,"","",""
2234,"VaalFragmentIncursion",100,"",0,0,50,20,4,"",1,1
2235,"VaalFragmentIncursionMap",100,"",0,0,50,20,4,"",1,1
2236,"VaalFragmentIncursionTemple",100,"",0,0,50,20,4,"",1,1
2237,"VaalFragmentIncursionTempleMap",100,"",0,0,50,20,4,"",1,1
2238,"VaalSnakeSlitherIncursion",100,"",0,10,0,20,5,"",1,1
2239,"VaalSnakeSlitherIncursionMap",100,"",0,10,0,20,5,"",1,1
2240,"VaalSnakeSlitherIncursionTemple",100,"",0,10,0,20,5,"",1,1
2241,"VaalSnakeSlitherIncursionTempleMap",100,"",0,10,0,20,5,"",1,1
2242,"VaalConstructIncursion",100,"",100,0,0,30,8,"",1,1
2243,"VaalConstructIncursionMap",100,"",100,0,0,30,8,"",1,1
2244,"VaalConstructIncursionTemple",100,"",100,0,0,30,8,"",1,1
2245,"VaalConstructIncursionTempleMap",100,"",100,0,0,30,8,"",1,1
2246,"VaalConstructIncursionChampion",100,"",100,0,0,30,48,"",1,1
2247,"VaalConstructIncursionChampionMap",100,"",100,0,0,30,48,"",1,1
2248,"VaalConstructIncursionChampionTemple",100,"",100,0,0,30,48,"",1,1
2249,"VaalConstructIncursionChampionTempleMap",100,"",100,0,0,30,48,"",1,1
2250,"VaalSacrificeDemon",100,"",0,0,0,20,8,"",1,""
2251,"VaalSnakeTemple",100,"",0,15,0,20,5,"","",1
2252,"VaalSnakeTempleMap",100,"",0,15,0,20,5,"","",1
2253,"VaalBloodChieftainTemple",100,"",0,0,0,20,18,"","",""
2254,"VaalBloodChieftainTempleMap",100,"",0,0,0,20,18,"","",""
2255,"VaalBloodMonkeyTemple",100,"",0,15,0,20,1,"","",""
2256,"VaalBloodMonkeyTempleMap",100,"",0,15,0,20,1,"","",""
2257,"VaalGemFrogTemple",100,"",0,50,0,20,6,"","",1
2258,"VaalGemFrogTempleMap",100,"",0,50,0,20,6,"","",1
2259,"VaalIguanaTemple",100,"",0,20,50,20,22,"","",1
2260,"VaalIguanaTempleMap",100,"",0,20,50,20,22,"","",1
2261,"VaalConstructRangedIncursion",100,"",100,10,0,20,8,"","",""
2262,"VaalConstructRangedIncursionMap",100,"",100,10,0,20,8,"","",""
2263,"VaalConstructRangedIncursionTemple",100,"",100,10,0,20,8,"","",""
2264,"VaalConstructRangedIncursionTempleMap",100,"",100,10,0,20,8,"","",""
2265,"VaalConstructLargeIncursion",100,"",100,0,0,20,24,"","",1
2266,"VaalConstructLargeIncursionMap",100,"",100,0,0,20,24,"","",1
2267,"VaalConstructLargeIncursionTemple",100,"",100,0,0,20,24,"","",1
2268,"VaalConstructLargeIncursionTempleMap",100,"",100,0,0,20,24,"","",1
2269,"VaalWraith",100,"",0,0,20,20,2,"",1,""
2270,"VaalWraithAtlasUber",100,"",0,0,20,20,2,"",1,""
2271,"VaalWraithMap",100,"",0,0,20,20,2,"",1,""
2272,"VaalWraithRanged",100,"",0,0,20,20,2,"",1,""
2273,"VaalWraithRangedMap",100,"",0,0,20,20,2,"",1,""
2274,"VaalWraithChampion",100,"",0,0,100,20,19,"",1,""
2275,"VaalWraithChampionTreasurer",100,"",0,0,100,20,19,"",1,""
2276,"VaalWraithChampionMap",100,"",0,0,100,20,19,"",1,""
2277,"VaalWraithBossDelve",100,"",0,0,100,20,19,"","",""
2278,"VaalWraithBossDelveMinion",100,"",0,0,100,20,19,"","",""
2279,"VaalWraithUltimatum",100,"",0,0,20,20,2,1,"",""
2280,"JaguarDemonUltimatum",100,"",0,60,20,20,2,1,"",""
2281,"JaguarDemonSanctum",100,"",0,60,20,20,2,1,"",""
2282,"AlvaValai",100,"",50,33,33,20,35,"","",""
2283,"EinharFrey",100,"",33,33,33,20,35,"","",""
2284,"Kirac",100,"",75,50,0,20,35,"","",""
2285,"VaalIncursionSpider",100,"",0,50,0,20,48,"","",1
2286,"DelveSpiderSmall",100,"",0,50,0,20,48,"",1,""
2287,"DelveSpiderSwarm",100,"",0,50,0,20,2,"",1,""
2288,"DelveSpiderSwarmSpawned",100,"",0,50,0,20,2,"",1,""
2289,"DelveSpiderPacksMedium",100,"",0,75,0,20,2,"",1,""
2290,"DelveSpiderPacksMother",100,"",0,100,0,20,19,"",1,""
2291,"DelveSpiderPacksMotherSpectre",100,"",0,100,0,20,19,"",1,""
2292,"DelveSpiderMedium",100,"",0,50,0,20,48,"",1,1
2293,"VaalIncursionRobotSpider",100,"",50,50,0,20,48,"","",1
2294,"DelveSpiderRobot",100,"",50,50,0,20,48,1,"",1
2295,"VaalCityBoss",100,"",50,0,20,20,35,"","",""
2296,"ProtoVaalCityBoss",100,"",50,50,0,20,36,"","",""
2297,"ProtoVaalCityBossTower",100,1,0,0,0,0,0,"","",""
2298,"Weta",100,"",0,50,0,20,2,"",1,""
2299,"WetaGiant",100,"",0,50,0,20,19,"",1,""
2300,"TaowuChampion",100,"",0,0,50,20,18,"",1,""
2301,"TaowuChampionSpectre",100,"",0,0,50,20,18,"",1,""
2302,"TaowuEncounterBoss",100,"",0,0,50,20,35,1,"",""
2303,"CaveDwellerChampion",100,"",0,50,50,20,20,"",1,""
2304,"CaveDwellerChampionSpectre",100,"",0,50,50,20,20,"",1,""
2305,"CaveDwellerEncounterBoss",100,"",0,50,50,20,35,1,"",""
2306,"SpinningPyramidOfDoom",100,"",0,0,0,20,35,"","",""
2307,"DelveMonkey",100,"",0,50,0,20,1,"",1,""
2308,"DelveMonkey2",100,"",0,50,0,20,1,"",1,""
2309,"ProtoVaalWarrior",100,"",100,60,0,20,17,"",1,""
2310,"ProtoVaalWarriorElite",100,"",100,100,0,20,48,"",1,""
2311,"ProtoVaalWarriorEliteAtlasUber",100,"",100,100,0,20,48,"",1,""
2312,"ProtoVaalWarriorEliteSpectre",100,"",100,100,0,20,48,"",1,""
2313,"ProtoVaalMapBossSoldier",100,"",100,100,0,20,48,"","",""
2314,"ProtoVaalNecromancer",100,"",100,0,100,20,48,"",1,""
2315,"ProtoVaalNecromancerSpectre",100,"",100,0,100,20,48,"",1,""
2316,"ProtoVaalNecromancerMapBoss",100,"",100,0,100,20,35,"","",""
2317,"ProtoVaalNecromancerBossSanctum",100,"",100,0,100,20,35,"","",""
2318,"QiongqiChampion",100,"",0,0,0,20,17,"",1,""
2319,"QiongqiChampionSpectre",100,"",0,0,0,20,17,"",1,""
2320,"QiongqiEncounterBoss",100,"",0,0,0,20,35,1,"",""
2321,"DelveAzuriteTurret",100,"",0,0,50,20,48,"",1,""
2322,"DelveAzuriteTurretSpawned",100,"",0,0,50,20,48,"",1,""
2323,"DelveMineBat",100,"",0,20,0,20,3,"",1,1
2324,"DelveMineBatRanged",100,"",0,20,0,20,3,"",1,1
2325,"HeraldOfAgonyMinion",340,1,0,0,0,20,0,"","",""
2326,"ArcticGolemDelve",100,"",100,40,0,20,18,"",1,""
2327,"SummonedSkullIcyDelve",100,"",0,0,0,20,2,"",1,""
2328,"Relic",100,1,0,0,150,0,42,"","",""
2329,"ElementalRelic",100,1,0,0,150,0,42,"","",""
2330,"DelveNecromancer",100,"",0,0,100,20,37,"",1,1
2331,"DelveZombie",100,"",50,0,0,20,2,"",1,""
2332,"DelveZombieFast",100,"",50,0,0,20,2,"",1,""
2333,"DelveAzuriteAnt",100,"",25,33,33,20,8,"","",""
2334,"AbyssLichObelisk",100,"",0,0,0,20,8,"","",""
2335,"DelvePetrificationStatue",100,"",100,0,100,20,35,1,"",""
2336,"LightFlies",100,"",0,0,0,0,0,"","",""
2337,"DelveAbyssCultist",100,"",0,0,100,20,24,1,"",""
2338,"DelveAbyssCultistCrystal",100,"",0,0,100,20,8,"",1,""
2339,"DelveAbyssCultistObject",100,"",0,0,100,20,0,"","",""
2340,"MasterNinjaCop",100,"",0,100,0,20,24,"","",""
2341,"BetrayalFortWall",100,"",100,0,0,20,0,"",1,""
2342,"BetrayalCatarina",100,"",0,0,500,20,36,"","",""
2343,"BetrayalCatarinaFinal",100,"",0,0,500,20,36,"","",""
2344,"BetrayalCatarinaMapBoss",100,"",0,0,500,20,36,"","",""
2345,"BetrayalCatarinaMapBossStandalone",100,"",0,0,500,20,36,"","",""
2346,"BetrayalHaku",100,"",75,0,0,20,35,"","",""
2347,"BetrayalElreon",100,"",50,0,50,20,35,"","",""
2348,"BetrayalTora",100,"",0,100,0,20,35,"","",""
2349,"BetrayalVagan",100,"",50,50,0,20,35,"","",""
2350,"BetrayalVorici",100,"",0,50,50,20,35,"","",""
2351,"BetrayalVoriciClone",100,"",0,50,50,20,35,"","",""
2352,"BetrayalHillock_",100,"",25,0,0,20,35,"","",""
2353,"BetrayalLeo",100,"",75,50,0,20,35,"","",""
2354,"BetrayalGrenn",100,"",100,50,50,20,35,"","",""
2355,"BetrayalJanus",100,"",0,0,100,20,35,"","",""
2356,"BetrayalBreach",100,"",50,33,33,20,35,"","",""
2357,"BetrayalGravicius",100,"",75,0,50,20,35,"","",""
2358,"BetrayalThane",100,"",100,0,0,20,35,"","",""
2359,"BetrayalKeema",100,"",75,50,0,20,35,"","",""
2360,"BetrayalRin",100,"",25,100,0,20,35,"","",""
2361,"BetrayalCameria",100,"",100,0,0,20,35,"","",""
2362,"BetrayalAislin",100,"",25,50,50,20,35,"","",""
2363,"BetrayalRiker",100,"",0,100,0,20,35,"","",""
2364,"BetrayalRaisedZombie",100,"",0,0,0,20,8,"",1,""
2365,"BetrayalPhantasm",100,"",0,0,100,20,17,1,"",""
2366,"BetrayalNecromancer",100,"",0,0,100,20,37,1,"",1
2367,"BetrayalNecromancerSpectre",100,"",0,0,100,20,37,1,"",1
2368,"BetrayalOssuaryWitch",100,"",50,0,100,20,8,1,"",""
2369,"BetrayalSkeleton",100,"",25,0,0,20,3,"",1,""
2370,"BetrayalSkeletonRanged",100,"",25,0,0,20,3,"",1,""
2371,"BetrayalTotem",100,"",0,0,0,0,0,"",1,""
2372,"BetrayalMassSkeleton",100,"",50,0,0,20,20,1,"",1
2373,"BetrayalMassSkeletonSpectre",100,"",50,0,0,20,20,1,"",1
2374,"BetrayalSkeletonCannon",100,"",25,25,0,20,37,1,"",""
2375,"BetrayalSecretPolice",100,"",0,40,20,20,17,"",1,""
2376,"BetrayalSecretPoliceChampion",100,"",0,40,20,20,37,1,"",""
2377,"BetrayalScientist",100,"",0,0,50,20,37,"",1,""
2378,"BetrayalHandfinger",100,"",0,50,0,20,2,"",1,1
2379,"BetrayalRegurgitator",100,"",0,0,0,20,7,"",1,""
2380,"BetrayalBloodworm",100,"",0,0,0,10,0,"",1,""
2381,"BetrayalRat",100,"",0,25,0,20,20,"",1,""
2382,"BetrayalRatMedium",100,"",0,25,0,20,20,"",1,""
2383,"BetrayalLabSpawner",100,"",0,0,0,20,0,"","",""
2384,"BetrayalBlackguard1h",100,"",100,10,0,20,17,"",1,""
2385,"BetrayalBlackguard1hCartGuard",100,"",100,10,0,20,17,"",1,""
2386,"BetrayalBlackguard2h",100,"",100,30,0,20,17,"",1,""
2387,"BetrayalBlackguard2hCartGuard",100,"",100,30,0,20,17,"",1,""
2388,"BetrayalBlackguardChampion",100,"",100,30,0,20,37,1,"",""
2389,"BetrayalBlackguardChampionCartGuard",100,"",100,30,0,20,17,1,"",""
2390,"BetrayalBlackguardRanged",100,"",100,20,0,20,2,"",1,""
2391,"BetrayalBlackguardRangedCartGuard",100,"",100,20,0,20,2,"",1,""
2392,"BetrayalDjinnMemberMelee",100,"",0,50,0,20,37,"",1,""
2393,"BetrayalDjinnMemberCaster",100,"",0,50,50,20,37,"",1,""
2394,"ArcticBreathSkull",100,1,0,0,0,0,0,"","",""
2395,"SynthesisRibbonLarge",100,"",0,0,100,20,27,1,"",""
2396,"SynthesisRibbonLargeSpectre",100,"",0,0,100,20,27,1,"",""
2397,"SynthesisRibbon",100,"",0,25,0,20,2,"",1,""
2398,"SynthesisDrone",100,"",0,0,60,20,3,"",1,""
2399,"SynthesisDroneTurret",100,"",0,0,0,20,0,"",1,""
2400,"SynthesisWalker",100,"",50,0,0,20,2,"",1,""
2401,"SynthesisHound",100,"",50,50,0,20,17,"",1,1
2402,"SynthesisHoundChampion",100,"",50,50,0,20,24,1,"",1
2403,"SynthesisHoundChampionSpectre",100,"",50,50,0,20,24,1,"",1
2404,"SynthesisSoulstealer1",100,"",50,0,200,20,26,"",1,""
2405,"SynthesisSoulstealer2",100,"",50,0,200,20,27,"",1,""
2406,"SynthesisSoulstealer3",100,"",50,0,200,20,28,"",1,""
2407,"SynthesisSoulstealer4",100,"",50,0,200,20,34,"",1,""
2408,"SynthesisSoulstealer1Spectre",100,"",50,0,200,20,26,"",1,""
2409,"SynthesisSoulstealer2Spectre",100,"",50,0,200,20,27,"",1,""
2410,"SynthesisSoulstealer3Spectre",100,"",50,0,200,20,28,"",1,""
2411,"SynthesisSoulstealer4Spectre",100,"",50,0,200,20,34,"",1,""
2412,"SynthesisGolemBoss",100,"",100,0,100,20,36,"","",""
2413,"SynthesisGolemChampion",100,"",50,0,50,20,24,1,"",""
2414,"SynthesisSoulstealerGuardian1",100,"",50,0,300,20,36,"","",""
2415,"SynthesisSoulstealerGuardian1Cortex",100,"",50,0,300,20,36,"","",""
2416,"SynthesisSoulstealerGuardian2",100,"",50,0,300,20,36,"","",""
2417,"SynthesisSoulstealerGuardian2Cortex",100,"",50,0,300,20,36,"","",""
2418,"SynthesisSoulstealerGuardian3",100,"",50,0,300,20,36,"","",""
2419,"SynthesisSoulstealerGuardian3Cortex",100,"",50,0,300,20,36,"","",""
2420,"SynthesisSoulstealerGuardian4",100,"",100,0,150,20,36,"","",""
2421,"SynthesisSoulstealerGuardian4Cortex",100,"",100,0,150,20,36,"","",""
2422,"SynthesisSoulstealerBoss",100,"",50,0,500,20,36,"","",""
2423,"SynthesisSoulstealerBossStandalone",100,"",50,0,500,20,36,"","",""
2424,"SynthesisVenarius",100,"",50,0,100,20,36,"","",""
2425,"SynthesisWyvern",100,"",50,75,25,20,17,1,"",""
2426,"SynthesisFireElemental",100,"",50,0,0,20,18,"",1,""
2427,"SynthesisIceElemental",140,"",50,0,0,20,19,"",1,1
2428,"SynthesisGladiator",100,"",50,50,0,20,17,"",1,1
2429,"SynthesisCockerel",100,"",0,50,0,20,20,"",1,1
2430,"SynthesisCockerelBow",100,"",0,50,0,20,20,"",1,1
2431,"SynthesisKaomArcher",100,"",0,50,0,20,15,"",1,1
2432,"SynthesisKaomWarrior1",100,"",0,0,0,20,18,"",1,""
2433,"SynthesisKaomWarrior2",100,"",0,0,0,20,18,"",1,1
2434,"SynthesisTaster",100,"",0,0,0,20,1,"",1,1
2435,"SynthesisHalfSkeletonRanged",100,"",0,50,0,20,8,"",1,1
2436,"SynthesisHalfSkeleton",100,"",25,0,0,30,8,"",1,""
2437,"SynthesisSkeletonAbyss",100,"",25,25,0,30,20,"",1,""
2438,"SynthesisSkeletonAbyssLance",100,"",25,25,0,30,20,"",1,""
2439,"SynthesisFlamebearerAbyss",100,"",0,25,25,20,18,"",1,1
2440,"SynthesisHuhuGrub",100,"",0,50,0,20,19,"",1,""
2441,"SynthesisCityStalker",100,"",0,0,50,20,8,"",1,1
2442,"SynthesisCityStalkerElite",100,"",0,0,50,20,24,"",1,1
2443,"SynthesisCityStalkerArmour",100,"",0,0,50,20,24,"",1,1
2444,"SynthesisNessaCrab",100,"",100,0,0,20,18,"",1,""
2445,"SynthesisSquid",100,"",0,40,60,20,20,"",1,1
2446,"SynthesisSeaWitch",100,"",0,0,100,20,19,"",1,1
2447,"SynthesisSeaWitchFrostbolt",100,"",0,0,100,20,19,"",1,1
2448,"SynthesisPhantasm",100,"",0,0,50,20,17,"",1,""
2449,"SynthesisWraith",100,"",0,0,50,20,3,"",1,""
2450,"SynthesisNecromancer",100,"",0,0,100,20,20,"",1,1
2451,"SynthesisSkeletonMelee",100,"",25,25,0,20,3,"",1,""
2452,"SynthesisCorpseWheel",100,"",0,0,50,20,20,"",1,""
2453,"SynthesisSpiker",100,"",25,15,0,20,17,"",1,1
2454,"SynthesisSpikerChampion",100,"",25,15,0,20,17,1,"",1
2455,"Bladestorm",100,1,0,0,0,0,0,"","",""
2456,"LegionKaruiMelee",100,"",0,0,0,20,17,1,"",""
2457,"LegionKaruiMelee2H",100,"",0,0,0,20,17,1,"",""
2458,"LegionKaruiMeleeFire",100,"",0,0,0,20,17,1,"",""
2459,"LegionKaruiArcher",100,"",0,50,0,20,17,1,"",""
2460,"LegionKaruiAncestor",100,"",50,0,50,20,17,1,"",""
2461,"LegionKaruiSergeantMeleeFire",100,"",50,0,0,20,37,"",1,""
2462,"LegionKaruiSergeantArcherFire",100,"",50,50,0,20,37,"",1,""
2463,"LegionKaruiGeneral",100,"",0,100,0,20,36,"","",""
2464,"LegionKaruiGeneralClone",100,"",0,100,0,20,36,"","",""
2465,"LegionEternalEmpireMelee",100,"",50,50,0,20,17,1,"",""
2466,"LegionEternalEmpireArcher",100,"",50,50,0,20,17,1,"",""
2467,"LegionEternalEmpireMeleeBanner",100,"",50,50,0,20,17,1,"",""
2468,"LegionEternalEmpireSergeantHeavy",100,"",100,50,0,20,37,"",1,""
2469,"LegionEternalEmpireSergeantSpear",100,"",50,100,0,20,37,"",1,""
2470,"LegionEternalEmpireGeneral",100,"",50,50,0,20,36,"","",""
2471,"LegionMarakethMelee",100,"",50,100,0,20,17,1,"",""
2472,"LegionMarakethMelee2",100,"",50,100,0,20,17,1,"",""
2473,"LegionMarakethMeleeLarge",100,"",50,50,0,20,17,1,"",""
2474,"LegionMarakethRider",100,"",50,100,0,20,17,1,"",""
2475,"LegionMarakethRiderSpectre",100,"",50,100,0,20,17,1,"",""
2476,"LegionMarakethRiderSpear",100,"",50,100,0,20,17,1,"",""
2477,"LegionMarakethRiderSpearSpectre",100,"",50,100,0,20,17,1,"",""
2478,"LegionMarakethSergeantMelee",100,"",75,100,0,20,37,"",1,""
2479,"LegionMarakethSergeantRanged",100,"",75,100,0,20,37,"",1,""
2480,"LegionMarakethGeneral",100,"",100,100,0,20,36,"","",""
2481,"LegionMarakethGeneralDismounted",100,"",100,100,0,20,36,"","",""
2482,"LegionMarakethGeneralBird",100,"",100,100,0,20,17,"","",""
2483,"LegionTemplarMelee1",100,"",100,0,50,20,17,1,"",""
2484,"LegionTemplarMelee2",100,"",100,0,50,20,17,1,"",""
2485,"LegionTemplarMelee3",100,"",50,0,50,20,17,1,"",""
2486,"LegionTemplarCaster1",100,"",0,0,100,20,17,1,"",""
2487,"LegionTemplarCaster2",100,"",0,0,100,20,17,1,"",""
2488,"LegionTemplarSergeantCaster",100,"",0,0,100,20,37,"",1,""
2489,"LegionTemplarSergeantMelee",100,"",100,0,50,20,37,"",1,""
2490,"LegionTemplarSergeantMeleeSpectre",100,"",100,0,50,20,37,"",1,""
2491,"LegionTemplarGeneral",100,"",100,0,50,20,36,"","",""
2492,"LegionVaalCultistMelee",100,"",25,40,0,20,17,1,"",""
2493,"LegionVaalCultistKnifestick",100,"",25,40,0,20,17,1,"",""
2494,"LegionVaalCultistSpear",100,"",25,40,0,20,17,1,"",""
2495,"LegionVaalFragment",100,"",0,0,50,20,17,1,"",1
2496,"LegionVaalConstructMelee",100,"",100,0,0,20,17,1,"",""
2497,"LegionVaalConstructSlashy",100,"",100,0,0,20,17,1,"",""
2498,"LegionVaalConstructMeleeLarge",100,"",100,0,0,20,17,1,"",""
2499,"LegionVaalCultistSergeant",100,"",25,40,0,20,37,"",1,""
2500,"LegionVaalCultistSergeantMelee",100,"",25,40,0,20,37,"",1,""
2501,"LegionVaalGeneral",100,"",25,0,100,20,36,"","",""
2502,"LegionChest1",100,"",0,0,0,20,0,"",1,""
2503,"LegionChest2",100,"",0,0,0,20,0,"",1,""
2504,"BetrayalDjinnMemberMeleeTorment",100,"",50,50,0,20,37,"",1,""
2505,"LegionVaalSparkSnake",100,"",0,0,0,20,0,"","",1
2506,"LegionSpectralViper",100,"",0,0,0,20,0,"","",""
2507,"BlightTower",100,"",0,0,0,20,0,"","",""
2508,"BlightTowerMinion",100,"",50,50,0,20,2,"","",""
2509,"BlightTowerAirSupport",100,"",0,0,60,20,3,"","",""
2510,"BlightTowerTank",100,"",100,0,0,20,34,"",1,""
2511,"BlightFireHellion",100,"",0,10,0,20,1,1,"",""
2512,"BlightFireHellion2",100,"",0,10,0,20,18,1,"",""
2513,"BlightFireHellionBoss",100,"",0,10,0,20,35,"",1,""
2514,"BlightFireHound",100,"",0,10,0,20,1,1,"",1
2515,"BlightFireHarpy",100,"",0,75,0,20,18,1,"",""
2516,"BlightFireElemental",100,"",0,0,100,20,18,1,"",""
2517,"BlightFireElementalSummoned",100,"",0,0,100,20,18,1,"",""
2518,"BlightFireMonster",100,"",50,0,0,20,18,1,"",1
2519,"BlightFireMonsterBoss",100,"",50,0,0,20,35,"",1,1
2520,"BlightFirePyromaniac",100,"",0,100,0,20,18,1,"",""
2521,"BlightFirePyromaniacBoss",100,"",0,100,0,20,35,"",1,""
2522,"BlightColdWaterElemental",100,"",0,0,50,20,1,1,"",""
2523,"BlightColdIceElemental",100,"",0,0,100,20,19,1,"",1
2524,"BlightColdWaterSpiral",100,"",0,0,50,20,17,1,"",1
2525,"BlightColdMossMonsterIce",100,"",50,0,0,20,2,1,"",1
2526,"BlightColdMossMonsterIceBoss",100,"",50,0,0,20,35,"",1,1
2527,"BlightColdMossMonsterIceMinion",100,"",50,0,0,20,2,1,"",1
2528,"BlightColdWyvern",100,"",0,75,25,20,19,1,"",""
