"rownum","Id","HASH16","ModTypeKey","Level","StatsKey1","StatsKey2","StatsKey3","StatsKey4","Domain","Name","Name (French)","Name (German)","Name (Japanese)","Name (Korean)","Name (Portuguese)","Name (Russian)","Name (Spanish)","Name (Thai)","Name (Traditional Chinese)","GenerationType","Families","Stat1Min","Stat1Max","Stat2Min","Stat2Max","Stat3Min","Stat3Max","Stat4Min","Stat4Max","SpawnWeight_TagsKeys","SpawnWeight_Values","TagsKeys","GrantedEffectsPerLevelKeys","[i32]_222","MonsterMetadata","MonsterKillAchievements","ChestModType","Stat5Min","Stat5Max","StatsKey5","FullAreaClear_AchievementItemsKey","AchievementItemsKey","GenerationWeight_TagsKeys","GenerationWeight_Values","ModifyMapsAchievements","IsEssenceOnlyModifier","Stat6Min","Stat6Max","StatsKey6","MaxLevel","bool_411","CraftingItemClassRestrictions","MonsterOnDeath","i32_436","[rid]_440","Heist_SubStatValue1","Heist_SubStatValue2","Heist_StatsKey0","Heist_StatsKey1","Heist_AddStatValue1","Heist_AddStatValue2","InfluenceTypes","ImplicitTagsKeys","bool_524","i32_525","i32_529","i32_533","i32_537","i32_541","i32_545","i32_549","i32_553","i32_557","i32_561","i32_565","i32_569","i32_573","i32_577","i32_581","i32_585","BuffTemplate","ArchnemesisMinionMod","HASH32","[rid]_617","GameMode","[rid]_637"
12338,"ChanceToAvoidLightningDamageEssence2",-9977,3923,10,3633,"","","",1,"of the Essence","de l'Essence","der Essenz","エッセンスの","- 에센스","<if:MS>{da Essência}<elif:FS>{da Essência}<elif:NS>{de Essência}<elif:MP>{das Essências}<elif:FP>{das Essências}<elif:NP>{de Essências}","сущности","<if:MS>{de la Esencia}<elif:FS>{de la Esencia}<elif:MP>{de la Esencia}<elif:FP>{de la Esencia}","of the Essence","精髓之",2,[1763],4,5,0,0,0,0,0,0,[0],[0],[],[],[],"",[],[],0,0,"",[],[],[],[],[],1,0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,311]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",648413090,[],0,[]
12339,"ChanceToAvoidLightningDamageEssence3",6720,3923,26,3633,"","","",1,"of the Essence","de l'Essence","der Essenz","エッセンスの","- 에센스","<if:MS>{da Essência}<elif:FS>{da Essência}<elif:NS>{de Essência}<elif:MP>{das Essências}<elif:FP>{das Essências}<elif:NP>{de Essências}","сущности","<if:MS>{de la Esencia}<elif:FS>{de la Esencia}<elif:MP>{de la Esencia}<elif:FP>{de la Esencia}","of the Essence","精髓之",2,[1763],5,6,0,0,0,0,0,0,[0],[0],[],[],[],"",[],[],0,0,"",[],[],[],[],[],1,0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,311]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1064772920,[],0,[]
12340,"ChanceToAvoidLightningDamageEssence4",-8299,3923,42,3633,"","","",1,"of the Essence","de l'Essence","der Essenz","エッセンスの","- 에센스","<if:MS>{da Essência}<elif:FS>{da Essência}<elif:NS>{de Essência}<elif:MP>{das Essências}<elif:FP>{das Essências}<elif:NP>{de Essências}","сущности","<if:MS>{de la Esencia}<elif:FS>{de la Esencia}<elif:MP>{de la Esencia}<elif:FP>{de la Esencia}","of the Essence","精髓之",2,[1763],6,7,0,0,0,0,0,0,[0],[0],[],[],[],"",[],[],0,0,"",[],[],[],[],[],1,0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,311]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-686684025,[],0,[]
12341,"ChanceToAvoidLightningDamageEssence5",9187,3923,58,3633,"","","",1,"of the Essence","de l'Essence","der Essenz","エッセンスの","- 에센스","<if:MS>{da Essência}<elif:FS>{da Essência}<elif:NS>{de Essência}<elif:MP>{das Essências}<elif:FP>{das Essências}<elif:NP>{de Essências}","сущности","<if:MS>{de la Esencia}<elif:FS>{de la Esencia}<elif:MP>{de la Esencia}<elif:FP>{de la Esencia}","of the Essence","精髓之",2,[1763],7,8,0,0,0,0,0,0,[0],[0],[],[],[],"",[],[],0,0,"",[],[],[],[],[],1,0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,311]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-261762170,[],0,[]
12342,"ChanceToAvoidLightningDamageEssence6",-5346,3923,74,3633,"","","",1,"of the Essence","de l'Essence","der Essenz","エッセンスの","- 에센스","<if:MS>{da Essência}<elif:FS>{da Essência}<elif:NS>{de Essência}<elif:MP>{das Essências}<elif:FP>{das Essências}<elif:NP>{de Essências}","сущности","<if:MS>{de la Esencia}<elif:FS>{de la Esencia}<elif:MP>{de la Esencia}<elif:FP>{de la Esencia}","of the Essence","精髓之",2,[1763],8,9,0,0,0,0,0,0,[0],[0],[],[],[],"",[],[],0,0,"",[],[],[],[],[],1,0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,311]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",235201818,[],0,[]
12343,"ChanceToAvoidLightningDamageEssence7",-2393,3923,82,3633,"","","",1,"of the Essence","de l'Essence","der Essenz","エッセンスの","- 에센스","<if:MS>{da Essência}<elif:FS>{da Essência}<elif:NS>{de Essência}<elif:MP>{das Essências}<elif:FP>{das Essências}<elif:NP>{de Essências}","сущности","<if:MS>{de la Esencia}<elif:FS>{de la Esencia}<elif:MP>{de la Esencia}<elif:FP>{de la Esencia}","of the Essence","精髓之",2,[1763],9,10,0,0,0,0,0,0,[0],[0],[],[],[],"",[],[],0,0,"",[],[],[],[],[],1,0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,311]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",942657160,[],0,[]
12344,"TrapTriggerRadiusUnique__1",-4389,3926,1,311,"","","",10,"","","","","","","","","","",3,[1765],40,60,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1918344332,[],0,[]
12345,"SpreadChilledGroundOnFreezeUnique__1",27589,3927,1,3661,"","","",1,"","","","","","","","","","",3,[1766],15,15,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,310,636]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1256136986,[],0,[]
12346,"SpreadConsecratedGroundOnShatterUnique__1",-29776,3929,1,4522,"","","",1,"","","","","","","","","","",3,[1777],100,100,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1030731488,[],0,[]
12347,"ChanceToPoisonWithAttacksUnique___1",22293,3930,1,3823,"","","",1,"","","","","","","","","","",3,[1768],20,20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[314,312,319,636]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-235755801,[],0,[]
12348,"TrapTriggerTwiceChanceUnique__1",-22549,3931,1,4156,"","","",10,"","","","","","","","","","",3,[1769],8,12,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",383889674,[],0,[]
12349,"TrapAndMineAddedPhysicalDamageUnique__1",11608,3932,1,4154,4155,"","",10,"","","","","","","","","","",3,[1140],3,5,10,15,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[659,632,313]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",584585088,[],0,[]
12350,"FlaskLifeGainOnSkillUseUnique__1",-16438,3933,1,4434,"","","",2,"","","","","","","","","","",3,[93],450,600,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[20,660,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-754094905,[],0,[]
12351,"TrapPoisonChanceUnique__1",-9932,3934,1,4436,"","","",10,"","","","","","","","","","",3,[1770],25,25,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[314,312,636]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",550435322,[],0,[]
12352,"SocketedGemsSupportedByBlasphemyUnique__1",15791,3935,1,3971,"","","",1,"","","","","","","","","","",3,[1771],22,22,0,0,0,0,0,0,[],[],[],[31123],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[639,34,27,640]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-575283174,[],0,[]
12353,"SocketedGemsSupportedByBlasphemyUnique__2__",19737,3935,1,3971,"","","",1,"","","","","","","","","","",3,[1771],20,20,0,0,0,0,0,0,[],[],[],[31121],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[639,34,27,640]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1574899911,[],0,[]
12354,"ReducedReservationForSocketedCurseGemsUnique__1",-4866,3936,1,4486,"","","",1,"","","","","","","","","","",3,[1772],-30,-30,0,0,0,0,0,0,[],[],[],[38656],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[34,27,640]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",668125996,[],0,[]
12355,"ReducedReservationForSocketedCurseGemsUnique__2",-23674,3936,1,4486,"","","",1,"","","","","","","","","","",3,[1772],-80,-80,0,0,0,0,0,0,[],[],[],[38657],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[34,27,640]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1190978939,[],0,[]
12356,"TempestuousSteelSounds",26174,3937,1,4467,"","","",1,"","","","","","","","","","",3,[1773],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-116351186,[],0,[]
12357,"GrantAlliesPowerChargeOnKillUnique__1",-24216,3938,1,4463,"","","",1,"","","","","","","","","","",3,[1774],10,10,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[629],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",631137,[],0,[]
12358,"GrantAlliesFrenzyChargeOnHitUnique__1",30136,3939,1,4464,"","","",1,"","","","","","","","","","",3,[1775],5,5,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[630],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",931480125,[],0,[]
12359,"LabyrinthIzaroLifeNormalReduced",-8012,3940,1,124,"","","",3,"","","","","","","","","","",3,[1776],-20,-20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1243654804,[],0,[]
12360,"LabyrinthIzaroObjectivesLifeNormalReduced",-10812,3941,1,124,"","","",3,"","","","","","","","","","",3,[1776],-20,-20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-781974368,[],0,[]
12361,"CrabParasiteExplodeOnDeath",4829,3942,1,1996,1323,"","",3,"","","","","","","","","","",3,[1776],1,1,20,20,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[706,632,312]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",258088383,[],0,[]
12362,"SummonRagingSpiritOnKillUnique__1",13442,3943,1,4526,"","","",1,"","","","","","","","","","",3,[1779],25,25,0,0,0,0,0,0,[],[],[1054],[25360],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[320],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1762155915,[],0,[]
12363,"PhysicalDamageConvertedToChaosUnique__1",9560,3945,1,484,"","","",1,"","","","","","","","","","",3,[1781],25,25,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[659,706,632,313,312]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1817069846,[],0,[]
12364,"PhysicalDamageConvertedToChaosUnique__2",-9158,3945,1,484,"","","",1,"","","","","","","","","","",3,[1781],50,50,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[659,706,632,313,312]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1451657917,[],0,[]
12365,"DamnedWeaponEffectsUnique__1",-3391,3944,1,2723,"","","",1,"","","","","","","","","","",3,[1780],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",441903255,[],0,[]
12366,"MapLabyrinthHiddenDamageLife1",-17773,3946,1,2448,2449,"","",5,"","","","","","","","","","",3,[1782],43,43,7,7,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,632]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1425469030,[],0,[]
12367,"MapLabyrinthHiddenDamageLifeBoss",-31030,3946,1,2448,2449,"","",5,"","","","","","","","","","",3,[1782],220,220,7,7,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,632]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1641735953,[],0,[]
12368,"FishDetectionUnique__1_",-32417,3947,1,4525,"","","",1,"","","","","","","","","","",3,[1783],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",907917122,[],0,[]
12369,"LocalMaimOnHitUnique__1",19788,3948,1,4538,"","","",1,"","","","","","","","","","",3,[1784],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[319],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1536890584,[],0,[]
12370,"LocalMaimOnHit2HImplicit_1",4071,4364,1,6452,"","","",1,"","","","","","","","","","",3,[1784],25,25,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[319],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-408754107,[],0,[]
12371,"AlwaysCritShockedEnemiesUnique__1",2529,3951,1,4547,"","","",1,"","","","","","","","","","",3,[1787],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[625],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1450008460,[],0,[]
12372,"CannotCritNonShockedEnemiesUnique___1",21774,3952,1,4548,"","","",1,"","","","","","","","","","",3,[1788],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[625],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1659779041,[],0,[]
12373,"ItemDestroyedOnDeath",14532,3953,1,3316,"","","",1,"","","","","","","","","","",3,[1789],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1504076130,[],0,[]
12374,"MonsterProjectilesDropShockedGround",18859,3954,1,3513,3516,"","",3,"","","","","","","","","","",3,[1790],1,1,3000,3000,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1549800907,[],0,[]
12375,"MinionChanceToBlindOnHitUnique__1",19643,3955,1,4568,"","","",1,"","","","","","","","","","",3,[1791],15,15,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[320],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1985166056,[],0,[]
12376,"MinionBlindImmunityUnique__1",-3191,3956,1,4569,"","","",1,"","","","","","","","","","",3,[1792],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[320],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",180222260,[],0,[]
12377,"DisplaySocketedMinionGemsSupportedByLifeLeechUnique__1",12579,3957,1,4570,"","","",1,"","","","","","","","","","",3,[1793],16,16,0,0,0,0,0,0,[],[],[],[5699],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[639,320,27]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",69023038,[],0,[]
12378,"MagicItemsDropIdentifiedUnique__1",18799,3958,1,4571,"","","",1,"","","","","","","","","","",3,[1794],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[1165],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-992309835,[],0,[]
12379,"ManaPerStackableJewelUnique__1",9493,3959,1,4573,4572,"","",10,"","","","","","","","","","",3,[1795],30,30,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",785583046,[],0,[]
12380,"ArmourPerStackableJewelUnique__1",-31032,3960,1,4574,4572,"","",10,"","","","","","","","","","",3,[1796],200,200,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[317,7]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",580494417,[],0,[]
12381,"IncreasedDamagePerStackableJewelUnique__1",28476,3961,1,4575,4572,"","",10,"","","","","","","","","","",3,[1797],15,15,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[658,632,318]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1770260152,[],0,[]
12382,"CriticalStrikeChancePerStackableJewelUnique__1",-31849,3962,1,10904,4572,"","",10,"","","","","","","","","","",3,[1798],25,25,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[625],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",8291305,[],0,[]
12383,"AllResistancePerStackableJewelUnique__1",3634,3963,1,11420,4572,"","",10,"","","","","","","","","","",3,[1799],7,7,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,633]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-309337155,[],0,[]
12384,"MaximumLifePerStackableJewelUnique__1",-19748,3964,1,16668,4572,"","",10,"","","","","","","","","","",3,[1800],5,5,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-23555239,[],0,[]
12385,"AvoidElementalAilmentsPerStackableJewelUnique__1",29272,3965,1,16669,4572,"","",10,"","","","","","","","","","",3,[1801],12,12,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[318],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-38235428,[],0,[]
12386,"MinionCriticalStrikeMultiplierPerStackableJewelUnique__1",16363,3966,1,16670,4572,"","",10,"","","","","","","","","","",3,[1802],10,10,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[320,625]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1845658450,[],0,[]
12387,"MinimumEnduranceChargesPerStackableJewelUnique__1",28098,3967,1,16671,4572,"","",10,"","","","","","","","","","",3,[1803],1,1,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[631],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-413058154,[],0,[]
12388,"MinimumFrenzyChargesPerStackableJewelUnique__1",14712,3968,1,16672,4572,"","",10,"","","","","","","","","","",3,[1804],1,1,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[630],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",144177241,[],0,[]
12389,"MinimumPowerChargesPerStackableJewelUnique__1",-11902,3969,1,16673,4572,"","",10,"","","","","","","","","","",3,[1805],1,1,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[629],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1530736063,[],0,[]
12390,"AddedColdDamagePerPowerChargeUnique__1",-7444,3970,1,5179,5180,"","",1,"","","","","","","","","","",3,[1806],10,10,20,20,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[658,661,632,318,310,34]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1192011232,[],0,[]
12391,"AddedColdDamagePerPowerChargeUnique__2",-24309,3970,1,5179,5180,"","",1,"","","","","","","","","","",3,[1806],50,50,70,70,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[658,661,632,318,310,34]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1031445618,[],0,[]
12392,"GainManaOnKillingFrozenEnemyUnique__1",13566,3971,1,5181,"","","",1,"","","","","","","","","","",3,[1807],20,25,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-699080022,[],0,[]
12393,"GainPowerChargeOnKillingFrozenEnemyUnique__1",-1892,3972,1,5182,"","","",1,"","","","","","","","","","",3,[1808],100,100,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[629],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1958186028,[],0,[]
12394,"IncreasedDamageIfFrozenRecentlyUnique__1",-24183,3973,44,5183,"","","",1,"","","","","","","","","","",3,[1809],60,60,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[632],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1640087624,[],0,[]
12395,"AddedLightningDamagePerIntelligenceUnique__1",12766,3974,1,5311,5312,"","",1,"","","","","","","","","","",3,[1810],1,1,10,10,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[658,632,318,311,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",729750177,[],0,[]
12396,"AddedLightningDamagePerIntelligenceUnique__2",3076,3974,1,5311,5312,"","",1,"","","","","","","","","","",3,[1810],1,1,5,5,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[658,632,318,311,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",75892866,[],0,[]
12397,"IncreasedAttackSpeedPerDexterityUnique__1",21545,3975,1,5187,"","","",1,"","","","","","","","","","",3,[1811],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[319,324]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1717908045,[],0,[]
12398,"MovementVelocityWhileBleedingUnique__1",15177,3976,1,5192,"","","",1,"","","","","","","","","","",3,[1812],20,20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1375496885,[],0,[]
12399,"IncreasedPhysicalDamageTakenWhileMovingUnique__1",22044,3977,1,5193,"","","",1,"","","","","","","","","","",3,[1813],10,10,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[313],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1198526829,[],0,[]
