"rownum","Id","MonsterType","MovementSpeed","ObjectSize","MinimumAttackDistance","MaximumAttackDistance","ACTFiles","AOFiles","BaseMonsterTypeIndex","Mods","i32_96","string_100","string_108","ModelSizeMultiplier","i32_120","i32_124","rid_128","i32_144","i32_148","Tags","ExperienceMultiplier","[i32]_172","MinAgroRange","MaxAgroRange","SpotlightColour1","SpotlightColour2","SpotlightColour3","GrantedEffects","AISFile","Mods2","Stance","rid_256","Name","Name (French)","Name (German)","Name (Japanese)","Name (Korean)","Name (Portuguese)","Name (Russian)","Name (Spanish)","Name (Thai)","Name (Traditional Chinese)","DamageMultiplier","LifeMultiplier","AttackSpeed","Weapon1_ItemVisualIdentity","Weapon2_ItemVisualIdentity","Back_ItemVisualIdentity","MainHand_ItemClass","OffHand_ItemClass","Helmet_ItemVisualIdentity","i32_388","KillSpecificMonsterCount_AchievementItems","Special_Mods","KillRare_AchievementItems","bool_440","i32_441","i32_445","i32_449","i32_453","i32_457","i32_461","HASH16","bool_467","string_468"," (French)"," (German)"," (Japanese)"," (Korean)"," (Portuguese)"," (Russian)"," (Spanish)"," (Thai)"," (Traditional Chinese)","KillWhileOnslaughtIsActive_AchievementItem","MonsterSegment","MonsterArmour","KillWhileTalismanIsActive_AchievementItem","Part1_Mods","Part2_Mods","Endgame_Mods","rid_588","i32_604","i32_608","[rid]_612","MultiPartAchievements","i32_644","SinkAnimation_AOFile","bool_656","[rid]_657","bool_673","bool_674","bool_675","i32_676","i32_680","f32_684","AilmentThreshold","AilmentThreshold (French)","AilmentThreshold (German)","AilmentThreshold (Japanese)","AilmentThreshold (Korean)","AilmentThreshold (Portuguese)","AilmentThreshold (Russian)","AilmentThreshold (Spanish)","AilmentThreshold (Thai)","AilmentThreshold (Traditional Chinese)","SinkEffect","i32_696","MonsterConditionalEffectPack","bool_716","bool_717","i32_718","bool_722","i32_723","i32_727","i32_731","i32_735","i32_739","i32_743","i32_747","i32_751","i32_755"," (French)"," (German)"," (Japanese)"," (Korean)"," (Portuguese)"," (Russian)"," (Spanish)"," (Thai)"," (Traditional Chinese)","i32_759","i32_763","i32_767","BossHealthBar","rid_772","i32_788","bool_792","i32_793","i32_797","i32_801","i32_805","bool_809","rid_810","f32_826","f32_830","bool_834","[string]_835","rid_851","i32_867","i32_871","f32_875","rid_879","bool_895","i32_896","bool_900","i32_901","rid_905"
816,"Metadata/Monsters/VaalSavage/VaalSavageBeastMaster",379,13,3,4,25,"[""Metadata/Monsters/VaalSavage/VaalSavageBeastMaster.act""]","[""Metadata/Monsters/VaalSavage/VaalSavageBrute.ao""]","Metadata/Monsters/VaalSavage/VaalSavageBeastMaster",[],1,"","",115,2,6,9,1,0,"[71,48,713,1089,31,714,118,1029,752]",150,[],130,130,700,500,0,"[737,2203,3307,4954]","Metadata/Monsters/VaalSavage/VaalSavageBeastMaster.ais","[5884,5884,6064]","stance2",0,"Azak Mongrelmaster","Dresseur de bâtards azak","Azak-Bastardmeister","アザクのモングレルマスター","아자크 잡종개지배자","Mestre de Cães Azak","Азакский псарь","Adiestrador azak","Azak Mongrelmaster","阿札克混種大師",150,150,1500,[15361],[],"",77,"","",0,[],[],[],"",1,3,135,0,0,132,18953,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,1,1,0,0,0,0,0,0,0,0,484926,486152,486302,480918,480098,486100,485132,486504,484514,479020,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],54,5,125,0.06,0,1,0,"",50,5
817,"Metadata/Monsters/VaalSavage/VaalSavageDagger_",377,51,2,4,8,"[""Metadata/Monsters/VaalSavage/VaalSavageDagger.act""]","[""Metadata/Monsters/VaalSavage/VaalSavageDagger01.ao"",""Metadata/Monsters/VaalSavage/VaalSavageDagger02.ao"",""Metadata/Monsters/VaalSavage/VaalSavageDagger03.ao""]","Metadata/Monsters/VaalSavage/VaalSavageDagger",[],1,"","",110,2,6,4,1,0,"[1024,755,71,48,713,31,714,118,756]",105,[],105,105,700,500,0,"[744,3266]","Metadata/Monsters/VaalSavage/VaalSavageDagger.ais",[],"",0,"Azak Throatcutter","Égorgeur azak","Azak-Kehlkopfschlitzer","アザクのスロートカッター","아자크 목절단자","Cortador Azak","Азакский горлорез","Asesino azak","Azak Throatcutter","阿札克割喉者",105,105,870,[15362],[],"",7,"","",0,[],[],[],1,1,4,132,0,0,132,1383,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,1,1,0,0,0,0,0,0,0,0,485894,487112,487280,481876,481048,487060,486100,487462,485482,479966,0,-10,10,"","",7,"",0,-5,5,0,"","",1,1,"",[],54,4,103,0.06,0,1,0,"",40,5
818,"Metadata/Monsters/VaalSavage/VaalSavageShaman",378,46,2,5,9,"[""Metadata/Monsters/VaalSavage/VaalSavageShaman.act""]","[""Metadata/Monsters/VaalSavage/VaalSavageShaman.ao""]","Metadata/Monsters/VaalSavage/VaalSavageShaman",[],1,"","",100,2,6,5,1,0,"[723,724,34,755,715,71,48,30,29,32,118,1025]",200,[],105,105,700,500,0,"[737,4373,1261,4382,4383,4093,1351,2198]","Metadata/Monsters/VaalSavage/VaalSavageShaman.ais",[],"",0,"Azak Shaman","Chaman azak","Azak-Schamane","アザクのシャーマン","아자크 주술사","Xamã Azak","Азакская шаманка","Chamán azak","Azak Shaman","阿札克薩滿",200,200,1725,[],[],"",57,"","",0,[],[],[],"",1,3,135,0,0,132,10493,"","","M","M","","","M","FS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,1,1,0,0,0,0,0,0,0,0,486654,487872,488044,482632,481800,487816,486870,488222,486242,480714,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],54,4,150,0.05,0,1,0,"",40,5
819,"Metadata/Monsters/VaalSavage/VaalSavageShamanWaterways",378,46,2,5,9,"[""Metadata/Monsters/VaalSavage/VaalSavageShaman.act""]","[""Metadata/Monsters/VaalSavage/VaalSavageShaman.ao""]","Metadata/Monsters/VaalSavage/VaalSavageShaman",[],1,"","",100,2,6,5,1,0,"[723,724,34,755,715,71,48,30,29,32,118,1025]",200,[],105,105,700,500,0,"[737,1351,2198,5720,4149]","Metadata/Monsters/VaalSavage/VaalSavageShaman.ais",[],"stance2",0,"Azak Shaman","Chaman azak","Azak-Schamane","アザクのシャーマン","아자크 주술사","Xamã Azak","Азакская шаманка","Chamán azak","Azak Shaman","阿札克薩滿",200,200,1725,[],[],"",57,"","",0,[],[],[],"",1,3,135,0,0,132,22631,"","","M","M","","","M","FS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,1,1,0,0,0,0,0,0,0,0,487054,488272,488444,483032,482200,488216,487270,488622,486642,481114,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],54,4,150,0.05,0,1,0,"",40,5
820,"Metadata/Monsters/VaalSavage/VaalSavageShamanLandmarkNamed",378,46,2,5,9,"[""Metadata/Monsters/VaalSavage/VaalSavageShaman.act""]","[""Metadata/Monsters/VaalSavage/VaalSavageShaman.ao""]","Metadata/Monsters/VaalSavage/VaalSavageShamanLandmark",[],1,"","",100,2,6,5,1,0,"[723,724,34,755,715,71,48,30,29,1046,32,118,1025]",200,[],105,105,700,500,0,"[737,4093,1351,2198,2929]","Metadata/Monsters/VaalSavage/VaalSavageShaman.ais",[],"",0,"Narag of the Vile Word","Narag, Viles-paroles","Narag der Verfluchende","悪言のナラグ","추악한 말의 나라그","Narag, a Palavra Vil","Нараг Злобословная","Narag de la palabra vil","นาแร็ก วาจาสามานย์","惡言的納瑞格",200,200,1725,[],[],"",57,"","",0,[],[],[],"",1,3,135,0,0,132,33849,"","","M","M","","","M","FS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,1,1,0,0,0,0,0,0,0,0,487636,488850,489026,483582,482758,488794,487844,489206,487216,481664,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],54,4,150,0.05,0,"",0,"",40,5
821,"Metadata/Monsters/VaalSavage/VaalSavageBrute",379,15,3,4,11,"[""Metadata/Monsters/VaalSavage/VaalSavageBrute.act""]","[""Metadata/Monsters/VaalSavage/VaalSavageBrute.ao""]","Metadata/Monsters/VaalSavage/VaalSavageBrute",[],1,"","",115,3,6,9,1,0,"[71,48,713,1089,31,714,118,1029,752]",150,[],105,105,700,500,0,"[737,3266,1903,2203,799,744]","Metadata/Monsters/VaalSavage/VaalSavageBrute.ais","[13221,5959]","",0,"Azak Brute","Brute azak","Azak-Wüstling","アザクのブルート","아자크 냉혈한","Bruto Azak","Азакский громила","Bruto azak","Azak Brute","阿札克野蠻人",150,150,1500,[15361],[],"",77,"","",0,[],[],[],"",1,3,135,0,0,132,48480,"","","F","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,2,1,0,0,0,0,0,0,0,0,488256,489470,489652,484198,483372,489414,488476,489826,487836,482276,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],54,5,125,0.06,0,1,0,"",50,5
822,"Metadata/Monsters/VaalSavage/VaalSavageDelinquent",382,30,2,3,14,"[""Metadata/Monsters/VaalSavage/VaalSavageDelinquent.act""]","[""Metadata/Monsters/VaalSavage/VaalSavageDelinquent01.ao"",""Metadata/Monsters/VaalSavage/VaalSavageDelinquent02.ao"",""Metadata/Monsters/VaalSavage/VaalSavageDelinquent03.ao""]","Metadata/Monsters/VaalSavage/VaalSavageDelinquent",[],1,"","",100,1,6,6,1,0,"[723,1026,71,48,754,713,1092,31,29,714,32,118]",100,[],105,105,700,500,0,[1350],"Metadata/Monsters/VaalSavage/VaalSavageDelinquent.ais",[],"",0,"Azak Fledgling","Profane azak","Azak-Grünschnabel","アザクのフレッジリング","아자크 풋내기","Recruta Azak","Азакский юнец","Novato azak","Azak Fledgling","阿札克幼雛",100,100,1995,[],[15356],"",13,"","",0,[],[],[],"",1,6,135,0,0,135,4821,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,489202,490412,490604,485138,484304,490356,489420,490766,488782,483204,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],54,3,100,0.05,0,1,0,"",25,5
823,"Metadata/Monsters/VaalSavage/VaalSavageTorchbearer",380,46,2,3,18,"[""Metadata/Monsters/VaalSavage/VaalSavageTorchbearer.act""]","[""Metadata/Monsters/VaalSavage/VaalSavageTorchbearer.ao""]","Metadata/Monsters/VaalSavage/VaalSavageTorchbearer",[],1,"","",100,2,6,17,1,0,"[755,715,71,48,713,31,29,714,118,1037]",100,[],105,105,700,500,0,"[737,4096]","Metadata/Monsters/VaalSavage/VaalSavageTorchbearer.ais",[],"",0,"Azak Torchbearer","Porte-flambeau azak","Azak-Fackelbewahrer","アザクのトーチベアラー","아자크 횃불운반자","Portador da Tocha Azak","Азакский факелоносец","Portador de antorcha azak","Azak Torchbearer","阿札克持炬者",110,100,1500,"[15357,15358,15359,15360]",[15363],"",77,"","",0,[],[],[],"",1,6,135,0,0,135,57512,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,1,1,0,0,0,0,0,0,0,0,489964,491180,491372,485890,485052,491130,490190,491546,489544,483946,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],54,4,100,0.05,0,1,0,"",40,5
824,"Metadata/Monsters/VaalSavage/VaalSavageGiant",381,29,4,6,23,"[""Metadata/Monsters/VaalSavage/VaalSavageGiant.act""]","[""Metadata/Monsters/VaalSavage/VaalSavageGiant.ao""]","Metadata/Monsters/VaalSavage/VaalSavageGiant",[],1,"","",100,3,6,2,1,0,"[1022,724,71,48,754,713,30,31,714,118]",225,[],105,105,700,500,0,"[737,2195,2194,4098,3266,2193,2197,2196]","Metadata/Monsters/VaalSavage/VaalSavageGiant.ais",[],"",0,"Azak Mauler","Mutilateur azak","Azak-Zermalmer","アザクのモーラー","아자크 망치꾼","Marreteiro Azak","Азакский костолом","Luchador azak","Azak Mauler","阿札克重錘手",225,225,1500,[15366],[],"",17,"","",0,[],[],[],"",1,6,135,0,0,135,59849,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",400,0,[],[],10,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,2,1,0,0,0,0,0,0,0,0,490700,491924,492114,486620,485780,491874,490938,492286,490280,484672,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],54,7,163,0.05,0,1,0,"",70,5
825,"Metadata/Monsters/VaalSavage/bonewall/SavageBoneWall",383,1,3,5,6,"[""Metadata/Monsters/VaalSavage/bonewall/SavageBoneWall.act""]","[""Metadata/Monsters/VaalSavage/bonewall/SavageBoneWall.ao""]","Metadata/Monsters/VaalSavage/bonewall/SavageBoneWall",[6430],1,"","",70,2,3,"",8,0,"[122,74,30,31,752]",100,[],105,105,700,500,0,[],"Metadata/Monsters/NoAi.ais",[],"",4,"Bone Wall","Mur d'ossements","Knochenwand","骨の壁","뼈 방벽","Parede de Ossos","Стена костей","Muro de huesos","กำแพงกระดูก","骨牆",50,50,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,56645,"","","M","F","","","F","FS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,491150,492374,492590,487070,486230,492324,491388,492736,490730,485122,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,50,0.05,0,1,0,"",0,2
826,"Metadata/Monsters/VaalSavage/SavageEffigy",384,1,3,5,6,"[""Metadata/Monsters/VaalSavage/effigy/SavageEffigy.act""]","[""Metadata/Terrain/Doodads/Jungle/CarverProps/CarverWickerConstructs/CarverWickerConstruct02/CarverWickerConstruct02.ao"",""Metadata/Terrain/Doodads/Jungle/CarverProps/CarverWickerConstructs/CarverWickerConstruct01/CarverWickerConstruct01.ao"",""Metadata/Terrain/Doodads/Jungle/CarverProps/CarverWickerConstructs/CarverWickerConstruct03/CarverWickerConstruct03.ao"",""Metadata/Terrain/Doodads/Jungle/CarverProps/CarverWickerConstructs/CarverWickerConstruct04/CarverWickerConstruct04.ao"",""Metadata/Terrain/Doodads/Jungle/CarverProps/CarverWickerConstructs/CarverWickerConstruct05/CarverWickerConstruct05.ao"",""Metadata/Terrain/Doodads/Jungle/CarverProps/CarverWickerConstructs/CarverWickerConstruct06/CarverWickerConstruct06.ao"",""Metadata/Terrain/Doodads/Jungle/CarverProps/CarverWickerConstructs/CarverWickerConstruct07/CarverWickerConstruct07.ao"",""Metadata/Terrain/Doodads/Jungle/CarverProps/CarverWickerConstructs/CarverWickerConstruct08/CarverWickerConstruct08.ao"",""Metadata/Terrain/Doodads/Jungle/CarverProps/CarverWickerConstructs/CarverWickerConstruct09/CarverWickerConstruct09.ao"",""Metadata/Terrain/Doodads/Jungle/CarverProps/CarverWickerConstructs/CarverWickerConstruct10/CarverWickerConstruct10.ao""]","Metadata/Monsters/VaalSavage/effigy/SavageEffigy",[6430],1,"","",100,2,3,"",12,0,"[74,752]",100,[],105,105,700,500,0,[],"Metadata/Monsters/NoAi.ais",[],"",46,"Savage Effigy","Effigie sauvage","Wildes Bildnis","サベージエフィジー","야만 제웅","Efígie Selvagem","Дикарское чучело","Efigie salvaje","รูปจำลองอำมหิต","暴行雕像",100,100,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,29331,"","","F","N","","","F","NS","F","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,50,"","",1,3,1,0,0,0,0,0,0,0,0,493990,495218,495432,489902,489054,495168,494234,495578,493572,487944,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",4,100,0.05,0,1,0,"",0,2
827,"Metadata/Monsters/PlagueSwarm/BloodDrone",385,50,2,3,6,"[""Metadata/Monsters/PlagueSwarm/BloodDrone.act""]","[""Metadata/Monsters/PlagueSwarm/BloodDrone.ao""]","Metadata/Monsters/PlagueSwarm/BloodDrone",[],1,"","",100,1,6,5,1,0,"[72,755,140,75,713,31,29,714,118,1025,756]",50,[],80,150,700,500,0,"[737,4712,2180]","Metadata/Monsters/PlagueSwarm/BloodDrone.ais",[],"",0,"Bloodthief Wasp","Guêpe vole-sang","Blutdieb-Wespe","ブラッドシーフワスプ","피도둑 말벌","Vespa Rouba-sangue","Кровососущая оса","Avispa robasangre","Bloodthief Wasp","竊血黃蜂",50,50,1005,[],[],"","","","",0,[],[],[],"",1,1,135,0,0,131,63751,"","","F","F","","","F","FS","F","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-10,15,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,494622,495850,496062,490524,489668,495806,494868,496214,494204,488554,0,-10,10,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",3,50,0.05,1,1,0,"",25,4
828,"Metadata/Monsters/PlagueSwarm/BloodDroneSacEmerge",385,50,2,3,6,"[""Metadata/Monsters/PlagueSwarm/BloodDrone.act""]","[""Metadata/Monsters/PlagueSwarm/BloodDrone.ao""]","Metadata/Monsters/PlagueSwarm/BloodDroneSacEmerge",[],1,"","",100,1,6,5,1,0,"[72,175,755,140,75,713,31,29,714,118,1025,756]",50,[],80,150,700,500,0,"[737,4712,2180]","Metadata/Monsters/PlagueSwarm/BloodDrone.ais",[],"",0,"Bloodthief Wasp","Guêpe vole-sang","Blutdieb-Wespe","ブラッドシーフワスプ","피도둑 말벌","Vespa Rouba-sangue","Кровососущая оса","Avispa robasangre","Bloodthief Wasp","竊血黃蜂",50,50,1005,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,47193,"","","F","F","","","F","FS","F","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-10,15,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,494980,496208,496420,490882,490026,496164,495226,496572,494562,488912,0,0,0,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",3,50,0.05,1,1,0,"",25,4
829,"Metadata/Monsters/SwarmHost/SwarmHost",386,11,5,7,20,"[""Metadata/Monsters/SwarmHost/SwarmHost.act""]","[""Metadata/Monsters/SwarmHost/SwarmHost.ao""]","Metadata/Monsters/SwarmHost/SwarmHost",[],1,"","",100,3,6,14,15,0,"[724,1034,75,713,1092,1091,1090,714,752]",250,[],105,105,700,500,0,"[737,3264,4631,4064,4065,4066,4067,4068,3356,3357,2322]","Metadata/Monsters/SwarmHost/SwarmHost.ais",[],"",47,"Bloodthief Queen","Reine vole-sang","Blutdieb-Königin","ブラッドシーフクイーン","피도둑 여왕","Rainha Rouba-sangue","Кровососущая матка","Reina robasangre","Bloodthief Queen","竊血之后",200,250,1500,[],[],"","","","",0,[],[],[],"",1,3,135,0,0,131,56603,"","","F","F","","","F","FS","F","","","","","","",[],[],[],"",800,0,[],[],10,"","",[],"",1,"",0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,2,1,0,0,0,0,0,0,0,0,495686,496912,497126,491578,490712,496876,495936,497278,495268,489594,0,-10,10,"","",4,1,0,-5,5,0,"","",1,1,"",[],53,8,175,0.05,0,1,0,"",80,""
830,"Metadata/Monsters/IgguranRaider/BladeStalkerPale",387,53,3,6,15,"[""Metadata/Monsters/IgguranRaider/IgguranRaider.act""]","[""Metadata/Monsters/IgguranRaider/IgguranRaider.ao""]","Metadata/Monsters/IgguranRaider/IgguranRaider",[],1,"","",130,3,6,1,1,0,"[1021,755,48,713,31,29,714,118,322,756]",160,[],105,105,700,500,0,"[739,744,746]","Metadata/Monsters/IgguranRaider/IgguranRaider.ais",[],"",0,"Pale-stitched Stalker","Traqueur pâle-recousu","Bleicher Narbenpirscher","顔色の悪い縫い合わされたストーカー","창백한 봉합 추적자","Espreitador Pálido-Costurado","Бледносшитый охотник","Acechador suturado pálido","Pale-stitched Stalker","蒼白縫合懼靈",160,160,1500,[],[],"","","","",0,[],[],[],1,1,6,135,0,0,135,2078,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,496454,497680,497898,492338,491458,497658,496702,498054,496036,490332,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],52,5,130,0.05,0,1,0,"",50,5
831,"Metadata/Monsters/IgguranRaider/BladeStalker",387,53,3,6,15,"[""Metadata/Monsters/IgguranRaider/IgguranRaider.act""]","[""Metadata/Monsters/IgguranRaider/IgguranRaider_Red.ao""]","Metadata/Monsters/IgguranRaider/IgguranRaider",[],1,"","",130,3,6,1,1,0,"[1021,755,48,713,31,29,714,118,322,756]",160,[],105,105,700,500,0,"[739,744,746]","Metadata/Monsters/IgguranRaider/IgguranRaider.ais",[],"",0,"Adorned Miscreation","Difforme adorné","Geschmückte Monstrosität","飾られたミスクリエイション","치장된 기형물","Aberração Adornada","Украшенный изверг","Monstruosidad adornada","Adorned Miscreation","華麗的古靈實驗者",160,160,1500,[],[],"","","","",0,[],[],[],1,1,6,135,0,0,135,53458,"","","M","F","","","F","MS","F","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,496920,498138,498374,492792,491900,498122,497164,498526,496502,490776,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],52,5,130,0.05,0,1,0,"",50,5
832,"Metadata/Monsters/Anchorite/AnchoriteSpawn_",388,27,2,3,8,"[""Metadata/Monsters/Anchorite/AnchoriteSpawn/AnchoriteSpawn.act""]","[""Metadata/Monsters/Anchorite/AnchoriteSpawn/AnchoriteSpawn.ao""]","Metadata/Monsters/Anchorite/AnchoriteSpawn/AnchoriteSpawn",[],1,"","",100,2,6,12,1,0,"[48,713,714,118,753,1032]",90,[],105,105,700,500,0,"[737,3915,3916,3917,3907,3908]","Metadata/Monsters/Anchorite/AnchoriteSpawn/AnchoriteSpawn.ais",[],"",0,"Hunchback Clubber","Marteleur bossu","Buckliger Knüppelschläger","ハンチバッククラバー","곱사등 곤봉꾼","Corcunda Batedor","Горбун с дубиной","Aporreador jorobado","Hunchback Clubber","駝背的持棍者",90,90,1440,[],[],"","","","",0,[],[],[],1,1,6,135,0,0,135,65252,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,497750,498964,499220,493608,492710,498950,497992,499360,497332,491584,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],51,3,90,0.05,0,1,0,"",25,5
833,"Metadata/Monsters/Anchorite/AnchoriteFlathead",389,8,2,4,7,"[""Metadata/Monsters/Anchorite/AnchoriteFlatHead/AnchoriteFlathead.act""]","[""Metadata/Monsters/Anchorite/AnchoriteFlatHead/AnchoriteFlatHead.ao""]","Metadata/Monsters/Anchorite/AnchoriteFlatHead/AnchoriteFlathead",[],1,"","",100,2,6,2,1,0,"[1022,48,713,31,29,714,118,752]",95,[],105,105,700,500,0,"[3918,3919,3920,737,797,3907,3908]","Metadata/Monsters/Anchorite/AnchoriteFlatHead/AnchoriteFlathead.ais","[5884,6018]","",0,"Flathead Clubber","Marteleur tête-plate","Flachkopf-Knüppelschläger","フラットヘッドクラバー","납작머리 곤봉꾼","Batedor Cabeça-Chata","Плоскоголовый уродец","Aporreador caraplastada","Flathead Clubber","平頭族持棍者",95,95,1620,[],[],"","","","",0,[],[],[],1,1,6,135,0,0,135,52572,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,498710,499932,500198,494558,493654,499918,498960,500334,498292,492524,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],51,3,95,0.05,0,1,0,"",25,5
834,"Metadata/Monsters/Anchorite/AnchoriteMother",390,12,3,5,16,"[""Metadata/Monsters/Anchorite/AnchoriteMother/AnchoriteMother.act""]","[""Metadata/Monsters/Anchorite/AnchoriteMother/AnchoriteMother.ao""]","Metadata/Monsters/Anchorite/AnchoriteMother/AnchoriteMother",[],1,"","",130,2,6,1,1,0,"[1021,48,30,118,752]",130,[],105,105,700,500,0,"[737,5602,4401,4627,4402,4116,3909]","Metadata/Monsters/Anchorite/AnchoriteMother/AnchoriteMother.ais",[],"",0,"Pyromushroom Cultivator","Cultivatrice pyrochampi","Pyropilz-Kultivator","火炎キノコ栽培者","방화버섯 배양가","Cultivador de Cogumelos de Fogo","Огнегрибная роженица","Cultivador de pirohongos","Pyromushroom Cultivator","火菇培育者",130,130,1500,[],[],"","","","",0,[],[],[],1,1,6,135,0,0,135,2249,"","","F","M","","","M","FS","M","","","","","","",[],[],[],"",350,0,[],[],10,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,499568,500790,501048,495386,494482,500792,499812,501194,499150,493346,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],51,5,115,0.05,0,1,0,"",50,5
835,"Metadata/Monsters/BaneSapling/BaneSapling",392,16,2,5,12,"[""Metadata/Monsters/BaneSapling/BaneSapling.act""]","[""Metadata/Monsters/BaneSapling/BaneSapling.ao""]","Metadata/Monsters/BaneSapling/BaneSapling",[],1,"","",100,2,6,14,1,0,"[723,724,72,1034,75,1092,1090,31,29,714,32,752]",125,[],105,105,700,500,0,"[1676,1259,4372,2183,5743]","Metadata/Monsters/BaneSapling/BaneSapling.ais","[5884,13245]","stance2",5,"Bane Sapling","Jeune pousse du fléau","Bannschössling","破滅の苗木","파멸 어린나무","Muda Amaldiçoada","Гибельный стручок","Brote de condenación","Bane Sapling","滅魂樹苗",125,125,1755,[],[],"","","","",0,[],[],[],1,1,3,37,0,0,37,65120,"","","F","M","","","F","MS","M","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,"",-5,10,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,500282,501522,501766,496086,495186,501514,500536,501924,499864,494044,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],56,4,113,0.05,0,1,0,"",40,4
