"rownum","Id","BuffDDSFile","EPKFiles1","EPKFiles2","PreloadGroups","bool_64","BuffName","BuffName (French)","BuffName (German)","BuffName (Japanese)","BuffName (Korean)","BuffName (Portuguese)","BuffName (Russian)","BuffName (Spanish)","BuffName (Thai)","BuffName (Traditional Chinese)","MiscAnimated1","MiscAnimated2","BuffDescription","BuffDescription (French)","BuffDescription (German)","BuffDescription (Japanese)","BuffDescription (Korean)","BuffDescription (Portuguese)","BuffDescription (Russian)","BuffDescription (Spanish)","BuffDescription (Thai)","BuffDescription (Traditional Chinese)","EPKFile","HasExtraArt","ExtraArt","[i32]_130","EPKFiles","BuffVisualOrbs","MiscAnimated3","WeaponEffect","FadeInVisual","AudioEvent","f32_234","f32_238","bool_242","bool_243","[rid]_244","bool_260","bool_261","bool_262","[i32]_263","FadeOutEffect","rid_295"
1548,"maven_decay_on_hit","Art/2DArt/BuffIcons/nobuff.dds","[""Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Maven/buffs/infused_weapons/power_up.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1549,"maven_clone_visual","Art/2DArt/BuffIcons/nobuff.dds","[""Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Maven/buffs/cosmic_double/EPKs/cosmic_double_maps.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1550,"sirus_influence","Art/2DArt/BuffIcons/ForbiddenTaste.dds","[""Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/epk/orion_influence.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1551,"ultimatum_ruin","Art/2DArt/BuffIcons/RuinDebuff.dds",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1552,"maven_minion_fade_in","","[""Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Maven/minion_phase/monster_fadein/monster_fadein.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1553,"maven_frosty_ground","",[],[],[],"","Frozen Ground","Sol gelé","Gefrorener Boden","凍結領域","동결 지대","Chão Congelado","Замороженная земля","Suelo congelado","พื้นแช่แข็ง","冰凍地面","","","You are taking cold damage from Frozen Ground","Vous subissez des Dégâts de froid du Sol gelé.","Ihr erleidet Kälteschaden von Gefrorenem Boden.","凍結領域から冷気継続ダメージを受けている","동결 지대로 인한 냉기 피해를 받고 있습니다.","Você sofre dano de frio do chão congelado.","Вы получаете урон от холода от замороженной земли","Recibes daño de hielo del suelo congelado","คุณได้รับความเสียหาย น้ำแข็ง จาก พื้นแช่แข็ง","你受到來自冰凍地面的冰冷持續傷害","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1554,"maven_memory_game_degen","Art/2DArt/BuffIcons/MavenBuff.dds","[""Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Maven/memory_game/debuff/epk/memorygame_debuff.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1555,"maven_decay","Art/2DArt/BuffIcons/Decay.dds","[""Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Maven/buffs/infused_weapons/player_debuff.epk""]",[],[],"","Spatial Decay","Désintégration spatiale","Räumlicher Zerfall","空間腐敗","공간 부패","Podridão Espacial","Пространственное истощение","Deterioro espacial","อวกาศเสื่อมสลาย","空間衰敗","","","You are taking Chaos Damage over time","Vous subissez des Dégâts de chaos sur la Durée.","Ihr erleidet Chaosschaden über Zeit.","混沌継続ダメージを受けている","지속 카오스 피해를 받고 있습니다.","Você sofre dano de caos degenerativo.","Вы получаете постепенный урон хаосом","Recibes daño de caos degenerativo","คุณได้รับความเสียหาย เคออส ต่อเนื่อง","你正在承受混沌持續傷害","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1556,"maven_stasis_monster_emerge","","[""Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Maven/stasis_pod/monster_emerge.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1557,"ultimatum_monster_emerge","","[""Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/TrialsSpawn.epk""]",[],[55],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1558,"blood_tendrils","Art/2DArt/SkillIcons/BloodTendrilsSkill.dds","[""Metadata/Effects/Spells/blood_tendrils/debuff.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1559,"corrupted_blood_stream","Art/2DArt/SkillIcons/CorruptedBloodStream.dds","[""Metadata/Effects/Spells/corrupted_blood_stream/buff.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1560,"ultimatum_vulnerability","Art/2DArt/BuffIcons/EscalatingVulnerability.dds","[""Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/debuff_vulnerable_01.epk""]",[],[55],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1561,"ultimatum_ape_enrage","Art/2DArt/BuffIcons/buffrage.dds","[""Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/EPKs/vaal_ape_enrage.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1562,"ultimatum_ape_enrage_ruin","Art/2DArt/BuffIcons/buffrage.dds","[""Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/EPKs/vaal_ape_enrage_ruin.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1563,"ultimatum_pale_ape_degen_aura","Art/2DArt/SkillIcons/BloodQuicksand.dds",[],"[""Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/EPKs/pale_ape_aura.epk""]",[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1564,"ultimatum_pale_ape_degen_aura_ruin","Art/2DArt/SkillIcons/BloodQuicksand.dds",[],"[""Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/EPKs/pale_ape_aura_ruin.epk""]",[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1565,"ultimatum_boss_enrage","Art/2DArt/BuffIcons/buffrage.dds","[""Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/Boss_Enrage.epk""]",[],[55],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1566,"projectile_projectile_retaliation","Art/2DArt/BuffIcons/thorns.dds","[""Metadata/Effects/Spells/monsters_effects/bull_thorns/aura.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1567,"ultimatum_accelerating_monsters","",[],"[""Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/buff_speed_01.epk""]",[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1568,"player_aura_sun","",[],"[""Metadata/Effects/Microtransactions/Aura/SunAura/SunAura.epk""]",[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1569,"player_aura_lightbringer","",[],"[""Metadata/Effects/Microtransactions/Aura/nightbane_lightbringer/Aura_lightbringer.epk""]",[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1570,"player_aura_darkshard","",[],"[""Metadata/Effects/Microtransactions/Aura/nightbane_darkshard/Aura_darkshard.epk""]",[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1571,"player_aura_merchant","",[],"[""Metadata/Effects/Microtransactions/Aura/merchant/Aura_Merchant.epk""]",[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1572,"player_aura_scavenger","",[],"[""Metadata/Effects/Microtransactions/Aura/darkmatrix_scavenger/aura_scavenger.epk""]",[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1573,"player_aura_overseer","",[],"[""Metadata/Effects/Microtransactions/Aura/darkmatrix_overseer/aura_overseer.epk""]",[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1574,"cruelty","Art/2DArt/BuffIcons/CrueltySupport.dds","[""Metadata/Effects/Spells/supports/Cruelty/Cruelty.epk""]",[],[],1,"","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1575,"vortex_lightning","Art/2DArt/SkillIcons/LightningVortex.dds",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1576,"petrified_blood","Art/2DArt/SkillIcons/PetrifiedBlood.dds","[""Metadata/Effects/Spells/pain_suppression/bloodbarrier.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1577,"slither_demonic","Art/2DArt/SkillIcons/WitheringStep.dds","[""Metadata/Effects/Microtransactions/Spells/slither/Demonic/Epk/slither_aura.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1578,"elusive_demonic","Art/2DArt/BuffIcons/ElusiveBuff.dds","[""Metadata/Effects/Microtransactions/Spells/slither/Demonic/Epk/elusive.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1579,"blood_scythe_degen","Art/2DArt/SkillIcons/Bloodreap.dds","[""Metadata/Effects/Spells/blood_scythe/debuff.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1580,"blood_scythe_charge","Art/2DArt/SkillIcons/Bloodreap.dds",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[86],"","","","",0,0,"","",[],"",1,"",[],"",""
1581,"ulimatum_daemon_beam_fire_damage","Art/2DArt/BuffIcons/GolemBeam.dds",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1582,"ulimatum_daemon_beam_cold_damage","Art/2DArt/BuffIcons/GolemBeamCold.dds",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1583,"ulimatum_daemon_beam_lightning_damage","Art/2DArt/BuffIcons/GolemBeamLightning.dds",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1584,"ulimatum_daemon_beam_chaos_damage","Art/2DArt/BuffIcons/GolemBeamChaos.dds",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1585,"ulimatum_daemon_beam_ruin","Art/2DArt/BuffIcons/GolemBeamRuin.dds",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1586,"siphon_sunprism","Art/2DArt/SkillIcons/Siphon.dds","[""Metadata/Effects/Microtransactions/Spells/SunprismEssenceDrain/drain.epk"",""Metadata/Effects/Microtransactions/Spells/SunprismEssenceDrain/drain.epk"",""Metadata/Effects/Microtransactions/Spells/SunprismEssenceDrain/drain_large.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1587,"contagion_sunprism","Art/2DArt/SkillIcons/Contagion.dds","[""Metadata/Effects/Microtransactions/Spells/SunprismContagion/SunprismContagion_buff.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",1,1,"","",[],"",1,"",[],"",""
1588,"contagion_scientist","Art/2DArt/SkillIcons/Contagion.dds","[""Metadata/Effects/Microtransactions/Spells/ScientistContagion/contagion_buff.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",1,1,"","",[],"",1,"",[],"",""
1589,"blight_sunprism","Art/2DArt/SkillIcons/Blight.dds","[""Metadata/Effects/Spells/SunprismBlight/debuff/blight_debuff.epk"",""Metadata/Effects/Spells/SunprismBlight/debuff/blight_debuff.epk"",""Metadata/Effects/Spells/SunprismBlight/debuff/blight_debuff_large.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1590,"blight_scientist","Art/2DArt/SkillIcons/Blight.dds","[""Metadata/Effects/Microtransactions/Spells/ScientistBlight/debuff/blight_debuff.epk"",""Metadata/Effects/Microtransactions/Spells/ScientistBlight/debuff/blight_debuff.epk"",""Metadata/Effects/Microtransactions/Spells/ScientistBlight/debuff/blight_debuff_large.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1591,"wither_resistance_sunprism","Art/2DArt/SkillIcons/Wither.dds","[""Metadata/Effects/Microtransactions/Spells/SunprismWither/buff/buff.epk"",""Metadata/Effects/Microtransactions/Spells/SunprismWither/buff/buff.epk"",""Metadata/Effects/Microtransactions/Spells/SunprismWither/buff/buff_large.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1592,"wither_resistance_scientist","Art/2DArt/SkillIcons/Wither.dds","[""Metadata/Effects/Microtransactions/Spells/ScientistWither/buff/buff.epk"",""Metadata/Effects/Microtransactions/Spells/ScientistWither/buff/buff.epk"",""Metadata/Effects/Microtransactions/Spells/ScientistWither/buff/buff_large.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1593,"wither_resistance_demonic","Art/2DArt/SkillIcons/Wither.dds","[""Metadata/Effects/Microtransactions/Spells/slither/Demonic/Epk/buff.epk"",""Metadata/Effects/Microtransactions/Spells/slither/Demonic/Epk/buff.epk"",""Metadata/Effects/Microtransactions/Spells/slither/Demonic/Epk/buff_large.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1594,"projectile_bull_thorns","Art/2DArt/BuffIcons/thorns.dds","[""Metadata/Effects/Spells/monsters_effects/bull_thorns/aura.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1595,"projectile_bull_thorns_chargeup","Art/2DArt/BuffIcons/thorns.dds","[""Metadata/Effects/Spells/monsters_effects/bull_thorns/chargeup.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1596,"ultimatum_frost_infection","",[],[],[55],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[87],"","","","",0,0,"","",[],"",1,"",[],"",""
1597,"blackhole_damage_taken_vaal","Art/2DArt/BuffIcons/BloodCloudDebuff.dds","[""Metadata/Effects/Spells/vaalOrbVoidSphere/void_vulnerable.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1598,"suffering_mirage_archer_effect","","[""Metadata/Effects/Microtransactions/Spells/mirage_archer/Suffering/Epk/suffer.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1599,"dark_ritual_scientist","","[""Metadata/Effects/Microtransactions/Spells/ScientistBane/dot.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1600,"dark_ritual_project","","[""Metadata/Effects/Microtransactions/Spells/dark_ritual/project/dot.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1601,"puncture_stygian","Art/2DArt/BuffIcons/buffbleed.dds","[""Metadata/Effects/Spells/StygianPuncture/epk/standing.epk"",""Metadata/Effects/Spells/StygianPuncture/epk/standing.epk"",""Metadata/Effects/Spells/StygianPuncture/epk/mid_standing.epk"",""Metadata/Effects/Spells/StygianPuncture/epk/large_standing.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1602,"puncture_moving_stygian","","[""Metadata/Effects/Spells/StygianPuncture/epk/walking.epk"",""Metadata/Effects/Spells/StygianPuncture/epk/walking.epk"",""Metadata/Effects/Spells/StygianPuncture/epk/mid_walking.epk"",""Metadata/Effects/Spells/StygianPuncture/epk/large_walking.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1603,"offering_spirit_celestial","","[""Metadata/Effects/Spells/offering_celestial/minion_buff_bone.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
1604,"covered_in_mud","Art/2DArt/BuffIcons/Petrified.dds","[""Metadata/Effects/Spells/monsters_effects/Gallows/Act1/MudGolem/muddy.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
