"rownum","Type","HASH32","DDSFile","Category","[i32]_32","i32_48","[i32]_52","bool_68"
3659,3691,266482022,"Art/2DItems/Effects/Weapon/weapon_ZealousPyromaniacWeaponEffect.dds",2,[2],0,"[2,5,37,40,43,46]",""
3660,3692,4188617279,"Art/2DItems/Effects/CelestialBoneshatter.dds",17,[28],0,[55],""
3661,3693,2552052610,"Art/2DItems/Effects/gloves/PoisonousTorturersGloves.dds",8,[8],0,[11],""
3662,3694,1922617987,"Art/2DItems/Effects/gloves/BurningTorturersGloves.dds",8,[8],0,[11],""
3663,3695,1610233163,"Art/2DItems/Effects/gloves/FreezingTorturersGloves.dds",8,[8],0,[11],""
3664,3696,2334044456,"Art/2DItems/Effects/gloves/ShockingTorturersGloves.dds",8,[8],0,[11],""
3665,3697,884246267,"Art/2DItems/Effects/gloves/BloodsoakedTorturersGloves.dds",8,[8],0,[11],""
3666,3698,1962229393,"Art/2DItems/Effects/shoes/TopazCrystalariumBoots.dds",9,[9],0,[12],""
3667,3699,634459657,"Art/2DItems/Effects/shoes/QuartzCrystalariumBoots.dds",9,[9],0,[12],""
3668,3700,2502071218,"Art/2DItems/Effects/shoes/RubyCrystalariumBoots.dds",9,[9],0,[12],""
3669,3701,620026497,"Art/2DItems/Effects/shoes/AmethystCrystalariumBoots.dds",9,[9],0,[12],""
3670,3702,1230511523,"Art/2DItems/Effects/shoes/SapphireCrystalariumBoots.dds",9,[9],0,[12],""
3671,3703,1504498552,"Art/2DItems/Effects/Wings/DemonicFireworksBackAttachment.dds",5,[7],0,[10],""
3672,3704,4275680641,"Art/2DItems/Effects/Wings/DivineFireworksBackAttachment.dds",5,[7],0,[10],""
3673,3705,1405155737,"Art/2DItems/Effects/Wings/HarlequinFireworksBackAttachment.dds",5,[7],0,[10],""
3674,3706,2919800502,"Art/2DItems/Effects/Wings/CelestialFireworksBackAttachment.dds",5,[7],0,[10],""
3675,3707,917714377,"Art/2DItems/Effects/Wings/SunprismFireworksBackAttachment.dds",5,[7],0,[10],""
3676,3708,4208362016,"Art/2DItems/Effects/Hats/GoldPlumedGloriousHelmet.dds",6,[4],0,[7],""
3677,3709,1359097850,"Art/2DItems/Effects/Hats/VioletPlumedGloriousHelmet.dds",6,[4],0,[7],""
3678,3710,3235866775,"Art/2DItems/Effects/Hats/EmeraldPlumedGloriousHelmet.dds",6,[4],0,[7],""
3679,3711,4284046927,"Art/2DItems/Effects/Hats/AzurePlumedGloriousHelmet.dds",6,[4],0,[7],""
3680,3712,3705520208,"Art/2DItems/Flasks/WaterRaincaller6.dds",26,[21],1,"[26,27,28,29,30]",""
3681,3713,4235402010,"Art/2DItems/Flasks/Raincaller6.dds",26,[21],1,"[26,27,28,29,30]",""
3682,3714,21578101,"Art/2DItems/Flasks/VerdantRaincaller6.dds",26,[21],1,"[26,27,28,29,30]",""
3683,3715,1780221321,"Art/2DItems/Effects/Goldplateddovecallerwings.dds",5,[7],0,[10],""
3684,3716,2175014833,"Art/2DItems/Effects/Silverplateddovecallerwings.dds",5,[7],0,[10],""
3685,3717,984289615,"Art/2DItems/Effects/bronzeplateddovecallerwings.dds",5,[7],0,[10],""
3686,3718,3367527797,"Art/2DItems/Effects/Bismuthplateddovecallerwings.dds",5,[7],0,[10],""
3687,3719,2670577342,"Art/2DItems/Effects/Weapon/DefiledRevelationBlade.dds",0,[1],0,"[1,4,36,39,42,45]",""
3688,3720,3131784441,"Art/2DItems/Effects/Weapon/EternalRevelationBlade.dds",0,[1],0,"[1,4,36,39,42,45]",""
3689,3721,2097459426,"Art/2DItems/Effects/Weapon/CleansedRevelationBlade.dds",0,[1],0,"[1,4,36,39,42,45]",""
3690,3722,981683469,"Art/2DItems/Effects/Hats/MistHelmet.dds",6,[4],0,[7],""
3691,3723,1697662076,"Art/2DItems/Effects/shoes/MistBoots.dds",9,[9],0,[12],""
3692,3724,2601427379,"Art/2DItems/Effects/gloves/MistGloves.dds",8,[8],0,[11],""
3693,3725,1440610191,"Art/2DItems/Effects/BodyArmour/MistBody.dds",4,[6],0,[9],""
3694,3726,2494495955,"Art/2DItems/Effects/Wings/MistWings.dds",5,[7],0,[10],""
3695,3727,745010290,"Art/2DItems/Effects/Weapon/MistWeaponEffect1.dds",2,[2],0,"[2,5,37,40,43,46]",""
3696,3728,1496512428,"Art/2DItems/Effects/Weapon/MistWeaponEffect2.dds",2,[2],0,"[2,5,37,40,43,46]",""
3697,3729,2837743818,"Art/2DItems/Effects/Weapon/MistWeaponEffect3.dds",2,[2],0,"[2,5,37,40,43,46]",""
3698,3730,1939900938,"Art/2DItems/Effects/Character/MistCharacterEffect.dds",16,[12],0,[15],""
3699,3731,4215939362,"Art/2DItems/Effects/Footprints/MistFootprintsEffect.dds",10,[10],0,[13],""
3700,3732,1429659136,"Art/2DItems/Effects/Portals/MistPortalEffect.dds",11,[16],0,[20],""
3701,3733,2491663899,"Art/2DItems/Effects/Frames/BilibiliPortraitFrame.dds",12,[14],0,[17],""
3702,3734,2407586467,"Art/2DItems/Effects/Wings/EnduringTreeBackAttachment.dds",5,[7],0,[10],""
3703,3735,2949590333,"Art/2DItems/Effects/Wings/FrenziedTreeBackAttachment.dds",5,[7],0,[10],""
3704,3736,3187762981,"Art/2DItems/Effects/Wings/PowerfulTreeBackAttachment.dds",5,[7],0,[10],""
3705,3737,3341079356,"Art/2DItems/Hideout/HideoutPlaceholder.dds",6,[4],0,[7],""
3706,3738,1798721057,"Art/2DItems/Hideout/HideoutPlaceholder.dds",9,[9],0,[12],""
3707,3739,1151566435,"Art/2DItems/Hideout/HideoutPlaceholder.dds",8,[8],0,[11],""
3708,3740,1828046833,"Art/2DItems/Hideout/HideoutPlaceholder.dds",4,[6],0,[9],""
3709,3741,1761438719,"Art/2DItems/Effects/Portals/PortalCrimson.dds",11,[16],0,[20],""
3710,3742,1570445199,"Art/2DItems/Effects/CelestialGalvanicFieldSkillEffect.dds",17,[28],0,[55],""
3711,3743,1543381041,"Art/2DItems/Effects/CelestialLightningConduitSkillEffect.dds",17,[28],0,[55],""
3712,3744,702324206,"Art/2DItems/Effects/SunprismAlchemistsMarkSkillEffect.dds",17,[28],0,[55],""
3713,3745,371391498,"Art/2DItems/Effects/AutomatonLightningConduitSkillEffect.dds",17,[28],0,[55],""
3714,3746,1726072447,"Art/2DItems/Effects/AutomatonLightningTendrilsSkillEffect.dds",17,[28],0,[55],""
3715,3747,1197425289,"Art/2DItems/Effects/AutomatonGalvanicFieldSkillEffect.dds",17,[28],0,[55],""
3716,3748,2228663557,"Art/2DItems/Effects/IllusionistCobraLashSkillEffect.dds",17,[28],0,[55],""
3717,3749,57276127,"Art/2DItems/Effects/IllusionistWhirlingBladesSkillEffect.dds",17,[28],0,[55],""
3718,3750,3996968036,"Art/2DItems/Effects/OblivionCausticArrowSkillEffect.dds",17,[28],0,[55],""
3719,3751,3973055423,"Art/2DItems/Effects/HeritageKineticBlastSkillEffect.dds",17,[28],0,[55],""
3720,3752,3676739469,"Art/2DItems/Effects/IllusionistVenomGyreSkillEffect.dds",17,[28],0,[55],""
3721,3753,2715006905,"Art/2DItems/Effects/TranscendenceRighteousFireSkillEffect.dds",17,[28],0,[55],""
3722,3754,485890520,"Art/2DItems/Effects/ShipsWheelTotem.dds",17,[28],0,[55],""
3723,3755,3324584335,"Art/2DItems/Effects/CannonadeVolleySkillEffect.dds",17,[28],0,[55],""
3724,3756,195444292,"Art/2DItems/Effects/VoidEmperorLightningStrikeSkillEffect.dds",17,[28],0,[55],""
3725,3757,3343684353,"Art/2DItems/Effects/StarfallReapSkillEffect.dds",17,[28],0,[55],""
3726,3758,3813417025,"Art/2DItems/Effects/StarfallRageVortexSkillEffect.dds",17,[28],0,[55],""
3727,3759,184131923,"Art/2DItems/Effects/AlchemistPoisonousConcoctionEffect.dds",17,[28],0,[55],""
3728,3760,2721726948,"Art/2DItems/Effects/Hats/GemlingArtificerHelmet.dds",6,[4],0,[7],""
3729,3761,383753656,"Art/2DItems/Effects/shoes/GemlingArtificerBoots.dds",9,[9],0,[12],""
3730,3762,3268208926,"Art/2DItems/Effects/gloves/GemlingArtificerGloves.dds",8,[8],0,[11],""
3731,3763,1475634762,"Art/2DItems/Effects/BodyArmour/GemlingArtificerBody.dds",4,[6],0,[9],""
3732,3764,618569294,"Art/2DItems/Effects/Wings/GemlingSageWings1.dds",5,[7],0,[10],""
3733,3765,2717289807,"Art/2DItems/Effects/Wings/GemlingSageWings2.dds",5,[7],0,[10],""
3734,3766,2689370971,"Art/2DItems/Effects/Wings/GemlingSageWings3.dds",5,[7],0,[10],""
3735,3767,4176740362,"Art/2DItems/Effects/Hats/ForgeguardHelmet.dds",6,[4],0,[7],""
3736,3768,480980205,"Art/2DItems/Effects/shoes/ForgeguardBoots.dds",9,[9],0,[12],""
3737,3769,941320318,"Art/2DItems/Effects/gloves/ForgeguardGloves.dds",8,[8],0,[11],""
3738,3770,1810572375,"Art/2DItems/Effects/BodyArmour/ForgeguardBody.dds",4,[6],0,[9],""
3739,3771,3443110681,"Art/2DItems/Effects/Auras/GroundAngerEffect.dds",17,[28],0,[55],""
3740,3772,3401967996,"Art/2DItems/Effects/Auras/GroundWrathEffect.dds",17,[28],0,[55],""
3741,3773,1215882225,"Art/2DItems/Effects/Auras/GroundHatredEffect.dds",17,[28],0,[55],""
3742,3774,533956843,"Art/2DItems/Effects/Hats/VictoriousHelmet.dds",6,[4],0,[7],""
3743,3775,116936177,"Art/2DItems/Effects/shoes/VictoriousBoots.dds",9,[9],0,[12],""
3744,3776,1158383021,"Art/2DItems/Effects/gloves/VictoriousGloves.dds",8,[8],0,[11],""
3745,3777,1989983981,"Art/2DItems/Effects/BodyArmour/VictoriousBody.dds",4,[6],0,[9],""
3746,3778,2578562596,"Art/2DItems/Effects/Wings/HunterBackAttachment.dds",5,[7],0,[10],""
3747,3779,266088671,"Art/2DItems/Hideout/HideoutPlaceholder.dds",5,[7],0,[10],""
3748,3780,3037632532,"Art/2DItems/Effects/Weapon/CovensPolymorphingWand.dds",0,[1],0,"[1,4,36,39,42,45]",""
3749,3781,250191742,"Art/2DItems/Effects/Weapon/RegalPolymorphingWand.dds",0,[1],0,"[1,4,36,39,42,45]",""
3750,3782,1619495829,"Art/2DItems/Effects/Weapon/SnowyPolymorphingWand.dds",0,[1],0,"[1,4,36,39,42,45]",""
3751,3783,4197525370,"Art/2DItems/Effects/Weapon/VoidchargedPolymorphingWand.dds",0,[1],0,"[1,4,36,39,42,45]",""
3752,3784,3120405116,"Art/2DItems/Effects/Weapon/FeralPolymorphingWand.dds",0,[1],0,"[1,4,36,39,42,45]",""
3753,3785,422643279,"Art/2DItems/Effects/Jewellery/InfernalSummoningRing.dds",28,[22],0,"[31,32]",""
3754,3786,2183222644,"Art/2DItems/Effects/Jewellery/RitualSummoningRing.dds",28,[22],0,"[31,32]",""
3755,3787,1384040055,"Art/2DItems/Effects/Jewellery/NecroticSummoningRing.dds",28,[22],0,"[31,32]",""
3756,3788,2495406493,"Art/2DItems/Effects/Jewellery/DivineSummoningRing.dds",28,[22],0,"[31,32]",""
3757,3789,337898344,"Art/2DItems/Flasks/ShieldFlaskTopaz.dds",26,[21],1,"[26,27,28,29,30]",""
3758,3790,158812828,"Art/2DItems/Flasks/ShieldFlaskSapphire.dds",26,[21],1,"[26,27,28,29,30]",""
3759,3791,1189219067,"Art/2DItems/Flasks/ShieldFlaskRuby.dds",26,[21],1,"[26,27,28,29,30]",""
3760,3792,805779692,"Art/2DItems/Flasks/ShieldFlaskAmethyst.dds",26,[21],1,"[26,27,28,29,30]",""
3761,3793,2612607842,"Art/2DItems/Effects/Character/ElectroswarmCharacterEffect.dds",16,[12],0,[15],""
3762,3794,1120845909,"Art/2DItems/Effects/Character/ProjectElectroswarmCharacterEffect.dds",16,[12],0,[15],""
3763,3795,435440955,"Art/2DItems/Effects/Character/SirenElectroswarmCharacterEffect.dds",16,[12],0,[15],""
3764,3796,1658934182,"Art/2DItems/Effects/Character/VoidEmperorElectroswarmCharacterEffect.dds",16,[12],0,[15],""
3765,3797,1875121950,"Art/2DItems/Effects/shoes/VulcanFlamestriderBoots.dds",9,[9],0,[12],""
3766,3798,3729058314,"Art/2DItems/Effects/shoes/AutomatonFlamestriderBoots.dds",9,[9],0,[12],""
3767,3799,3191968868,"Art/2DItems/Effects/shoes/RadiantFlamestriderBoots.dds",9,[9],0,[12],""
3768,3800,1305246572,"Art/2DItems/Effects/shoes/VerdantFlamestriderBoots.dds",9,[9],0,[12],""
3769,3801,1544174994,"Art/2DItems/Hideout/HideoutPlaceholder.dds",5,[7],0,[10],""
3770,3802,1204307579,"Art/2DItems/Hideout/HideoutPlaceholder.dds",5,[7],0,[10],""
3771,3803,2663872821,"Art/2DItems/Hideout/HideoutPlaceholder.dds",5,[7],0,[10],""
3772,3804,1899082300,"Art/2DItems/Hideout/HideoutPlaceholder.dds",5,[7],0,[10],""
3773,3805,3991238135,"Art/2DItems/Effects/gloves/GhostlyFleshWoundGloves.dds",8,[8],0,[11],""
3774,3806,3990404289,"Art/2DItems/Effects/gloves/DemonicFleshWoundGloves.dds",8,[8],0,[11],""
3775,3807,239879585,"Art/2DItems/Effects/gloves/FadingFleshWoundGloves.dds",8,[8],0,[11],""
3776,3808,427128405,"Art/2DItems/Effects/Hats/ResilientFlambeauHelmet.dds",6,[4],0,[7],""
3777,3809,3737277020,"Art/2DItems/Effects/Hats/FrenziedFlambeauHelmet.dds",6,[4],0,[7],""
3778,3810,1469723790,"Art/2DItems/Effects/Hats/PotentFlambeauHelmet.dds",6,[4],0,[7],""
3779,3811,128286214,"Art/2DItems/Effects/BodyArmour/BlackFerrofluidBodyArmour.dds",4,[6],0,[9],""
3780,3812,3492758841,"Art/2DItems/Effects/BodyArmour/SilverFerrofluidBodyArmour.dds",4,[6],0,[9],""
3781,3813,707055772,"Art/2DItems/Effects/BodyArmour/GoldFerrofluidBodyArmour.dds",4,[6],0,[9],""
3782,3814,3175641900,"Art/2DItems/Effects/Jewellery/ProsperoRing.dds",28,[22],0,"[31,32]",""
3783,3815,3343879184,"Art/2DItems/Effects/EtherealFusingEffect.dds",15,[11],0,[14],""
3784,3816,790058710,"Art/2DItems/Effects/Weapon/weapon_HighTemplarWeaponEffect.dds",2,[2],0,"[2,5,37,40,43,46]",""
3785,3817,3713798367,"Art/2DItems/Effects/Weapon/weapon_BeehiveWeaponEffect.dds",2,[2],0,"[2,5,37,40,43,46]",""
3786,3818,1342915675,"Art/2DItems/Flasks/StampedeQuicksilverFlask.dds",26,[21],1,"[26,27,28,29,30]",""
3787,3819,634929651,"Art/2DItems/Effects/Wings/ClockworkBackAttachment.dds",5,[7],0,[10],""
3788,3820,1058864258,"Art/2DItems/Effects/Frames/Gemling.dds",12,[14],0,[17],""
3789,3821,2977292628,"Art/2DItems/Effects/Frames/GemlingArtificer.dds",12,[14],0,[17],""
3790,3822,2426547073,"Art/2DItems/Effects/Frames/GemlingSage.dds",12,[14],0,[17],""
3791,3823,2306255492,"Art/2DItems/Effects/Frames/Forgekeeper.dds",12,[14],0,[17],""
3792,3824,2268690859,"Art/2DItems/Effects/Frames/Forgeguard.dds",12,[14],0,[17],""
3793,3825,3832049953,"Art/2DItems/Effects/Frames/Forgemaster.dds",12,[14],0,[17],""
3794,3826,2406214259,"Art/2DItems/Jewels/AtlasMeldingOfTheFlesh.dds",27,[27],0,[54],""
3795,3827,2978776788,"Art/2DItems/Flasks/OlrothsResolve.dds",26,[21],1,"[26,27,28,29,30]",""
3796,3828,4231257445,"Art/2DItems/Effects/Weapon/StormweaverNebulis.dds",0,[1],0,"[1,4,36,39,42,45]",""
3797,3829,1366186978,"Art/2DItems/Effects/Hats/DemonicGull.dds",6,[4],0,[7],""
3798,3830,482416022,"Art/2DItems/Effects/BodyArmour/SoulCageShavronnesWrappings.dds",4,[6],0,[9],""
3799,3831,3730497025,"Art/2DItems/Rings/VentorsGamble.dds",28,[22],0,"[31,32]",""
3800,3832,3629483970,"Art/2DItems/Effects/gloves/BloodPriestHateforge.dds",8,[8],0,[11],""
3801,3833,358722780,"Art/2DItems/Effects/Weapon/VoidforgeItemArt.dds",0,[1],0,"[1,4,36,39,42,45]",""
3802,3834,3936471591,"Art/2DItems/Effects/Weapon/StarforgeItemArt.dds",0,[1],0,"[1,4,36,39,42,45]",""
3803,3835,3966762584,"Art/2DItems/Effects/Hats/BloodthirstyHelmet.dds",6,[4],0,[7],""
3804,3836,1524146370,"Art/2DItems/Effects/shoes/BloodthirstyBoots.dds",9,[9],0,[12],""
3805,3837,492356775,"Art/2DItems/Effects/gloves/BloodthirstyGloves.dds",8,[8],0,[11],""
3806,3838,2797972777,"Art/2DItems/Effects/BodyArmour/BloodthirstyBody.dds",4,[6],0,[9],""
3807,3839,1352132170,"Art/2DItems/Effects/Weapon/weapon_BloodboilWeaponEffect.dds",2,[2],0,"[2,5,37,40,43,46]",""
3808,3840,667093491,"Art/2DItems/Effects/Hats/ChronomancerHelmet.dds",6,[4],0,[7],""
3809,3841,3146124167,"Art/2DItems/Effects/shoes/ChronomancerBoots.dds",9,[9],0,[12],""
3810,3842,3984824870,"Art/2DItems/Effects/gloves/ChronomancerGloves.dds",8,[8],0,[11],""
3811,3843,3775792938,"Art/2DItems/Effects/BodyArmour/ChronomancerBody.dds",4,[6],0,[9],""
3812,3844,3759625621,"Art/2DItems/Effects/Wings/ChronomancerCloak.dds",5,[7],0,[10],""
3813,3845,1735766720,"Art/2DItems/Effects/Character/ChronomancerCharacterEffect.dds",16,[12],0,[15],""
3814,3846,2566044432,"Art/2DItems/Effects/Portals/ChronomancerPortalEffect.dds",11,[16],0,[20],""
3815,3847,4248507781,"Art/2DItems/Effects/Hats/CosmicHelmet.dds",6,[4],0,[7],""
3816,3848,2960475659,"Art/2DItems/Effects/shoes/CosmicBoots.dds",9,[9],0,[12],""
3817,3849,3816850752,"Art/2DItems/Effects/gloves/CosmicGloves.dds",8,[8],0,[11],""
3818,3850,3678956958,"Art/2DItems/Effects/BodyArmour/CosmicBody.dds",4,[6],0,[9],""
3819,3851,2465747290,"Art/2DItems/Effects/Wings/WormholeBackAttachment.dds",5,[7],0,[10],""
3820,3852,1859828412,"Art/2DItems/Effects/Hats/HellfireHelmet.dds",6,[4],0,[7],""
3821,3853,775896086,"Art/2DItems/Effects/shoes/HellfireBoots.dds",9,[9],0,[12],""
3822,3854,3610392713,"Art/2DItems/Effects/gloves/HellfireGloves.dds",8,[8],0,[11],""
3823,3855,155809665,"Art/2DItems/Effects/BodyArmour/HellfireBody.dds",4,[6],0,[9],""
3824,3856,4149611386,"Art/2DItems/Effects/Hats/HellfireHelmetAttachment.dds",7,[5],0,"[8,21]",""
3825,3857,4123612553,"Art/2DItems/Effects/Portals/DragonfirePortalEffect.dds",11,[16],0,[20],""
3826,3858,1395452536,"Art/2DItems/Effects/Wings/EternalFlamesWings.dds",5,[7],0,[10],""
3827,3859,99534803,"Art/2DItems/Effects/Hats/TormentorHelmet.dds",6,[4],0,[7],""
3828,3860,3645969979,"Art/2DItems/Effects/shoes/TormentorBoots.dds",9,[9],0,[12],""
3829,3861,3055727393,"Art/2DItems/Effects/gloves/TormentorGloves.dds",8,[8],0,[11],""
3830,3862,1098747757,"Art/2DItems/Effects/BodyArmour/TormentorBody.dds",4,[6],0,[9],""
3831,3863,2801167717,"Art/2DItems/Effects/Wings/TormentorBackAttachment.dds",5,[7],0,[10],""
3832,3864,3269944770,"Art/2DItems/Effects/Shields/PoltergeistShield.dds",0,[1],0,"[1,4,36,39,42,45]",""
3833,3865,2692870942,"Art/2DItems/Effects/Portals/PoltergeistPortalEffect.dds",11,[16],0,[20],""
3834,3866,2199497818,"Art/2DItems/Effects/Frames/TormentorCore.dds",12,[14],0,[17],""
3835,3867,3372885568,"Art/2DItems/Effects/Frames/HellfireCore.dds",12,[14],0,[17],""
3836,3868,1915873762,"Art/2DItems/Effects/Frames/BloodthirstyCore.dds",12,[14],0,[17],""
3837,3869,1193413295,"Art/2DItems/Effects/Frames/ChronomancerCore.dds",12,[14],0,[17],""
3838,3870,1888658629,"Art/2DItems/Effects/Frames/CosmicCore.dds",12,[14],0,[17],""
3839,3871,3051146111,"Art/2DItems/Effects/Wings/PuppetMasterBackAttachment.dds",5,[7],0,[10],""
3840,3872,2972568050,"Art/2DItems/Effects/FlutteringEyeOfWinterSkillEffect.dds",17,[28],0,[55],""
3841,3873,2256866904,"Art/2DItems/Effects/BlightedColdSnapSkillEffect.dds",17,[28],0,[55],""
3842,3874,3344941119,"Art/2DItems/Effects/DeliriousColdSnapSkillEffect.dds",17,[28],0,[55],""
3843,3875,8856435,"Art/2DItems/Effects/GhastlyVortexSkillEffect.dds",17,[28],0,[55],""
3844,3876,3214080817,"Art/2DItems/Effects/DarkTempestWaveofConvictionSkillEffect.dds",17,[28],0,[55],""
3845,3877,1214291069,"Art/2DItems/Hideout/HideoutPlaceholder.dds",17,[28],0,[55],""
3846,3879,4251375479,"Art/2DItems/Effects/Hats/DruidicHelmet.dds",6,[4],0,[7],""
3847,3880,506318015,"Art/2DItems/Hideout/HideoutPlaceholder.dds",8,[8],0,[11],""
3848,3881,3318726952,"Art/2DItems/Belts/SunDyadianDawnMTX.dds",25,[19],0,[24],""
3849,3882,3848469923,"Art/2DItems/Hideout/HideoutPlaceholder.dds",4,[6],0,[9],""
3850,3883,195142223,"Art/2DItems/Hideout/HideoutPlaceholder.dds",0,[1],0,"[1,4,36,39,42,45]",""
3851,3884,4016752284,"Art/2DItems/Hideout/HideoutPlaceholder.dds",6,[4],0,[7],""
3852,3885,391322953,"Art/2DItems/Hideout/HideoutPlaceholder.dds",4,[6],0,[9],""
3853,3889,513395827,"Art/2DItems/Hideout/HideoutPlaceholder.dds",8,[8],0,[11],""
3854,3893,3552784908,"Art/2DItems/Effects/Shields/MageHuntersEnergyAegis.dds",0,[1],0,"[1,4,36,39,42,45]",""
3855,3894,2169872206,"Art/2DItems/Effects/Shields/MageHuntersAmberAegis.dds",0,[1],0,"[1,4,36,39,42,45]",""
3856,3895,299538677,"Art/2DItems/Effects/Shields/MageHuntersVioletAegis.dds",0,[1],0,"[1,4,36,39,42,45]",""
3857,3896,1843473937,"Art/2DItems/Effects/Hats/ArachnamagusHelmet.dds",6,[4],0,[7],""
3858,3897,1665604257,"Art/2DItems/Effects/shoes/ArachnamagusBoots.dds",9,[9],0,[12],""
3859,3898,2859108863,"Art/2DItems/Effects/gloves/ArachnamagusGloves.dds",8,[8],0,[11],""
3860,3899,1501718903,"Art/2DItems/Effects/BodyArmour/ArachnamagusBody.dds",4,[6],0,[9],""
3861,3900,2373622971,"Art/2DItems/Effects/Wings/ArachnamagusBackAttachment.dds",5,[7],0,[10],""
3862,3901,3968242089,"Art/2DItems/Effects/Wings/ArachnamagusWings.dds",5,[7],0,[10],""
3863,3902,3801927689,"Art/2DItems/Effects/Portals/ArachnamagusPortalEffect.dds",11,[16],0,[20],""
3864,3903,371763533,"Art/2DItems/Effects/Hats/ThunderstruckHelmet.dds",6,[4],0,[7],""
3865,3904,1903170656,"Art/2DItems/Effects/shoes/ThunderstruckBoots.dds",9,[9],0,[12],""
3866,3905,571178895,"Art/2DItems/Effects/gloves/ThunderstruckGloves.dds",8,[8],0,[11],""
3867,3906,794225000,"Art/2DItems/Effects/BodyArmour/ThunderstruckBodyArmour.dds",4,[6],0,[9],""
3868,3907,1875194726,"Art/2DItems/Effects/Hats/ScourgestruckHelmet.dds",6,[4],0,[7],""
3869,3908,2102637478,"Art/2DItems/Effects/shoes/ScourgestruckBoots.dds",9,[9],0,[12],""
3870,3909,1147247762,"Art/2DItems/Effects/gloves/ScourgestruckGloves.dds",8,[8],0,[11],""
3871,3910,3206852546,"Art/2DItems/Effects/BodyArmour/ScourgestruckBodyArmour.dds",4,[6],0,[9],""
3872,3911,3763617683,"Art/2DItems/Effects/Portals/CruciblePortalEffect.dds",11,[16],0,[20],""
3873,3912,4183000659,"Art/2DItems/Effects/Jewellery/RingoftheDemonSlayer.dds",28,[22],0,"[31,32]",""
3874,3913,855456111,"Art/2DItems/Flasks/FrogWrithingJar.dds",26,[21],1,"[26,27,28,29,30]",""
3875,3914,1876519902,"Art/2DItems/Jewels/GoldenThreadOfHopeLarge.dds",27,[27],0,[54],""
3876,3915,4238930314,"Art/2DItems/Effects/Weapon/AnnihilatingLightAlternate.dds",0,[1],0,"[1,4,36,39,42,45]",""
3877,3916,1896425317,"Art/2DItems/Hideout/HideoutPlaceholder.dds",9,[9],0,[12],""
3878,3917,4101605469,"Art/2DItems/Rings/CosmicPolaricDevastation.dds",28,[22],0,"[31,32]",""
3879,3918,1307921323,"Art/2DItems/Hideout/HideoutPlaceholder.dds",6,[4],0,[7],""
3880,3919,3840615617,"Art/2DItems/Hideout/HideoutPlaceholder.dds",0,[1],0,"[1,4,36,39,42,45]",""
3881,3920,1851336769,"Art/2DItems/Hideout/HideoutPlaceholder.dds",0,[1],0,"[1,4,36,39,42,45]",""
3882,3921,1452014025,"Art/2DItems/Hideout/HideoutPlaceholder.dds",0,[1],0,"[1,4,36,39,42,45]",""
3883,3922,347336861,"Art/2DItems/Flasks/AncestralGraniteFlask.dds",26,[21],1,"[26,27,28,29,30]",""
3884,3923,364018746,"Art/2DItems/Flasks/BottledLightningJadeFlask.dds",26,[21],1,"[26,27,28,29,30]",""
3885,3924,4053547939,"Art/2DItems/Effects/Hats/EnchantedHelmet.dds",6,[4],0,[7],""
3886,3925,1647183156,"Art/2DItems/Effects/shoes/EnchantedBoots.dds",9,[9],0,[12],""
3887,3926,735469628,"Art/2DItems/Effects/gloves/EnchantedGloves.dds",8,[8],0,[11],""
3888,3927,3631101708,"Art/2DItems/Effects/BodyArmour/EnchantedBody.dds",4,[6],0,[9],""
3889,3928,2346562995,"Art/2DItems/Effects/Hats/LithomancersHelmet.dds",6,[4],0,[7],""
3890,3929,2197952157,"Art/2DItems/Effects/shoes/LithomancersBoots.dds",9,[9],0,[12],""
3891,3930,2133712452,"Art/2DItems/Effects/gloves/LithomancersGloves.dds",8,[8],0,[11],""
3892,3931,1186367042,"Art/2DItems/Effects/BodyArmour/LithomancersBody.dds",4,[6],0,[9],""
3893,3932,4085647020,"Art/2DItems/Effects/Frames/Lithomancer.dds",12,[14],0,[17],""
3894,3933,789994415,"Art/2DItems/Effects/Frames/AncestralLithomancer.dds",12,[14],0,[17],""
3895,3934,2206640033,"Art/2DItems/Effects/Frames/AncientLithomancer.dds",12,[14],0,[17],""
3896,3935,998628283,"Art/2DItems/Effects/Frames/Enchanter.dds",12,[14],0,[17],""
