"rownum","Id","EPKFile","i32_16","i32_20","i32_24","PreloadGroups","bool_44","PlayerOnly_EPKFile","bool_53"
927,"MTXNethermancerSoulFadeOutEPK","Metadata/Effects/Microtransactions/BodyArmours/Nethermancer/EPKs/corpseAvailable_FADEOUT.epk",0,0,4,[],"","",""
928,"MTXNethermancerRustSoulIdleEPK","Metadata/Effects/Microtransactions/BodyArmours/Nethermancer/EPKs/corpseAvailable_IDLE_02.epk",0,0,4,[],"","",""
929,"MTXNethermancerRustSoulEPK","Metadata/Effects/Microtransactions/BodyArmours/Nethermancer/EPKs/exposeSoul_02.epk",0,0,4,[],"","",""
930,"MTXNethermancerRustSoulFadeInEPK","Metadata/Effects/Microtransactions/BodyArmours/Nethermancer/EPKs/corpseAvailable_FADEIN_02.epk",1500,0,4,[],"","",""
931,"MTXNethermancerRustSoulFadeOutEPK","Metadata/Effects/Microtransactions/BodyArmours/Nethermancer/EPKs/corpseAvailable_FADEOUT_02.epk",0,0,4,[],"","",""
932,"MTXNethermancerSoulFadeEPK","Metadata/Effects/Microtransactions/BodyArmours/Nethermancer/EPKs/corpseAvailable.epk",0,0,4,[],"","",""
933,"MTXRustedNethermancerSoulFadeEPK","Metadata/Effects/Microtransactions/BodyArmours/Nethermancer/EPKs/corpseAvailable_02.epk",0,0,4,[],"","",""
934,"ChronomancerBlink","Metadata/Effects/Spells/chronomancer/EPKs/time_blink.epk",500,0,4,[],1,"",""
935,"EndgameRareMonsterKilled","Metadata/Effects/Spells/rare_kill/EPKs/rareKill.epk",0,0,4,[65],"","",""
936,"EndgameFinalRareMonsterKilled","Metadata/Effects/Spells/rare_kill/EPKs/rareKill_Final.epk",0,0,4,[65],"","",""
937,"EndgameRareMonsterMarked","Metadata/Effects/Spells/rare_kill/EPKs/rareKill_marked.epk",0,0,4,[65],"","",""
938,"GhostDanceRecover","Metadata/Effects/Spells/reservation_ghost_dance/ES_restoration.epk",500,0,4,[],1,"",""
939,"UniqueDeliriumFlaskCharge","Metadata/Effects/Spells/chaos_delirium_nova/epk/chaos_charge.epk",0,0,4,[],"","",""
940,"TotemDefenderTotemEPK","Metadata/Effects/Spells/ascendancy_classes/warbringer/totem_defenders/epk/ancestral_protected.epk",0,0,4,[],"","",""
941,"BlazingClusterMarked","Metadata/Effects/Spells/fire_blazingcluster/EPKs/ember_target_marker.epk",0,0,4,[],"","",""
942,"ScatteringDevastationMarked","Metadata/Effects/Microtransactions/Misc/uniques/KulemaksBirth/epk/abyssal_target_marker.epk",0,0,4,[],"","",""
943,"CheckpointPlayerWarpEffect","Metadata/Effects/Spells/NPC/Teleport_Generic/epk/teleport_checkpoint.epk",500,0,3,[],"","",""
944,"MtxDivineArtilleryFadeOut","Metadata/Effects/Microtransactions/on_kill/DivineArtillery/epk/blood_impact.epk",0,0,4,[],"","",""
945,"MtxLocustOnKillFadeOut","Metadata/Effects/Microtransactions/on_kill/AzmeriVoodooLocust/epk/corpse_disintergrate_down.epk",0,0,4,[],"","",""
946,"InstillingStrikeCold","Metadata/Effects/Spells/spear_instilling_strike/epk/absorb_cold.epk",1000,0,4,[],1,"",""
947,"InstillingStrikeFire","Metadata/Effects/Spells/spear_instilling_strike/epk/absorb_fire.epk",1000,0,4,[],1,"",""
948,"InstillingStrikeLightning","Metadata/Effects/Spells/spear_instilling_strike/epk/absorb_lightning.epk",1000,0,4,[],1,"",""
949,"CombatOmenActivate","Metadata/Effects/Spells/monsters_effects/League_Ritual/Omens/epk/CombatOmenActivate.epk",2000,0,3,[],"","",""
950,"MtxBreachClapCorpseFade","Metadata/Effects/Microtransactions/on_kill/BreachClap/epk/hide_corpse.epk",0,0,4,[],"","",""
951,"BreachlordsMantraOfDestructionWeaponEffect","Metadata/Effects/Microtransactions/Spells/Monk/Breach/monk_mantraofdestruction/epk/weaponBuff.epk",0,0,4,[],"","",""
952,"BreachlordsMantraOfDestructionCharacterEffect","Metadata/Effects/Microtransactions/Spells/Monk/Breach/monk_mantraofdestruction/epk/criticalBuff_Character.epk",0,0,4,[],"","",""
953,"BreachlordsBreachFlamePickupEffectPurple","Metadata/Effects/Spells/ascendancy_classes/acolyte/epk/chaos.epk",0,0,4,[],"","",""
954,"BreachlordsAfterImageFlickerStrikeTeleportAfterImage","Metadata/Effects/Microtransactions/Spells/Monk/Breach/monk_flickerstrike/epk/flicker_afterimage.epk",500,0,4,[],"","",""
955,"BreachlordKillingPalmHit","Metadata/Effects/Spells/monk_killingpalm/EPK/enemyHit.epk",0,0,4,[],"","",""
956,"BreachlordKillingPalmSurge","Metadata/Effects/Spells/monk_killingpalm/EPK/palmChargeSurge.epk",0,0,4,[],"","",""
957,"BreachlordKillingPalmDash","Metadata/Effects/Spells/monk_killingpalm/EPK/palmDash.epk",0,0,4,[],"","",""
958,"CastOnUsingCharmActivation","Metadata/Effects/Spells/reservation_activationsurge/EPKs/activate_lightning.epk",1000,0,4,[],"","",""
959,"FlameblastChargeDemonicFire","Metadata/Effects/Microtransactions/Spells/Witch/DemonicFire/Flameblast/epk/charge.epk",0,0,4,[],"","",""
960,"BlazingClusterMarkedDemonicFire","Metadata/Effects/Microtransactions/Spells/Witch/DemonicFire/EmberFusilade/EPKs/ember_target_marker.epk",0,0,4,[],"","",""
961,"MtxValkyrieWingLevelUp","Metadata/Effects/Microtransactions/char_level_up/WingsValkyrie/epk/level_up.epk",0,0,4,[],1,"",""
962,"LightningArrowImpactFaridun","Metadata/Effects/Microtransactions/Spells/Ranger/Faridun/bow_lightning_arrow/epk/monster_hit/hit_cue_skin.epk",1500,0,4,[],1,"",""
963,"TrinityActivation","Metadata/Effects/Spells/reservation_activationsurge/EPKs/activate_elemental.epk",1000,0,4,[],"","",""
964,"SpectreDeathEPK","Metadata/Effects/Spells/necromancer_spectre/EPKs/spectreDismiss.epk",0,0,4,[],"","",""
965,"TormentedSpiritVivid","Metadata/Effects/Spells/monsters_effects/League_Azmeri/resources/charges/epk/blanket_monster_warden.epk",0,0,4,[],"","",""
966,"TormentedSpiritVoodoo","Metadata/Effects/Spells/monsters_effects/League_Azmeri/resources/charges/epk/blanket_monster_vodoo.epk",0,0,4,[],"","",""
967,"TormentedSpiritWild","Metadata/Effects/Spells/monsters_effects/League_Azmeri/resources/charges/epk/blanket_monster_primal.epk",0,0,4,[],"","",""
968,"DodgeRollBat","Metadata/Effects/Microtransactions/Dodge_Roll/Bat/epk/DodgeRoll_Bat.epk",2000,0,4,[],1,"",""
969,"DodgeRollSand","Metadata/Effects/Microtransactions/Dodge_Roll/Sand/epk/DodgeRoll_Sand.epk",0,0,4,[],1,"",""
970,"DodgeRollSmoke","Metadata/Effects/Microtransactions/Dodge_Roll/Smoke/epk/DodgeRoll_Smoke.epk",0,0,4,[],1,"",""
971,"AzmeriDustRemovedRedForest","Metadata/Effects/Spells/monsters_effects/League_Azmeri/resources/monster_dust/epk/disperse_voodoo/disperse_vodoo.epk",0,0,4,[67],1,"",1
972,"AzmeriDustRemovedGreenForest","Metadata/Effects/Spells/monsters_effects/League_Azmeri/resources/monster_dust/epk/disperse_warden/disperse_warden.epk",0,0,4,[67],1,"",1
973,"AzmeriDustRemovedBlueForest","Metadata/Effects/Spells/monsters_effects/League_Azmeri/resources/monster_dust/epk/disperse_primal/disperse_primal.epk",0,0,4,[67],1,"",1
974,"CaptureBeastApplyNet","Metadata/Effects/Spells/spear_tamebeast/EPKs/tame_Target_Skin.epk",2000,0,4,[],1,"",""
975,"GraveCommandApplyNet","Metadata/Effects/Microtransactions/Misc/uniques/KulemaksBirth/epk/tame_Target_Skin.epk",2000,0,4,[],1,"",""
976,"BloodBoilDebuff","Metadata/Effects/Spells/ascendancy_classes/ritualist/blood_boil/epk/blood_boil_debuff.epk",0,0,4,[],"","",""
977,"BloodBoilDebuffLarge","Metadata/Effects/Spells/ascendancy_classes/ritualist/blood_boil/epk/blood_boil_debuff_large.epk",0,0,4,[],"","",""
978,"RitualSacrificeCorpseEffect","Metadata/Effects/Spells/ascendancy_classes/primalist/head_hunt/epk/consume_corpse.epk",0,0,4,[],"","",""
979,"StealModGainEffect","Metadata/Effects/Spells/ascendancy_classes/primalist/head_hunt/epk/gain_buff.epk",3000,0,4,[],"","",""
980,"StealModGainEffectQuick","Metadata/Effects/Spells/ascendancy_classes/primalist/head_hunt/epk/gain_buff_quick.epk",3000,0,4,[],"","",""
981,"HaemocrystalBleedConsummed","Metadata/Effects/Spells/supports/Haemocrystals/epk/debuff_Bleed_Consumed.epk",1000,0,4,[],1,"",""
982,"CastLightningSpellOnHitActivation","Metadata/Effects/Spells/reservation_activationsurge/EPKs/activate_lightning.epk",1000,0,4,[],"","",""
983,"CastFireSpellOnHitActivation","Metadata/Effects/Spells/reservation_activationsurge/EPKs/activate_fire.epk",1000,0,4,[],"","",""
984,"RareCorpseHighlight","Metadata/Effects/Spells/ascendancy_classes/primalist/head_hunt/epk/corpse_Selection.epk",0,0,4,[],"","",""
985,"BindSpectreCorpseConsume","Metadata/Effects/Spells/necromancer_spectre/EPKs/corpseConsumption.epk",0,0,4,[],"","",""
986,"Parried","Metadata/Effects/Spells/debuff_fx/EPKs/debuff_OffBalance.epk",0,0,4,[],"","",""
987,"ParriedNocturne","Metadata/Effects/misc/Uniques/shields/buckler/Nocturne/epk/debuff_OffBalance.epk",0,0,4,[],"","",""
988,"PerfectStrikeFlashKitava","Metadata/Effects/Microtransactions/Spells/mace_perfect_strike/kitava/epk/Crit_window_skin.epk",1000,0,4,[],"","",""
989,"VerisiumPerfectStrikeFlash","Metadata/Effects/Microtransactions/Misc/uniques/Himindrygr/PerfectStrike/epk/verisium_crit_skin.epk",1000,0,4,[],"","",""
990,"MtxHusbandWifeFinisher","Metadata/Effects/Microtransactions/on_kill/HusbandWife/epk/elite_glow.epk",2000,0,4,[],"","",""
991,"BoneConeCorpseConsumptionSanguine","Metadata/Effects/Microtransactions/Spells/Witch/SanguineBone/Unearth/EPKs/corpseConsumption.epk",0,0,4,[],"","",""
992,"BoneOfferingActiveEffectSanguine","Metadata/Effects/Microtransactions/Spells/Witch/SanguineBone/Offerings/EPKs/activeMinion_BONE.epk",0,0,4,[],1,"",""
993,"PainOfferingActiveEffectSanguine","Metadata/Effects/Microtransactions/Spells/Witch/SanguineBone/Offerings/EPKs/activeMinion_FLESH.epk",0,0,4,[],1,"",""
994,"PowerOfferingActiveEffectSanguine","Metadata/Effects/Microtransactions/Spells/Witch/SanguineBone/Offerings/EPKs/activeMinion_POWER.epk",0,0,4,[],1,"",""
995,"PowerOfferingChargeGainedSanguine","Metadata/Effects/Microtransactions/Spells/Witch/SanguineBone/Offerings/EPKs/player_powerGain.epk",1500,0,4,[],1,"",""
996,"FirewallLoopingArrowDemonicFire","Metadata/Effects/Microtransactions/Spells/Witch/DemonicFire/FlameWall/epk/arrow_proj_loop.epk",0,0,4,[],"","",""
997,"FirewallOnceArrowDemonicFire","Metadata/Effects/Microtransactions/Spells/Witch/DemonicFire/FlameWall/epk/arrow_proj_once.epk",0,0,4,[],"","",""
998,"FirewallLoopingSpellDemonicFire","Metadata/Effects/Microtransactions/Spells/Witch/DemonicFire/FlameWall/epk/spell_proj_loop.epk",0,0,4,[],"","",""
999,"FirewallOnceSpellDemonicFire","Metadata/Effects/Microtransactions/Spells/Witch/DemonicFire/FlameWall/epk/spell_proj_once.epk",0,0,4,[],"","",""
1000,"FirewallMortarEPKDemonicFire","Metadata/Effects/Microtransactions/Spells/Witch/DemonicFire/FlameWall/epk/mortar_proj.epk",0,0,4,[],"","",""
1001,"FirewallMortarEPK2DemonicFire","Metadata/Effects/Microtransactions/Spells/Witch/DemonicFire/FlameWall/epk/mortar_proj2.epk",0,0,4,[],"","",""
1002,"FirewallMortarEPK3DemonicFire","Metadata/Effects/Microtransactions/Spells/Witch/DemonicFire/FlameWall/epk/mortar_proj3.epk",0,0,4,[],"","",""
1003,"FirewallMortarEPK4DemonicFire","Metadata/Effects/Microtransactions/Spells/Witch/DemonicFire/FlameWall/epk/mortar_proj4.epk",0,0,4,[],"","",""
1004,"FirewallLoopingSpellSparkDemonicFire","Metadata/Effects/Microtransactions/Spells/Witch/DemonicFire/FlameWall/epk/proj_spark.epk",0,0,4,[],"","",""
1005,"SacredSpiritPossesedEffect","Metadata/Effects/Spells/monsters_effects/monster_mods/tormented_spirits/possession/epk/sacred_skin_01.epk",0,0,4,[],"","",""
1006,"SpiritTouchedDeathWild","Metadata/Effects/Spells/monsters_effects/monster_mods/tormented_spirits/touched/epk/wild_death_01.epk",0,0,4,[],"","",""
1007,"SpiritTouchedDeathVivid","Metadata/Effects/Spells/monsters_effects/monster_mods/tormented_spirits/touched/epk/vivid_death_01.epk",0,0,4,[],"","",""
1008,"SpiritTouchedDeathPrimal","Metadata/Effects/Spells/monsters_effects/monster_mods/tormented_spirits/touched/epk/primal_death_01.epk",0,0,4,[],"","",""
1009,"SpiritTouchedDeathSacred","Metadata/Effects/Spells/monsters_effects/monster_mods/tormented_spirits/touched/epk/sacred_death_01.epk",0,0,4,[],"","",""
1010,"SpiritPossessedDeathWild","Metadata/Effects/Spells/monsters_effects/monster_mods/tormented_spirits/possession/epk/wild_death_01.epk",0,0,4,[],"","",""
1011,"SpiritPossessedDeathVivid","Metadata/Effects/Spells/monsters_effects/monster_mods/tormented_spirits/possession/epk/vivid_death_01.epk",0,0,4,[],"","",""
1012,"SpiritPossessedDeathPrimal","Metadata/Effects/Spells/monsters_effects/monster_mods/tormented_spirits/possession/epk/primal_death_01.epk",0,0,4,[],"","",""
1013,"SpiritPossessedDeathSacred","Metadata/Effects/Spells/monsters_effects/monster_mods/tormented_spirits/possession/epk/sacred_death_01.epk",0,0,4,[],"","",""
1014,"PhysicalInfusionProjectile","Metadata/Effects/StatusAilments/NoEffect.epk",0,0,4,[],"","",""
1015,"ColdInfusionProjectile","Metadata/Effects/Spells/spear_infusion/EPKs/infusion_COLD.epk",0,0,4,[],"","",""
1016,"FireInfusionProjectile","Metadata/Effects/Spells/spear_infusion/EPKs/infusion_FIRE.epk",0,0,4,[],"","",""
1017,"LightningInfusionProjectile","Metadata/Effects/Spells/spear_infusion/EPKs/infusion_LIGHT.epk",0,0,4,[],"","",""
1018,"ChaosInfusionProjectile","Metadata/Effects/Spells/spear_infusion/EPKs/infusion_CHAOS.epk",0,0,4,[],"","",""
1019,"MtxCrystalShatterNormal","Metadata/Effects/Microtransactions/Weapon_effects/Weapon_effects/crystalshatter/epk/NormalRarity.epk",0,0,4,[],"","",""
1020,"MtxCrystalShatterMagic","Metadata/Effects/Microtransactions/Weapon_effects/Weapon_effects/crystalshatter/epk/MagicRarity.epk",0,0,4,[],"","",""
1021,"MtxCrystalShatterRare","Metadata/Effects/Microtransactions/Weapon_effects/Weapon_effects/crystalshatter/epk/RareRarity.epk",0,0,4,[],"","",""
1022,"MtxCrystalShatterUnique","Metadata/Effects/Microtransactions/Weapon_effects/Weapon_effects/crystalshatter/epk/UniqueRarity.epk",0,0,4,[],"","",""
1023,"MtxJadeShatterNormal","Metadata/Effects/Microtransactions/Weapon_effects/Weapon_effects/crystalshatter/epk/jade/NormalRarity.epk",0,0,4,[],"","",""
1024,"MtxJadeShatterMagic","Metadata/Effects/Microtransactions/Weapon_effects/Weapon_effects/crystalshatter/epk/jade/MagicRarity.epk",0,0,4,[],"","",""
1025,"MtxJadeShatterRare","Metadata/Effects/Microtransactions/Weapon_effects/Weapon_effects/crystalshatter/epk/jade/RareRarity.epk",0,0,4,[],"","",""
1026,"MtxJadeShatterUnique","Metadata/Effects/Microtransactions/Weapon_effects/Weapon_effects/crystalshatter/epk/jade/UniqueRarity.epk",0,0,4,[],"","",""
1027,"MtxObsidianShatterNormal","Metadata/Effects/Microtransactions/Weapon_effects/Weapon_effects/crystalshatter/epk/obsidian/NormalRarity.epk",0,0,4,[],"","",""
1028,"MtxObsidianShatterMagic","Metadata/Effects/Microtransactions/Weapon_effects/Weapon_effects/crystalshatter/epk/obsidian/MagicRarity.epk",0,0,4,[],"","",""
1029,"MtxObsidianShatterRare","Metadata/Effects/Microtransactions/Weapon_effects/Weapon_effects/crystalshatter/epk/obsidian/RareRarity.epk",0,0,4,[],"","",""
1030,"MtxObsidianShatterUnique","Metadata/Effects/Microtransactions/Weapon_effects/Weapon_effects/crystalshatter/epk/obsidian/UniqueRarity.epk",0,0,4,[],"","",""
1031,"PerfectComboPerfectWindowHit","Metadata/Effects/Spells/spear_perfectcombo/EPKs/comboRight_01.epk",750,0,4,[],1,"",""
1032,"PerfectComboPerfectWindowHit2","Metadata/Effects/Spells/spear_perfectcombo/EPKs/comboRight_02.epk",750,0,4,[],1,"",""
1033,"PerfectComboPerfectWindowHit3","Metadata/Effects/Spells/spear_perfectcombo/EPKs/comboRight_03.epk",750,0,4,[],1,"",""
1034,"ConvalescenceActivation","Metadata/Effects/Spells/reservation_activationsurge/EPKs/activate_eshield.epk",1000,0,4,[],"","",""
1035,"MtxBrambleGhastTentacleFinisher","Metadata/Effects/Microtransactions/on_kill/BrambleghastSlam/epk/corpse_vine.epk",0,0,4,[],"","",""
1036,"AnimatedWeapon","Metadata/Effects/Spells/ascendancy_classes/smith_of_kitava/animate_weapon/EPKs/animate_weapon_skin.epk",0,0,4,[],"","",""
1037,"BoneBlastExplodeSanguine","Metadata/Effects/Microtransactions/Spells/Witch/SanguineBone/Bone_Blast/EPKs/boneBlast.epk",500,0,4,[],1,"",""
1038,"MtxQueenofFilthFinisher","Metadata/Effects/Microtransactions/on_kill/QueenOfFilthDrop/epk/corpse_mud.epk",0,0,4,[],"","",""
1039,"ImbueWeaponMeleeEffect","Metadata/Effects/Spells/ascendancy_classes/smith_of_kitava/imbue_weapon/EPKs/weaponBuff_01.epk",0,0,4,[],1,"",""
1040,"ImbueWeaponWarstaffEffect","Metadata/Effects/Spells/ascendancy_classes/smith_of_kitava/imbue_weapon/EPKs/weaponBuff_Warstaff_01.epk",0,0,4,[],1,"",""
1041,"FoxNormalToMagic","Metadata/Effects/Spells/monsters_effects/monster_mods/tormented_spirits/fox_spirit/epk/normaltomagic_01.epk",1500,0,4,[],"","",""
1042,"FoxMagicToRare","Metadata/Effects/Spells/monsters_effects/monster_mods/tormented_spirits/fox_spirit/epk/magictorare_01.epk",1500,0,4,[],"","",""
1043,"FoxRareToUnique","Metadata/Effects/Spells/monsters_effects/monster_mods/tormented_spirits/fox_spirit/epk/raretounique_01.epk",0,0,4,[],"","",""
1044,"FoxUnique","Metadata/Effects/Spells/monsters_effects/monster_mods/tormented_spirits/fox_spirit/epk/unique_01.epk",750,0,4,[],"","",""
1045,"UniqueCharmIgnitePlayer","Metadata/Effects/Spells/charms/unique/BeriasAnguish/epk/Activate_Player.epk",3000,0,4,[],1,"",""
1046,"UniqueCharmIgniteMonster","Metadata/Effects/Spells/charms/unique/BeriasAnguish/epk/Activate_Monster.epk",1000,0,4,[],1,"",""
1047,"FangsOfFrostExplode","Metadata/Effects/Spells/spear_frost_whirl/epk/fang_spikes.epk",1000,0,4,[],"","",""
1048,"BoneSpearPowerChargedProjectileSanguine","Metadata/Effects/Microtransactions/Spells/Witch/SanguineBone/BoneStorm/EPKs/powerCharge_Infused.epk",0,0,4,[],"","",""
1049,"CharmDoubleArmourEffect","Metadata/Effects/Spells/charms/unique/DoubleArmour/epk/doublearmour.epk",0,0,4,[],1,"",""
1050,"MonsterElementalWaller","Metadata/Effects/Spells/monsters_effects/monster_mods/elementral_waller/epk/elementalWall_aura.epk",0,0,4,[],"","",""
1051,"CharmStartEnergyShieldRecharge","Metadata/Effects/Spells/charms/unique/EnergyShield_Recharge/epk/ES_Recharge_Surge.epk",0,0,4,[],1,"",""
1052,"CharmEnemiesExtraDamageRollsWithLightningDamage","Metadata/Effects/Spells/charms/unique/LightningDamageUnlucky/epk/lightning_reduction_init.epk",0,0,4,[],1,"",""
1053,"CharmRecoupChaosDamagePrevented","Metadata/Effects/Spells/charms/unique/ChaosDamageHeals/epk/chaos_absorb_surge.epk",0,0,4,[],1,"",""
1054,"DodgeRollHonourGuard","Metadata/Effects/Microtransactions/Dodge_Roll/HonourGuard/epk/DodgeRoll_HG.epk",0,0,4,[],1,"",""
1055,"SpectreDeathEPKBestial","Metadata/Effects/Microtransactions/Spells/raise_spectre_bestial/epk/spectreDismiss.epk",0,0,4,[],"","",""
1056,"ImpaleDebuff","Metadata/Effects/Spells/supports/impale/EPKs/impaleStack.epk",0,0,4,[],"","",""
1057,"ImpaleSanguineBoneDebuff","Metadata/Effects/Microtransactions/Spells/Witch/SanguineBone/BoneStorm/EPKs/impaleStack.epk",0,0,4,[],"","",""
1058,"BindSpectreCorpseConsumeBestial","Metadata/Effects/Microtransactions/Spells/raise_spectre_bestial/epk/corpseConsumption.epk",0,0,4,[],"","",""
1059,"MantraOfDestructionBreachMonsterOnKill","Metadata/Effects/Microtransactions/Spells/Monk/Breach/monk_mantraofdestruction/epk/on_Kill_FireAbsorb.epk",0,0,4,[],1,"",""
1060,"SpectreDeathEPKSanguine","Metadata/Effects/Microtransactions/Spells/Witch/SanguineBone/Bind_Spectre/EPKs/spectreDismiss.epk",0,0,4,[],"","",""
1061,"MtxIceShatterOnKill","Metadata/Effects/Microtransactions/on_kill/IceShatter/epk/ice_skin.epk",0,0,4,[],"","",""
1062,"MtxPillarOfFlameOnKill","Metadata/Effects/Microtransactions/on_kill/PillarOfFlame/epk/body_burnt.epk",4000,0,4,[],"","",""
1063,"MtxPillarOfFlameOnKillBurst","Metadata/Effects/Microtransactions/on_kill/PillarOfFlame/epk/body_burnt_burst.epk",3000,0,4,[],"","",""
1064,"MtxPillarOfFlameOnKillFadeout","Metadata/Effects/Microtransactions/on_kill/PillarOfFlame/epk/disintegrate_down.epk",2000,0,4,[],"","",""
1065,"MtxPillarOfFlameOnKillFadeoutIdle","Metadata/Effects/Microtransactions/on_kill/PillarOfFlame/epk/disintegrate_down_idle.epk",0,0,4,[],"","",""
1066,"MicrotransactionBlackHoleOnKillCollapse","Metadata/Effects/Microtransactions/Misc/uniques/BlackHole/epk/blackhole_corpse_collapse.epk",0,0,4,[],"","",""
1067,"MicrotransactionAnchorDropMonster","Metadata/Effects/Microtransactions/Misc/uniques/AnchorDrop/epk/corpse_idle.epk",0,0,4,[],"","",""
1068,"MicrotransactionDragonFireCorpseIdle","Metadata/Effects/Microtransactions/on_kill/Dragon_Fire/epk/disintegrate_down_idle.epk",0,0,4,[],"","",""
1069,"MicrotransactionSharkAttackCorpseIdle","Metadata/Effects/Microtransactions/Misc/rare_unique_kill/shark/epk/chomped_down_idle.epk",0,0,4,[],"","",""
1070,"MicrotransactionTentacleConsumeIdle","Metadata/Effects/Microtransactions/Misc/rare_unique_kill/tentacle/epk/chomped_down_idle.epk",0,0,4,[],"","",""
