"rownum","BaseItemType","StrengthRequirementPercent","DexterityRequirementPercent","IntelligenceRequirementPercent","VaalVariant_BaseItemType","IsVaalVariant","GlobalSkillLevelStat","GemType","bool_65","bool_66","AwakenedVariant","RegularVariant","GemColour","MinLevelReq","ItemExperienceType","CraftingTypes","MtxSlotTypes","bool_139","GemEffects","bool_156","TutorialVideo","UI_Image","i32_173","CraftingLevel","bool_181","i32_182","bool_186","SearchTerms","Tier","GroundEffect","[rid]_223","BaseSkillGem","bool_247","bool_248","bool_249"
1001,4773,0,100,0,"","","",1,1,1,"","",2,1,17,[2],[0],"",[1001],"","","",0,2,"",0,"",[],0,[],[],"",1,"",""
1002,4774,0,0,100,"","","",1,1,1,"","",3,1,17,[7],[0],"",[1002],"","","",0,3,"",0,"",[],0,[],[],"",1,"",""
1003,4775,0,100,0,"","","",1,1,1,"","",2,65,17,[],[0],"",[1003],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1004,4776,100,0,0,"","","",1,1,1,"","",1,1,17,[],[0],"",[1004],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1005,4777,0,100,0,"","","",1,1,1,"","",2,1,17,[9],[0],"",[1005],"","","",0,3,"",0,"",[],0,[],[],"",1,"",""
1006,4778,0,100,0,"","","",1,1,1,"","",2,1,17,[8],[0],"",[1006],"","","",0,4,"",0,"",[],0,[],[],"",1,"",""
1007,4779,100,0,0,"","","",1,1,1,"","",1,1,17,[6],[0],"",[1007],"","","",0,1,"",0,"",[],1,[],[],"",1,"",""
1008,4780,100,0,0,"","","",1,1,1,"","",1,1,17,[6],[0],"",[1008],"","","",0,4,"",0,"",[],2,[],[],"",1,"",""
1009,4781,100,0,0,"","","",1,1,1,"","",1,1,17,[6],[0],"",[1009],"","","",0,2,"",0,"",[],0,[],[],"",1,"",""
1010,4782,100,0,0,"","","",1,1,1,"","",1,1,17,[6],[0],"",[1010],"","","",0,1,"",0,"",[],1,[],[],"",1,"",""
1011,4783,100,0,0,"","","",1,1,1,"","",1,1,17,[6],[0],"",[1011],"","","",0,2,"",0,"",[],2,[],[],"",1,"",""
1012,4784,0,0,100,"","","",1,1,1,"","",3,1,17,[7],[0],"",[1012],"","","",0,1,"",0,"",[],0,[],[],"",1,"",""
1013,4785,100,0,0,"","","",1,1,1,"","",1,1,17,[6],[0],"",[1013],"","","",0,2,"",0,"",[],1,[],[],"",1,"",""
1014,4786,100,0,0,"","","",1,1,1,"","",1,1,17,[6],[0],"",[1014],"","","",0,4,"",0,"",[],2,[],[],"",1,"",""
1015,4787,0,0,100,"","","",1,1,1,"","",3,65,17,[],[0],"",[1015],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1016,4788,0,0,100,"","","",1,1,1,"","",3,65,17,[],[0],"",[1016],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1017,4789,0,100,0,"","","",1,1,1,"","",2,1,17,[2],[0],"",[1017],"","","",0,2,"",0,"",[],0,[],[],"",1,"",""
1018,4790,100,0,0,"","","",1,1,1,"","",1,65,17,[],[0],"",[1018],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1019,4791,0,0,100,"","","",1,1,1,"","",3,65,17,[],[0],"",[1019],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1020,4792,0,100,0,"","","",1,1,1,"","",2,65,17,[],[0],"",[1020],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1021,4793,100,0,0,"","","",1,1,1,"","",1,65,17,[],[0],"",[1021],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1022,4794,0,100,0,"","","",1,1,1,"","",2,65,17,[],[0],"",[1022],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1023,4795,0,100,0,"","","",1,1,1,"","",2,65,17,[],[0],"",[1023],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1024,4796,100,0,0,"","","",1,1,1,"","",1,65,17,[],[0],"",[1024],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1025,4797,100,0,0,"","","",1,1,1,"","",1,65,17,[],[0],"",[1025],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1026,4798,100,0,0,"","","",1,1,1,"","",1,65,17,[],[0],"",[1026],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1027,4799,100,0,0,"","","",1,1,1,"","",1,65,17,[],[0],"",[1027],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1028,4800,0,0,100,"","","",1,1,1,"","",3,65,17,[],[0],"",[1028],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1029,4801,0,0,100,"","","",1,1,1,"","",3,65,17,[],[0],"",[1029],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1030,4802,0,0,100,"","","",1,1,1,"","",3,65,17,[],[0],"",[1030],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1031,4803,0,100,0,"","","",1,1,1,"","",2,65,17,[],[0],"",[1031],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1032,4804,0,100,0,"","","",1,1,1,"","",2,65,17,[],[0],"",[1032],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1033,4805,0,0,100,"","","",1,1,1,"","",3,65,17,[],[0],"",[1033],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1034,4806,0,100,0,"","","",1,1,1,"","",2,65,17,[],[0],"",[1034],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1035,4807,0,0,100,"","","",1,1,1,"","",3,25,17,[],[0],"",[1035],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1036,4808,0,0,100,"","","",1,1,1,"","",3,25,17,[],[0],"",[1036],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1037,4809,100,0,0,"","","",1,1,1,"","",1,25,17,[],[0],"",[1037],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1038,4810,0,0,100,"","","",1,1,1,"","",3,65,17,[],[0],"",[1038],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1039,4811,0,0,100,"","","",1,1,1,"","",3,65,17,[],[0],"",[1039],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1040,4812,0,100,0,"","","",1,1,1,"","",2,65,17,[],[0],"",[1040],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1041,4813,0,100,0,"","","",1,1,1,"","",2,65,17,[],[0],"",[1041],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1042,4814,0,100,0,"","","",1,1,1,"","",2,65,17,[],[0],"",[1042],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1043,4815,0,0,100,"","","",1,1,1,"","",3,65,17,[],[0],"",[1043],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1044,4816,0,0,100,"","","",1,1,1,"","",3,65,17,[],[0],"",[1044],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1045,4817,0,100,0,"","","",1,1,1,"","",2,65,17,[],[0],"",[1045],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1046,4818,0,0,100,"","","",1,1,1,"","",3,65,17,[],[0],"",[1046],"","","",0,0,"",0,"",[4],0,[],[],"","","",""
1047,4846,100,0,0,"","","",0,1,1,"","",1,32,0,[6],[0],"",[1047],"","Art/Videos/SkillTutorials/ForgeHammer.bk2","",0,9,"",2,"",[],0,[],[],"",1,"",""
1048,4861,0,0,100,"","","",0,1,1,"","",3,1,0,[],[0],"",[1048],"","","",0,0,"",2,"",[],0,[],[],"","",1,""
1049,4847,50,50,0,"","","",2,1,1,"","",4,42,0,[9],[0],"",[1049],"","Art/Videos/SkillTutorials/MortarCannon.bk2","",3,11,"",2,"",[],0,[],[],"",1,"",""
1050,4862,100,0,0,"","","",0,1,1,"","",1,53,0,[6],[0],"",[1050],"","Art/Videos/SkillTutorials/AncestralCry.bk2","",2,13,"",2,"",[],0,[],[],"",1,"",""
1051,4863,0,0,100,"","","",0,1,1,"","",3,1,0,[],[0],"",[1051],"","","",0,0,"",2,"",[],0,[],[],"","","",""
1052,4864,0,0,100,"","","",0,1,1,"","",3,1,0,[],[0],"",[1052],"","","",0,0,"",2,"",[],0,[],[],"","","",""
1053,4865,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1053],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1054,4866,0,0,100,"","","",0,1,1,"","",3,1,0,[],[0],"",[1054],"","","",0,0,"",2,"",[],0,[],[],"","","",""
1055,4867,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1055],"","","",0,0,"",6,"",[],0,[],[],"","","",""
1056,4868,0,100,0,"","","",0,1,1,"","",2,53,0,[2],[0],"",[1056],"","Art/Videos/SkillTutorials/ToxicDomain.bk2","",0,13,"",2,"",[],0,[],[],"",1,"",""
1057,4869,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1057],"","","",0,0,"",0,1,[],0,[],[],"","","",""
1058,4870,0,0,100,"","","",2,1,1,"","",3,1,0,[],[0],"",[1058],"","","",0,0,"",2,"",[],0,[],[],"","",1,""
1059,4871,0,100,0,"","","",0,1,1,"","",2,15,0,[2],[0],"",[1059],"","Art/Videos/SkillTutorials/IceTippedArrows.bk2","",1,5,"",2,"",[],0,[],[],"",1,"",""
1060,4873,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1060],"","","",0,0,"",2,"",[],0,[],[],"","",1,""
1061,4874,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1061],"","","",0,0,"",2,"",[],0,[],[],"","",1,""
1062,4875,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1062],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1063,4938,0,0,100,"","","",0,1,1,"","",3,1,0,[],[0],"",[1063],"","","",0,0,"",2,"",[],0,[],[],"","","",""
1064,4939,0,0,100,"","","",0,1,1,"","",3,1,0,[],[0],"",[239],"","","",1,0,"",2,"",[],0,[],[],"","","",""
1065,4940,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1064],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1066,4941,0,0,100,"","","",0,1,1,"","",3,27,0,[7],[0],"",[1065],"","","",0,8,"",2,"",[],0,[],[],"",1,1,""
1067,4942,0,0,100,"","","",0,1,1,"","",3,7,0,[7],[0],"",[1066],"","Art/Videos/SkillTutorials/FrostDarts.bk2","",0,3,"",2,"",[],0,[],[],"",1,"",""
1068,4944,0,0,100,"","","",0,1,1,"","",3,1,0,[],[0],"",[1067],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1069,4945,0,0,100,"","","",0,1,1,"","",3,1,0,[],[0],"",[1068],"","","",0,0,"",2,"",[],0,[],[],1068,"","",""
1070,4967,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1069],"","","",0,0,"",0,1,[],0,[],[],"","","",""
1071,4968,50,0,50,"","","",0,1,1,"","",4,1,0,[],[0],"",[1070],"","","",0,0,"",2,"",[],0,[],[],"","","",""
1072,4969,0,0,100,"","","",1,1,1,"","",3,1,17,[10],[0],"",[1071],"","","",0,1,"",0,"",[4],0,[],[],"",1,"",""
1073,4970,50,0,50,"","","",0,1,1,"","",4,11,0,[11],[0],"",[1072],"","","",0,4,"",2,"",[],0,[],[],"",1,1,""
1074,4971,100,0,0,"","","",0,1,1,"","",1,59,0,[11],[0],"",[1073],"","","",0,14,"",2,"",[],0,[],[],"",1,1,""
1075,4972,50,0,50,"","","",0,1,1,"","",4,11,0,[11],[0],"",[1074],"","","",0,4,"",2,"",[],0,[],[],"",1,1,""
1076,4973,50,0,50,"","","",0,1,1,"","",4,53,0,[11],[0],"",[1075],"","Art/Videos/SkillTutorials/WalkingCalamity.bk2","",0,13,"",2,"",[],0,[],[],"",1,"",""
1077,4974,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1076],"","","",0,0,"",2,"",[],0,[],[],"","","",""
1078,4987,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1077],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1079,4988,0,0,100,"","","",1,1,1,"","",3,1,17,[11],[0],"",[1078],"","","",0,1,"",0,"",[4],1,[],[],"",1,"",""
1080,4989,0,0,100,"","","",1,1,1,"","",3,1,17,[11],[0],"",[1079],"","","",0,4,"",0,"",[4],2,[],[],"",1,"",""
1081,4990,0,0,100,"","","",1,1,1,"","",3,1,17,[8],[0],"",[1080],"","","",0,1,"",0,"",[4],1,[],[],"",1,"",""
1082,4991,0,0,100,"","","",1,1,1,"","",3,1,17,[8],[0],"",[1081],"","","",0,3,"",0,"",[4],2,[],[],"",1,"",""
1083,4992,100,0,0,"","","",1,1,1,"","",1,1,17,[8],[0],"",[1082],"","","",0,4,"",0,"",[0],0,[],[],"",1,"",""
1084,4993,100,0,0,"","","",1,1,1,"","",1,1,17,[11],[0],"",[1083],"","","",0,1,"",0,"",[0],0,[],[],"",1,"",""
1085,4994,0,0,100,"","","",1,1,1,"","",3,1,17,[11],[0],"",[1084],"","","",0,2,"",0,"",[4],1,[],[],"",1,"",""
1086,4995,0,0,100,"","","",1,1,1,"","",3,1,17,[11],[0],"",[1085],"","","",0,5,"",0,"",[4],2,[],[],"",1,"",""
1087,4996,100,0,0,"","","",1,1,1,"","",1,1,17,[11],[0],"",[1086],"","","",0,2,"",0,"",[0],1,[],[],"",1,"",""
1088,4997,100,0,0,"","","",1,1,1,"","",1,1,17,[11],[0],"",[1087],"","","",0,4,"",0,"",[0],2,[],[],"",1,"",""
1089,4998,0,0,100,"","","",1,1,1,"","",3,1,17,[11],[0],"",[1088],"","","",0,1,"",0,"",[4],0,[],[],"",1,"",""
1090,4999,0,0,100,"","","",0,1,1,"","",3,1,0,[],[0],"",[1089],"","","",0,0,"",0,"",[],0,[],[],"","",1,""
1091,5000,50,0,50,"","","",0,1,1,"","",4,27,0,[11],[0],"",[1090],"","","",0,8,"",2,"",[],0,[],[],"",1,1,""
1092,5001,50,0,50,"","","",2,1,1,"","",4,59,0,[11],[0],"",[1091],"","","",0,14,"",2,"",[],0,[],[],"",1,1,""
1093,5002,0,100,0,"","","",1,1,1,"","",2,1,0,[11],[0],"",[1092],"","","",0,3,"",0,"",[1],0,[],[],"",1,"",""
1094,5003,100,0,0,"","","",1,1,1,"","",1,1,17,[11],[0],"",[1096],"","","",0,3,"",0,"",[0],0,[],[],"",1,"",""
1095,5004,0,0,100,"","","",1,1,1,"","",3,1,17,[11],[0],"",[1097],"","","",0,4,"",0,"",[4],0,[],[],"",1,"",""
1096,5005,100,0,0,"","","",1,1,1,"","",1,1,17,[11],[0],"",[1098],"","","",0,4,"",0,"",[0],0,[],[],"",1,"",""
1097,5006,0,0,100,"","","",1,1,1,"","",3,1,17,[11],[0],"",[1099],"","","",0,2,"",0,"",[4],0,[],[],"",1,"",""
1098,5007,0,0,100,"","","",1,1,1,"","",3,1,17,[11],[0],"",[1100],"","","",0,2,"",0,"",[4],1,[],[],"",1,"",""
1099,5008,0,0,100,"","","",1,1,1,"","",3,1,17,[11],[0],"",[1101],"","","",0,4,"",0,"",[4],2,[],[],"",1,"",""
1100,5009,0,100,0,"","","",1,1,1,"","",2,1,17,[8],[0],"",[1102],"","","",0,4,"",0,"",[1],0,[],[],"",1,"",""
1101,5010,0,0,100,"","","",1,1,1,"","",3,1,17,[11],[0],"",[1103],"","","",0,3,"",0,"",[4],0,[],[],"",1,"",""
1102,5011,100,0,0,"","","",1,1,1,"","",1,1,17,[11],[0],"",[1104],"","","",0,3,"",0,"",[0],0,[],[],"",1,"",""
1103,5012,0,0,100,"","","",1,1,1,"","",3,1,17,[11],[0],"",[1105],"","","",0,3,"",0,"",[4],1,[],[],"",1,"",""
1104,5013,0,0,100,"","","",1,1,1,"","",3,1,17,[11],[0],"",[1106],"","","",0,5,"",0,"",[4],2,[],[],"",1,"",""
1105,5014,0,0,100,"","","",1,1,1,"","",3,1,17,[11],[0],"",[1107],"","","",0,4,"",0,"",[4],0,[],[],"",1,"",""
1106,5015,0,0,100,"","","",1,1,1,"","",3,1,17,[11],[0],"",[1108],"","","",0,4,"",0,"",[4],0,[],[],"",1,"",""
1107,5016,0,0,100,"","","",1,1,1,"","",3,1,17,[11],[0],"",[1109],"","","",0,3,"",0,"",[4],0,[],[],"",1,"",""
1108,5017,0,0,100,"","","",1,1,1,"","",3,1,17,[11],[0],"",[1110],"","","",0,5,"",0,"",[4],0,[],[],"",1,"",""
1109,5018,0,100,0,"","","",1,1,1,"","",2,1,0,[2],[0],"",[1111],"","","",0,4,"",0,"",[1],2,[],[],"",1,"",""
1110,5019,0,100,0,"","","",1,1,1,"","",2,1,17,[11],[0],"",[1112],"","","",0,5,"",0,"",[1],0,[],[],"",1,"",""
1111,5020,100,0,0,"","","",1,1,1,"","",1,1,17,[11],[0],"",[1113],"","","",0,2,"",0,"",[0],0,[],[],"",1,"",""
1112,5021,100,0,0,"","","",1,1,1,"","",1,1,17,[11],[0],"",[1114],"","","",0,5,"",0,"",[0],0,[],[],"",1,"",""
1113,5022,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1115],"","","",0,0,"",2,"",[],0,[],[],"","","",""
1114,5023,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1116],"","","",0,0,"",0,"",[],0,[],[],"","",1,""
1115,5026,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1117],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1116,5027,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1118],"","","",0,0,"",0,"",[],0,[],[],"","",1,""
1117,5028,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1119],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1118,5029,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1120],"","","",0,0,"",0,"",[],0,[],[],"","",1,""
1119,5032,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1122],"","","",0,0,"",2,"",[],0,[],[],"","","",""
1120,5033,0,0,0,"","","",2,1,1,"","",4,1,0,[],[0],"",[1123],"","","",0,0,"",5,"",[],0,[],[],"","","",""
1121,4819,0,0,0,"","","",1,1,1,"","",4,65,17,[],[0],"",[1124],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1122,4828,0,0,0,"","","",1,1,1,"","",4,65,17,[],[0],"",[1133],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1123,4820,0,0,0,"","","",1,1,1,"","",4,65,17,[],[0],"",[1125],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1124,4821,0,0,0,"","","",1,1,1,"","",4,65,17,[],[0],"",[1126],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1125,4822,0,0,0,"","","",1,1,1,"","",4,65,17,[],[0],"",[1127],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1126,4823,0,0,0,"","","",1,1,1,"","",4,65,17,[],[0],"",[1128],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1127,4824,0,0,0,"","","",1,1,1,"","",4,65,17,[],[0],"",[1129],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1128,4825,0,0,0,"","","",1,1,1,"","",4,65,17,[],[0],"",[1130],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1129,4826,0,0,0,"","","",1,1,1,"","",4,65,17,[],[0],"",[1131],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1130,4827,0,0,0,"","","",1,1,1,"","",4,65,17,[],[0],"",[1132],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1131,5206,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1134],"","","",0,0,"",0,"",[],0,[],[],"","",1,""
1132,5207,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1135],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1133,4829,0,0,0,"","","",1,1,1,"","",4,65,17,[],[0],"",[1136],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1134,4830,0,0,0,"","","",1,1,1,"","",4,65,17,[],[0],"",[1137],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1135,4831,0,0,0,"","","",1,1,1,"","",4,65,17,[],[0],"",[1138],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1136,4832,0,0,0,"","","",1,1,1,"","",4,65,17,[],[0],"",[1139],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1137,4833,100,0,0,"","","",1,1,1,"","",1,65,17,[],[0],"",[1140],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1138,4834,0,0,0,"","","",1,1,1,"","",4,65,17,[],[0],"",[1141],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1139,4835,0,0,0,"","","",1,1,1,"","",4,65,17,[],[0],"",[1142],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1140,4836,0,0,0,"","","",1,1,1,"","",4,65,17,[],[0],"",[1143],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1141,4837,0,0,0,"","","",1,1,1,"","",4,65,17,[],[0],"",[1144],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1142,4838,0,0,0,"","","",1,1,1,"","",4,65,17,[],[0],"",[1145],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1143,4839,0,0,0,"","","",1,1,1,"","",4,65,17,[],[0],"",[1146],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1144,4840,0,0,0,"","","",1,1,1,"","",4,65,17,[],[0],"",[1147],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1145,4841,0,0,0,"","","",1,1,1,"","",4,65,17,[],[0],"",[1148],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1146,4842,0,0,0,"","","",1,1,1,"","",4,65,17,[],[0],"",[1149],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1147,4843,0,0,0,"","","",1,1,1,"","",4,65,17,[],[0],"",[1150],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1148,4844,0,0,0,"","","",1,1,1,"","",4,65,17,[],[0],"",[1151],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1149,4845,0,0,0,"","","",1,1,1,"","",4,65,17,[],[0],"",[1152],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1150,527,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1153],"","","",0,0,"",0,"",[],0,[],[],"","",1,""
1151,5214,0,0,0,"","","",1,1,1,"","",4,1,17,[],[0],"",[1154],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1152,5215,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1155],"","","",0,0,"",2,"",[],0,[],[],"","",1,""
1153,5216,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1156],"","","",0,0,"",2,"",[],0,[],[],"","","",""
1154,5217,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1157],"","","",0,0,"",2,"",[],0,[],[],"","","",""
1155,5218,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1158],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1156,5219,0,0,0,"","","",1,1,1,"","",4,1,17,[],[0],"",[1159],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1157,5221,0,0,0,"","","",1,1,1,"","",4,1,17,[],[0],"",[1160],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1158,5222,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1161],"","","",0,0,"",2,"",[],0,[],[],"","","",""
1159,5223,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1162],"","","",0,0,"",2,"",[],0,[],[],"","","",""
1160,5224,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1163],"","","",0,0,"",2,"",[],0,[],[],"","","",""
1161,5225,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1164],"","","",0,0,"",2,"",[],0,[],[],"","","",""
1162,5226,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1165],"","","",0,0,"",2,"",[],0,[],[],"","",1,""
1163,5227,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1166],"","","",0,0,"",0,"",[],0,[],[],"","",1,""
1164,5228,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1167],"","","",0,0,"",2,"",[],0,[],[],"","","",""
1165,5229,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1168],"","","",0,0,"",2,"",[],0,[],[],"","","",""
1166,5230,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1169],"","","",0,0,"",2,"",[],0,[],[],"","","",""
1167,5231,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1170],"","","",0,0,"",2,"",[],0,[],[],"","","",""
1168,5232,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1171],"","","",0,0,"",2,"",[],0,[],[],"","","",""
1169,5233,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1172],"","","",0,0,"",2,"",[],0,[],[],"","","",""
1170,5234,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1173],"","","",0,0,"",2,"",[],0,[],[],"","","",""
1171,5235,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1174],"","","",0,0,"",2,"",[],0,[],[],"","",1,""
1172,5237,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1176],"","","",0,0,"",2,"",[],0,[],[],"","","",""
1173,5236,0,0,0,"","","",1,1,1,"","",4,1,17,[],[0],"",[1175],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1174,5238,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1177],"","","",0,0,"",2,"",[],0,[],[],"","","",""
1175,5239,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1178],"","","",0,0,"",2,"",[],0,[],[],"","","",""
1176,5240,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],1,[1179],"","","",0,0,"",2,"",[],0,[],[],"","",1,""
1177,5241,0,0,0,"","","",2,1,1,"","",4,1,0,[],[0],"",[1180],"","","",0,0,"",2,"",[],0,[],[],"","","",""
1178,5242,0,0,0,"","","",1,1,1,"","",4,1,17,[],[0],"",[1181],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1179,5458,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1182],"","","",0,0,"",2,"",[],0,[],[],"","","",""
1180,5459,0,0,0,"","","",1,1,1,"","",4,1,17,[],[0],"",[1183],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1181,5460,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1184],"","","",0,0,"",2,"",[],0,[],[],"","","",""
1182,5461,0,0,0,"","","",1,1,1,"","",4,1,17,[],[0],"",[1185],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1183,5462,0,0,0,"","","",1,1,1,"","",4,65,17,[],[0],"",[1186],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1184,5463,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1187],"","","",0,0,"",2,"",[],0,[],[],"","",1,""
1185,5464,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1188],"","","",0,0,"",2,"",[],0,[],[],"","","",""
1186,5220,0,0,0,"","","",1,1,1,"","",4,65,17,[],[0],"",[1189],"","","",0,0,"",0,"",[],0,[],[],"","","",""
1187,5466,0,0,0,"","","",0,1,1,"","",4,1,0,[],[0],"",[1190],"","","",0,0,"",0,1,[],0,[],[],"","","",""
