"rownum","Id","AOFiles","LoopAnimationIds","ImpactAnimationIds","ProjectileSpeed","bool_60","i32_61","bool_65","bool_66","InheritsFrom","MiscAnimated","i32_91","bool_95","bool_96","Stuck_AOFile","Bounce_AOFile","i32_121","i32_125","i32_129","i32_133","rid_137","rid_153","i32_169","i32_173","i32_177","i32_181","i32_185","[string]_189","bool_205","[i32]_206","string_222","rid_230","rid_246","rid_262","bool_278","string_279","rid_287","string_303","rid_311","string_327","[string]_335","[string]_351","bool_367"
1080,"Metadata/Projectiles/SlingUrchinProjectile","[""Metadata/Effects/Spells/monsters_effects/Gallows/Act1/Urchins/SlingProjectile.ao""]","[""flying""]","[""impact""]",2250,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1081,"Metadata/Projectiles/HuhuGrubLarvaeMortar","[""Metadata/Effects/Spells/monsters_effects/Gallows/Act1/HuhuGrubLarvae/Mortar.ao""]","[""projectile""]",[],750,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1082,"Metadata/Projectiles/FungalArtilleryMortar","[""Metadata/Effects/Spells/monsters_effects/Gallows/Act1/FungalArtillery/fungalmortar.ao""]","[""projectile""]","[""impact""]",900,"",2,"","","Metadata/Projectiles/Projectile",5331,2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","",5331,"","","","","","","",[],[],1
1083,"Metadata/Projectiles/MudBurrowerAcidMortar","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/MudBurrower/spitMortar.ao""]","[""once""]",[],550,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1084,"Metadata/Projectiles/CarrionCroneIceSpear","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/CarrionCrone/IceSpear.ao""]","[""frozenspear_idlesecond_01""]","[""frozenspear_impact""]",2100,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1085,"Metadata/Projectiles/SnakeFlowerManSpit","[""Metadata/Effects/Spells/monsters_effects/Gallows/Act1/SnakeFlowerMan/rig.ao""]","[""projectile_01""]","[""impact""]",1050,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1086,"Metadata/Projectiles/MudBurrowerMortar","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/MudBurrower/mortar.ao""]","[""impact""]",[],400,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1087,"Metadata/Projectiles/HagBossIceShard","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/CarrionCrone/Cleave_Shards.ao""]","[""projectile_01"",""projectile_02"",""projectile_03"",""projectile_04"",""projectile_05"",""projectile_06"",""projectile_07"",""projectile_08""]","[""impact""]",1650,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1088,"Metadata/Projectiles/BloodPhantasm","[""Metadata/Effects/Spells/monsters_effects/Gallows/Act1/BloodPhantasm/projectile.ao""]","[""projectile""]","[""impact""]",1500,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1089,"Metadata/Projectiles/MudBurrowerAcidMortarSmall","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/MudBurrower/spitMortar.ao""]","[""projectile""]","[""impact""]",1800,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1090,"Metadata/Projectiles/SwiftspadeBonesStandardProj","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/SwiftspadeBones/SwiftspadeBones_lightning.ao""]","[""loopnoint""]","[""impact""]",1000,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1091,"Metadata/Projectiles/PowerShotDefaultBolt","[""Metadata/Effects/Spells/crossbow_basic/bolt_basic.ao""]","[""power_01""]","[""impact_power_01""]",6000,"",0,"","","Metadata/Projectiles/Projectile","",1,"","",[],"",0,100,0,0,8205,"",0,0,100,100,0,[],"",[],"","","",214,1,"muzzle_power",219,"Audio/Sound Effects/Skills/4.0/Crossbow/Basic/Impacts/Impact_PowerSG","","",[],[],1
1092,"Metadata/Projectiles/SpookyGhostBouncingProjectile","[""Metadata/Effects/Spells/monsters_effects/Gallows/Act1/Wraith/lightning/projectile.ao""]","[""projectile""]","[""impact""]",750,"",2,"","","Metadata/Projectiles/Projectile",5381,2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"",8370,"","","","","","","","",[],[],1
1093,"Metadata/Projectiles/EinharPheremones","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/CrowBell/mortar.ao""]","[""animate""]",[],550,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1094,"Metadata/Projectiles/EinharPheremones2","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/CrowBell/mortar.ao""]","[""animate""]",[],550,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1095,"Metadata/Projectiles/MudBurrowerGoopProjectile","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/MudBurrower/goop.ao""]","[""projectile""]","[""impact""]",1600,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1096,"Metadata/Projectiles/CourtesanBloodSpear","[""Metadata/Effects/Spells/monsters_effects/Gallows/Act1/BloodCourtesan/bloodspear.ao""]","[""proj_once""]","[""impact""]",2500,1,2,"","","Metadata/Projectiles/Projectile",5393,2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1097,"Metadata/Projectiles/MudBurrowerGoopMortar","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/MudBurrower/goop_secondary_mortar.ao""]","[""projectile""]","[""impact""]",1600,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1098,"Metadata/Projectiles/RustKingShards","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/RustKing/spike_proj.ao""]","[""main_proj_01""]","[""impact_01""]",2000,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1099,"Metadata/Projectiles/SpearThrow","[""Metadata/Effects/Spells/monsters_effects/League_Legion/EternalEmpire/LightningSpearThrow/projectile/projectile.ao""]","[""loop""]","[""impact""]",2500,"",3,"","","Metadata/Projectiles/Projectile","",3,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1100,"Metadata/Projectiles/MutantBirdMortar","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/MudBurrower/mortar.ao""]","[""once""]",[],600,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1101,"Metadata/Projectiles/FireSpear","[""Metadata/Effects/Spells/spear_blazinglance/projectile_01.ao""]","[""projectile_01""]","[""impact_01""]",2500,"",2,"","","Metadata/Projectiles/Projectile","",3,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1102,"Metadata/Projectiles/DemonVineSprayTotemProjectileFast","[""Metadata/Monsters/Totems/DemonVine/Effects/Ao/BarrageArrow.ao""]","[""idle""]","[""impact""]",1800,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1103,"Metadata/Projectiles/ForsakenSon","[""Metadata/Effects/Spells/monsters_effects/Solaris_and_Lunaris/Lunaris_e/glaive_projectile.ao""]","[""loop""]","[""end""]",1000,"",4,"","","Metadata/Projectiles/Projectile","",4,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1104,"Metadata/Projectiles/LightningSpear","[""Metadata/Effects/Spells/monsters_effects/League_Legion/EternalEmpire/LightningSpearThrow/projectile/projectile.ao""]","[""loop""]","[""impact""]",2500,1,2,"","","Metadata/Projectiles/Projectile","",3,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1105,"Metadata/Projectiles/DemonVineMortarTotemMortar","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/MudBurrower/goop_secondary_mortar.ao""]","[""animate""]",[],550,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1106,"Metadata/Projectiles/BaronBloodProjectile","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Baron/blood_projectile.ao""]","[""projectile""]","[""impact""]",1750,"",3,"","","Metadata/Projectiles/Projectile","",3,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1107,"Metadata/Projectiles/IceSpearThrow","[""Metadata/Effects/Spells/shattering_mine/shards.ao""]","[""shard_01""]","[""impact""]",2500,"",3,"","","Metadata/Projectiles/Projectile","",3,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1108,"Metadata/Projectiles/IceSpearThrowOnceProjectiles","[""Metadata/Effects/Spells/shattering_mine/shards.ao""]","[""shard_01""]","[""impact""]",2500,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1109,"Metadata/Projectiles/IceSpearThrowVortexProjectiles","[""Metadata/Effects/Spells/frozen_spear/rig.ao""]","[""frozenspear_idle""]","[""frozenspear_impact""]",2500,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1110,"Metadata/Projectiles/BaronBloodSpike","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Baron/blood_spike_01.ao""]","[""run""]","[""end""]",2700,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1111,"Metadata/Projectiles/BaronBloodSpike2","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Baron/blood_spike_02.ao""]","[""run""]","[""end""]",2700,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1112,"Metadata/Projectiles/BaronBloodSpike3","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Baron/blood_spike_03.ao""]","[""run""]","[""end""]",2700,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1113,"Metadata/Projectiles/BaronBloodSpike4","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Baron/blood_spike_04.ao""]","[""run""]","[""end""]",2700,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1114,"Metadata/Projectiles/BaronBloodSpike5","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Baron/blood_spike_05.ao""]","[""run""]","[""end""]",2700,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1115,"Metadata/Projectiles/RamGiantWheel","[""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/RamGiant/proj_wheel.ao""]","[""once""]",[],1500,1,4,"","","Metadata/Projectiles/ProjectileMortar","",4,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],1,[4],"","","","","","","","","","",[],[],1
1116,"Metadata/Projectiles/BaronBloodWallProjectileSmall","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Baron/blood_projectile_small.ao""]","[""projectile""]","[""impact""]",1800,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1117,"Metadata/Projectiles/BaronBloodWallProjectileMedium","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Baron/blood_projectile_medium.ao""]","[""projectile""]","[""impact""]",1400,"",3,"","","Metadata/Projectiles/Projectile","",3,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1118,"Metadata/Projectiles/BaronBloodWallProjectileLarge","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Baron/blood_projectile_large.ao""]","[""projectile""]","[""impact""]",1000,"",3,"","","Metadata/Projectiles/Projectile","",3,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1119,"Metadata/Projectiles/MutewindJavelin","[""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/MutewindJavelinThrower/MutewindJavelinThrower.ao""]","[""loop""]","[""end""]",2000,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",100,100,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1120,"Metadata/Projectiles/MutantBirdVomitMortarSmall","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/MudBurrower/mortar.ao""]","[""once""]",[],600,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1121,"Metadata/Projectiles/MutantBirdVomitMortarMedium","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/MudBurrower/mortar.ao""]","[""once""]",[],600,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1122,"Metadata/Projectiles/MutantBirdVomitMortarLarge","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/MudBurrower/mortar.ao""]","[""once""]",[],600,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1123,"Metadata/Projectiles/BaronBloodWallMortarSmall","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Baron/wall_mortar.ao""]","[""once""]",[],1500,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,40,40,0,[],"",[],"","","","","","","","","","",[],[],1
1124,"Metadata/Projectiles/BaronBloodWallMortarMedium","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Baron/wall_mortar.ao""]","[""once""]",[],1500,1,3,"","","Metadata/Projectiles/Projectile","",3,"","",[],"",0,0,0,0,"","",0,0,75,75,0,[],"",[],"","","","","","","","","","",[],[],1
1125,"Metadata/Projectiles/BaronBloodWallMortarLarge","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Baron/wall_mortar.ao""]","[""once""]",[],1500,1,3,"","","Metadata/Projectiles/Projectile","",3,"","",[],"",0,0,0,0,"","",0,0,125,125,0,[],"",[],"","","","","","","","","","",[],[],1
1126,"Metadata/Projectiles/HyenaCentaurSpear","[""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/SunClanScavenger/rig.ao""]","[""loop""]","[""end""]",2750,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",100,100,0,0,"","",0,0,100,100,0,[],1,[],"","","","","","","","","","",[],[],""
1127,"Metadata/Projectiles/HyenaCentaurSpearBallistic","[""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/SunClanScavenger/rig.ao""]","[""loop""]","[""end""]",2750,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",100,100,0,0,"","",0,0,100,100,0,[],1,[],"","","","","","","","","","",[],[],1
1128,"Metadata/Projectiles/VultureRegurgitatorMortar","[""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/VultureRegurgitator/Projectile.ao""]","[""animate""]",[],350,1,2,"","","Metadata/Projectiles/ProjectileMortar","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1129,"Metadata/Projectiles/HeartseekerBasicProjectile","[""Metadata/Effects/Spells/monsters_effects/League_Heist/Gianna/projectile.ao""]","[""loop""]","[""end""]",1500,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1130,"Metadata/Projectiles/HeartseekerBloodMortar","[""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/Heartseeker/big_mortar_proj.ao""]","[""projectile""]",[],750,1,2,"","","Metadata/Projectiles/ProjectileMortar","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1131,"Metadata/Projectiles/RisenArbalestMultiShot","[""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/RisenArbalest/multishot_proj.ao""]","[""loop""]","[""end""]",2600,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1132,"Metadata/Projectiles/RisenArbalestBurningSnipe","[""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/RisenArbalest/burning_proj.ao""]","[""loop""]","[""end""]",3500,"",3,"","","Metadata/Projectiles/Projectile",5493,3,"","","[""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/RisenArbalest/burning_proj_stuck.ao""]","",100,100,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1133,"Metadata/Projectiles/BlackStriderMassMortar","[""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/BlackStrider/spray_mortar_01.ao"",""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/BlackStrider/spray_mortar_02.ao"",""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/BlackStrider/spray_mortar_03.ao"",""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/BlackStrider/spray_mortar_04.ao""]","[""animate""]",[],1200,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,2,[],"",[],"","","","","","","","","","",[],[],1
1134,"Metadata/Projectiles/BlackStriderWebProjectile","[""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/BlackStrider/webmortar.ao""]","[""animate""]",[],800,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,1,[],"",[],"","","","","","","","","","",[],[],1
1135,"Metadata/Projectiles/RisenArbalestBasicProjectile","[""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/RisenArbalest/basic_proj.ao""]","[""loop""]","[""end""]",2600,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1136,"Metadata/Projectiles/BanditGirlGhostSpear","[""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/MutewindBanditGirl/spear_proj.ao""]","[""animate""]",[],1800,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1137,"Metadata/Projectiles/GuardedAssaultSpear","[""Metadata/Effects/Spells/spear_guarded/spear_projectile.ao""]","[""projectile_01""]","[""impact_01""]",2500,"",2,"","","Metadata/Projectiles/Projectile",5571,3,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1138,"Metadata/Projectiles/BoneCultistBasicFire","[""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/BoneCultistsZealots/fire_projectile.ao""]","[""proj""]","[""impact""]",1500,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1139,"Metadata/Projectiles/BoneCultistBasicLightning","[""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/BoneCultistsZealots/lightning_projectile.ao""]","[""proj""]","[""impact""]",2700,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1140,"Metadata/Projectiles/BoneCultistNecromancerBolt","[""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/BoneCultists/projectile.ao""]","[""proj""]","[""impact""]",2000,"",1,"","","Metadata/Projectiles/Projectile","",1,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1141,"Metadata/Projectiles/RetreatingThrow","[""Metadata/Effects/Spells/spear_backstep/spear_backstep_proj.ao""]","[""spear_proj_01""]","[""spear_proj_impact_01""]",2500,"",3,"","","Metadata/Projectiles/Projectile",5516,3,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1142,"Metadata/Projectiles/ShellMonsterDeathMortar","[""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/ShellMonster/plasma_mortar.ao""]","[""mortar_01""]",[],1500,1,2,"","","Metadata/Projectiles/ProjectileMortar","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,1,[],"",[],"","","","","","","","","","",[],[],1
1143,"Metadata/Projectiles/ShellMonsterDeathMortarPoison","[""Metadata/Effects/Spells/monsters_effects/Act4_FOUR/Brimstone_Crab/mortar.ao""]","[""mortar_01""]",[],1500,1,2,"","","Metadata/Projectiles/ProjectileMortar","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,1,[],"",[],"","","","","","","","","","",[],[],1
