"rownum","StatSet","GemLevel","SpellCritChance","AttackCritChance","BaseResolvedValues","AdditionalStatsValues","GrantedEffects","bool_76","i32_77","AdditionalFlags","FloatStats","InterpolationBases","AdditionalStats","StatInterpolations","FloatStatsValues","ActorLevel","BaseMultiplier"
13851,413,4,0,0,[],[],[330],"",100,[],[],[],[],[],[],10.308,0
13852,413,5,0,0,[],[],[330],"",100,[],[],[],[],[],[],14.075,0
13853,413,6,0,0,[],[],[330],"",100,[],[],[],[],[],[],18.068,0
13854,413,7,0,0,[],[],[330],"",100,[],[],[],[],[],[],22.287,0
13855,413,8,0,0,[],[],[330],"",100,[],[],[],[],[],[],26.732,0
13856,413,9,0,0,[],[],[330],"",100,[],[],[],[],[],[],31.403,0
13857,413,10,0,0,[],[],[330],"",100,[],[],[],[],[],[],36.3,0
13858,413,11,0,0,[],[],[330],"",100,[],[],[],[],[],[],41.423,0
13859,413,12,0,0,[],[],[330],"",100,[],[],[],[],[],[],46.772,0
13860,413,13,0,0,[],[],[330],"",100,[],[],[],[],[],[],52.347,0
13861,413,14,0,0,[],[],[330],"",100,[],[],[],[],[],[],58.148,0
13862,413,15,0,0,[],[],[330],"",100,[],[],[],[],[],[],64.175,0
13863,413,16,0,0,[],[],[330],"",100,[],[],[],[],[],[],70.428,0
13864,413,17,0,0,[],[],[330],"",100,[],[],[],[],[],[],76.907,0
13865,413,18,0,0,[],[],[330],"",100,[],[],[],[],[],[],83.612,0
13866,413,19,0,0,[],[],[330],"",100,[],[],[],[],[],[],90.543,0
13867,413,20,0,0,[],[],[330],"",100,[],[],[],[],[],[],97.7,0
13868,413,21,0,0,[],[],[330],"",100,[],[],[],[],[],[],105.083,0
13869,413,22,0,0,[],[],[330],"",100,[],[],[],[],[],[],112.692,0
13870,413,23,0,0,[],[],[330],"",100,[],[],[],[],[],[],120.527,0
13871,413,24,0,0,[],[],[330],"",100,[],[],[],[],[],[],128.588,0
13872,413,25,0,0,[],[],[330],"",100,[],[],[],[],[],[],136.875,0
13873,413,26,0,0,[],[],[330],"",100,[],[],[],[],[],[],145.388,0
13874,413,27,0,0,[],[],[330],"",100,[],[],[],[],[],[],154.127,0
13875,413,28,0,0,[],[],[330],"",100,[],[],[],[],[],[],163.092,0
13876,413,29,0,0,[],[],[330],"",100,[],[],[],[],[],[],172.283,0
13877,413,30,0,0,[],[],[330],"",100,[],[],[],[],[],[],181.7,0
13878,413,31,0,0,[],[],[330],"",100,[],[],[],[],[],[],191.343,0
13879,413,32,0,0,[],[],[330],"",100,[],[],[],[],[],[],201.212,0
13880,413,33,0,0,[],[],[330],"",100,[],[],[],[],[],[],211.307,0
13881,413,34,0,0,[],[],[330],"",100,[],[],[],[],[],[],221.628,0
13882,413,35,0,0,[],[],[330],"",100,[],[],[],[],[],[],232.175,0
13883,413,36,0,0,[],[],[330],"",100,[],[],[],[],[],[],242.948,0
13884,413,37,0,0,[],[],[330],"",100,[],[],[],[],[],[],253.947,0
13885,413,38,0,0,[],[],[330],"",100,[],[],[],[],[],[],265.172,0
13886,413,39,0,0,[],[],[330],"",100,[],[],[],[],[],[],276.623,0
13887,413,40,0,0,[],[],[330],"",100,[],[],[],[],[],[],288.3,0
13888,414,1,0,0,[],[],[331],"",100,[],[],[],[],[],[],1,0
13889,415,1,0,0,[],[],[332],"",100,[],[],[],[],[],[],1,-2000
13890,415,2,0,0,[],[],[332],"",100,[],[],[],[],[],[],3.452,-1200
13891,415,3,0,0,[],[],[332],"",100,[],[],[],[],[],[],6.767,-300
13892,415,4,0,0,[],[],[332],"",100,[],[],[],[],[],[],10.308,500
13893,415,5,0,0,[],[],[332],"",100,[],[],[],[],[],[],14.075,1400
13894,415,6,0,0,[],[],[332],"",100,[],[],[],[],[],[],18.068,2200
13895,415,7,0,0,[],[],[332],"",100,[],[],[],[],[],[],22.287,3000
13896,415,8,0,0,[],[],[332],"",100,[],[],[],[],[],[],26.732,3800
13897,415,9,0,0,[],[],[332],"",100,[],[],[],[],[],[],31.403,4400
13898,415,10,0,0,[],[],[332],"",100,[],[],[],[],[],[],36.3,5100
13899,415,11,0,0,[],[],[332],"",100,[],[],[],[],[],[],41.423,5800
13900,415,12,0,0,[],[],[332],"",100,[],[],[],[],[],[],46.772,6500
13901,415,13,0,0,[],[],[332],"",100,[],[],[],[],[],[],52.347,7200
13902,415,14,0,0,[],[],[332],"",100,[],[],[],[],[],[],58.148,8000
13903,415,15,0,0,[],[],[332],"",100,[],[],[],[],[],[],64.175,8800
13904,415,16,0,0,[],[],[332],"",100,[],[],[],[],[],[],70.428,9600
13905,415,17,0,0,[],[],[332],"",100,[],[],[],[],[],[],76.907,10500
13906,415,18,0,0,[],[],[332],"",100,[],[],[],[],[],[],83.612,11400
13907,415,19,0,0,[],[],[332],"",100,[],[],[],[],[],[],90.543,12300
13908,415,20,0,0,[],[],[332],"",100,[],[],[],[],[],[],97.7,13200
13909,415,21,0,0,[],[],[332],"",100,[],[],[],[],[],[],105.083,14200
13910,415,22,0,0,[],[],[332],"",100,[],[],[],[],[],[],112.692,15200
13911,415,23,0,0,[],[],[332],"",100,[],[],[],[],[],[],120.527,16300
13912,415,24,0,0,[],[],[332],"",100,[],[],[],[],[],[],128.588,17400
13913,415,25,0,0,[],[],[332],"",100,[],[],[],[],[],[],136.875,18500
13914,415,26,0,0,[],[],[332],"",100,[],[],[],[],[],[],145.388,19700
13915,415,27,0,0,[],[],[332],"",100,[],[],[],[],[],[],154.127,21000
13916,415,28,0,0,[],[],[332],"",100,[],[],[],[],[],[],163.092,22300
13917,415,29,0,0,[],[],[332],"",100,[],[],[],[],[],[],172.283,23600
13918,415,30,0,0,[],[],[332],"",100,[],[],[],[],[],[],181.7,25000
13919,415,31,0,0,[],[],[332],"",100,[],[],[],[],[],[],191.343,26500
13920,415,32,0,0,[],[],[332],"",100,[],[],[],[],[],[],201.212,28000
13921,415,33,0,0,[],[],[332],"",100,[],[],[],[],[],[],211.307,29600
13922,415,34,0,0,[],[],[332],"",100,[],[],[],[],[],[],221.628,31300
13923,415,35,0,0,[],[],[332],"",100,[],[],[],[],[],[],232.175,33000
13924,415,36,0,0,[],[],[332],"",100,[],[],[],[],[],[],242.948,34800
13925,415,37,0,0,[],[],[332],"",100,[],[],[],[],[],[],253.947,36700
13926,415,38,0,0,[],[],[332],"",100,[],[],[],[],[],[],265.172,38700
13927,415,39,0,0,[],[],[332],"",100,[],[],[],[],[],[],276.623,40700
13928,415,40,0,0,[],[],[332],"",100,[],[],[],[],[],[],288.3,42900
13929,416,1,0,0,[],[],[333],"",100,[],[],[],[],[],[],1,-5000
13930,416,2,0,0,[],[],[333],"",100,[],[],[],[],[],[],3.452,-4500
13931,416,3,0,0,[],[],[333],"",100,[],[],[],[],[],[],6.767,-4000
13932,416,4,0,0,[],[],[333],"",100,[],[],[],[],[],[],10.308,-3400
13933,416,5,0,0,[],[],[333],"",100,[],[],[],[],[],[],14.075,-2900
13934,416,6,0,0,[],[],[333],"",100,[],[],[],[],[],[],18.068,-2300
13935,416,7,0,0,[],[],[333],"",100,[],[],[],[],[],[],22.287,-1800
13936,416,8,0,0,[],[],[333],"",100,[],[],[],[],[],[],26.732,-1300
13937,416,9,0,0,[],[],[333],"",100,[],[],[],[],[],[],31.403,-900
13938,416,10,0,0,[],[],[333],"",100,[],[],[],[],[],[],36.3,-400
13939,416,11,0,0,[],[],[333],"",100,[],[],[],[],[],[],41.423,100
13940,416,12,0,0,[],[],[333],"",100,[],[],[],[],[],[],46.772,600
13941,416,13,0,0,[],[],[333],"",100,[],[],[],[],[],[],52.347,1100
13942,416,14,0,0,[],[],[333],"",100,[],[],[],[],[],[],58.148,1600
13943,416,15,0,0,[],[],[333],"",100,[],[],[],[],[],[],64.175,2200
13944,416,16,0,0,[],[],[333],"",100,[],[],[],[],[],[],70.428,2800
13945,416,17,0,0,[],[],[333],"",100,[],[],[],[],[],[],76.907,3500
13946,416,18,0,0,[],[],[333],"",100,[],[],[],[],[],[],83.612,4100
13947,416,19,0,0,[],[],[333],"",100,[],[],[],[],[],[],90.543,4900
13948,416,20,0,0,[],[],[333],"",100,[],[],[],[],[],[],97.7,5600
13949,416,21,0,0,[],[],[333],"",100,[],[],[],[],[],[],105.083,6400
13950,416,22,0,0,[],[],[333],"",100,[],[],[],[],[],[],112.692,7200
13951,416,23,0,0,[],[],[333],"",100,[],[],[],[],[],[],120.527,8100
13952,416,24,0,0,[],[],[333],"",100,[],[],[],[],[],[],128.588,9000
13953,416,25,0,0,[],[],[333],"",100,[],[],[],[],[],[],136.875,9900
13954,416,26,0,0,[],[],[333],"",100,[],[],[],[],[],[],145.388,10900
13955,416,27,0,0,[],[],[333],"",100,[],[],[],[],[],[],154.127,11900
13956,416,28,0,0,[],[],[333],"",100,[],[],[],[],[],[],163.092,13000
13957,416,29,0,0,[],[],[333],"",100,[],[],[],[],[],[],172.283,14200
13958,416,30,0,0,[],[],[333],"",100,[],[],[],[],[],[],181.7,15400
13959,416,31,0,0,[],[],[333],"",100,[],[],[],[],[],[],191.343,16700
13960,416,32,0,0,[],[],[333],"",100,[],[],[],[],[],[],201.212,18000
13961,416,33,0,0,[],[],[333],"",100,[],[],[],[],[],[],211.307,19400
13962,416,34,0,0,[],[],[333],"",100,[],[],[],[],[],[],221.628,20900
13963,416,35,0,0,[],[],[333],"",100,[],[],[],[],[],[],232.175,22400
13964,416,36,0,0,[],[],[333],"",100,[],[],[],[],[],[],242.948,24000
13965,416,37,0,0,[],[],[333],"",100,[],[],[],[],[],[],253.947,25700
13966,416,38,0,0,[],[],[333],"",100,[],[],[],[],[],[],265.172,27500
13967,416,39,0,0,[],[],[333],"",100,[],[],[],[],[],[],276.623,29400
13968,416,40,0,0,[],[],[333],"",100,[],[],[],[],[],[],288.3,31400
13969,417,1,0,0,[],[],[333],"",100,[],[],[],[],[],[],1,3500
13970,417,2,0,0,[],[],[333],"",100,[],[],[],[],[],[],3.452,4900
13971,417,3,0,0,[],[],[333],"",100,[],[],[],[],[],[],6.767,6300
13972,417,4,0,0,[],[],[333],"",100,[],[],[],[],[],[],10.308,7900
13973,417,5,0,0,[],[],[333],"",100,[],[],[],[],[],[],14.075,9300
13974,417,6,0,0,[],[],[333],"",100,[],[],[],[],[],[],18.068,10900
13975,417,7,0,0,[],[],[333],"",100,[],[],[],[],[],[],22.287,12400
13976,417,8,0,0,[],[],[333],"",100,[],[],[],[],[],[],26.732,13900
13977,417,9,0,0,[],[],[333],"",100,[],[],[],[],[],[],31.403,15200
13978,417,10,0,0,[],[],[333],"",100,[],[],[],[],[],[],36.3,16700
13979,417,11,0,0,[],[],[333],"",100,[],[],[],[],[],[],41.423,18200
13980,417,12,0,0,[],[],[333],"",100,[],[],[],[],[],[],46.772,19900
13981,417,13,0,0,[],[],[333],"",100,[],[],[],[],[],[],52.347,21700
13982,417,14,0,0,[],[],[333],"",100,[],[],[],[],[],[],58.148,23600
13983,417,15,0,0,[],[],[333],"",100,[],[],[],[],[],[],64.175,25700
13984,417,16,0,0,[],[],[333],"",100,[],[],[],[],[],[],70.428,28000
13985,417,17,0,0,[],[],[333],"",100,[],[],[],[],[],[],76.907,30400
13986,417,18,0,0,[],[],[333],"",100,[],[],[],[],[],[],83.612,33000
13987,417,19,0,0,[],[],[333],"",100,[],[],[],[],[],[],90.543,35800
13988,417,20,0,0,[],[],[333],"",100,[],[],[],[],[],[],97.7,38900
13989,417,21,0,0,[],[],[333],"",100,[],[],[],[],[],[],105.083,42200
13990,417,22,0,0,[],[],[333],"",100,[],[],[],[],[],[],112.692,45600
13991,417,23,0,0,[],[],[333],"",100,[],[],[],[],[],[],120.527,49300
13992,417,24,0,0,[],[],[333],"",100,[],[],[],[],[],[],128.588,53300
13993,417,25,0,0,[],[],[333],"",100,[],[],[],[],[],[],136.875,57500
13994,417,26,0,0,[],[],[333],"",100,[],[],[],[],[],[],145.388,62000
13995,417,27,0,0,[],[],[333],"",100,[],[],[],[],[],[],154.127,66800
13996,417,28,0,0,[],[],[333],"",100,[],[],[],[],[],[],163.092,71900
13997,417,29,0,0,[],[],[333],"",100,[],[],[],[],[],[],172.283,77400
13998,417,30,0,0,[],[],[333],"",100,[],[],[],[],[],[],181.7,83200
13999,417,31,0,0,[],[],[333],"",100,[],[],[],[],[],[],191.343,89400
14000,417,32,0,0,[],[],[333],"",100,[],[],[],[],[],[],201.212,96000
14001,417,33,0,0,[],[],[333],"",100,[],[],[],[],[],[],211.307,103100
14002,417,34,0,0,[],[],[333],"",100,[],[],[],[],[],[],221.628,110600
14003,417,35,0,0,[],[],[333],"",100,[],[],[],[],[],[],232.175,118700
14004,417,36,0,0,[],[],[333],"",100,[],[],[],[],[],[],242.948,127200
14005,417,37,0,0,[],[],[333],"",100,[],[],[],[],[],[],253.947,136400
14006,417,38,0,0,[],[],[333],"",100,[],[],[],[],[],[],265.172,146100
14007,417,39,0,0,[],[],[333],"",100,[],[],[],[],[],[],276.623,156500
14008,417,40,0,0,[],[],[333],"",100,[],[],[],[],[],[],288.3,167600
14009,418,1,0,0,[],[],[333],"",100,[],[],[],[],[],[],1,5000
14010,418,2,0,0,[],[],[333],"",100,[],[],[],[],[],[],3.452,6500
14011,418,3,0,0,[],[],[333],"",100,[],[],[],[],[],[],6.767,8200
14012,418,4,0,0,[],[],[333],"",100,[],[],[],[],[],[],10.308,9800
14013,418,5,0,0,[],[],[333],"",100,[],[],[],[],[],[],14.075,11500
14014,418,6,0,0,[],[],[333],"",100,[],[],[],[],[],[],18.068,13200
14015,418,7,0,0,[],[],[333],"",100,[],[],[],[],[],[],22.287,14900
14016,418,8,0,0,[],[],[333],"",100,[],[],[],[],[],[],26.732,16500
14017,418,9,0,0,[],[],[333],"",100,[],[],[],[],[],[],31.403,18000
14018,418,10,0,0,[],[],[333],"",100,[],[],[],[],[],[],36.3,19600
14019,418,11,0,0,[],[],[333],"",100,[],[],[],[],[],[],41.423,21400
14020,418,12,0,0,[],[],[333],"",100,[],[],[],[],[],[],46.772,23200
14021,418,13,0,0,[],[],[333],"",100,[],[],[],[],[],[],52.347,25200
14022,418,14,0,0,[],[],[333],"",100,[],[],[],[],[],[],58.148,27400
14023,418,15,0,0,[],[],[333],"",100,[],[],[],[],[],[],64.175,29700
14024,418,16,0,0,[],[],[333],"",100,[],[],[],[],[],[],70.428,32200
14025,418,17,0,0,[],[],[333],"",100,[],[],[],[],[],[],76.907,34900
14026,418,18,0,0,[],[],[333],"",100,[],[],[],[],[],[],83.612,37800
14027,418,19,0,0,[],[],[333],"",100,[],[],[],[],[],[],90.543,40900
14028,418,20,0,0,[],[],[333],"",100,[],[],[],[],[],[],97.7,44300
14029,418,21,0,0,[],[],[333],"",100,[],[],[],[],[],[],105.083,47900
14030,418,22,0,0,[],[],[333],"",100,[],[],[],[],[],[],112.692,51800
14031,418,23,0,0,[],[],[333],"",100,[],[],[],[],[],[],120.527,55900
14032,418,24,0,0,[],[],[333],"",100,[],[],[],[],[],[],128.588,60300
14033,418,25,0,0,[],[],[333],"",100,[],[],[],[],[],[],136.875,65000
14034,418,26,0,0,[],[],[333],"",100,[],[],[],[],[],[],145.388,70000
14035,418,27,0,0,[],[],[333],"",100,[],[],[],[],[],[],154.127,75300
14036,418,28,0,0,[],[],[333],"",100,[],[],[],[],[],[],163.092,81000
14037,418,29,0,0,[],[],[333],"",100,[],[],[],[],[],[],172.283,87100
14038,418,30,0,0,[],[],[333],"",100,[],[],[],[],[],[],181.7,93500
14039,418,31,0,0,[],[],[333],"",100,[],[],[],[],[],[],191.343,100400
14040,418,32,0,0,[],[],[333],"",100,[],[],[],[],[],[],201.212,107800
14041,418,33,0,0,[],[],[333],"",100,[],[],[],[],[],[],211.307,115600
14042,418,34,0,0,[],[],[333],"",100,[],[],[],[],[],[],221.628,124000
14043,418,35,0,0,[],[],[333],"",100,[],[],[],[],[],[],232.175,132900
14044,418,36,0,0,[],[],[333],"",100,[],[],[],[],[],[],242.948,142500
14045,418,37,0,0,[],[],[333],"",100,[],[],[],[],[],[],253.947,152600
14046,418,38,0,0,[],[],[333],"",100,[],[],[],[],[],[],265.172,163500
14047,418,39,0,0,[],[],[333],"",100,[],[],[],[],[],[],276.623,175000
14048,418,40,0,0,[],[],[333],"",100,[],[],[],[],[],[],288.3,187300
14049,419,1,0,0,[],[],[334],"",100,[],[],[],[],[],[],1,-3500
14050,419,2,0,0,[],[],[334],"",100,[],[],[],[],[],[],3.452,-2900
14051,419,3,0,0,[],[],[334],"",100,[],[],[],[],[],[],6.767,-2100
14052,419,4,0,0,[],[],[334],"",100,[],[],[],[],[],[],10.308,-1400
14053,419,5,0,0,[],[],[334],"",100,[],[],[],[],[],[],14.075,-700
14054,419,6,0,0,[],[],[334],"",100,[],[],[],[],[],[],18.068,0
14055,419,7,0,0,[],[],[334],"",100,[],[],[],[],[],[],22.287,600
14056,419,8,0,0,[],[],[334],"",100,[],[],[],[],[],[],26.732,1300
14057,419,9,0,0,[],[],[334],"",100,[],[],[],[],[],[],31.403,1900
14058,419,10,0,0,[],[],[334],"",100,[],[],[],[],[],[],36.3,2400
14059,419,11,0,0,[],[],[334],"",100,[],[],[],[],[],[],41.423,3100
14060,419,12,0,0,[],[],[334],"",100,[],[],[],[],[],[],46.772,3700
14061,419,13,0,0,[],[],[334],"",100,[],[],[],[],[],[],52.347,4400
14062,419,14,0,0,[],[],[334],"",100,[],[],[],[],[],[],58.148,5100
14063,419,15,0,0,[],[],[334],"",100,[],[],[],[],[],[],64.175,5900
14064,419,16,0,0,[],[],[334],"",100,[],[],[],[],[],[],70.428,6700
14065,419,17,0,0,[],[],[334],"",100,[],[],[],[],[],[],76.907,7500
14066,419,18,0,0,[],[],[334],"",100,[],[],[],[],[],[],83.612,8400
14067,419,19,0,0,[],[],[334],"",100,[],[],[],[],[],[],90.543,9300
14068,419,20,0,0,[],[],[334],"",100,[],[],[],[],[],[],97.7,10300
14069,419,21,0,0,[],[],[334],"",100,[],[],[],[],[],[],105.083,11300
14070,419,22,0,0,[],[],[334],"",100,[],[],[],[],[],[],112.692,12400
14071,419,23,0,0,[],[],[334],"",100,[],[],[],[],[],[],120.527,13500
14072,419,24,0,0,[],[],[334],"",100,[],[],[],[],[],[],128.588,14600
14073,419,25,0,0,[],[],[334],"",100,[],[],[],[],[],[],136.875,15900
14074,419,26,0,0,[],[],[334],"",100,[],[],[],[],[],[],145.388,17200
14075,419,27,0,0,[],[],[334],"",100,[],[],[],[],[],[],154.127,18500
14076,419,28,0,0,[],[],[334],"",100,[],[],[],[],[],[],163.092,20000
14077,419,29,0,0,[],[],[334],"",100,[],[],[],[],[],[],172.283,21500
14078,419,30,0,0,[],[],[334],"",100,[],[],[],[],[],[],181.7,23000
14079,419,31,0,0,[],[],[334],"",100,[],[],[],[],[],[],191.343,24700
14080,419,32,0,0,[],[],[334],"",100,[],[],[],[],[],[],201.212,26400
14081,419,33,0,0,[],[],[334],"",100,[],[],[],[],[],[],211.307,28200
14082,419,34,0,0,[],[],[334],"",100,[],[],[],[],[],[],221.628,30100
14083,419,35,0,0,[],[],[334],"",100,[],[],[],[],[],[],232.175,32100
14084,419,36,0,0,[],[],[334],"",100,[],[],[],[],[],[],242.948,34300
14085,419,37,0,0,[],[],[334],"",100,[],[],[],[],[],[],253.947,36500
14086,419,38,0,0,[],[],[334],"",100,[],[],[],[],[],[],265.172,38800
14087,419,39,0,0,[],[],[334],"",100,[],[],[],[],[],[],276.623,41200
14088,419,40,0,0,[],[],[334],"",100,[],[],[],[],[],[],288.3,43800
14089,420,1,0,0,[],[],[335],"",100,[],[],[],[],[],[],1,3000
14090,420,2,0,0,[],[],[335],"",100,[],[],[],[],[],[],3.452,4300
14091,420,3,0,0,[],[],[335],"",100,[],[],[],[],[],[],6.767,5800
14092,420,4,0,0,[],[],[335],"",100,[],[],[],[],[],[],10.308,7300
14093,420,5,0,0,[],[],[335],"",100,[],[],[],[],[],[],14.075,8900
14094,420,6,0,0,[],[],[335],"",100,[],[],[],[],[],[],18.068,10400
14095,420,7,0,0,[],[],[335],"",100,[],[],[],[],[],[],22.287,12100
14096,420,8,0,0,[],[],[335],"",100,[],[],[],[],[],[],26.732,13600
14097,420,9,0,0,[],[],[335],"",100,[],[],[],[],[],[],31.403,15100
14098,420,10,0,0,[],[],[335],"",100,[],[],[],[],[],[],36.3,16700
14099,420,11,0,0,[],[],[335],"",100,[],[],[],[],[],[],41.423,18400
14100,420,12,0,0,[],[],[335],"",100,[],[],[],[],[],[],46.772,20300
14101,420,13,0,0,[],[],[335],"",100,[],[],[],[],[],[],52.347,22400
14102,420,14,0,0,[],[],[335],"",100,[],[],[],[],[],[],58.148,24600
14103,420,15,0,0,[],[],[335],"",100,[],[],[],[],[],[],64.175,27000
14104,420,16,0,0,[],[],[335],"",100,[],[],[],[],[],[],70.428,29700
14105,420,17,0,0,[],[],[335],"",100,[],[],[],[],[],[],76.907,32600
14106,420,18,0,0,[],[],[335],"",100,[],[],[],[],[],[],83.612,35800
14107,420,19,0,0,[],[],[335],"",100,[],[],[],[],[],[],90.543,39300
14108,420,20,0,0,[],[],[335],"",100,[],[],[],[],[],[],97.7,43100
14109,420,21,0,0,[],[],[335],"",100,[],[],[],[],[],[],105.083,47200
14110,420,22,0,0,[],[],[335],"",100,[],[],[],[],[],[],112.692,51600
14111,420,23,0,0,[],[],[335],"",100,[],[],[],[],[],[],120.527,56400
14112,420,24,0,0,[],[],[335],"",100,[],[],[],[],[],[],128.588,61500
14113,420,25,0,0,[],[],[335],"",100,[],[],[],[],[],[],136.875,67000
14114,420,26,0,0,[],[],[335],"",100,[],[],[],[],[],[],145.388,73000
14115,420,27,0,0,[],[],[335],"",100,[],[],[],[],[],[],154.127,79400
14116,420,28,0,0,[],[],[335],"",100,[],[],[],[],[],[],163.092,86300
14117,420,29,0,0,[],[],[335],"",100,[],[],[],[],[],[],172.283,93700
14118,420,30,0,0,[],[],[335],"",100,[],[],[],[],[],[],181.7,101700
14119,420,31,0,0,[],[],[335],"",100,[],[],[],[],[],[],191.343,110400
14120,420,32,0,0,[],[],[335],"",100,[],[],[],[],[],[],201.212,119700
14121,420,33,0,0,[],[],[335],"",100,[],[],[],[],[],[],211.307,129700
14122,420,34,0,0,[],[],[335],"",100,[],[],[],[],[],[],221.628,140500
14123,420,35,0,0,[],[],[335],"",100,[],[],[],[],[],[],232.175,152100
14124,420,36,0,0,[],[],[335],"",100,[],[],[],[],[],[],242.948,164700
14125,420,37,0,0,[],[],[335],"",100,[],[],[],[],[],[],253.947,178200
14126,420,38,0,0,[],[],[335],"",100,[],[],[],[],[],[],265.172,192700
14127,420,39,0,0,[],[],[335],"",100,[],[],[],[],[],[],276.623,208400
14128,420,40,0,0,[],[],[335],"",100,[],[],[],[],[],[],288.3,225300
14129,421,1,0,0,[],[],[335],"",100,[],[],[],[],[],[],1,0
14130,421,2,0,0,[],[],[335],"",100,[],[],[],[],[],[],3.452,0
14131,421,3,0,0,[],[],[335],"",100,[],[],[],[],[],[],6.767,0
14132,421,4,0,0,[],[],[335],"",100,[],[],[],[],[],[],10.308,0
14133,421,5,0,0,[],[],[335],"",100,[],[],[],[],[],[],14.075,0
14134,421,6,0,0,[],[],[335],"",100,[],[],[],[],[],[],18.068,0
14135,421,7,0,0,[],[],[335],"",100,[],[],[],[],[],[],22.287,0
14136,421,8,0,0,[],[],[335],"",100,[],[],[],[],[],[],26.732,0
14137,421,9,0,0,[],[],[335],"",100,[],[],[],[],[],[],31.403,0
14138,421,10,0,0,[],[],[335],"",100,[],[],[],[],[],[],36.3,0
14139,421,11,0,0,[],[],[335],"",100,[],[],[],[],[],[],41.423,0
14140,421,12,0,0,[],[],[335],"",100,[],[],[],[],[],[],46.772,0
14141,421,13,0,0,[],[],[335],"",100,[],[],[],[],[],[],52.347,0
14142,421,14,0,0,[],[],[335],"",100,[],[],[],[],[],[],58.148,0
14143,421,15,0,0,[],[],[335],"",100,[],[],[],[],[],[],64.175,0
14144,421,16,0,0,[],[],[335],"",100,[],[],[],[],[],[],70.428,0
14145,421,17,0,0,[],[],[335],"",100,[],[],[],[],[],[],76.907,0
14146,421,18,0,0,[],[],[335],"",100,[],[],[],[],[],[],83.612,0
14147,421,19,0,0,[],[],[335],"",100,[],[],[],[],[],[],90.543,0
14148,421,20,0,0,[],[],[335],"",100,[],[],[],[],[],[],97.7,0
14149,421,21,0,0,[],[],[335],"",100,[],[],[],[],[],[],105.083,0
14150,421,22,0,0,[],[],[335],"",100,[],[],[],[],[],[],112.692,0
14151,421,23,0,0,[],[],[335],"",100,[],[],[],[],[],[],120.527,0
14152,421,24,0,0,[],[],[335],"",100,[],[],[],[],[],[],128.588,0
14153,421,25,0,0,[],[],[335],"",100,[],[],[],[],[],[],136.875,0
14154,421,26,0,0,[],[],[335],"",100,[],[],[],[],[],[],145.388,0
14155,421,27,0,0,[],[],[335],"",100,[],[],[],[],[],[],154.127,0
14156,421,28,0,0,[],[],[335],"",100,[],[],[],[],[],[],163.092,0
14157,421,29,0,0,[],[],[335],"",100,[],[],[],[],[],[],172.283,0
14158,421,30,0,0,[],[],[335],"",100,[],[],[],[],[],[],181.7,0
14159,421,31,0,0,[],[],[335],"",100,[],[],[],[],[],[],191.343,0
14160,421,32,0,0,[],[],[335],"",100,[],[],[],[],[],[],201.212,0
14161,421,33,0,0,[],[],[335],"",100,[],[],[],[],[],[],211.307,0
14162,421,34,0,0,[],[],[335],"",100,[],[],[],[],[],[],221.628,0
14163,421,35,0,0,[],[],[335],"",100,[],[],[],[],[],[],232.175,0
14164,421,36,0,0,[],[],[335],"",100,[],[],[],[],[],[],242.948,0
14165,421,37,0,0,[],[],[335],"",100,[],[],[],[],[],[],253.947,0
14166,421,38,0,0,[],[],[335],"",100,[],[],[],[],[],[],265.172,0
14167,421,39,0,0,[],[],[335],"",100,[],[],[],[],[],[],276.623,0
14168,421,40,0,0,[],[],[335],"",100,[],[],[],[],[],[],288.3,0
14169,422,1,0,0,[],[],[335],"",100,[],[],[],[],[],[],1,0
14170,422,2,0,0,[],[],[335],"",100,[],[],[],[],[],[],3.452,0
14171,422,3,0,0,[],[],[335],"",100,[],[],[],[],[],[],6.767,0
14172,422,4,0,0,[],[],[335],"",100,[],[],[],[],[],[],10.308,0
14173,422,5,0,0,[],[],[335],"",100,[],[],[],[],[],[],14.075,0
14174,422,6,0,0,[],[],[335],"",100,[],[],[],[],[],[],18.068,0
14175,422,7,0,0,[],[],[335],"",100,[],[],[],[],[],[],22.287,0
14176,422,8,0,0,[],[],[335],"",100,[],[],[],[],[],[],26.732,0
14177,422,9,0,0,[],[],[335],"",100,[],[],[],[],[],[],31.403,0
14178,422,10,0,0,[],[],[335],"",100,[],[],[],[],[],[],36.3,0
14179,422,11,0,0,[],[],[335],"",100,[],[],[],[],[],[],41.423,0
14180,422,12,0,0,[],[],[335],"",100,[],[],[],[],[],[],46.772,0
14181,422,13,0,0,[],[],[335],"",100,[],[],[],[],[],[],52.347,0
14182,422,14,0,0,[],[],[335],"",100,[],[],[],[],[],[],58.148,0
14183,422,15,0,0,[],[],[335],"",100,[],[],[],[],[],[],64.175,0
14184,422,16,0,0,[],[],[335],"",100,[],[],[],[],[],[],70.428,0
14185,422,17,0,0,[],[],[335],"",100,[],[],[],[],[],[],76.907,0
14186,422,18,0,0,[],[],[335],"",100,[],[],[],[],[],[],83.612,0
14187,422,19,0,0,[],[],[335],"",100,[],[],[],[],[],[],90.543,0
14188,422,20,0,0,[],[],[335],"",100,[],[],[],[],[],[],97.7,0
14189,422,21,0,0,[],[],[335],"",100,[],[],[],[],[],[],105.083,0
14190,422,22,0,0,[],[],[335],"",100,[],[],[],[],[],[],112.692,0
