"rownum","Id","Base_ENVFile","Corrupted_ENVFiles","[rid]_32","[rid]_48","[i32]_64","EnvironmentTransitionsKey","PreloadGroup","bool_112","f32_113"
1203,"LeagueUltimatum_Completed","Metadata/EnvironmentSettings/LeagueUltimatum_Completed.env",[],[],[],[],"",55,"",0
1204,"ExpeditionBattlegroundGraves","Metadata/EnvironmentSettings/Expedition_BattlegroundGraves.env",[],[],[],[],"","","",0
1205,"ExpeditionKaruiWargraves","Metadata/EnvironmentSettings/Expedition_KaruiWargraves.env",[],[],[],[],"","","",0
1206,"ExpeditionBluffs","Metadata/EnvironmentSettings/Expedition_Bluffs.env",[],[],[],[],"","","",0
1207,"ExpeditionRottingTemple","Metadata/EnvironmentSettings/Expedition_RottingTemple.env",[],[],[],[],"","","",0
1208,"ExpeditionShipwreckReef","Metadata/EnvironmentSettings/Expedition_ShipwreckReef.env",[],[],[],[],"","","",0
1209,"ExpeditionCemetery","Metadata/EnvironmentSettings/Expedition_Cemetery.env",[],[],[],[],"","","",0
1210,"ExpeditionSarnSlums","Metadata/EnvironmentSettings/Expedition_SarnSlums.env",[],[],[],[],"","","",0
1211,"ExpeditionDriedRiverbed","Metadata/EnvironmentSettings/Expedition_DriedRiverbed.env",[],[],[],[],"","","",0
1212,"ExpeditionMountainside","Metadata/EnvironmentSettings/Expedition_Mountainside.env",[],[],[],[],"","","",0
1213,"ExpeditionForestRuins","Metadata/EnvironmentSettings/Expedition_ForestRuins.env",[],[],[],[],"","","",0
1214,"ExpeditionVaalTemple","Metadata/EnvironmentSettings/Expedition_VaalTemple.env",[],[],[],[],"","","",0
1215,"ExpeditionUtzaalOutskirts","Metadata/EnvironmentSettings/Expedition_UtzaalOutskirts.env",[],[],[],[],"","","",0
1216,"ExpeditionDesertRuins","Metadata/EnvironmentSettings/Expedition_DesertRuins.env",[],[],[],[],"","","",0
1217,"ExpeditionScrublands","Metadata/EnvironmentSettings/Expedition_Scrublands.env",[],[],[],[],"","","",0
1218,"ExpeditionVolcano","Metadata/EnvironmentSettings/Expedition_Volcano.env",[],[],[],[],"","","",0
1219,"ExpeditionArenaMedvedOverride","Metadata/EnvironmentSettings/Expedition_ArenaMedvedOverride.env",[],[],[],[],"","","",0
1220,"ExpeditionArenaVorana","Metadata/EnvironmentSettings/Expedition_ArenaVorana.env",[],[],[],[],"","","",0
1221,"ExpeditionArenaOlroth","Metadata/EnvironmentSettings/Expedition_ArenaOlroth.env",[],[],[],[],"","","",0
1222,"ExpeditionArenaOlrothEntrance","Metadata/EnvironmentSettings/Expedition_ArenaOlroth_PreRevive.env","[""Metadata/EnvironmentSettings/Expedition_ArenaOlroth_Entrance.env""]",[],[],[],0,"","",0
1223,"ExpeditionArenaUhtred","Metadata/EnvironmentSettings/Expedition_ArenaUhtred.env",[],[],[],[],"","","",0
1224,"ExpeditionSubareaSewers","Metadata/EnvironmentSettings/Expedition_Sewers.env",[],[],[],[],"","","",0
1225,"ExpeditionUndergroundSand","Metadata/EnvironmentSettings/Expedition_UndergroundSand.env",[],[],[],[],"","","",0
1226,"ExpeditionSubareaCrypt","Metadata/EnvironmentSettings/Expedition_SubareaCrypt.env",[],[],[],[],"","","",0
1227,"ExpeditionSubareaAcidCaverns","Metadata/EnvironmentSettings/Expedition_SubareaAcidCaverns.env",[],[],[],[],"","","",0
1228,"ExpeditionSubareaCaves","Metadata/EnvironmentSettings/Expedition_SubareaCaves.env",[],[],[],[],"","","",0
1229,"ExpeditionSubareaFungiDungeon","Metadata/EnvironmentSettings/Expedition_FungiDungeon.env",[],[],[],[],"","","",0
1230,"ExpeditionSubareaCryptArchers","Metadata/EnvironmentSettings/Expedition_SubAreaCryptArchers.env",[],[],[],[],"","","",0
1231,"ExpeditionSealedVault","Metadata/EnvironmentSettings/Expedition_SealedVault.env",[],[],[],[],"","","",0
1232,"ExpeditionSubareaSpiderNest","Metadata/EnvironmentSettings/Expedition_SpiderNest.env",[],[],[],[],"","","",0
1233,"ExpeditionEncounter","Metadata/EnvironmentSettings/ExpeditionEncounter.env",[],[],[],[],"",56,"",0
1234,"ExpeditionSaga","Metadata/EnvironmentSettings/ExpeditionSaga.env",[],[],[],[],"",56,"",0
1235,"HellscapeDemon","Metadata/EnvironmentSettings/LeagueHellscape_03.env",[],[],[],[],"",57,"",0
1236,"HellscapeDemonCloudy","Metadata/EnvironmentSettings/LeagueHellscape_03_Cloud.env",[],[],[],[],"",57,"",0
1237,"HellscapeFlesh","Metadata/EnvironmentSettings/LeagueHellscape_01.env",[],[],[],[],"",57,"",0
1238,"HellscapeFleshCloudy","Metadata/EnvironmentSettings/LeagueHellscape_01_Cloud.env",[],[],[],[],"",57,"",0
1239,"HellscapePale","Metadata/EnvironmentSettings/LeagueHellscape_02.env",[],[],[],[],"",57,"",0
1240,"HellscapePaleCloudy","Metadata/EnvironmentSettings/LeagueHellscape_02_Cloud.env",[],[],[],[],"",57,"",0
1241,"HellscapeAshesFalling","Metadata/EnvironmentSettings/LeagueHellscape_01Effect1.env",[],[],[],[],"",57,"",0
1242,"HellscapeAshes","Metadata/EnvironmentSettings/LeagueHellscape_01Effect2.env",[],[],[],[],"",57,"",0
1243,"HellscapeEmbers","Metadata/EnvironmentSettings/LeagueHellscape_02Effect1.env",[],[],[],[],"",57,"",0
1244,"HellscapeEmbersFalling","Metadata/EnvironmentSettings/LeagueHellscape_02Effect2.env",[],[],[],[],"",57,"",0
1245,"HellscapeEmbers2","Metadata/EnvironmentSettings/LeagueHellscape_03Effect1.env",[],[],[],[],"",57,"",0
1246,"HellscapeEmbersFalling2","Metadata/EnvironmentSettings/LeagueHellscape_03Effect2.env",[],[],[],[],"",57,"",0
1247,"CleansingBossLantern","Metadata/EnvironmentSettings/EndGamePrimordialBoss3_lantern.env",[],[],[],[],"","","",0
1248,"LeagueLake","Metadata/EnvironmentSettings/LeagueLake.env",[],[],[],[],"","","",0
1249,"SanctumCellar","Metadata/EnvironmentSettings/LeagueSanctumCellar.env",[],[],[],[],"","","",0
1250,"SanctumVaults","Metadata/EnvironmentSettings/LeagueSanctumVaults.env",[],[],[],[],"","","",0
1251,"SanctumNave","Metadata/EnvironmentSettings/LeagueSanctumNave.env",[],[],[],[],"","","",0
1252,"SanctumCrypt","Metadata/EnvironmentSettings/LeagueSanctumCrypt.env",[],[],[],[],"","","",0
1253,"SanctumFoyer_Start","Metadata/EnvironmentSettings/LeagueSanctumFoyer_Start.env",[],[],[],[],"","","",0
1254,"SanctumLyciaArena","Metadata/EnvironmentSettings/LeagueSanctumLyciaArena.env",[],[],[],[],"","","",0
1255,"HellscapeHideout","Metadata/EnvironmentSettings/HellscapeHideout.env",[],[],[],[],"","","",0
1256,"HellscapeHideout2","Metadata/EnvironmentSettings/HellscapeHideoutCloudy.env",[],[],[],[],"","","",0
1257,"ancestraltest","Metadata/EnvironmentSettings/ancestraltest.env",[],[],[],[],"","","",0
1258,"G1_WorldMap","Metadata/EnvironmentSettings/Gallows/1_town_worldmap.env",[],[],[],[],"","","",0
1259,"G1_WorldMap_Underground","Metadata/EnvironmentSettings/Gallows/1_town_worldmap_underground.env",[],[],[],[],"","","",0
1260,"G2_WorldMap","Metadata/EnvironmentSettings/Gallows/2_town_worldmap.env",[],[],[],[],"","","",0
1261,"G2_WorldMap_Underground","Metadata/EnvironmentSettings/Gallows/2_town_worldmap_underground.env",[],[],[],[],"","","",0
1262,"G3_WorldMap","Metadata/EnvironmentSettings/Gallows/3_town_worldmap.env",[],[],[],[],"","","",0
1263,"G3_WorldMap_Underground","Metadata/EnvironmentSettings/Gallows/3_town_worldmap_underground.env",[],[],[],[],"","","",0
1264,"G4_WorldMap","Metadata/EnvironmentSettings/Gallows/4_town_worldmap.env",[],[],[],[],"","","",0
1265,"G4_WorldMap_Underground","Metadata/EnvironmentSettings/Gallows/4_town_worldmap_underground.env",[],[],[],[],"","","",0
1266,"G5_WorldMap","Metadata/EnvironmentSettings/Gallows/5_town_worldmap.env",[],[],[],[],"","","",0
1267,"G5_WorldMap_Underground","Metadata/EnvironmentSettings/Gallows/5_town_worldmap_underground.env",[],[],[],[],"","","",0
1268,"G6_WorldMap","Metadata/EnvironmentSettings/Gallows/6_town_worldmap.env",[],[],[],[],"","","",0
1269,"TN_WorldMap","Metadata/EnvironmentSettings/Gallows/endgame_worldmap.env",[],[],[],[],"","","",0
1270,"G1_0_login","Metadata/EnvironmentSettings/Gallows/1_0_login.env",[],[],[],[],"","","",0
1271,"G1_1","Metadata/EnvironmentSettings/Gallows/1_1.env","[""Metadata/EnvironmentSettings/Gallows/1_1_linear.env""]",[],[],[],0,"","",0
1272,"G1_1_boss","Metadata/EnvironmentSettings/Gallows/1_1_boss.env",[],[],[],[],"","","",0
1273,"G1_1_boss_defeat","Metadata/EnvironmentSettings/Gallows/1_1_boss_defeat.env",[],[],[],[],"","","",0
1274,"G1_2","Metadata/EnvironmentSettings/Gallows/1_2.env",[],[],[],[],"","","",0
1275,"G1_2_boss","Metadata/EnvironmentSettings/Gallows/1_2_boss.env",[],[],[],[],"","","",0
1276,"G1_3","Metadata/EnvironmentSettings/Gallows/1_3.env",[],[],[],[],"","","",0
1277,"G1_3_boss","Metadata/EnvironmentSettings/Gallows/1_3_boss.env",[],[],[],[],"","","",0
1278,"G1_3_boss_defeat","Metadata/EnvironmentSettings/Gallows/1_3_boss_defeat.env",[],[],[],[],"","","",0
1279,"G1_4","Metadata/EnvironmentSettings/Gallows/1_4_linear.env","[""Metadata/EnvironmentSettings/Gallows/1_4.env""]",[],[],[],0,"","",0
1280,"G1_4a","Metadata/EnvironmentSettings/Gallows/1_4a.env",[],[],[],[],"","","",0
1281,"G1_5","Metadata/EnvironmentSettings/Gallows/1_5.env",[],[],[],[],"","","",0
1282,"G1_5_abyss","","[""Metadata/EnvironmentSettings/Gallows/1_5_dark.env""]",[],[],"[40,150]",4,68,1,0
1283,"G1_5_boss","Metadata/EnvironmentSettings/Gallows/1_5_boss.env",[],[],[],[],"","","",0
1284,"G1_5_boss_defeat","Metadata/EnvironmentSettings/Gallows/1_5_boss_defeat.env",[],[],[],[],"","","",0
1285,"G1_6","Metadata/EnvironmentSettings/Gallows/1_6.env",[],[],[],[],"","","",0
1286,"G1_7","Metadata/EnvironmentSettings/Gallows/1_7.env","[""Metadata/EnvironmentSettings/Gallows/1_7_boss_defeat.env""]",[],[2980],[],"","",1,60
1287,"G1_7_boss","Metadata/EnvironmentSettings/Gallows/1_7_boss.env",[],[],[],[],"","","",0
1288,"G1_7_boss_defeat","Metadata/EnvironmentSettings/Gallows/1_7_boss_defeat.env",[],[],[],[],"","","",0
1289,"G1_8","Metadata/EnvironmentSettings/Gallows/1_8.env",[],[],[],[],"","","",0
1290,"G1_8_boss","Metadata/EnvironmentSettings/Gallows/1_8 _boss.env",[],[],[],[],"","","",0
1291,"G1_9","Metadata/EnvironmentSettings/Gallows/1_9.env",[],[],[],[],"","","",0
1292,"G1_9_boss","Metadata/EnvironmentSettings/Gallows/1_9_boss.env",[],[],[],[],"","","",0
1293,"G1_11","Metadata/EnvironmentSettings/Gallows/1_11.env",[],[],[],[],"","","",0
1294,"G1_11_abyss","","[""Metadata/EnvironmentSettings/Gallows/1_11_dark.env""]",[],[],"[40,150]",4,68,1,0
1295,"G1_12","Metadata/EnvironmentSettings/Gallows/1_12.env",[],[],[],[],"","","",0
1296,"G1_12_boss","Metadata/EnvironmentSettings/Gallows/1_12_boss.env",[],[],[],[],"","","",0
1297,"G1_13","Metadata/EnvironmentSettings/Gallows/1_13.env",[],[],[],[],"","","",0
1298,"G1_13_boss","Metadata/EnvironmentSettings/Gallows/1_13_boss.env",[],[],[],[],"","","",0
1299,"G1_13_1","Metadata/EnvironmentSettings/Gallows/1_13_1.env","[""Metadata/EnvironmentSettings/Gallows/1_13fire.env""]",[],[],[],1,"","",0
1300,"G1_13_1_abyss","","[""Metadata/EnvironmentSettings/Gallows/1_13_1_dark.env""]",[],[],"[40,150]",4,68,1,0
1301,"G1_13_1_boss","Metadata/EnvironmentSettings/Gallows/1_13_1_boss.env",[],[],[],[],"","","",0
1302,"G1_14","Metadata/EnvironmentSettings/Gallows/1_14.env",[],[],[],[],"","","",0
1303,"G1_15","Metadata/EnvironmentSettings/Gallows/1_15.env",[],[],[],[],"","","",0
1304,"G1_15_boss","Metadata/EnvironmentSettings/Gallows/1_15_boss.env",[],[],[],[],"","","",0
1305,"G1_15_arena","Metadata/EnvironmentSettings/Gallows/1_15_arena.env",[],[],[],[],"","","",0
1306,"G1_15_nolight","Metadata/EnvironmentSettings/Gallows/1_15_nolight.env",[],[],[],[],"","","",0
1307,"G1_15_basement","Metadata/EnvironmentSettings/Gallows/1_15_basement.env",[],[],[],[],"","","",0
1308,"G1_15_mid","Metadata/EnvironmentSettings/Gallows/1_15_mid.env",[],[],[],[],"","","",0
1309,"G1_15_upper","Metadata/EnvironmentSettings/Gallows/1_15_upper.env",[],[],[],[],"","","",0
1310,"G1_15_darkness","Metadata/EnvironmentSettings/Gallows/1_15_darkness.env",[],[],[],[],"","","",0
1311,"G1_town","Metadata/EnvironmentSettings/Gallows/1_town.env","[""Metadata/EnvironmentSettings/Gallows/1_town_music_change.env"",""Metadata/EnvironmentSettings/Gallows/1_town_happy.env""]",[],"[2940,3000]",[],"","",1,30
1312,"G2_1","Metadata/EnvironmentSettings/Gallows/2_1.env",[],[],[],[],"","","",0
1313,"G2_1_abyss","","[""Metadata/EnvironmentSettings/Gallows/2_1_dark.env""]",[],[],"[40,150]",4,68,1,0
1314,"G2_1_boss","Metadata/EnvironmentSettings/Gallows/2_1_boss.env",[],[],[],[],"","","",0
1315,"G2_1_towncinematic","Metadata/EnvironmentSettings/Gallows/2_1.env",[],[],[],[],"","","",0
1316,"G2_2_bigstatue","Metadata/EnvironmentSettings/Gallows/2_2_bigstatue.env",[],[],[],[],"","","",0
1317,"G2_2_bigstatue2","Metadata/EnvironmentSettings/Gallows/2_2_bigstatue2.env",[],[],[],[],"","","",0
1318,"G2_2_dungeon","Metadata/EnvironmentSettings/Gallows/2_2_dungeon.env",[],[],[],[],"","","",0
1319,"G2_2_boss","Metadata/EnvironmentSettings/Gallows/2_2_boss.env",[],[],[],[],"","","",0
1320,"G2_2_boss2","Metadata/EnvironmentSettings/Gallows/2_2_boss2.env",[],[],[],[],"","","",0
1321,"G2_2_rattlecage","Metadata/EnvironmentSettings/Gallows/2_2_rattlecage.env",[],[],[],[],"","","",0
1322,"G2_2","Metadata/EnvironmentSettings/Gallows/2_2.env","[""Metadata/EnvironmentSettings/Gallows/2_2_dim.env""]",[],[],"[120,180]",2,"","",0
1323,"G2_3_EW","Metadata/EnvironmentSettings/Gallows/2_3_EW.env",[],[],[],[],"","","",0
1324,"G2_3_EW_abyss","","[""Metadata/EnvironmentSettings/Gallows/2_3_dark.env""]",[],[],"[40,150]",4,68,1,0
1325,"G2_3_WE","Metadata/EnvironmentSettings/Gallows/2_3_WE.env",[],[],[],[],"","","",0
1326,"G2_3_WE_abyss","","[""Metadata/EnvironmentSettings/Gallows/2_3_dark.env""]",[],[],"[40,150]",4,68,1,0
1327,"G2_3_NS","Metadata/EnvironmentSettings/Gallows/2_3_NS.env",[],[],[],[],"","","",0
1328,"G2_3_NS_abyss","","[""Metadata/EnvironmentSettings/Gallows/2_3_dark.env""]",[],[],"[40,150]",4,68,1,0
1329,"G2_3_SN","Metadata/EnvironmentSettings/Gallows/2_3_SN.env",[],[],[],[],"","","",0
1330,"G2_3_SN_abyss","","[""Metadata/EnvironmentSettings/Gallows/2_3_dark.env""]",[],[],"[40,150]",4,68,1,0
1331,"G2_3_path","Metadata/EnvironmentSettings/Gallows/2_3_path.env",[],[],[],[],"","","",0
1332,"G2_3_boss","Metadata/EnvironmentSettings/Gallows/2_3_boss.env",[],[],[],[],"","","",0
1333,"G2_3_lim","Metadata/EnvironmentSettings/Gallows/2_3_lim.env",[],[],[],[],"","","",0
1334,"G2_3_path_NS","Metadata/EnvironmentSettings/Gallows/2_3_path_NS.env",[],[],[],[],"","","",0
1335,"G2_3_path_SN","Metadata/EnvironmentSettings/Gallows/2_3_path_SN.env",[],[],[],[],"","","",0
1336,"G2_3_path_EW","Metadata/EnvironmentSettings/Gallows/2_3_path_EW.env",[],[],[],[],"","","",0
1337,"G2_3_path_WE","Metadata/EnvironmentSettings/Gallows/2_3_path_WE.env",[],[],[],[],"","","",0
1338,"G2_3a","Metadata/EnvironmentSettings/Gallows/2_3a.env",[],[],[],[],"","","",0
1339,"G2_MarakethDesert","Metadata/EnvironmentSettings/Gallows/2_MarakethDesert.env",[],[],[],[],"","","",0
1340,"G2_WhiteSandDesert","Metadata/EnvironmentSettings/Gallows/2_WhiteSandDesert.env",[],[],[],[],"","","",0
1341,"G2_4_1","Metadata/EnvironmentSettings/Gallows/2_4_1_intro.env",[],[],[],[],"","","",0
1342,"G2_4_1_abyss","","[""Metadata/EnvironmentSettings/Gallows/2_4_1_intro_dark.env""]",[],[],"[40,150]",4,68,1,0
1343,"G2_4_1_boss","Metadata/EnvironmentSettings/Gallows/2_4_1_boss.env",[],[],[],[],"","","",0
1344,"G2_4_1_interior","Metadata/EnvironmentSettings/Gallows/2_4_1_interior.env",[],[],[],[],"","","",0
1345,"G2_4_2","Metadata/EnvironmentSettings/Gallows/2_4_1.env",[],[],[],[],"","","",0
1346,"G2_4_2_boss","Metadata/EnvironmentSettings/Gallows/2_4_2_boss.env",[],[],[],[],"","","",0
1347,"G2_4_3","Metadata/EnvironmentSettings/Gallows/2_4_2.env",[],[],[],[],"","","",0
1348,"G2_4_3_boss","Metadata/EnvironmentSettings/Gallows/2_4_3_boss.env",[],[],[],[],"","","",0
1349,"G2_5","Metadata/EnvironmentSettings/Gallows/2_5.env",[],[],[],[],"","","",0
1350,"G2_5_boss","Metadata/EnvironmentSettings/Gallows/2_5_boss.env",[],[],[],[],"","","",0
1351,"G2_5_boss_silent","Metadata/EnvironmentSettings/boss_stopmusic.env",[],[],[],[],"","","",0
1352,"G2_5_stop","Metadata/EnvironmentSettings/Gallows/2_5_stop.env",[],[],[],[],"","","",0
1353,"G2_5_2","Metadata/EnvironmentSettings/Gallows/2_5_2.env","[""Metadata/EnvironmentSettings/Gallows/2_5_2_arena.env""]",[],[],[],0,"","",0
1354,"G2_5_2_boss","Metadata/EnvironmentSettings/Gallows/2_5_2_boss.env",[],[],[],[],"","","",0
1355,"G2_5_2_boss_silent","Metadata/EnvironmentSettings/boss_stopmusic.env",[],[],[],[],"","","",0
1356,"G2_5_2_stop","Metadata/EnvironmentSettings/Gallows/2_5_2_stop.env",[],[],[],[],"","","",0
1357,"G2_6","Metadata/EnvironmentSettings/Gallows/2_6.env",[],[],[],[],"","","",0
1358,"G2_6_abyss","","[""Metadata/EnvironmentSettings/Gallows/2_6_dark.env""]",[],[],"[40,150]",4,68,1,0
1359,"G2_7","Metadata/EnvironmentSettings/Gallows/2_7.env",[],[],[],[],"","","",0
1360,"G2_7_boss","Metadata/EnvironmentSettings/Gallows/2_7_boss.env",[],[],[],[],"","","",0
1361,"G2_7_bosscinematic","Metadata/EnvironmentSettings/Gallows/2_7_bosscinematic.env",[],[],[],[],"","","",0
1362,"G2_8","Metadata/EnvironmentSettings/Gallows/2_8.env",[],[],[],[],"","","",0
1363,"G2_8_abyss","","[""Metadata/EnvironmentSettings/Gallows/2_8_dark.env""]",[],[],"[40,150]",4,68,1,0
1364,"G2_9_1","Metadata/EnvironmentSettings/Gallows/2_9_1.env","[""Metadata/EnvironmentSettings/Gallows/2_9_1_alt.env""]",[],[],"[70,80]",2,"","",0
1365,"G2_9_2","Metadata/EnvironmentSettings/Gallows/2_9_2.env",[],[],[],[],"","","",0
1366,"G2_9_2_boss","Metadata/EnvironmentSettings/Gallows/2_9_2_boss.env",[],[],[],[],"","","",0
1367,"G2_10_1","Metadata/EnvironmentSettings/Gallows/2_10_1.env",[],[],[],[],"","","",0
1368,"G2_10_2","Metadata/EnvironmentSettings/Gallows/2_10_2.env",[],[],[],[],"","","",0
1369,"G2_10_2_boss","Metadata/EnvironmentSettings/Gallows/2_10_2_boss.env",[],[],[],[],"","","",0
1370,"G2_11","Metadata/EnvironmentSettings/Gallows/2_11.env","[""Metadata/EnvironmentSettings/Gallows/2_11_boss.env""]",[],[],[],0,"","",0
1371,"G2_11_abyss","","[""Metadata/EnvironmentSettings/Gallows/2_11_dark.env""]",[],[],"[40,150]",4,68,1,0
1372,"G2_12_1","Metadata/EnvironmentSettings/Gallows/2_12_1.env",[],[],[],[],"","","",0
1373,"G2_12_1_WE","Metadata/EnvironmentSettings/Gallows/2_12_1_WE.env",[],[],[],[],"","","",0
1374,"G2_12_1_stopped","Metadata/EnvironmentSettings/Gallows/2_12_1_stopped.env",[],[],[],[],"","","",0
1375,"G2_12_2","Metadata/EnvironmentSettings/Gallows/2_12_2.env","[""Metadata/EnvironmentSettings/Gallows/2_12_2_phase2.env""]",[],[],[],"","","",0
1376,"G2_12_2_WE","Metadata/EnvironmentSettings/Gallows/2_12_2_WE.env","[""Metadata/EnvironmentSettings/Gallows/2_12_2_phase2.env""]",[],[],[],"","","",0
1377,"G2_12_2_boss","Metadata/EnvironmentSettings/Gallows/2_12_2_boss.env",[],[],[],[],"","","",0
1378,"G2_12_stop_scroll","Metadata/EnvironmentSettings/Gallows/2_12_2_stop_scroll.env",[],[],[],[],"","","",0
1379,"G2_13","Metadata/EnvironmentSettings/Gallows/2_13.env",[],[],[],[],"","","",0
1380,"SanctumEncounterTimed","Metadata/EnvironmentSettings/Gallows/Leagues/Sanctum_EncounterTimed.env",[],[],[],[],"","","",0
1381,"SanctumRewardRoom","Metadata/EnvironmentSettings/Gallows/Leagues/Sanctum_RewardRoom.env",[],[],[],[],"","","",0
1382,"SanctumRewardRoomBoss","Metadata/EnvironmentSettings/Gallows/Leagues/Sanctum_RewardRoom_Boss.env",[],[],[],[],"","","",0
1383,"SanctumAirlock","Metadata/EnvironmentSettings/Gallows/Leagues/Sanctum_Airlock.env",[],[],[],[],"","","",0
1384,"SanctumFloor1","Metadata/EnvironmentSettings/Gallows/Leagues/Sanctum_Floor1.env",[],[],[],[],"","","",0
1385,"SanctumFloor1_Boss","Metadata/EnvironmentSettings/Gallows/Leagues/Sanctum_Floor1_Boss.env",[],[],[],[],"","","",0
1386,"SanctumFloor2","Metadata/EnvironmentSettings/Gallows/Leagues/Sanctum_Floor2.env",[],[],[],[],"","","",0
1387,"SanctumFloor2_Boss","Metadata/EnvironmentSettings/Gallows/Leagues/Sanctum_Floor2_Boss.env",[],[],[],[],"","","",0
1388,"SanctumFloor3","Metadata/EnvironmentSettings/Gallows/Leagues/Sanctum_Floor3.env",[],[],[],[],"","","",0
1389,"SanctumFloor3_Boss","Metadata/EnvironmentSettings/Gallows/Leagues/Sanctum_Floor3_Boss.env",[],[],[],[],"","","",0
1390,"SanctumFloor4","Metadata/EnvironmentSettings/Gallows/Leagues/Sanctum_Floor4.env",[],[],[],[],"","","",0
1391,"SanctumFloor4_Boss","Metadata/EnvironmentSettings/Gallows/Leagues/Sanctum_Floor4_Boss.env",[],[],[],[],"","","",0
1392,"TimeStopSanctum","Metadata/EnvironmentSettings/TimeStopSanctum.env",[],[],[],[],"","","",0
1393,"G2_13_death_zone","Metadata/EnvironmentSettings/Gallows/2_13_death_zone.env",[],[],[],[],"","","",0
1394,"G2_town","Metadata/EnvironmentSettings/Gallows/2_town.env",[],[],[],[],"","","",0
1395,"G2_town_stop","Metadata/EnvironmentSettings/Gallows/2_town_stop.env",[],[],[],[],"","","",0
