"rownum","Id","Label","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","DamageIncrementalEffectiveness","IgnoredStats","bool_100"
3481,"GSRattleCagePulse2","",[601],[18480],[100],12.5,0.1,0.0175,[],""
3482,"GSVolcanicMinibossPulse2","",[601],[18480],[100],10,0.1,0.0175,[],""
3483,"GSSulphiteMinibossPulse2","",[601],[18480],[100],10,0.1,0.0175,[],""
3484,"GSRattleCagePulse3","",[601],[18480],[100],12.5,0.1,0.0175,[],""
3485,"GSVolcanicMinibossPulse3","",[601],[18480],[100],10,0.1,0.0175,[],""
3486,"GSSulphiteMinibossPulse3","",[601],[18480],[100],10,0.1,0.0175,[],""
3487,"GAIceSpearGround","","[601,11781,483,18457]",[18240],[200],4.5,0.1,0.0175,[],""
3488,"GSMonsterModLightningMirageAOE","","[601,19432]","[18047,646]","[100,-92]",4,0.1,0.0175,[],""
3489,"GABreachBossHandSlamImpact","",[601],[],[],1,0.055,0,[],""
3490,"GSMonsterModLightningStorm","",[601],[18479],[100],3.75,0.1,0.0175,[],""
3491,"GAScorpionBossStabTailSlam","","[601,2252]",[2884],[40],1,0.055,0,[],""
3492,"GSUltimatumOmnitectWaveDamageShape","",[601],[18047],[100],0.4,0.1,0.0175,[],""
3493,"GSCannibalShamanProjImpact","","[601,483]",[18049],[50],3.75,0.1,0.0175,[],""
3494,"GARathbreakerSpearRain","",[601],[2627],[50],1,0.055,0,[],""
3495,"GSSilentSpiresApparitionTemporalChainsLightningSlow","",[],[],[],1,0.055,0,[],""
3496,"GABreachBossTitanHandSlam","","[601,18925,18921]",[10086],[20],1,0.055,0,[],""
3497,"GSCorpseBallCircleSplat","","[601,11781,483]",[],[],1,0.055,0,[],""
3498,"GSVolatileScarabExplode","","[601,11781]",[],[],1,0.055,0,[],""
3499,"GAMarakethSentinelMaceBossMultiSlam","",[601],"[1098,17348,2884]","[40,20,50]",1,0.1,0.0175,[],""
3500,"GASerpentCasterBossTailSwipeDamage","","[601,11781,18443]",[],[],1,0.055,0,[],""
3501,"GAPerennialKingSwordSlamCascade","","[601,11781,18458]",[2627],[75],15.5,0.1,0.0175,[],""
3502,"GARathbreakerLacerate","","[601,18457,18443]",[],[],1,0.055,0,[],""
3503,"GARathbreakerSlam","","[601,24092]",[2884],[15],1,0.055,0,[],""
3504,"GSMonsterModBurningGroundNova","",[601],"[3451,5529,344]","[1022,0,6000]",4.25,0.1,0.0175,[],""
3505,"GSMonsterModShockedGroundNova","",[601],"[6078,9576,344,5529]","[30,1007,6000,0]",4.25,0.1,0.0175,[],""
3506,"GSMonsterModChillGroundNova","",[601],"[4646,5529,344]","[1011,0,6000]",3.8,0.1,0.0175,[],""
3507,"GSShrineFire","","[601,11781]",[],[],10,0.1,0.0175,[],""
3508,"GSShrineFirePlayer","","[601,11781]",[18480],[1000],20,0.1,0.04,[],""
3509,"GSShrineLightning","","[601,11781]",[],[],6.5,0.1,0.0175,[],""
3510,"GSStrongboxLightning","","[601,11781]",[],[],6.5,0.1,0.0175,[],""
3511,"GSShrineLightningPlayer","","[601,11781]",[18479],[1000],10,0.1,0.04,[],""
3512,"GSMonsterModVolatileRockExplode","",[601],"[646,2627]","[-90,-50]",6,0.1,0.0175,[],""
3513,"GAAncestralLeagueKaruiHulkCharge","",[601],[],[],1,0.055,0,[],""
3514,"GSAncestralJadePrison","","[11781,2883]",[],[],1,0.055,0,[],""
3515,"GSDemonClawBossBlackflameSeedBlanket","",[11781],"[22061,344]","[1024,1000000000]",1,0.055,0,[],""
3516,"GSDemonClawBossChillSeedBlanket","","[601,11781]","[5846,344]","[1009,1000000000]",1,0.055,0,[],""
3517,"GSDemonClawBossPulsingBallExplosion","","[601,11781,483]",[],[],1,0.055,0,[],""
3518,"GSBreachBossPistolFlickSonicWave","","[601,24092]",[646],[-60],24,0.1,0.0175,[],""
3519,"GSRustKingLightningNova","",[601],[18047],[100],6.75,0.1,0.0175,[],""
3520,"GSMonsterLightningArrow","","[601,483]",[18047],[100],3.1,0.1,0.0175,[],""
3521,"GACrowbellLeapSlamImpact","","[601,11781]",[],[],1,0.055,0,[],""
3522,"GACrowbellLeapSlamImpactEnraged","","[601,11781]",[5529],[50],1,0.055,0,[],""
3523,"GSRitualCaveDwellerSuperProjectile","","[601,188]",[],[],6.25,0.1,0.0175,[],""
3524,"GSBreachBossHandClapBlast","",[601],[],[],24,0.1,0.0175,[],""
3525,"GSCaptainRothWaveDamage","","[601,11781,23627]",[1098],[80],1,0.055,0,[],""
3526,"GWBloowaveDamage","","[601,11781,23627]",[],[],1.5,0.1,0.0175,[],""
3527,"GSOrbitingInsectImpact","",[601],[],[],3.8,0.1,0.0175,[],""
3528,"GSRitualRatTornado","","[601,11781,23627]",[19577],[480],0.65,0.1,0.0175,[],""
3529,"GARitualRatTornadoRatMortarImpact","","[601,11781,483,23627]",[1100],[50],17.5,0.1,0.0175,[],""
3530,"GSIgnagdukStaffSlam","",[601],[],[],9,0.1,0.0175,[],""
3531,"GSPurplePustuleExplode","",[601],[],[],4,0.1,0.0175,[],""
3532,"GSRitualCaveDwellerExplodeBlood","","[601,11781]",[6400],[100],7,0.1,0.0175,[],""
3533,"GSBugbotRockySanctumTrialDetonate","","[601,11781]",[646],[-95],6,0.1,0.0175,[],""
3534,"GABreachBatSpineImpact","","[601,483]",[],[],1,0.055,0,[],""
3535,"GAChaosGodGorillaSlam","","[601,11781]","[1100,2884]","[80,150]",1,0.055,0,[],""
3536,"GARitualBurrowerEmergeImpact","","[601,11781]",[],[],1,0.055,0,[],""
3537,"GSRitualBurrowerVacuume","","[601,11781]","[6400,19473]","[100,-50]",1,0.055,0,[],""
3538,"GSRitualPrimordialBatScreech","","[601,11781]",[646],[-75],1.5,0.1,0.0175,[],""
3539,"GSSanctumFlamethrowerTurret","","[601,11781,18443,18457,188]","[196,9534]","[50,300]",0.7,0.1,0.0175,[],""
3540,"GARitualCrimsonWolfFogDash","","[601,11781,18443,18457]",[],[],1,0.055,0,[],""
3541,"GSUltimatumTurretFireballDirectImpactExplosion","","[601,11781,483]",[],[],12,0.1,0.0175,[],""
3542,"GSRitualToadBelch","","[601,11781]","[646,3250]","[-75,70]",4.5,0.1,0.0175,[],""
3543,"GSRitualCorpseFissureExplosion","","[601,11781]",[],[],3,0.1,0.0175,[],""
3544,"GARitualStagTentacles","","[601,11781]","[17348,3250]","[15,50]",1,0.055,0,[],""
3545,"GADemonClawBossJumpSlamCombo1","","[601,11781]",[],[],1,0.055,0,[],""
3546,"GADemonClawBossJumpSlamCombo2","","[601,11781]",[],[],1,0.055,0,[],""
3547,"GADemonClawBossJumpSlamCombo3","","[601,11781]",[],[],1,0.055,0,[],""
3548,"GSDeliriumDemonProjectileLightningImpact","","[601,11781,483,18443,18457]",[],[],1,0.055,0,[],""
3549,"GSDeliriumBossFireFlurry","","[601,11781]",[],[],1,0.055,0,[],""
3550,"GSDeliriumBossLightningFlurry","","[601,11781]",[],[],1,0.055,0,[],""
3551,"GSDruidicFungusZombieTreeHollowProjectileImpact","","[601,11781,483]",[],[],4.5,0.1,0.0175,[],""
3552,"GABreachBossTitanHandSlamMega","","[601,18925,18921]",[],[],1,0.055,0,[],""
3553,"GAMutewindManDualSwordGrimLeapslamImpact","","[601,11781]",[],[],1,0.055,0,[],""
3554,"GSFireEssenceSolarOrbPulse","","[601,11781]",[],[],10,0.1,0.0175,[],""
3555,"GAPhysicalEssenceAnchorSlam","","[601,11781]",[2884],[30],1,0.055,0,[],""
3556,"GAChaosEssencePlantSlam","","[601,11781]","[1100,2884,2627]","[40,50,80]",1,0.055,0,[],""
3557,"GADemonClawBossMeleeSlamSeedsFwdBlast","","[601,11781]",[1097],[30],1,0.055,0,[],""
3558,"GADemonClawBossMeleeSlamSeedsSwordCleave","","[601,11781,18443]",[1097],[30],1,0.055,0,[],""
3559,"GADemonClawBossMeleeSlamSeedsStabSeed","","[601,11781]",[1097],[20],1,0.055,0,[],""
3560,"GADemonClawBossMeleeSlamSeedsGroundSlam","","[601,11781]",[],[],1,0.055,0,[],""
3561,"GALightningEssenceDonutSlam","","[601,11781]",[645],[100],12,0.1,0.0175,[],""
3562,"GSManaEssenceManaBlastTrap","","[601,11781]","[2511,645]","[33,50]",7,0.1,0.0175,[],""
3563,"GSLifeEssenceBloodBeam","","[601,11781]",[],[],8,0.1,0.0175,[],""
3564,"GSChimeraBossLightningOrbExplosion","","[601,11781]",[645],[20],8.5,0.1,0.0175,[],""
3565,"GSChimeraBossLightningOrbArc","","[601,11781,18457,18443]",[645],[200],1,0.1,0.0175,[],""
3566,"GATrialmasterAbyssSlamImpact","","[601,11781]",[10086],[30],1,0.1,0.0175,[],""
3567,"GSAlwaysFreezeNoDamage","","[601,191]",[],[],1,0,0,[],""
3568,"GSSanctumShellMonsterVolcanoImpact","","[601,483]",[],[],2.5,0.1,0.0175,[],""
3569,"GASanctumShellMonsterFissureDamage","",[601],[1097],[60],1,0.055,0,[],""
3570,"GASanctumShellMonsterEarthquakeSmallImpact","",[601],[],[],1,0.055,0,[],""
3571,"GASaltGolemFallingRock","","[601,11781]",[1097],[40],1,0.055,0,[],""
3572,"GSOmnitectTurretProjImpact","","[483,601,11781,18457,18443]",[],[],5,0.1,0.0175,[],""
3573,"GSOmnitectTurretProjImpactGround","","[483,601,11781,18457,18443]",[],[],5,0.1,0.0175,[],""
3574,"GAHellscapeFleshBossSlamNearby","","[601,1110]",[2884],[20],1,0.1,0.0175,[],""
3575,"GAHellscapeFleshBossSlam","",[601],[],[],1,0.1,0.0175,[],""
3576,"GAHellscapeFleshBossRangedMelee2","","[853,854,11781,4408,6668,20104,18457,18443]",[],[],1,0.1,0.0175,[],""
3577,"GAHellscapeFleshBossRangedMelee1","","[853,854,11781,4408,6668,20104,18457,18443]",[17348],[35],1,0.1,0.0175,[],""
3578,"GAHellscapePaleBossCleave","","[601,18457,18443]","[17348,344]","[9,6000]",1,0.055,0,[],""
3579,"GAHellscapePaleBossLeapImpact","",[601],[2884],[20],1,0.055,0,[],""
3580,"GAHellscapePaleBossAxeTossImpact","","[601,18443,18457]","[1099,1717,11287]","[60,20,103]",1,0.055,0,[],""
3581,"GAHellscapePaleBossSnipeImpact","","[601,18458,24092]","[1099,1717,11287,18479]","[66,20,103,100]",1,0.055,0,[],""
3582,"GAHellscapePaleBossLeapDelayedImpact","","[601,18457,18443]","[1099,2884,1717,11287]","[80,0,20,103]",1,0.055,0,[],""
3583,"GSHellscapepaleBossLeapLightningNova","","[601,1911]",[],[],1,0.055,0,[],""
3584,"GAHellscapePaleBossDashStab","","[601,18457,18443]","[1099,1717,11287]","[50,20,103]",1,0.055,0,[],""
3585,"GAHellscapePaleBossAxeSlamSmall","",[601],[],[],1,0.055,0,[],""
3586,"GAHellscapePaleBossAxeSlamBig","",[601],"[17348,3483]","[20,60]",1,0.055,0,[],""
3587,"GSRagingFireSpiritsVolatileSanctum","","[601,11781]",[646],[-92],3,0.1,0.0175,[],""
3588,"GARisenArbalestSanctumRoA","","[601,11781]","[344,15047,19940]","[9000,2001,-20]",1,0.055,0,[],""
3589,"GSOlrothRelicFireballImpact","","[601,483,18443,18457]",[18240],[25],8,0.1,0.0175,[],""
3590,"GSRagingTimeSpiritsVolatileSanctum","","[601,11781]",[646],[-92],3,0.1,0.0175,[],""
3591,"GSOlrothSwordGrabExplosion","","[601,11781]",[18240],[200],8,0.1,0.0175,[],""
3592,"GADemonClawBossBigOlChasmSlash","","[601,11781,24092]",[],[],1,0.055,0,[],""
3593,"GSIceStrongboxIceSpikeExplode","",[601],"[1098,18240]","[60,50]",6,0.1,0.0175,[],""
3594,"GSStrongboxVolatileRockExplode","",[601],"[646,2627]","[-90,-50]",6,0.1,0.0175,[],""
3595,"GSSpeedEssenceTimeTrap","",[601],[],[],4.5,0.1,0.0175,[],""
3596,"GSMundaneMagiTimeOrbitImpact","",[601],[],[],4.5,0.1,0.0175,[],""
3597,"GSUltimatumStormRuneLightningStrike","",[601],[],[],4.2,0.1,0.0175,[],""
3598,"GSMonsterModBombardierProjImpact","","[601,11781,483]",[],[],1,0.055,0,[],""
3599,"GAHellscapeDemonBossFissureDMG","",[601],[1097],[80],1,0.055,0,[],""
3600,"GAHellscapeDemonBossFissureSlam","","[601,18443,18457]",[1097],[40],1,0.055,0,[],""
3601,"GAHellscapeDemonBossSuckDebuff","","[601,2883,11781]",[344],[3000],1,0.055,0,[],""
3602,"GSHellscapePaleElite2Charge","","[601,18457]",[646],[-92],6,0.1,0.0175,[],""
3603,"GSHellscapeEliteBloodOrb","",[601],[646],[-92],4,0.1,0.0175,[],""
3604,"GAHellscapeDemonBossMelee","",[601],[1097],[30],1,0.055,0,[],""
3605,"GAHellscapeDemonBossMelee2","",[601],[1097],[60],1,0.055,0,[],""
3606,"GSRootedGuyExplode","","[601,18457]",[],[],4,0.1,0.0175,[],""
3607,"GSHellscapeDemonBossSiphonProjAOE","","[601,18457,18443,483]",[1097],[60],4.4,0.1,0.0175,[],""
3608,"GASerpentSpiritSnakeBarrage","",[601],"[1099,2627,3250]","[20,200,50]",1,0.055,0,[],""
3609,"GATormentedSpiritoftheBearSlam","",[601],"[2884,2627]","[20,150]",1,0.055,0,[],""
3610,"GATormentedSpiritofthePrimateSunder","","[601,18457,18443]","[2884,2627]","[50,150]",1,0.055,0,[],""
3611,"GSSpiritBoarExplode","","[601,11781]",[1100],[50],4.25,0.1,0.0175,[],""
3612,"GSHellscapeFleshFodder3MortarImpact","","[601,11781]",[],[],2.65,0.1,0.0175,[],""
3613,"GAColdTuataraSlam","",[601],[1098],[60],1,0.055,0,[],""
3614,"GAFallenKaruiArcherImpact","","[601,11781,18457]",[],[],1,0.055,0,[],""
3615,"GSEssenceInsanityExplosion","",[601],[],[],13.5,0.1,0.0175,[],""
3616,"GSHellscapeFleshBossMortar","","[601,483]",[],[],2,0.1,0.0175,[],""
3617,"GASpiritOfTheStagSlam","","[601,11781]","[1099,2884]","[20,0]",1,0.055,0,[],""
3618,"GASpiritOfTheStagSlamLarge","","[601,11781]","[1099,2884]","[20,20]",1,0.055,0,[],""
3619,"GSPrecursorCentipedeDefibulate","","[601,11781,103]",[387],[150],1,0.055,0,[],""
3620,"GASpiritofTheOxStampede","","[11781,601,18457,18443]",[],[],1,0.055,0,[],""
3621,"GAPrimateChieftainSlam","","[601,11781]",[1225],[25],1,0.055,0,[],""
3622,"GASpiritofTheWolfDash","","[601,11781]",[5205],[100],1,0.055,0,[],""
3623,"GASpiritOfTheCatDTT","",[601],[5205],[100],1,0.055,0,[],""
3624,"GASanctifiedSnakeSlam","","[601,11781]",[2884],[15],1,0.055,0,[],""
3625,"GASanctifiedScytheImpact","","[601,11781]",[2884],[15],1,0.055,0,[],""
3626,"GASanctifiedScytheSecondImpact","","[601,11781]",[2884],[15],1,0.055,0,[],""
3627,"GSHysteriaOrbExplode","",[601],[],[],8.5,0.1,0.0175,[],""
3628,"GAAnimateWeaponMaceSlam",132,[601],[],[],1,0.055,0,[],""
3629,"GSHagBattleMidExplosion","","[601,11781]",[],[],10,0.1,0.0175,[],""
3630,"GAWildBreachBossLeapSlam","","[601,11781]",[],[],1,0.055,0,[],""
3631,"GSWildBreachBossBellNova","","[601,11781]",[],[],1,0.055,0,[],""
3632,"GAWildBreachBossTitanHandSlamBelow","","[601,18925,18921]",[10086],[20],1,0.055,0,[],""
3633,"GSMonsterModLightningMirageAOE2","","[601,19432]","[18047,646,6078,9576,344,5529]","[100,92,30,1007,6000,0]",4,0.1,0.0175,[],""
3634,"GSMonsterModVolatileRockExplode2","",[601],"[646,2627]","[-90,-50]",6,0.1,0.0175,[],""
3635,"GSPlayerMonsterModBurningGroundNova","",[601],"[3451,5529,344]","[1022,0,6000]",60,0.1,0.0175,[],""
3636,"GSPlayerMonsterModChillGroundNova","",[601],"[4646,5529,344]","[1011,0,6000]",60,0.1,0.0175,[],""
3637,"GSPlayerMonsterModShockedGroundNova","",[601],"[6078,9576,344,5529]","[30,1007,6000,0]",60,0.1,0.0175,[],""
3638,"GSPlayerMonsterModsOnDeathFireExplosion","",[601],[],[],40,0.1,0.0175,[],""
3639,"GSPlayerMonsterModsOnDeathColdExplosion","",[601],[],[],40,0.1,0.0175,[],""
3640,"GSPlayerMonsterModsOnDeathLightningExplosion","",[601],[],[],40,0.1,0.0175,[],""
3641,"GSPlayerMonsterModLightningStorm","",[601],[18047],[500],87.5,0.1,0.0175,[],""
3642,"GSPlayerMonsterModBombardierProjImpact","","[601,11781,483]",[],[],1,0.055,0,[],""
3643,"GSMonkeyExplode","","[601,11781]",[],[],3,0.1,0.0175,[],""
3644,"GSSpiritOfTheStagLightningStrike","",[601],[],[],3.75,0.1,0.0175,[],""
3645,"GASanctifiedSpiderExplode","",[601],[],[],1,0.055,0,[],""
3646,"DTTAnimateWeaponSpearDashStabImpact","","[601,11781]",[],[],1,0.055,0,[],""
3647,"GAAnimateWeaponQuarterstaffSweep",133,"[601,11781]",[],[],1,0.055,0,[],""
3648,"GSMonsterModVolatileRockExplodePlayer","",[601],"[646,2627]","[-90,-50]",6,0.1,0.0175,[],""
3649,"GSMonsterModVolatileRockExplode2Player","",[601],"[646,2627]","[-90,-50]",6,0.1,0.0175,[],""
3650,"GAStrongboxUndeadArrowBarrage","",[601],[],[],4,0.1,0.0175,[],""
3651,"GSBreachBossWildWarcryDeathExplode","",[601],[],[],2.5,0.1,0.0175,[],""
3652,"GSBreachHandMageEnergyEruption","","[601,11781]",[],[],1,0.055,0,[],""
3653,"GSBreachHandMageChestSummon","","[601,11781]",[],[],1,0.055,0,[],""
3654,"GAKaruiCaptainBossHookTossHitSlam","","[601,11781]",[2884],[20],1,0.055,0,[],""
3655,"GAKaruiCaptainBossJadeStomp","","[601,11781,18443]",[],[],1,0.055,0,[],""
3656,"GAKaruiCaptainBossJadeSunderMinionSpike","","[601,11781]",[],[],1,0.055,0,[],""
3657,"GAKaruiCaptainBossJadeSunderSpike","","[601,11781]",[],[],1,0.055,0,[],""
3658,"GAKaruiCaptainBossLeapSlamEQExplosion","","[601,11781]",[2884],[20],1,0.055,0,[],""
3659,"GAKaruiCaptainBossLeapSlamImpact","","[601,11781]",[2884],[10],1,0.055,0,[],""
3660,"GAKaruiCaptainBossRollingSlamSlam","","[601,11781]",[2884],[20],1,0.055,0,[],""
3661,"GAKaruiCaptainBossSpiritChieftainSlam","","[601,11781,24092]","[17348,2884]","[25,65]",1,0.055,0,[],""
3662,"GAKaruiCaptainBossBasicMeleeSlam","","[601,11781]",[],[],1,0.055,0,[],""
3663,"GAKaruiCaptainBossHookTossHitCleave","","[601,11781]",[5205],[100],1,0.055,0,[],""
3664,"GAKaruiCaptainBossLeapSlamImpact2","","[601,11781]",[2884],[20],1,0.055,0,[],""
3665,"GAKaruiCaptainBossUnhingedSlam1","","[601,11781]",[2884],[20],1,0.055,0,[],""
3666,"GAKaruiCaptainBossUnhingedSlam2","","[601,11781]",[2884],[20],1,0.055,0,[],""
3667,"GAKaruiCaptainBossUnhingedBoulderTossImpact","","[601,11781]",[],[],1,0.055,0,[],""
3668,"GAKaruiCaptainBossUnhingedCrystalExplosion","","[601,11781]",[],[],1,0.055,0,[],""
3669,"GSBreachHandMageSpiderMines","","[601,11781]",[],[],1,0.055,0,[],""
3670,"GAArenaBeastSlamEmpowered","",[],[],[],1,0.055,0,[],""
3671,"GAGoblinArenaBeastHeadbuttEmpowered","",[],[],[],1,0.055,0,[],""
3672,"GAArenaBeastBossPunchLeftEmpowered","",[],[],[],1,0.055,0,[],""
3673,"GAArenaBeastBossPunchRightEmpowered","",[],[],[],1,0.055,0,[],""
3674,"GAShellmonsterLargeSlam","",[601],"[17348,1097,2884]","[1,60,20]",1,0.055,0,[],""
3675,"GAGoblinArenaBeastLightningInfuse","",[601],[1099],[100],1,0.055,0,[],""
3676,"GAIceOwlBossDashKickLacerateLeft","","[601,11781]",[2884],[20],1,0.055,0,[],""
3677,"GAIceOwlBossDashKickLacerateRight","","[601,11781]",[2884],[20],1,0.055,0,[],""
3678,"GAIceOwlBossDiveBombImpact","","[601,11781]",[2884],[50],1,0.055,0,[],""
3679,"GSIceOwlBossIceSpikeDamage","",[],"[5846,5529,344]","[1010,0,4000]",5.5,0.1,0.0175,[],""
3680,"GSIceOwlBossIceCubePulse","","[601,11781]",[],[],1,0.055,0,[],""
3681,"GAArenaBeastLeapSlam","","[601,11781]",[],[],1,0.055,0,[],""
3682,"GAArenaBeastLeapSlamEnraged","","[601,11781]",[1099],[30],1,0.055,0,[],""
3683,"GAArenaBeastLeapSlamEnragedKick","","[601,11781]",[1099],[30],1,0.055,0,[],""
3684,"GAKaruiCaptainBoss2JadeSunderMinionSpike","","[601,11781]",[],[],1,0.055,0,[],""
3685,"GAKaruiCaptainBoss2JadeSunderSpike","","[601,11781]",[],[],1,0.055,0,[],""
3686,"GAKaruiCaptainBoss2PustulePop","","[601,11781]","[17348,1097]","[120,25]",1,0.055,0,[],""
3687,"GAKaruiCaptainBoss2StabSpiralsStab","","[601,11781,24092]","[4775,4774,3726,2627]","[1,3000,600,50]",1,0.055,0,[],""
3688,"GAKaruiCaptainBoss2UnhingedSlam","","[601,11781]",[],[],1,0.055,0,[],""
3689,"GSKaruiCaptainBoss2LaserDamage","","[601,11781]",[3483],[100],0.05,0.1,0.0175,[],""
3690,"GAKaruiCaptainBoss2SlamComboSlam1","","[601,11781]",[2884],[10],1,0.055,0,[],""
3691,"GAKaruiCaptainBoss2SlamComboSlam2","","[601,11781]",[2884],[33],1,0.055,0,[],""
3692,"GSBreachHandMageChaosImpact","","[601,11781]",[],[],1,0.055,0,[],""
3693,"GSBreachHandMageLightningImpact","","[601,11781]",[],[],1,0.055,0,[],""
3694,"GAFrozenOneCascadeSlam","","[601,11781,24092]",[],[],1,0.055,0,[],""
3695,"GAFrozenOneIcicleCrashImpactWall","","[601,483]",[2627],[120],1,0.055,0,[],""
3696,"GSFrozenOneIceSpikeExplode","","[601,23627]",[1098],[60],7.5,0.1,0.0175,[],""
3697,"GSVampireQueenDelayedBlast","","[601,11781,24092]",[2627],[100],13.75,0.1,0.0175,[],""
3698,"GSVampireQueenDelayedBlastLarge","","[601,11781]","[3451,5529,344,2627,1476]","[1017,0,1000,80,60]",22,0.1,0.0175,[],""
3699,"GSVampireQueenBodySwapFireNova","","[601,11781]",[1476],[50],12,0.1,0.0175,[],""
3700,"GSVampireQueenChaosStorm","","[601,11781]","[2627,1476,3451,5529,344]","[30,60,1017,0,2000]",22,0.1,0.0175,[],""
3701,"GSVampireQueenBoneCone","","[601,11781,18443,18457]","[646,5529,2627,1476]","[-45,50,100,50]",9.3,0.1,0.0175,[],""
3702,"GABloodKnightCleaveDash","",[11781],[2627],[100],1,0.055,0,[],""
3703,"GABloodKnightDashTrigger","","[601,11781,18443,18457]",[],[],1,0.055,0,[],""
3704,"GSBloodKnightBloodFallSingle","","[601,11781,23627]","[344,13881,5529]","[20000,1005,-25]",4.5,0.1,0.0175,[],""
3705,"GAEzomyteReaperComboWhirl","",[11781],"[1099,1100]","[60,40]",1,0.055,0,[],""
3706,"GAEzomyteReaperComboLeftSlash","",[11781],"[1099,1100]","[60,40]",1,0.055,0,[],""
3707,"GAEzomyteReaperComboRightSlash","",[11781],"[1099,1100]","[60,40]",1,0.055,0,[],""
3708,"GAEzomyteReaperCycloneImpact","",[11781],"[1099,1100]","[60,40]",1,0.055,0,[],""
3709,"GSEzomyteReaperLightningStrike","",[11781],[1478],[50],12,0.1,0.0175,[],""
3710,"GAYamaProjectileImpactGround","","[601,11781,18457,18443]",[],[],4,0.1,0.0175,[],""
3711,"GAYamaProjectileImpactWall","","[601,11781,18457,18443]",[],[],4,0.1,0.0175,[],""
3712,"GAFireBeastFlameBreathe","",[601],[1097],[100],1,0.055,0,[],""
3713,"GAFireBeastGroundSlashEnraged","","[601,18457,18443]",[1097],[50],1,0.055,0,[],""
3714,"GAFireBeastGroundSlash","","[601,18457,18443]",[1097],[25],1,0.055,0,[],""
3715,"GAFireBeastMultiSlamFlameWave","","[601,11781,18444]",[1097],[100],1,0.055,0,[],""
3716,"GAFireBeastMultiSlamFinalSlam","","[601,11781,18444]",[1097],[75],1,0.055,0,[],""
3717,"GAFireBeastLeapImpact","","[601,11781]",[],[],1,0.055,0,[],""
3718,"GAFireBeastBasicSlam","","[601,11781]",[],[],1,0.055,0,[],""
3719,"GSTwilightOrderOverlordRockImpact","","[601,11781,18443]",[],[],5.25,0.1,0.0175,[],""
3720,"GSSirenBossGeyserBurstDmg","","[601,11781,18443]",[1098],[85],9,0.1,0.0175,[],""
3721,"GSTwilightOverlordRetreat","","[601,11781]",[],[],4,0.1,0.0175,[],""
3722,"GSTwilightOverlordRockExplosion","","[601,11781]",[],[],10,0.1,0.0175,[],""
3723,"GAExcavatorMaulSlam","","[601,11781]","[17348,1099,2884]","[10,30,20]",1,0.055,0,[],""
3724,"GACaptainSandSlam","","[601,11781]","[17348,2884]","[35,20]",1,0.1,0.0175,[],""
3725,"GSCaptainSandTitanDropSlam","","[601,11781,18458]",[2884],[25],1,0.1,0.0175,[],""
3726,"GACaptainSandCannonImpactWall","","[601,483,18443]",[],[],1,0.1,0.0175,[],""
3727,"GACaptainSandCannonImpactFloor","","[601,483,18443]",[],[],1,0.1,0.0175,[],""
3728,"GACaptainSandSlamAnchorImpact","","[601,11781]","[17348,2884]","[2,20]",1,0.1,0.0175,[],""
3729,"GSCaptainSandWaveImpacts","","[601,483]",[],[],4.35,0.1,0.0175,[],""
3730,"GSKulemakBossTotemLaser","","[601,11781]",[10016],[33],10,0.1,0.0175,[],""
3731,"GAChronoPrinceLacerate1","","[601,11781]",[],[],1,0.1,0.0175,[],""
3732,"GAChronoPrinceLacerate2","","[601,11781]",[],[],1,0.055,0,[],""
3733,"GSVampireQueenDelayedBlastSmall","",[],[2627],[100],10,0.1,0.0175,[],""
3734,"GSExcavatorOrbDonutExplosion","","[601,11781]",[1099],[15],6.75,0.1,0.0175,[],""
3735,"GSExcavatorRaptorTriangleSlam","",[],[],[],5,0.1,0.0175,[],""
3736,"GAChronoPrinceLacerate3","","[601,11781]",[],[],1,0.1,0.0175,[],""
3737,"GAChronoPrinceDash1","","[601,11781]",[],[],1,0.1,0.0175,[],""
3738,"GAChronoPrinceDash2","","[601,11781]",[],[],1,0.1,0.0175,[],""
3739,"GAChronoPrincePostDash2","","[601,11781]",[],[],1,0.1,0.0175,[],""
3740,"GAChronoPrinceCloneSplitStrikeDetonate","","[601,11781]",[],[],1,0.1,0.0175,[],""
3741,"GSKulemakBossProximityMine","","[601,11781]",[],[],6.5,0.1,0.0175,[],""
