"rownum","Id","SoundFile","SoundFile_2D","bool_24","string_25"
900,"FourLogOut","","Audio/Sound Effects/Gameplay/4.0/Login/LogOut_Up.ogg","",""
901,"FourInventoryOpen","","Audio/Sound Effects/UI/4.0/Clicks/FourInventoryOpen.ogg","",""
902,"FourInventoryClose","","Audio/Sound Effects/UI/4.0/Clicks/FourInventoryClose.ogg","",""
903,"FourEndgameOpenMap","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_OverworldOpen.ogg","",""
904,"FourEndgameMapClickDown","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_MapClickDown.ogg","",""
905,"FourEndgameMapClickUp","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_MapClickUp.ogg","",""
906,"FourEndgameMapConfirmDown","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_MapConfirmDown.ogg","",""
907,"FourEndgameMapConfirmUp","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_MapConfirmUp.ogg","",""
908,"FourEndgameMapFogClear","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_FogMapClear.ogg","",""
909,"FourEndgameMapTowerFogClear","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_FogTowerClear.ogg","",""
910,"FourCraftingBenchOpen","","Audio/Sound Effects/UI/4.0/Crafting/CraftingBench/Bench_CraftingOpen.ogg","",""
911,"FourCraftingBenchClose","","Audio/Sound Effects/UI/4.0/Crafting/CraftingBench/Bench_CraftingClose.ogg","",""
912,"FourCraftingBenchCraftDown","","Audio/Sound Effects/UI/4.0/Crafting/CraftingBench/Bench_CraftDown.ogg","",""
913,"FourCraftingBenchCraftUp","","Audio/Sound Effects/UI/4.0/Crafting/CraftingBench/Bench_CraftUp.ogg","",""
914,"FourCraftingBenchSalvageDown","","Audio/Sound Effects/UI/4.0/Crafting/CraftingBench/Bench_SalvageDown.ogg","",""
915,"FourCraftingBenchSalvageUp","","Audio/Sound Effects/UI/4.0/Crafting/CraftingBench/Bench_SalvageUp.ogg","",""
916,"FourCraftingBenchSalvageModSelect","","Audio/Sound Effects/UI/4.0/Crafting/CraftingBench/Bench_SalvageModSelect.ogg","",""
917,"FourCraftingBenchModPanelOpen","","Audio/Sound Effects/UI/4.0/Crafting/CraftingBench/Bench_ModPanelOpen.ogg","",""
918,"FourCraftingBenchModPanelCollapse","","Audio/Sound Effects/UI/4.0/Crafting/CraftingBench/Bench_ModPanelCollapse.ogg","",""
919,"FourCraftingBenchModSelectDown","","Audio/Sound Effects/UI/4.0/Crafting/CraftingBench/Bench_ModSelectDown.ogg","",""
920,"FourCraftingBenchModSelectUp","","Audio/Sound Effects/UI/4.0/Crafting/CraftingBench/Bench_ModSelectUp.ogg","",""
921,"FourCraftingBenchModTierSelectDown","","Audio/Sound Effects/UI/4.0/Crafting/CraftingBench/Bench_ModTierSelectDown.ogg","",""
922,"FourCraftingBenchModTierSelectUp","","Audio/Sound Effects/UI/4.0/Crafting/CraftingBench/Bench_ModTierSelectUp.ogg","",""
923,"FourCraftingBenchFilterTabDown","","Audio/Sound Effects/UI/4.0/Crafting/CraftingBench/Bench_FilterTabDown.ogg","",""
924,"FourCraftingBenchFilterTabUp","","Audio/Sound Effects/UI/4.0/Crafting/CraftingBench/Bench_FilterTabUp.ogg","",""
925,"FourAscendancyAppear","","Audio/Sound Effects/UI/4.0/Ascendancy/AscendancyGeneral/AscendanciesAppear.ogg","",""
926,"FourAscendancySelect","","Audio/Sound Effects/UI/4.0/Ascendancy/AscendancyGeneral/AscendancySelect.ogg","",""
927,"FourAscendancyConfirmDown","","Audio/Sound Effects/UI/4.0/Ascendancy/AscendancyGeneral/AscendConfirmDown.ogg","",""
928,"FourAscendancyConfirmUp","","Audio/Sound Effects/UI/4.0/Ascendancy/AscendancyGeneral/AscendConfirmUp.ogg","",""
929,"FourAscendancyPassiveSelectMajor","","Audio/Sound Effects/UI/4.0/PassiveTree/Ascendancy/Ascendancy_SelectMajor.ogg","",""
930,"FourAscendancyPassiveSelectMinor","","Audio/Sound Effects/UI/4.0/PassiveTree/Ascendancy/Ascendancy_SelectMinor.ogg","",""
931,"FourAscendancyPassiveAllocate","","Audio/Sound Effects/UI/4.0/PassiveTree/Ascendancy/Ascendancy_Allocate.ogg","",""
932,"WorldPassiveConfirmSelection","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassiveConfirmSelection.ogg","",""
933,"WorldPassiveDeselect","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassiveDeselect.ogg","",""
934,"WorldPassiveMouseOver","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassiveMouseOver.ogg","",""
935,"WorldPassivePoint","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassivePoint.ogg","",""
936,"WorldPassiveRefund","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassiveRefund.ogg","",""
937,"WorldPassiveRefundAccept","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassiveRefundAccept.ogg","",""
938,"WorldPassiveSelect","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassiveSelect.ogg","",""
939,"WorldPassiveSelectNotable","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassiveSelectNotable.ogg","",""
940,"WorldPassiveTravel","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassiveTravel.ogg","",""
941,"WorldPassiveBreachLayer","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassiveBreachLayer.ogg","",""
942,"WorldPassiveExpeditionLayer","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassiveExpeditionLayer.ogg","",""
943,"WorldPassiveRitualLayer","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassiveRitualLayer.ogg","",""
944,"WorldPassiveDeliriumLayer","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassiveDeliriumLayer.ogg","",""
945,"WorldPassiveBossLayerA","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassiveBossLayer_01.ogg","",""
946,"WorldPassiveBossLayerB","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassiveBossLayer_02.ogg","",""
947,"RecipeBenchOpen","","Audio/Sound Effects/UI/4.0/Crafting/RecipeBench/RecipeBenchOpen.ogg","",""
948,"RecipeBenchClose","","Audio/Sound Effects/UI/4.0/Crafting/RecipeBench/RecipeBenchClose.ogg","",""
949,"RecipeBenchInsertItemLayer","","Audio/Sound Effects/UI/4.0/Crafting/RecipeBench/RecipeBenchInsertItemLayer.ogg","",""
950,"RecipeBenchConfirmDown","","Audio/Sound Effects/UI/4.0/Crafting/RecipeBench/RecipeBenchConfirmDown.ogg","",""
951,"RecipeBenchConfirmUp","","Audio/Sound Effects/UI/4.0/Crafting/RecipeBench/RecipeBenchConfirmUp.ogg","",""
952,"RecipeBenchEnd","","Audio/Sound Effects/UI/4.0/Crafting/RecipeBench/RecipeBenchEnd.ogg","",""
953,"RecipeBenchTabDown","","Audio/Sound Effects/UI/4.0/Crafting/RecipeBench/RecipeBenchTabDown.ogg","",""
954,"RecipeBenchTabUp","","Audio/Sound Effects/UI/4.0/Crafting/RecipeBench/RecipeBenchTabUp.ogg","",""
955,"FourActCursePopup","","Audio/Sound Effects/UI/4.0/General/ActCursePopup.ogg","",""
956,"VaalTrialsModSelectDown","","Audio/Sound Effects/UI/4.0/Ascendancy/VaalTrials/VaalTrialsModDown.ogg","",""
957,"VaalTrialsModSelectUp","","Audio/Sound Effects/UI/4.0/Ascendancy/VaalTrials/VaalTrialsModUp.ogg","",""
958,"SekhemaTrialsKeyPickup","","Audio/Sound Effects/UI/4.0/Ascendancy/SekhemaTrials/PickupKey.ogg","",""
959,"SekhemaTrialsUseFountain","","Audio/Sound Effects/UI/4.0/Ascendancy/SekhemaTrials/UseFountain.ogg","",""
960,"SekhemaTrialsRestoreHonour","","Audio/Sound Effects/UI/4.0/Ascendancy/SekhemaTrials/RestoreHonour.ogg","",""
961,"FourThawingCharm","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/Charms/ImmuneBase.ogg","",""
962,"FourStaunchingCharm","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/Charms/ImmuneBase.ogg","",""
963,"FourAntidoteCharm","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/Charms/ImmuneBase.ogg","",""
964,"FourDousingCharm","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/Charms/ImmuneBase.ogg","",""
965,"FourGroundingCharm","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/Charms/ImmuneBase.ogg","",""
966,"FourStoneCharm","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/Charms/ImmuneBase.ogg","",""
967,"FourSilverCharm","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/Charms/ImmuneBase.ogg","",""
968,"FourRubyCharm","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/Charms/ResistBase.ogg","",""
969,"FourSapphireCharm","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/Charms/ResistBase.ogg","",""
970,"FourTopazCharm","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/Charms/ResistBase.ogg","",""
971,"FourAmethystCharm","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/Charms/ResistBase.ogg","",""
972,"FourGoldenCharm","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/Charms/Rarity.ogg","",""
973,"FourCharms","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/Charms/Charm_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/Charms/Charm_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/Charms/Charm_Equip.ogg2d"
974,"FourQuestOffer","","Audio/Sound Effects/Gameplay/4.0/Progression/QuestState/QuestOffer.ogg","",""
975,"FourQuestStart","","Audio/Sound Effects/Gameplay/4.0/Progression/QuestState/QuestStart.ogg","",""
976,"FourQuestReward","","Audio/Sound Effects/Gameplay/4.0/Progression/QuestState/QuestReward.ogg","",""
977,"FourQuestMushroom","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act3/Mushrooms/Mushroom_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act3/Mushrooms/Mushroom_Move.ogg2d","",""
978,"FourPinnacleKey","Audio/Sound Effects/ItemSounds/4.0/Fragments/PinnacleFragments/PinnacleFragments_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Fragments/PinnacleFragments/PinnacleFragments_Move.ogg2d","",""
979,"FourMapKey","Audio/Sound Effects/ItemSounds/4.0/Endgame/Waystones/Waystones_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Endgame/Waystones/Waystones_Move.ogg2d","",""
980,"FourUltimatumKey","Audio/Sound Effects/ItemSounds/4.0/Ascendancy/UltimatumTrials/TrialKeys/InscribedUltimatum_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Ascendancy/UltimatumTrials/TrialKeys/InscribedUltimatum_Move.ogg2d","",""
981,"FourUltimatumTrialmasterKeys","Audio/Sound Effects/ItemSounds/4.0/Fragments/UltimatumFragments/UltimatumFragment_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Fragments/UltimatumFragments/UltimatumFragment_Move.ogg2d","",""
982,"FourUltimatumOfferingOpen","","Audio/Sound Effects/UI/4.0/Ascendancy/VaalTrials/VaalTrialsOfferingOpen.ogg","",""
983,"FourUltimatumOfferingClose","","Audio/Sound Effects/UI/4.0/Ascendancy/VaalTrials/VaalTrialsOfferingClose.ogg","",""
984,"FourUltimatumOfferingConfirm","","Audio/Sound Effects/UI/4.0/Ascendancy/VaalTrials/VaalTrialsOfferingConfirm.ogg","",""
985,"FourUltimatumRewardScreenOpen","","Audio/Sound Effects/UI/4.0/Ascendancy/VaalTrials/VaalTrialsRewardScreenOpen.ogg","",""
986,"FourUltimatumRewardScreenClose","","Audio/Sound Effects/UI/4.0/Ascendancy/VaalTrials/VaalTrialsRewardScreenClose.ogg","",""
987,"FourOmenDrop","Audio/Sound Effects/ItemSounds/4.0/Leagues/Ritual/Omens/Omen_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Leagues/Ritual/Omens/Omen_Move.ogg2d","",""
988,"FourOmenUse","","Audio/Sound Effects/ItemSounds/4.0/Leagues/Ritual/Omens/Omen_Use.ogg2d","",""
989,"FourOmenConsume","","Audio/Sound Effects/ItemSounds/4.0/Leagues/Ritual/Omens/Omen_Consume.ogg2d","",""
990,"FourRogReroll","","Audio/Sound Effects/UI/4.0/Leagues/Expedition/RogCrafting/Reroll.ogg","",""
991,"FourRogSelect","","Audio/Sound Effects/UI/4.0/Leagues/Expedition/RogCrafting/SelectCraft.ogg","",""
992,"FourRogTake","","Audio/Sound Effects/UI/4.0/Leagues/Expedition/RogCrafting/TakeItem.ogg","",""
993,"FourKeywordClick","","Audio/Sound Effects/UI/4.0/Clicks/FourKeywordClick.ogg","",""
994,"FourKeywordMenuClose","","Audio/Sound Effects/UI/4.0/Clicks/FourKeywordMenuClose.ogg","",""
995,"FourKeywordTabClick","","Audio/Sound Effects/UI/4.0/Clicks/FourKeywordTabClick.ogg","",""
996,"FourKeywordPopup","","Audio/Sound Effects/UI/4.0/Clicks/FourKeywordPopup.ogg","",""
997,"FourInstillingOpen","","Audio/Sound Effects/UI/4.0/Crafting/Instilling/InstillingOpen.ogg","",""
998,"FourInstillingClose","","Audio/Sound Effects/UI/4.0/Crafting/Instilling/InstillingClose.ogg","",""
999,"FourInstilDown","","Audio/Sound Effects/UI/4.0/Crafting/Instilling/InstilDown.ogg","",""
1000,"FourInstilUp","","Audio/Sound Effects/UI/4.0/Crafting/Instilling/InstilUp.ogg","",""
1001,"FourInstilApplied","","Audio/Sound Effects/UI/4.0/Crafting/Instilling/InstilApplied.ogg","",""
1002,"FourInstilWarning","","Audio/Sound Effects/UI/4.0/Crafting/Instilling/InstilWarning.ogg","",""
1003,"FourInstillingAddReagent","","Audio/Sound Effects/UI/4.0/Crafting/Instilling/InstillingAddReagent.ogg","",""
1004,"MTXOpen","","Audio/Sound Effects/UI/4.0/Microtransactions/MTXOpen.ogg","",""
1005,"MTXClose","","Audio/Sound Effects/UI/4.0/Microtransactions/MTXClose.ogg","",""
1006,"TabPress","","Audio/Sound Effects/UI/4.0/Microtransactions/TabPress.ogg","",""
1007,"TabRelease","","Audio/Sound Effects/UI/4.0/Microtransactions/TabRelease.ogg","",""
1008,"TabSmallPress","","Audio/Sound Effects/UI/4.0/Microtransactions/TabSmallPress.ogg","",""
1009,"TabSmallRelease","","Audio/Sound Effects/UI/4.0/Microtransactions/TabSmallRelease.ogg","",""
1010,"PurchasePointsPress","","Audio/Sound Effects/UI/4.0/Microtransactions/PurchasePointsPress.ogg","",""
1011,"PurchasePointsRelease","","Audio/Sound Effects/UI/4.0/Microtransactions/PurchasePointsRelease.ogg","",""
1012,"MouseOverMicro","","Audio/Sound Effects/UI/4.0/Microtransactions/MouseOverMicro.ogg","",""
1013,"SelectMicroPress","","Audio/Sound Effects/UI/4.0/Microtransactions/SelectMicroPress.ogg","",""
1014,"SelectMicroRelease","","Audio/Sound Effects/UI/4.0/Microtransactions/SelectMicroRelease.ogg","",""
1015,"AddMicroToWishlistPress","","Audio/Sound Effects/UI/4.0/Microtransactions/AddMicroToWishlistPress.ogg","",""
1016,"AddMicroToWishlistRelease","","Audio/Sound Effects/UI/4.0/Microtransactions/AddMicroToWishlistRelease.ogg","",""
1017,"AddMicroToCartPress","","Audio/Sound Effects/UI/4.0/Microtransactions/AddMicroToCartPress.ogg","",""
1018,"AddMicroToCartRelease","","Audio/Sound Effects/UI/4.0/Microtransactions/AddMicroToCartRelease.ogg","",""
1019,"RemoveMicroFromCartPress","","Audio/Sound Effects/UI/4.0/Microtransactions/RemoveMicroFromCartPress.ogg","",""
1020,"RemoveMicroFromCartRelease","","Audio/Sound Effects/UI/4.0/Microtransactions/RemoveMicroFromCartRelease.ogg","",""
1021,"RemoveMicroFromWishlistPress","","Audio/Sound Effects/UI/4.0/Microtransactions/RemoveMicroFromWishlistPress.ogg","",""
1022,"RemoveMicroFromWishlistRelease","","Audio/Sound Effects/UI/4.0/Microtransactions/RemoveMicroFromWishlistRelease.ogg","",""
1023,"CartTabPress","","Audio/Sound Effects/UI/4.0/Microtransactions/CartTabPress.ogg","",""
1024,"CartTabRelease","","Audio/Sound Effects/UI/4.0/Microtransactions/CartTabRelease.ogg","",""
1025,"PurchasePress","","Audio/Sound Effects/UI/4.0/Microtransactions/PurchasePress.ogg","",""
1026,"PurchaseRelease","","Audio/Sound Effects/UI/4.0/Microtransactions/PurchaseRelease.ogg","",""
1027,"PurchaseSecondaryPress","","Audio/Sound Effects/UI/4.0/Microtransactions/PurchaseSecondaryPress.ogg","",""
1028,"PurchaseSecondaryRelease","","Audio/Sound Effects/UI/4.0/Microtransactions/PurchaseSecondaryRelease.ogg","",""
1029,"PurchaseComplete","","Audio/Sound Effects/UI/4.0/Microtransactions/PurchaseComplete.ogg","",""
1030,"DropDownOpen","","Audio/Sound Effects/UI/4.0/Microtransactions/DropDownOpen.ogg","",""
1031,"DropDownClose","","Audio/Sound Effects/UI/4.0/Microtransactions/DropDownClose.ogg","",""
1032,"DropDownSelectPress","","Audio/Sound Effects/UI/4.0/Microtransactions/DropDownSelectPress.ogg","",""
1033,"DropDownSelectRelease","","Audio/Sound Effects/UI/4.0/Microtransactions/DropDownSelectRelease.ogg","",""
1034,"MTXTextInput","","Audio/Sound Effects/UI/4.0/Microtransactions/MTXTextInput.ogg","",""
1035,"MTXSearchConfirm","","Audio/Sound Effects/UI/4.0/Microtransactions/MTXSearchConfirm.ogg","",""
1036,"MicroEquip","","Audio/Sound Effects/UI/4.0/Microtransactions/MicroEquip.ogg","",""
1037,"MicroUnequip","","Audio/Sound Effects/UI/4.0/Microtransactions/MicroUnequip.ogg","",""
1038,"MicroExpand","","Audio/Sound Effects/UI/4.0/Microtransactions/MicroExpand.ogg","",""
1039,"MicroCollapse","","Audio/Sound Effects/UI/4.0/Microtransactions/MicroCollapse.ogg","",""
1040,"GenericClickPress","","Audio/Sound Effects/UI/4.0/Microtransactions/GenericClickPress.ogg","",""
1041,"GenericClickRelease","","Audio/Sound Effects/UI/4.0/Microtransactions/GenericClickRelease.ogg","",""
1042,"ConsoleMove","","Audio/Sound Effects/UI/4.0/Microtransactions/Console/ConsoleMove.ogg","",""
1043,"ConsoleMoveLarge","","Audio/Sound Effects/UI/4.0/Microtransactions/Console/ConsoleMoveLarge.ogg","",""
1044,"ConsoleCycleTab","","Audio/Sound Effects/UI/4.0/Microtransactions/Console/ConsoleCycleTab.ogg","",""
1045,"ConsoleBack","","Audio/Sound Effects/UI/4.0/Microtransactions/Console/ConsoleBack.ogg","",""
1046,"ConsoleCart","","Audio/Sound Effects/UI/4.0/Microtransactions/Console/ConsoleCart.ogg","",""
1047,"ConsoleWishlist","","Audio/Sound Effects/UI/4.0/Microtransactions/Console/ConsoleWishlist.ogg","",""
1048,"ConsoleGenericClickPress","","Audio/Sound Effects/UI/4.0/Microtransactions/Console/ConsoleGenericClickPress.ogg","",""
1049,"ConsoleGenericClickRelease","","Audio/Sound Effects/UI/4.0/Microtransactions/Console/ConsoleGenericClickRelease.ogg","",""
1050,"FourSalvageOpen","","Audio/Sound Effects/UI/4.0/Crafting/Salvaging/SalvageOpen.ogg","",""
1051,"FourSalvage","","Audio/Sound Effects/UI/4.0/Crafting/Salvaging/Salvage.ogg","",""
1052,"FourSalvageBench","","Audio/Sound Effects/UI/4.0/Crafting/CraftingBench/Bench_CraftingOpen.ogg","",""
1053,"WeaponSwap","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/WeaponSwap.ogg2d","",""
1054,"WorldMapDepthToggleDown","","Audio/Sound Effects/UI/4.0/WorldMap/DepthToggleDown.ogg","",""
1055,"WorldMapDepthToggleUp","","Audio/Sound Effects/UI/4.0/WorldMap/DepthToggleUp.ogg","",""
1056,"HideoutTravelDown","","Audio/Sound Effects/UI/4.0/WorldMap/HideoutClickDown.ogg","",""
1057,"HideoutTravelUp","","Audio/Sound Effects/UI/4.0/WorldMap/HideoutClickUp.ogg","",""
1058,"GuildInvite","","Audio/Sound Effects/UI/4.0/Social/Guild/Guild_Invite.ogg","",""
1059,"GuildAccept","","Audio/Sound Effects/UI/4.0/Social/Guild/Guild_Accept.ogg","",""
1060,"GuildRemove","","Audio/Sound Effects/UI/4.0/Social/Guild/Guild_Remove.ogg","",""
1061,"GuildPromote","","Audio:/Sound Effects/UI/4.0/Social/Guild/Guild_Promote.ogg","",""
1062,"GuildCreate","","Audio/Sound Effects/UI/4.0/Social/Guild/Guild_Create.ogg","",""
1063,"GuildRename","","Audio/Sound Effects/UI/4.0/Social/Guild/Guild_Rename.ogg","",""
1064,"GuildLeave","","Audio/Sound Effects/UI/4.0/Social/Guild/Guild_Leave.ogg","",""
1065,"GuildStatus","","Audio/Sound Effects/UI/4.0/Social/Guild/Guild_Status.ogg","",""
1066,"GuildNoteAccept","","Audio/Sound Effects/UI/4.0/Social/Guild/Notifications/Guild_Accept.ogg","",""
1067,"GuildNoteRemove","","Audio/Sound Effects/UI/4.0/Social/Guild/Notifications/Guild_Remove.ogg","",""
1068,"GuildNotePromote","","Audio/Sound Effects/UI/4.0/Social/Guild/Notifications/Guild_Promote.ogg","",""
1069,"GuildNoteLeave","","Audio/Sound Effects/UI/4.0/Social/Guild/Notifications/Guild_Leave.ogg","",""
1070,"GuildNoteRename","","Audio/Sound Effects/UI/4.0/Social/Guild/Notifications/Guild_Rename.ogg","",""
1071,"FourLostTowersMain","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_LostTowersMain.ogg","",""
1072,"FourLostTowersSmall","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_LostTowersSmall.ogg","",""
1073,"FourRunes","Audio/Sound Effects/ItemSounds/4.0/Socketables/Runes/Rune_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Socketables/Runes/Rune_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Socketables/Runes/Rune_Socket.ogg2d"
1074,"FourUpgradeRunes","Audio/Sound Effects/ItemSounds/4.0/Socketables/Runes/RuneUpgrade_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Socketables/Runes/RuneUpgrade_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Socketables/Runes/RuneUpgrade_Socket.ogg2d"
1075,"FourQuestRunesUse","","Audio/Sound Effects/ItemSounds/4.0/Leagues/Expedition/QuestRunes/QuestRunes_Use.ogg2d","",""
1076,"FourIdols","Audio/Sound Effects/ItemSounds/4.0/Socketables/Idols/Idol_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Socketables/Idols/Idol_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Socketables/Idols/Idol_Socket.ogg2d"
1077,"FourAbyssalEyes","Audio/Sound Effects/ItemSounds/4.0/Socketables/AbyssalEyes/AbyssalEye_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Socketables/AbyssalEyes/AbyssalEye_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Socketables/AbyssalEyes/AbyssalEye_Socket.ogg2d"
1078,"FourEssence","Audio/Sound Effects/ItemSounds/4.0/Essence/Essence_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Essence/Essence_Move.ogg2d","",""
1079,"FourSoulCores","Audio/Sound Effects/ItemSounds/4.0/Socketables/SoulCores/SoulCore_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Socketables/SoulCores/SoulCore_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Socketables/SoulCores/SoulCore_Socket.ogg2d"
1080,"FourLogBook","Audio/Sound Effects/ItemSounds/4.0/Leagues/Expedition/Logbooks/LogBook_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Leagues/Expedition/Logbooks/LogBook_Move.ogg2d","",""
1081,"CompletionPopupMap","Audio/Sound Effects/UI/4.0/General/CompletionPopupMap.ogg","Audio/Sound Effects/UI/4.0/General/CompletionPopupMap.ogg","",""
1082,"CompletionPopupSanctum","Audio/Sound Effects/UI/4.0/General/CompletionPopupSanctum.ogg","Audio/Sound Effects/UI/4.0/General/CompletionPopupSanctum.ogg","",""
1083,"CompletionPopupUltimatum","Audio/Sound Effects/UI/4.0/General/CompletionPopupUltimatum.ogg","Audio/Sound Effects/UI/4.0/General/CompletionPopupUltimatum.ogg","",""
1084,"TrialmasterDoorOpen","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/TrialmasterDoor/TrialmasterDoorOpen.ogg","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/TrialmasterDoor/TrialmasterDoorOpen.ogg","",""
1085,"TrialmasterDoorInsertFirst","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/TrialmasterDoor/TrialmasterDoorInsertFirst.ogg","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/TrialmasterDoor/TrialmasterDoorInsertFirst.ogg","",""
