"rownum","Id","Animation","i32_24","i32_28","Stats"
3324,"ice_nova_effect_lite",[4157],1,6,""
3325,"ice_nova_effect_lite",[10092],1,7,""
3326,"ice_nova_effect_lite",[10751],1,8,""
3327,"wyvern_flame_breath_aoe_empowered",[10095],1,0,""
3328,"frozen_claws_final_hit",[10120],1,0,""
3329,"frozen_claws_final_hit",[10121],1,1,""
3330,"wolf_cross_slash_effect",[10122],3,0,""
3331,"wolf_cross_slash_effect",[10328],3,1,""
3332,"wolf_cross_slash_audio",[10329],3,1,""
3333,"wolf_pounce_mark_explosion",[10331],1,1,""
3334,"briarpatch_creation",[10125],1,0,""
3335,"briarpatch_creation",[10909],1,1,""
3336,"wolf_cross_slash_audio",[10127],3,0,""
3337,"fungal_terrain_mushroom_effect","[10141,10142,10143]",3,0,""
3338,"fungal_terrain_mushroom_explosion",[10144],3,0,""
3339,"crushing_earth_boulder",[10145],1,0,""
3340,"crushing_earth_impact",[10146],1,0,""
3341,"bear_fury_of_the_mountain_slam",[10147],1,0,""
3342,"bear_fury_of_the_mountain_slam",[10385],1,2,""
3343,"walking_calamity_meteor_regular",[10177],3,0,""
3344,"walking_calamity_meteor_large",[10178],3,0,""
3345,"walking_calamity_meteor_impact_regular",[10179],3,0,""
3346,"walking_calamity_meteor_impact_large",[10180],3,0,""
3347,"walking_calamity_meteor_regular",[10355],3,1,""
3348,"walking_calamity_meteor_large",[10356],3,1,""
3349,"walking_calamity_meteor_impact_regular",[10357],3,1,""
3350,"walking_calamity_meteor_impact_large",[10358],3,1,""
3351,"fall_of_verisium_meteor_regular",[10181],3,0,""
3352,"fall_of_verisium_meteor_large",[10182],3,0,""
3353,"fall_of_verisium_meteor_impact_regular",[10183],3,0,""
3354,"fall_of_verisium_meteor_impact_large",[10184],3,0,""
3355,"triggered_explosive_growth_plant","[10198,10199]",1,0,""
3356,"triggered_explosive_growth_explosion",[10200],1,0,""
3357,"triggered_explosive_growth_plant","[10362,10363]",1,1,""
3358,"triggered_explosive_growth_explosion",[10364],1,1,""
3359,"triggered_explosive_growth_plant","[10365,10366]",1,2,""
3360,"triggered_explosive_growth_explosion",[10367],1,2,""
3361,"triggered_fan_the_flames_explosion",[10201],1,0,""
3362,"plants_effects_rain_ground_rectangular",[10211],1,0,""
3363,"plants_effects_rain_ground_circle",[10212],1,0,""
3364,"plants_effects_rain_ground_rectangular",[10368],1,1,""
3365,"plants_effects_rain_ground_circle",[10369],1,1,""
3366,"plants_effects_rain_ground_rectangular",[10370],1,2,""
3367,"plants_effects_rain_ground_circle",[10371],1,2,""
3368,"unleash_meteor_falling",[10219],1,0,""
3369,"unleash_meteor_impact",[10220],1,0,""
3370,"unleash_blizzard_falling",[10217],1,0,""
3371,"unleash_blizzard_impact",[10218],1,0,""
3372,"unleash_crash_lightning_pulse",[10221],1,0,""
3373,"unleash_crash_lightning_final_strike",[10222],1,0,""
3374,"mtx_afk_podium",[6963],1,0,""
3375,"mtx_afk_podium",[10116],1,1,""
3376,"mtx_afk_podium_appear",[10115],1,0,""
3377,"mtx_encase_in_crystal_effect1",[7606],1,0,""
3378,"mtx_encase_in_crystal_effect1",[7609],1,1,""
3379,"mtx_encase_in_crystal_effect1",[7612],1,2,""
3380,"mtx_encase_in_crystal_effect1",[7615],1,3,""
3381,"mtx_encase_in_crystal_effect1",[7618],1,4,""
3382,"mtx_encase_in_crystal_effect2",[7607],1,0,""
3383,"mtx_encase_in_crystal_effect2",[7610],1,1,""
3384,"mtx_encase_in_crystal_effect2",[7613],1,2,""
3385,"mtx_encase_in_crystal_effect2",[7616],1,3,""
3386,"mtx_encase_in_crystal_effect2",[7619],1,4,""
3387,"mtx_encase_in_crystal_tomb",[7608],1,0,""
3388,"mtx_encase_in_crystal_tomb",[7611],1,1,""
3389,"mtx_encase_in_crystal_tomb",[7614],1,2,""
3390,"mtx_encase_in_crystal_tomb",[7617],1,3,""
3391,"mtx_encase_in_crystal_tomb",[7620],1,4,""
3392,"molten_crash_impact",[10306],1,0,""
3393,"molten_crash_crater",[7418],1,0,""
3394,"molten_crash_fissure",[7419],1,0,""
3395,"molten_crash_erupt",[7420],1,0,""
3396,"molten_crash_mortar",[7421],1,0,""
3397,"molten_crash_fissure_start",[7422],1,0,""
3398,"molten_crash_fissure_end",[7423],1,0,""
3399,"ballistic_ice_chunk_audio",[10231],1,0,""
3400,"wyvern_electrified_footstep_audio",[10241],1,0,""
3401,"wyvern_electrified_footstep_audio",[10241],1,1,""
3402,"annihilation_explosion_phys",[75],1,0,""
3403,"temporal_chains_annihilation_blast",[10249],1,0,""
3404,"temporal_chains_annihilation_telegraph",[10250],1,0,""
3405,"temporal_chains_annihilation_pulse",[10251],1,0,""
3406,"inevitable_agony_annihilation_blast",[10252],1,0,""
3407,"inevitable_agony_annihilation_telegraph",[10253],1,0,""
3408,"inevitable_agony_annihilation_pulse",[10254],1,0,""
3409,"enfeeble_annihilation_blast",[10255],1,0,""
3410,"enfeeble_annihilation_telegraph",[10256],1,0,""
3411,"enfeeble_annihilation_pulse",[10257],1,0,""
3412,"elemental_weakness_annihilation_blast",[10258],1,0,""
3413,"elemental_weakness_annihilation_telegraph",[10259],1,0,""
3414,"elemental_weakness_annihilation_pulse",[10260],1,0,""
3415,"vulnerability_annihilation_blast",[10261],1,0,""
3416,"vulnerability_annihilation_telegraph",[10262],1,0,""
3417,"vulnerability_annihilation_pulse",[10263],1,0,""
3418,"despair_annihilation_blast",[10264],1,0,""
3419,"despair_annihilation_telegraph",[10265],1,0,""
3420,"despair_annihilation_pulse",[10266],1,0,""
3421,"wyvern_devour_slam_aoe",[10281],1,0,""
3422,"wyvern_devour_slam_aoe",[10316],1,1,""
3423,"tornado_cold_flair",[10283],1,0,""
3424,"tornado_cold_flair",[10282],1,1,""
3425,"tornado_cold_flair",[10282],1,2,""
3426,"tornado_fire_flair",[10285],1,0,""
3427,"tornado_fire_flair",[10284],1,1,""
3428,"tornado_fire_flair",[10284],1,2,""
3429,"tornado_lightning_flair",[10287],1,0,""
3430,"tornado_lightning_flair",[10286],1,1,""
3431,"tornado_lightning_flair",[10286],1,2,""
3432,"dangerous_resolve_explosion",[10291],1,0,""
3433,"dangerous_resolve_gain_first_stack_audio",[10336],1,0,""
3434,"fire_storm_player_fire_projectile",[4477],1,0,""
3435,"fire_storm_player_fire_projectile",[337],1,1,""
3436,"fire_storm_player_fire_projectile",[9133],1,2,""
3437,"fire_storm_player_cold_projectile",[4814],1,0,""
3438,"fire_storm_player_cold_projectile",[337],1,1,""
3439,"fire_storm_player_cold_projectile",[4814],1,2,""
3440,"fire_storm_player_lightning_projectile",[4816],1,0,""
3441,"fire_storm_player_lightning_projectile",[337],1,1,""
3442,"fire_storm_player_lightning_projectile",[4816],1,2,""
3443,"fire_storm_player_fire_impact",[4476],1,0,""
3444,"fire_storm_player_fire_impact",[4667],1,1,""
3445,"fire_storm_player_fire_impact",[9134],1,2,""
3446,"fire_storm_player_cold_impact",[4815],1,0,""
3447,"fire_storm_player_cold_impact",[4667],1,1,""
3448,"fire_storm_player_cold_impact",[4815],1,2,""
3449,"fire_storm_player_lightning_impact",[4817],1,0,""
3450,"fire_storm_player_lightning_impact",[4667],1,1,""
3451,"fire_storm_player_lightning_impact",[4817],1,2,""
3452,"fire_storm_player_fire_projectile",[10661],1,4,""
3453,"fire_storm_player_fire_impact",[10662],1,4,""
3454,"fire_storm_player_lightning_projectile",[10663],1,4,""
3455,"fire_storm_player_lightning_impact",[10664],1,4,""
3456,"fire_storm_player_cold_projectile",[10666],1,4,""
3457,"fire_storm_player_cold_impact",[10667],1,4,""
3458,"fire_storm_effect",[10661],1,41,""
3459,"fire_storm_impact_empowered",[10664],1,41,""
3460,"wyvern_flame_breath",[10308],1,1,""
3461,"wyvern_flame_breath_aoe",[10310],1,1,""
3462,"wyvern_flame_breath_empowered",[10309],1,1,""
3463,"wyvern_flame_breath_aoe_empowered",[10311],1,1,""
3464,"wyvern_flame_breath",[10713],1,2,""
3465,"wyvern_flame_breath_aoe",[10715],1,2,""
3466,"wyvern_flame_breath_empowered",[10714],1,2,""
3467,"wyvern_flame_breath_aoe_empowered",[10716],1,2,""
3468,"align_fate_surge",[10321],1,0,""
3469,"shattering_spite_detonation",[10323],3,0,""
3470,"mist_raven_dive_bomb_explosion",[10325],3,0,""
3471,"barkskin_audio_end",[10326],1,0,""
3472,"barkskin_audio_end",[10326],1,1,""
3473,"barkskin_audio_end",[10326],1,2,""
3474,"revive_player_complete",[14],1,0,""
3475,"revive_player_complete",[10337],1,1,""
3476,"revive_player_complete",[10338],1,2,""
3477,"revive_player_complete",[10339],1,3,""
3478,"djinn_living_bomb_explode",[10342],1,0,""
3479,"djinn_living_bomb_wiff",[10343],1,0,""
3480,"djinn_living_bomb_attachment",[10344],1,0,""
3481,"dodge_roll_sprint_started",[10346],1,10,""
3482,"ballistic_ice_chunk_explosion",[10348],3,1,""
3483,"ballistic_ice_chunk_stuck",[10349],3,1,""
3484,"ballistic_ice_chunk_audio",[10231],1,1,""
3485,"ballistic_ice_chunk_explosion",[10471],3,2,""
3486,"ballistic_ice_chunk_stuck",[10472],3,2,""
3487,"ballistic_ice_chunk_audio",[10231],1,2,""
3488,"ballistic_ice_chunk_explosion",[10844],3,3,""
3489,"ballistic_ice_chunk_stuck",[10845],3,3,""
3490,"ballistic_ice_chunk_audio",[10231],1,3,""
3491,"wyvern_swipe_empower_audio",[10128],1,0,""
3492,"expanding_rain_of_arrows_arrow",[10434],1,10,""
3493,"expanding_rain_of_arrows_up",[10435],1,10,""
3494,"poison_vine_arrow_impact",[10436],1,10,""
3495,"expanding_rain_of_arrows_arrow",[10631],1,11,""
3496,"expanding_rain_of_arrows_up",[10632],1,11,""
3497,"poison_vine_arrow_impact",[10633],1,11,""
3498,"tangmazu_raven_mad_flight",[9351],3,0,""
3499,"ancient_gifts_ring",[8950],1,0,""
3500,"ancient_gifts_vivid",[8948],1,0,""
3501,"ancient_gifts_wild",[8947],1,0,""
3502,"ancient_gifts_primal",[8949],1,0,""
3503,"tangmazu_swarm_aura",[10547],3,0,""
3504,"tangmazu_swarm_big_bird",[10548],3,0,""
3505,"triggered_lightning_detonate_dead_corpse_explosion",[10578],3,0,""
3506,"triggered_lightning_detonate_dead_element_explosion",[10579],3,0,""
3507,"triggered_lightning_detonate_dead_gibs",[10580],3,0,""
3508,"archon_of_chayula_tornado",[10694],1,0,""
3509,"archon_of_chayula_tornado_pull",[10695],1,0,""
3510,"empyrean_descent_hammer",[9780],3,0,""
3511,"empyrean_descent_explosion",[9781],3,0,""
3512,"empyrean_descent_impact_explosion",[9782],3,0,""
3513,"empyrean_descent_volcanic_slam_crater",[10379],1,0,""
3514,"empyrean_descent_volcanic_slam_crack",[10380],1,0,""
3515,"empyrean_descent_volcanic_slam_erupt",[10381],1,0,""
3516,"empyrean_descent_volcanic_slam_mortar_impact",[10382],3,0,""
3517,"empyrean_descent_volcanic_slam_crack_start",[10383],1,0,""
3518,"empyrean_descent_volcanic_slam_crack_end",[10384],1,0,""
3519,"empyrean_descent_comet_fall",[9783],1,0,""
3520,"hazardous_holdout_blast",[10760],3,0,""
3521,"hazardous_holdout_metal_hit",[10761],3,0,""
3522,"companion_bear_slam_shockwave",[10900],1,0,""
3523,"companion_bear_slam_shockwave_small",[10900],1,0,""
3524,"companion_bear_warcry",[10901],1,0,""
3525,"companion_bear_warcry_echo",[10902],1,0,""
3526,"laser_spears_beam_start",[10892],1,2,""
3527,"laser_spears_beam_end",[10893],1,2,""
3528,"mothers_ward_flourish",[10903],1,0,""
3529,"triggered_chaos_frog_explosion",[8440],1,0,""
3530,"hollow_shell_nova",[10953],1,0,""
3531,"leylines_implode",[10954],1,0,""
3532,"leylines_ground",[10955],1,0,""
3533,"pummel_rune",[10956],1,0,""
3534,"ancestrally_boosted_spell_impact_small",[10995],1,0,""
3535,"ancestrally_boosted_spell_impact_medium",[10996],1,0,""
3536,"curse_repulsion_shockwave",[11003],1,0,""
3537,"triskelion_cascade_buff_effect",[11006],1,0,""
3538,"gelid_palm",[423],1,0,""
3539,"frostflame_nova",[11008],1,0,""
3540,"verisium_comet_meteor",[11009],1,0,""
3541,"verisium_comet_impact",[11010],1,0,""
3542,"serpent_spear_main_spear",[11011],1,1,""
3543,"serpent_spear_explosion",[11012],1,1,""
3544,"serpent_spear_serpent",[11013],1,1,""
3545,"bitter_dead_explode",[11014],3,0,""
3546,"bitter_dead_wiff",[2238],3,0,""
3547,"bitter_dead_chill_aura",[11015],3,0,""
3548,"bitter_dead_raise_area",[11016],3,0,""
3549,"detonate_living",[11020],3,0,""
3550,"runic_fortress",[11025],1,0,""
3551,"detonate_living_whiff",[11024],3,0,""
3552,"rune_hazard",[11031],3,0,""
3553,"rune_hazard_explosion",[11032],1,0,""
3554,"rune_hazard_wave",[11033],1,0,""
3555,"ice_volcano_explosion",[11038],1,0,""
3556,"ballistic_ice_chunk_explosion",[11037],3,4,""
3557,"ballistic_ice_chunk_stuck",[9656],3,4,""
3558,"ballistic_ice_chunk_audio",[10231],1,4,""
3559,"ward_remnants_globe",[11045],1,0,""
3560,"eternal_march_effect",[11047],1,0,""
3561,"rune_forged_blades_trigger",[11048],1,0,""
3562,"curse_repulsion_curse_zone",[11055],3,0,""
3563,"curse_repulsion_annihilation_blast",[11056],1,0,""
3564,"curse_repulsion_annihilation_telegraph",[11057],1,0,""
3565,"curse_repulsion_annihilation_pulse",[11058],1,0,""
3566,"rune_ward_block",[11063],1,0,""
3567,"grim_pillars_marker",[11064],1,0,""
3568,"grim_pillars_impale",[11065],3,0,""
3569,"grim_pillars_explode",[11066],3,0,""
3570,"fist_of_kalguur_rune",[11067],1,0,""
3571,"fractured_self_fade",[1785],3,0,""
3572,"voltaic_barrier_pylon",[11068],1,0,""
3573,"gem_barrier_hit_audio",[11071],1,0,""
3574,"explosive_transmutation_physical",[11074],1,0,""
3575,"explosive_transmutation_cold",[11075],1,0,""
3576,"explosive_transmutation_fire",[11076],1,0,""
3577,"explosive_transmutation_lightning",[11077],1,0,""
3578,"explosive_transmutation_chaos",[11078],1,0,""
3579,"primal_bounty_owl",[11080],1,0,""
3580,"wardforged_minions_cast",[11083],1,0,""
3581,"wardforged_minions_revive",[11084],1,0,""
3582,"kalguuran_blade_rain_blade",[11085],1,0,""
3583,"kalguuran_blade_rain_impact",[11086],1,0,""
3584,"kalguuran_blade_rain_pin",[11087],1,0,""
3585,"smash_to_smithereens",[8670],1,0,""
3586,"lightning_spear_empowered_split_impact",[10493],1,3,""
