"rownum","Id","DGRFile","i32_16","i32_20","i32_24","[i32]_28","[i32]_44","i32_60","i32_64"
1129,"MapHideoutCanal_Claimable","Metadata/Terrain/Hideouts/Canal/Graphs/Hideout_Canal_claimable.dgr",100,50,70,[],[0],85,56
1130,"MapUniqueVoidReliquary_01","Metadata/Terrain/Maps/UniqueVoidReliquary/Graphs/Reliquary.dgr",100,50,50,[],"[0,6,1,7]",85,56
1131,"MapUberPerennialKing_WE_01","Metadata/Terrain/Maps/UberPerennialKing/Graphs/UberPerennialKing_WE_01.dgr",100,50,100,[],[0],85,56
1132,"MapPlantation_01","Metadata/Terrain/Maps/Plantation/Graphs/Plantation_01.dgr",105,50,50,[],"[0,1,6,7]",85,56
1133,"MapPlantation_02","Metadata/Terrain/Maps/Plantation/Graphs/Plantation_02.dgr",105,50,50,[],"[0,1,6,7]",85,56
1134,"MapPlantation_03","Metadata/Terrain/Maps/Plantation/Graphs/Plantation_03.dgr",105,50,50,[],"[0,1,6,7]",85,56
1135,"MapPlantation_04","Metadata/Terrain/Maps/Plantation/Graphs/Plantation_04.dgr",105,50,50,[],"[0,1,6,7]",85,56
1136,"MapUniqueSelenite","Metadata/Terrain/Maps/UniqueSelenite/Graphs/selenite.dgr",100,50,100,[],[8],85,56
1137,"MapUniqueMegalith_02","Metadata/Terrain/Maps/UniqueMegalith/Graphs/Megalith_02.dgr",100,50,50,[],[8],85,56
1138,"MapUniqueMegalith_03","Metadata/Terrain/Maps/UniqueMegalith/Graphs/Megalith_03.dgr",100,50,50,[],[8],85,56
1139,"MapUniqueMegalith_04","Metadata/Terrain/Maps/UniqueMegalith/Graphs/Megalith_04.dgr",100,50,50,[],[8],85,56
1140,"MapAzmerianRanges_01","Metadata/Terrain/Maps/AzmerianRanges/Graphs/AzmerianRanges_01.dgr",100,50,60,[],"[0,1,2,3]",85,56
1141,"HuntressTrailer","Metadata/Terrain/Maps/AzmerianRanges/Trailer/HuntressTrailer.dgr",100,50,50,[],[0],85,56
1142,"MapDeforestation_01","Metadata/Terrain/Maps/Deforestation/Graphs/deforestation_01.tgr",100,50,60,[],[8],85,56
1143,"MapDeforestation_02","Metadata/Terrain/Maps/Deforestation/Graphs/deforestation_02.tgr",100,50,60,[],[8],85,56
1144,"MapDeforestation_03","Metadata/Terrain/Maps/Deforestation/Graphs/deforestation_03.tgr",100,50,60,[],[8],85,56
1145,"MapDeforestation_04","Metadata/Terrain/Maps/Deforestation/Graphs/deforestation_04.tgr",100,50,60,[],[8],85,56
1146,"MapWashout_01","Metadata/Terrain/Maps/Washout/Graphs/Washout_01.dgr",100,50,100,[],[0],85,56
1147,"MapWashout_02","Metadata/Terrain/Maps/Washout/Graphs/Washout_02.dgr",100,50,100,[],[0],85,56
1148,"MapWashout_03","Metadata/Terrain/Maps/Washout/Graphs/Washout_03.dgr",100,50,100,[],[0],85,56
1149,"MapWashout_04","Metadata/Terrain/Maps/Washout/Graphs/Washout_04.dgr",100,50,100,[],[0],85,56
1150,"MapEpitaph_01","Metadata/Terrain/Maps/Epitaph/Graphs/Epitaph_01.dgr",100,50,100,[],[8],85,56
1151,"MapEpitaph_02","Metadata/Terrain/Maps/Epitaph/Graphs/Epitaph_02.dgr",100,50,100,[],[8],85,56
1152,"MapEpitaph_03","Metadata/Terrain/Maps/Epitaph/Graphs/Epitaph_03.dgr",100,50,100,[],[8],85,56
1153,"MapEpitaph_04","Metadata/Terrain/Maps/Epitaph/Graphs/Epitaph_04.dgr",100,50,100,[],[8],85,56
1154,"MapAridPlains_01","Metadata/Terrain/Maps/AridPlains/Graphs/AridPlains_01.tgr",108,50,50,[],"[0,1,6,7]",85,56
1155,"MapAridPlains_02","Metadata/Terrain/Maps/AridPlains/Graphs/AridPlains_02.tgr",108,50,50,[],"[0,1,6,7]",85,56
1156,"MapAridPlains_03","Metadata/Terrain/Maps/AridPlains/Graphs/AridPlains_03.tgr",108,50,50,[],"[0,1,6,7]",85,56
1157,"MapAridPlains_04","Metadata/Terrain/Maps/AridPlains/Graphs/AridPlains_04.tgr",108,50,50,[],"[0,1,6,7]",85,56
1158,"MapAridPlains_05","Metadata/Terrain/Maps/AridPlains/Graphs/AridPlains_05.tgr",108,50,50,[],"[0,1,6,7]",85,56
1159,"MapAridPlains_06","Metadata/Terrain/Maps/AridPlains/Graphs/AridPlains_06.tgr",108,50,50,[],"[0,1,6,7]",85,56
1160,"MapAridPlains_07","Metadata/Terrain/Maps/AridPlains/Graphs/AridPlains_07.tgr",108,50,50,[],"[0,1,6,7]",85,56
1161,"MapAridPlains_08","Metadata/Terrain/Maps/AridPlains/Graphs/AridPlains_08.tgr",108,50,50,[],"[0,1,6,7]",85,56
1162,"MapSinterRift_01","Metadata/Terrain/Maps/SinterRift/Graphs/SinterRift_01.tgr",100,50,50,[],[0],85,56
1163,"MapSinterRift_02","Metadata/Terrain/Maps/SinterRift/Graphs/SinterRift_02.tgr",100,50,50,[],[0],85,56
1164,"MapSinterRift_03","Metadata/Terrain/Maps/SinterRift/Graphs/SinterRift_03.tgr",100,50,50,[],[0],85,56
1165,"MapSinterRift_04","Metadata/Terrain/Maps/SinterRift/Graphs/SinterRift_04.tgr",100,50,50,[],[0],85,56
1166,"MapPit_01","Metadata/Terrain/Maps/Pit/Graphs/Pit_01.dgr",100,50,100,[],[8],85,56
1167,"MapPit_02","Metadata/Terrain/Maps/Pit/Graphs/Pit_02.dgr",100,50,100,[],[8],85,56
1168,"MapPit_03","Metadata/Terrain/Maps/Pit/Graphs/Pit_03.dgr",100,50,100,[],[8],85,56
1169,"MapPit_04","Metadata/Terrain/Maps/Pit/Graphs/Pit_04.dgr",100,50,100,[],[8],85,56
1170,"MapAshlands_01","Metadata/Terrain/Maps/Ashlands/Graphs/Ashlands_01.dgr",100,50,100,[],[0],85,56
1171,"MapAshlands_02","Metadata/Terrain/Maps/Ashlands/Graphs/Ashlands_02.dgr",100,50,100,[],[0],85,56
1172,"MapAshlands_03","Metadata/Terrain/Maps/Ashlands/Graphs/Ashlands_03.dgr",100,50,100,[],[0],85,56
1173,"MapAshlands_04","Metadata/Terrain/Maps/Ashlands/Graphs/Ashlands_04.dgr",100,50,100,[],[0],85,56
1174,"MapReservoir_01","Metadata/Terrain/Maps/Reservoir/Graphs/Reservoir_01.dgr",100,50,50,[],"[0,3,4,7]",85,56
1175,"MapReservoir_02","Metadata/Terrain/Maps/Reservoir/Graphs/Reservoir_02.dgr",100,50,50,[],"[0,3,4,7]",85,56
1176,"MapGeode_01","Metadata/Terrain/Maps/Geode/Graphs/Geode_01.dgr",100,50,100,[],[0],85,56
1177,"MapRupture_01","Metadata/Terrain/Maps/Rupture/Graphs/Rupture_01.dgr",100,50,100,[],[0],85,56
1178,"MapRupture_02","Metadata/Terrain/Maps/Rupture/Graphs/Rupture_02.dgr",100,50,100,[],[0],85,56
1179,"MapRupture_03","Metadata/Terrain/Maps/Rupture/Graphs/Rupture_03.dgr",100,50,100,[],[0],85,56
1180,"MapRupture_04","Metadata/Terrain/Maps/Rupture/Graphs/Rupture_04.dgr",100,50,100,[],[0],85,56
1181,"MapRupture_05","Metadata/Terrain/Maps/Rupture/Graphs/Rupture_05.dgr",100,50,100,[],[0],85,56
1182,"MapRupture_06","Metadata/Terrain/Maps/Rupture/Graphs/Rupture_06.dgr",100,50,100,[],[0],85,56
1183,"MapSubmerged_01","Metadata/Terrain/Maps/Submerged/Graphs/Submerged_01.dgr",100,50,100,[],[0],85,56
1184,"MapSubmerged_02","Metadata/Terrain/Maps/Submerged/Graphs/Submerged_02.dgr",100,50,100,[],[0],85,56
1185,"MapSubmerged_03","Metadata/Terrain/Maps/Submerged/Graphs/Submerged_03.dgr",100,50,100,[],[0],85,56
1186,"MapSubmerged_04","Metadata/Terrain/Maps/Submerged/Graphs/Submerged_04.dgr",100,50,100,[],[0],85,56
1187,"MapOvergrown_01","Metadata/Terrain/Maps/Overgrown/Graphs/Overgrown_01.dgr",100,50,100,[],[0],85,56
1188,"MapOvergrown_02","Metadata/Terrain/Maps/Overgrown/Graphs/Overgrown_02.dgr",100,50,100,[],[0],85,56
1189,"MapOvergrown_03","Metadata/Terrain/Maps/Overgrown/Graphs/Overgrown_03.dgr",100,50,100,[],[0],85,56
1190,"MapOvergrown_04","Metadata/Terrain/Maps/Overgrown/Graphs/Overgrown_04.dgr",100,50,100,[],[0],85,56
1191,"MapOvergrown_05","Metadata/Terrain/Maps/Overgrown/Graphs/Overgrown_05.dgr",100,50,100,[],[0],85,56
1192,"MapOvergrown_06","Metadata/Terrain/Maps/Overgrown/Graphs/Overgrown_06.dgr",100,50,100,[],[0],85,56
1193,"MapCaldera_01","Metadata/Terrain/Maps/Caldera/Graphs/Caldera_01.tgr",100,50,80,[],[0],85,56
1194,"MapCaldera_02","Metadata/Terrain/Maps/Caldera/Graphs/Caldera_02.tgr",100,50,80,[],[0],85,56
1195,"MapCaldera_03","Metadata/Terrain/Maps/Caldera/Graphs/Caldera_03.tgr",100,50,80,[],[0],85,56
1196,"MapCaldera_04","Metadata/Terrain/Maps/Caldera/Graphs/Caldera_04.tgr",100,50,80,[],[0],85,56
1197,"MapCaldera_05","Metadata/Terrain/Maps/Caldera/Graphs/Caldera_05.tgr",100,50,80,[],[0],85,56
1198,"MapCaldera_06","Metadata/Terrain/Maps/Caldera/Graphs/Caldera_06.tgr",100,50,80,[],[0],85,56
1199,"MapCaldera_07","Metadata/Terrain/Maps/Caldera/Graphs/Caldera_07.tgr",100,50,80,[],[0],85,56
1200,"MapCaldera_08","Metadata/Terrain/Maps/Caldera/Graphs/Caldera_08.tgr",100,50,80,[],[0],85,56
1201,"MapChasm_01","Metadata/Terrain/Maps/Chasm/Graphs/Chasm_01.dgr",100,50,100,[],[0],85,56
1202,"MapChasm_02","Metadata/Terrain/Maps/Chasm/Graphs/Chasm_02.dgr",100,50,100,[],[0],85,56
1203,"MapChasm_03","Metadata/Terrain/Maps/Chasm/Graphs/Chasm_03.dgr",100,50,100,[],[0],85,56
1204,"MapChasm_04","Metadata/Terrain/Maps/Chasm/Graphs/Chasm_04.dgr",100,50,100,[],[0],85,56
1205,"MapGhetto_01","Metadata/Terrain/Maps/Ghetto/Graphs/Ghetto_01.dgr",100,50,100,[],[0],85,56
1206,"MapGhetto_02","Metadata/Terrain/Maps/Ghetto/Graphs/Ghetto_02.dgr",100,50,100,[],[0],85,56
1207,"MapGhetto_03","Metadata/Terrain/Maps/Ghetto/Graphs/Ghetto_03.dgr",100,50,100,[],[0],85,56
1208,"MapGhetto_04","Metadata/Terrain/Maps/Ghetto/Graphs/Ghetto_04.dgr",100,50,100,[],[0],85,56
1209,"MapBathhouses_01","Metadata/Terrain/Maps/Bathhouses/Graphs/Bathhouses_01.dgr",100,50,100,[],[0],85,56
1210,"MapSpring_01","Metadata/Terrain/Maps/Spring/Graphs/Spring_01.dgr",100,50,80,[],"[0,7]",85,56
1211,"MapSevenWaters_01","Metadata/Terrain/Maps/SevenWaters/Graphs/Waters_01.dgr",100,50,100,[],[8],85,56
1212,"MapCavernCity_01","Metadata/Terrain/Maps/CavernCity/Graphs/CavernCity_01.dgr",100,50,100,[],[0],85,56
1213,"MapCavernCity_02","Metadata/Terrain/Maps/CavernCity/Graphs/CavernCity_02.dgr",100,50,100,[],[0],85,56
1214,"MapCavernCity_03","Metadata/Terrain/Maps/CavernCity/Graphs/CavernCity_03.dgr",100,50,100,[],[0],85,56
1215,"MapCavernCity_04","Metadata/Terrain/Maps/CavernCity/Graphs/CavernCity_04.dgr",100,50,100,[],[0],85,56
1216,"MapTrenches_01","Metadata/Terrain/Maps/Trenches/Graphs/Trenches_01.dgr",100,50,60,[],[8],85,56
1217,"MapFrozenFalls_01","Metadata/Terrain/Maps/FrozenFalls/Graphs/FrozenFalls_01.dgr",100,50,60,[],[8],85,56
1218,"MapFrozenFalls_02","Metadata/Terrain/Maps/FrozenFalls/Graphs/FrozenFalls_02.dgr",100,50,60,[],[8],85,56
1219,"MapFrozenFalls_03","Metadata/Terrain/Maps/FrozenFalls/Graphs/FrozenFalls_03.dgr",100,50,60,[],[8],85,56
1220,"MapFrozenFalls_04","Metadata/Terrain/Maps/FrozenFalls/Graphs/FrozenFalls_04.dgr",100,50,60,[],[8],85,56
1221,"MapTidalCaverns_01","Metadata/Terrain/Maps/TidalCaverns/Graphs/TidalCaverns_01.dgr",100,50,60,[],[8],85,56
1222,"MapAfflictedIsle_01","Metadata/Terrain/Maps/AfflictedIsle/Graphs/AfflictedIsle_01.dgr",100,50,100,[],[8],85,56
1223,"MapDistrict_01","Metadata/Terrain/Maps/District/Graphs/District_01.dgr",100,50,100,[],[8],85,56
1224,"MapDistrict_02","Metadata/Terrain/Maps/District/Graphs/District_02.dgr",100,50,100,[],[8],85,56
1225,"MapDistrict_03","Metadata/Terrain/Maps/District/Graphs/District_03.dgr",100,50,100,[],[8],85,56
1226,"MapDistrict_04","Metadata/Terrain/Maps/District/Graphs/District_04.dgr",100,50,100,[],[8],85,56
1227,"MapDistrict_05","Metadata/Terrain/Maps/District/Graphs/District_05.dgr",100,50,100,[],[8],85,56
1228,"MapDistrict_06","Metadata/Terrain/Maps/District/Graphs/District_06.dgr",100,50,100,[],[8],85,56
1229,"MapSwarm_01","Metadata/Terrain/Maps/Swarm/Graphs/Swarm_01.dgr",100,50,100,[],[8],85,56
1230,"MapSwarm_02","Metadata/Terrain/Maps/Swarm/Graphs/Swarm_02.dgr",100,50,100,[],[8],85,56
1231,"MapDivineHeights_01","Metadata/Terrain/Maps/DivineHeights/Graphs/DivineHeights_01.dgr",100,50,100,[],[0],85,56
1232,"MapWaywardIsle_01","Metadata/Terrain/Maps/WaywardIsle/Graphs/waywardisle_01.dgr",100,50,75,[],[0],85,56
1233,"MapWaywardIsle_02","Metadata/Terrain/Maps/WaywardIsle/Graphs/waywardisle_02.dgr",100,50,75,[],[0],85,56
1234,"MapWaywardIsle_03","Metadata/Terrain/Maps/WaywardIsle/Graphs/waywardisle_03.dgr",100,50,75,[],[0],85,56
1235,"MapWaywardIsle_04","Metadata/Terrain/Maps/WaywardIsle/Graphs/waywardisle_04.dgr",100,50,75,[],[0],85,56
1236,"MapWaywardIsle_05","Metadata/Terrain/Maps/WaywardIsle/Graphs/waywardisle_05.dgr",100,50,75,[],[0],85,56
1237,"MapStronghold_01","Metadata/Terrain/Maps/Stronghold/Graphs/Stronghold_01.dgr",100,50,100,[],[0],85,56
1238,"MapStronghold_02","Metadata/Terrain/Maps/Stronghold/Graphs/Stronghold_02.dgr",100,50,100,[],[0],85,56
1239,"MapStronghold_03","Metadata/Terrain/Maps/Stronghold/Graphs/Stronghold_03.dgr",100,50,100,[],[0],85,56
1240,"MapStronghold_04","Metadata/Terrain/Maps/Stronghold/Graphs/Stronghold_04.dgr",100,50,100,[],[0],85,56
1241,"MapStronghold_05","Metadata/Terrain/Maps/Stronghold/Graphs/Stronghold_05.dgr",100,50,100,[],[0],85,56
1242,"MapCliffside_01","Metadata/Terrain/Maps/Cliffside/Graphs/Cliffside_01.dgr",100,50,100,[],[0],85,56
1243,"MapCliffside_02","Metadata/Terrain/Maps/Cliffside/Graphs/Cliffside_02.dgr",100,50,100,[],[0],85,56
1244,"MapCliffside_03","Metadata/Terrain/Maps/Cliffside/Graphs/Cliffside_03.dgr",100,50,100,[],[0],85,56
1245,"MapSinkhole_01","Metadata/Terrain/Maps/Sinkhole/Graphs/Sinkhole_01.dgr",100,50,100,[],"[0,7]",85,56
1246,"MapFlotsam_01","Metadata/Terrain/Maps/Flotsam/Graphs/Flotsam_01.dgr",100,50,100,[],[0],85,56
1247,"MapFlotsam_02","Metadata/Terrain/Maps/Flotsam/Graphs/Flotsam_02.dgr",100,50,100,[],[0],85,56
1248,"MapFlotsam_03","Metadata/Terrain/Maps/Flotsam/Graphs/Flotsam_03.dgr",100,50,100,[],[0],85,56
1249,"MapFlotsam_04","Metadata/Terrain/Maps/Flotsam/Graphs/Flotsam_04.dgr",100,50,100,[],[0],85,56
1250,"MapFlotsam_05","Metadata/Terrain/Maps/Flotsam/Graphs/Flotsam_05.dgr",100,50,100,[],[0],85,56
1251,"MapFlotsam_06","Metadata/Terrain/Maps/Flotsam/Graphs/Flotsam_06.dgr",100,50,100,[],[0],85,56
1252,"MapFlotsam_07","Metadata/Terrain/Maps/Flotsam/Graphs/Flotsam_07.dgr",100,50,100,[],[0],85,56
1253,"MapFlotsam_08","Metadata/Terrain/Maps/Flotsam/Graphs/Flotsam_08.dgr",100,50,100,[],[0],85,56
1254,"MapFlotsam_09","Metadata/Terrain/Maps/Flotsam/Graphs/Flotsam_09.dgr",100,50,100,[],[0],85,56
1255,"MapPort_01","Metadata/Terrain/Maps/Port/Graphs/Port_01.dgr",100,50,50,[],"[2,3,4,5]",85,56
1256,"MapPort_02","Metadata/Terrain/Maps/Port/Graphs/Port_02.dgr",100,50,50,[],"[2,3,4,5]",85,56
1257,"MapPort_03","Metadata/Terrain/Maps/Port/Graphs/Port_03.dgr",100,50,50,[],"[2,3,4,5]",85,56
1258,"MapPort_04","Metadata/Terrain/Maps/Port/Graphs/Port_04.dgr",100,50,50,[],"[2,3,4,5]",85,56
1259,"MapPort_05","Metadata/Terrain/Maps/Port/Graphs/Port_05.dgr",100,50,50,[],"[2,3,4,5]",85,56
1260,"MapPort_06","Metadata/Terrain/Maps/Port/Graphs/Port_06.dgr",100,50,50,[],"[2,3,4,5]",85,56
1261,"BossRush_Area1","Metadata/Terrain/Gallows/Leagues/BossRush/WorldArea1/Graphs/BossRushArea1.dgr",80,50,100,[],[0],85,56
1262,"BossRush_Area2","Metadata/Terrain/Gallows/Leagues/BossRush/WorldArea2/Graphs/BossRushArea2.dgr",80,50,100,[],[0],85,56
1263,"KaruiBossShowcase","Metadata/Terrain/TestAreas/KaruiBossShowcase/Graphs/KaruiVillage_01.dgr",100,50,100,[],[0],85,56
1264,"BossRush_Area3","Metadata/Terrain/Gallows/Leagues/BossRush/WorldArea3/Graphs/BossRushArea3.dgr",80,50,100,[],[0],85,56
1265,"MapFortress_05","Metadata/Terrain/Maps/Fortress/Graphs/Fortress_05.dgr",100,50,70,[],"[0,1,2,3]",85,56
1266,"ZigguratTown_Present","Metadata/Terrain/Hideouts/Ziggurat_present/Graphs/ziggurat_town.dgr",100,50,100,[],[0],85,56
1267,"MapHideoutFarmlands_Claimable","Metadata/Terrain/Hideouts/Farmlands/Graphs/Hideout_Farmlands_claimable.dgr",100,50,70,[],[0],85,56
1268,"MapUberTavakai_01","Metadata/Terrain/Maps/UberTavakai/Graphs/UberTavakai_01.dgr",100,50,90,[],"[0,1,6,7]",85,56
1269,"MapUberTavakai_02","Metadata/Terrain/Maps/UberTavakai/Graphs/UberTavakai_02.dgr",100,50,90,[],"[0,1,6,7]",85,56
1270,"MapUberTavakai_03","Metadata/Terrain/Maps/UberTavakai/Graphs/UberTavakai_03.dgr",100,50,90,[],"[0,1,6,7]",85,56
1271,"MapHideoutPrison_Claimable","Metadata/Terrain/Hideouts/Prison/Graphs/hideout_prison_claimable.dgr",100,50,70,[],[0],85,56
1272,"MapHideoutShoreline_Claimable","Metadata/Terrain/Hideouts/Shoreline/Graphs/ShorelineHideout_claimable.dgr",75,40,100,[],[0],85,56
1273,"MapArroyo_01","Metadata/Terrain/Maps/Arroyo/Graphs/Arroyo_01.dgr",100,50,100,[],[0],85,56
1274,"MapArroyo_02","Metadata/Terrain/Maps/Arroyo/Graphs/Arroyo_02.dgr",100,50,100,[],[0],85,56
1275,"MapArroyo_03","Metadata/Terrain/Maps/Arroyo/Graphs/Arroyo_03.dgr",100,50,100,[],[0],85,56
1276,"MapArroyo_04","Metadata/Terrain/Maps/Arroyo/Graphs/Arroyo_04.dgr",100,50,100,[],[0],85,56
1277,"MapOrnateChambers_01","Metadata/Terrain/Maps/OrnateChambers/Graphs/OrnateChambers_01.dgr",100,50,100,[],"[0,3,4,7]",85,56
1278,"MapCanyon_01","Metadata/Terrain/Maps/Canyon/Graphs/Canyon_01.dgr",100,50,100,[],[0],85,56
1279,"MapRazedFields_01","Metadata/Terrain/Maps/RazedFields/Graphs/RazedFields_01.dgr",100,50,100,[],[8],85,56
1280,"MapRugosa_01","Metadata/Terrain/Maps/Rugosa/Graphs/Rugosa_01.dgr",70,25,66,[],"[0,2,3]",85,56
1281,"MapRugosa_02","Metadata/Terrain/Maps/Rugosa/Graphs/Rugosa_02.dgr",70,25,66,[],"[0,2,3]",85,56
1282,"MapRugosa_03","Metadata/Terrain/Maps/Rugosa/Graphs/Rugosa_03.dgr",70,25,66,[],"[0,2,3]",85,56
1283,"MapRugosa_04","Metadata/Terrain/Maps/Rugosa/Graphs/Rugosa_04.dgr",70,25,66,[],"[0,2,3]",85,56
1284,"MapRiverhold_01","Metadata/Terrain/Maps/Riverhold/Graphs/Riverhold_01.dgr",100,50,100,[],"[0,3,4,7]",85,56
1285,"MapExcavation_01","Metadata/Terrain/Maps/Excavation/Graphs/Excavation_01.dgr",100,50,100,[],"[0,7]",85,56
1286,"MapExcavation_02","Metadata/Terrain/Maps/Excavation/Graphs/Excavation_02.dgr",100,50,100,[],"[0,7]",85,56
1287,"MapExcavation_03","Metadata/Terrain/Maps/Excavation/Graphs/Excavation_03.dgr",100,50,100,[],"[0,7]",85,56
1288,"MapExcavation_04","Metadata/Terrain/Maps/Excavation/Graphs/Excavation_04.dgr",100,50,100,[],"[0,7]",85,56
1289,"MapIceCave_01","Metadata/Terrain/Maps/IceCave/Graphs/IceCave_01.dgr",100,50,100,[],[8],85,56
1290,"MapVaalVault_01","Metadata/Terrain/Maps/VaalVault/Graphs/VaalVault_01.dgr",100,50,100,[],[0],85,56
1291,"MapVaalVault_02","Metadata/Terrain/Maps/VaalVault/Graphs/VaalVault_02.dgr",100,50,100,[],[0],85,56
1292,"MapVaalVault_03","Metadata/Terrain/Maps/VaalVault/Graphs/VaalVault_03.dgr",100,50,100,[],[0],85,56
1293,"MapVaalVault_04","Metadata/Terrain/Maps/VaalVault/Graphs/VaalVault_04.dgr",100,50,100,[],[0],85,56
1294,"IncursionTemplePresent","Metadata/Terrain/Gallows/Leagues/Incursion/Graphs/incursion_present.dgr",100,50,100,[],[0],85,56
1295,"IncursionTemple","Metadata/Terrain/Gallows/Leagues/Incursion/Graphs/incursion.dgr",100,50,100,[],[0],85,56
1296,"BreachTower_01","Metadata/Terrain/Leagues/Breach/BreachTower/Graphs/BreachTower_01.dgr",100,50,100,[],[0],85,56
1297,"BreachTowerBoss_01","Metadata/Terrain/Leagues/Breach/BreachTower/Graphs/BreachTowerBoss_01.dgr",100,50,100,[],[0],85,56
1298,"MapMezzanine","Metadata/Terrain/Maps/Mezzanine/Graphs/mezzanine_01.dgr",100,50,100,[],[0],85,56
1299,"MapGothicCity_02","Metadata/Terrain/Maps/GothicCity/Graphs/GothicCity_02.dgr",100,50,70,[],[8],85,56
1300,"5_11_1_01","Metadata/Terrain/Gallows/Act5/5_11_1/Graphs/rocky_climb_1_1.tgr",100,50,100,[],[0],85,56
1301,"5_11_1_02","Metadata/Terrain/Gallows/Act5/5_11_1/Graphs/rocky_climb_1_2.tgr",100,50,100,[],[0],85,56
1302,"5_11_1_03","Metadata/Terrain/Gallows/Act5/5_11_1/Graphs/rocky_climb_1_3.tgr",100,50,100,[],[0],85,56
1303,"5_11_1_04","Metadata/Terrain/Gallows/Act5/5_11_1/Graphs/rocky_climb_1_4.tgr",100,50,100,[],[0],85,56
1304,"5_11_1_05","Metadata/Terrain/Gallows/Act5/5_11_1/Graphs/rocky_climb_2_1.tgr",100,50,100,[],[0],85,56
1305,"5_11_1_06","Metadata/Terrain/Gallows/Act5/5_11_1/Graphs/rocky_climb_2_2.tgr",100,50,100,[],[0],85,56
1306,"5_11_1_07","Metadata/Terrain/Gallows/Act5/5_11_1/Graphs/rocky_climb_2_3.tgr",100,50,100,[],[0],85,56
1307,"5_11_1_08","Metadata/Terrain/Gallows/Act5/5_11_1/Graphs/rocky_climb_2_4.tgr",100,50,100,[],[0],85,56
1308,"IncursionHub","Metadata/Terrain/Gallows/Leagues/Incursion/IncursionHub/Graphs/incursion_hub.dgr",100,50,100,[],[0],85,56
1309,"IncursionHub_Endgame","Metadata/Terrain/Gallows/Leagues/Incursion/EndgameIncursionHub/Graphs/incursion_hub.dgr",100,50,100,[],[0],85,56
1310,"DruidTrailer","Metadata/Terrain/TestAreas/DruidTrailer/Graphs/DruidTrailer.dgr",100,50,100,[],[0],85,56
1311,"MapUniqueRealmgate_01","Metadata/Terrain/Maps/UniqueRealmgate_01/Graphs/UniqueRealmgate_01.dgr",100,50,100,[],[8],85,56
1312,"MapUniqueRealmgate_02","Metadata/Terrain/Maps/UniqueRealmgate_02/Graphs/UniqueRealmgate_02.dgr",100,50,100,[],"[0,7]",85,56
1313,"MapAmphitheatre_01","Metadata/Terrain/Maps/Amphitheatre/Graphs/Amphitheatre_01.dgr",100,50,100,[],[8],85,56
1314,"MapMortuary","Metadata/Terrain/Maps/Mortuary/Graphs/Mortuary.dgr",100,50,100,[],"[0,1,2,3]",85,56
1315,"MapOrbalasCrossing_01","Metadata/Terrain/Maps/OrbalasCrossing/Graphs/OrbalasCrossing_01.dgr",100,50,100,[],[8],85,56
1316,"MapOrbalasCrossing_02","Metadata/Terrain/Maps/OrbalasCrossing/Graphs/OrbalasCrossing_02.dgr",100,50,100,[],[8],85,56
1317,"MapOrbalasCrossing_03","Metadata/Terrain/Maps/OrbalasCrossing/Graphs/OrbalasCrossing_03.dgr",100,50,100,[],[8],85,56
1318,"MapOrbalasCrossing_04","Metadata/Terrain/Maps/OrbalasCrossing/Graphs/OrbalasCrossing_04.dgr",100,50,100,[],[8],85,56
1319,"MapMonument_01","Metadata/Terrain/Maps/Monument/Graphs/Monument_01.dgr",100,50,100,[],[8],85,56
1320,"LevelDesignLite","Metadata/Terrain/TestAreas/LevelDesignLite/Graphs/leveldesign.dgr",100,50,100,[],[0],85,56
1321,"MapGreenhouse_01","Metadata/Terrain/Maps/Greenhouse/Graphs/Greenhouse_01.dgr",100,50,50,[],"[0,7]",85,56
1322,"MapGreenhouse_02","Metadata/Terrain/Maps/Greenhouse/Graphs/Greenhouse_02.dgr",100,50,50,[],"[0,7]",85,56
1323,"MapGreenhouse_03","Metadata/Terrain/Maps/Greenhouse/Graphs/Greenhouse_03.dgr",100,50,50,[],"[0,7]",85,56
1324,"MapGreenhouse_04","Metadata/Terrain/Maps/Greenhouse/Graphs/Greenhouse_04.dgr",100,50,50,[],"[0,7]",85,56
1325,"MapDrench_01","Metadata/Terrain/Maps/Drench/Graphs/Drench_01.dgr",100,50,100,[],[8],85,56
1326,"MapSlash_01","Metadata/Terrain/Maps/Slash/Graphs/Slash_01.tgr",100,50,50,[],[0],85,56
1327,"MapSlash_02","Metadata/Terrain/Maps/Slash/Graphs/Slash_02.tgr",100,50,50,[],[0],85,56
1328,"MapSlash_03","Metadata/Terrain/Maps/Slash/Graphs/Slash_03.tgr",100,50,50,[],[0],85,56
1329,"MapSlash_04","Metadata/Terrain/Maps/Slash/Graphs/Slash_04.tgr",100,50,50,[],[0],85,56
1330,"MapSlash_05","Metadata/Terrain/Maps/Slash/Graphs/Slash_05.tgr",100,50,50,[],[0],85,56
1331,"MapSlash_06","Metadata/Terrain/Maps/Slash/Graphs/Slash_06.tgr",100,50,50,[],[0],85,56
1332,"MapSanctuary_01","Metadata/Terrain/Maps/Sanctuary/Graphs/Sanctuary_01.dgr",108,50,50,[],[0],85,56
1333,"MapSanctuary_02","Metadata/Terrain/Maps/Sanctuary/Graphs/Sanctuary_02.dgr",108,50,50,[],[0],85,56
