"rownum","Id","Icon_DDSFile","Stats","Stat1Value","Stat2Value","Stat3Value","Stat4Value","PassiveSkillGraphId","Name","Characters","IsKeystone","IsNotable","FlavourText","IsJustIcon","AchievementItem","IsJewelSocket","Ascendancy","IsAscendancyStartingNode","ReminderStrings","SkillPointsGranted","IsMultipleChoice","IsMultipleChoiceOption","Stat5Value","PassiveSkillBuffs","IsAnointmentOnly","i32","IsExpansion","IsProxyPassive","SkillType","MasteryGroup","Group","SoundEffect","AtlasnodeGroup","i32","i32","i32","i32","i32","bool","[rid]","i32","[rid]","bool","KeystoneId","bool","IsAttribute","AtlasSubTree","IsRootOfAtlasTree","GrantedSkill","WeaponPointsGranted","bool","bool"
3564,"area_attacks36","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds",[],0,0,0,0,750,"[DNT-UNUSED] Area Attacks Notable",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3565,"area_spells1","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[19432],12,0,0,0,44783,"Area Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3566,"area_spells2","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[8722],8,0,0,0,35171,"Spell Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3567,"area_spells3","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[8722],8,0,0,0,18846,"Spell Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3568,"area_spells4_","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[8722],8,0,0,0,22949,"Spell Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3569,"area_spells5","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[8722],8,0,0,0,14516,"Spell Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3570,"area_spells6","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[8722],8,0,0,0,52615,"Spell Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3571,"area_spells7","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[8722],8,0,0,0,17107,"Spell Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3572,"area_spells8_","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[8722],8,0,0,0,17711,"Spell Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3573,"area_spells9","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[8722],8,0,0,0,46989,"Spell Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3574,"area_spells10","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[8722],8,0,0,0,19913,"Spell Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3575,"area_spells11","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[8722],8,0,0,0,33180,"Spell Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3576,"area_spells12","Art/2DArt/SkillIcons/passives/areaofeffect.dds","[8722,19432]",-5,12,0,0,11788,"Spell Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3577,"area_spells13_","Art/2DArt/SkillIcons/passives/areaofeffect.dds","[8722,19432]",-5,12,0,0,14355,"Spell Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3578,"area_spells14","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[8722],8,0,0,0,4487,"Spell Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3579,"area_spells15","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[8722],8,0,0,0,47902,"Spell Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3580,"area_spells16","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[19432],12,0,0,0,19277,"Area Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3581,"area_spells17","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,31690,"Spell Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3582,"area_spells18","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,37172,"Spell Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3583,"area_spells19","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,31337,"Spell Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3584,"area_spells20","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,37879,"Spell Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3585,"area_spells21","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,58557,"Spell Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3586,"area_spells22","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,40879,"Spell Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3587,"area_spells23","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,495,"Spell Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3588,"area_spells24","Art/2DArt/SkillIcons/passives/areaofeffect.dds","[8722,19432]",30,-10,0,0,60269,"Roil",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3589,"area_spells25","Art/2DArt/SkillIcons/passives/areaofeffect.dds","[19432,10790]",20,20,0,0,10029,"Repulsion",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3590,"area_spells26","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[14287],40,0,0,0,7302,"Echoing Pulse",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3591,"area_spells27","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[8722],20,0,0,0,8660,"Reverberation",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3592,"area_spells28","Art/2DArt/SkillIcons/passives/areaofeffect.dds","[8722,19432]",-10,35,0,0,8483,"Ruin",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3593,"area_spells29","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,27568,"[DNT-UNUSED] Area Spells Notable",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3594,"area_spells30","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,64302,"[DNT-UNUSED] Area Spells Notable",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3595,"projectile_spells1","Art/2DArt/SkillIcons/passives/spellcritical.dds",[25],8,0,0,0,45319,"Spell Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3596,"projectile_spells2","Art/2DArt/SkillIcons/passives/spellcritical.dds","[25,19433]",8,-8,0,0,55041,"Spell Damage and Projectile Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3597,"projectile_spells3","Art/2DArt/SkillIcons/passives/spellcritical.dds","[25,19433]",8,8,0,0,26135,"Spell Damage and Projectile Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3598,"projectile_spells4","Art/2DArt/SkillIcons/passives/spellcritical.dds",[19434],4,0,0,0,25827,"Additional Spell Projectiles",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3599,"projectile_spells5","Art/2DArt/SkillIcons/passives/spellcritical.dds",[19434],4,0,0,0,55241,"Additional Spell Projectiles",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3600,"projectile_spells6","Art/2DArt/SkillIcons/passives/spellcritical.dds",[19434],6,0,0,0,44201,"Additional Spell Projectiles",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3601,"projectile_spells7","Art/2DArt/SkillIcons/passives/spellcritical.dds",[19434],6,0,0,0,27662,"Additional Spell Projectiles",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3602,"projectile_spells8","Art/2DArt/SkillIcons/passives/spellcritical.dds",[19433],-20,0,0,0,35564,"Turn the Clock Back",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3603,"projectile_spells9","Art/2DArt/SkillIcons/passives/spellcritical.dds",[19433],20,0,0,0,2335,"Turn the Clock Forward",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3604,"projectile_spells10","Art/2DArt/SkillIcons/passives/spellcritical.dds",[19434],12,0,0,0,38614,"Psychic Fragmentation",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,15,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3605,"area_of_effect1","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[423],6,0,0,0,17517,"Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3606,"area_of_effect2","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[423],6,0,0,0,16527,"Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3607,"area_of_effect3_","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[423],6,0,0,0,62978,"Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3608,"area_of_effect4","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[423],6,0,0,0,19873,"Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3609,"area_of_effect5","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,7472,"Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3610,"area_of_effect6","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,22467,"Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3611,"area_of_effect7","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,35326,"Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3612,"area_of_effect8","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,49868,"Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3613,"area_of_effect9","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,29626,"Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3614,"area_of_effect10","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,29808,"Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3615,"area_of_effect11","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,4097,"Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3616,"area_of_effect12_","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,37495,"Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3617,"area_of_effect13_","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,6394,"Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3618,"area_of_effect14","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,53021,"Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3619,"area_of_effect15","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,15913,"Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3620,"area_of_effect16","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,7542,"Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3621,"area_of_effect17","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,53369,"Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3622,"area_of_effect18","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,36737,"Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3623,"area_of_effect19","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,61362,"Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3624,"area_of_effect20","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,28516,"Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3625,"area_of_effect21","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,32599,"Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3626,"area_of_effect22","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,62979,"Area of Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3627,"area_of_effect23","Art/2DArt/SkillIcons/passives/areaofeffect.dds","[423,606]",10,10,0,0,13233,"Radial Force",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,15,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3628,"area_of_effect24","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,32006,"[DNT-UNUSED] Area of Effect Notable",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3629,"area_of_effect25_","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,28990,"[DNT-UNUSED] Area of Effect Notable",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3630,"area_of_effect26","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,31764,"[DNT-UNUSED] Area of Effect Notable",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3631,"area_of_effect27","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,58049,"[DNT-UNUSED] Area of Effect Notable",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3632,"area_of_effect28","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,16001,"[DNT-UNUSED] Area of Effect Notable",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3633,"area_of_effect29_","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,22263,"[DNT-UNUSED] Area of Effect Notable",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3634,"area_of_effect30_","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,14772,"[DNT-UNUSED] Area of Effect Notable",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3635,"killing_sprees1","Art/2DArt/SkillIcons/passives/ThrillKiller.dds",[],0,0,0,0,51037,"Killing Sprees",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3636,"killing_sprees2_","Art/2DArt/SkillIcons/passives/ThrillKiller.dds",[],0,0,0,0,11331,"Killing Sprees",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3637,"killing_sprees3","Art/2DArt/SkillIcons/passives/ThrillKiller.dds",[],0,0,0,0,7700,"Killing Sprees",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3638,"killing_sprees4","Art/2DArt/SkillIcons/passives/ThrillKiller.dds",[],0,0,0,0,31445,"Killing Sprees",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3639,"killing_sprees5","Art/2DArt/SkillIcons/passives/ThrillKiller.dds",[],0,0,0,0,53561,"Killing Sprees",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3640,"killing_sprees6_","Art/2DArt/SkillIcons/passives/ThrillKiller.dds",[],0,0,0,0,11414,"Killing Sprees",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3641,"killing_sprees7","Art/2DArt/SkillIcons/passives/ThrillKiller.dds",[],0,0,0,0,45889,"Killing Sprees",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3642,"killing_sprees8","Art/2DArt/SkillIcons/passives/ThrillKiller.dds",[],0,0,0,0,35651,"Killing Sprees",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3643,"killing_sprees9_","Art/2DArt/SkillIcons/passives/ThrillKiller.dds",[],0,0,0,0,43880,"[DNT-UNUSED] Killing Sprees Notable",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3644,"killing_sprees10","Art/2DArt/SkillIcons/passives/ThrillKiller.dds",[],0,0,0,0,25859,"[DNT-UNUSED] Killing Sprees Notable",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3645,"killing_sprees11","Art/2DArt/SkillIcons/passives/ThrillKiller.dds",[],0,0,0,0,56374,"[DNT-UNUSED] Killing Sprees Notable",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3646,"killing_sprees12","Art/2DArt/SkillIcons/passives/ThrillKiller.dds",[],0,0,0,0,8380,"[DNT-UNUSED] Killing Sprees Notable",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3647,"boss_slaying1","Art/2DArt/SkillIcons/passives/executioner.dds",[19657],16,0,0,0,23674,"Attack Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3648,"boss_slaying2_","Art/2DArt/SkillIcons/passives/executioner.dds",[19657],16,0,0,0,244,"Attack Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3649,"boss_slaying3","Art/2DArt/SkillIcons/passives/executioner.dds",[8105],4,0,0,0,41171,"Attack Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3650,"boss_slaying4","Art/2DArt/SkillIcons/passives/executioner.dds",[8105],4,0,0,0,37767,"Attack Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3651,"boss_slaying5","Art/2DArt/SkillIcons/passives/executioner.dds",[8105],4,0,0,0,6596,"Attack Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3652,"boss_slaying6","Art/2DArt/SkillIcons/passives/executioner.dds",[19657],16,0,0,0,52354,"Attack Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3653,"boss_slaying7","Art/2DArt/SkillIcons/passives/executioner.dds",[19657],16,0,0,0,63731,"Attack Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3654,"boss_slaying8","Art/2DArt/SkillIcons/passives/executioner.dds",[19657],16,0,0,0,53648,"Attack Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3655,"boss_slaying9_","Art/2DArt/SkillIcons/passives/executioner.dds",[19375],25,0,0,0,36341,"Cull the Hordes",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
3656,"boss_slaying10","Art/2DArt/SkillIcons/passives/executioner.dds","[3299,19655,19656]",25,20,20,0,9020,"Giantslayer",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
