"rownum","Id","HASH16","ModType","Level","Stat1","Stat2","Stat3","Stat4","Domain","Name","GenerationType","Families","Stat1Value","i32","Stat2Value","i32","Stat3Value","i32","Stat4Value","i32","SpawnWeight_Tags","SpawnWeight_Values","Tags","GrantedEffectsPerLevel","AuraFlags","MonsterMetadata","MonsterKillAchievements","ChestModType","Stat5Value","i32","Stat5","FullAreaClear_AchievementItems","AchievementItems","GenerationWeight_Tags","GenerationWeight_Values","ModifyMapsAchievements","i32","i32","rid","i32","bool","[rid]","string","i32","[rid]","i32","i32","rid","rid","i32","i32","i32","[rid]","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","rid","i32","i32","i32","[rid]","bool","i32","i32","i32","i32","i32","i32"
6865,"DarkshrineDrop5RareOneHandMace",1684,1453,1,1717,1718,"","",3,"",3,[716],5,5,8,8,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,866268470,[],"",0,0,-838860800,3079,50331648,0
6866,"DarkshrineDrop5RareBows",28780,1453,1,1717,1718,"","",3,"",3,[716],5,5,9,9,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,442329649,[],"",0,0,268435456,3080,50331648,0
6867,"DarkshrineDrop5RareStaves",10814,1453,1,1717,1718,"","",3,"",3,[716],5,5,10,10,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-668798436,[],"",0,0,1442840576,3080,50331648,0
6868,"DarkshrineDrop5RareTwoHandSwords",5113,1453,1,1717,1718,"","",3,"",3,[716],5,5,11,11,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1355105085,[],"",0,0,-1442840576,3080,50331648,0
6869,"DarkshrineDrop5RareTwoHandAxes",62522,1453,1,1717,1718,"","",3,"",3,[716],5,5,12,12,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1995670218,[],"",0,0,-100663296,3080,50331648,0
6870,"DarkshrineDrop5RareTwoHandMace",44209,1453,1,1717,1718,"","",3,"",3,[716],5,5,13,13,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-2127417981,[],"",0,0,1241513984,3081,50331648,0
6871,"DarkshrineDrop5RareBelts",4520,1453,1,1717,1718,"","",3,"",3,[716],5,5,15,15,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-694171849,[],"",0,0,-1912602624,3081,50331648,0
6872,"DarkshrineDrop5RareShields",59595,1453,1,1717,1718,"","",3,"",3,[716],5,5,20,20,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1455079025,[],"",0,0,-704643072,3081,50331648,0
6873,"DarkshrineDrop5RareSceptres",4094,1453,1,1717,1718,"","",3,"",3,[716],5,5,21,21,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-2021816189,[],"",0,0,536870912,3082,50331648,0
6874,"DarkshrineDrop5RareJewels_",7740,1453,1,1717,1718,"","",3,"",3,[716],5,5,25,25,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1047601230,[],"",0,0,1744830464,3082,50331648,0
6875,"NonCriticalDamageMultiplierUniqueHelmetInt7",36293,5006,1,451,"","","",1,"",3,[2611],0,0,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1528682201,[],"",0,0,-771751936,3082,50331648,0
6876,"PurpleShockEffect",8139,1455,1,15737,"","","",1,"",3,[718],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1236620926,[],"",0,0,134217728,3083,50331648,0
6877,"DamageRemovedFromManaBeforeLifeTestMod",50488,1456,1,1914,"","","",1,"",3,[719],30,30,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,316,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,655221301,[],"",0,0,-1744830464,3083,50331648,0
6878,"OffHandVisualIdentityOverrideUniqueTwoHandAxe6",50344,1457,1,1665,"","","",1,"",3,[720],14664,14664,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1654957580,[],"",0,0,134217728,3084,50331648,0
6879,"ChanceToShockUniqueBow10",16578,1458,1,648,"","","",1,"",3,[721],10,10,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,311,583]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,369186499,[],"",0,0,2080374784,3084,50331648,0
6880,"ChanceToShockUniqueOneHandSword7",17082,1458,1,648,"","","",1,"",3,[721],15,20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,311,583]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1775971169,[],"",0,0,0,3085,50331648,0
6881,"ChanceToShockUniqueDescentTwoHandSword1",23474,1458,1,648,"","","",1,"",3,[721],9,9,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,311,583]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-151409333,[],"",0,0,-1845493760,3085,50331648,0
6882,"ChanceToShockUniqueStaff8",58378,1458,1,648,"","","",1,"",3,[721],15,15,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,311,583]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-177401497,[],"",0,0,134217728,3086,50331648,0
6883,"ChanceToShockUniqueRing29",33544,1458,1,648,"","","",1,"",3,[721],25,25,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,311,583]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,94209685,[],"",0,0,2113929216,3086,50331648,0
6884,"ChanceToShockUniqueGlovesStr4",42400,1458,1,648,"","","",1,"",3,[721],30,30,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,311,583]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1823459600,[],"",0,0,-67108864,3086,50331648,0
6885,"ChanceToShockUnique__1",46935,1458,1,648,"","","",1,"",3,[721],10,10,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,311,583]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,962498057,[],"",0,0,1811939328,3087,50331648,0
6886,"ChanceToShockUnique__2_",4607,1458,1,648,"","","",1,"",3,[721],50,50,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,311,583]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1737455216,[],"",0,0,-570425344,3087,50331648,0
6887,"ChanceToShockUnique__3",2956,1458,1,648,"","","",1,"",3,[721],5,10,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,311,583]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1165315834,[],"",0,0,1308622848,3088,50331648,0
6888,"ChanceToShockUnique__4_",43070,1458,1,648,"","","",1,"",3,[721],10,15,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,311,583]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1023710522,[],"",0,0,-1073741824,3088,50331648,0
6889,"FishingLineStrength",43860,1460,1,1732,"","","",1,"Filigree",1,[723],20,40,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1005293759,[],"",0,0,234881024,3089,50331648,0
6890,"FishingLineStrengthUnique__1",48819,1460,1,1732,"","","",1,"",3,[723],100,100,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-650483831,[],"",0,0,1509949440,3089,50331648,0
6891,"FishingPoolConsumption",48598,1463,1,1735,"","","",1,"Calming",1,[726],-30,-15,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,839225299,[],"",0,0,-1409286144,3089,50331648,0
6892,"FishingPoolConsumptionUnique__1__",2466,1463,1,1735,"","","",1,"",3,[726],50,50,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,827996408,[],"",0,0,33554432,3090,50331648,0
6893,"FishingLureType",59389,1464,1,1736,"","","",1,"Alluring",1,[727],1,3,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-116842764,[],"",0,0,1207959552,3090,50331648,0
6894,"FishingLureTypeUniqueFishingRod1",50237,1464,1,1736,"","","",1,"",3,[727],2,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-464904073,[],"",0,0,-1677721600,3090,50331648,0
6895,"FishingLureTypeUnique__1__",44980,1464,1,1736,"","","",1,"",3,[727],4,4,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-580291875,[],"",0,0,-469762048,3090,50331648,0
6896,"FishingHookType",14147,1465,1,1737,"","","",1,"of Snaring",2,[728],1,4,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,117583937,[],"",0,0,771751936,3091,50331648,0
6897,"FishingCastDistance",38407,1459,1,1731,"","","",1,"of Flight",2,[722],30,50,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-664646043,[],"",0,0,2113929216,3091,50331648,0
6898,"FishingCastDistanceUnique__1__",41081,1459,1,1731,"","","",1,"",3,[722],20,20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-2035079478,[],"",0,0,-838860800,3091,50331648,0
6899,"FishingQuantity",11768,1461,1,1733,"","","",1,"of Fascination",2,[724],15,20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,21245116,[],"",0,0,536870912,3092,50331648,0
6900,"FishingQuantityUniqueFishingRod1",36276,1461,1,1733,"","","",1,"",3,[724],-50,-40,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1502401592,[],"",0,0,1946157056,3092,50331648,0
6901,"FishingQuantityUnique__2",47900,1461,1,1733,"","","",1,"",3,[724],20,20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1731583017,[],"",0,0,-1207959552,3092,50331648,0
6902,"FishingQuantityUnique__1",42656,1461,1,1733,"","","",1,"",3,[724],10,20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,184134745,[],"",0,0,-67108864,3092,50331648,0
6903,"FishingRarity",55700,1462,1,1734,"","","",1,"of Bounty",2,[725],25,40,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,651099994,[],"",0,0,704643072,3093,50331648,0
6904,"FishingRarityUniqueFishingRod1",36066,1462,1,1734,"","","",1,"",3,[725],50,60,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1034400070,[],"",0,0,2046820352,3093,50331648,0
6905,"FishingRarityUnique__1",31445,1462,1,1734,"","","",1,"",3,[725],40,40,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,718426119,[],"",0,0,-1174405120,3093,50331648,0
6906,"FishingRarityUnique__2_",49873,1462,1,1734,"","","",1,"",3,[725],20,30,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1908192109,[],"",0,0,-67108864,3093,50331648,0
6907,"IncreasedSpellDamagePerBlockChanceUniqueClaw7",21569,1466,1,1727,"","","",1,"",3,[729],8,8,0,0,0,0,0,0,[],[],[1004],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[608,579,34]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-831022538,[],"",0,0,-1442840576,3094,50331648,0
6908,"LifeGainedOnSpellHitUniqueClaw7",34493,1467,1,1728,"","","",1,"",3,[730],15,20,0,0,0,0,0,0,[],[],[1004],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,316,34]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,241535192,[],"",0,0,1006632960,3095,50331648,0
6909,"LifeGainedOnSpellHitUniqueDescentClaw1",51062,1467,1,1728,"","","",1,"",3,[730],3,3,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,316,34]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1653122558,[],"",0,0,-872415232,3095,50331648,0
6910,"LifeGainedOnSpellHitUnique__1",45407,1467,1,1728,"","","",1,"",3,[730],4,4,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,316,34]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1575677110,[],"",0,0,1241513984,3096,50331648,0
6911,"LoseLifeOnSpellHitUnique__1",40099,1467,1,1728,"","","",1,"",3,[730],-15,-10,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,316,34]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-387156913,[],"",0,0,-1006632960,3096,50331648,0
6912,"AttackSpeedPerGreenSocketUniqueOneHandSword5",60860,1469,1,1724,"","","",1,"",3,[732],12,12,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[319,324]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,342555094,[],"",0,0,1342177280,3097,50331648,0
6913,"PhysicalDamgePerRedSocketUniqueOneHandSword5",9606,1470,1,1725,"","","",1,"",3,[733],25,25,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[606,579,313,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1909085261,[],"",0,0,-67108864,3097,50331648,0
6914,"ManaLeechFromPhysicalDamagePerBlueSocketUniqueOneHandSword5",29161,1471,1,451,"","","",1,"",3,[734],2,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1945698832,[],"",0,0,-1241513984,3098,50331648,0
6915,"ManaLeechPermyriadFromPhysicalDamagePerBlueSocketUniqueOneHandSword5",54767,1472,1,3022,"","","",1,"",3,[734],40,40,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1063512717,[],"",0,0,-2113929216,3099,50331648,0
6916,"ManaLeechPermyriadFromPhysicalDamagePerBlueSocketUnique",49219,1472,1,3022,"","","",1,"",3,[734],30,30,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,725281657,[],"",0,0,872415232,3100,50331648,0
6917,"MeleeRangePerWhiteSocketUniqueOneHandSword5",33561,1473,1,1726,"","","",1,"",3,[735],2,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[319],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1856892340,[],"",0,0,-1375731712,3100,50331648,0
6918,"MeleeDamageTakenUniqueAmulet12",11379,1474,1,1358,"","","",1,"",3,[736],60,60,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[319],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-120924999,[],"",0,0,234881024,3101,50331648,0
6919,"ArmourAsLifeRegnerationOnBlockUniqueShieldStrInt6",46769,1481,1,2346,"","","",1,"",3,[742],2,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[582,607,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,791255448,[],"",0,0,-1275068416,3101,50331648,0
6920,"LoseEnergyShieldOnBlockUniqueShieldStrInt6",31219,1482,1,1729,"","","",1,"",3,[743],10,10,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[582,575,317]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-62224967,[],"",0,0,1275068416,3102,50331648,0
6921,"ChaosDamageAsPortionOfDamageUniqueRing16",53702,1483,87,438,"","","",1,"",3,[192],40,60,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[606,653,579,313,312]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1965991144,[],"",0,0,0,3103,50331648,0
6922,"ChaosDamageAsPortionOfDamageUnique__1",24737,1483,1,438,"","","",1,"",3,[192],30,40,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[606,653,579,313,312]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,650003999,[],"",0,0,-1375731712,3103,50331648,0
6923,"ChaosDamageAsPortionOfFireDamageUnique__1",15779,1484,1,1494,"","","",11,"",3,[193],6,10,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,653,579,318,309,312]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1665621732,[],"",0,0,1946157056,3104,50331648,0
6924,"ChaosDamageAsPortionOfColdDamageUnique__1",24675,1485,1,1496,"","","",11,"",3,[194],6,10,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,653,579,318,310,312]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,2059344604,[],"",0,0,973078528,3105,50331648,0
6925,"ChaosDamageAsPortionOfLightningDamageUnique__1",57474,1486,1,1499,"","","",11,"",3,[195],6,10,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,653,579,318,311,312]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1674937176,[],"",0,0,167772160,3106,50331648,0
6926,"PhysicalDamageTakenAsLightningPercentUniqueBodyStrDex2",30881,1487,1,1055,"","","",1,"",3,[2757],50,50,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[313,318,311]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,278882366,[],"",0,0,-1174405120,3106,50331648,0
6927,"MainHandChanceToIgniteUniqueOneHandAxe2",37136,1492,1,1754,"","","",1,"",3,[749],25,25,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,309,583]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-625652827,[],"",0,0,1275068416,3107,50331648,0
6928,"OffHandChillDurationUniqueOneHandAxe2",36099,1493,1,1755,"","","",1,"",3,[750],100,100,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,310,583]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1968896089,[],"",0,0,-637534208,3107,50331648,0
6929,"BurningDamageToChilledEnemiesUniqueOneHandAxe2",25648,1494,1,451,"","","",1,"",3,[751],100,100,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,309,583]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,301561289,[],"",0,0,-1711276032,3108,50331648,0
6930,"TrapThrowSpeedUniqueBootsDex6",62059,1495,1,305,"","","",1,"",3,[753],14,18,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-943114846,[],"",0,0,-134217728,3108,50331648,0
