"rownum","BaseItemTypesKey","Variation_AOFiles","IsNonMasterDoodad","InheritsFrom","bool","IsCraftingBench","Tags","bool","rid","Category","i32","bool","rid","bool","rid","[string]","i32","i32","bool","bool"
856,8386,"[""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/MushroomPuf_01.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/MushroomPuf_02.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/MushroomPuf_03.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/MushroomPuf_04.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/MushroomPuf_05.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/MushroomPuf_06.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/ShroomBunch_01.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/ShroomBunch_02.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/TallShrooms1.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/TallShrooms2.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/TallShrooms3.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/TallShrooms4.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/TubeShrooms_01.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/TubeShrooms_02.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/TubeShrooms_03.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/TubeShrooms_04.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/VerdantMushroomPuf_01.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/VerdantMushroomPuf_02.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/VerdantMushroomPuf_03.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/VerdantMushroomPuf_04.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/VerdantMushroomPuf_05.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/VerdantMushroomPuf_06.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/VerdantShroomBunch_01.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/VerdantShroomBunch_02.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/VerdantTallShrooms1.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/VerdantTallShrooms2.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/VerdantTallShrooms3.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/VerdantTallShrooms4.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/VerdantTubeShrooms_01.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/VerdantTubeShrooms_02.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/VerdantTubeShrooms_03.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/VerdantTubeShrooms_04.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[3],1,"",87,0,"","",1,"",[],-16843010,-16843010,"",""
857,8387,"[""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/barrel_01.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/barrel_02.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/barrel_03.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/barrel_04.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/ironhoops1.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/Aged_barrel_01.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/Aged_barrel_02.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/Aged_barrel_03.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/Aged_barrel_04.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/Aged_ironhoops1.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"","[10,11]",1,"",90,0,"","",1,"",[],-16843010,-16843010,"",""
858,8388,"[""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/chitus_brazier_v01_01.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/chitus_brazier_v01_01a.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[17],1,"",90,0,"","",1,"",[],-16843010,-16843010,"",""
859,8389,"[""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/GuardShed.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[27],1,"",90,0,"","",1,"",[],-16843010,-16843010,"",""
860,8390,"[""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/fallenladder.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/ladder_lean_01.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/ladder_long_01.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/ladder_short_01.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/Aged_fallenladder.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/Aged_ladder_lean_01.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/Aged_ladder_long_01.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/Aged_ladder_short_01.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[6],1,"",90,0,"","",1,"",[],-16843010,-16843010,"",""
861,8391,"[""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/canal_lantern4.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/canal_lantern1.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/canal_lantern3.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/canal_lantern2.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/canal_lantern5.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[17],1,"",90,0,"","",1,"",[],-16843010,-16843010,"",""
862,8392,"[""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/chitus_debris_03.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/chitus_debris_04.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/chitus_debris_05.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/chitus_debris_06.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/chitus_debris_07.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/chitus_debris_walkable_01.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/chitus_debris_01.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/chitus_debris_02.ao"",""Metadata/Terrain/Doodads/EndGame/AtlasExiles/Eyrie/EyrieRubble_01.ao"",""Metadata/Terrain/Doodads/EndGame/AtlasExiles/Eyrie/EyrieRubble_02.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[19],1,"",90,0,"","",1,"",[],-16843010,-16843010,"",""
863,8393,"[""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/woodprops2.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/wood_construction_v01_01.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/wood_construction_v01_02.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/wood_construction_v01_03.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/wood_construction_v01_05.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/wood_construction_v01_06.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/wood_construction_v01_07.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/wood_construction_v01_04.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/Aged_woodprops2.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/Aged_wood_construction_v01_01.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/Aged_wood_construction_v01_02.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/Aged_wood_construction_v01_03.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/Aged_wood_construction_v01_05.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/Aged_wood_construction_v01_06.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/Aged_wood_construction_v01_07.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Scaffold/Aged_wood_construction_v01_04.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[6],1,"",90,0,"","",1,"",[],-16843010,-16843010,"",""
864,8394,"[""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/CorpseShrooms_01.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/CorpseShrooms_02.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/FungalCaverns/CorpseShrooms_03.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[28],1,"",54,0,"","",1,"",[],-16843010,-16843010,"",""
865,8395,"[""Metadata/Terrain/Doodads/AoW/Phoenix/vent.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[25],1,"",106,0,"","",1,"",[],-16843010,-16843010,"",""
866,8396,"[""Metadata/Terrain/Doodads/Act4/Plateau/Radiant_PohutukawaTree_NoFade_5.ao"",""Metadata/Terrain/Doodads/Act4/Plateau/Radiant_PohutukawaTree_NoFade_4.ao"",""Metadata/Terrain/Doodads/Act4/Plateau/Radiant_PohutukawaTree_NoFade_3.ao"",""Metadata/Terrain/Doodads/Act4/Plateau/Radiant_PohutukawaTree_NoFade_2.ao"",""Metadata/Terrain/Doodads/Act4/Plateau/Radiant_PohutukawaTree_NoFade_1.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[4],1,"",87,0,"","",1,"",[],-16843010,-16843010,"",""
867,8397,"[""Metadata/Terrain/Doodads/Act5/Ascent/incomplet_part_01.ao"",""Metadata/Terrain/Doodads/Act5/Ascent/incomplet_part_02.ao"",""Metadata/Terrain/Doodads/Act5/Ascent/incomplet_part_03.ao"",""Metadata/Terrain/Doodads/Act5/Ascent/incomplet_part_04.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[25],1,"",106,0,"","",1,"",[],-16843010,-16843010,"",""
868,8398,"[""Metadata/Terrain/Doodads/Leagues/Bestiary/ladder_01.ao"",""Metadata/Terrain/Doodads/Leagues/Bestiary/ladder_02.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[6],1,"",14,0,"","",1,"",[],-16843010,-16843010,"",""
869,8399,"[""Metadata/Terrain/Doodads/SarnTown/RopeBasket.ao"",""Metadata/Terrain/Doodads/SarnTown/AgedRopeBasket.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[11],1,"",101,0,"","",1,"",[],-16843010,-16843010,"",""
870,8400,"[""Metadata/Terrain/Doodads/Beach/BeachTrees/AlienTree01.ao"",""Metadata/Terrain/Doodads/Beach/BeachTrees/AlienTree02.ao"",""Metadata/Terrain/Doodads/Beach/BeachTrees/AlienTree03.ao"",""Metadata/Terrain/Doodads/Beach/BeachTrees/AlienTree04.ao"",""Metadata/Terrain/Doodads/Beach/BeachTrees/AlienTree05.ao"",""Metadata/Terrain/Doodads/Beach/BeachTrees/AlienTree06.ao"",""Metadata/Terrain/Doodads/Beach/BeachTrees/AlienTree07.ao"",""Metadata/Terrain/Doodads/Beach/BeachTrees/AlienTreeEgg01.ao"",""Metadata/Terrain/Doodads/Beach/BeachTrees/AlienTreeEgg02.ao"",""Metadata/Terrain/Doodads/Beach/BeachTrees/AlienTreeEgg03.ao"",""Metadata/Terrain/Doodads/Beach/BeachTrees/AlienTreeEgg04.ao"",""Metadata/Terrain/Doodads/Beach/BeachTrees/AlienTreeEgg05.ao"",""Metadata/Terrain/Doodads/Beach/BeachTrees/AlienTreeEgg06.ao"",""Metadata/Terrain/Doodads/Beach/BeachTrees/AlienTreeEgg07.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[4],1,"",54,0,"","",1,"",[],-16843010,-16843010,"",""
871,8401,"[""Metadata/Terrain/Doodads/Act4/Belly/seed_of_corruption.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[28],1,"",13,0,"","",1,"",[],-16843010,-16843010,"",""
872,8402,"[""Metadata/Terrain/Doodads/Act5/Ascent/ascent_skihandle.ao"",""Metadata/Terrain/Doodads/Act5/Ascent/ascent_ski.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[24],1,"",72,0,"","",1,"",[],-16843010,-16843010,"",""
873,8403,"[""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/Cage.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/CageEmpty_v01_02.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/CageSlave_v01_01.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/CageSlave_v01_02.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/CageSlave_v01_03.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/CageSlave_v01_04.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/VictimCage_01.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/VictimCage_02.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/VictimCage_03.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/VictimCage_04.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/VictimCage_05.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/CageSnow.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/CageEmptySnow_v01_02.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/CageSlaveSnow_v01_01.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/CageSlaveSnow_v01_02.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/CageSlaveSnow_v01_03.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/CageSlaveSnow_v01_04.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[7],1,"",105,0,"","",1,"",[],-16843010,-16843010,"",""
874,8404,"[""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/Barrel_v01_03.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/Barrel_v01_02.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/Barrel_v01_01.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/Barrel_v01_04.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/Damaged/DamagedBarrel_v01_03.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/Damaged/DamagedBarrel_v01_02.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/Damaged/DamagedBarrel_v01_01.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/Damaged/DamagedBarrel_v01_04.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/barrel_v01.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/barrel_v02.ao"",""Metadata/Terrain/Doodads/SarnTown/Barrel.ao"",""Metadata/Terrain/Doodads/SarnTown/AgedBarrel.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"","[10,11]",1,"",105,0,"","",1,"",[],-16843010,-16843010,"",""
875,8405,"[""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_single_bed_v02.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_single_bed.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_broken_single_bed_02.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_broken_single_bed_04.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_broken_single_bed_03.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_broken_single_bed_05.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[6],1,"",105,0,"","",1,"",[],-16843010,-16843010,"",""
876,8406,"[""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_bench.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_broken_stackables_v01_06.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_broken_stackables_v01_05.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[6],1,"",105,0,"","",1,"",[],-16843010,-16843010,"",""
877,8407,"[""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_bunk_bed_R_v02.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_bunk_bed_R.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_bunk_bed_L.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_broken_bunk_bed_02.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_broken_bunk_bed_03.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_broken_bunk_bed_04.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_broken_bunk_bed_05.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[6],1,"",105,0,"","",1,"",[],-16843010,-16843010,"",""
878,8408,"[""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_chair.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_high_chair.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[6],1,"",105,0,"","",1,"",[],-16843010,-16843010,"",""
879,8409,"[""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/Crate_v01_03.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/Crate_v01_04.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/Crate_v01_05.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Food/fruitBox_v01_01.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Food/fruitBox_v01_09.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Food/fruitBox_v01_010.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Food/fruitBox_v01_02.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Food/fruitBox_v01_07.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/Food/fruitBox_v01_08.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/Crate_v01_02.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/Crate_v01_01.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/Damaged/DamagedCrate_v01_03.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/Damaged/DamagedCrate_v01_04.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/Damaged/DamagedCrate_v01_05.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/Damaged/DamagedCrate_v01_02.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/Damaged/DamagedCrate_v01_01.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"","[9,11]",1,"",105,0,"","",1,"",[],-16843010,-16843010,"",""
880,8410,"[""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_dinner_table.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_dinner_table_v01_03.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_dinner_table_v01_02.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/JusticarDinner_01.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_broken_dinner_table_v02.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_broken_dinner_table_v03.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_broken_dinner_table_v04.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_broken_dinner_table_v05.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[6],1,"",105,0,"","",1,"",[],-16843010,-16843010,"",""
881,8411,"[""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_drawing_table.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_broken_drawing_table_v02.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_broken_drawing_table_v03.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_broken_drawing_table_v04.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_broken_drawing_table_v05.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[6],1,"",105,0,"","",1,"",[],-16843010,-16843010,"",""
882,8412,"[""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/rugs_v02.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/rugs_v03.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[18],1,"",105,0,"","",1,"",[],-16843010,-16843010,"",""
883,8413,"[""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_stool.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_broken_stool_v02.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_broken_stool_v03.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_broken_stool_v04.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_broken_stool_v05.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_broken_stool_v06.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[6],1,"",105,0,"","",1,"",[],-16843010,-16843010,"",""
884,8414,"[""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_table_long.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_broken_table_long_v02.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_broken_table_long_v03.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_broken_table_long_v04.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_broken_table_long_v05.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_broken_stackables_v01_07.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_broken_stackables_v01_04.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_broken_stackables_v01_03.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_broken_stackables_v01_02.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/SlavePen_broken_stackables_v01_01.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[6],1,"",105,0,"","",1,"",[],-16843010,-16843010,"",""
885,8415,"[""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/Wagon1.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/Wagon2.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[30],1,"",105,0,"","",1,"",[],-16843010,-16843010,"",""
886,8416,"[""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/Blacksmith01.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/BlackSmith02.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/SlaveDens/AnvilandHammer.ao"",""Metadata/Terrain/Doodads/SarnTown/Anvil.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[24],1,"",105,0,"","",1,"",[],-16843010,-16843010,"",""
887,8417,"[""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/snowThin_v01_01.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/snowThin_v01_02.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/snowThin_v01_03.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/snowThin_v01_04.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/snowThin_v01_05.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/snowThin_v01_06.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/snowThin_v01_07.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/snowThin_v01_08.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/snow_v01_01.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/snow_v02_01.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/snow_v03_01.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/snow_v04_01.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/snow_v05_01.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/snow_v06_01.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/snow_v07_01.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/snow_v08_01.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[12],1,"",8,0,"","",1,"",[],-16843010,-16843010,"",""
888,8418,"[""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/HayStack03.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/HayStack02.ao"",""Metadata/Terrain/Doodads/Act5/Theopolis/OriathSquare/HayStack01.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[12],1,"",45,0,"","",1,"",[],-16843010,-16843010,"",""
889,8419,"[""Metadata/Terrain/Doodads/Leagues/Delve/delve_hub_torch_01.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/delve_torch_unlit_01.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/delve_hub_torch_02.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/delve_torch_unlit_02.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/delve_hub_torch_03.ao"",""Metadata/Terrain/Doodads/Leagues/Delve/delve_torch_unlit_03.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[17],1,"",37,0,"","",1,"",[],-16843010,-16843010,"",""
