"rownum","Id","CharactersKey","Text","Mono_AudioFile","Stereo_AudioFile","HasStereo","bool","Video","i32","i32","i32","[rid]","rid"
2906,"AislingSecondaryDefenderArrivalTwentySix","","I think you've secretly hoped to have me in charge, assassin.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_53.ogg","","","","",2,0,1,[364],""
2907,"AislingSecondaryDefenderArrivalTwentySeven","","Don't fail me, demon. You know what I do to failures.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_54.ogg","","","","",2,0,1,[364],""
2908,"AislingSecondaryDefenderArrivalTwentyEight","","I think you know my orders already, Gravicius.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_55.ogg","","","","",2,0,1,[364],""
2909,"AislingSecondaryDefenderArrivalTwentyNine","","Is that sweat I smell, Korell? Can you not handle your own heat?","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_56.ogg","","","","",2,0,1,[364],""
2910,"AislingSecondaryDefenderArrivalThirty","","My turn to lead the dance, Cameria.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_57.ogg","","","","",2,0,1,[364],""
2911,"AislingSecondaryDefenderArrivalThirtyOne","","Far too many moving parts. Let's start removing 'em.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_58.ogg","","","","",2,0,1,[364],""
2912,"AislingKillPlayerZero","","Good. Get this cleaned up.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_59.ogg","","","","",8,0,1,[364],""
2913,"AislingKillPlayerOne","","Keep moving.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_60.ogg","","","","",8,0,1,[364],""
2914,"AislingKillPlayerTwo","","Let's finish up and get out of here.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_61.ogg","","","","",8,0,1,[364],""
2915,"AislingKillPlayerThree","","Too easy.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_62.ogg","","","","",8,0,1,[364],""
2916,"AislingEscapeZero","","Satisfying.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_63.ogg","","","","",4,0,1,[364],""
2917,"AislingEscapeOne","","Your death will have to wait.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_64.ogg","","","","",4,0,1,[364],""
2918,"AislingEscapeTwo","","We're done here. See you soon.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_65.ogg","","","","",4,0,1,[364],""
2919,"AislingDefeatedZero","","What!? No!","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_66.ogg","","","","",9,0,1,[364],""
2920,"AislingDefeatedOne","","It can't be...!","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_67.ogg","","","","",9,0,1,[364],""
2921,"AislingDefeatedTwo","","No, not possible...!","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_68.ogg","","","","",9,0,1,[364],""
2922,"AislingDefeatedThree","","But... I can't...!","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_69.ogg","","","","",9,0,1,[364],""
2923,"AislingDefeatedFour","","All that plannin'... for what?!","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_70.ogg","","","","",9,0,1,[364],""
2924,"AislingDefeatedFive","","Wait... another deal!","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_71.ogg","","","","",9,0,1,[364],""
2925,"AislingDefeatedSix","","No, not again!","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_72.ogg","","","","",9,0,1,[364],""
2926,"AislingDefeatedSeven","","Ugh... gets no easier, does it?","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_73.ogg","","","","",9,0,1,[364],""
2927,"AislingDefeatedEight","","You... got... lucky...!","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_74.ogg","","","","",9,0,1,[364],""
2928,"AislingDefeatedNine","","How... unprofessional.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_75.ogg","","","","",9,0,1,[364],""
2929,"AislingDefeatedTen","","Ugh... careless!","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_76.ogg","","","","",9,0,1,[364],""
2930,"AislingOfferBargainZero","","I can appreciate a killer when I see one. You're a killer, but I think you'll get more out of keeping me alive. Just tell me what you want.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_77.ogg","","","","",5,0,1,[364],""
2931,"AislingOfferBargainOne","","You could end my life. I would, were I in your position. But I have a better idea. Leave me alive, and I'll make sure certain Syndicate resources are... reallocated. Move enough bricks and perhaps the tower will come crashing down.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_78.ogg","","","","",5,0,1,[364],""
2932,"AislingOfferBargainTwo","","Are you gonna kill me? No... you're after someone higher up. Problem is, no single person has the information you need. Let me reunite with a colleague of mine, and I'll make sure you get closer to the top.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_79.ogg","","","","",5,0,1,[364],""
2933,"AislingOfferBargainThree","","I know you want to kill me. I would, too. But we are like the mythical hydra: cut off one head, two more will grow. But get those long necks in a tangle... well, you get the idea. I walk out of here alive, and maybe I find myself a new job. ","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_80.ogg","","","","",5,0,1,[364],""
2934,"AislingOfferBargainFour","","You know, I've been considerin' an early retirement. Tired of this cat and mouse game. Tired of fightin'. Aren't you? How about we call it even, and go our separate ways?","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_81.ogg","","","","",5,0,1,[364],""
2935,"AislingOfferBargainFive","","Look, I know what you're really after. You're not after some lackey. That's all I am. You want the boss. I can give them to you, but not if I'm dead. How 'bout it?","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_82.ogg","","","","",5,0,1,[364],""
2936,"AislingOfferBargainSix","","You've won the battle, exile, but the war rages on. Do you want to know what wins wars? Weapons. Let me go, and I'll give you the tools you so desperately need.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_83.ogg","","","","",5,0,1,[364],""
2937,"AislingBargainAcceptedZero","","The foundations are shiftin', exile, but I doubt you'll bring the tower down.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_84.ogg","","","","",5,0,1,[364],""
2938,"AislingBargainAcceptedOne","","You're startin' to figure it out, aren't you? I can see it in your eyes. But there's more going on than you could possibly fathom.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_85.ogg","","","","",5,0,1,[364],""
2939,"AislingBargainAcceptedTwo","","The Syndicate was in dire need of a shake-up anyway, exile. You've achieved nothing.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_86.ogg","","","","",5,0,1,[364],""
2940,"AislingBargainAcceptedThree","","You know, now that I think about it, I'm too young to retire. But I could certainly use a break! See you soon, exile.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_87.ogg","","","","",5,0,1,[364],""
2941,"AislingBargainAcceptedFour","","The question now, exile, is whether or not you're foolish enough to face 'em down. I think you just might be.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_88.ogg","","","","",5,0,1,[364],""
2942,"AislingBargainAcceptedFive","","Take them. They're yours. There's plenty more where that came from, but I don't expect you'll be getting them.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_89.ogg","","","","",5,0,1,[364],""
2943,"AislingOfferBetrayalZero","","You won fair and square, even with my boss here. I happen to know that they've been pocketing some of the Syndicate's more valuable acquisitions. What do you think will happen when I tell the Lifegiver?","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_90.ogg","","","","",5,0,1,[364],""
2944,"AislingOfferBetrayalOne","","Executin' us brings you no closer to the Lifegiver. But let us live, and I will ensure those at the top 'ear about the many failings of those who've fought here today... excludin' myself, of course.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_91.ogg","","","","",5,0,1,[364],""
2945,"AislingOfferBetrayalTwo","","The Syndicate deals with its failures itself, but sometimes it takes an outsider's perspective to see where we went wrong. Tell me, who do you think is deserving of our... punishment? I promise you will not be seeing their face again anytime soon. ","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_92.ogg","","","","",5,0,1,[364],""
2946,"AislingOfferBetrayalThree","","Well, this was clearly a mistake. I was... misinformed about the suitability of this mission by my allies. But I know some things they don't know I know. Would you like to know them? Let me go, and that information is all yours.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_93.ogg","","","","",5,0,1,[364],""
2947,"AislingOfferBetrayalFour","","I 'ave no qualms whatsoever about betrayin' Leo, if that is what you desire.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_94.ogg","","","","",5,0,1,[364],""
2948,"AislingOfferBetrayalFive","","Tora sees the necessity in violence, but not the beauty. Allow me to re-educate her.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_95.ogg","","","","",5,0,1,[364],""
2949,"AislingOfferBetrayalSix","","Vagan is all show and no substance. I think he needs to experience a hardship or two, and I want to deliver them to him.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_96.ogg","","","","",5,0,1,[364],""
2950,"AislingOfferBetrayalSeven","","You want me to betray that... thing? I'll do it. Even if you weren't askin'. But since you are...","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_97.ogg","","","","",5,0,1,[364],""
2951,"AislingOfferBetrayalEight","","Hillock has very little idea as to what is going on at any given moment. That makes him dangerous.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_98.ogg","","","","",5,0,1,[364],""
2952,"AislingOfferBetrayalNine","","Cold-blooded betrayal. That's what I offer.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_99.ogg","","","","",5,0,1,[364],""
2953,"AislingOfferExecuteZero","","Go on, do it. You're no stranger to murder. Just make it quick.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_100.ogg","","","","",5,0,1,[364],""
2954,"AislingOfferExecuteOne","","Some promises are stronger than death, exile. Make it quick.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_101.ogg","","","","",5,0,1,[364],""
2955,"AislingOfferExecuteTwo","","You think I'll beg for my life in front of a fellow member? Ha. Make it quick.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_102.ogg","","","","",5,0,1,[364],""
2956,"AislingOfferExecuteThree","","I'll sooner die than let you lock me up again. If you won't kill me, I will.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_103.ogg","","","","",5,0,1,[364],""
2957,"AislingReplyToBetrayalAcceptedZero","","Pathetic. Shoulda killed you first.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_104.ogg","","","","",5,0,1,[364],""
2958,"AislingReplyToBetrayalAcceptedOne","","Nothing you do can bother me, Haku, but thank you for the compliment.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_105.ogg","","","","",5,0,1,[364],""
2959,"AislingReplyToBetrayalAcceptedTwo","","Haha haha haha haha ha-hah!","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_106.ogg","","","","",5,0,1,[364],""
2960,"AislingReplyToBetrayalAcceptedThree","","I've seen your work, Vorici. I'm not sure you know what 'worse' means.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_107.ogg","","","","",5,0,1,[364],""
2961,"AislingReplyToBetrayalAcceptedFour","","Everyone's a critic.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_108.ogg","","","","",5,0,1,[364],""
2962,"AislingReplyToBetrayalAcceptedFive","","I know exactly where I want to mount your scalp, traitor.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_109.ogg","","","","",5,0,1,[364],""
2963,"AislingReplyToBetrayalAcceptedSix","","Maloney, I think it's time I put you in better contact with your own fleshy pink humanity.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_110.ogg","","","","",5,0,1,[364],""
2964,"AislingInterrogatedZero","","If you think I'll talk, you're sorely mistaken.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_111.ogg","","","","",5,0,1,[364],""
2965,"AislingInterrogatedOne","","No... not again! Please! Not again!","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_112.ogg","","","","",5,0,1,[364],""
2966,"AislingInterrogatedTwo","","What? No! No, we had a deal!","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_113.ogg","","","","",5,0,1,[364],""
2967,"AislingReplyToExecutionZero","","I'da made a little more show of it.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_114.ogg","","","","",5,0,1,[364],""
2968,"AislingReplyToExecutionOne","","This wasn't personal until just now.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_115.ogg","","","","",5,0,1,[364],""
2969,"AislingReplyToExecutionTwo","","Good riddance.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_116.ogg","","","","",5,0,1,[364],""
2970,"AislingSafehouseLeaderDefeatedZero","","You may have claimed this victory, but we will rise again. You cannot win, exile. Not forever.","Audio/Dialogue/NPC/BetrayalLeague/Aisling/AL_117.ogg","","","","",10,0,1,[364],""
2971,"AislingPrimaryDefenderStartsFightEighteen","","Growing tired of dying yet? We're not growing tired of killing you.","Audio/Dialogue/NPC/JunOrtoi/JO2_37.ogg","","","","",1,0,1,[346],""
2972,"AislingDefeatedEleven","","You're done, Aisling.","Audio/Dialogue/NPC/JunOrtoi/JO2_56.ogg","","","","",9,0,1,[346],""
2973,"AislingInterrogatedThree","","Death's too kind for a monster like you.","Audio/Dialogue/NPC/JunOrtoi/JO2_94.ogg","","","","",5,0,1,[346],""
2974,"AislingDefeatedTwelve","","Your reign of terror's over. Talk.","Audio/Dialogue/NPC/JunOrtoi/JO2_109.ogg","","","","",9,0,1,[346],""
2975,"AislingSecondaryDefenderArrivalThirtyTwo","","Have you no conscience, assassin?","Audio/Dialogue/NPC/JunOrtoi/JO_72.ogg","","","","",2,0,1,[346],""
2976,"AislingSecondaryDefenderArrivalThirtyThree","","Have you finally snapped, Aisling?","Audio/Dialogue/NPC/JunOrtoi/JO2_130.ogg","","","","",2,0,1,[346],""
2977,"AislingReplyToSecondaryDefenderArrivalTwenty","","I can't say you don't deserve this, Aisling.","Audio/Dialogue/NPC/JunOrtoi/JO2_147.ogg","","","","",2,0,1,[346],""
2978,"AislingReplyToSecondaryDefenderArrivalTwentyOne","","Aisling, keep your corpse-art far from us!","Audio/Dialogue/NPC/JunOrtoi/JO2_181.ogg","","","","",2,0,1,[346],""
2979,"AislingReplyToSecondaryDefenderArrivalTwentyTwo","","Why do you put up with this coddling, Aisling?","Audio/Dialogue/NPC/JunOrtoi/JO2_164.ogg","","","","",2,0,1,[346],""
2980,"AislingReplyToBetrayalAcceptedSeven","","You're a monster, Aisling, but at least you're not a fool as well.","","","","","",0,0,1,[346],""
2981,"CameriaPrimaryDefenderStartsFightZero","","Don't try running. It'll just make things worse for you.","Audio/Dialogue/NPC/BetrayalLeague/Cameria/CAM_01.ogg","","","","",1,0,1,[363],""
2982,"CameriaPrimaryDefenderStartsFightOne","","Looks like our guest of honour has finally arrived...","Audio/Dialogue/NPC/BetrayalLeague/Cameria/CAM_02.ogg","","","","",1,0,1,[363],""
2983,"CameriaPrimaryDefenderStartsFightTwo","","I was hoping you'd find us out here.","Audio/Dialogue/NPC/BetrayalLeague/Cameria/CAM_03.ogg","","","","",1,0,1,[363],""
2984,"CameriaPrimaryDefenderStartsFightThree","","Oh no! They found us! What ever will we do?","Audio/Dialogue/NPC/BetrayalLeague/Cameria/CAM_04.ogg","","","","",1,0,1,[363],""
2985,"CameriaPrimaryDefenderStartsFightFour","","I usually like to draw this out, but orders is orders.","Audio/Dialogue/NPC/BetrayalLeague/Cameria/CAM_05.ogg","","","","",1,0,1,[363],""
2986,"CameriaPrimaryDefenderStartsFightFive","","Left you a little present in the cell. Not that you'll live to see it...","Audio/Dialogue/NPC/BetrayalLeague/Cameria/CAM_06.ogg","","","","",1,0,1,[363],""
2987,"CameriaPrimaryDefenderStartsFightSix","","Think I prefer killing over negotiating. ","Audio/Dialogue/NPC/BetrayalLeague/Cameria/CAM_07.ogg","","","","",1,0,1,[363],""
2988,"CameriaPrimaryDefenderStartsFightSeven","","Though I enjoyed our little cooperation, I think this time I'll just snap you in half.","Audio/Dialogue/NPC/BetrayalLeague/Cameria/CAM_08.ogg","","","","",1,0,1,[363],""
2989,"CameriaPrimaryDefenderStartsFightEight","","Funny what you learn to do while you're dead...","Audio/Dialogue/NPC/BetrayalLeague/Cameria/CAM_09.ogg","","","","",1,0,1,[363],""
2990,"CameriaPrimaryDefenderStartsFightNine","","Thought I killed you. Must've just been a pleasant dream.","Audio/Dialogue/NPC/BetrayalLeague/Cameria/CAM_10.ogg","","","","",1,0,1,[363],""
2991,"CameriaPrimaryDefenderStartsFightTen","","Darkness will consume you!","Audio/Dialogue/NPC/BetrayalLeague/Cameria/CAM_11.ogg","","","","",1,0,1,[363],""
2992,"CameriaPrimaryDefenderStartsFightEleven","","Acid will make this fun.","Audio/Dialogue/NPC/BetrayalLeague/Cameria/CAM_12.ogg","","","","",1,0,1,[363],""
2993,"CameriaPrimaryDefenderStartsFightTwelve","","I wonder what I can rip apart with this new find...","Audio/Dialogue/NPC/BetrayalLeague/Cameria/CAM_13.ogg","","","","",1,0,1,[363],""
2994,"CameriaPrimaryDefenderStartsFightThirteen","","I'm going to turn you to stone and see how you break.","Audio/Dialogue/NPC/BetrayalLeague/Cameria/CAM_14.ogg","","","","",1,0,1,[363],""
