"rownum","WordlistsKey","Text","SpawnWeight_TagsKeys","SpawnWeight_Values","i32","Text2","Inflection"
1690,1,"Miracle","[80,652,3,2,663,632,672,664,653,651,26,21,8,7,663,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-1438333818,"Miracle",""
1691,1,"Nemesis","[4,26,0]","[1000,1000,0]",-1395699473,"Nemesis",""
1692,1,"Nova","[696,0]","[1000,0]",-28262600,"Nova",""
1693,1,"Oblivion","[696,134,687,652,3,2,663,632,672,664,653,651,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-171003438,"Oblivion",""
1694,1,"Onslaught","[80,652,3,2,663,632,672,664,653,651,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-1916347719,"Onslaught",""
1695,1,"Pandemonium","[696,134,687,652,3,2,663,632,672,664,653,651,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-749170416,"Pandemonium",""
1696,1,"Paradox","[696,0]","[1000,0]",2084823266,"Paradox",""
1697,1,"Phoenix","[134,687,652,3,2,663,632,672,664,653,651,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",556520558,"Phoenix",""
1698,1,"Plague","[134,687,652,3,2,663,632,672,664,653,651,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-1552665899,"Plague",""
1699,1,"Rage","[80,652,3,2,663,632,672,664,653,651,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-1474049696,"Rage",""
1700,1,"Rapture","[696,134,687,652,3,2,663,632,672,664,653,651,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",1760342659,"Rapture",""
1701,1,"Rift","[696,80,652,3,2,663,632,672,664,653,651,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",1044925123,"Rift",""
1702,1,"Rune","[80,652,3,2,663,632,672,664,653,651,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",515939128,"Rune",""
1703,1,"Skull","[652,3,2,663,632,672,664,653,651,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",1497095760,"Skull",""
1704,1,"Sol","[134,687,652,3,2,663,632,672,664,653,651,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-612523732,"Sol",""
1705,1,"Sorrow","[80,652,3,2,663,632,672,664,653,651,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",11426194,"Sorrow",""
1706,1,"Soul","[134,687,652,3,2,663,632,672,664,653,651,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",1585053861,"Soul",""
1707,1,"Spirit","[134,687,652,3,2,663,632,672,664,653,651,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-1261531562,"Spirit",""
1708,1,"Storm","[80,652,3,2,663,632,672,664,653,651,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",984978274,"Storm",""
1709,1,"Tempest","[80,652,3,2,663,632,672,664,653,651,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-1650931136,"Tempest",""
1710,1,"Torment","[80,652,3,2,663,632,672,664,653,651,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-618027976,"Torment",""
1711,1,"Vengeance","[80,652,3,2,663,632,672,664,653,651,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",1625087330,"Vengeance",""
1712,1,"Victory","[80,652,3,2,663,632,672,664,653,651,26,21,8,7,663,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",81951459,"Victory",""
1713,1,"Viper","[134,687,652,3,2,663,632,672,664,653,651,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-1954821478,"Viper",""
1714,1,"Woe","[80,652,3,2,663,632,672,664,653,651,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",1332357321,"Woe",""
1715,1,"Wrath","[80,652,3,2,663,632,672,664,653,651,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-1097826197,"Wrath",""
1716,1,"Wet","[80,0]","[1000,0]",-1850829694,"Wet",""
1717,1,"Zenith","[696,0]","[1000,0]",-1740815572,"Zenith",""
1718,2," Cast","[80,0]","[1000,0]",-83757827," Cast",""
1719,2," Line","[80,0]","[1000,0]",1533440538," Line",""
1720,2," Tackle","[80,0]","[1000,0]",-1362397440," Tackle",""
1721,2," Lure","[80,663,0]","[1000,1000,0]",-2029802937," Lure",""
1722,2," Bait","[80,0]","[1000,0]",-574028289," Bait",""
1723,2," Fish","[80,0]","[1000,0]",1205009306," Fish",""
1724,2," Breach","[80,0]","[1000,0]",-119276860," Breach",""
1725,2," Angler","[80,0]","[1000,0]",223639542," Angler",""
1726,2," Sinker","[80,0]","[1000,0]",-302671723," Sinker",""
1727,2," Chum","[80,0]","[1000,0]",-1607721140," Chum",""
1728,2," Gill","[80,0]","[1000,0]",587005793," Gill",""
1729,2," Jig","[80,0]","[1000,0]",1915782760," Jig",""
1730,8," Vault",[0],[1000],-87486546," Vault",""
1731,7,"Armageddon",[0],[1000],1378230649,"Armageddon",""
1732,7,"Doom",[0],[1000],62522120,"Doom",""
1733,7,"Plunder",[0],[1000],2093310337,"Plunder",""
1734,7,"Pain",[0],[1000],-22270255,"Pain",""
1735,7,"Calamity",[0],[1000],1073093265,"Calamity",""
1736,7,"Vile",[0],[1000],1127825122,"Vile",""
1737,7,"Daunt",[0],[1000],-36677482,"Daunt",""
1738,7,"Fright",[0],[1000],478988225,"Fright",""
1739,7,"Pillage",[0],[1000],-762446962,"Pillage",""
1740,7,"Horror",[0],[1000],631504204,"Horror",""
1741,7,"Dread",[0],[1000],-1720232331,"Dread",""
1742,7,"Terror",[0],[1000],-862887945,"Terror",""
1743,7,"Steel",[0],[1000],1518854076,"Steel",""
1744,7,"Iron",[0],[1000],942490758,"Iron",""
1745,7,"Omen",[0],[1000],-1448782130,"Omen",""
1746,7,"Death",[0],[1000],61916190,"Death",""
1747,7,"Agony",[0],[1000],-410483342,"Agony",""
1748,7,"Tomb",[0],[1000],-1771510315,"Tomb",""
1749,7,"Loath",[0],[1000],-1734117960,"Loath",""
1750,7,"Stout",[0],[1000],-1459817440,"Stout",""
1751,7,"Foul",[0],[1000],-547718389,"Foul",""
1752,7,"Sin",[0],[1000],1347532135,"Sin",""
1753,7,"Enigma",[0],[1000],1338525872,"Enigma",""
1754,7,"Oblivion",[0],[1000],-1811711421,"Oblivion",""
1755,7,"Forsaken",[0],[1000],96095736,"Forsaken",""
1756,7,"Forlorn",[0],[1000],-1189602654,"Forlorn",""
1757,8," Device",[0],[1000],-1213079529," Device",""
1758,8," Contraption",[0],[1000],2144252544," Contraption",""
1759,8," Box",[0],[1000],2077506697," Box",""
1760,8," Chest",[0],[1000],-604533943," Chest",""
1761,8," Spring",[0],[1000],-187751437," Spring",""
1762,8," Trap",[0],[1000],757742716," Trap",""
1763,8," Vessel",[0],[1000],28140948," Vessel",""
1764,8," Crate",[0],[1000],-631595507," Crate",""
1765,8," Prize",[0],[1000],-767628728," Prize",""
1766,8," Case",[0],[1000],748485556," Case",""
1767,8," Casque",[0],[1000],-1073059370," Casque",""
1768,8," Cask",[0],[1000],209155141," Cask",""
1769,8," Quarry",[0],[1000],-73433317," Quarry",""
1770,8," Loot",[0],[1000],-1713426691," Loot",""
1771,8," Booty",[0],[1000],-1057928893," Booty",""
1772,8," Coffer",[0],[1000],-2057618175," Coffer",""
1773,8," Casket",[0],[1000],-1470049146," Casket",""
1774,8," Trunk",[0],[1000],495821477," Trunk",""
1775,8," Cache",[0],[1000],769489678," Cache",""
1776,8," Hoard",[0],[1000],-1650204582," Hoard",""
1777,8," Cube",[0],[1000],-151401671," Cube",""
1778,8," Locker",[0],[1000],-1972234586," Locker",""
1779,8," Treasury",[0],[1000],811059680," Treasury",""
1780,8," Bank",[0],[1000],353951811," Bank",""
1781,8," Spoils",[0],[1000],475787235," Spoils",""
1782,8," Bargain",[0],[1000],-1851479887," Bargain",""
1783,8," Seal",[0],[1000],1601763838," Seal",""
1784,8," Lock",[0],[1000],1518705559," Lock",""
1785,8," Clasp",[0],[1000],-647502550," Clasp",""
1786,8," Clamp",[0],[1000],-1471234818," Clamp",""
1787,8," Bond",[0],[1000],-861438681," Bond",""
1788,8," Safe",[0],[1000],-101119067," Safe",""
1789,1,"Luminous","[134,687,0]","[1000,1000,0]",1525197241,"Luminous",""
1790,1,"Vivid","[134,687,0]","[1000,1000,0]",-461671808,"Vivid",""
1791,1,"Fulcent","[134,687,0]","[1000,1000,0]",1837757211,"Fulgent",""
1792,2," Prism","[134,687,238,0]","[1000,1000,1000,0]",-257194959," Prism",""
1793,2," Hope","[134,687,0]","[1000,1000,0]",-1440796085," Hope",""
1794,2," Dream","[136,696,0]","[1000,1000,0]",536379841," Dream",""
1795,2," Bliss","[134,687,0]","[1000,1000,0]",1382135456," Bliss",""
1796,2," Delirium","[136,0]","[1000,0]",-1505199717," Delirium",""
1797,2," Solace","[134,687,0]","[1000,1000,0]",-406147581," Solace",""
1798,2," Wisdom","[137,0]","[1000,0]",4755947," Wisdom",""
1799,2," Desire","[663,134,687,0]","[1000,1000,1000,0]",720613236," Desire",""
1800,2," Creed","[663,134,687,0]","[1000,1000,1000,0]",-1207232496," Creed",""
1801,2," Wound","[134,687,0]","[1000,1000,0]",-635468846," Wound",""
1802,2," Blood","[135,0]","[1000,0]",-459252520," Blood",""
1803,2," Scar","[134,687,0]","[1000,1000,0]",758289969," Scar",""
1804,2," Drop","[137,0]","[1000,0]",756063164," Drop",""
1805,2," Essence","[134,687,0]","[1000,1000,0]",475228184," Essence",""
1806,2," Dew","[137,0]","[1000,0]",-408298860," Dew",""
1807,2," Ichor","[136,0]","[1000,0]",-1670110954," Ichor",""
1808,2," Lagniappe","[134,687,0]","[1000,1000,0]",836096829," Stone",""
1809,2," Sliver","[663,134,687,0]","[1000,1000,1000,0]",-1885599132," Sliver",""
1810,2," Splinter","[134,687,0]","[1000,1000,0]",-1945855107," Splinter",""
1811,2," Vessel","[134,687,0]","[1000,1000,0]",107859143," Vessel",""
1812,2," Joy","[134,687,0]","[1000,1000,0]",746560315," Joy",""
1813,2," Cut","[134,687,0]","[1000,1000,0]",-1242737100," Cut",""
1814,2," Glimmer","[663,134,687,0]","[1000,1000,1000,0]",280289455," Glimmer",""
1815,2," Glisten","[134,687,0]","[1000,1000,0]",-329915509," Glisten",""
1816,2," Shine","[663,134,687,0]","[1000,1000,1000,0]",-303837094," Shine",""
1817,2," Ember","[135,0]","[1000,0]",1797951877," Ember",""
1818,2," Lens","[137,238,0]","[1000,1000,0]",1181551440," Lens",""
1819,2," Bloom","[136,0]","[1000,0]",-620763031," Bloom",""
1820,2," Breath","[137,0]","[1000,0]",2125388665," Breath",""
1821,2," Pause","[136,0]","[1000,0]",-1136187474," Pause",""
1822,2," Ornament","[663,134,687,0]","[1000,1000,1000,0]",-205895702," Ornament",""
1823,2," Curio","[663,134,687,0]","[1000,1000,1000,0]",-315779822," Curio",""
1824,2," Flame","[135,0]","[1000,0]",1160784592," Flame",""
1825,2," Gaze","[238,0]","[1000,0]",1938272154," Gaze",""
1826,2," Stare","[238,0]","[1000,0]",1979600221," Stare",""
1827,2," Vision","[238,0]","[1000,0]",-2070990466," Vision",""
1828,2," Portent","[238,0]","[1000,0]",444284819," Portent",""
1829,2," Sight","[238,0]","[1000,0]",-66511094," Sight",""
1830,2," Oculus","[238,0]","[1000,0]",1670179215," Oculus",""
1831,2," Orb","[238,0]","[1000,0]",234260888," Orb",""
1832,2," Writ","[632,672,0]","[1000,1000,0]",1162815384," Writ",""
1833,2," Oath","[632,672,0]","[1000,1000,0]",1095183947," Oath",""
1834,2," Deed","[632,672,0]","[1000,1000,0]",-1136956757," Deed",""
1835,2," Scripture","[632,672,0]","[1000,1000,0]",-201519940," Scripture",""
1836,2," Orders","[632,672,0]","[1000,1000,0]",-1951914904," Orders",""
1837,2," Pledge","[632,672,0]","[1000,1000,0]",-1471374198," Pledge",""
1838,2," Manifesto","[632,672,0]","[1000,1000,0]",1866882666," Manifesto",""
1839,2," Pact","[632,672,0]","[1000,1000,0]",1525168604," Pact",""
1840,2," Covenant","[632,672,0]","[1000,1000,0]",-458341677," Covenant",""
1841,2," Testament","[632,672,0]","[1000,1000,0]",820878451," Testament",""
1842,2," Vow","[632,672,0]","[1000,1000,0]",-267764359," Vow",""
1843,2," Tool","[664,653,0]","[1000,1000,0]",891127397," Tool",""
1844,2," Kit","[664,653,0]","[1000,1000,0]",-1955270767," Kit",""
1845,2," Gear","[664,653,0]","[1000,1000,0]",1810143527," Gear",""
1846,2," Implement","[664,653,0]","[1000,1000,0]",331176632," Implement",""
1847,2," Device","[664,653,0]","[1000,1000,0]",609540915," Device",""
1848,2," Apparatus","[664,653,0]","[1000,1000,0]",-762578264," Apparatus",""
1849,2," Instrument","[664,653,0]","[1000,1000,0]",739913634," Instrument",""
1850,2," Material","[664,653,0]","[1000,1000,0]",-137038138," Material",""
1851,2," Equipment","[664,653,0]","[1000,1000,0]",-1473179067," Equipment",""
1852,2," Contraption","[664,653,0]","[1000,1000,0]",-880716252," Contraption",""
1853,2," Disguise","[651,0]","[1000,0]",1287857802," Disguise",""
1854,2," Cover","[651,0]","[1000,0]",1163693649," Cover",""
1855,2," Bauble","[663,0]","[1000,0]",2072659185," Bauble",""
1856,2," Trinket","[663,0]","[1000,0]",227913195," Trinket",""
1857,2," Fetish","[663,0]","[1000,0]",-470242365," Fetish",""
1858,2," Bead","[663,0]","[1000,0]",-825827860," Bead",""
1859,2," Relic","[663,0]","[1000,0]",480447023," Relic",""
1860,2," Invitation","[696,0]","[1000,0]",1501266301," Invitation",""
1861,2," Passage","[696,0]","[1000,0]",950607727," Passage",""
1862,2," Key","[696,0]","[1000,0]",1531488467," Key",""
1863,2," Offer","[696,0]","[1000,0]",1560373380," Offer",""
1864,2," Summons","[696,0]","[1000,0]",-268831888," Summons",""
1865,2," Bid","[696,0]","[1000,0]",785428304," Bid",""
1866,3,"Acid","[50,76,75,140,0]","[1000,1000,1000,1000,0]",1235307804,"Acid",""
1867,3,"Acrid","[50,76,55,75,140,0]","[1000,1000,1000,1000,1000,0]",2019723405,"Acrid",""
1868,3,"Agony","[56,72,51,76,138,140,0]","[1000,1000,1000,1000,1000,1000,0]",-192152323,"Agony",""
1869,3,"Alabaster","[74,54,0]","[1000,1000,0]",-759075927,"Alabaster",""
1870,3,"Amber","[54,50,76,75,0]","[1000,1000,1000,1000,0]",782733720,"Amber",""
1871,3,"Ash","[48,56,53,73,51,52,139,0]","[1000,1000,1000,1000,1000,1000,1000,0]",812677735,"Ash",""
1872,3,"Assault","[48,74,54,139,138,140,0]","[1000,1000,1000,1000,1000,1000,0]",-1137326358,"Assault",""
1873,3,"Auric","[223,224,0]","[1000,1000,0]",-102127929,"Auric",""
1874,3,"Azure","[74,53,50,76,55,75,0]","[1000,1000,1000,1000,1000,1000,0]",-1206585305,"Azure",""
1875,3,"Bane","[48,49,56,74,53,73,72,52,139,138,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-448963028,"Bane",""
1876,3,"Beach","[48,53,55,52,0]","[1000,1000,1000,1000,0]",1011335079,"Beach",""
1877,3,"Bile","[56,73,76,75,52,140,0]","[1000,1000,1000,1000,1000,1000,0]",-984824671,"Bile",""
1878,3,"Blight","[56,73,51,76,52,140,0]","[1000,1000,1000,1000,1000,1000,0]",-709240483,"Blight",""
1879,3,"Blitz","[74,138,0]","[1000,1000,0]",-776146228,"Blitz",""
1880,3,"Blood","[48,49,56,72,50,75,52,139,138,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",326269251,"Blood",""
1881,3,"Blue","[49,53,50,75,0]","[1000,1000,1000,1000,0]",1268000363,"Blue",""
1882,3,"Bold","[223,224,0]","[1000,1000,0]",74033869,"Bold",""
1883,3,"Brass","[74,0]","[1000,0]",-2139259233,"Brass",""
1884,3,"Brave","[223,224,0]","[1000,1000,0]",1550997358,"Brave",""
1885,3,"Bright","[223,224,0]","[1000,1000,0]",-962498783,"Bright",""
1886,3,"Brine","[55,0]","[1000,0]",857445096,"Brine",""
1887,3,"Brutal","[48,49,56,54,72,52,139,138,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",-1460810565,"Brutal",""
1888,3,"Casket","[73,51,52,0]","[1000,1000,1000,0]",-925739505,"Casket",""
1889,3,"Cave","[49,54,72,76,52,0]","[1000,1000,1000,1000,1000,0]",1250332039,"Cave",""
1890,3,"Coffin","[73,51,52,0]","[1000,1000,1000,0]",-898735558,"Coffin",""
1891,3,"Copper","[49,74,54,50,0]","[1000,1000,1000,1000,0]",1399384791,"Copper",""
1892,3,"Crimson","[49,56,74,72,50,75,139,0]","[1000,1000,1000,1000,1000,1000,1000,0]",-1095545937,"Crimson",""
1893,3,"Cruel","[48,49,56,53,54,73,72,51,52,139,138,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-674025549,"Cruel",""
1894,3,"Crust","[54,0]","[1000,0]",-673607324,"Crust",""
1895,3,"Crypt","[53,73,51,52,0]","[1000,1000,1000,1000,0]",1260946480,"Crypt",""
1896,3,"Dark","[48,49,56,53,73,72,51,50,76,52,139,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-1889256188,"Dark",""
1897,3,"Death","[48,49,56,74,53,54,73,72,51,50,76,52,139,138,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",1188918354,"Death",""
1898,3,"Dim","[56,53,73,51,52,0]","[1000,1000,1000,1000,1000,0]",-48148507,"Dim",""
1899,3,"Dire","[49,56,53,73,72,51,76,52,139,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-1698146412,"Dire",""
1900,3,"Dirt","[54,73,51,52,0]","[1000,1000,1000,1000,0]",1576089136,"Dirt",""
1901,3,"Doom","[56,74,73,51,76,139,138,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",1619687653,"Doom",""
1902,3,"Dread","[48,49,56,53,54,73,72,51,76,52,139,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",9036213,"Dread",""
1903,3,"Dry","[54,51,52,0]","[1000,1000,1000,0]",-2119179162,"Dry",""
1904,3,"Dusk","[49,56,53,73,72,51,52,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",-927719747,"Dusk",""
1905,3,"Dust","[56,54,0]","[1000,1000,0]",-1055805061,"Dust",""
1906,3,"Earth","[54,52,0]","[1000,1000,0]",1996341124,"Earth",""
1907,3,"Ebon","[48,49,56,74,53,54,73,72,76,52,139,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-1404715830,"Ebon",""
1908,3,"Faith","[223,224,0]","[1000,1000,0]",1257078262,"Faith",""
1909,3,"Fathom","[53,55,52,0]","[1000,1000,1000,0]",-1253103047,"Fathom",""
1910,3,"Fear","[49,56,53,73,51,76,52,138,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",1587482651,"Fear",""
1911,3,"Filth","[48,49,56,72,52,140,0]","[1000,1000,1000,1000,1000,1000,0]",304018604,"Filth",""
1912,3,"Flame","[56,74,139,0]","[1000,1000,1000,0]",-1945525535,"Flame",""
1913,3,"Fog","[53,55,140,0]","[1000,1000,1000,0]",221229999,"Fog",""
1914,3,"Foul","[48,49,56,72,75,52,139,138,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-32069117,"Foul",""
1915,3,"Fury","[48,49,56,54,72,139,138,0]","[1000,1000,1000,1000,1000,1000,1000,0]",-2050812014,"Fury",""
1916,3,"Gaunt","[48,56,53,51,52,0]","[1000,1000,1000,1000,1000,0]",-1941208877,"Gaunt",""
1917,3,"Gilded","[223,224,0]","[1000,1000,0]",2032887323,"Gilded",""
1918,3,"Gilt","[223,224,0]","[1000,1000,0]",-771094359,"Gilt",""
1919,3,"Gloom","[49,56,53,73,72,51,52,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",-280760535,"Gloom",""
1920,3,"Gold","[223,224,49,74,54,72,50,75,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",-1418623474,"Gold",""
1921,3,"Golden","[223,224,0]","[1000,1000,0]",1115429164,"Golden",""
1922,3,"Gore","[49,56,72,50,76,75,52,138,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-2123590399,"Gore",""
1923,3,"Granite","[74,54,0]","[1000,1000,0]",1151268179,"Granite",""
1924,3,"Grave","[56,53,73,51,52,0]","[1000,1000,1000,1000,1000,0]",1887821932,"Grave",""
1925,3,"Gravel","[74,54,0]","[1000,1000,0]",1723544492,"Gravel",""
1926,3,"Gray","[48,49,53,72,76,139,0]","[1000,1000,1000,1000,1000,1000,0]",262090107,"Gray",""
1927,3,"Green","[50,75,0]","[1000,1000,0]",278253374,"Green",""
1928,3,"Grey","[48,49,139,0]","[1000,1000,1000,0]",495473144,"Grey",""
1929,3,"Grim","[48,49,56,53,73,72,51,52,139,138,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",560665479,"Grim",""
1930,3,"Grime","[48,49,72,52,0]","[1000,1000,1000,1000,0]",-939211159,"Grime",""
1931,3,"Gristle","[49,56,72,52,0]","[1000,1000,1000,1000,0]",1941865587,"Gristle",""
1932,3,"Gruff","[49,72,138,0]","[1000,1000,1000,0]",-894920486,"Gruff",""
1933,3,"Hairy","[49,72,0]","[1000,1000,0]",320040853,"Hairy",""
1934,3,"Havoc","[56,54,55,139,0]","[1000,1000,1000,1000,0]",1255014209,"Havoc",""
1935,3,"Hollow","[74,53,54,51,0]","[1000,1000,1000,1000,0]",-590476856,"Hollow",""
1936,3,"Honour","[223,224,0]","[1000,1000,0]",1021826381,"Honour",""
1937,3,"Horror","[56,53,73,51,76,52,0]","[1000,1000,1000,1000,1000,1000,0]",-723174996,"Horror",""
1938,3,"Ichor","[50,76,75,140,0]","[1000,1000,1000,1000,0]",2044311525,"Ichor",""
1939,3,"Imperial","[74,0]","[1000,0]",-1406093572,"Imperial",""
1940,3,"Infernal","[56,0]","[1000,0]",1873410352,"Infernal",""
1941,3,"Inferno","[56,54,139,0]","[1000,1000,1000,0]",1089189377,"Inferno",""
1942,3,"Iron","[223,224,49,74,54,72,50,0]","[1000,1000,1000,1000,1000,1000,1000,0]",1405844113,"Iron",""
1943,3,"Just","[223,224,0]","[1000,1000,0]",-1009666490,"Just",""
1944,3,"Justice","[223,224,0]","[1000,1000,0]",1751978087,"Justice",""
1945,3,"Kelp","[53,55,0]","[1000,1000,0]",-561358970,"Kelp",""
1946,3,"Lava","[54,139,0]","[1000,1000,0]",961566587,"Lava",""
1947,3,"Light","[223,224,0]","[1000,1000,0]",-985041329,"Light",""
1948,3,"Luna","[223,224,0]","[1000,1000,0]",1385077650,"Luna",""
1949,3,"Magma","[54,139,0]","[1000,1000,0]",-1095701246,"Magma",""
1950,3,"Marble","[74,54,0]","[1000,1000,0]",534517410,"Marble",""
1951,3,"Marrow","[49,56,73,72,51,52,0]","[1000,1000,1000,1000,1000,1000,0]",-1115179694,"Marrow",""
1952,3,"Meat","[49,72,52,0]","[1000,1000,1000,0]",1714549429,"Meat",""
1953,3,"Might","[223,224,0]","[1000,1000,0]",369113983,"Might",""
1954,3,"Mist","[53,55,0]","[1000,1000,0]",-1785108168,"Mist",""
1955,3,"Moon","[223,224,56,53,55,0]","[1000,1000,1000,1000,1000,0]",293791475,"Moon",""
1956,3,"Moss","[53,51,55,52,0]","[1000,1000,1000,1000,0]",468746281,"Moss",""
1957,3,"Murder","[48,56,139,138,0]","[1000,1000,1000,1000,0]",-1187269035,"Murder",""
1958,3,"Night","[49,56,53,73,72,51,76,55,52,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",498195592,"Night",""
1959,3,"Noble","[74,139,0]","[1000,1000,0]",1623107512,"Noble",""
