"rownum","Id","Description","Invisible","Removable","Name","StatsKeys","bool","i32","bool","Maximum_StatsKey","Current_StatsKey","bool","i32","BuffVisualsKey","bool","bool","i32","bool","bool","bool","bool","BuffLimit","bool","Id2","IsRecovery","bool","bool","rid","bool","rid","i32","i32","i32","rid","bool","[rid]","[rid]","[rid]","[rid]"
1080,"bestiary_cold_squid_aura","Allies deal extra cold damage and have a chance to blind on hit.","","","Deep One's Presence","[449,977]",1,3,"","","","",18,836,1,"",1,"",1,1,"",0,"","","","","","","",4,316669952,3,0,"","",[],[],"[449,977]",[]
1081,"bestiary_poison_spider_aura","Allies poison on hit and deal extra chaos damage.","","","Fenumal Presence","[2312,7157]",1,3,"","","","",18,837,1,"",1,"",1,1,"",0,"","","","","","","",4,333709312,3,0,"","",[],[],"[2312,7157]",[]
1082,"bestiary_tiger_boss_aura1","","","","","[70,84,554,95]",1,3,"","","","",18,833,1,"",1,"",1,1,"",0,"","","","","","","",4,343539712,3,0,"","",[],[],"[70,84,554,95]",[]
1083,"elemental_warding_buff","You are immune to Curses","",1,"Elemental Warding",[746],1,3,"","","","",18,824,1,"",1,"",1,1,"",0,"","","","","","","",4,357826560,3,0,"","",[],[],[746],[]
1084,"bestiary_legendary_enrage","",1,"","","[24,70,216,177,477]",1,3,"","","","",18,332,1,"",15,"",1,1,"",0,"","","","","","","",4,367656960,3,0,"","",[],[],"[24,70,216,177,477]",[]
1085,"royale_pain","You are dying from being outside of the active Royale combat zone. Follow the pointer underneath your character.","","","Death",[7748],1,2,"","","","",18,332,1,"",2,"",1,1,"",0,"","RoyalePain","","","","","",4,393084928,3,0,"","",[],[],[7748],[]
1086,"cold_snap_degen","You are chilled and taking cold damage over time from a Cold Snap","","","Cold Snap","[4956,4956,4956,4956,8005,8004,8031,8048,4956]",1,3,"","","","",18,877,"","",2,"",1,1,"",0,"","ColdSnapExpandingDegen",1,"","","","",4,419168256,3,0,"","",[],[],"[4956,4956,4956,4956,8005,8004,8031,8048,4956]",[]
1087,"vaal_cold_snap_degen","You are chilled and taking cold damage over time from a Vaal Cold Snap","","","Vaal Cold Snap","[4956,4956,4956,4956,8005,8004,8031,8048,4956]","",3,"","","","",18,877,"","",2,"",1,1,"",0,"","ColdSnapExpandingDegen",1,"","","","",4,452460544,3,0,"","",[],[],"[4956,4956,4956,4956,8005,8004,8031,8048,4956]",[]
1088,"disable_vaal_souls","",1,"","",[3141],"",3,"","","",1,18,0,1,"",15,"","","","",0,"","","","","","","",4,465567744,3,0,"","",[],[],[3141],[]
1089,"ice_siphon_trap_debuff","You are taking Cold Damage over Time from a Siphoning Trap","","","Siphoning Trap","[4956,4956,1986,3909]",1,3,"","","","",18,846,1,"",2,"",1,1,"",0,"","IceSiphonTrapDebuff",1,"","","","",4,486670336,3,0,"","",[],[],"[4956,4956,1986,3909]",[]
1090,"ice_siphon_trap_regen_buff","You are regenerating Life and Mana from a Siphoning Trap","","","Siphoning Trap","[4956,4956,125,477,131,1413]",1,1,"","","","",18,847,1,"",1,"",1,1,"",0,"","IceSiphonTrapDebuff",1,"","","","",4,508428288,3,0,"","",[],[],"[4956,4956,125,477,131,1413]",[]
1091,"keystone_vaal_attack_cooldown","",1,"","",[],"",3,"","","","",18,0,1,"",15,"","","","",0,1,"","","","","","",4,518782976,3,0,"","",[],[],[],[]
1092,"keystone_vaal_spell_cooldown","",1,"","",[],"",3,"","","","",18,0,1,"",15,"","","","",0,1,"","","","","","",4,522715136,3,0,"","",[],[],[],[]
1093,"soul_regeneration","","","","",[],"",1,1,"","","",18,840,1,1,15,"",1,1,"",4,1,"SoulRegeneration","","","","","",2,527564800,3,0,"","",[],[],[],[]
1094,"charged_dash_damage","Your Charged Dash has more Damage when released.","","","Charged Dash",[7793],"",1,1,"","","",18,841,1,1,1,"",1,1,"",15,"","","","","","","",2,539754496,3,0,"","",[],[],[7793],[]
1095,"ignore_enemy_fire_resistance","Hits ignore your Fire Resistance","","","Impurity of Fire",[7798],"",3,"","","","",18,854,1,"",2,"",1,1,"",0,"","","","","","","",4,552599552,3,0,"","",[],[],[7798],[]
1096,"ignore_enemy_cold_resistance","Hits ignore your Cold Resistance","","","Impurity of Ice",[7799],"",3,"","","","",18,855,1,"",2,"",1,1,"",0,"","","","","","","",4,565313536,3,0,"","",[],[],[7799],[]
1097,"ignore_enemy_lightning_resistance","Hits ignore your Lightning Resistance","","","Impurity of Lightning",[7800],"",3,"","","","",18,856,1,"",2,"",1,1,"",0,"","","","","","","",4,580124672,3,0,"","",[],[],[7800],[]
1098,"physical_projectile_retaliation_large","","","","Physical Projectile Retaliation",[],1,2,"","","","",18,842,1,"",1,"",1,1,"",0,"","TriggerDaemonWhenHitBuff","","","","","",4,586285056,3,0,"","",[],[],[],[]
1099,"infernal_blow_new_debuff","You will explode if killed, dealing fire damage based on your maximum life. If this debuff has charges, it will deal attack damage in an area around you when it expires or has 6 charges.","","","Infernal Blow",[2006],1,4,"","","","",18,861,1,"",2,"",1,1,"",6,"","","","","","","",4,617349120,3,0,"","",[],[],[2006],[]
1100,"infernal_blow_debuff_visual2","",1,"","",[],1,3,"","","","",18,862,1,"",15,"",1,1,"",0,"","","","","","","",4,622329856,3,0,"","",[],[],[],[]
1101,"infernal_blow_debuff_visual3","",1,"","",[],1,3,"","","","",18,863,1,"",15,"",1,1,"",0,"","","","","","","",4,626262016,3,0,"","",[],[],[],[]
1102,"life_regen_aura_from_corpse_consumption","",1,"","",[451],1,3,"","","","",18,0,1,"",1,"",1,1,"",0,1,"","","","","","",4,632684544,3,0,"","",[],[],[451],[]
1103,"vaal_lightning_strike_debuff","",1,"","",[1901],"",9,"","","","",18,848,1,"",15,"",1,1,"",0,"","","","","","","",4,638713856,3,0,"","",[],[],[1901],[]
1104,"cannot_gain_souls","",1,"","",[8745],1,3,"","","","",18,0,1,"",2,"",1,"","",0,1,"","","","","","",4,643301376,3,0,"","",[],[],[8745],[]
1105,"cannot_gain_vaal_souls_at_life_thresholds","",1,"","",[7836],1,9,"","","","",18,0,1,"",15,"",1,1,"",0,"","","","","","","",4,651034624,3,0,"","",[],[],[7836],[]
1106,"fire_resistance_from_ignite","",1,"","",[144],"",3,"","","","",18,0,1,"",15,"",1,1,"",0,"","","","","","","",4,656932864,3,0,"","",[],[],[144],[]
1107,"unique_flask_no_recovery_and_soul_gain","",1,"","","[7843,2656]","",3,"","","","",18,0,1,"",4,"",1,1,"",0,"","","","","","","",4,665321472,3,0,"","",[],[],"[7843,2656]",[]
1108,"number_of_enemies_killed_recently","",1,"","",[4956],"",3,"","","",1,18,0,1,"",15,"","","","",0,1,"ActionRecentlyCounterBuff","","","","","",4,673054720,3,0,"","",[],[],[4956],[]
1109,"have_used_a_vaal_skill_recently","",1,"","",[7878],"",9,"","","",1,18,0,1,"",15,"","","","",0,1,"","","","","","",4,679477248,3,0,"","",[],[],[7878],[]
1110,"ground_vaal_cold_snap","WIP","","","WIP","[1986,8005]","",3,"","","","",18,592,"","",2,"",1,1,"",0,"","","","","","","",4,685637632,3,0,"","",[],[],"[1986,8005]",[]
1111,"architect_healing_totem_buff","",1,"","",[451],"",1,"","","","",18,853,1,"",1,"",1,1,"",0,"","","","","","","",4,692715520,3,0,"","",[],[],[451],[]
1112,"number_of_frostbolts_destroyed_recently","",1,"","",[4956],1,1,"","","","",18,0,1,"",15,"","","","",0,1,"ActionRecentlyCounterBuff","","","","","",4,700186624,3,0,"","",[],[],[4956],[]
1113,"elemental_hit_last_damage_type","",1,"","",[4956],"",2,"","","","",18,0,1,"",15,"",1,1,"",0,"","",1,"","","","",4,706478080,3,0,"","",[],[],[4956],[]
1114,"architect_ground_blood","You are taking Physical Damage over time","","","Boiling Blood",[354],"",3,"","","","",18,857,1,"",2,"",1,1,"",0,"","","","","","","",4,713687040,3,0,"","",[],[],[354],[]
1115,"vaal_righteous_fire_duration_aura","You are taking burning damage from being near an enemy using Vaal Righteous Fire","","","Vaal Righteous Fire","[1984,4956]","",3,"","","","",18,19,"","",2,"",1,1,"",0,"","VaalRighteousFireDurationBuff",1,"","","","",4,738983936,3,0,"","",[],[],"[1984,4956]",[]
1116,"vaal_novasoul_immune","",1,"","","[398,140]","",3,"","","","",18,859,1,"",1,"",1,1,"",0,"","","","","","","",4,746061824,3,0,"","",[],[],"[398,140]",[]
1117,"burning_damage_per_shocked_enemy","",1,"","",[4956],"",3,"","","",1,18,0,1,"",15,"","","","",0,1,"ActionRecentlyCounterBuff","","","","","",4,753664000,3,0,"","",[],[],[4956],[]
1118,"incursion_demon_sacrifice_buff","",1,"","",[],1,3,"","","","",18,860,1,"",1,"",1,1,"",0,"","","","","","","",4,758906880,3,0,"","",[],[],[],[]
1119,"arc_enhanced_behaviour","Your Arc Damage is Lucky","","","Lucky Arc",[8011],1,2,"","","","",18,875,1,"",1,"",1,1,"",0,"","","","","","","",4,767950848,3,0,"","",[],[],[8011],[]
1120,"incursion_construct_enrage","",1,"","",[],1,3,"","","","",18,864,1,"",1,"",1,1,"",0,"","","","","","","",4,772669440,3,0,"","",[],[],[],[]
1121,"cold_snap_expanding_chilled_ground","Your actions are slowed while standing on chilled ground",1,"","Chilled Ground","[4956,4956,8449]",1,3,"","","","",1,0,"","",2,"",1,1,"",0,"","ColdSnapExpandingDegen","","","","","",4,780533760,3,0,"","",[],[1808],"[4956,4956,8449]",[3249]
1122,"vaal_earthquake_display_buff","With each step, the earth trembles","","","Vaal Earthquake",[],1,3,1,"","","",18,865,1,"",15,"",1,"","",0,"","VaalEarthquakeDisplayBuff","","","","","",2,800194560,3,0,"","",[],[],[],[]
1123,"vaal_earthquake_stationary","",1,"","",[],1,3,"","","","",18,866,1,"",15,"",1,1,"",0,"","","","","","","",4,803864576,3,0,"","",[],[],[],[]
1124,"master_buff_alva","You have increased Quantity and Rarity of Items found","",1,"Alva's Gift","[151,153]",1,3,"","","","",18,784,1,"",15,"",1,1,"",0,"","","","","","","",4,810024960,3,0,"","",[],[],"[151,153]",[]
1125,"unique_flask_soul_catcher","",1,"","Soul Catcher","[2938,6180,8039,2954]",1,3,"","","","",18,0,1,"",4,"",1,1,"",0,"","","","","","","",4,821690368,3,0,"","",[],[],"[2938,6180,8039,2954]",[]
1126,"unique_flask_soul_ripper","",1,"","Soul Ripper","[8057,8040,8043]",1,3,"","","","",18,0,1,"",4,"",1,1,"",0,"","","","","","","",4,834142208,3,0,"","",[],[],"[8057,8040,8043]",[]
1127,"vaal_righteous_fire_duration","You deal more spell damage.","","","Vaal Righteous Fire","[8047,25,14190]",1,2,"","","",1,18,15,1,"",1,"",1,1,"",0,"","","","","","","",4,848166912,3,0,"","",[],[],"[8047,25,14190]",[]
1128,"cannot_recover_life","",1,"","",[1897],"",3,"","","","",18,0,1,"",15,"",1,1,"",0,"","","","","","","",4,855113728,3,0,"","",[],[],[1897],[]
1129,"omnitect_thrusters","You are taking more damage from the Omnitect's thruster the longer you stand underneath it.","","","Omnitect's Thruster",[8054],1,2,1,"","","",18,878,1,"",2,"",1,1,"",100,"","","","","","","",4,874774528,3,0,"","",[],[],[8054],[]
1130,"omnitect_turret_damage_buff","",1,"","","[56,42]","",1,"","","","",18,0,1,"",1,"",1,1,"",0,"","","","","","","",4,881721344,3,0,"","",[],[],"[56,42]",[]
1131,"omnitect_cone_debuff","You have less Movement Speed and take increased Lightning Damage","","","Lightning Exposure","[6903,3640]",1,1,"","","","",18,879,1,"",2,"",1,1,"",4,"","","","","","","",2,900071424,3,0,"","",[],[],"[6903,3640]",[]
1132,"delve_degen_aura","The darkness is overwhelming, you are dying. Get to the light!",1,"","","[4956,4956]","",3,"","","","",18,0,1,"",2,"",1,1,"",0,"","DelveDegenAura","","","","","",4,917110784,3,0,"","",[],[],"[4956,4956]",[]
1133,"delve_immunity","You are protected from the darkness while in the light.",1,"","Light",[8083],"",3,"","","","",18,0,1,"",1,"",1,1,"",0,"","","","",1,"","",4,930742272,3,0,"","",[],[],[8083],[]
1134,"delve_degen_buff","The darkness is overwhelming, you are dying. Get to the light!","","","Darkness","[8372,8373,8788]","",4,1,8353,8352,"",18,884,1,"",2,"",1,1,"",0,"","DelveDegenBuff","","","","","",2,940703744,3,0,"","",[],[],"[8372,8373,8788]",[]
1135,"essence_stats","",1,"","",[],1,1,"","","","",18,0,1,"",15,"",1,1,"",0,"","","","","","","",4,945815552,3,0,"","",[],[],[],[]
1136,"delve_monster_light_weakness_aura","",1,"","",[],"",1,"","","","",18,0,"","",1,"",1,1,"",0,"","DelveMonsterLightWeaknessAura","","",1,"","",4,954466304,3,0,"","",[],[],[],[]
1137,"delve_monster_light_weakness_buff","",1,"","",[8109],"",1,"","","","",18,0,"","",1,"",1,1,"",0,"","","","","","","",4,960102400,3,0,"","",[],[],[8109],[]
1138,"smite_buff","Grants additional Lightning Damage and chance to Shock.","","","Smite Aura","[659,57,58,1910,1038,24,1910,451]",1,3,"","","","",18,889,1,"",1,"",1,1,"",0,"","","","","","","",4,980156416,3,0,"","",[],[],"[659,57,58,1910,1038,24,1910,451]",[]
1139,"static_strike_buff","You are charged with static energy.","","","Static Strike",[],1,2,"","","","",18,901,1,"",6,"",1,1,"",3,"","","","","","","",2,996016128,3,0,"","",[],[],[],[]
1140,"herald_of_light","You deal more physical damage.","",1,"Herald of Purity","[12100,8444]",1,3,"","","",1,18,910,1,"",13,"",1,1,"",0,"","","",1,"","","",4,1006895104,3,0,"","",[],[],"[12100,8444]",[]
1141,"herald_of_purity_summoning_effects","",1,"","","[8186,8187]",1,3,"","","",1,18,0,1,"",15,"","","","",0,"","","",1,"","","",4,1015808000,3,0,"","",[],[],"[8186,8187]",[]
1142,"unique_nearby_allies_are_lucky","You are Lucky when Damaging Enemies.","","","Perquil's Toe",[],1,3,"","","","",18,900,1,"",1,"",1,1,"",0,"","","","","","","",4,1029046272,3,0,"","",[8162],[],[8162],[]
1143,"delve_antilight","",1,"","Darkness",[8160],"",3,"","","","",18,0,1,"",2,"",1,1,"",0,"","DelveAntiLightAura","","","","","",4,1037041664,3,0,"","",[],[],[8160],[]
1144,"herald_of_agony","You have additional chance to Poison and deal More Poison Damage.","",1,"Herald Of Agony","[3380,8166,8167,8443]",1,3,"","","","",18,903,1,"",13,"",1,1,"",0,"","","",1,"","","",4,1055522816,3,0,"","",[],[],"[3380,8166,8167,8443]",[]
1145,"herald_of_agony_stack","Your Agony Crawler minion gains bonuses based on your Virulence. Virulence is lost over time.","","","Virulence","[8168,8169,8170,8171]",1,3,1,"","","",18,909,1,1,6,"",1,1,"",0,"","HeraldOfAgonyStack","","","","","",4,1083441152,3,0,"","",[],[],"[8168,8169,8170,8171]",[]
1146,"rain_of_spores_vines_aura","You're slowed and are taking Chaos Damage over time.","","","Toxic Rain Spore Pod","[8188,453]",1,1,1,"","","",18,758,"","",2,"",1,1,"",0,"","RainOfSporesAura",1,"","","","",2,1105592320,3,0,"","",[],[],"[8188,453]",[]
1147,"virulent_arrow_counter","You're charging an arrow with verdant energy.","","","Scourge Arrow",[8334],1,4,1,"","",1,18,916,1,1,6,"",1,1,"",0,"","","","","","","",4,1120010240,3,0,"","",[],[],[8334],[]
1148,"holy_relic_life_regen","You're regenerating life.","","","Holy Relic's Boon",[125],1,3,"","","","",18,902,1,"",1,"",1,1,"",0,"","","","","","","",4,1131151360,3,0,"","",[],[],[125],[]
1149,"unique_added_fire_damage_from_red_sockets","",1,"","","[43,44]",1,3,"","","","",18,923,1,"",1,"",1,1,"",0,"","","","","","","",4,1139933184,3,0,"","",[],[],"[43,44]",[]
1150,"unique_added_cold_damage_from_green_sockets","",1,"","","[50,51]",1,3,"","","","",18,923,1,"",1,"",1,1,"",0,"","","","","","","",4,1150025728,3,0,"","",[],[],"[50,51]",[]
1151,"unique_added_lightning_damage_from_blue_sockets","",1,"","","[57,58]",1,3,"","","","",18,923,1,"",1,"",1,1,"",0,"","","","","","","",4,1160642560,3,0,"","",[],[],"[57,58]",[]
1152,"unique_added_chaos_damage_from_white_sockets","",1,"","","[64,65]",1,3,"","","","",18,923,1,"",1,"",1,1,"",0,"","","","","","","",4,1170866176,3,0,"","",[],[],"[64,65]",[]
1153,"machinarium_fire_beam_damage","You are taking fire damage over time.","","","Doryani's Conflagration",[1984],1,3,"","","",1,18,655,1,"",2,"",1,1,"",0,"","","","","","","",4,1181220864,3,0,"","",[],[],[1984],[]
1154,"machinarium_fire_beam_debuff","You are taking increased fire damage the longer you are in the beam.","","","Doryani's Conflagration",[],1,1,"","","",1,18,654,1,"",2,"",1,1,"",0,"","AvariusBeamBuff","","","","","",4,1186201600,3,0,"","",[],[],[],[]
1155,"reduced_enemy_fire_resistance_from_item","You have reduced Fire Resistance.","","","Fire Resistance Loss",[144],1,3,"","","","",18,921,1,"",2,"",1,1,"",0,"","","","","","","",4,1195507712,3,0,"","",[],[],[144],[]
1156,"reduced_enemy_cold_resistance_from_item","You have reduced Cold Resistance.","","","Cold Resistance Loss",[146],1,3,"","","","",18,921,1,"",2,"",1,1,"",0,"","","","","","","",4,1205862400,3,0,"","",[],[],[146],[]
1157,"reduced_enemy_lightning_resistance_from_item","You have reduced Lightning Resistance.","","","Lightning Resistance Loss",[148],1,3,"","","","",18,921,1,"",2,"",1,1,"",0,"","","","","","","",4,1217527808,3,0,"","",[],[],[148],[]
1158,"reduced_enemy_chaos_resistance_from_item","You have reduced Chaos Resistance.","","","Chaos Resistance Loss",[150],1,3,"","","","",18,921,1,"",2,"",1,1,"",0,"","","","","","","",4,1232863232,3,0,"","",[],[],[150],[]
1159,"increased_enemy_physical_damage_taken_from_item","You take increased Physical Damage.","","","Physical Damage Taken Increase",[545],1,3,"","","","",18,921,1,"",2,"",1,1,"",0,"","","","","","","",4,1250426880,3,0,"","",[],[],[545],[]
1160,"unique_nearby_enemies_reduced_stun_recovery","You recover slower from being stunned.","","","Aul's Uprising",[221],1,3,"","","","",18,922,1,"",2,"",1,1,"",0,"","","","","","","",4,1265762304,3,0,"","",[],[],[221],[]
1161,"unique_nearby_enemies_increased_flask_charges","You provide extra flask charges when killed.","","","Aul's Uprising",[459],1,3,"","","","",18,922,1,"",2,"",1,1,"",0,"","","","","","","",4,1280049152,3,0,"","",[],[],[459],[]
1162,"unique_nearby_enemies_new_increased_chance_crit","Enemies have increased Critical Strike chance against you.","","","Aul's Uprising",[9091],1,3,"","","","",9,922,1,"",2,"",1,1,"",0,"","","","","","","",4,1296433152,3,0,"","",[],[],[9091],[]
1163,"unique_nearby_enemies_increased_chance_crit","Enemies have increased Critical Strike chance against you.","","","Aul's Uprising",[9095],1,3,"","","","",9,922,1,"",2,"",1,1,"",0,"","","","","","","",4,1304428544,3,0,"","",[],[],[9095],[]
1164,"unique_reduced_enemy_all_resistance","You have reduced Resistances.","","","Crown of the Tyrant",[7677],1,3,"","","","",18,922,1,"",2,"",1,1,"",0,"","","","","","","",4,1318191104,3,0,"","",[],[],[7677],[]
1165,"have_your_skills_crit_recently","",1,"","",[8317],"",9,"","","",1,18,0,1,"",15,"","","","",0,1,"","","","","","",4,1324482560,3,0,"","",[],[],[8317],[]
1166,"rain_of_spores_vines_aura_cap","",1,"","",[8335],1,3,"","","",1,18,0,"","",2,"","","","",0,"","","","","","","",4,1330642944,3,0,"","",[],[],[8335],[]
1167,"number_of_nearby_allies","",1,"","",[],1,3,"","","",1,18,0,"","",15,"",1,1,"",0,"","TrackNearbyTargets","","","","","",4,1334968320,3,0,"","",[],[],[],[]
1168,"azurite_debuff","You are taking Cold Damage over time and have reduced Movement Speed.","","","Coated in Azurite","[1986,177]",1,4,1,8357,8356,1,18,920,1,"",2,"",1,1,"",0,"","AzuriteDebuff","","","","","",2,1352925184,3,0,"","",[],[],"[1986,177]",[]
1169,"delve_beast_buff","",1,"","","[10,11,477,177,24]",1,1,"","","","",18,599,"","",1,"",1,1,"",75,"","","","","","","",2,1362624512,3,0,"","",[],[],"[10,11,477,177,24]",[]
1170,"gain_spirit_charges","",1,"","",[4956],"",3,"","","","",18,0,1,"",15,"",1,1,"",0,"","GainSpiritCharges","","","","","",4,1374158848,3,0,"","",[],[],[4956],[]
1171,"delve_blackhole_aura","",1,"","Darkness",[8160],"",3,"","","","",18,0,1,"",2,"",1,1,"",0,"","","","","","","",4,1379139584,3,0,"","",[],[],[8160],[]
1172,"life_regen_aura_from_ascendancy","",1,"","",[451],1,3,"","","","",18,0,1,"",1,"",1,1,"",0,1,"","","","","","",4,1385562112,3,0,"","",[],[],[451],[]
1173,"delve_monster_no_darkness_immune","",1,"","",[8359],1,3,"","","","",18,0,1,"",15,"",1,1,"",0,"","","","","","","",4,1392115712,3,0,"","",[],[],[8359],[]
1174,"boss_life_multiplier","",1,"","",[8432],1,3,"","","","",18,0,1,"",1,"",1,1,"",0,"","","","","","","",4,1397096448,3,0,"","",[],[],[8432],[]
1175,"lich_boss_obelisk_no_damage","",1,"","",[2985],"",3,"","","","",18,0,1,"",15,"",1,1,"",0,"","","","","","","",4,1402994688,3,0,"","",[],[],[2985],[]
1176,"einhar_life_aura","Einhar is granting you life regeneration, life leech and life on kill.","","","Boon of the First Ones","[451,105,3323]",1,3,"","","","",18,927,1,"",1,"",1,1,"",0,"","","","","","","",4,1422131200,3,0,"","",[],[],"[451,105,3323]",[]
