"rownum","Id","IsSupport","AllowedActiveSkillTypes","BaseEffectiveness","IncrementalEffectiveness","SupportGemLetter","i32","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","i32","[i32]","bool","i32","i32","rid","bool","bool","[i32]","rid","rid","bool","[rid]","i32","i32"
5706,"AtlasExileOrionCarpetVolatileExplode","",[],2.5,0.0342,"",4,[],[],"",0,[],"",2,1500,984,"","",[],"","","",[],-16843010,-16843010
5707,"AtlasExileBasiliskSnakeProjectileImpact","",[],3,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5708,"AtlasExileBasiliskSnakeProjectileImpactInfluence","",[],1.5,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5709,"AtlasExileOrionSpammableBeamBlast","",[],3.75,0.04,"",4,[],[],"",0,[],"",2,1500,984,"","",[],20,"","",[],-16843010,-16843010
5710,"AtlasExileOrionSpammableBeamBlastRepeated","",[],2.5,0.04,"",4,[],[],"",0,[],"",2,2000,984,"","",[],24,"","",[],-16843010,-16843010
5711,"AtlasExileOrionSpammableBeamBlastMedium","",[],3.25,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5712,"AtlasExileOrionSpammableBeamBlastLarge","",[],4,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5713,"AtlasExileOrionSpammableBeamBlastFinal","",[],3.75,0.04,"",4,[],[],"",0,[],"",2,1350,984,"","",[],20,"","",[],-16843010,-16843010
5714,"AtlasExileOrionSpammableBeamBlastRepeatedFinal","",[],2.5,0.04,"",4,[],[],"",0,[],"",2,2000,984,"","",[],24,"","",[],-16843010,-16843010
5715,"AtlasExileOrionSpammableBeamBlastMediumFinal","",[],3.25,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5716,"AtlasExileOrionSpammableBeamBlastLargeFinal","",[],4,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5717,"AtlasExileOrionSpammableBeamPhysical1","",[],2.1775,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5718,"AtlasExileOrionSpammableBeamPhysical2","",[],2.1775,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5719,"AtlasExileOrionSpammableBeamPhysical3","",[],2.1775,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5720,"AtlasExileOrionSpammableBeamCold1","",[],3.25,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5721,"AtlasExileOrionSpammableBeamCold2","",[],3.25,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5722,"AtlasExileOrionSpammableBeamCold3","",[],3.25,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5723,"AtlasExileOrionSpammableBeamFire1","",[],3.25,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5724,"AtlasExileOrionSpammableBeamFire2","",[],3.25,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5725,"AtlasExileOrionSpammableBeamFire3","",[],3.25,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5726,"AtlasExileOrionSpammableBeamLightning1","",[],3.25,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5727,"AtlasExileOrionSpammableBeamLightning2","",[],3.25,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5728,"AtlasExileOrionSpammableBeamLightning3","",[],3.25,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5729,"AtlasExileOrionCloneBeam","",[],3.25,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5730,"AtlasExileOrionGeyserImpact","",[],0.75,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5731,"AtlasExileOrionGeyserImpactInitial","",[],0.75,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5732,"AtlasExileOrionGeyserImpactInfluence","",[],0.23,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5733,"MetamorphRhoaScreech","",[],2.5,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5734,"MetamorphSeawitchWave","",[],1.4636,0.0342,"",4,[],[],"",0,[],"",2,1500,984,"","",[],"","","",[],-16843010,-16843010
5735,"AtlasBasiliskSpiderNova","",[],1.4636,0.0342,"",4,[],[],"",0,[],"",2,1500,984,"","",[],22,"","",[],-16843010,-16843010
5736,"AtlasBasiliskSpiderDeathExplode","",[],2,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5737,"AtlasBasiliskWyvernProjectileImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5738,"AtlasBasiliskWyvernProjectileImpactCone","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5739,"AtlasBasiliskGorgonGeoTrigger1","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5740,"AtlasBasiliskGorgonGeoTrigger2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5741,"AtlasBasiliskGorgonGeoTrigger3","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5742,"AtlasBasiliskDaggerSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5743,"MetamorphGeometryImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5744,"AtlasWarlordBannerSlam","",[],2.25,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5745,"AtlasWarlordGloveSlamImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5746,"AtlasWarlordGloveCascadeImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5747,"AtlasBasiliskComboThrust","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5748,"AtlasBasiliskDecapThrust","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5749,"AtlasBasiliskComboSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5750,"AtlasBasiliskDecapitateRightToLeft","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5751,"AtlasBasiliskDecapitateLeftToRight","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5752,"AtlasBasiliskDashSlash","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5753,"AtlasWarlordPitbullSlash","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],1,"","",[],-16843010,-16843010
5754,"AtlasWarlordPitbullSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],44,"","",[],-16843010,-16843010
5755,"AtlasWarlordCascadeSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5756,"AtlasCrusaderFallenAngelCleave1","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5757,"AtlasCrusaderFallenAngelCleave2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5758,"AtlasEyrieArcherCrystalImpact","",[],2.5,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5759,"AtlasEyrieBirdBreath","",[],1,0.04,"",4,[],[],"",0,[],"",2,1500,984,"","",[],20,"","",[],-16843010,-16843010
5760,"AtlasEyrieBirdBreathNoEffects","",[],1,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5761,"AtlasEyrieFighterSlash","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5762,"AtlasWarlordSpearImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5763,"AtlasBasiliskDualProjectileImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5764,"AtlasBasiliskWyvernGroundCollide","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5765,"AtlasWarlordDoubleHands1","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5766,"AtlasWarlordDoubleHands2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5767,"AtlasOrionDeathZoneShockwave","",[],0.25,0.03,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5768,"AtlasOrionDeathZoneShockwave2","",[],0.25,0.03,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5769,"AtlasOrionDeathZoneShockwave3","",[],0.25,0.03,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5770,"AtlasOrionDeathZoneShockwave4","",[],0.25,0.03,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5771,"AtlasOrionDeathZoneShockwave5","",[],0.25,0.03,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5772,"AtlasOrionDeathZoneShockwave6","",[],0.25,0.03,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5773,"AtlasOrionDeathZoneShockwave7","",[],0.25,0.03,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5774,"AtlasOrionDeathZoneShockwave8","",[],0.25,0.03,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5775,"AfflictionBossPhysSprayExplode","",[],0,0,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5776,"AfflictionDemonLeapSlamImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5777,"AfflictionDemonLeapSlamImpactUnique","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5778,"AfflictionMinionNoodleImpact","",[],2,0.045,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5779,"GAHarvestSpiderLacerateRight","",[],0,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5780,"GAHarvestSpiderLacerateLeft","",[],0,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5781,"GSHarvestPlatedScorpionSpikeCascade","",[],2.2,0.035,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5782,"GAHarvestScorpionBigStab","",[],0,0,"",4,[],[],"",0,[],"",2,2000,983,"","",[],22,"","",[],-16843010,-16843010
5783,"GAHarvestScorpionCleave","",[],1,0,"",4,[],[],"",0,[],"",2,1300,983,"","",[],51,"","",[],-16843010,-16843010
5784,"GSHarvestMonkeyMine","",[],3.5,0.043,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5785,"GAHarvestCrabDashSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5786,"GSHarvestSandLeaperSnipe","",[],5,0.045,"",4,[],[],"",0,[],"",2,2533,984,"","",[],"","","",[],-16843010,-16843010
5787,"GAHarvestBeastSlam1","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5788,"GAHarvestBeastSlam2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5789,"GAHarvestWebMortarImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5790,"GAHarvestHulkSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1570,983,"","",[],"","","",[],-16843010,-16843010
5791,"GAHarvestRhoaChargeImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5792,"GAHarvestRhexDashSlash","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5793,"GSHarvestRhexScreech","",[],1.2,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5794,"GSHarvestIguanaSpikeRain","",[],1.35,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5795,"GAHarvestDevourerSnakeBite","",[],1,0,"",4,[],[],"",0,[],"",2,1500,983,"","",[],13,"","",[],-16843010,-16843010
5796,"GSHarvestGoatmanDelayedBlast","",[],3,0.048,"",4,[],[],"",0,[],"",2,1170,984,"","",[],"","","",[],-16843010,-16843010
5797,"GAHarvestSabreSpiderDualStrike","",[],1,0,"",4,[],[],"",0,[],"",2,1870,983,"","",[],51,"","",[],-16843010,-16843010
5798,"GAHarvestBirddogLeapslam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5799,"GSHarvestKitavaDemonExplosion","",[],4.5,0.05,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5800,"GAHarvestKitavaDemonEarthquakeSmall","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5801,"GAHarvestKitavaDemonEarthquakeBig","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5802,"GSHarvestSquidNoodleImpact","",[],1.1,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5803,"GSHarvestInsectSpawnerVomit","",[],3,0.048,"",4,[],[],"",0,[],"",2,2000,984,"","",[],40,"","",[],-16843010,-16843010
5804,"GAHarvestVultureCleave","",[],1,0,"",4,[],[],"",0,[],"",2,2700,983,"","",[],9,"","",[],-16843010,-16843010
5805,"GAHarvestVultureLeapSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5806,"GAHarvestMinerHammerSlam","",[],1,0,"",4,[],[],"",0,[],"",2,2670,983,"","",[],13,"","",[],-16843010,-16843010
5807,"GAHarvestChieftainMoltenStrike","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5808,"GAHarvestParasiteTailWhip","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5809,"GAHarvestInsectEmergeExplosion","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5810,"GAHarvestBeastTrample","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5811,"GAHarvestCatStunner","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5812,"GSHarvestBirdDashZap","",[],2,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5813,"GAHeistPolearmDashZap","",[],2,0.04,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5814,"GAHeistTemplarMeleeThrust","",[],1,0,"",4,[],[],"",0,[],"",2,2000,983,"","",[],51,"","",[],-16843010,-16843010
5815,"GAHeistTemplarMelee2HSlash","",[],1,0,"",4,[],[],"",0,[],"",2,800,1301,"","",[],93,"","",[],-16843010,-16843010
5816,"GAHeistTemplarMelee2HSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1670,983,"","",[],13,"","",[],-16843010,-16843010
5817,"GAHeistTemplarMelee2HSlamMiniboss","",[],1,0,"",4,[],[],"",0,[],"",2,1670,983,"","",[],13,"","",[],-16843010,-16843010
5818,"GAHeistTemplarDashStab","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5819,"GAHeistTemplarDashStabMiniboss","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5820,"GSHeistTemplarCasterChannelledBlast","",[],3.5,0.045,"",4,[],[],"",0,[],"",2,499,1300,"","",[],93,"","",[],-16843010,-16843010
5821,"GAProjectZombieGroundImpact","",[],1.3,0.042,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"",123,"",[],-16843010,-16843010
5822,"TEMP_GSHeistNilesMineControlChannelled","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1300,"","",[],93,"","",[],-16843010,-16843010
5823,"GSHeistVinderiBarrelExplode","",[],8,0.05,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5824,"GSHeistVinderiBarrelExplodeChest","",[],5,0.05,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5825,"GSHeistRedCanisterExplode","",[],2.5,0.044,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5826,"GAHeistProjectZombieSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5827,"GSHeistLightningVolatileExplode","",[],5,0.05,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5828,"GSHeistDumpingPortalHit","",[],0.35,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5829,"GSHeistMilitaryCasterBallLightning","",[],3,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5830,"GSHeistLightningWaterfallHit","",[],0.4,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5831,"GAHeistMilitaryMinibossBounce","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5832,"GAHeistTemplarShieldBash","",[],1,0,"",4,[],[],"",0,[],"",2,499,1301,"","",[],93,"","",[],-16843010,-16843010
5833,"GAHeistTemplarShieldBashElite","",[],1,0,"",4,[],[],"",0,[],"",2,499,1301,"","",[],93,"","",[],-16843010,-16843010
5834,"GAHeistTemplarShieldBashMiniboss","",[],1,0,"",4,[],[],"",0,[],"",2,499,1301,"","",[],93,"","",[],-16843010,-16843010
5835,"GAHeistTemplarPolearmDoubleSpin","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5836,"GAHeistTemplarSpearThrust","",[],1,0,"",4,[],[],"",0,[],"",2,499,1301,"","",[],93,"","",[],-16843010,-16843010
5837,"GAHeistTemplarHeavyStrike","",[],1,0,"",4,[],[],"",0,[],"",2,1500,983,"","",[],"","","",[],-16843010,-16843010
5838,"GAHeistMilitaryChargeImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5839,"GSHeistGoldenShowerHit","",[],0.8,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5840,"GSHeistThugTorchBomb","",[],3.5,0.043,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5841,"GSHeistRobotSpiderLaser","",[],3.2,0.042,"",4,[],[],"",0,[],"",2,1400,984,"","",[],45,"","",[],-16843010,-16843010
5842,"GAHeistRoboDogChargeImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5843,"GAHeistRoboDogSlamCircle","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5844,"GAHeistRoboDogSlamRectangle","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5845,"GAHeistMilitaryCrossbowSnipeImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5846,"GSHeistScienceSawbladeSparks","",[],0.35,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5847,"GAHeistThugMinibossSlam","",[],1,0,"",4,[],[],"",0,[],"",2,2748,983,"","",[],13,"","",[],-16843010,-16843010
5848,"GAHeistThugMinibossLeapSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5849,"GAHeistMilitaryMinibossCleave","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5850,"GAHeistMilitarySpearThrust2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5851,"GSHeistScienceLabradorExplosionGreen","",[],3.9,0.0375,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5852,"GSHeistScienceLabradorExplosionYellow","",[],2,0.0375,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5853,"GSHeistSceinceMachineryBeamImpact","",[],1.6,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5854,"GAHeistThugMelee2Slam","",[],1,0,"",4,[],[],"",0,[],"",2,2000,983,"","",[],13,"","",[],-16843010,-16843010
5855,"GAHeistThugMelee2SlamElite","",[],1,0,"",4,[],[],"",0,[],"",2,2000,983,"","",[],51,"","",[],-16843010,-16843010
5856,"GAHeistThugMelee3LacerateLeft","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5857,"GAHeistThugMelee3LacerateRight","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5858,"GAHeistThugRangedArrowShotgun","",[],1,0,"",4,[],[],"",0,[],"",2,3000,983,"","",[],45,"","",[],-16843010,-16843010
5859,"GSHeistThugTrapperPlacedBombExplosion","",[],3,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5860,"GSHeistThugTorchBombLightning","",[],3.5,0.043,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5861,"GAHeistSkeletonCleave","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],9,"","",[],-16843010,-16843010
5862,"GSHeistThugTrapperLightningGridLightning","",[],3,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5863,"GAHeistMilitaryMinibossFireThrust","",[],1,0,"",4,[],[],"",0,[],"",2,2000,983,"","",[],"","","",[],-16843010,-16843010
5864,"GAHeistThugSpearThrust","",[],1,0,"",4,[],[],"",0,[],"",2,330,1301,"","",[],93,"","",[],-16843010,-16843010
5865,"GAHeistThugGroundSlam","",[],1,0,"",4,[],[],"",0,[],"",2,800,1301,"","",[],93,"","",[],-16843010,-16843010
5866,"GAHeistThugCleaveWave","",[],1,0,"",4,[],[],"",0,[],"",2,330,983,"","",[],93,"","",[],-16843010,-16843010
5867,"GAHeistThugCleaveWaveWithShield","",[],1,0,"",4,[],[],"",0,[],"",2,470,1301,"","",[],93,"","",[],-16843010,-16843010
5868,"GAHeistThugRangedShotgun","",[],1,0,"",4,[],[],"",0,[],"",2,330,1301,"","",[],93,"","",[],-16843010,-16843010
5869,"GAHeistThugGroundslamMiniboss","",[],1,0,"",4,[],[],"",0,[],"",2,1065,1301,"","",[],93,"","",[],-16843010,-16843010
5870,"GAHeistVinderiTriggeredExplosion","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5871,"GAHeistTibbsSlam","",[],1,0,"",4,[],[],"",0,[],"",2,2166,983,"","",[],51,"","",[],-16843010,-16843010
5872,"GAHeistTibbsSlamObjectives","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5873,"GAHeistTibbsChargeStun","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5874,"GAHeistRobotHoundStomp","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5875,"GAHeistThugMinibossLeapSlamEnraged","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5876,"GAHeistThugMinibossGroundSlamEnraged","",[],1,0,"",4,[],[],"",0,[],"",2,2070,983,"","",[],"","","",[],-16843010,-16843010
5877,"GAHeistThugMinibossGroundSlamEnragedDonut","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5878,"GSHeistSceinceCanisterDetonationProjectileImpact","",[],2.25,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
5879,"GSHeistNilesPulse","",[],3.5,0.07,"",4,[],[],"",0,[],"",2,1500,984,"","",[],25,"","",[],-16843010,-16843010
5880,"GAHeistRobotStormcallerSlam1","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5881,"GAHeistRobotStormcallerSlam2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,983,"","",[],"","","",[],-16843010,-16843010
5882,"GSHeistRobotPyreBeamBlast","",[],3.2,0.04,"",4,[],[],"",0,[],"",2,1500,984,"","",[],24,"","",[],-16843010,-16843010
5883,"GSHeistRobotPyreNukeBeam","",[],4,0.05,"",4,[],[],"",0,[],"",2,4500,984,"","",[],32,"","",[],-16843010,-16843010
5884,"GSHeistRobotPyreNukeBeamChannelled","",[],4,0.045,"",4,[],[],"",0,[],"",2,540,1300,"","",[],93,"","",[],-16843010,-16843010
5885,"GSHeistRobotPyreBeamSweepBeam","",[],2.5,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
