"rownum","BetrayalDialogueCueKey","i32","i32","i32","i32","i32","[i32]","rid","i32","rid","[rid]","rid","bool","[i32]","[rid]","bool","[i32]","rid","[rid]"
1894,13,0,0,0,5,1,[],"",100,2,[],"","",[],[],"",[],4318,[]
1895,13,0,0,0,5,2,[],"",100,4,[],"","",[],[],"",[],4319,[]
1896,13,0,0,0,5,3,[],"",100,3,[],"","",[],[],"",[],4320,[]
1897,13,0,0,0,5,4,[1],"",300,"",[],"","",[],[],"",[],4321,[]
1898,13,0,0,0,5,5,[3],"",300,"",[],"","",[],[],"",[],4322,[]
1899,13,0,0,0,5,6,[5],"",300,"",[],"","",[],[],"",[],4323,[]
1900,13,0,0,0,5,7,[6],"",300,"",[],"","",[],[],"",[],4324,[]
1901,13,0,0,0,5,8,"[4,2]","",300,"",[],"","",[],[],"",[],4325,[]
1902,13,0,0,0,5,9,[],"",100,"","[1,2]","","",[],[],"",[],4326,[]
1903,13,0,0,0,5,10,[],"",100,"",[0],"","",[],[],"",[],4327,[]
1904,13,0,0,0,8,0,[8],"",1000,"",[],"","",[],"[3,7,4,10,9,8,18,19,20,21,22,13,14,15]","",[],4328,[]
1905,13,0,0,0,8,1,[],"",300,"",[],"","",[],"[3,13,14,15]","",[],4329,[]
1906,13,0,0,0,8,2,[],"",300,"",[],"","",[],[7],"",[],4330,[]
1907,13,0,0,0,8,3,[],"",300,"",[],"","",[],[4],"",[],4331,[]
1908,13,0,0,0,8,4,[],"",300,"",[],"","",[],[10],"",[],4332,[]
1909,13,0,0,0,8,5,[],"",300,"",[],"","",[],"[9,8]","",[],4333,[]
1910,13,0,0,0,8,6,[],"",300,"",[],"","",[],"[18,19,20,21,22]","",[],4334,[]
1911,13,0,0,0,9,0,[],"",100,"",[],"","",[],[3],"",[],4335,[]
1912,13,0,0,0,9,1,[],"",100,"",[],"","",[],[7],"",[],4336,[]
1913,13,0,0,0,9,2,[],"",100,"",[],"","",[],"[4,13,14,15]","",[],4337,[]
1914,13,0,0,0,9,3,[],"",100,"",[],"","",[],[10],"",[],4338,[]
1915,13,0,0,0,9,4,[],"",100,"",[],"","",[],"[9,8]","",[],4339,[]
1916,13,0,0,0,9,5,[],"",100,"",[],"","",[],"[18,19,20,21,22]","",[],4340,[]
1917,13,0,0,0,6,0,[],"",300,"",[],"","",[],[5],"",[],4341,[]
1918,13,0,0,0,6,1,[],"",300,"",[],"","",[],[11],"",[],4342,[]
1919,13,0,0,0,6,2,[],"",300,"",[],"","",[],[6],"",[],4343,[]
1920,13,0,0,0,6,3,[],"",300,"",[],"","",[],[12],"",[],4344,[]
1921,13,0,0,0,6,4,[],1,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],4345,[]
1922,13,0,0,0,6,5,[],7,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],4346,[]
1923,13,0,0,0,6,6,[],8,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],4347,[]
1924,13,0,0,0,6,7,[],12,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],4348,[]
1925,13,0,0,0,6,8,[],14,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],4349,[]
1926,13,0,0,0,6,9,[],"",100,"",[],"","",[],"[5,11,6,12,16,17]","",[],4350,[]
1927,13,0,0,0,10,0,[],"",100,"",[],"","",[],[2],"",[],4351,[]
1928,13,0,0,0,10,1,[],"",100,"",[],"","",[7],[2],"",[],4352,[]
1929,13,0,0,0,10,2,[],"",100,"",[2],"","",[],[2],"",[],4353,[]
1930,13,0,0,0,10,3,[1],"",300,"",[],"","",[],[2],"",[],4354,[]
1931,13,0,0,0,7,0,[],"",100,"",[],"","",[],[],"",[],4355,[]
1932,13,0,0,0,7,1,[],1,1000,"",[],"","",[],[],1,[],4356,[]
1933,13,0,0,0,7,2,[],8,1000,"",[],"","",[],[],1,[],4357,[]
1934,13,0,0,0,7,3,[],12,1000,"",[],"","",[],[],1,[],4358,[]
1935,13,0,0,0,7,4,[],14,1000,"",[],"","",[],[],1,[],4359,[]
1936,13,0,0,0,7,5,[],17,1000,"",[],"","",[],[],1,[],4360,[]
1937,13,0,0,0,7,6,[],"",100,"",[],"","",[],[],"",[],4361,[]
1938,13,0,0,0,11,0,[],"",100,"",[],"","",[],[],"",[],4362,[]
1939,13,0,0,0,11,1,[1],"",300,"",[],"","",[],[],"",[],4363,[]
1940,13,0,0,0,11,2,[3],"",300,"",[],"","",[],[],"",[],4364,[]
1941,13,0,0,0,12,0,[],"",100,"",[1],"","",[],[],"",[],4365,[]
1942,13,0,0,0,12,1,[],"",100,"",[2],"","",[],[],"",[],4366,[]
1943,13,0,0,0,12,2,[],"",100,"",[0],"","",[],[],"",[],4367,[]
1944,13,0,0,0,14,0,[],"",100,"",[],"","",[],[],"",[],4368,[]
1945,13,0,0,0,0,17,[9],"",100,"",[],"",1,[],[],"",[],4369,[]
1946,13,0,0,0,5,11,[],"",100,"",[],"",1,[],[],"",[],4370,[]
1947,13,0,0,0,5,12,[],"",100,"",[],"",1,[],[],"",[],4371,[]
1948,13,0,0,0,9,6,[],"",100,"",[],"",1,[],"[3,7,4,10,9,8,18,19,20,21,22,13,14,15]","",[],4372,[]
1949,13,0,0,0,11,3,[],"",100,"",[],"",1,[],[],"",[],4373,[]
1950,14,0,0,0,0,0,[],"",100,"",[],"","",[],[],1,[9],4379,[]
1951,14,0,0,0,0,1,[],"",100,1,[],"","",[],[],"",[],4380,[]
1952,14,0,0,0,0,2,[],"",100,2,[],"","",[],[],"",[],4381,[]
1953,14,0,0,0,0,3,[],"",100,4,[],"","",[],[],"",[],4382,[]
1954,14,0,0,0,0,4,[],"",100,3,[],"","",[],[],"",[],4383,[]
1955,14,0,0,0,0,5,[1],"",300,"",[],"","",[],[],"",[],4384,[]
1956,14,0,0,0,0,6,[3],"",300,"",[],"","",[],[],"",[],4385,[]
1957,14,0,0,0,0,7,[5],"",300,"",[],"","",[],[],"",[],4386,[]
1958,14,0,0,0,0,8,[6],"",300,"",[],"","",[],[],"",[],4387,[]
1959,14,0,0,0,0,9,[2],"",300,"",[],"","",[],[],"",[],4388,[]
1960,14,0,0,0,0,10,[],"",100,"",[],34,"",[],[],"",[],4389,[]
1961,14,0,0,0,0,11,[],"",100,"",[],35,"",[],[],"",[],4390,[]
1962,14,0,0,0,0,12,[],"",100,"",[],23,"",[],[],"",[],4391,[]
1963,14,0,0,0,0,13,[],"",100,"",[],16,"",[],[],"",[],4392,[]
1964,14,0,0,0,0,14,[],"",100,"",[],5,"",[],[],"",[],4393,[]
1965,14,0,0,0,13,0,[],"",100,"",[],"","",[],[],1,[],4394,[]
1966,14,0,0,0,1,0,[],"",100,1,[],"","",[],[],"",[],4395,[]
1967,14,0,0,0,1,1,[],"",100,2,[],"","",[],[],"",[],4396,[]
1968,14,0,0,0,1,2,[],"",100,4,[],"","",[],[],"",[],4397,[]
1969,14,0,0,0,1,3,[],"",100,3,[],"","",[],[],"",[],4398,[]
1970,14,0,0,0,1,4,[],"",100,"",[],"","",[],[],"",[],4399,[]
1971,14,0,0,0,1,5,[],"",100,"","[1,2]","","",[],[],"",[],4400,[]
1972,14,0,0,0,1,6,[],1,1000,"","[1,2]","","",[],[],1,[],4401,[]
1973,14,0,0,0,1,7,[],8,1000,"","[1,2]","","",[],[],1,[],4402,[]
1974,14,0,0,0,1,8,[],10,1000,"","[1,2]","","",[],[],1,[],4403,[]
1975,14,0,0,0,1,9,[],12,1000,"","[1,2]","","",[],[],1,[],4404,[]
1976,14,0,0,0,1,10,[],13,1000,"","[1,2]","","",[],[],1,[],4405,[]
1977,14,0,0,0,1,11,[],"",100,"","[1,2]","","",[7],[],"",[],4406,[]
1978,14,0,0,0,1,12,[],"",100,1,[0],"","",[],[],"",[],4407,[]
1979,14,0,0,0,1,13,[],"",100,2,[0],"","",[],[],"",[],4408,[]
1980,14,0,0,0,1,14,[],"",100,4,[0],"","",[],[],"",[],4409,[]
1981,14,0,0,0,1,15,[],"",100,3,[0],"","",[],[],"",[],4410,[]
1982,14,0,0,0,1,16,[],8,1000,"",[0],"","",[],[],1,[],4411,[]
1983,14,0,0,0,1,17,[],12,1000,"",[0],"","",[],[],1,[],4412,[]
1984,14,0,0,0,1,18,[],13,1000,"",[0],"","",[],[],1,[],4413,[]
1985,14,0,0,0,1,19,[],16,1000,"",[0],"","",[],[],1,[],4414,[]
1986,14,0,0,0,1,20,[],17,1000,"",[0],"","",[],[],1,[],4415,[]
1987,14,0,0,0,1,21,[],"",100,"",[0],"","",[],[],"",[],4416,[]
1988,14,0,0,0,2,0,[],"",100,1,[0],"","",[],[],"",[],4417,[]
1989,14,0,0,0,2,1,[],"",100,2,[0],"","",[],[],"",[],4418,[]
1990,14,0,0,0,2,2,[],"",100,4,[0],"","",[],[],"",[],4419,[]
1991,14,0,0,0,2,3,[],"",100,3,[0],"","",[],[],"",[],4420,[]
1992,14,0,0,0,2,4,[],4,1000,"",[0],"","",[],[],1,[],4421,[]
1993,14,0,0,0,2,5,[],10,1000,"",[0],"","",[],[],1,[],4422,[]
1994,14,0,0,0,2,6,[],6,1000,"",[0],"","",[],[],1,[],4423,[]
1995,14,0,0,0,2,7,[],13,1000,"",[0],"","",[],[],1,[],4424,[]
1996,14,0,0,0,2,8,[],17,1000,"",[0],"","",[],[],1,[],4425,[]
1997,14,0,0,0,2,9,[],"",100,"",[0],"","",[],[],"",[],4426,[]
1998,14,0,0,0,1,22,[7],"",100,1,[],"","",[],[],"",[],4427,[]
1999,14,0,0,0,1,23,[7],"",100,2,[],"","",[],[],"",[],4428,[]
2000,14,0,0,0,1,24,[7],"",100,4,[],"","",[],[],"",[],4429,[]
2001,14,0,0,0,1,25,[7],"",100,3,[],"","",[],[],"",[],4430,[]
2002,14,0,0,0,1,26,[7],7,1000,"",[],"","",[],[],1,[],4431,[]
2003,14,0,0,0,1,27,[7],8,1000,"",[],"","",[],[],1,[],4432,[]
2004,14,0,0,0,1,28,[7],10,1000,"",[],"","",[],[],1,[],4433,[]
2005,14,0,0,0,1,29,[7],12,1000,"",[],"","",[],[],1,[],4434,[]
2006,14,0,0,0,1,30,[7],13,1000,"",[],"","",[],[],1,[],4435,[]
2007,14,0,0,0,1,31,[7],"",100,"",[],"","",[],[],"",[],4436,[]
2008,14,0,0,0,3,0,[],"",100,1,[],"","",[],[],"",[],4437,[]
2009,14,0,0,0,3,1,[],"",100,2,[],"","",[],[],"",[],4438,[]
2010,14,0,0,0,3,2,[],"",100,4,[],"","",[],[],"",[],4439,[]
2011,14,0,0,0,3,3,[],"",100,3,[],"","",[],[],"",[],4440,[]
2012,14,0,0,0,4,0,[],"",100,"",[0],"","",[],[],"",[],4441,[]
2013,14,0,0,0,4,1,[],"",100,2,[],"","",[],[],"",[],4442,[]
2014,14,0,0,0,4,2,[],"",100,4,[],"","",[],[],"",[],4443,[]
2015,14,0,0,0,5,0,[],"",100,1,[],"","",[],[],"",[],4444,[]
2016,14,0,0,0,5,1,[],"",100,2,[],"","",[],[],"",[],4445,[]
2017,14,0,0,0,5,2,[],"",100,4,[],"","",[],[],"",[],4446,[]
2018,14,0,0,0,5,3,[],"",100,3,[],"","",[],[],"",[],4447,[]
2019,14,0,0,0,5,4,[1],"",300,"",[],"","",[],[],"",[],4448,[]
2020,14,0,0,0,5,5,[3],"",300,"",[],"","",[],[],"",[],4449,[]
2021,14,0,0,0,5,6,[5],"",300,"",[],"","",[],[],"",[],4450,[]
2022,14,0,0,0,5,7,[6],"",300,"",[],"","",[],[],"",[],4451,[]
2023,14,0,0,0,5,8,"[4,2]","",300,"",[],"","",[],[],"",[],4452,[]
2024,14,0,0,0,5,9,[],"",100,"","[1,2]","","",[],[],"",[],4453,[]
2025,14,0,0,0,5,10,[],"",100,"",[0],"","",[],[],"",[],4454,[]
2026,14,0,0,0,8,0,[8],"",1000,"",[],"","",[],"[3,7,4,10,9,8,18,19,20,21,22]","",[],4455,[]
2027,14,0,0,0,8,1,[],"",300,"",[],"","",[],[3],"",[],4456,[]
2028,14,0,0,0,8,2,[],"",300,"",[],"","",[],[7],"",[],4457,[]
2029,14,0,0,0,8,3,[],"",300,"",[],"","",[],"[4,13,14,15]","",[],4458,[]
2030,14,0,0,0,8,4,[],"",300,"",[],"","",[],[10],"",[],4459,[]
2031,14,0,0,0,8,5,[],"",300,"",[],"","",[],"[9,8]","",[],4460,[]
2032,14,0,0,0,8,6,[],"",300,"",[],"","",[],"[18,19,20,21,22]","",[],4461,[]
2033,14,0,0,0,9,0,[],"",100,"",[],"","",[],[3],"",[],4462,[]
2034,14,0,0,0,9,1,[],"",100,"",[],"","",[],[7],"",[],4463,[]
2035,14,0,0,0,9,2,[],"",100,"",[],"","",[],"[4,13,14,15]","",[],4464,[]
2036,14,0,0,0,9,3,[],"",100,"",[],"","",[],[10],"",[],4465,[]
2037,14,0,0,0,9,4,[],"",100,"",[],"","",[],"[9,8]","",[],4466,[]
2038,14,0,0,0,9,5,[],"",100,"",[],"","",[],"[18,19,20,21,22]","",[],4467,[]
2039,14,0,0,0,6,0,[],"",300,"",[],"","",[],[5],"",[],4468,[]
2040,14,0,0,0,6,1,[],"",300,"",[],"","",[],[11],"",[],4469,[]
2041,14,0,0,0,6,2,[],"",300,"",[],"","",[],[6],"",[],4470,[]
2042,14,0,0,0,6,3,[],"",300,"",[],"","",[],[12],"",[],4471,[]
2043,14,0,0,0,6,4,[],8,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],4472,[]
2044,14,0,0,0,6,5,[],6,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],4473,[]
2045,14,0,0,0,6,6,[],12,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],4474,[]
2046,14,0,0,0,6,7,[],13,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],4475,[]
2047,14,0,0,0,6,8,[],17,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],4476,[]
2048,14,0,0,0,6,9,[],"",100,"",[],"","",[],"[5,11,6,12,16,17]","",[],4477,[]
2049,14,0,0,0,10,0,[],"",100,"",[],"","",[],[2],"",[],4478,[]
2050,14,0,0,0,10,1,[],"",100,"",[],"","",[7],[2],"",[],4479,[]
2051,14,0,0,0,10,2,[],"",100,"",[2],"","",[],[2],"",[],4480,[]
2052,14,0,0,0,10,3,[1],"",300,"",[],"","",[],[2],"",[],4481,[]
2053,14,0,0,0,7,0,[],"",100,"",[],"","",[],[],"",[],4482,[]
2054,14,0,0,0,7,1,[],4,1000,"",[],"","",[],[],1,[],4483,[]
2055,14,0,0,0,7,2,[],8,1000,"",[],"","",[],[],1,[],4484,[]
2056,14,0,0,0,7,3,[],10,1000,"",[],"","",[],[],1,[],4485,[]
2057,14,0,0,0,7,4,[],12,1000,"",[],"","",[],[],1,[],4486,[]
2058,14,0,0,0,7,5,[],13,1000,"",[],"","",[],[],1,[],4487,[]
2059,14,0,0,0,11,0,[],"",100,"",[],"","",[],[],"",[],4489,[]
2060,14,0,0,0,11,1,[1],"",300,"",[],"","",[],[],"",[],4490,[]
2061,14,0,0,0,11,2,[3],"",300,"",[],"","",[],[],"",[],4491,[]
2062,14,0,0,0,12,0,[],"",100,"",[1],"","",[],[],"",[],4492,[]
2063,14,0,0,0,12,1,[],"",100,"",[2],"","",[],[],"",[],4493,[]
2064,14,0,0,0,12,2,[],"",100,"",[0],"","",[],[],"",[],4494,[]
2065,14,0,0,0,14,0,[],"",100,"",[],"","",[],[],"",[],4495,[]
2066,14,0,0,0,0,15,[9],"",100,"",[],"",1,[],[],"",[],4496,[]
2067,14,0,0,0,0,16,[6],"",100,"",[],"",1,[],[],"",[],4497,[]
2068,14,0,0,0,5,11,[],"",100,"",[],"",1,[],[],"",[],4498,[]
2069,14,0,0,0,9,6,[],"",100,"",[],"",1,[],"[3,7,4,10,9,8,18,19,20,21,22]","",[],4499,[]
2070,14,0,0,0,11,3,[],"",100,"",[],"",1,[],[],"",[],4500,[]
2071,0,0,0,0,10,0,[],"",100,"",[],"","",[],[],1,[],4506,[]
2072,0,0,0,0,12,0,[],"",100,"",[],"","",[],[],1,[],4507,[]
2073,0,0,0,0,2,0,[],4,100,"","[1,2]","",1,[],[],"",[],2405,[]
2074,0,0,0,0,2,1,[],4,100,"",[0],"",1,[],[],"",[],2406,[]
2075,0,0,0,0,2,2,[],4,100,"",[0],"",1,[],[],"",[],2407,[]
2076,0,0,0,0,2,3,[],4,100,"",[],"",1,[7],[],"",[],2408,[]
2077,0,0,0,0,2,4,[7],4,100,"",[],"",1,[],[],"",[],2409,[]
2078,0,0,0,0,2,5,[],1,100,"","[1,2]","",1,[],[],"",[],2532,[]
2079,0,0,0,0,2,6,[],1,100,"",[0],"",1,[],[],"",[],2533,[]
2080,0,0,0,0,2,7,[],1,100,"",[0],"",1,[],[],"",[],2534,[]
2081,0,0,0,0,2,8,[],1,100,"",[],"",1,[7],[],"",[],2535,[]
2082,0,0,0,0,2,9,[],1,100,"","[1,2]","",1,[],[],"",[],2536,[]
2083,0,0,0,0,2,10,[],10,100,"","[1,2]","",1,[],[],"",[],2663,[]
2084,0,0,0,0,2,11,[],10,100,"",[0],"",1,[],[],"",[],2664,[]
2085,0,0,0,0,2,12,[],10,100,"",[0],"",1,[],[],"",[],2665,[]
2086,0,0,0,0,2,13,[],10,100,"",[],"",1,[7],[],"",[],2666,[]
2087,0,0,0,0,2,14,[],10,100,"","[1,2]","",1,[],[],"",[],2667,[]
2088,0,0,0,0,2,15,[],12,100,"","[1,2]","",1,[],[],"",[],2848,[]
2089,0,0,0,0,2,16,[],12,100,"",[0],"",1,[],[],"",[],2849,[]
2090,0,0,0,0,2,17,[],12,100,"",[0],"",1,[],[],"",[],2850,[]
2091,0,0,0,0,2,18,[],12,100,"",[],"",1,[7],[],"",[],2851,[]
2092,0,0,0,0,2,19,[],12,100,"","[1,2]","",1,[],[],"",[],2852,[]
2093,0,0,0,0,2,20,[],16,100,"","[1,2]","",1,[],[],"",[],2975,[]
2094,0,0,0,0,2,21,[],16,100,"",[0],"",1,[],[],"",[],2976,[]
2095,0,0,0,0,2,22,[],16,100,"",[0],"",1,[],[],"",[],2977,[]
2096,0,0,0,0,2,23,[],16,100,"","[1,2]","",1,[],[],"",[],2978,[]
2097,0,0,0,0,2,24,[7],16,100,"",[],"",1,[],[],"",[],2979,[]
2098,0,0,0,0,2,25,[],15,100,"","[1,2]","",1,[],[],"",[],3102,[]
2099,0,0,0,0,2,26,[],15,100,"",[0],"",1,[],[],"",[],3103,[]
2100,0,0,0,0,2,27,[],15,100,"",[0],"",1,[],[],"",[],3104,[]
2101,0,0,0,0,2,28,[],15,100,"",[],"",1,[7],[],"",[],3105,[]
2102,0,0,0,0,2,29,[],15,100,"","[1,2]","",1,[],[],"",[],3106,[]
2103,0,0,0,0,2,30,[],7,100,"",[0],"",1,[],[],"",[],3229,[]
2104,0,0,0,0,2,31,[],7,100,"",[0],"",1,[],[],"",[],3230,[]
2105,0,0,0,0,2,32,[],7,100,"",[0],"",1,[],[],"",[],3231,[]
2106,0,0,0,0,2,33,[],7,100,"",[],"",1,[7],[],"",[],3232,[]
2107,0,0,0,0,2,34,[],7,100,"","[2,1]","",1,[],[],"",[],3233,[]
2108,0,0,0,0,2,35,[],2,100,"","[1,2]","",1,[],[],"",[],3357,[]
2109,0,0,0,0,2,36,[],2,100,"",[0],"",1,[],[],"",[],3358,[]
2110,0,0,0,0,2,37,[],2,100,"",[0],"",1,[],[],"",[],3359,[]
2111,0,0,0,0,2,38,[],2,100,"",[],"",1,[7],[],"",[],3360,[]
2112,0,0,0,0,2,39,[],2,100,"","[1,2]","",1,[],[],"",[],3361,[]
2113,0,0,0,0,2,40,[],3,100,"","[1,2]","",1,[],[],"",[],3486,[]
2114,0,0,0,0,2,41,[],3,100,"",[0],"",1,[],[],"",[],3487,[]
2115,0,0,0,0,2,42,[],3,100,"",[0],"",1,[],[],"",[],3488,[]
2116,0,0,0,0,2,43,[7],3,100,"",[],"",1,[],[],"",[],3489,[]
2117,0,0,0,0,2,44,[],3,100,"","[1,2]","",1,[],[],"",[],3490,[]
2118,0,0,0,0,2,45,[],5,100,"","[1,2]","",1,[],[],"",[],3613,[]
2119,0,0,0,0,2,46,[],5,100,"",[0],"",1,[],[],"",[],3614,[]
2120,0,0,0,0,2,47,[],5,100,"",[0],"",1,[],[],"",[],3615,[]
2121,0,0,0,0,2,48,[],5,100,"","[1,2]","",1,[],[],"",[],3616,[]
2122,0,0,0,0,2,49,[],5,100,"",[],"",1,[7],[],"",[],3617,[]
2123,0,0,0,0,2,50,[],8,100,"",[0],"",1,[],[],"",[],3739,[]
2124,0,0,0,0,2,51,[],8,100,"","[1,2]","",1,[],[],"",[],3740,[]
2125,0,0,0,0,2,52,[],8,100,"",[0],"",1,[],[],"",[],3741,[]
2126,0,0,0,0,2,53,[],8,100,"","[1,2]","",1,[],[],"",[],3742,[]
2127,0,0,0,0,2,54,[],8,100,"",[],"",1,[7],[],"",[],3743,[]
2128,0,0,0,0,2,55,[],9,100,"",[0],"",1,[],[],"",[],3866,[]
2129,0,0,0,0,2,56,[],9,100,"","[1,2]","",1,[],[],"",[],3867,[]
2130,0,0,0,0,2,57,[],9,100,"",[0],"",1,[],[],"",[],3868,[]
2131,0,0,0,0,2,58,[],9,100,"","[1,2]","",1,[],[],"",[],3869,[]
2132,0,0,0,0,2,59,[],9,100,"",[],"",1,[7],[],"",[],3870,[]
2133,0,0,0,0,2,60,[],6,100,"",[0],"",1,[],[],"",[],3992,[]
2134,0,0,0,0,2,61,[],6,100,"","[1,2]","",1,[],[],"",[],3993,[]
2135,0,0,0,0,2,62,[],6,100,"",[0],"",1,[],[],"",[],3994,[]
2136,0,0,0,0,2,63,[],6,100,"","[1,2]","",1,[],[],"",[],3995,[]
2137,0,0,0,0,2,64,[],6,100,"",[],"",1,[7],[],"",[],3996,[]
2138,0,0,0,0,2,65,[],11,100,"",[0],"",1,[],[],"",[],4120,[]
2139,0,0,0,0,2,66,[],11,100,"","[1,2]","",1,[],[],"",[],4121,[]
2140,0,0,0,0,2,67,[],11,100,"",[0],"",1,[],[],"",[],4122,[]
2141,0,0,0,0,2,68,[],11,100,"","[1,2]","",1,[],[],"",[],4123,[]
2142,0,0,0,0,2,69,[],11,100,"",[],"",1,[7],[],"",[],4124,[]
2143,0,0,0,0,2,70,[],17,100,"",[0],"",1,[],[],"",[],4248,[]
2144,0,0,0,0,2,71,[],17,100,"","[1,2]","",1,[],[],"",[],4249,[]
2145,0,0,0,0,2,72,[],17,100,"",[0],"",1,[],[],"",[],4250,[]
2146,0,0,0,0,2,73,[],17,100,"","[1,2]","",1,[],[],"",[],4251,[]
2147,0,0,0,0,2,74,[],17,100,"",[],"",1,[7],[],"",[],4252,[]
2148,0,0,0,0,2,75,[],13,100,"",[0],"",1,[],[],"",[],4374,[]
2149,0,0,0,0,2,76,[],13,100,"",[0],"",1,[],[],"",[],4375,[]
2150,0,0,0,0,2,77,[],13,100,"","[1,2]","",1,[],[],"",[],4376,[]
2151,0,0,0,0,2,78,[],13,100,"",[],"",1,[7],[],"",[],4377,[]
2152,0,0,0,0,2,79,[],13,100,"","[1,2]","",1,[],[],"",[],4378,[]
2153,0,0,0,0,2,80,[],14,100,"",[0],"",1,[],[],"",[],4501,[]
2154,0,0,0,0,2,81,[],14,100,"","[1,2]","",1,[],[],"",[],4502,[]
2155,0,0,0,0,2,82,[],14,100,"",[0],"",1,[],[],"",[],4503,[]
2156,0,0,0,0,2,83,[],14,100,"","[1,2]","",1,[],[],"",[],4504,[]
2157,0,0,0,0,2,84,[],14,100,"",[],"",1,[7],[],"",[],4505,[]
