"rownum","Id","Icon_DDSFile","StatsKeys","Stat1Value","Stat2Value","Stat3Value","Stat4Value","PassiveSkillGraphId","Name","CharactersKeys","IsKeystone","IsNotable","FlavourText","IsJustIcon","AchievementItemsKey","IsJewelSocket","AscendancyKey","IsAscendancyStartingNode","Reminder_ClientStringsKeys","SkillPointsGranted","IsMultipleChoice","IsMultipleChoiceOption","Stat5Value","PassiveSkillBuffsKeys","GrantedEffectsPerLevelKey","bool","i32","bool","bool","bool","bool","bool","bool"
2087,"melee_fire_damage_notable2409","Art/2DArt/SkillIcons/passives/MeleeFireNotable.dds","[6072,447,482]",24,5,20,0,5430,"Magmatic Strikes",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","","","","",""
2088,"rage2410","Art/2DArt/SkillIcons/passives/damage.dds",[341],1,0,0,0,56407,"[UNUSED] NOT USED",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2089,"rage2411","Art/2DArt/SkillIcons/passives/damage.dds",[341],1,0,0,0,42467,"[UNUSED] NOT USED",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2090,"rage2412","Art/2DArt/SkillIcons/passives/damage.dds",[341],1,0,0,0,48184,"[UNUSED] NOT USED",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2091,"attack_blind2414","Art/2DArt/SkillIcons/passives/AttackBlindNode.dds","[3679,2484]",25,12,0,0,52423,"Damage and Critical Strikes against Blinded Enemies",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2092,"attack_blind2415","Art/2DArt/SkillIcons/passives/AttackBlindNode.dds",[6818],5,0,0,0,35744,"Blind Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2093,"attack_blind2416","Art/2DArt/SkillIcons/passives/AttackBlindNode.dds","[3679,2484]",25,12,0,0,40287,"Damage and Critical Strikes against Blinded Enemies",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2094,"attack_blind_notable2417","Art/2DArt/SkillIcons/passives/AttackBlindNotable.dds","[6818,3679,84]",10,40,15,0,570,"Dazzling Strikes",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","","","","",""
2095,"frenzy_charges2418","Art/2DArt/SkillIcons/passives/chargedex.dds",[178],2,0,0,0,23951,"Movement Speed per Frenzy Charge",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2096,"frenzy_charges2419","Art/2DArt/SkillIcons/passives/chargedex.dds",[122],5,0,0,0,57449,"Evasion per Frenzy Charge",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2097,"frenzy_charges2420","Art/2DArt/SkillIcons/passives/chargedex.dds",[364],2,0,0,0,16213,"Attack Speed per Frenzy Charge",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2098,"frenzy_charges_notable2421","Art/2DArt/SkillIcons/passives/FrenzyChargeNotable.dds","[8494,1355,1659]",1,8,8,0,58921,"Disciple of the Slaughter",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","","","","",""
2099,"endurance_charges2422","Art/2DArt/SkillIcons/passives/chargestr.dds",[7531],5,0,0,0,57011,"Stun Duration per Endurance Charge",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2100,"endurance_charges2423","Art/2DArt/SkillIcons/passives/chargestr.dds",[126],12,0,0,0,65485,"Life Regeneration per Endurance Charge",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2101,"endurance_charges2424","Art/2DArt/SkillIcons/passives/chargestr.dds",[7035],3,0,0,0,32690,"Area of Effect per Endurance Charge",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2102,"endurance_charges_notable2425","Art/2DArt/SkillIcons/passives/EnduranceChargeNotable.dds","[8492,3895,3402]",1,8,8,0,64882,"Disciple of the Unyielding",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","","","","",""
2103,"aura_banner2426","Art/2DArt/SkillIcons/passives/auraeffect.dds",[3857],1,0,0,0,12769,"[UNUSED] NOT USED",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2104,"aura_banner2427","Art/2DArt/SkillIcons/passives/auraeffect.dds",[3857],1,0,0,0,32203,"[UNUSED] NOT USED",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2105,"aura_banner2428","Art/2DArt/SkillIcons/passives/auraeffect.dds",[3857],1,0,0,0,53112,"[UNUSED] NOT USED",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2106,"projectile_attacks2430","Art/2DArt/SkillIcons/passives/ProjectilesNode.dds",[498],14,0,0,0,11678,"Projectile Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2107,"projectile_attacks2431","Art/2DArt/SkillIcons/passives/ProjectilesNode2.dds","[4967,70]",10,4,0,0,36912,"Projectile Attack Damage and Speed",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2108,"projectile_attacks2432","Art/2DArt/SkillIcons/passives/projectilespeed.dds","[498,175]",10,10,0,0,59625,"Projectile Damage and Speed",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2109,"projectile_attacks2433","Art/2DArt/SkillIcons/passives/ProjectilesNode2.dds","[498,175]",10,10,0,0,44306,"Projectile Damage and Speed",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2110,"projectile_attacks_notable2434","Art/2DArt/SkillIcons/passives/BarragingProjectilesNotable.dds","[498,4444,175]",20,40,25,0,8458,"Longshot",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","","","","",""
2111,"super_dexterity2435","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[579],15,0,0,0,63439,"Dexterity",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2112,"super_dexterity2436","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[579],15,0,0,0,43608,"Dexterity",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2113,"super_dexterity_notable2437","Art/2DArt/SkillIcons/passives/plusdexterity.dds","[579,2037]",40,8,0,0,63921,"Utmost Swiftness",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","","","","",""
2114,"super_strength2438","Art/2DArt/SkillIcons/passives/plusstrength.dds",[573],15,0,0,0,25531,"Strength",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2115,"super_strength2439","Art/2DArt/SkillIcons/passives/plusstrength.dds",[573],15,0,0,0,19884,"Strength",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2116,"super_strength_notable2440","Art/2DArt/SkillIcons/passives/plusstrength.dds","[573,2038]",40,8,0,0,49772,"Utmost Might",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","","","","",""
2117,"super_intelligence2441","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[576],15,0,0,0,27592,"Intelligence",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2118,"super_intelligence2442","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[576],15,0,0,0,44924,"Intelligence",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2119,"super_intelligence_notable2443","Art/2DArt/SkillIcons/passives/plusintelligence.dds","[576,2039]",40,8,0,0,55114,"Utmost Intellect",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","","","","",""
2120,"poison_mastery2444","Art/2DArt/SkillIcons/passives/MasteryPoison.dds",[],0,0,0,0,34394,"Poison Mastery",[],"","","",1,"","","","",[],0,"","",0,[],"","",0,"","","","","",""
2121,"one_handed_mastery2445","Art/2DArt/SkillIcons/passives/MasteryGroupOneHand.dds",[],0,0,0,0,29110,"One Hand Mastery",[],"","","",1,"","","","",[],0,"","",0,[],"","",0,"","","","","",""
2122,"melee_area_of_effect_mastery2446","Art/2DArt/SkillIcons/passives/MasteryBrand.dds",[],0,0,0,0,43871,"Area of Effect Mastery",[],"","","",1,"","","","",[],0,"","",0,[],"","",0,"","","","","",""
2123,"evasion_mastery2447","Art/2DArt/SkillIcons/passives/MasteryGroupEvasion.dds",[],0,0,0,0,50154,"Evasion Mastery",[],"","","",1,"","","","",[],0,"","",0,[],"","",0,"","","","","",""
2124,"evasion_mastery2448","Art/2DArt/SkillIcons/passives/MasteryGroupEvasion.dds",[],0,0,0,0,39177,"Evasion Mastery",[],"","","",1,"","","","",[],0,"","",0,[],"","",0,"","","","","",""
2125,"evasion_mastery2449","Art/2DArt/SkillIcons/passives/MasteryGroupEvasion.dds",[],0,0,0,0,56917,"Evasion Mastery",[],"","","",1,"","","","",[],0,"","",0,[],"","",0,"","","","","",""
2126,"armour_mastery2450","Art/2DArt/SkillIcons/passives/MasteryGroupArmour.dds",[],0,0,0,0,58407,"Armour Mastery",[],"","","",1,"","","","",[],0,"","",0,[],"","",0,"","","","","",""
2127,"armour_mastery2451","Art/2DArt/SkillIcons/passives/MasteryGroupArmour.dds",[],0,0,0,0,26552,"Armour Mastery",[],"","","",1,"","","","",[],0,"","",0,[],"","",0,"","","","","",""
2128,"melee_crit_mastery2452","Art/2DArt/SkillIcons/passives/MasteryGroupCrit.dds",[],0,0,0,0,54977,"Melee Critical Mastery",[],"","","",1,"","","","",[],0,"","",0,[],"","",0,"","","","","",""
2129,"fortify_mastery2453","Art/2DArt/SkillIcons/passives/FortifyMasterySymbol.dds",[],0,0,0,0,25414,"Fortify Mastery",[],"","","",1,"","","","",[],0,"","",0,[],"","",0,"","","","","",""
2130,"fortify_mastery2454","Art/2DArt/SkillIcons/passives/FortifyMasterySymbol.dds",[],0,0,0,0,33625,"Fortify Mastery",[],"","","",1,"","","","",[],0,"","",0,[],"","",0,"","","","","",""
2131,"attack_channel_mastery2455","Art/2DArt/SkillIcons/passives/ChannellingAttacksMasterySymbol.dds",[],0,0,0,0,22914,"Channelling Mastery",[],"","","",1,"","","","",[],0,"","",0,[],"","",0,"","","","","",""
2132,"attack_channel_mastery2456","Art/2DArt/SkillIcons/passives/ChannellingAttacksMasterySymbol.dds",[],0,0,0,0,34761,"Channelling Mastery",[],"","","",1,"","","","",[],0,"","",0,[],"","",0,"","","","","",""
2133,"impale_mastery2457","Art/2DArt/SkillIcons/passives/ImpaleMasterySymbol.dds",[],0,0,0,0,11596,"Impale Mastery",[],"","","",1,"","","","",[],0,"","",0,[],"","",0,"","","","","",""
2134,"impale_mastery2458","Art/2DArt/SkillIcons/passives/ImpaleMasterySymbol.dds",[],0,0,0,0,15120,"Impale Mastery",[],"","","",1,"","","","",[],0,"","",0,[],"","",0,"","","","","",""
2135,"fire_mastery2459","Art/2DArt/SkillIcons/passives/MasteryGroupFire.dds",[],0,0,0,0,46475,"Fire Mastery",[],"","","",1,"","","","",[],0,"","",0,[],"","",0,"","","","","",""
2136,"rage_mastery2460","Art/2DArt/SkillIcons/passives/MasteryBrand.dds",[],0,0,0,0,61690,"Rage Mastery",[],"","","",1,"","","","",[],0,"","",0,[],"","",0,"","","","","",""
2137,"attack_blind_mastery2461","Art/2DArt/SkillIcons/passives/AttackBlindMastery.dds",[],0,0,0,0,27909,"Attack Blind Mastery",[],"","","",1,"","","","",[],0,"","",0,[],"","",0,"","","","","",""
2138,"frenzy_endurance_mastery2462","Art/2DArt/SkillIcons/passives/EnduranceFrenzyChargeMastery.dds",[],0,0,0,0,7013,"Frenzy and Endurance Charge Mastery",[],"","","",1,"","","","",[],0,"","",0,[],"","",0,"","","","","",""
2139,"aura_mastery2463","Art/2DArt/SkillIcons/passives/MasteryAuras.dds",[],0,0,0,0,16673,"Aura Mastery",[],"","","",1,"","","","",[],0,"","",0,[],"","",0,"","","","","",""
2140,"projectile_attack_mastery2464","Art/2DArt/SkillIcons/passives/MasteryProjectiles.dds",[],0,0,0,0,35496,"Projectile Attack Mastery",[],"","","",1,"","","","",[],0,"","",0,[],"","",0,"","","","","",""
2141,"axe_damage_and_speed2465_","Art/2DArt/SkillIcons/passives/damageaxe.dds","[74,12103]",4,-20,0,0,38269,"Axe Attack Speed and Rage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2142,"axe_damage_and_speed2466_","Art/2DArt/SkillIcons/passives/damageaxe.dds","[11644,74]",8,3,0,0,29543,"Axe Damage and Attack Speed",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2143,"axe_mastery2467","Art/2DArt/SkillIcons/passives/MasteryGroupAxe.dds",[],0,0,0,0,63156,"Axe Mastery",[],"","","",1,"","","","",[],0,"","",0,[],"","",0,"","","","","",""
2144,"axe_damage_and_accuracy2468","Art/2DArt/SkillIcons/passives/damageaxe.dds","[11644,86,8458]",12,8,5,0,45341,"Axe Damage and Accuracy, Impale Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2145,"axe_damage_and_accuracy2469","Art/2DArt/SkillIcons/passives/damageaxe.dds","[11644,86,8458]",12,8,5,0,6043,"Axe Damage and Accuracy, Impale Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2146,"axe_damage_and_accuracy2470","Art/2DArt/SkillIcons/passives/damageaxe.dds","[11644,86]",10,8,0,0,50340,"Axe Damage and Accuracy",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2147,"axe_damage_and_accuracy_notable2471","Art/2DArt/SkillIcons/passives/AxeNotable1.dds","[11644,86,74,8480]",20,12,10,10,60031,"Harvester of Foes",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","","","","",""
2148,"axe_damage_accuracy_crit2472","Art/2DArt/SkillIcons/passives/damageaxe.dds","[11644,86]",10,10,0,0,19388,"Axe Damage and Accuracy",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2149,"axe_damage_accuracy_crit2473","Art/2DArt/SkillIcons/passives/damageaxe.dds",[11644],12,0,0,0,23852,"Axe Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2150,"axe_damage_accuracy_crit2474","Art/2DArt/SkillIcons/passives/damageaxe.dds","[11644,2803]",10,25,0,0,32519,"Axe Damage and Critical Strike Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2151,"axe_damage_accuracy_crit2475","Art/2DArt/SkillIcons/passives/damageaxe.dds","[11644,2803]",10,25,0,0,26188,"Axe Damage and Critical Strike Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2152,"axe_damage_accuracy_crit_notable2476","Art/2DArt/SkillIcons/passives/AxeNotable2.dds","[11644,614,504]",30,40,200,0,52090,"Feller of Foes",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","","","","",""
2153,"axe_mastery2477","Art/2DArt/SkillIcons/passives/MasteryGroupAxe.dds",[],0,0,0,0,9227,"Axe Mastery",[],"","","",1,"","","","",[],0,"","",0,[],"","",0,"","","","","",""
2154,"axe_mastery2478","Art/2DArt/SkillIcons/passives/MasteryGroupAxe.dds",[],0,0,0,0,55192,"Axe Mastery",[],"","","",1,"","","","",[],0,"","",0,[],"","",0,"","","","","",""
2155,"mace_critical_strikes2479","Art/2DArt/SkillIcons/passives/macecritdmgspeed.dds","[658,2423]",16,20,0,0,18379,"Mace Critical Strike Chance and Multiplier",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2156,"mace_critical_strikes_notable2480","Art/2DArt/SkillIcons/passives/MaceNotable2.dds","[2744,2423,109]",8,60,5,0,39657,"Pain Forger",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","","","","",""
2157,"mace_accuracy_speed2481","Art/2DArt/SkillIcons/passives/macedmg.dds","[11646,90]",10,6,0,0,10348,"Mace Damage and Accuracy",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2158,"mace_accuracy_speed2482","Art/2DArt/SkillIcons/passives/macedmg.dds","[90,78]",8,4,0,0,24521,"Mace Accuracy and Attack Speed",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2159,"mace_accuracy_speed2483","Art/2DArt/SkillIcons/passives/macedmg.dds","[90,78]",8,4,0,0,27763,"Mace Accuracy and Attack Speed",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2160,"mace_accuracy_speed_notable2484","Art/2DArt/SkillIcons/passives/MaceNotable3.dds","[11646,78,507,8383]",18,8,200,6,49969,"Bludgeon Blitz",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","","","","",""
2161,"mace_crit2485","Art/2DArt/SkillIcons/passives/macecritdmgspeed.dds",[658],15,0,0,0,50225,"Mace Critical Strike Multiplier",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2162,"mace_crit2486","Art/2DArt/SkillIcons/passives/macecritdmgspeed.dds","[38,11630,2423]",8,8,20,0,24155,"Mace Damage and Critical Strike Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2163,"mace_crit2487","Art/2DArt/SkillIcons/passives/macecritdmgspeed.dds","[38,11630,2423]",10,10,20,0,15086,"Mace Damage and Critical Strike Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2164,"mace_crit_notable2488","Art/2DArt/SkillIcons/passives/MaceNotable1.dds","[38,11630,2423,658]",18,18,40,25,55772,"Blacksmith's Clout",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","","","","",""
2165,"mace_stun2489","Art/2DArt/SkillIcons/passives/macedmg.dds","[38,11630,341]",12,12,10,0,43822,"Mace Damage and Stun Duration",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2166,"mace_stun2490","Art/2DArt/SkillIcons/passives/macedmg.dds","[38,11630,3845]",14,14,5,0,2411,"Mace Damage and Stun Duration",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2167,"mace_stun2491","Art/2DArt/SkillIcons/passives/macedmg.dds","[38,11630,109]",14,14,5,0,35992,"Mace Damage and Reduced Enemy Stun Threshold",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2168,"mace_stun_notable2492","Art/2DArt/SkillIcons/passives/stunmace.dds","[38,11630,3592,3845,10821]",28,28,50,10,5126,"Spinecruncher",[],"",1,"","",6954,"","","",[],0,"","",12,[],"","",0,"","","","","",""
2169,"mace_mastery2493","Art/2DArt/SkillIcons/passives/MasteryGroupMace.dds",[],0,0,0,0,42769,"Mace Mastery",[],"","","",1,"","","","",[],0,"","",0,[],"","",0,"","","","","",""
2170,"mace_mastery2494","Art/2DArt/SkillIcons/passives/MasteryGroupMace.dds",[],0,0,0,0,22391,"Mace Mastery",[],"","","",1,"","","","",[],0,"","",0,[],"","",0,"","","","","",""
2171,"mace_mastery2495","Art/2DArt/SkillIcons/passives/MasteryGroupMace.dds",[],0,0,0,0,27354,"Mace Mastery",[],"","","",1,"","","","",[],0,"","",0,[],"","",0,"","","","","",""
2172,"mace_mastery2496","Art/2DArt/SkillIcons/passives/MasteryGroupMace.dds",[],0,0,0,0,47136,"Mace Mastery",[],"","","",1,"","","","",[],0,"","",0,[],"","",0,"","","","","",""
2173,"sword_damage_accuracy2497","Art/2DArt/SkillIcons/passives/damagesword.dds","[80,92]",4,8,0,0,4656,"Sword Attack Speed and Accuracy",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2174,"sword_damage_accuracy2498","Art/2DArt/SkillIcons/passives/damagesword.dds","[11642,92]",10,8,0,0,22217,"Sword Damage and Accuracy",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2175,"sword_damage_accuracy2499","Art/2DArt/SkillIcons/passives/damagesword.dds","[11642,92]",12,8,0,0,6383,"Sword Damage and Accuracy",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2176,"sword_damage_accuracy_notable2500_","Art/2DArt/SkillIcons/passives/SwordNotable2.dds","[11642,80,501,120]",24,6,200,20,59866,"Honed Edge",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","","","","",""
2177,"sword_mastery2501","Art/2DArt/SkillIcons/passives/MasteryGroupSword.dds",[],0,0,0,0,55728,"Sword Mastery",[],"","","",1,"","","","",[],0,"","",0,[],"","",0,"","","","","",""
2178,"sword_damage_area2502","Art/2DArt/SkillIcons/passives/damagesword.dds",[11642],14,0,0,0,40135,"Sword Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2179,"sword_damage_area2503","Art/2DArt/SkillIcons/passives/damagesword.dds","[11642,9891]",10,1,0,0,9262,"Sword Damage and Melee Range",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2180,"sword_damage_area2504","Art/2DArt/SkillIcons/passives/damagesword.dds",[],0,0,0,0,32188,"[UNUSED] SWORD",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2181,"sword_damage_area_notable2505","Art/2DArt/SkillIcons/passives/SwordNotable1.dds","[11642,9891,80,10821]",24,1,6,10,65093,"Bladedancer",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","","","","",""
2182,"sword_mastery2506","Art/2DArt/SkillIcons/passives/MasteryGroupSword.dds",[],0,0,0,0,29445,"Sword Mastery",[],"","","",1,"","","","",[],0,"","",0,[],"","",0,"","","","","",""
2183,"bow_mobility2507","Art/2DArt/SkillIcons/passives/attackspeedbow.dds","[2880,8134,120]",10,10,10,0,930,"Bow Damage and Evasion",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2184,"bow_chaos2508","Art/2DArt/SkillIcons/passives/attackspeedbow.dds","[2880,8134]",10,16,0,0,54868,"Bow Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2185,"bow_chaos2509","Art/2DArt/SkillIcons/passives/attackspeedbow.dds","[2880,8134]",15,20,0,0,39938,"Bow Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","","","","",""
2186,"bow_chaos_mastery2510","Art/2DArt/SkillIcons/passives/MasteryGroupBow.dds",[],0,0,0,0,7356,"Bow Mastery",[],"","","",1,"","","","",[],0,"","",0,[],"","",0,"","","","","",""
