"rownum","rid","f32","rid","i32","i32"
5420,5864,120.322,0,0,0
5421,5865,219.917,2,0,0
5422,5866,167.042,2,0,0
5423,5867,165.082,2,0,0
5424,5868,165.082,2,0,0
5425,5869,165.082,2,0,0
5426,5870,40.515,8,0,0
5427,5871,164.992,2,0,0
5428,5872,187.207,2,0,0
5429,5873,187.207,2,0,0
5430,5874,187.207,2,0,0
5431,5875,187.207,2,0,0
5432,5876,187.207,2,0,0
5433,5877,187.207,2,0,0
5434,5878,187.207,2,0,0
5435,5879,187.207,2,0,0
5436,5880,187.207,2,0,0
5437,5881,187.207,2,0,0
5438,5882,187.207,2,0,0
5439,5883,187.207,2,0,0
5440,5884,187.207,2,0,0
5441,5885,187.207,2,0,0
5442,5886,187.207,2,0,0
5443,5887,187.207,2,0,0
5444,5888,187.207,2,0,0
5445,5889,187.207,2,0,0
5446,5890,187.207,2,0,0
5447,5891,187.207,2,0,0
5448,5892,187.207,2,0,0
5449,5893,187.207,2,0,0
5450,5894,187.207,2,0,0
5451,5895,187.207,2,0,0
5452,5896,187.207,2,0,0
5453,5897,187.207,2,0,0
5454,5898,187.207,2,0,0
5455,5899,187.207,2,0,0
5456,5900,187.207,2,0,0
5457,5901,187.207,2,0,0
5458,5902,187.207,2,0,0
5459,5903,187.207,2,0,0
5460,5904,187.207,2,0,0
5461,5905,187.207,2,0,0
5462,5906,187.207,2,0,0
5463,5907,187.207,2,0,0
5464,5908,187.207,2,0,0
5465,5909,187.207,2,0,0
5466,5910,187.207,2,0,0
5467,5911,187.207,2,0,0
5468,5912,187.207,2,0,0
5469,5913,187.207,2,0,0
5470,5914,187.207,2,0,0
5471,5915,187.207,2,0,0
5472,5916,187.207,2,0,0
5473,5917,187.207,2,0,0
5474,5918,187.207,2,0,0
5475,5919,187.207,2,0,0
5476,5920,187.207,2,0,0
5477,5921,187.207,2,0,0
5478,5922,187.207,2,0,0
5479,5923,187.207,2,0,0
5480,5924,187.207,2,0,0
5481,5925,187.207,2,0,0
5482,5926,187.207,2,0,0
5483,5927,187.207,2,0,0
5484,5928,187.207,2,0,0
5485,5929,187.207,2,0,0
5486,5930,187.207,2,0,0
5487,5931,187.207,2,0,0
5488,5932,187.207,2,0,0
5489,5933,187.207,2,0,0
5490,5934,187.207,2,0,0
5491,5935,187.207,2,0,0
5492,5936,187.207,2,0,0
5493,5937,187.207,2,0,0
5494,5938,187.207,2,0,0
5495,5939,187.207,2,0,0
5496,5940,187.207,2,0,0
5497,5941,187.207,2,0,0
5498,5942,187.207,2,0,0
5499,5943,187.207,2,0,0
5500,5944,187.207,2,0,0
5501,5945,187.207,2,0,0
5502,5946,187.207,2,0,0
5503,5947,187.207,2,0,0
5504,5948,187.207,2,0,0
5505,5949,187.207,2,0,0
5506,5950,187.207,2,0,0
5507,5951,187.207,2,0,0
5508,5952,187.207,2,0,0
5509,5953,187.207,2,0,0
5510,5954,208.075,3,0,0
5511,5955,208.075,2,0,0
5512,5956,208.075,2,0,0
5513,5957,208.075,2,0,0
5514,5958,208.075,3,0,0
5515,5959,174.802,2,0,0
5516,5960,174.802,2,0,0
5517,5961,174.802,2,0,0
5518,5962,174.802,2,0,0
5519,5963,174.802,2,0,0
5520,5964,174.802,2,0,0
5521,5965,174.802,2,0,0
5522,5966,174.802,2,0,0
5523,5967,174.802,2,0,0
5524,5968,174.802,2,0,0
5525,5969,174.802,2,0,0
5526,5970,174.802,2,0,0
5527,5971,174.802,2,0,0
5528,5972,174.802,2,0,0
5529,5973,174.802,2,0,0
5530,5974,174.802,2,0,0
5531,5975,174.802,2,0,0
5532,5976,174.802,2,0,0
5533,5977,174.802,2,0,0
5534,5978,174.802,2,0,0
5535,5979,174.802,2,0,0
5536,5980,174.802,2,0,0
5537,5981,174.802,2,0,0
5538,5982,174.802,2,0,0
5539,5983,174.802,2,0,0
5540,5984,174.802,2,0,0
5541,5985,174.802,2,0,0
5542,5986,162.837,2,0,0
5543,5987,162.837,2,0,0
5544,5988,162.837,2,0,0
5545,5989,162.837,2,0,0
5546,5990,162.837,2,0,0
5547,5991,162.837,2,0,0
5548,5992,162.837,2,0,0
5549,5993,162.837,2,0,0
5550,5994,162.837,2,0,0
5551,5995,162.837,2,0,0
5552,5996,162.837,2,0,0
5553,5997,162.837,2,0,0
5554,5998,162.837,2,0,0
5555,5999,162.837,2,0,0
5556,6000,162.837,2,0,0
5557,6001,162.837,2,0,0
5558,6002,162.837,2,0,0
5559,6003,162.837,2,0,0
5560,6004,162.837,2,0,0
5561,6005,162.837,2,0,0
5562,6006,162.837,2,0,0
5563,6007,162.837,2,0,0
5564,6008,162.837,2,0,0
5565,6009,162.837,2,0,0
5566,6010,162.837,2,0,0
5567,6011,162.837,2,0,0
5568,6012,174.802,2,0,0
5569,6013,174.802,2,0,0
5570,6014,0,8,0,0
5571,6015,0,8,0,0
5572,6016,183.594,2,0,0
5573,6017,92.9975,7,0,0
5574,6018,92.9975,7,0,0
5575,6019,92.9975,7,0,0
5576,6020,167.041,2,0,0
5577,6021,167.041,2,0,0
5578,6022,167.041,2,0,0
5579,6023,167.041,2,0,0
5580,6024,40.515,8,0,0
5581,6025,40.515,8,0,0
5582,6026,40.515,8,0,0
5583,6027,40.515,8,0,0
5584,6028,164.992,2,0,0
5585,6029,164.992,2,0,0
5586,6030,164.992,2,0,0
5587,6031,164.992,2,0,0
5588,6032,164.992,2,0,0
5589,6033,164.992,2,0,0
5590,6034,164.992,2,0,0
5591,6035,164.992,2,0,0
5592,6036,164.992,2,0,0
5593,6037,164.992,2,0,0
5594,6038,164.992,2,0,0
5595,6039,164.992,2,0,0
5596,6040,164.992,2,0,0
5597,6041,164.992,2,0,0
5598,6042,164.992,2,0,0
5599,6043,164.992,2,0,0
5600,6044,263.988,3,0,0
5601,6045,263.988,3,0,0
5602,6046,263.988,3,0,0
5603,6047,263.988,3,0,0
5604,6048,40.515,8,0,0
5605,6049,40.515,8,0,0
5606,6050,219.917,2,0,0
5607,6051,219.917,2,0,0
5608,6052,120.322,0,0,0
5609,6053,120.322,0,0,0
5610,6054,169.986,0,0,0
5611,6055,169.986,0,0,0
5612,6056,123.246,0,0,0
5613,6057,123.246,0,0,0
5614,6058,208.075,2,0,0
5615,6059,208.075,2,0,0
5616,6060,208.075,2,0,0
5617,6061,208.075,2,0,0
5618,6062,208.075,2,0,0
5619,6063,208.075,2,0,0
5620,6064,208.075,3,0,0
5621,6065,208.075,3,0,0
5622,6066,208.075,3,0,0
5623,6068,175.228,2,0,0
5624,6069,181.049,2,0,0
5625,6071,81.7994,7,0,0
5626,6073,81.7994,7,0,0
5627,6074,167.257,2,0,0
5628,6075,167.257,2,0,0
5629,6076,167.257,2,0,0
5630,6077,167.257,2,0,0
5631,6078,167.257,2,0,0
5632,6079,167.257,2,0,0
5633,6080,167.257,2,0,0
5634,6081,167.257,2,0,0
5635,6082,167.257,2,0,0
5636,6083,167.257,2,0,0
5637,6084,266.751,3,0,0
5638,6085,185.869,2,0,0
5639,6086,185.869,2,0,0
5640,6087,65.9455,0,0,0
5641,6088,229.988,3,0,0
5642,6089,82.4518,8,0,0
5643,6091,82.4518,8,0,0
5644,6092,82.4518,8,0,0
5645,6094,82.4518,8,0,0
5646,6095,82.4518,7,0,0
5647,6097,82.4518,7,0,0
5648,6098,81.7994,7,0,0
5649,6099,81.7994,7,0,0
5650,6100,208.075,2,0,0
5651,6101,208.075,3,0,0
5652,6102,167.042,2,0,0
5653,6103,164.992,2,0,0
5654,6104,164.992,2,0,0
5655,6105,40.515,8,0,0
5656,6106,187.207,2,0,0
5657,6107,187.207,2,0,0
5658,6108,187.207,2,0,0
5659,6109,187.207,2,0,0
5660,6110,145.963,3,0,0
5661,6111,81.7994,8,0,0
5662,6112,169.809,2,0,0
5663,6113,169.809,2,0,0
5664,6114,169.809,2,0,0
5665,6115,185.685,2,0,0
5666,6117,174.802,2,0,0
5667,6118,177.793,2,0,0
5668,6119,370.327,4,0,0
5669,6120,14.2182,8,0,0
5670,6122,14.2182,8,0,0
5671,6124,14.2182,8,0,0
5672,6125,14.2182,8,0,0
5673,6126,57.4465,8,0,0
5674,6128,57.4465,8,0,0
5675,6129,57.4465,7,0,0
5676,6130,28.6962,8,0,0
5677,6131,141.58,2,0,0
5678,6132,134.499,0,0,0
5679,6134,134.499,0,0,0
5680,6135,134.499,2,0,0
5681,6136,934.963,5,0,0
5682,6137,120.322,0,0,0
5683,6139,120.322,0,0,0
5684,6141,120.322,0,0,0
5685,6142,120.322,0,0,0
5686,6143,185.221,2,0,0
5687,6144,208.91,3,0,0
5688,6145,83.406,7,0,0
5689,6147,98.1351,7,0,0
5690,6149,83.406,7,0,0
5691,6150,98.1351,7,0,0
5692,6151,98.1673,0,0,0
5693,6152,50.674,8,0,0
5694,6153,50.674,8,0,0
5695,6154,185.869,2,0,0
5696,6156,185.869,2,0,0
5697,6158,185.869,2,0,0
5698,6159,185.869,2,0,0
5699,6160,182.596,2,0,0
5700,6161,114.553,0,0,0
5701,6163,114.553,2,0,0
5702,6165,114.553,0,0,0
5703,6166,114.553,2,0,0
5704,6167,114.553,0,0,0
5705,6168,114.553,7,0,0
5706,6170,114.553,7,0,0
5707,6172,114.553,2,0,0
5708,6173,165.944,2,0,0
5709,6174,169.45,2,0,0
5710,6175,168.883,2,0,0
5711,6176,170.546,2,0,0
5712,6177,200.968,2,0,0
5713,6178,154.838,2,0,0
5714,6179,186.348,2,0,0
5715,6180,186.348,7,0,0
5716,6181,123.358,0,0,0
5717,6182,123.358,0,0,0
5718,6183,123.358,0,0,0
5719,6184,123.358,0,0,0
5720,6185,123.358,0,0,0
5721,6186,123.358,7,0,0
5722,6187,123.358,7,0,0
5723,6188,123.358,7,0,0
5724,6189,123.358,7,0,0
5725,6191,123.358,2,0,0
5726,6192,123.358,2,0,0
5727,6194,123.358,0,0,0
5728,6195,174.215,2,0,0
5729,6196,174.865,2,0,0
5730,6197,119.456,0,0,0
5731,6198,205.517,2,0,0
5732,6199,81.3778,0,0,0
5733,6200,113.124,0,0,0
5734,6201,110.241,2,0,0
5735,6202,65.9455,8,0,0
5736,6203,50.3754,7,0,0
5737,6204,257.32,4,0,0
5738,6205,224.085,2,0,0
5739,6206,94.145,7,0,0
5740,6207,68.407,7,0,0
5741,6208,170.863,2,0,0
5742,6209,55.6153,8,0,0
5743,6210,227.45,2,0,0
5744,6211,54.48,8,0,0
5745,6212,192.085,2,0,0
5746,6213,76.564,8,0,0
5747,6214,76.564,7,0,0
5748,6215,76.564,7,0,0
5749,6216,0,8,0,0
5750,6217,232.984,2,0,0
5751,6218,232.984,2,0,0
5752,6219,232.984,2,0,0
5753,6220,167.257,2,0,0
5754,6221,0,8,0,0
5755,6222,0,8,0,0
5756,6223,234.071,3,0,0
5757,6224,0,8,0,0
5758,6225,0,8,0,0
5759,6226,0,8,0,0
5760,6227,0,8,0,0
5761,6228,187.207,2,0,0
5762,6229,187.207,2,0,0
5763,6230,187.207,2,0,0
5764,6231,187.207,2,0,0
5765,6232,187.207,2,0,0
5766,6233,187.207,2,0,0
5767,6234,187.207,2,0,0
5768,6235,187.207,2,0,0
5769,6236,187.207,2,0,0
5770,6237,187.207,2,0,0
5771,6238,187.207,2,0,0
5772,6239,187.207,2,0,0
5773,6240,187.207,2,0,0
5774,6241,187.207,2,0,0
5775,6242,187.207,2,0,0
5776,6243,187.207,2,0,0
5777,6244,167.041,2,0,0
5778,6245,40.515,8,0,0
5779,6246,164.992,2,0,0
5780,6247,164.992,2,0,0
5781,6248,164.992,2,0,0
5782,6249,164.992,2,0,0
5783,6250,263.988,3,0,0
5784,6251,208.075,2,0,0
5785,6252,208.075,2,0,0
5786,6253,208.075,2,0,0
5787,6254,208.075,3,0,0
5788,6255,192.743,2,0,0
5789,6256,192.743,2,0,0
5790,6257,254.265,3,0,0
5791,6258,181.364,2,0,0
5792,6259,181.364,2,0,0
5793,6260,181.364,2,0,0
5794,6261,40.515,8,0,0
5795,6263,166.495,2,0,0
5796,6265,121.94,2,0,0
5797,6266,184.602,2,0,0
5798,6267,184.602,2,0,0
5799,6268,184.602,2,0,0
5800,6269,184.602,2,0,0
5801,6270,184.602,2,0,0
5802,6271,180.971,2,0,0
5803,6272,180.971,2,0,0
5804,6273,162.546,2,0,0
5805,6274,201.276,2,0,0
5806,6275,0,8,0,0
5807,6276,0,8,0,0
5808,6277,0,8,0,0
5809,6278,159.894,2,0,0
5810,6279,159.894,2,0,0
5811,6280,152.307,2,0,0
5812,6281,164.992,2,0,0
5813,6282,164.992,2,0,0
5814,6283,164.992,2,0,0
5815,6285,164.992,2,0,0
5816,6286,164.992,2,0,0
5817,6287,164.992,2,0,0
5818,6289,185.506,2,0,0
5819,6290,185.506,2,0,0
5820,6291,185.506,2,0,0
5821,6293,185.506,2,0,0
5822,6294,185.506,2,0,0
5823,6295,185.506,2,0,0
5824,6297,165.082,2,0,0
5825,6298,165.082,2,0,0
5826,6299,165.082,2,0,0
5827,6301,165.082,2,0,0
5828,6302,165.082,2,0,0
5829,6303,165.082,2,0,0
5830,6305,170.863,2,0,0
5831,6306,170.863,7,0,0
5832,6307,170.863,2,0,0
5833,6308,170.863,2,0,0
5834,6309,170.863,2,0,0
5835,6310,170.863,2,0,0
5836,6311,170.863,2,0,0
5837,6312,170.863,2,0,0
5838,6313,68.407,7,0,0
5839,6314,192.809,2,0,0
5840,6315,203.36,2,0,0
5841,6316,182.639,2,0,0
5842,6317,182.639,2,0,0
5843,6318,146.23,2,0,0
5844,6319,182.639,2,0,0
5845,6320,190.801,2,0,0
5846,6321,182.639,2,0,0
5847,6322,182.639,2,0,0
5848,6323,182.639,2,0,0
5849,6324,121.94,0,0,0
5850,6325,166.495,2,0,0
5851,6326,166.495,2,0,0
5852,6327,146.727,0,0,0
5853,6328,116.015,0,0,0
5854,6329,153.471,0,0,0
5855,6330,208.004,2,0,0
5856,6331,181.364,2,0,0
5857,6332,181.364,2,0,0
5858,6333,181.364,2,0,0
5859,6334,0,8,0,0
5860,6335,0,8,0,0
5861,6336,0,8,0,0
5862,6337,319.916,3,0,0
5863,6338,254.265,2,0,0
5864,6340,254.265,3,0,0
5865,6341,0,8,0,0
5866,6342,168.824,4,0,0
5867,6343,192.743,2,0,0
5868,6344,192.743,2,0,0
5869,6345,120.119,0,0,0
5870,6346,119.375,0,0,0
5871,6347,120.119,2,0,0
5872,6348,184.329,2,0,0
5873,6349,184.329,2,0,0
5874,6350,189.501,2,0,0
5875,6351,189.501,2,0,0
5876,6352,164.992,2,0,0
5877,6353,54.48,7,0,0
5878,6354,42.303,8,0,0
5879,6355,45.135,8,0,0
5880,6356,36.846,8,0,0
5881,6357,77.293,7,0,0
5882,6358,192.085,2,0,0
5883,6359,0,8,0,0
5884,6360,0,8,0,0
5885,6361,0,8,0,0
5886,6362,228.759,2,0,0
5887,6363,156.733,2,0,0
5888,6364,156.733,2,0,0
5889,6365,156.733,2,0,0
5890,6366,145.963,2,0,0
5891,6367,145.963,4,0,0
5892,6368,145.963,2,0,0
5893,6369,145.963,2,0,0
5894,6370,179.589,2,0,0
5895,6371,179.589,2,0,0
5896,6372,179.589,2,0,0
5897,6373,232.984,2,0,0
5898,6374,209.76,2,0,0
5899,6375,395.609,3,0,0
5900,6376,395.609,3,0,0
5901,6377,158.392,2,0,0
5902,6378,47.1341,8,0,0
5903,6379,158.392,2,0,0
5904,6380,287.676,3,0,0
5905,6381,287.676,3,0,0
5906,6382,0,8,0,0
5907,6383,0,8,0,0
5908,6384,203.385,2,0,0
5909,6385,214.476,2,0,0
5910,6386,214.756,2,0,0
5911,6387,214.818,2,0,0
5912,6388,220.586,2,0,0
5913,6389,220.586,2,0,0
5914,6390,220.586,2,0,0
5915,6391,220.586,2,0,0
5916,6392,220.586,2,0,0
5917,6393,212.178,3,0,0
5918,6394,221.119,2,0,0
5919,6395,212.178,2,0,0
5920,6396,0,8,0,0
5921,6397,212.178,2,0,0
5922,6398,214.488,2,0,0
5923,6399,208.412,2,0,0
5924,6400,221.463,2,0,0
5925,6401,216.078,2,0,0
5926,6402,222.914,2,0,0
5927,6403,216.933,2,0,0
5928,6404,0,8,0,0
5929,6405,212.178,2,0,0
5930,6406,221.493,2,0,0
5931,6407,0,8,0,0
5932,6408,0,8,0,0
5933,6409,208.003,2,0,0
5934,6410,208.003,2,0,0
5935,6411,208.003,2,0,0
5936,6412,208.003,2,0,0
5937,6413,208.003,2,0,0
5938,6415,172.211,2,0,0
5939,6416,172.211,2,0,0
5940,6418,180.37,2,0,0
5941,6419,180.37,2,0,0
5942,6420,180.37,2,0,0
5943,6422,195.596,2,0,0
5944,6423,195.596,2,0,0
5945,6424,195.596,2,0,0
5946,6425,189.66,2,0,0
5947,6426,189.66,2,0,0
5948,6427,189.139,2,0,0
5949,6428,189.139,2,0,0
5950,6429,189.585,2,0,0
5951,6430,189.585,2,0,0
5952,6431,196.283,2,0,0
5953,6432,196.283,2,0,0
5954,6433,195.596,2,0,0
5955,6435,195.596,2,0,0
5956,6436,195.596,2,0,0
5957,6437,195.596,2,0,0
5958,6438,189.66,2,0,0
5959,6439,189.66,2,0,0
5960,6440,189.139,2,0,0
5961,6441,189.139,2,0,0
5962,6442,189.585,2,0,0
5963,6443,189.585,2,0,0
5964,6444,196.283,2,0,0
5965,6445,196.283,2,0,0
5966,6447,208.542,2,0,0
5967,6448,303.756,2,0,0
5968,6450,47.1341,7,0,0
5969,6451,47.1341,7,0,0
5970,6452,47.1341,7,0,0
5971,6454,0,8,0,0
5972,6455,173.305,2,0,0
5973,6457,173.305,2,0,0
5974,6459,173.305,2,0,0
5975,6461,173.305,2,0,0
5976,6462,173.305,2,0,0
5977,6464,43.436,8,0,0
5978,6465,71.2167,7,0,0
5979,6468,121.94,0,0,0
5980,6469,121.94,2,0,0
5981,6470,192.052,2,0,0
5982,6472,192.052,2,0,0
5983,6474,130.938,0,0,0
5984,6475,96.4497,0,0,0
5985,6477,138.486,0,0,0
5986,6479,1.9954,8,0,0
5987,6480,1.9954,8,0,0
5988,6481,32.522,8,0,0
5989,6482,32.522,8,0,0
5990,6483,32.522,8,0,0
5991,6484,149.338,2,0,0
5992,6485,115.03,0,0,0
5993,6486,115.03,0,0,0
5994,6487,118.82,0,0,0
5995,6488,244.916,2,0,0
5996,6489,244.916,2,0,0
5997,6490,256.661,3,0,0
5998,6491,281.309,3,0,0
5999,6492,135.626,0,0,0
6000,6493,129.336,0,0,0
6001,6494,129.336,0,0,0
6002,6495,134.434,0,0,0
6003,6496,134.434,0,0,0
6004,6497,195.998,2,0,0
6005,6498,195.998,2,0,0
6006,6500,195.998,2,0,0
6007,6501,195.998,2,0,0
6008,6503,195.998,2,0,0
6009,6504,195.998,2,0,0
6010,6506,173.658,2,0,0
6011,6507,173.658,2,0,0
6012,6509,195.998,2,0,0
6013,6510,0,8,0,0
6014,6511,0,8,0,0
6015,6512,0,8,0,0
6016,6513,0,8,0,0
6017,6514,0,8,0,0
6018,6515,0,8,0,0
6019,6516,0,8,0,0
6020,6517,0,8,0,0
6021,6518,209.76,2,0,0
6022,6519,413.484,5,0,0
6023,6520,170.598,2,0,0
6024,6521,209.76,2,0,0
6025,6522,186.005,2,0,0
6026,6523,186.005,2,0,0
6027,6524,186.005,2,0,0
6028,6525,186.005,2,0,0
6029,6526,186.005,2,0,0
6030,6527,186.005,2,0,0
6031,6528,186.005,2,0,0
6032,6529,186.005,2,0,0
6033,6530,164.992,2,0,0
6034,6531,185.685,3,0,0
6035,6532,185.685,3,0,0
6036,6533,185.685,3,0,0
6037,6534,208.91,3,0,0
6038,6535,57.517,8,0,0
6039,6536,0,8,0,0
6040,6537,0,8,0,0
6041,6538,0,8,0,0
6042,6539,287.756,3,0,0
6043,6540,287.756,3,0,0
6044,6542,287.756,3,0,0
6045,6544,287.756,3,0,0
6046,6546,229.147,2,0,0
6047,6548,229.147,2,0,0
6048,6550,229.147,2,0,0
6049,6552,229.147,2,0,0
6050,6554,229.147,2,0,0
6051,6556,229.147,2,0,0
6052,6558,42.1056,8,0,0
6053,6560,168.345,2,0,0
6054,6562,169.655,2,0,0
6055,6564,171.432,2,0,0
6056,6566,150.757,0,0,0
6057,6567,150.757,0,0,0
6058,6569,161.305,2,0,0
6059,6570,161.305,2,0,0
6060,6572,200.797,2,0,0
6061,6574,200.797,2,0,0
6062,6576,200.797,2,0,0
6063,6578,200.797,2,0,0
6064,6580,245.545,3,0,0
6065,6581,245.545,3,0,0
6066,6582,245.545,2,0,0
6067,6583,245.545,2,0,0
6068,6584,200.797,3,0,0
6069,6585,200.797,3,0,0
6070,6586,200.797,3,0,0
6071,6587,200.797,3,0,0
6072,6588,200.797,3,0,0
6073,6589,200.797,3,0,0
6074,6590,245.545,3,0,0
6075,6591,245.545,3,0,1059481190
6076,6592,209.883,3,0,0
6077,6593,209.883,3,0,0
6078,6594,209.88,3,0,0
6079,6595,210.156,2,0,0
6080,6596,210.16,2,0,0
6081,6597,210.156,2,0,0
6082,6598,108.131,0,0,0
6083,6599,108.131,0,0,0
6084,6601,0,8,0,0
6085,6602,119.456,0,0,0
6086,6603,164.793,2,0,0
6087,6604,182.762,2,0,0
6088,6605,124.09,0,0,0
6089,6606,214.053,2,0,0
6090,6607,156.869,2,0,0
6091,6608,156.869,2,0,0
6092,6609,206.857,2,0,0
6093,6610,197.733,2,0,0
6094,6611,200.405,2,0,0
6095,6612,17.4695,8,0,0
6096,6613,192.021,2,0,0
6097,6614,192.021,2,0,0
6098,6615,167.257,2,0,0
6099,6616,167.257,2,0,0
6100,6617,110.241,2,0,0
6101,6618,65.9455,8,0,0
6102,6619,164.304,2,0,0
6103,6620,164.304,2,0,0
6104,6621,164.304,2,0,0
6105,6622,192.085,2,0,0
6106,6623,227.45,2,0,0
6107,6624,153.583,2,0,0
6108,6625,153.583,2,0,0
6109,6626,121.94,2,0,0
6110,6627,166.495,2,0,0
6111,6628,208.003,2,0,0
6112,6629,164.992,2,0,0
6113,6630,168.345,2,0,0
6114,6631,169.655,2,0,0
6115,6632,171.432,2,0,0
6116,6633,200.797,2,0,0
6117,6634,200.797,2,0,0
6118,6635,200.797,2,0,0
6119,6636,200.797,2,0,0
6120,6637,229.147,2,0,0
6121,6638,229.147,2,0,0
6122,6639,229.147,2,0,0
6123,6640,229.147,2,0,0
6124,6641,42.1056,8,0,0
6125,6642,42.1056,8,0,0
6126,6643,42.1056,7,0,0
6127,6644,42.1056,7,0,0
6128,6645,42.1056,7,0,0
6129,6646,42.1056,7,0,0
6130,6647,148.547,0,0,0
6131,6648,148.547,0,0,0
6132,6650,210.989,2,0,0
6133,6651,210.989,2,0,0
6134,6653,227.541,2,0,0
6135,6654,227.541,2,0,0
6136,6656,180.37,2,0,0
6137,6657,232.984,2,0,0
6138,6658,209.76,2,0,0
6139,6659,0,8,0,0
6140,6660,0,8,0,0
6141,6661,0,8,0,0
6142,6662,0,8,0,0
6143,6663,194.876,2,0,0
6144,6664,192.566,2,0,0
6145,6665,192.732,2,0,0
6146,6666,191.074,2,0,0
6147,6667,194.876,2,0,0
6148,6668,194.876,2,0,0
6149,6669,192.566,2,0,0
6150,6670,192.732,2,0,0
6151,6671,191.074,2,0,0
6152,6672,194.876,2,0,0
6153,6675,194.876,2,0,0
6154,6677,177.648,2,0,0
6155,6679,190.308,2,0,0
6156,6680,194.876,2,0,0
6157,6681,177.648,2,0,0
6158,6682,190.308,2,0,0
6159,6683,191.32,2,0,0
6160,6685,179.724,2,0,0
6161,6687,178.359,2,0,0
6162,6688,178.359,2,0,0
6163,6689,348.355,4,0,0
6164,6690,182.732,2,0,0
6165,6691,182.732,2,0,0
6166,6693,182.732,2,0,0
6167,6695,182.732,2,0,0
6168,6697,182.732,2,0,0
6169,6698,182.732,2,0,0
6170,6699,213.944,2,0,0
6171,6701,206.958,2,0,0
6172,6703,191.1,3,0,0
6173,6704,0,8,0,0
6174,6705,0,8,0,0
6175,6706,0,8,0,0
6176,6707,0,8,0,0
6177,6708,194.889,2,0,0
6178,6710,162.546,2,0,0
6179,6712,194.889,2,0,0
6180,6713,162.546,2,0,0
6181,6714,0,8,0,0
6182,6715,201.276,2,0,0
6183,6716,162.436,2,0,0
6184,6718,162.436,2,0,0
6185,6720,201.276,2,0,0
6186,6721,162.436,2,0,0
6187,6722,162.436,2,0,0
6188,6723,208.594,3,0,0
6189,6725,185.91,2,0,0
6190,6727,185.605,2,0,0
6191,6728,185.605,2,0,0
6192,6729,185.605,2,0,0
6193,6730,190.859,2,0,0
6194,6731,172.292,2,0,0
6195,6732,172.292,2,0,0
6196,6733,214.839,2,0,0
6197,6734,172.292,2,0,0
6198,6735,172.292,2,0,0
6199,6736,214.839,2,0,0
6200,6740,181.662,2,0,0
6201,6741,162.826,2,0,0
6202,6742,181.662,2,0,0
6203,6743,162.826,2,0,0
6204,6746,192.49,2,0,0
6205,6748,193.777,2,0,0
6206,6750,200.558,4,0,0
6207,6751,391.45,4,0,0
6208,6752,187.207,2,0,0
6209,6753,187.207,2,0,0
6210,6754,187.207,2,0,0
6211,6755,187.207,2,0,0
6212,6756,187.207,2,0,0
6213,6757,187.207,2,0,0
6214,6761,167.041,2,0,0
6215,6762,167.041,2,0,0
6216,6764,166.159,2,0,0
6217,6765,166.159,2,0,0
6218,6767,166.159,2,0,0
6219,6769,266.233,3,0,0
6220,6770,166.159,2,0,0
6221,6771,266.233,3,0,0
6222,6772,187.207,2,0,0
6223,6774,204.959,3,0,0
6224,6776,209.14,3,0,0
6225,6777,40.515,8,0,0
6226,6778,536.359,5,0,0
6227,6779,113.603,0,0,0
6228,6780,113.603,0,0,0
6229,6781,113.603,0,0,0
6230,6782,113.603,0,0,0
6231,6783,113.603,0,0,0
6232,6784,113.603,0,0,0
6233,6785,0,8,0,0
6234,6786,0,8,0,0
6235,6787,0,8,0,0
6236,6788,63.5376,7,0,0
6237,6789,63.896,7,0,0
6238,6790,55.3731,8,0,0
6239,6791,125.289,0,0,0
6240,6792,87.0112,7,0,0
6241,6793,75.3152,7,0,0
6242,6794,38.377,8,0,0
6243,6795,91.4361,7,0,0
6244,6796,70.5094,7,0,0
6245,6797,67.8701,7,0,0
6246,6798,0,8,0,0
6247,6799,201.276,2,0,0
6248,6800,186.005,2,0,0
6249,6801,202.13,2,0,0
6250,6802,214.405,2,0,0
6251,6803,222.22,2,0,0
6252,6804,202.13,2,0,0
6253,6805,202.13,2,0,0
6254,6806,0,8,0,0
6255,6807,0,8,0,0
6256,6808,196.283,2,0,0
6257,6809,196.283,2,0,0
6258,6810,121.94,2,0,0
6259,6811,232.984,2,0,0
6260,6812,209.76,2,0,0
6261,6813,164.992,2,0,0
6262,6814,164.992,2,0,0
6263,6815,165.082,2,0,0
6264,6816,165.082,2,0,0
6265,6817,165.082,2,0,0
6266,6818,164.992,2,0,0
6267,6819,164.992,2,0,0
6268,6820,165.082,2,0,0
6269,6821,165.082,2,0,0
6270,6822,165.082,2,0,0
6271,6823,181.8,2,0,0
6272,6824,185.221,2,0,0
6273,6825,208.91,3,0,0
6274,6826,185.685,2,0,0
6275,6827,208.864,2,0,0
6276,6828,202.097,2,0,0
6277,6829,202.097,2,0,0
6278,6830,181.364,2,0,0
6279,6831,181.364,2,0,0
6280,6832,164.992,2,0,0
6281,6833,164.992,2,0,0
6282,6834,208.075,2,0,0
6283,6835,257.32,4,0,0
6284,6836,167.257,2,0,0
6285,6837,257.32,4,0,0
6286,6838,167.257,2,0,0
6287,6839,184.329,2,0,0
6288,6840,189.501,2,0,0
6289,6841,184.329,2,0,0
6290,6842,121.94,2,0,0
6291,6843,121.94,2,0,0
6292,6844,181.364,2,0,0
6293,6845,181.364,2,0,0
6294,6846,0,8,0,0
6295,6847,123.358,0,0,0
