"rownum","Metadata","i32","[i32]","i32","i32","i32","i32","i32","i32","i32","i32","bool","bool","bool","bool","bool","bool","bool","bool","i32","i32","i32","i32","i32","i32","i32","string","bool","bool","string","[i32]","i32","i32","i32","i32"
1632,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_slow1",4,[7062],15,0,0,0,874,1408,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"","","","",[],0,0,0,0
1633,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_slow1",9,[7062],15,0,0,0,832,1338,0,0,"",1,1,"","",1,"","",0,0,327680,0,327680,65536,1,"","","","",[],0,0,0,0
1634,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_slow1",13,[7062],15,0,0,0,798,1282,0,0,"",1,1,"","",1,"","",0,0,458752,0,327680,65536,1,"","","","",[],0,0,0,0
1635,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_slow1",25,[7062],15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,589824,0,327680,65536,1,"","","","",[],0,0,0,0
1636,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_slow1",40,[7062],15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","",[],0,0,0,0
1637,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_slow1",55,[7062],15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","",[],0,0,0,0
1638,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_slow1",68,[7062],15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","",[],0,0,0,0
1639,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_slow1",73,[7062],15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","",[],0,0,0,0
1640,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_slow1",78,[7062],15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","",[],0,0,0,0
1641,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_slow1",80,[7062],15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","",[],0,0,0,0
1642,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_slow1",83,[7062],15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","",[],0,0,0,0
1643,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed1",1,"[7063,0,0,0,7064]",15,0,0,0,900,1450,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"","","","","[3,3,1,1,1]",0,0,0,0
1644,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed1",4,"[7063,0,0,0,7064]",15,0,0,0,874,1408,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"","","","","[3,3,1,1,1]",0,0,0,0
1645,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed1",9,"[7063,0,0,0,7064]",15,0,0,0,832,1338,0,0,"",1,1,"","",1,"","",0,0,327680,0,327680,65536,1,"","","","","[3,3,1,1,1]",0,0,0,0
1646,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed1",13,"[7063,0,0,0,7064]",15,0,0,0,798,1282,0,0,"",1,1,"","",1,"","",0,0,458752,0,327680,65536,1,"","","","","[3,3,1,1,1]",0,0,0,0
1647,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed1",25,"[7063,0,0,0,7064]",15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,589824,0,327680,65536,1,"","","","","[3,3,1,1,1]",0,0,0,0
1648,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed1",40,"[7063,0,0,0,7064]",15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","","[3,3,1,1,1]",0,0,0,0
1649,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed1",55,"[7063,0,0,0,7064]",15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","","[3,3,1,1,1]",0,0,0,0
1650,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed1",68,"[7063,0,0,0,7064]",15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","","[3,3,1,1,1]",0,0,0,0
1651,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed1",73,"[7063,0,0,0,7064]",15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","","[3,3,1,1,1]",0,0,0,0
1652,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed1",78,"[7063,0,0,0,7064]",15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","","[3,3,1,1,1]",0,0,0,0
1653,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed1",80,"[7063,0,0,0,7064]",15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","","[3,3,1,1,1]",0,0,0,0
1654,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed1",83,"[7063,0,0,0,7064]",15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","","[3,3,1,1,1]",0,0,0,0
1655,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed2",1,"[7063,0,0,0,7064]",20,0,0,0,900,1450,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"","","","","[3,3,1,1,1]",0,0,0,0
1656,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed2",4,"[7063,0,0,0,7064]",20,0,0,0,874,1408,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"","","","","[3,3,1,1,1]",0,0,0,0
1657,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed2",9,"[7063,0,0,0,7064]",20,0,0,0,832,1338,0,0,"",1,1,"","",1,"","",0,0,458752,0,327680,65536,1,"","","","","[3,3,1,1,1]",0,0,0,0
1658,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed2",13,"[7063,0,0,0,7064]",20,0,0,0,798,1282,0,0,"",1,1,"","",1,"","",0,0,655360,196608,327680,65536,1,"","","","","[3,3,1,1,1]",0,0,0,0
1659,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed2",25,"[7063,0,0,0,7064]",20,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,851968,262144,327680,65536,1,"","","","","[3,3,1,1,1]",0,0,0,0
1660,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed2",40,"[7063,0,0,0,7064]",20,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,983040,327680,327680,65536,1,"","","","","[3,3,1,1,1]",0,0,0,0
1661,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed2",55,"[7063,0,0,0,7064]",20,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,983040,327680,327680,65536,1,"","","","","[3,3,1,1,1]",0,0,0,0
1662,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed2",68,"[7063,0,0,0,7064]",20,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,1048576,327680,327680,65536,1,"","","","","[3,3,1,1,1]",0,0,0,0
1663,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed2",73,"[7063,0,0,0,7064]",20,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,1114112,327680,327680,65536,1,"","","","","[3,3,1,1,1]",0,0,0,0
1664,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed2",78,"[7063,0,0,0,7064]",20,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,1179648,327680,327680,65536,1,"","","","","[3,3,1,1,1]",0,0,0,0
1665,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed2",80,"[7063,0,0,0,7064]",20,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,1245184,327680,327680,65536,1,"","","","","[3,3,1,1,1]",0,0,0,0
1666,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed2",83,"[7063,0,0,0,7064]",20,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,1310720,327680,327680,65536,1,"","","","","[3,3,1,1,1]",0,0,0,0
1667,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed3",1,"[7063,0,0,0,7064]",25,0,0,0,900,1450,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,3,1,1,1]",0,0,0,0
1668,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed3",4,"[7063,0,0,0,7064]",25,0,0,0,874,1408,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,3,1,1,1]",0,0,0,0
1669,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed3",9,"[7063,0,0,0,7064]",25,0,0,0,832,1338,0,0,"",1,1,"","",1,"","",0,0,458752,0,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,3,1,1,1]",0,0,0,0
1670,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed3",13,"[7063,0,0,0,7064]",25,0,0,0,798,1282,0,0,"",1,1,"","",1,"","",0,0,655360,196608,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,3,1,1,1]",0,0,0,0
1671,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed3",25,"[7063,0,0,0,7064]",25,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,851968,262144,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,3,1,1,1]",0,0,0,0
1672,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed3",40,"[7063,0,0,0,7064]",25,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,983040,327680,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,3,1,1,1]",0,0,0,0
1673,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed3",55,"[7063,0,0,0,7064]",25,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,983040,327680,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,3,1,1,1]",0,0,0,0
1674,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed3",68,"[7063,0,0,0,7064]",25,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,1048576,327680,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,3,1,1,1]",0,0,0,0
1675,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed3",73,"[7063,0,0,0,7064]",25,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,1114112,327680,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,3,1,1,1]",0,0,0,0
1676,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed3",78,"[7063,0,0,0,7064]",25,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,1179648,327680,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,3,1,1,1]",0,0,0,0
1677,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed3",80,"[7063,0,0,0,7064]",25,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,1245184,327680,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,3,1,1,1]",0,0,0,0
1678,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_mixed3",83,"[7063,0,0,0,7064]",25,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,1310720,327680,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,3,1,1,1]",0,0,0,0
1679,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_blackguard_boss",1,[7069],1,0,0,0,200,300,0,0,"",1,1,"","",1,"","",0,0,0,0,262144,65536,1,"","","","",[],0,0,0,0
1680,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_slow1",1,[7070],15,0,0,0,900,1450,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"","","","",[],0,0,0,0
1681,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_slow1",4,[7070],15,0,0,0,874,1408,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"","","","",[],0,0,0,0
1682,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_slow1",9,[7070],15,0,0,0,832,1338,0,0,"",1,1,"","",1,"","",0,0,327680,0,327680,65536,1,"","","","",[],0,0,0,0
1683,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_slow1",13,[7070],15,0,0,0,798,1282,0,0,"",1,1,"","",1,"","",0,0,458752,0,327680,65536,1,"","","","",[],0,0,0,0
1684,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_slow1",25,[7070],15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,589824,0,327680,65536,1,"","","","",[],0,0,0,0
1685,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_slow1",40,[7070],15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","",[],0,0,0,0
1686,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_slow1",55,[7070],15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","",[],0,0,0,0
1687,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_slow1",68,[7070],15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","",[],0,0,0,0
1688,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_slow1",73,[7070],15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","",[],0,0,0,0
1689,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_slow1",78,[7070],15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","",[],0,0,0,0
1690,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_slow1",80,[7070],15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","",[],0,0,0,0
1691,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_slow1",83,[7070],15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","",[],0,0,0,0
1692,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed1",1,"[7071,0,0]",15,0,0,0,900,1450,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"","","","",[],0,0,0,0
1693,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed1",4,"[7071,0,0]",15,0,0,0,874,1408,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"","","","",[],0,0,0,0
1694,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed1",9,"[7071,0,0]",15,0,0,0,832,1338,0,0,"",1,1,"","",1,"","",0,0,327680,0,327680,65536,1,"","","","",[],0,0,0,0
1695,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed1",13,"[7071,0,0]",15,0,0,0,798,1282,0,0,"",1,1,"","",1,"","",0,0,458752,0,327680,65536,1,"","","","",[],0,0,0,0
1696,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed1",25,"[7071,0,0]",15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,589824,0,327680,65536,1,"","","","",[],0,0,0,0
1697,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed1",40,"[7071,0,0]",15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","",[],0,0,0,0
1698,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed1",55,"[7071,0,0]",15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","",[],0,0,0,0
1699,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed1",68,"[7071,0,0]",15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","",[],0,0,0,0
1700,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed1",73,"[7071,0,0]",15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","",[],0,0,0,0
1701,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed1",78,"[7071,0,0]",15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","",[],0,0,0,0
1702,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed1",80,"[7071,0,0]",15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","",[],0,0,0,0
1703,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed1",83,"[7071,0,0]",15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","",[],0,0,0,0
1704,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed2",1,"[7071,0,0]",20,0,0,0,900,1450,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"","","","",[],0,0,0,0
1705,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed2",4,"[7071,0,0]",20,0,0,0,874,1408,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"","","","",[],0,0,0,0
1706,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed2",9,"[7071,0,0]",20,0,0,0,832,1338,0,0,"",1,1,"","",1,"","",0,0,458752,0,327680,65536,1,"","","","",[],0,0,0,0
1707,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed2",13,"[7071,0,0]",20,0,0,0,798,1282,0,0,"",1,1,"","",1,"","",0,0,655360,196608,327680,65536,1,"","","","",[],0,0,0,0
1708,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed2",25,"[7071,0,0]",20,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,851968,262144,327680,65536,1,"","","","",[],0,0,0,0
1709,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed2",40,"[7071,0,0]",20,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,983040,327680,327680,65536,1,"","","","",[],0,0,0,0
1710,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed2",55,"[7071,0,0]",20,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,983040,327680,327680,65536,1,"","","","",[],0,0,0,0
1711,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed2",68,"[7071,0,0]",20,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,1048576,327680,327680,65536,1,"","","","",[],0,0,0,0
1712,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed2",73,"[7071,0,0]",20,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,1114112,327680,327680,65536,1,"","","","",[],0,0,0,0
1713,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed2",78,"[7071,0,0]",20,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,1179648,327680,327680,65536,1,"","","","",[],0,0,0,0
1714,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed2",80,"[7071,0,0]",20,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,1245184,327680,327680,65536,1,"","","","",[],0,0,0,0
1715,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed2",83,"[7071,0,0]",20,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,1310720,327680,327680,65536,1,"","","","",[],0,0,0,0
1716,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed3",1,"[7071,0,0]",25,0,0,0,900,1450,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"ModifyState( spawn_count, +1 );","","","",[],0,0,0,0
1717,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed3",4,"[7071,0,0]",25,0,0,0,874,1408,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"ModifyState( spawn_count, +1 );","","","",[],0,0,0,0
1718,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed3",9,"[7071,0,0]",25,0,0,0,832,1338,0,0,"",1,1,"","",1,"","",0,0,458752,0,327680,65536,1,"ModifyState( spawn_count, +1 );","","","",[],0,0,0,0
1719,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed3",13,"[7071,0,0]",25,0,0,0,798,1282,0,0,"",1,1,"","",1,"","",0,0,655360,196608,327680,65536,1,"ModifyState( spawn_count, +1 );","","","",[],0,0,0,0
1720,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed3",25,"[7071,0,0]",25,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,851968,262144,327680,65536,1,"ModifyState( spawn_count, +1 );","","","",[],0,0,0,0
1721,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed3",40,"[7071,0,0]",25,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,983040,327680,327680,65536,1,"ModifyState( spawn_count, +1 );","","","",[],0,0,0,0
1722,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed3",55,"[7071,0,0]",25,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,983040,327680,327680,65536,1,"ModifyState( spawn_count, +1 );","","","",[],0,0,0,0
1723,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed3",68,"[7071,0,0]",25,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,1048576,327680,327680,65536,1,"ModifyState( spawn_count, +1 );","","","",[],0,0,0,0
1724,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed3",73,"[7071,0,0]",25,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,1114112,327680,327680,65536,1,"ModifyState( spawn_count, +1 );","","","",[],0,0,0,0
1725,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed3",78,"[7071,0,0]",25,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,1179648,327680,327680,65536,1,"ModifyState( spawn_count, +1 );","","","",[],0,0,0,0
1726,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed3",80,"[7071,0,0]",25,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,1245184,327680,327680,65536,1,"ModifyState( spawn_count, +1 );","","","",[],0,0,0,0
1727,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed3",83,"[7071,0,0]",25,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,1310720,327680,327680,65536,1,"ModifyState( spawn_count, +1 );","","","",[],0,0,0,0
1728,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_boss",1,[7075],1,0,0,0,200,300,0,0,"",1,1,"","",1,"","",0,0,0,0,262144,65536,1,"","","","",[],0,0,0,0
1729,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast1",1,[7074],22,0,0,0,900,1450,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"","","","",[],0,0,0,0
1730,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast1",4,[7074],22,0,0,0,874,1408,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"","","","",[],0,0,0,0
1731,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast1",9,[7074],22,0,0,0,832,1338,0,0,"",1,1,"","",1,"","",0,0,524288,0,327680,65536,1,"","","","",[],0,0,0,0
1732,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast1",13,[7074],22,0,0,0,798,1282,0,0,"",1,1,"","",1,"","",0,0,720896,0,327680,65536,1,"","","","",[],0,0,0,0
1733,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast1",25,[7074],22,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,917504,0,327680,65536,1,"","","","",[],0,0,0,0
1734,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast1",40,[7074],22,0,0,0,567,903,0,0,"",1,1,"","",1,"","",0,0,983040,0,327680,65536,1,"","","","",[],0,0,0,0
1735,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast1",55,[7074],22,0,0,0,328,510,0,0,"",1,1,"","",1,"","",0,0,983040,0,327680,65536,1,"","","","",[],0,0,0,0
1736,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast1",68,[7074],22,0,0,0,328,510,0,0,"",1,1,"","",1,"","",0,0,983040,0,327680,65536,1,"","","","",[],0,0,0,0
1737,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast1",73,[7074],22,0,0,0,285,440,0,0,"",1,1,"","",1,"","",0,0,983040,0,327680,65536,1,"","","","",[],0,0,0,0
1738,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast1",78,[7074],22,0,0,0,243,370,0,0,"",1,1,"","",1,"","",0,0,983040,0,327680,65536,1,"","","","",[],0,0,0,0
1739,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast1",80,[7074],22,0,0,0,226,342,0,0,"",1,1,"","",1,"","",0,0,983040,0,327680,65536,1,"","","","",[],0,0,0,0
