"rownum","Id","HASH16","ModTypeKey","Level","StatsKey1","StatsKey2","StatsKey3","StatsKey4","Domain","Name","GenerationType","Families","Stat1Min","Stat1Max","Stat2Min","Stat2Max","Stat3Min","Stat3Max","Stat4Min","Stat4Max","SpawnWeight_TagsKeys","SpawnWeight_Values","TagsKeys","GrantedEffectsPerLevelKeys","[i32]","MonsterMetadata","MonsterKillAchievements","ChestModType","Stat5Min","Stat5Max","StatsKey5","FullAreaClear_AchievementItemsKey","AchievementItemsKey","GenerationWeight_TagsKeys","GenerationWeight_Values","ModifyMapsAchievements","IsEssenceOnlyModifier","Stat6Min","Stat6Max","StatsKey6","MaxLevel","bool","CraftingItemClassRestrictions","MonsterOnDeath","i32","[rid]","Heist_SubStatValue1","Heist_SubStatValue2","Heist_StatsKey0","Heist_StatsKey1","Heist_AddStatValue1","Heist_AddStatValue2","InfluenceTypes","ImplicitTagsKeys","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","BuffTemplate","ArchnemesisMinionMod","HASH32","[rid]","i32","[rid]"
23864,"WeaponEnchantmentHeistCasterDamageEffectAttributeEffect1",3489,8639,70,12412,12416,"","",1,"Enchantment Caster Damage Modifier Effect and Attribute Modifier Effect",3,[4202],6,6,6,6,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,"[7316,7310]",0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1967159522,[],0,[]
23865,"WeaponEnchantmentHeistCasterDamageEffectAilmentEffect1_",14324,8640,70,12412,12417,"","",1,"Enchantment Caster Damage Modifier Effect and Ailment Modifier Effect",3,[4202],6,6,6,6,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,"[7316,7319]",0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",920060195,[],0,[]
23866,"WeaponEnchantmentHeistCasterDamageEffectAttributeRequirement1_",-30521,8641,20,12412,234,"","",1,"Enchantment Caster Damage Modifier Effect and Attribute Requirement",3,[4202],6,6,-25,-25,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,"[7316,7310]",0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-799123303,[],0,[]
23867,"WeaponEnchantmentHeistCasterDamageEffectSocketsAreLinked1",4086,8642,20,12412,770,"","",1,"Enchantment Caster Damage Modifier Effect and Sockets Are Linked",3,[4202],6,6,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7316],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1342988283,[],0,[]
23868,"WeaponEnchantmentHeistCasterDamageEffectNoRedSockets1_",-22931,8643,20,12412,12656,"","",1,"Enchantment Caster Damage Modifier Effect and No Red Sockets",3,[4202],8,8,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7316],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",177581304,[],0,[]
23869,"WeaponEnchantmentHeistCasterDamageEffectNoBlueSockets1_",-16437,8644,20,12412,12657,"","",1,"Enchantment Caster Damage Modifier Effect and No Blue Sockets",3,[4202],8,8,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7316],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1768281774,[],0,[]
23870,"WeaponEnchantmentHeistCasterDamageEffectNoGreenSockets1",-31390,8645,20,12412,12658,"","",1,"Enchantment Caster Damage Modifier Effect and No Green Sockets",3,[4202],8,8,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7316],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1363137629,[],0,[]
23871,"WeaponEnchantmentHeistCasterDamageEffectWhiteSockets1",2704,8646,20,12412,12655,"","",1,"Enchantment Caster Damage Modifier Effect and White Sockets",3,[4202],8,8,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7316],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1069954391,[],0,[]
23872,"WeaponEnchantmentHeistManaEffectSpeedEffect1",-16859,8647,70,12413,12414,"","",1,"Enchantment Mana Modifier Effect and Speed Modifier Effect",3,[4202],6,6,6,6,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,"[7317,7308]",0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1165818713,[],0,[]
23873,"WeaponEnchantmentHeistManaEffectCriticalEffect1",5437,8648,70,12413,12415,"","",1,"Enchantment Mana Modifier Effect and Critical Modifier Effect",3,[4202],6,6,6,6,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,"[7318,7308]",0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1127372304,[],0,[]
23874,"WeaponEnchantmentHeistManaEffectAttributeEffect1_",-16370,8649,70,12413,12416,"","",1,"Enchantment Mana Modifier Effect and Attribute Modifier Effect",3,[4202],6,6,6,6,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,"[7308,7310]",0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1943712725,[],0,[]
23875,"WeaponEnchantmentHeistManaEffectAilmentEffect1",22195,8650,70,12413,12417,"","",1,"Enchantment Mana Modifier Effect and Ailment Modifier Effect",3,[4202],6,6,6,6,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,"[7319,7308]",0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",773290148,[],0,[]
23876,"WeaponEnchantmentHeistManaEffectAttributeRequirement1",-12571,8651,20,12413,234,"","",1,"Enchantment Mana Modifier Effect and Attribute Requirement",3,[4202],6,6,-25,-25,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,"[7308,7310]",0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1169525584,[],0,[]
23877,"WeaponEnchantmentHeistManaEffectSocketsAreLinked1",18190,8652,20,12413,770,"","",1,"Enchantment Mana Modifier Effect and Sockets Are Linked",3,[4202],6,6,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7308],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1943221469,[],0,[]
23878,"WeaponEnchantmentHeistManaEffectNoRedSockets1",-14995,8653,20,12413,12656,"","",1,"Enchantment Mana Modifier Effect and No Red Sockets",3,[4202],8,8,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7308],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1978970266,[],0,[]
23879,"WeaponEnchantmentHeistManaEffectNoBlueSockets1__",-8569,8654,20,12413,12657,"","",1,"Enchantment Mana Modifier Effect and No Blue Sockets",3,[4202],8,8,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7308],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1879092871,[],0,[]
23880,"WeaponEnchantmentHeistManaEffectNoGreenSockets1",-17831,8655,20,12413,12658,"","",1,"Enchantment Mana Modifier Effect and No Green Sockets",3,[4202],8,8,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7308],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1305868172,[],0,[]
23881,"WeaponEnchantmentHeistManaEffectWhiteSockets1",29353,8656,20,12413,12655,"","",1,"Enchantment Mana Modifier Effect and White Sockets",3,[4202],8,8,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7308],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1128870369,[],0,[]
23882,"WeaponEnchantmentHeistSpeedEffectAttributeRequirement1__",-12481,8657,20,12414,234,"","",1,"Enchantment Speed Modifier Effect and Attribute Requirement",3,[4202],6,6,-25,-25,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,"[7317,7310]",0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-749134746,[],0,[]
23883,"WeaponEnchantmentHeistSpeedEffectSocketsAreLinked1__",-19650,8658,20,12414,770,"","",1,"Enchantment Speed Modifier Effect and Sockets Are Linked",3,[4202],6,6,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7317],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1128984693,[],0,[]
23884,"WeaponEnchantmentHeistSpeedEffectNoRedSockets1",-32652,8659,20,12414,12656,"","",1,"Enchantment Speed Modifier Effect and No Red Sockets",3,[4202],8,8,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7317],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-2127625893,[],0,[]
23885,"WeaponEnchantmentHeistSpeedEffectNoBlueSockets1",-18786,8660,20,12414,12657,"","",1,"Enchantment Speed Modifier Effect and No Blue Sockets",3,[4202],8,8,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7317],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1644680345,[],0,[]
23886,"WeaponEnchantmentHeistSpeedEffectNoGreenSockets1",13864,8661,20,12414,12658,"","",1,"Enchantment Speed Modifier Effect and No Green Sockets",3,[4202],8,8,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7317],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-269035042,[],0,[]
23887,"WeaponEnchantmentHeistSpeedEffectWhiteSockets1_",24210,8662,20,12414,12655,"","",1,"Enchantment Speed Modifier Effect and White Sockets",3,[4202],8,8,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7317],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-666990932,[],0,[]
23888,"WeaponEnchantmentHeistCriticalEffectAttributeRequirement1_",24399,8663,30,12415,234,"","",1,"Enchantment Critical Modifier Effect and Attribute Requirement",3,[4202],6,6,-25,-25,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,"[7318,7310]",0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",602111148,[],0,[]
23889,"WeaponEnchantmentHeistCriticalEffectSocketsAreLinked1",-371,8664,30,12415,770,"","",1,"Enchantment Critical Modifier Effect and Sockets Are Linked",3,[4202],6,6,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7318],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2038007796,[],0,[]
23890,"WeaponEnchantmentHeistCriticalEffectNoRedSockets1",-17305,8665,30,12415,12656,"","",1,"Enchantment Critical Modifier Effect and No Red Sockets",3,[4202],8,8,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7318],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-944735273,[],0,[]
23891,"WeaponEnchantmentHeistCriticalEffectNoBlueSockets1",12432,8666,30,12415,12657,"","",1,"Enchantment Critical Modifier Effect and No Blue Sockets",3,[4202],8,8,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7318],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1840536869,[],0,[]
23892,"WeaponEnchantmentHeistCriticalEffectNoGreenSockets1",11681,8667,30,12415,12658,"","",1,"Enchantment Critical Modifier Effect and No Green Sockets",3,[4202],8,8,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7318],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-864689708,[],0,[]
23893,"WeaponEnchantmentHeistCriticalEffectWhiteSockets1_",-24657,8668,30,12415,12655,"","",1,"Enchantment Critical Modifier Effect and White Sockets",3,[4202],8,8,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7318],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1581171090,[],0,[]
23894,"WeaponEnchantmentHeistAttributeEffectAttributeRequirement1",18467,8669,20,12416,234,"","",1,"Enchantment Attribute Modifier Effect and Attribute Requirement",3,[4202],6,6,-25,-25,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7310],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1087113455,[],0,[]
23895,"WeaponEnchantmentHeistAttributeEffectSocketsAreLinked1_",22232,8670,20,12416,770,"","",1,"Enchantment Attribute Modifier Effect and Sockets Are Linked",3,[4202],6,6,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7310],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",912810160,[],0,[]
23896,"WeaponEnchantmentHeistAttributeEffectNoRedSockets1",-12078,8671,20,12416,12656,"","",1,"Enchantment Attribute Modifier Effect and No Red Sockets",3,[4202],8,8,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7310],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1164219830,[],0,[]
23897,"WeaponEnchantmentHeistAttributeEffectNoBlueSockets1_",30382,8672,20,12416,12657,"","",1,"Enchantment Attribute Modifier Effect and No Blue Sockets",3,[4202],8,8,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7310],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1208237738,[],0,[]
23898,"WeaponEnchantmentHeistAttributeEffectNoGreenSockets1",5469,8673,20,12416,12658,"","",1,"Enchantment Attribute Modifier Effect and No Green Sockets",3,[4202],8,8,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7310],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",862070335,[],0,[]
23899,"WeaponEnchantmentHeistAttributeEffectWhiteSockets1_",25034,8674,20,12416,12655,"","",1,"Enchantment Attribute Modifier Effect and White Sockets",3,[4202],8,8,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7310],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-251555637,[],0,[]
23900,"WeaponEnchantmentHeistAilmentEffectAttributeRequirement1_",3874,8675,20,12417,234,"","",1,"Enchantment Ailment Modifier Effect and Attribute Requirement",3,[4202],6,6,-25,-25,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,"[7319,7310]",0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1269515402,[],0,[]
23901,"WeaponEnchantmentHeistAilmentEffectSocketsAreLinked1",-32308,8676,20,12417,770,"","",1,"Enchantment Ailment Modifier Effect and Sockets Are Linked",3,[4202],6,6,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7319],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1053998879,[],0,[]
23902,"WeaponEnchantmentHeistAilmentEffectNoRedSockets1_",-468,8677,20,12417,12656,"","",1,"Enchantment Ailment Modifier Effect and No Red Sockets",3,[4202],8,8,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7319],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-515825811,[],0,[]
23903,"WeaponEnchantmentHeistAilmentEffectNoBlueSockets1__",-20865,8678,20,12417,12657,"","",1,"Enchantment Ailment Modifier Effect and No Blue Sockets",3,[4202],8,8,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7319],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-2030360444,[],0,[]
23904,"WeaponEnchantmentHeistAilmentEffectNoGreenSockets1",-3552,8679,20,12417,12658,"","",1,"Enchantment Ailment Modifier Effect and No Green Sockets",3,[4202],8,8,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7319],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1747753484,[],0,[]
23905,"WeaponEnchantmentHeistAilmentEffectWhiteSockets1",5797,8680,20,12417,12655,"","",1,"Enchantment Ailment Modifier Effect and White Sockets",3,[4202],8,8,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7319],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1301830461,[],0,[]
23906,"WeaponEnchantmentHeistPhysicalEffectSpeedEffectPenalty1___",4931,8681,69,12407,12414,"","",1,"Enchantment Physical Modifier Effect and Speed Modifier Effect Penalty",3,[4202],10,10,-25,-25,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,"[7311,7317]",0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",320929890,[],0,[]
23907,"WeaponEnchantmentHeistPhysicalEffectCriticalEffectPenalty1",31728,8682,69,12407,12415,"","",1,"Enchantment Physical Modifier Effect and Critical Modifier Effect Penalty",3,[4202],10,10,-25,-25,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,"[7311,7318]",0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",950944606,[],0,[]
23908,"WeaponEnchantmentHeistPhysicalEffectSocketPenalty1",1668,8683,69,12407,12654,"","",1,"Enchantment Physical Modifier Effect and Socket Penalty",3,[4202],15,15,-3,-3,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7311],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1964995483,[],0,[]
23909,"WeaponEnchantmentHeistPhysicalEffectAttributeRequirementPenalty1",5860,8684,69,12407,234,"","",1,"Enchantment Physical Modifier Effect and Attribute Requirement Penalty",3,[4202],15,15,200,200,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,"[7311,7310]",0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",619065858,[],0,[]
23910,"WeaponEnchantmentHeistPhysicalEffectOnlyRedSockets1",5444,8685,69,12407,12651,"","",1,"Enchantment Physical Modifier Effect and Only Red Sockets",3,[4202],10,10,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7311],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",643707674,[],0,[]
23911,"WeaponEnchantmentHeistPhysicalEffectOnlyBlueSockets1_",-15771,8686,69,12407,12653,"","",1,"Enchantment Physical Modifier Effect and Only Blue Sockets",3,[4202],10,10,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7311],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1632805687,[],0,[]
23912,"WeaponEnchantmentHeistPhysicalEffectOnlyGreenSockets1",-7784,8687,69,12407,12652,"","",1,"Enchantment Physical Modifier Effect and Only Green Sockets",3,[4202],10,10,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7311],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1243786171,[],0,[]
23913,"WeaponEnchantmentHeistFireEffectSpeedEffectPenalty1",-28458,8688,69,12408,12414,"","",1,"Enchantment Fire Modifier Effect and Speed Modifier Effect Penalty",3,[4202],10,10,-25,-25,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,"[7312,7317]",0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-766360956,[],0,[]
23914,"WeaponEnchantmentHeistFireEffectCriticalEffectPenalty1",-31876,8689,69,12408,12415,"","",1,"Enchantment Fire Modifier Effect and Critical Modifier Effect Penalty",3,[4202],10,10,-25,-25,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,"[7312,7318]",0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1946022017,[],0,[]
23915,"WeaponEnchantmentHeistFireEffectSocketPenalty1",-8773,8690,69,12408,12654,"","",1,"Enchantment Fire Modifier Effect and Socket Penalty",3,[4202],15,15,-3,-3,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7312],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",72473066,[],0,[]
23916,"WeaponEnchantmentHeistFireEffectAttributeRequirementPenalty1",6290,8691,69,12408,234,"","",1,"Enchantment Fire Modifier Effect and Attribute Requirement Penalty",3,[4202],15,15,200,200,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,"[7312,7310]",0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-220796348,[],0,[]
23917,"WeaponEnchantmentHeistFireEffectOnlyRedSockets1",-4557,8692,69,12408,12651,"","",1,"Enchantment Fire Modifier Effect and Only Red Sockets",3,[4202],10,10,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7312],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2147389901,[],0,[]
23918,"WeaponEnchantmentHeistFireEffectOnlyBlueSockets1",-24217,8693,69,12408,12653,"","",1,"Enchantment Fire Modifier Effect and Only Blue Sockets",3,[4202],10,10,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7312],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-324252213,[],0,[]
23919,"WeaponEnchantmentHeistFireEffectOnlyGreenSockets1",-18402,8694,69,12408,12652,"","",1,"Enchantment Fire Modifier Effect and Only Green Sockets",3,[4202],10,10,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7312],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-953516236,[],0,[]
23920,"WeaponEnchantmentHeistLightningEffectSpeedEffectPenalty1",22942,8695,69,12409,12414,"","",1,"Enchantment Lightning Modifier Effect and Speed Modifier Effect Penalty",3,[4202],10,10,-25,-25,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,"[7313,7317]",0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1153047845,[],0,[]
23921,"WeaponEnchantmentHeistLightningEffectCriticalEffectPenalty1_",26458,8696,69,12409,12415,"","",1,"Enchantment Lightning Modifier Effect and Critical Modifier Effect Penalty",3,[4202],10,10,-25,-25,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,"[7313,7318]",0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",984702443,[],0,[]
23922,"WeaponEnchantmentHeistLightningEffectSocketPenalty1",-21918,8697,69,12409,12654,"","",1,"Enchantment Lightning Modifier Effect and Socket Penalty",3,[4202],15,15,-3,-3,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[7313],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-875142732,[],0,[]
23923,"WeaponEnchantmentHeistLightningEffectAttributeRequirementPenalty1",-8119,8698,69,12409,234,"","",1,"Enchantment Lightning Modifier Effect and Attribute Requirement Penalty",3,[4202],15,15,200,200,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,"[7313,7310]",0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1757841552,[],0,[]
