"rownum","Id","IsSupport","AllowedActiveSkillTypes","SupportGemLetter","Attribute","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","i32_70","[i32]_74","CannotBeSupported","i32_91","CastTime","ActiveSkill","IgnoreMinionTypes","bool_116","AddedMinionActiveSkillTypes","Animation","MultiPartAchievement","bool_165","SupportWeaponRestrictions","RegularVariant","i32_190","i32_194","i32_198","bool_202","StatSet","[rid]_219"
5079,"CausticMortarElemental","",[],"",4,[],[],"",0,[],"",2,1000,653,"","",[],"","","",[],"",0,7,0,"",5074,[]
5080,"CausticMortarElementalPlaguewing","",[],"",4,[],[],"",0,[],"",2,1570,653,"","",[],"","","",[],"",0,7,0,"",5075,[]
5081,"CausticMortarGardenGuardianArena","",[],"",4,[],[],"",0,[],"",2,1000,653,"","",[],"","","",[],"",0,9,0,"",5076,[]
5082,"BestiarySpiderPlagueMortarElemental","",[],"",4,[],[],"",0,[],"",2,1000,653,"","",[],"","","",[],"",0,7,0,"",5077,[]
5083,"BestiarySpiderPlagueMortarElementalClone","",[],"",4,[],[],"",0,[],"",2,1000,653,"","",[],"","","",[],"",0,7,0,"",5078,[]
5084,"BansheeBloodMortar","",[],"",4,[],[],"",0,[],"",2,1000,653,"","",[],"","","",[],"",0,8,0,"",5079,[]
5085,"TarMortarProphecy","",[],"",4,[],[],"",0,[],"",2,1000,653,"","",[],"","","",[],"",0,0,0,"",5080,[]
5086,"TarMortarProphecyBoss","",[],"",4,[],[],"",0,[],"",2,1000,653,"","",[],"","","",[],"",0,0,0,"",5081,[]
5087,"SlaveCatcherNetThrow","",[],"",4,[],[],"",0,[],"",2,1000,653,"","",[],"","","",[],"",0,5,0,"",5082,[]
5088,"ArakaaliWeb","",[],"",4,[],[],"",0,[],"",2,1000,653,"","",[],"","","",[],"",0,0,0,"",5083,[]
5089,"ArakaaliWebP2","",[],"",4,[],[],"",0,[],"",2,1000,653,"","",[],"","","",[],"",0,0,0,"",5084,[]
5090,"ArakaaliWebP2Standalone","",[],"",4,[],[],"",0,[],"",2,1000,653,"","",[],"","","",[],"",0,0,0,"",5085,[]
5091,"BestiarySpiderPlagueWebMortar","",[],"",4,[],[],"",0,[],"",2,1000,653,"","",[],"","","",[],"",0,0,0,"",5086,[]
5092,"BarrelSpiderBossWeb","",[],"",4,[],[],"",0,[],"",2,1000,653,"","",[],"","","",[],"",0,0,0,"",5087,[]
5093,"BestiarySnake2FireMortarGround","",[],"",4,[],[],"",0,[],"",2,1000,653,"","",[],"","","",[],"",0,0,0,"",5088,[]
5094,"MinerBeacon","",[],"",4,[],[],"",0,[],"",2,1000,654,"","",[],"","","",[],"",0,4,0,"",5089,[]
5095,"MinerBeaconMapBoss","",[],"",4,[],[],"",0,[],"",2,1000,654,"","",[],"","","",[],"",0,4,0,"",5090,[]
5096,"EyeBallLightning","",[],"",3,[],[],"",0,[],"",2,800,309,"","",[],"","","",[],"",0,2,0,"",5091,[]
5097,"ExileShadowBallLightning","",[],"",3,[],[],"",0,[],"",2,800,309,"","",[],"","","",[],"",0,2,0,"",5092,[]
5098,"VinktarsBallLightning","",[],"",3,[],[],"",0,[],"",2,800,309,"","",[],"","","",[],"",0,0,0,"",5093,[]
5099,"VinktarsBallLightning2","",[],"",3,[],[],"",0,[],"",2,800,309,"","",[],"","","",[],"",0,2,0,"",5094,[]
5100,"ProphecyBossBallLightningFast","",[],"",3,[],[],"",0,[],"",2,800,309,"","",[],"","","",[],"",0,2,0,"",5095,[]
5101,"ProphecyBossBallLightningFastMap","",[],"",3,[],[],"",0,[],"",2,800,309,"","",[],"","","",[],"",0,2,0,"",5096,[]
5102,"BestiaryIguanaSpiritSubBossBallLightning","",[],"",3,[],[],"",0,[],"",2,50,309,"","",[],"","","",[],"",0,2,0,"",5097,[]
5103,"MalachaiTransformPiety","",[],"",4,[],[],"",0,[],"",2,1000,655,"","",[],"","","",[],"",0,0,0,"",5098,[]
5104,"PietyTransformPiety","",[],"",4,[],[],"",0,[],"",2,1200,656,"","",[],"","","",[],"",0,0,0,"",5099,[]
5105,"PietyTransformPietyFromBeast","",[],"",4,[],[],"",0,[],"",2,2130,657,"","",[],"","","",[],"",0,0,0,"",5100,[]
5106,"PietyTransformEnd","",[],"",4,[],[],"",0,[],"",2,1000,658,"","",[],"","","",[],"",0,0,0,"",5101,[]
5107,"PietyTransformEndBeast","",[],"",4,[],[],"",0,[],"",2,1000,659,"","",[],"","","",[],"",0,0,0,"",5102,[]
5108,"MalachaiImpale","",[],"",4,[],[],"",0,[],"",2,1000,660,"","",[],"","","",[],"",0,0,0,"",5103,[]
5109,"SummonLavaElementalWbMinion","",[],"",4,[],[],"",0,[],"",2,1000,495,"","",[],"","","",[],"",0,0,0,"",5104,[]
5110,"PietyActivateEyeSpawner","",[],"",4,[],[],"",0,[],"",2,1000,661,"","",[],"","","",[],"",0,0,0,"",5105,[]
5111,"PietyActivateEyeSpawner2","",[],"",4,[],[],"",0,[],"",2,1000,661,"","",[],"","","",[],"",0,0,0,"",5106,[]
5112,"MalachaiOpenHeart","",[],"",4,[],[],"",0,[],"",2,1000,662,"","",[],"","","",[],"",0,0,0,"",5107,[]
5113,"HeartGrantShield","",[],"",4,[],[],"",0,[],"",2,1000,663,"","",[],"","","",[],"",0,0,0,"",5108,[]
5114,"GainCharges","",[],"",4,[],[],"",0,[],"",2,1000,664,"","",[],"","","",[],"",0,0,0,"",5109,[]
5115,"TempestDaemonGainCharges","",[],"",4,[],[],"",0,[],"",2,1000,664,"","",[],"","","",[],"",0,0,0,"",5110,[]
5116,"DaressoSwordTrap","",[],"",4,[],[],"",0,[],"",2,250,665,"","",[],"","","",[],"",0,0,0,"",5111,[]
5117,"MalachaiTriBomb","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],"",90,"",[],"",0,0,0,"",5112,[]
5118,"MalachaiSpawnTriBomb","",[],"",4,[],[],"",0,[],"",2,1000,666,"","",[],"","","",[],"",0,0,0,"",5113,[]
5119,"EmptyActionVultureBossWave","",[],"",4,[],[],"",0,[],"",2,2330,1284,"","",[],20,"","",[],"",0,0,0,"",5114,[]
5120,"VultureBossRepeatableWave","",[],"",4,[],[],"",0,[],"",2,1000,667,"","",[],"","","",[],"",0,0,0,"",5115,[]
5121,"VultureBossRepeatableWaveGeometryAttack","",[],"",4,[],[],"",0,[],"",2,1000,1234,"","",[],"","","",[],"",423,0,0,"",5116,[]
5122,"ProphecyRepeatableWave","",[],"",4,[],[],"",0,[],"",2,1000,667,"","",[],"","","",[],"",0,0,0,"",5117,[]
5123,"ProphecyRepeatableWaveGeometryAttack","",[],"",4,[],[],"",0,[],"",2,1000,1234,"","",[],"","","",[],"",424,0,0,"",5118,[]
5124,"MalachaiRepeatableWave","",[],"",4,[],[],"",0,[],"",2,1000,667,"","",[],"","","",[],"",0,1,0,"",5119,[]
5125,"MalachaiRepeatableWaveGeometryAttack","",[],"",4,[],[],"",0,[],"",2,1000,1234,"","",[],67,"","",[],"",405,0,0,"",5120,[]
5126,"PhaseRun","",[],"",2,[],[],"",-1841821486,[],"",2,0,668,"","",[],"","","",[],"",0,0,0,"",5121,[]
5127,"PhaseRunRoyale","",[],"",2,[],[],"",-1991794022,[],"",2,0,668,"","",[],"","","",[],"",0,0,0,"",5122,[]
5128,"NewMonsterPhaseRun","",[],"",4,[],[],"",0,[],"",2,500,668,"","",[],"","","",[],"",0,0,0,"",5123,[]
5129,"ChimeralPhaseRun","",[],"",4,[],[],"",0,[],"",2,500,668,"","",[],"","","",[],"",0,1,0,"",5124,[]
5130,"RainOfMineBats","",[],"",4,[],[],"",0,[],"",2,750,515,"","",[],"","","",[],"",0,0,0,"",5125,[]
5131,"MineBatAmbush","",[],"",4,[],[],"",0,[],"",2,1170,457,"","",[],"","","",[],"",0,1,0,"",5126,[]
5132,"FireElementalMeteor","",[],"",4,[],[],"",0,[],"",2,3000,669,"","",[],"","","",[],"",0,0,0,"",5127,[]
5133,"FireElementalMeteorTalismanT2","",[],"",4,[],[],"",0,[],"",2,3000,669,"","",[],"","","",[],"",0,0,0,"",5128,[]
5134,"FireElementalMeteorEssence","",[],"",4,[],[],"",0,[],"",2,3000,669,"","",[],"","","",[],"",0,0,0,"",5129,[]
5135,"FireElementalMeteorSummoned","",[],"",4,[],[],"",0,[],"",2,1500,669,"","",[],49,"","",[],"",0,0,0,"",5130,[]
5136,"BlastRainAltMercenary","",[],"",2,[],[],"",0,[],"",2,1000,671,"","",[],"","","",[],"",1,0,0,"",5131,[]
5137,"BlastRainAltMercenaryEncounter","",[],"",2,[],[],"",0,[],"",2,1000,671,"","",[],"","","",[],"",1,0,0,"",5132,[]
5138,"BlastRainColdMercenary","",[],"",2,[],[],"",0,[],"",2,1000,670,"","",[],"","","",[],"",0,2,0,"",5133,[]
5139,"BlastRain","",[],"",2,[],[],"",527810541,[],"",2,1000,670,"","",[],"","","",[],"",0,0,0,"",5134,[]
5140,"BlastRainAltX","",[],"",2,[],[],"",-2107062181,[],"",2,1000,671,"","",[],"","","",[],"",1,0,0,"",5135,[]
5141,"BlastRainAltY","",[],"",2,[],[],"",-1324976636,[],"",2,1000,672,"","",[],"","","",[],"",0,0,0,"",5136,[]
5142,"BlastRainRoyale","",[],"",2,[],[],"",-945561122,[],"",2,1000,670,"","",[],"","","",[],"",0,0,0,"",5137,[]
5143,"BanditBlastRainAS","",[],"",2,[],[],"",0,[],"",2,1000,670,"","",[],"","","",[],"",0,0,0,"",5138,[]
5144,"BanditChampionBlastRain","",[],"",2,[],[],"",0,[],"",2,1000,670,"","",[],"","","",[],"",0,0,0,"",5139,[]
5145,"AutonomousBlastRainTrap","",[],"",2,[],[],"",0,[],"",2,1000,670,"","",[],"","","",[],"",0,0,0,"",5140,[]
5146,"NightwaneBossBlastRain","",[],"",2,[],[],"",0,[],"",2,1000,670,"","",[],"","","",[],"",0,1,0,"",5141,[]
5147,"MassSkeletonBossBlastRain","",[],"",2,[],[],"",0,[],"",2,1000,670,"","",[],"","","",[],"",0,1,0,"",5142,[]
5148,"BanditChampionBlastRainSpectre","",[],"",2,[],[],"",0,[],"",2,1000,670,"","",[],"","","",[],"",0,0,0,"",5143,[]
5149,"ProphecyBossBlastRain","",[],"",2,[],[],"",0,[],"",2,1000,670,"","",[],"","","",[],"",0,1,0,"",5144,[]
5150,"ProphecyBossBlastRainMap","",[],"",2,[],[],"",0,[],"",2,1000,670,"","",[],"","","",[],"",0,1,0,"",5145,[]
5151,"InvisibleFireBlastRain","",[],"",2,[],[],"",0,[],"",2,1000,670,"","",[],"","","",[],"",0,5,0,"",5146,[]
5152,"KaomWarriorBlastRain","",[],"",2,[],[],"",0,[],"",2,1000,670,"","",[],"","","",[],"",0,2,0,"",5147,[]
5153,"KaomWarriorBlastRainSynthesis","",[],"",2,[],[],"",0,[],"",2,1000,670,"","",[],"","","",[],"",0,2,0,"",5148,[]
5154,"KaomWarriorBlastRain2","",[],"",2,[],[],"",0,[],"",2,1000,670,"","",[],"","","",[],"",0,0,0,"",5149,[]
5155,"LunarisGuardBlastRain","",[],"",2,[],[],"",0,[],"",2,1000,670,"","",[],"","","",[],"",0,1,0,"",5150,[]
5156,"ExileDuelistBlastRain","",[],"",2,[],[],"",0,[],"",2,1000,670,"","",[],"","","",[],"",0,1,0,"",5151,[]
5157,"GreustArcherBlastRainTriggered","",[],"",4,[],[],"",0,[],"",2,1000,673,"","",[],"","","",[],"",0,4,0,"",5152,[]
5158,"BlastRainUltimatum","",[],"",4,[],[],"",0,[],"",2,1000,670,"","",[],"","","",[],"",0,6,0,"",5153,[]
5159,"BlastRainUltimatumRuin","",[],"",4,[],[],"",0,[],"",2,1000,670,"","",[],53,"","",[],"",0,7,0,"",5154,[]
5160,"AncestralIceBlastRain","",[],"",4,[],[],"",0,[],"",2,1000,673,"","",[],"","","",[],"",0,8,0,"",5155,[]
5161,"GalvanicArrowMercenary","",[],"",2,[],[],"",0,[],"",2,1000,674,"","",[],"","","",[],"",1,0,0,"",5156,[]
5162,"GalvanicArrow","",[],"",2,[],[],"",-863670932,[],"",2,1000,674,"","",[],"","","",[],"",1,0,0,"",5157,[]
5163,"GalvanicArrowAltX","",[],"",2,[],[],"",415015674,[],"",2,1000,675,"","",[],"","","",[],"",1,0,0,"",5158,[]
5164,"GalvanicArrowAltY","",[],"",2,[],[],"",420049493,[],"",2,1000,676,"","",[],"","","",[],"",2,0,0,"",5159,[]
5165,"GalvanicArrowRoyale","",[],"",2,[],[],"",-2090284819,[],"",2,1000,674,"","",[],"","","",[],"",1,0,0,"",5160,[]
5166,"ProphecyShrapnelShot","",[],"",2,[],[],"",0,[],"",2,1000,674,"","",[],"","","",[],"",0,0,0,"",5161,[]
5167,"VaalGuardShrapnelShot","",[],"",4,[],[],"",0,[],"",2,1000,674,"","",[],"","","",[],"",0,0,0,"",5162,[]
5168,"BurnwillowTargetArea","",[],"",4,[],[],"",0,[],"",2,1000,677,"","",[],"","","",[],"",0,0,0,"",5163,[]
5169,"TukohamaTargetArea","",[],"",4,[],[],"",0,[],"",2,650,677,"","",[],"","","",[],"",0,0,0,"",5164,[]
5170,"StaticTether","",[],"",3,[],[],"",48468036,[],"",2,1000,678,"","",[],"","","",[],"",0,0,0,"",5165,[]
5171,"PietyReverseCleave","",[],"",4,[],[],"",0,[],"",2,1000,679,"","",[],"","","",[],"",0,0,0,"",5166,[]
5172,"BladefallMercenary","",[],"",2,[],[],"",0,[],"",2,700,680,"","",[],"","","",[],"",0,0,0,"",5167,[]
5173,"BladefallAltMercenary","",[],"",2,[],[],"",0,[],"",2,200,683,"","",[],"","","",[],"",0,0,0,"",5168,[]
5174,"Bladefall","",[],"",2,[],[],"",-718445653,[],"",2,700,680,"","",[],"","","",[],"",0,0,0,"",5169,[]
5175,"BladefallAltX","",[],"",2,[],[],"",488761977,[],"",2,700,681,"","",[],"","","",[],"",0,0,0,"",5170,[]
5176,"BladefallAltY","",[],"",2,[],[],"",118432474,[],"",2,700,682,"","",[],"","","",[],"",0,0,0,"",5171,[]
5177,"BladefallAltZ","",[],"",2,[],[],"",-940101745,[],"",2,0,683,"","",[],"","","",[],"",0,0,0,"",5172,[]
5178,"BladefallRoyale","",[],"",2,[],[],"",-1570863903,[],"",2,700,680,"","",[],"","","",[],"",0,0,0,"",5173,[]
5179,"IzaroDaemonBladefall","",[],"",2,[],[],"",0,[],"",2,800,680,"","",[],"","","",[],"",0,0,0,"",5174,[]
5180,"ExileWitchBladefall","",[],"",2,[],[],"",0,[],"",2,800,680,"","",[],"","","",[],"",0,0,0,"",5175,[]
5181,"PerandusBladefall1","",[],"",2,[],[],"",0,[],"",2,800,680,"","",[],"","","",[],"",0,1,0,"",5176,[]
5182,"DawnBladefall","",[],"",2,[],[],"",0,[],"",2,1500,680,"","",[],"","","",[],"",1,1,0,"",5177,[]
5183,"DawnBladefallAtlasUber","",[],"",2,[],[],"",0,[],"",2,1500,680,"","",[],"","","",[],"",1,1,0,"",5178,[]
5184,"ExileTemplarBladefall","",[],"",2,[],[],"",0,[],"",2,800,680,"","",[],"","","",[],"",0,1,0,"",5179,[]
5185,"SolarisGuardBladefall","",[],"",2,[],[],"",0,[],"",2,800,680,"","",[],"","","",[],"",0,1,0,"",5180,[]
5186,"UndyingBladefall","",[],"",2,[],[],"",0,[],"",2,1600,680,"","",[],"","","",[],"",0,2,0,"",5181,[]
5187,"UnholyTrioBladefall","",[],"",2,[],[],"",0,[],"",2,1930,680,"","",[],"","","",[],"",0,0,0,"",5182,[]
5188,"IguanaBossBladefall","",[],"",2,[],[],"",0,[],"",2,2500,680,"","",[],53,"","",[],"",0,3,0,"",5183,[]
5189,"IguanaBossChromeBladefall","",[],"",2,[],[],"",0,[],"",2,2500,680,"","",[],53,"","",[],"",0,4,0,"",5184,[]
5190,"BladeVortexAltMercenary","",[],"",2,[],[],"",0,[],"",2,600,975,"","",[],"","","",[],"",1,0,0,"",5185,[]
5191,"BladeVortexMercenary","",[],"",2,[],[],"",0,[],"",2,500,974,"","",[],"","","",[],"",0,0,0,"",5186,[]
5192,"BladeVortex","",[],"",2,[],[],"",557245487,[],"",2,500,974,"","",[],"","","",[],"",0,0,0,"",5187,[]
5193,"BladeVortexAltX","",[],"",2,[],[],"",-1053964078,[],"",2,1200,975,"","",[],"","","",[],"",1,0,0,"",5188,[]
5194,"BladeVortexAltY","",[],"",2,[],[],"",-1576861242,[],"",2,500,976,"","",[],"","","",[],"",0,0,0,"",5189,[]
5195,"BladeVortexRoyale","",[],"",2,[],[],"",222926763,[],"",2,500,974,"","",[],"","","",[],"",0,0,0,"",5190,[]
5196,"TalismanT2BladeVortexDaemon","",[],"",2,[],[],"",0,[],"",2,500,943,"","",[],"","","",[],"",0,0,0,"",5191,[]
5197,"ProphecyDaemonBladeVortex","",[],"",2,[],[],"",0,[],"",2,500,974,"","",[],"","","",[],"",0,1,0,"",5192,[]
5198,"MaligaroDaemonBladeVortex","",[],"",2,[],[],"",0,[],"",2,500,974,"","",[],"","","",[],"",0,3,0,"",5193,[]
5199,"MaligaroDaemonBladeVortexUber","",[],"",2,[],[],"",0,[],"",2,500,974,"","",[],"","","",[],"",0,3,0,"",5194,[]
5200,"UnholyTrioDaemonBladeVortex","",[],"",2,[],[],"",0,[],"",2,500,974,"","",[],"","","",[],"",0,4,0,"",5195,[]
5201,"VendigoBossBladeVortex","",[],"",2,[],[],"",0,[],"",2,500,943,"","",[],"","","",[],"",0,1,0,"",5196,[]
5202,"VendigoBossBladeVortexDaemon","",[],"",2,[],[],"",0,[],"",2,500,943,"","",[],"","","",[],"",0,1,0,"",5197,[]
5203,"UndyingOutcastBladeVortex","",[],"",2,[],[],"",0,[],"",2,500,943,"","",[],"","","",[],"",0,0,0,"",5198,[]
5204,"MaligarosUndyingBladeVortex","",[],"",2,[],[],"",0,[],"",2,1000,943,"","",[],"","","",[],"",0,0,0,"",5199,[]
5205,"PerandusBladeVortexTotem","",[],"",2,[],[],"",0,[],"",2,500,943,"","",[],"","","",[],"",0,0,0,"",5200,[]
5206,"IzaroGargoyleBladeVortexFire","",[],"",2,[],[],"",0,[],"",2,500,943,"","",[],"","","",[],"",0,0,0,"",5201,[]
5207,"IzaroGargoyleBladeVortexCold","",[],"",2,[],[],"",0,[],"",2,500,943,"","",[],"","","",[],"",0,0,0,"",5202,[]
5208,"IzaroGargoyleBladeVortexLightning","",[],"",2,[],[],"",0,[],"",2,500,943,"","",[],"","","",[],"",0,0,0,"",5203,[]
5209,"IzaroDaemonBladeVortex","",[],"",2,[],[],"",0,[],"",2,500,943,"","",[],"","","",[],"",0,0,0,"",5204,[]
5210,"GhostPirateBladeVortex","",[],"",2,[],[],"",0,[],"",2,500,943,"","",[],"","","",[],"",0,0,0,"",5205,[]
5211,"GhostPirateBladeVortexSpectre","",[],"",2,[],[],"",0,[],"",2,500,943,"","",[],"","","",[],"",0,0,0,"",5206,[]
5212,"ExileDuelistBladeVortex","",[],"",2,[],[],"",0,[],"",2,500,943,"","",[],"","","",[],"",0,0,0,"",5207,[]
5213,"DemonModularBladeVortex","",[],"",2,[],[],"",0,[],"",2,500,943,"","",[],"","","",[],"",0,1,0,"",5208,[]
5214,"DemonModularBladeVortexSpectre","",[],"",2,[],[],"",0,[],"",2,500,943,"","",[],"","","",[],"",0,1,0,"",5209,[]
5215,"CorpseWheelBladeVortex","",[],"",2,[],[],"",0,[],"",2,1000,943,"","",[],"","","",[],"",0,2,0,"",5210,[]
5216,"DelveTormentBladeVortex","",[],"",2,[],[],"",0,[],"",2,500,943,"","",[],"","","",[],"",0,0,0,"",5211,[]
5217,"FrostBombMercenary","",[],"",3,[],[],"",0,[],"",2,500,687,"","",[],"","","",[],"",0,0,0,"",5212,[]
5218,"FrostBomb","",[],"",3,[],[],"",535612284,[],"",2,500,687,"","",[],"","","",[],"",0,0,0,"",5213,[]
5219,"FrostBombAltX","",[],"",3,[],[],"",1425347224,[],"",2,700,688,"","",[],"","","",[],"",0,0,0,"",5214,[]
5220,"FrostBombAltY","",[],"",3,[],[],"",-838646142,[],"",2,500,689,"","",[],"","","",[],"",0,0,0,"",5215,[]
5221,"FrostBombRoyale","",[],"",3,[],[],"",423024122,[],"",2,500,687,"","",[],"","","",[],"",0,0,0,"",5216,[]
5222,"TalismanFrostBomb","",[],"",3,[],[],"",0,[],"",2,500,687,"","",[],22,"","",[],"",0,0,0,"",5217,[]
5223,"EssenceFrostBomb","",[],"",3,[],[],"",0,[],"",2,500,687,"","",[],22,"","",[],"",0,0,0,"",5218,[]
5224,"ClockworkGolemFrostBomb","",[],"",3,[],[],"",0,[],"",2,500,687,"","",[],22,"","",[],"",0,2,0,"",5219,[]
5225,"MaelstromCellBossFrostBomb","",[],"",3,[],[],"",0,[],"",2,500,687,"","",[],22,"","",[],"",0,2,0,"",5220,[]
5226,"CelestialFrostBombShaperInfluence","",[],"",3,[],[],"",0,[],"",2,1330,687,"","",[],22,"","",[],"",0,2,0,"",5221,[]
5227,"CelestialFrostBombShaperInfluenceDaemon","",[],"",3,[],[],"",0,[],"",2,500,687,"","",[],22,"","",[],"",0,2,0,"",5222,[]
5228,"DemonModularFrostBomb","",[],"",3,[],[],"",0,[],"",2,500,687,"","",[],22,"","",[],"",0,0,0,"",5223,[]
5229,"LightningBombVinktars","",[],"",3,[],[],"",0,[],"",2,500,687,"","",[],22,"","",[],"",0,1,0,"",5224,[]
5230,"LightningBombShortVinktars","",[],"",3,[],[],"",0,[],"",2,500,687,"","",[],22,"","",[],"",0,1,0,"",5225,[]
5231,"LightningBombMediumVinktars","",[],"",3,[],[],"",0,[],"",2,500,687,"","",[],22,"","",[],"",0,1,0,"",5226,[]
5232,"LightningBombLongVinktars","",[],"",3,[],[],"",0,[],"",2,500,687,"","",[],22,"","",[],"",0,1,0,"",5227,[]
5233,"EnchantmentOfFlamesOnHit","",[],"",4,[],[],"",-491217175,[],1,2,1000,690,"","",[],"","","",[],"",0,0,0,"",5228,[]
5234,"EnchantmentOfFlamesOnHit2","",[],"",4,[],[],"",2107620097,[],1,2,1000,691,"","",[],"","","",[],"",0,0,0,"",5229,[]
5235,"EnchantmentOfFlamesOnHit3","",[],"",4,[],[],"",1754887704,[],1,2,1000,692,"","",[],"","","",[],"",0,0,0,"",5230,[]
5236,"EnchantmentOfFlamesOnHit4","",[],"",4,[],[],"",-1083379423,[],1,2,1000,693,"","",[],"","","",[],"",0,0,0,"",5231,[]
5237,"ManifestDancingDervishes","",[],"",4,[],[],"",-1837507413,[],"",2,1000,694,"","",[],"","","",[],"",0,0,0,"",5232,[]
5238,"SummonPuiTotemMinion","",[],"",4,[],[],"",0,[],"",2,1000,495,"","",[],"","","",[],"",0,0,0,"",5233,[]
5239,"SummonTukohamaPuiTotemMinionMarker","",[],"",4,[],[],"",0,[],"",2,1000,496,"","",[],"","","",[],"",0,0,0,"",5234,[]
5240,"SummonTukohamaPuiTotemMinion","",[],"",4,[],[],"",0,[],"",2,10,495,"","",[],"","","",[],"",0,0,0,"",5235,[]
5241,"SummonDropBearTrap","",[],"",4,[],[],"",0,[],"",2,1000,495,"","",[],"","","",[],"",0,0,0,"",5236,[]
5242,"BloodwingSummonBloodRaven","",[],"",4,[],[],"",0,[],"",2,4000,495,"","",[],"","","",[],"",0,0,0,"",5237,[]
5243,"SummonParasite","",[],"",4,[],[],"",0,[],"",2,2500,1117,"","",[],"","","",[],"",0,2,0,"",5238,[]
5244,"SummonParasiteBoss","",[],"",4,[],[],"",0,[],"",2,2500,495,"","",[],"","","",[],"",0,0,0,"",5239,[]
5245,"PuiTotemMonsterMortar","",[],"",4,[],[],"",0,[],"",2,1000,532,"","",[],"","","",[],"",5,0,0,"",5240,[]
5246,"TukohamaPuiTotemMortarTargeted","",[],"",4,[],[],"",0,[],"",2,750,532,"","",[],"","","",[],"",5,0,0,"",5241,[]
5247,"ClockworkGolemLightningProjectile","",[],"",4,[],[],"",0,[],"",2,2000,532,"","",[],"","","",[],"",12,0,0,"",5242,[]
5248,"OrbOfStorms","",[],"",3,[],[],"",-1762195649,[],"",2,500,695,"","",[],"","","",[],"",0,0,0,"",5243,[]
5249,"OrbOfStormsAltX","",[],"",3,[],[],"",617959783,[],"",2,500,696,"","",[],"","","",[],"",0,0,0,"",5244,[]
5250,"OrbOfStormsAltY","",[],"",3,[],[],"",-735504028,[],"",2,500,697,"","",[],"","","",[],"",0,0,0,"",5245,[]
5251,"OrbOfStormsMercenary","",[],"",3,[],[],"",0,[],"",2,500,695,"","",[],"","","",[],"",0,0,0,"",5246,[]
5252,"OrbOfStormsVinktarsSquareBoss","",[],"",3,[],[],"",0,[],"",2,500,695,"","",[],"","","",[],"",0,0,0,"",5247,[]
5253,"OrbOfStormsGoatmanShamanChampion","",[],"",3,[],[],"",0,[],"",2,1170,695,"","",[],34,"","",[],"",0,0,0,"",5248,[]
5254,"AxisOrbOfStorms","",[],"",3,[],[],"",0,[],"",2,500,695,"","",[],"","","",[],"",0,0,0,"",5249,[]
5255,"PerandusOrbOfStorms1","",[],"",3,[],[],"",0,[],"",2,500,695,"","",[],"","","",[],"",0,0,0,"",5250,[]
5256,"ProphecyOrbOfStorms","",[],"",3,[],[],"",0,[],"",2,500,695,"","",[],"","","",[],"",0,0,0,"",5251,[]
5257,"EssenceDaemonOrbOfStorms","",[],"",3,[],[],"",0,[],"",2,500,695,"","",[],"","","",[],"",0,0,0,"",5252,[]
5258,"ClockworkGolemOrbOfStorms","",[],"",3,[],[],"",0,[],"",2,1200,695,"","",[],"","","",[],"",0,1,0,"",5253,[]
5259,"MaelstromCellBossOrbOfStorms","",[],"",3,[],[],"",0,[],"",2,1200,695,"","",[],"","","",[],"",0,1,0,"",5254,[]
5260,"MaelstromCellBossOrbOfStormsDaemon","",[],"",3,[],[],"",0,[],"",2,50,695,"","",[],"","","",[],"",0,1,0,"",5255,[]
5261,"CelestialOrbOfStormsShaperInfluence","",[],"",3,[],[],"",0,[],"",2,1200,695,"","",[],"","","",[],"",0,1,0,"",5256,[]
5262,"BlightLightningModOnDeathOrbOfStorms","",[],"",3,[],[],"",0,[],"",2,50,695,"","",[],"","","",[],"",0,0,0,"",5257,[]
5263,"EnchantmentOfFrostOnKill","",[],"",4,[],[],"",987794579,[],1,2,1000,753,"","",[],"","","",[],"",0,1,0,"",5258,[]
5264,"EnchantmentOfFrostOnKill2","",[],"",4,[],[],"",-93340507,[],1,2,1000,754,"","",[],"","","",[],"",0,1,0,"",5259,[]
5265,"EnchantmentOfFrostOnKill3","",[],"",4,[],[],"",-1213054517,[],1,2,1000,755,"","",[],"","","",[],"",0,1,0,"",5260,[]
5266,"EnchantmentOfFrostOnKill4","",[],"",4,[],[],"",1173656643,[],1,2,1000,756,"","",[],"","","",[],"",0,1,0,"",5261,[]
5267,"EnchantmentOfBladesOnHit","",[],"",4,[],[],"",-842744848,[],1,2,1000,757,"","",[],"","","",[],"",0,0,0,"",5262,[]
5268,"EnchantmentOfBladesOnHit2","",[],"",4,[],[],"",2062967217,[],1,2,1000,758,"","",[],"","","",[],"",0,0,0,"",5263,[]
5269,"EnchantmentOfBladesOnHit3","",[],"",4,[],[],"",405020629,[],1,2,1000,759,"","",[],"","","",[],"",0,0,0,"",5264,[]
5270,"EnchantmentOfBladesOnHit4","",[],"",4,[],[],"",-745893778,[],1,2,1000,760,"","",[],"","","",[],"",0,0,0,"",5265,[]
5271,"LbRetractableTrap","",[],"",4,[],[],"",0,[],"",2,1000,698,"","",[],"","","",[],"",0,0,0,"",5266,[]
5272,"EnchantmentOfTheGraveOnKill","",[],"",4,[],[],"",1507901102,[],1,2,1000,699,"","",[],"","","",[],"",0,0,0,"",5267,[]
