"rownum","Id","bool","i32","Name","AOFiles","bool","bool","i32","bool","bool","i32","[rid]","BaseItemTypesKey","bool","ModsKeys","TagsKeys","ChestEffectsKey","MinLevel","string","MaxLevel","Corrupt_AchievementItemsKey","CurrencyUse_AchievementItemsKey","Encounter_AchievementItemsKeys","rid","InheritsFrom","bool","rid","[i32]","string","i32","i32","bool","rid","rid","bool","bool","[rid]","IsHardmode","StatsHardmode","bool"
1273,"Metadata/Chests/BetrayalChests/BetrayalChestWeapon2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,80,"","",100,"[0,9]","","","[8104,8107]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[2825364,125000]","",0,0,"","","","","",[],"",[],""
1274,"Metadata/Chests/BetrayalChests/BetrayalChestWeapon3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,120,"","",100,"[0,9]","","","[8104,8107]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[2825364,125000]","",0,0,"","","","","",[],"",[],""
1275,"Metadata/Chests/BetrayalChests/BetrayalChestGeneric1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,80,"","",100,[],"","","[8105,8107]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","","",[],"",[],""
1276,"Metadata/Chests/BetrayalChests/BetrayalChestGeneric2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,120,"","",100,[],"","","[8105,8107]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","","",[],"",[],""
1277,"Metadata/Chests/BetrayalChests/BetrayalChestGeneric3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,160,"","",100,[],"","","[8105,8107]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","","",[],"",[],""
1278,"Metadata/Chests/BetrayalChests/BetrayalChestGeneric4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,160,"","",100,[],"","","[8105,8107]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","","",[],"",[],""
1279,"Metadata/Chests/BetrayalChests/BetrayalChestQuality1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,20,"","",100,"[0,9,1,2,3,4,5]","","","[8104,8107,8109]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[2825364,125000,1122958,376224,437000,562000,499000]","",0,0,"","","","","",[],"",[],""
1280,"Metadata/Chests/BetrayalChests/BetrayalChestQuality2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,30,"","",100,"[0,9,1,2,3,4,5]","","","[8104,8107,8110]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[2825364,125000,1122958,376224,437000,562000,499000]","",0,0,"","","","","",[],"",[],""
1281,"Metadata/Chests/BetrayalChests/BetrayalChestQuality3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,40,"","",100,"[0,9,1,2,3,4,5]","","","[8104,8107,8111]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[2825364,125000,1122958,376224,437000,562000,499000]","",0,0,"","","","","",[],"",[],""
1282,"Metadata/Chests/BetrayalChests/BetrayalChestSocketCurrency1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[12],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[323077],"",0,0,1,"","","","",[],"",[],""
1283,"Metadata/Chests/BetrayalChests/BetrayalChestSocketCurrency2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[12],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[323077],"",0,0,1,"","","","",[],"",[],""
1284,"Metadata/Chests/BetrayalChests/BetrayalChestSocketCurrency3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[12],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[323077],"",0,0,1,"","","","",[],"",[],""
1285,"Metadata/Chests/BetrayalChests/BetrayalChestSocketCurrency4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[12],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[323077],"",0,0,1,"","","","",[],"",[],""
1286,"Metadata/Chests/BetrayalChests/BetrayalChestAspectRare1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","","",[],"",[],""
1287,"Metadata/Chests/BetrayalChests/BetrayalChestAspectRare2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","","",[],"",[],""
1288,"Metadata/Chests/BetrayalChests/BetrayalChestAspectRare3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","","",[],"",[],""
1289,"Metadata/Chests/BetrayalChests/BetrayalChestAspectRare4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","","",[],"",[],""
1290,"Metadata/Chests/BetrayalChests/BetrayalChestLegionSplinters1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,1,"","","","",[],"",[],""
1291,"Metadata/Chests/BetrayalChests/BetrayalChestLegionSplinters2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,1,"","","","",[],"",[],""
1292,"Metadata/Chests/BetrayalChests/BetrayalChestLegionSplinters3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,1,"","","","",[],"",[],""
1293,"Metadata/Chests/BetrayalChests/BetrayalChestLegionSplinters4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,1,"","","","",[],"",[],""
1294,"Metadata/Chests/BetrayalChests/BetrayalChestLegionIncubators1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,1,"","","","",[],"",[],""
1295,"Metadata/Chests/BetrayalChests/BetrayalChestLegionIncubators2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,1,"","","","",[],"",[],""
1296,"Metadata/Chests/BetrayalChests/BetrayalChestLegionIncubators3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,1,"","","","",[],"",[],""
1297,"Metadata/Chests/BetrayalChests/BetrayalChestLegionIncubators4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,1,"","","","",[],"",[],""
1298,"Metadata/Chests/BetrayalChests/BetrayalChestLegionScarabs1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,1,"","","","",[],"",[],""
1299,"Metadata/Chests/BetrayalChests/BetrayalChestLegionScarabs2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,1,"","","","",[],"",[],""
1300,"Metadata/Chests/BetrayalChests/BetrayalChestLegionScarabs3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,1,"","","","",[],"",[],""
1301,"Metadata/Chests/BetrayalChests/BetrayalChestLegionScarabs4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,1,"","","","",[],"",[],""
1302,"Metadata/Chests/BetrayalChests/BetrayalChestVeiledOrbs1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","","",[],"",[],""
1303,"Metadata/Chests/BetrayalChests/BetrayalChestVeiledOrbs2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","","",[],"",[],""
1304,"Metadata/Chests/BetrayalChests/BetrayalChestVeiledOrbs3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","","",[],"",[],""
1305,"Metadata/Chests/BetrayalChests/BetrayalChestVeiledOrbs4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","","",[],"",[],""
1306,"Metadata/Chests/BetrayalChests/BetrayalChestVeiledRareMasterMods1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","","",[],"",[],""
1307,"Metadata/Chests/BetrayalChests/BetrayalChestVeiledRareMasterMods2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","","",[],"",[],""
1308,"Metadata/Chests/BetrayalChests/BetrayalChestVeiledRareMasterMods3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","","",[],"",[],""
1309,"Metadata/Chests/BetrayalChests/BetrayalChestVeiledRareMasterMods4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","","",[],"",[],""
1310,"Metadata/Chests/BetrayalChests/BetrayalChestWellRolledRares1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","","",[],"",[],""
1311,"Metadata/Chests/BetrayalChests/BetrayalChestWellRolledRares2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","","",[],"",[],""
1312,"Metadata/Chests/BetrayalChests/BetrayalChestWellRolledRares3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","","",[],"",[],""
1313,"Metadata/Chests/BetrayalChests/BetrayalChestWellRolledRares4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","","",[],"",[],""
1314,"Metadata/Chests/BetrayalChests/BetrayalChestMapBreachEnchantment1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","","",[],"",[],""
1315,"Metadata/Chests/BetrayalChests/BetrayalChestMapBreachEnchantment2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","","",[],"",[],""
1316,"Metadata/Chests/BetrayalChests/BetrayalChestMapBreachEnchantment3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","","",[],"",[],""
1317,"Metadata/Chests/BetrayalChests/BetrayalChestMapBreachEnchantment4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[],"","",[8104],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","","",[],"",[],""
1318,"Metadata/Chests/BetrayalChests/HardModeGeneric1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,125,"","",100,[],"","",[8167],[],8,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","","",[],1,[],""
1319,"Metadata/Chests/BetrayalChests/HardModeGeneric2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,150,"","",100,[],"","",[8168],[],9,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","","",[],1,[],""
1320,"Metadata/Chests/BetrayalChests/HardModeGeneric3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,175,"","",100,[],"","",[8169],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","","",[],1,[],""
1321,"Metadata/Chests/BetrayalChests/HardModeGeneric4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,175,"","",100,[],"","",[8170],[],11,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","","",[],1,[],""
1322,"Metadata/Chests/BetrayalChests/HardModeBodyArmour1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,80,"","",100,[1],"","",[8167],[],8,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[1122958],"",0,0,"","","","","",[],1,[],""
1323,"Metadata/Chests/BetrayalChests/HardModeBodyArmour2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,100,"","",100,[1],"","",[8168],[],9,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[1122958],"",0,0,"","","","","",[],1,[],""
1324,"Metadata/Chests/BetrayalChests/HardModeBodyArmour3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,120,"","",100,[1],"","",[8169],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[1122958],"",0,0,"","","","","",[],1,[],""
1325,"Metadata/Chests/BetrayalChests/HardModeBodyArmour4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,120,"","",100,[1],"","",[8170],[],11,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[1122958],"",0,0,"","","","","",[],1,[],""
1326,"Metadata/Chests/BetrayalChests/HardModeHelmet1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,80,"","",100,[4],"","",[8167],[],8,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[562000],"",0,0,"","","","","",[],1,[],""
1327,"Metadata/Chests/BetrayalChests/HardModeHelmet2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,100,"","",100,[4],"","",[8168],[],9,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[562000],"",0,0,"","","","","",[],1,[],""
1328,"Metadata/Chests/BetrayalChests/HardModeHelmet3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,120,"","",100,[4],"","",[8169],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[562000],"",0,0,"","","","","",[],1,[],""
1329,"Metadata/Chests/BetrayalChests/HardModeHelmet4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,120,"","",100,[4],"","",[8170],[],11,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[562000],"",0,0,"","","","","",[],1,[],""
1330,"Metadata/Chests/BetrayalChests/HardModeGloves1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,80,"","",100,[2],"","",[8167],[],8,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[376224],"",0,0,"","","","","",[],1,[],""
1331,"Metadata/Chests/BetrayalChests/HardModeGloves2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,100,"","",100,[2],"","",[8168],[],9,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[376224],"",0,0,"","","","","",[],1,[],""
1332,"Metadata/Chests/BetrayalChests/HardModeGloves3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,120,"","",100,[2],"","",[8169],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[376224],"",0,0,"","","","","",[],1,[],""
1333,"Metadata/Chests/BetrayalChests/HardModeGloves4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,120,"","",100,[2],"","",[8170],[],11,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[376224],"",0,0,"","","","","",[],1,[],""
1334,"Metadata/Chests/BetrayalChests/HardModeBoots1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,80,"","",100,[3],"","",[8167],[],8,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[437000],"",0,0,"","","","","",[],1,[],""
1335,"Metadata/Chests/BetrayalChests/HardModeBoots2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,100,"","",100,[3],"","",[8168],[],9,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[437000],"",0,0,"","","","","",[],1,[],""
1336,"Metadata/Chests/BetrayalChests/HardModeBoots3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,120,"","",100,[3],"","",[8169],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[437000],"",0,0,"","","","","",[],1,[],""
1337,"Metadata/Chests/BetrayalChests/HardModeBoots4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,120,"","",100,[3],"","",[8170],[],11,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[437000],"",0,0,"","","","","",[],1,[],""
1338,"Metadata/Chests/BetrayalChests/HardModeShield1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,80,"","",100,[5],"","",[8167],[],8,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[499000],"",0,0,"","","","","",[],1,[],""
1339,"Metadata/Chests/BetrayalChests/HardModeShield2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,100,"","",100,[5],"","",[8168],[],9,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[499000],"",0,0,"","","","","",[],1,[],""
1340,"Metadata/Chests/BetrayalChests/HardModeShield3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,120,"","",100,[5],"","",[8169],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[499000],"",0,0,"","","","","",[],1,[],""
1341,"Metadata/Chests/BetrayalChests/HardModeShield4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,120,"","",100,[5],"","",[8170],[],11,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[499000],"",0,0,"","","","","",[],1,[],""
1342,"Metadata/Chests/BetrayalChests/HardModeWeapons1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,80,"","",100,[0],"","",[8167],[],8,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[2825364],"",0,0,"","","","","",[],1,[],""
1343,"Metadata/Chests/BetrayalChests/HardModeWeapons2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,100,"","",100,[0],"","",[8168],[],9,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[2825364],"",0,0,"","","","","",[],1,[],""
1344,"Metadata/Chests/BetrayalChests/HardModeWeapons3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,120,"","",100,[0],"","",[8169],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[2825364],"",0,0,"","","","","",[],1,[],""
1345,"Metadata/Chests/BetrayalChests/HardModeWeapons4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,120,"","",100,[0],"","",[8170],[],11,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[2825364],"",0,0,"","","","","",[],1,[],""
1346,"Metadata/Chests/BetrayalChests/HardModeQuiver1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,80,"","",100,[9],"","",[8167],[],8,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[125000],"",0,0,"","","","","",[],1,[],""
1347,"Metadata/Chests/BetrayalChests/HardModeQuiver2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,100,"","",100,[9],"","",[8168],[],9,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[125000],"",0,0,"","","","","",[],1,[],""
1348,"Metadata/Chests/BetrayalChests/HardModeQuiver3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,120,"","",100,[9],"","",[8169],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[125000],"",0,0,"","","","","",[],1,[],""
1349,"Metadata/Chests/BetrayalChests/HardModeQuiver4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,120,"","",100,[9],"","",[8170],[],11,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[125000],"",0,0,"","","","","",[],1,[],""
