"rownum","NPCKey","i32","DialogueOption","[i32]","[i32]","[i32]","Script","TextAudio","Category","QuestRewardOffersKey","QuestFlag","NPCTextAudioKeys","Script2","bool","bool","[i32]","[i32]","i32","[i32]","i32","bool","rid","i32","bool","DialogueOption2","rid","rid","string","i32","i32","i32","i32","rid","i32","rid","bool","i32","i32","i32"
2175,396,7,"Vision","[2065,0]",[],[2066],"","",3,"",2066,[5305],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,137840,0,53,"",0,"",1,0,-16843010,-16843010
2176,396,8,"Piety",[842],[],[2067],"","",3,"",2067,[5325],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,137888,0,53,"",0,"",1,0,-16843010,-16843010
2177,396,9,"Tukohama",[1175],[],[2069],"","",3,"",2069,[5327],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,137936,0,53,"",0,"",1,0,-16843010,-16843010
2178,396,10,"Greater Samples",[59],[985],[2070],"","",3,"",2070,[5307],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,138034,0,53,"",0,"",1,0,-16843010,-16843010
2179,396,11,"Greater Samples",[985],[982],[2072],"",2072,3,"",71,[5308],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,138098,0,53,"",0,"",1,0,-16843010,-16843010
2180,396,12,"Greater Samples",[982],[],[2073],"",2073,3,"",2073,[5310],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,138146,0,53,"",0,"",1,0,-16843010,-16843010
2181,396,13,"Tane's Laboratory",[59],[],[2071],"",2071,3,"",2071,[5306],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,138232,0,53,"",0,"",1,0,-16843010,-16843010
2182,397,0,"Introduction",[],[],[1994],"",1994,3,"",1994,[5293],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,138264,0,53,"",0,"",1,0,-16843010,-16843010
2183,397,1,"Pound of Flesh",[],[2000],[1995],"",1995,6,"",71,[5294],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,138344,0,53,"",0,"",1,0,-16843010,-16843010
2184,397,2,"Pound of Flesh",[2000],[2001],[2003],"",2003,6,"",71,[5295],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,138408,0,53,"",0,"",1,0,-16843010,-16843010
2185,397,3,"Pound of Flesh",[2001],[],[2004],"",2004,6,"",2004,[5296],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,138456,0,53,"",0,"",1,0,-16843010,-16843010
2186,397,4,"Creating a Metamorph",[2001],[983],[],"","",3,"",71,[5297],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,138548,0,53,"",0,"",1,0,-16843010,-16843010
2187,397,5,"Creating a Metamorph","[2001,0]",[984],[],"","",3,"",71,[5298],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,138612,0,53,"",0,"",1,0,-16843010,-16843010
2188,397,6,"Creating a Metamorph","[2001,0]",[],[],"","",3,"",71,[5299],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,138660,0,53,"",0,"",1,0,-16843010,-16843010
2189,397,7,"Alchemy",[],[],[1998],"","",3,"",1998,[5302],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,138692,0,53,"",0,"",1,0,-16843010,-16843010
2190,397,8,"Tane's Master",[],[],[1999],"","",3,"",1999,[5301],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,138724,0,53,"",0,"",1,0,-16843010,-16843010
2191,397,9,"Invite to Hideout",[],[],[],"","",40,"",71,[],"","","",[],[200],1344,[],1344,"","",4,"","","","","",0,138728,0,53,"",0,"",1,0,-16843010,-16843010
2192,398,0,"Visit Tane's Laboratory","[717,0]",[],[],"triggerer.OpenMetamorphosisPortal(); triggerer.FinishNPCChat();","",12,"",71,[],"","","",[],[],1344,[],1344,"","",4,"","",5,"","",0,138940,0,53,"",0,"",1,0,-16843010,-16843010
2193,398,1,"Sell Items",[],[],[],"","",26,"",71,[],"","","",[],[],1344,[],1344,"","",1,"","",0,"","",0,138940,0,53,"",0,"",1,0,-16843010,-16843010
2194,398,2,"Introduction",[717],[],[1994],"",1994,3,"",1994,[5293],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,138988,0,53,"",0,"",1,0,-16843010,-16843010
2195,398,3,"Alchemy","[717,0]",[],[1998],"","",3,"",1998,[5302],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,139052,0,53,"",0,"",1,0,-16843010,-16843010
2196,398,4,"Tane's Master","[717,0]",[],[1999],"","",3,"",1999,[5301],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,139116,0,53,"",0,"",1,0,-16843010,-16843010
2197,398,5,"Exile","[717,0]",[],[2063],"","",3,"",2063,[5303],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,139180,0,53,"",0,"",1,0,-16843010,-16843010
2198,398,6,"Catalysts",[717],[],[2064],"","",3,"",2064,[5324],"","","",[],[143],1344,[],1344,"","",4,"","","","","",0,139232,0,53,"",0,"",1,0,-16843010,-16843010
2199,398,7,"Goals","[717,0]",[],[2065],"","",3,"",2065,[5304],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,139296,0,53,"",0,"",1,0,-16843010,-16843010
2200,398,8,"Vision","[717,0,0]",[],[2066],"","",3,"",2066,[5305],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,139376,0,53,"",0,"",1,0,-16843010,-16843010
2201,398,9,"Piety","[717,0]",[],[2067],"","",3,"",2067,[5325],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,139440,0,53,"",0,"",1,0,-16843010,-16843010
2202,398,10,"Tukohama","[717,0]",[],[2069],"","",3,"",2069,[5327],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,139504,0,53,"",0,"",1,0,-16843010,-16843010
2203,398,11,"Oriath","[717,0]",[],[2074],"","",3,"",2074,[5754],"","","",[],[347],1344,[],1344,"","",4,"","","","","",0,139572,0,53,"",0,"",1,0,-16843010,-16843010
2204,407,0,"Invite to Hideout",[],[],[],"","",40,"",71,[12687],"","","",[],"[200,353]",1344,[],1344,"","",4,"","","","","",0,139596,0,53,"",0,"",1,0,-16843010,-16843010
2205,407,1,"Purchase Items",[],[],[],"","",25,"",71,[],"","","",[],[348],1344,[],1344,"","",1,"","",1,"","",0,139600,0,53,"",0,"",1,0,-16843010,-16843010
2206,407,2,"Atlas Mission",[],[],[],"","",1,"","",[],"","","",[],"[348,602]",1,[],1344,"","",4,"","","","","",0,139638,0,53,"",0,"",1,0,-16843010,-16843010
2207,407,3,"Take Voidstones",[],[],[],"","",7,111,"",[],"","","",[],[],1,[],1344,"","",4,"","","","","",0,139672,0,53,"",0,"",1,0,-16843010,-16843010
2208,407,4,"Introduction",[],[],[],"","",3,"","",[12656],"","","","[1035,296]",[],1035,[],1035,"","",4,"","","","","",0,139696,0,53,"",0,"",1,0,-16843010,-16843010
2209,407,5,"Enter the Atlas",[],[],[],"","",6,"","",[12657],"","","","[1036,296]",[],1,[1037],1036,"","",4,"","","","","",0,139758,0,53,"",0,"",1,0,-16843010,-16843010
2210,407,6,"Explore the Atlas",[],[],[],"","",6,"","",[12658],"","","","[1036,1038,353,350,296]",[1037],1,[1038],1038,"","",4,"","","","","",0,139840,0,53,"",0,"",1,0,-16843010,-16843010
2211,407,7,"Explore the Atlas",[],[],[],"","",6,"","",[12658],"","","",[],[1038],1,[1115],1344,"","",4,"","","","","",0,139864,0,53,"",0,"",1,0,-16843010,-16843010
2212,407,8,"The Envoy",[],[],[],"","",6,"","",[12659],"","","",[984],[1115],1,[425],984,"","",4,"","","","","",0,139914,0,53,"",0,"",1,0,-16843010,-16843010
2213,407,9,"The Maven",[],[],[],"","",6,"","",[12660],"","","",[985],[425],1,[219],985,"","",4,"","","","","",0,139964,0,53,"",0,"",1,0,-16843010,-16843010
2214,407,10,"Enemy Entities",[],[],[],"","",6,"","",[12661],"","","",[986],"[352,351]",1,"[221,222]",986,"","",4,"","","","","",0,140032,0,53,"",0,"",1,0,-16843010,-16843010
2215,407,11,"Flesh Compass",[1870],[],[2321],"",2321,6,"",71,[12662],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,140110,0,53,"",0,"",1,0,-16843010,-16843010
2216,407,12,"Luminous Astrolabe",[1869],[],[2322],"",2322,6,"",71,[12663],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,140198,0,53,"",0,"",1,0,-16843010,-16843010
2217,407,13,"Writhing Invitation",[953],[],[2325],"",2325,6,"",71,[12664],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,140288,0,53,"",0,"",1,0,-16843010,-16843010
2218,407,14,"Polaric Invitation",[955],[],[2323],"",2323,6,"",71,[12665],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,140376,0,53,"",0,"",1,0,-16843010,-16843010
2219,407,15,"The Infinite Hunger Defeated",[],[],[],"","",6,"","",[12666],"","","",[988],[207],988,[988],988,"","",4,"","","","","",0,140464,0,53,"",0,"",1,0,-16843010,-16843010
2220,407,16,"The Black Star Defeated",[],[],[],"","",6,"","",[12667],"","","",[987],[323],987,[987],987,"","",4,"","","","","",0,140542,0,53,"",0,"",1,0,-16843010,-16843010
2221,407,17,"Screaming Invitation",[954],[],[2326],"",2326,6,"",71,[12668],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,140634,0,53,"",0,"",1,0,-16843010,-16843010
2222,407,18,"Incandescent Invitation",[956],[],[2324],"",2324,6,"",71,[12669],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,140732,0,53,"",0,"",1,0,-16843010,-16843010
2223,407,19,"The Eater of Worlds Defeated",[],[],[],"","",6,"","",[12670],"","","",[989],[221],1,[989],989,"","",4,"","","","","",0,140820,0,53,"",0,"",1,0,-16843010,-16843010
2224,407,20,"The Searing Exarch Defeated",[],[],[],"","",6,"","",[12671],"","","",[990],[222],1,[990],990,"","",4,"","","","","",0,140906,0,53,"",0,"",1,0,-16843010,-16843010
2225,407,21,"A Moment's Respite",[],[],[],"","",6,"","",[12672],"","","",[991],"[221,222]",1,[],991,"","",4,"","","","","",0,140974,0,53,"",0,"",1,0,-16843010,-16843010
2226,407,22,"The Coming Darkness",[],[],[],"","",3,"","",[12673],"","","",[1003],[],1003,[],1344,"","",4,"","","","","",0,141036,0,53,"",0,"",1,0,-16843010,-16843010
2227,407,23,"The Citizen Vanguard",[],[],[],"","",3,"","",[12674],"","","",[1004],[],1004,[],1344,"","",4,"","","","","",0,141056,0,53,"",0,"",1,0,-16843010,-16843010
2228,407,24,"The Atlas",[],[],[],"","",3,"","",[12675],"","","",[1005],[],1005,[],1344,"","",4,"","","","","",0,141076,0,53,"",0,"",1,0,-16843010,-16843010
2229,407,25,"The Map Device",[],[],[],"","",3,"","",[12676],"","","",[992],[],992,[],1344,"","",4,"","","","","",0,141096,0,53,"",0,"",1,0,-16843010,-16843010
2230,407,26,"The Envoy",[],[],[],"","",3,"","",[12677],"","","",[996],[1115],996,[],1344,"","",4,"","","","","",0,141120,0,53,"",0,"",1,0,-16843010,-16843010
2231,407,27,"The Maven",[],[],[],"","",3,"","",[12678],"","","",[997],[425],997,[],1344,"","",4,"","","","","",0,141144,0,53,"",0,"",1,0,-16843010,-16843010
2232,407,28,"Brother",[],[],[],"","",3,"","",[12679],"","","",[998],[997],998,[],1344,"","",4,"","","","","",0,141186,0,53,"",0,"",1,0,-16843010,-16843010
2233,407,29,"The Elder",[],[],[],"","",6,"","",[12680],"","","",[994],[220],994,[994],994,"","",4,"","","","","",0,141214,0,53,"",0,"",1,0,-16843010,-16843010
2234,407,30,"The Elderslayers",[],[],[],"","",3,"","",[12681],"","","",[995],[998],995,[],1344,"","",4,"","","","","",0,141274,0,53,"",0,"",1,0,-16843010,-16843010
2235,407,31,"Sirus",[],[],[],"","",3,"","",[12683],"","","",[999],[995],999,[],1344,"","",4,"","","","","",0,141298,0,53,"",0,"",1,0,-16843010,-16843010
2236,407,32,"Oriath",[],[],[],"","",3,"","",[12684],"","","",[1000],[],1000,[],1344,"","",4,"","","","","",0,141318,0,53,"",0,"",1,0,-16843010,-16843010
2237,407,33,"Zana Caeserius",[],[],[],"","",3,"","",[12685],"","","",[1001],[995],1001,[],1344,"","",4,"","","","","",0,141342,0,53,"",0,"",1,0,-16843010,-16843010
2238,407,34,"Helena",[],[717],[],"","",3,"","",[12686],"","","",[1002],[],1002,[],1344,"","",4,"","","","","",0,141378,0,53,"",0,"",1,0,-16843010,-16843010
2239,407,35,"Take Map",[],[],[],"","",7,70,"",[],"","","",[217],[1036],1,[216],217,"","",4,"","","","","",0,141410,0,53,"",0,"",1,0,-16843010,-16843010
2240,407,36,"Elder Reward",[],[2007],[],"","",7,113,"",[],"","","",[669],"[220,994]",1,[662],669,"","",4,"","","","","",0,141470,0,53,"",0,"",1,0,-16843010,-16843010
2241,407,37,"Maven Reward",[],[2008],[],"","",7,112,"",[],"","","",[670],"[219,15]",1,[663],670,"","",4,"","","","","",0,141530,0,53,"",0,"",1,0,-16843010,-16843010
2242,407,38,"Eater of Worlds Reward",[],[2009],[],"","",7,114,"",[],"","","",[671],"[221,989]",1,[664],671,"","",4,"","","","","",0,141610,0,53,"",0,"",1,0,-16843010,-16843010
2243,407,39,"Searing Exarch Reward",[],[2010],[],"","",7,115,"",[],"","","",[672],"[222,990]",1,[665],672,"","",4,"","","","","",0,141642,0,53,"",0,"",1,0,-16843010,-16843010
2244,407,40,"Niko",[717],[],[],"","",3,"","",[9173],"","","",[1054],[],1054,[],1344,"","",4,"","","","","",0,141678,0,53,"",0,"",1,0,-16843010,-16843010
2245,407,41,"Jun",[717],[],[],"","",3,"","",[9175],"","","",[1056],[],1056,[],1344,"","",4,"","","","","",0,141714,0,53,"",0,"",1,0,-16843010,-16843010
2246,407,42,"Helena",[717],[],[],"","",3,"","",[9176],"","","",[1057],[],1057,[],1344,"","",4,"","","","","",0,141750,0,53,"",0,"",1,0,-16843010,-16843010
2247,407,43,"Einhar",[717],[],[],"","",3,"","",[9177],"","","",[1058],[],1058,[],1344,"","",4,"","","","","",0,141786,0,53,"",0,"",1,0,-16843010,-16843010
2248,407,44,"Cassia",[717],[],[],"","",3,"","",[9178],"","","",[1059],[],1059,[],1344,"","",4,"","","","","",0,141838,0,53,"",0,"",1,0,-16843010,-16843010
2249,407,45,"The Maven's Defeat",[],[],[],"","",6,"","",[12689],"","","",[15],[219],15,[15],15,"","",4,"","","","","",0,141906,0,53,"",0,"",1,0,-16843010,-16843010
2250,407,46,"Sell Items",[],[],[],"","",26,"",71,[],"","","",[],[],1344,[],1344,"","",2,"","",0,"","",0,141906,0,53,"",0,"",1,0,-16843010,-16843010
2251,407,47,"Infinite Hunger Reward",[],[2012],[],"","",7,116,"",[],"","","",[673],[988],1,[675],673,"","",4,"","","","","",0,141982,0,53,"",0,"",1,0,-16843010,-16843010
2252,407,48,"Black Star Reward",[],[2013],[],"","",7,117,"",[],"","","",[674],[987],1,[676],674,"","",4,"","","","","",0,142048,0,53,"",0,"",1,0,-16843010,-16843010
2253,407,49,"Memory of Organised Chaos",[717],[],[],"triggerer.FinishNPCChat(); triggerer.DispatchRulesetEvent( \""open_memory_line MemoryLineAnarchy1\"" );","",6,"","",[13683],"","","",[1244],[1224],1,[],1344,"","",4,1,"","","","",0,142344,0,53,"",0,"",1,0,-16843010,-16843010
2254,407,50,"Memory of the Pantheon",[717],[],[],"triggerer.FinishNPCChat(); triggerer.DispatchRulesetEvent( \""open_memory_line MemoryLineDomination2\"" );","",6,"","",[13684],"","","",[1247],[1227],1,[],1344,"","",4,1,"","","","",0,142640,0,53,"",0,"",1,0,-16843010,-16843010
2255,407,51,"Memory of Self-Possession",[717],[],[],"triggerer.FinishNPCChat(); triggerer.DispatchRulesetEvent( \""open_memory_line MemoryLineTorment1\"" );","",6,"","",[13688],"","","",[1254],[1234],1,[],1344,"","",4,1,"","","","",0,142936,0,53,"",0,"",1,0,-16843010,-16843010
2256,407,52,"Memory of Survivor's Guilt",[717],[],[],"triggerer.FinishNPCChat(); triggerer.DispatchRulesetEvent( \""open_memory_line MemoryLineHarbinger1\"" );","",6,"","",[13687],"","","",[1256],[1236],1,[],1344,"","",4,1,"","","","",0,143238,0,53,"",0,"",1,0,-16843010,-16843010
2257,407,53,"Memory of Phaaryl",[717],[],[],"triggerer.FinishNPCChat(); triggerer.DispatchRulesetEvent( \""open_memory_line MemoryLineHarbinger2\"" );","",6,"","",[13686],"","","",[1257],[1237],1,[],1344,"","",4,1,"","","","",0,143522,0,53,"",0,"",1,0,-16843010,-16843010
2258,407,54,"Memory of Collective Stasis",[717],[],[],"triggerer.FinishNPCChat(); triggerer.DispatchRulesetEvent( \""open_memory_line MemoryLineEssence1\"" );","",6,"","",[13685],"","","",[1248],[1228],1,[],1344,"","",4,1,"","","","",0,143822,0,53,"",0,"",1,0,-16843010,-16843010
2259,407,55,"Alva",[],[],[2640],"","",3,"",2640,[13689],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,143854,0,53,"",0,"",1,0,-16843010,-16843010
2260,407,56,"Tane",[],[],[2641],"","",3,"",2641,[13690],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,143898,0,53,"",0,"",1,0,-16843010,-16843010
2261,407,57,"Invitation: The Atlas",[717],[],[],"triggerer.FinishNPCChat(); triggerer.DispatchRulesetEvent( \""open_maven_invitation Atlas5\"" );","",6,"","",[],"","","",[],"[982,1019]",1,[],1344,"","",4,1,"","","","",0,144156,0,53,"",0,"",1,0,-16843010,-16843010
2262,407,58,"Invitation: The Formed",[717],[],[],"triggerer.FinishNPCChat(); triggerer.DispatchRulesetEvent( \""open_maven_invitation Void1\"" );","",6,"","",[],"","","",[],"[225,1100]",1,[],1344,"","",4,1,"","","","",0,144414,0,53,"",0,"",1,0,-16843010,-16843010
2263,407,59,"Invitation: The Twisted",[717],[],[],"triggerer.FinishNPCChat(); triggerer.DispatchRulesetEvent( \""open_maven_invitation Void2\"" );","",6,"","",[],"","","",[],"[225,1101]",1,[],1344,"","",4,1,"","","","",0,144674,0,53,"",0,"",1,0,-16843010,-16843010
2264,407,60,"Invitation: The Forgotten",[717],[],[],"triggerer.FinishNPCChat(); triggerer.DispatchRulesetEvent( \""open_maven_invitation Void3\"" );","",6,"","",[],"","","",[],"[225,1102]",1,[],1344,"","",4,1,"","","","",0,144938,0,53,"",0,"",1,0,-16843010,-16843010
2265,407,61,"Invitation: The Hidden",[717],[],[],"triggerer.FinishNPCChat(); triggerer.DispatchRulesetEvent( \""open_maven_invitation Void4\"" );","",6,"","",[],"","","",[],"[225,1103]",1,[],1344,"","",4,1,"","","","",0,145196,0,53,"",0,"",1,0,-16843010,-16843010
2266,407,62,"Invitation: The Feared",[717],[],[],"triggerer.FinishNPCChat(); triggerer.DispatchRulesetEvent( \""open_maven_invitation Void5\"" );","",6,"","",[],"","","",[],"[225,1104]",1,[],1344,"","",4,1,"","","","",0,145454,0,53,"",0,"",1,0,-16843010,-16843010
2267,407,63,"Invitation: The Elderslayers",[717],[],[],"triggerer.FinishNPCChat(); triggerer.DispatchRulesetEvent( \""open_maven_invitation Void6\"" );","",6,"","",[],"","","",[],"[225,1161]",1,[],1344,"","",4,1,"","","","",0,145724,0,53,"",0,"",1,0,-16843010,-16843010
2268,415,0,"Read",[],[],[],"triggerer.FinishNPCChat();",71,3,"",71,[5729],"","","",[],[],1,[],1344,"","",4,"","","","","",0,145740,0,53,"",0,"",1,0,-16843010,-16843010
2269,418,0,"Read",[],[],[],"triggerer.FinishNPCChat();",71,3,"",71,[5639],"","","",[640],[],1,[],1344,"","",4,"","","","","",0,145760,0,53,"",0,"",1,0,-16843010,-16843010
2270,419,0,"Read",[],[],[],"triggerer.FinishNPCChat();",71,3,"",71,[5640],"","","",[641],[],1,[],1344,"","",4,"","","","","",0,145780,0,53,"",0,"",1,0,-16843010,-16843010
2271,420,0,"Read",[],[],[],"triggerer.FinishNPCChat();",71,3,"",71,[5641],"","","",[642],[],1,[],1344,"","",4,"","","","","",0,145800,0,53,"",0,"",1,0,-16843010,-16843010
2272,421,0,"Read",[],[],[],"triggerer.FinishNPCChat();",71,3,"",71,[5642],"","","",[643],[],1,[],1344,"","",4,"","","","","",0,145820,0,53,"",0,"",1,0,-16843010,-16843010
2273,422,0,"Read",[],[],[],"triggerer.FinishNPCChat();",71,3,"",71,[5580],"","","",[644],[],1,[],1344,"","",4,"","","","","",0,145840,0,53,"",0,"",1,0,-16843010,-16843010
2274,423,0,"Read",[],[],[],"triggerer.FinishNPCChat();",71,3,"",71,[5581],"","","",[645],[],1,[],1344,"","",4,"","","","","",0,145860,0,53,"",0,"",1,0,-16843010,-16843010
2275,424,0,"Read",[],[],[],"triggerer.FinishNPCChat();",71,3,"",71,[5582],"","","",[646],[],1,[],1344,"","",4,"","","","","",0,145880,0,53,"",0,"",1,0,-16843010,-16843010
2276,425,0,"Read",[],[],[],"triggerer.FinishNPCChat();",71,3,"",71,[5583],"","","",[647],[],1,[],1344,"","",4,"","","","","",0,145900,0,53,"",0,"",1,0,-16843010,-16843010
2277,426,0,"Read",[],[],[],"triggerer.FinishNPCChat();",71,3,"",71,[5517],"","","",[648],[],1,[],1344,"","",4,"","","","","",0,145920,0,53,"",0,"",1,0,-16843010,-16843010
2278,427,0,"Read",[],[],[],"triggerer.FinishNPCChat();",71,3,"",71,[5518],"","","",[649],[],1,[],1344,"","",4,"","","","","",0,145940,0,53,"",0,"",1,0,-16843010,-16843010
2279,428,0,"Read",[],[],[],"triggerer.FinishNPCChat();",71,3,"",71,[5519],"","","",[650],[],1,[],1344,"","",4,"","","","","",0,145960,0,53,"",0,"",1,0,-16843010,-16843010
2280,429,0,"Read",[],[],[],"triggerer.FinishNPCChat();",71,3,"",71,[5520],"","","",[651],[],1,[],1344,"","",4,"","","","","",0,145980,0,53,"",0,"",1,0,-16843010,-16843010
2281,430,0,"Read",[],[],[],"triggerer.FinishNPCChat();",71,3,"",71,[5454],"","","",[652],[],1,[],1344,"","",4,"","","","","",0,146000,0,53,"",0,"",1,0,-16843010,-16843010
2282,431,0,"Read",[],[],[],"triggerer.FinishNPCChat();",71,3,"",71,[5455],"","","",[653],[],1,[],1344,"","",4,"","","","","",0,146020,0,53,"",0,"",1,0,-16843010,-16843010
2283,432,0,"Read",[],[],[],"triggerer.FinishNPCChat();",71,3,"",71,[5456],"","","",[654],[],1,[],1344,"","",4,"","","","","",0,146040,0,53,"",0,"",1,0,-16843010,-16843010
2284,433,0,"Read",[],[],[],"triggerer.FinishNPCChat();",71,3,"",71,[5457],"","","",[655],[],1,[],1344,"","",4,"","","","","",0,146060,0,53,"",0,"",1,0,-16843010,-16843010
2285,434,0,"Read",[],[],[],"triggerer.FinishNPCChat();",71,3,"",71,[5704],"","","",[656],[],1,[],1344,"","",4,"","","","","",0,146080,0,53,"",0,"",1,0,-16843010,-16843010
2286,435,0,"Read",[],[],[],"triggerer.FinishNPCChat();",71,3,"",71,[5705],"","","",[657],[],1,[],1344,"","",4,"","","","","",0,146100,0,53,"",0,"",1,0,-16843010,-16843010
2287,436,0,"Read",[],[],[],"triggerer.FinishNPCChat();",71,3,"",71,[5706],"","","",[658],[],1,[],1344,"","",4,"","","","","",0,146120,0,53,"",0,"",1,0,-16843010,-16843010
2288,437,0,"Read",[],[],[],"triggerer.FinishNPCChat();",71,3,"",71,[5707],"","","",[659],[],1,[],1344,"","",4,"","","","","",0,146140,0,53,"",0,"",1,0,-16843010,-16843010
2289,399,0,"The Grove",[],[],[],"","",3,"","",[5974],"","","",[690],[],690,[],1344,"","",4,"","","","","",0,146182,0,53,"",0,"",1,0,-16843010,-16843010
2290,399,1,"Lifeforce",[],[],[],"","",3,"","",[5975],"","","",[691],[],691,[],1344,"","",4,"","","","","",0,146224,0,53,"",0,"",1,0,-16843010,-16843010
2291,399,2,"The Slaying of Malachai",[],[],[],"","",3,"","",[5976],"","","",[692],[],692,[],1344,"","",4,"","","","","",0,146294,0,53,"",0,"",1,0,-16843010,-16843010
2292,399,3,"The Slaying of the Gods",[],[],[],"","",3,"","",[5977],"","","",[693],[],693,[],1344,"","",4,"","","","","",0,146364,0,53,"",0,"",1,0,-16843010,-16843010
2293,399,4,"Sin's Path",[],[],[],"","",3,"","",[5983],"","","",[698],[],698,[],1344,"","",4,"","","","","",0,146408,0,53,"",0,"",1,0,-16843010,-16843010
2294,399,5,"Penance for Innocence",[],[],[],"","",3,"","",[5982],"","","",[699],[],699,[],1344,"","",4,"","","","","",0,146474,0,53,"",0,"",1,0,-16843010,-16843010
2295,399,6,"Monsters",[],[],[],"","",3,"","",[5979],"","","",[695],[],695,[],1344,"","",4,"","","","","",0,146514,0,53,"",0,"",1,0,-16843010,-16843010
