"rownum","Id","bool","i32","Name","AOFiles","bool","bool","i32","bool","bool","i32","[rid]","BaseItemTypesKey","bool","ModsKeys","TagsKeys","ChestEffectsKey","MinLevel","string","MaxLevel","Corrupt_AchievementItemsKey","CurrencyUse_AchievementItemsKey","Encounter_AchievementItemsKeys","rid","InheritsFrom","bool","rid","[i32]","string","i32","i32","bool","rid","rid","bool","bool"
912,"Metadata/Chests/BetrayalChests/BetrayalChestCatalysts2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,1,"","","",""
913,"Metadata/Chests/BetrayalChests/BetrayalChestCatalysts3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,1,"","","",""
914,"Metadata/Chests/BetrayalChests/BetrayalChestCatalysts4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,1,"","","",""
915,"Metadata/Chests/BetrayalChests/BetrayalChestAtlasRespec1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,1,"","","",""
916,"Metadata/Chests/BetrayalChests/BetrayalChestAtlasRespec2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,1,"","","",""
917,"Metadata/Chests/BetrayalChests/BetrayalChestAtlasRespec3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,1,"","","",""
918,"Metadata/Chests/BetrayalChests/BetrayalChestAtlasRespec4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,1,"","","",""
919,"Metadata/Chests/BetrayalChests/BetrayalChestNormalMap1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","",""
920,"Metadata/Chests/BetrayalChests/BetrayalChestNormalMap2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","",""
921,"Metadata/Chests/BetrayalChests/BetrayalChestNormalMap3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","",""
922,"Metadata/Chests/BetrayalChests/BetrayalChestNormalMap4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","",""
923,"Metadata/Chests/BetrayalChests/BetrayalChestRareMap1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","",""
924,"Metadata/Chests/BetrayalChests/BetrayalChestRareMap2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","",""
925,"Metadata/Chests/BetrayalChests/BetrayalChestRareMap3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","",""
926,"Metadata/Chests/BetrayalChests/BetrayalChestRareMap4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","",""
927,"Metadata/Chests/BetrayalChests/BetrayalChestCorruptedMap1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","",""
928,"Metadata/Chests/BetrayalChests/BetrayalChestCorruptedMap2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","",""
929,"Metadata/Chests/BetrayalChests/BetrayalChestCorruptedMap3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","",""
930,"Metadata/Chests/BetrayalChests/BetrayalChestUniqueMap1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,0,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","",""
931,"Metadata/Chests/BetrayalChests/BetrayalChestUniqueMap2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,0,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","",""
932,"Metadata/Chests/BetrayalChests/BetrayalChestUniqueMap3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,0,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","",""
933,"Metadata/Chests/BetrayalChests/BetrayalChestUniqueMap4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,0,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","",""
934,"Metadata/Chests/BetrayalChests/BetrayalChestDoubleVeiledArmourJewellery1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[1,2,3,4,5]","","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[1122958,376224,437000,562000,499000]","",0,0,"","","","",""
935,"Metadata/Chests/BetrayalChests/BetrayalChestDoubleVeiledArmourJewellery2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[1,2,3,4,5]","","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[1122958,376224,437000,562000,499000]","",0,0,"","","","",""
936,"Metadata/Chests/BetrayalChests/BetrayalChestDoubleVeiledArmourJewellery3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[1,2,3,4,5]","","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[1122958,376224,437000,562000,499000]","",0,0,"","","","",""
937,"Metadata/Chests/BetrayalChests/BetrayalChestDoubleVeiledWeaponJewellery1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[0,9]","","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[2825364,125000]","",0,0,"","","","",""
938,"Metadata/Chests/BetrayalChests/BetrayalChestDoubleVeiledWeaponJewellery2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[0,9]","","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[2825364,125000]","",0,0,"","","","",""
939,"Metadata/Chests/BetrayalChests/BetrayalChestDoubleVeiledWeaponJewellery3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[0,9]","","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[2825364,125000]","",0,0,"","","","",""
940,"Metadata/Chests/BetrayalChests/BetrayalChestDoubleVeiledJewellery1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[7,6,8]","","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[62000,125000,125000]","",0,0,"","","","",""
941,"Metadata/Chests/BetrayalChests/BetrayalChestDoubleVeiledJewellery2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[7,6,8]","","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[62000,125000,125000]","",0,0,"","","","",""
942,"Metadata/Chests/BetrayalChests/BetrayalChestDoubleVeiledJewellery3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[7,6,8]","","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[62000,125000,125000]","",0,0,"","","","",""
943,"Metadata/Chests/BetrayalChests/BetrayalChestAdditionalVeiled1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","",""
944,"Metadata/Chests/BetrayalChests/BetrayalChestAdditionalVeiled2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","",""
945,"Metadata/Chests/BetrayalChests/BetrayalChestAdditionalVeiled3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","",""
946,"Metadata/Chests/BetrayalChests/BetrayalChestAdditionalVeiled4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","",""
947,"Metadata/Chests/BetrayalChests/BetrayalChestQualityGems1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,0,"","",100,"[15,16]","","","[7776,8486]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[55919,19081]","",0,0,"","","","",""
948,"Metadata/Chests/BetrayalChests/BetrayalChestQualityGems2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,0,"","",100,"[15,16]","","","[7776,8486]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[55919,19081]","",0,0,"","","","",""
949,"Metadata/Chests/BetrayalChests/BetrayalChestQualityGems3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,0,"","",100,"[15,16]","","","[7776,8486]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[55919,19081]","",0,0,"","","","",""
950,"Metadata/Chests/BetrayalChests/BetrayalChestQualityGems4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,0,"","",100,"[15,16]","","","[7776,8486]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[55919,19081]","",0,0,"","","","",""
951,"Metadata/Chests/BetrayalChests/BetrayalChestJewels1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,10,"","",100,[24],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[20000],"",0,0,"","","","",""
952,"Metadata/Chests/BetrayalChests/BetrayalChestJewels2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,10,"","",100,[24],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[20000],"",0,0,"","","","",""
953,"Metadata/Chests/BetrayalChests/BetrayalChestJewels3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,10,"","",100,[24],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[20000],"",0,0,"","","","",""
954,"Metadata/Chests/BetrayalChests/BetrayalChestUniqueWeapon1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[0,9]","","","[7776,7784]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[2825364,125000]","",0,0,"","","","",""
955,"Metadata/Chests/BetrayalChests/BetrayalChestUniqueWeapon2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[0,9]","","","[7776,7785]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[2825364,125000]","",0,0,"","","","",""
956,"Metadata/Chests/BetrayalChests/BetrayalChestUniqueWeapon3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[0,9]","","","[7776,7786]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[2825364,125000]","",0,0,"","","","",""
957,"Metadata/Chests/BetrayalChests/BetrayalChestUniqueWeapon4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[0,9]","","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[2825364,125000]","",0,0,"","","","",""
958,"Metadata/Chests/BetrayalChests/BetrayalChestUniqueArmour1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[1,2,3,4,5]","","","[7776,7784]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[1122958,376224,437000,562000,499000]","",0,0,"","","","",""
959,"Metadata/Chests/BetrayalChests/BetrayalChestUniqueArmour2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[1,2,3,4,5]","","","[7776,7785]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[1122958,376224,437000,562000,499000]","",0,0,"","","","",""
960,"Metadata/Chests/BetrayalChests/BetrayalChestUniqueArmour3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[1,2,3,4,5]","","","[7776,7786]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[1122958,376224,437000,562000,499000]","",0,0,"","","","",""
961,"Metadata/Chests/BetrayalChests/BetrayalChestUniqueArmour4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[1,2,3,4,5]","","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[1122958,376224,437000,562000,499000]","",0,0,"","","","",""
962,"Metadata/Chests/BetrayalChests/BetrayalChestUniqueOther1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[7,6,8,13,14]","","","[7776,7784]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[62,125,125,20,20]","",0,0,"","","","",""
963,"Metadata/Chests/BetrayalChests/BetrayalChestUniqueOther2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[7,6,8,13,14]","","","[7776,7785]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[62,125,125,20,20]","",0,0,"","","","",""
964,"Metadata/Chests/BetrayalChests/BetrayalChestUniqueOther3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[7,6,8,13,14]","","","[7776,7786]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[62,125,125,20,20]","",0,0,"","","","",""
965,"Metadata/Chests/BetrayalChests/BetrayalChestUniqueOther4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"[7,6,8,13,14]","","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[62,125,125,20,20]","",0,0,"","","","",""
966,"Metadata/Chests/BetrayalChests/BetrayalChestLeagueUnique1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,0,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","",""
967,"Metadata/Chests/BetrayalChests/BetrayalChestLeagueUnique2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,0,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","",""
968,"Metadata/Chests/BetrayalChests/BetrayalChestLeagueUnique3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,0,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","",""
969,"Metadata/Chests/BetrayalChests/BetrayalChestLeagueUnique4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,0,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,"","","","",""
970,"Metadata/Chests/BetrayalChests/BetrayalChestHarbingerCurrency1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"[12,23]","","","[7776,8486]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[258462,141538]","",0,0,1,"","","",""
971,"Metadata/Chests/BetrayalChests/BetrayalChestHarbingerCurrency2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"[12,23]","","","[7776,8486]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[258462,141538]","",0,0,1,"","","",""
972,"Metadata/Chests/BetrayalChests/BetrayalChestHarbingerCurrency3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"[12,23]","","","[7776,8486]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[258462,141538]","",0,0,1,"","","",""
973,"Metadata/Chests/BetrayalChests/BetrayalChestHarbingerCurrency4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"[12,23]","","","[7776,8486]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[258462,141538]","",0,0,1,"","","",""
974,"Metadata/Chests/BetrayalChests/BetrayalChestBreachSplinters1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,1,"","","",""
975,"Metadata/Chests/BetrayalChests/BetrayalChestBreachSplinters2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,1,"","","",""
976,"Metadata/Chests/BetrayalChests/BetrayalChestBreachSplinters3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,1,"","","",""
977,"Metadata/Chests/BetrayalChests/BetrayalChestBreachSplinters4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,[],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[],"",0,0,1,"","","",""
978,"Metadata/Chests/BetrayalChests/BetrayalChestQualityCurrency1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[23],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[141538],"",0,0,1,"","","",""
979,"Metadata/Chests/BetrayalChests/BetrayalChestQualityCurrency2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[23],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[141538],"",0,0,1,"","","",""
980,"Metadata/Chests/BetrayalChests/BetrayalChestQualityCurrency3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[23],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[141538],"",0,0,1,"","","",""
981,"Metadata/Chests/BetrayalChests/BetrayalChestQualityCurrency4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,[23],"","",[7776],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","",[141538],"",0,0,1,"","","",""
982,"Metadata/Chests/BetrayalChests/BetrayalChestCurrencyShards1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"[12,23]","","","[7776,8486]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[258462,141538]","",0,0,1,"","","",""
983,"Metadata/Chests/BetrayalChests/BetrayalChestCurrencyShards2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"[12,23]","","","[7776,8486]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[258462,141538]","",0,0,1,"","","",""
984,"Metadata/Chests/BetrayalChests/BetrayalChestCurrencyShards3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"[12,23]","","","[7776,8486]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[258462,141538]","",0,0,1,"","","",""
985,"Metadata/Chests/BetrayalChests/BetrayalChestCurrencyShards4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"[12,23]","","","[7776,8486]",[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","[258462,141538]","",0,0,1,"","","",""
