"rownum","Id","BuffDDSFile","EPKFiles1","EPKFiles2","PreloadGroups","bool","BuffName","MiscAnimated1","MiscAnimated2","BuffDescription","EPKFile","HasExtraArt","ExtraArt","[i32]","EPKFiles","BuffVisualOrbs","MiscAnimated3"
1131,"blight_tower_aura_debuff_enemies","","[""Metadata/Effects/Spells/monsters_effects/League_Blight/Tower_Skills/buff_aura/debuff.epk""]",[],[],"","","","","","","","",[],[],[],""
1132,"snapping_adder_projectile","Art/2DArt/SkillIcons/SnappingAdder.dds",[],[],[],"","","","","","","","",[],[],[],""
1133,"carrion_golem_buff","Art/2DArt/SkillIcons/SummonCarrionGolem.dds",[],[],[],"","","","","","","","",[],[],[],""
1134,"blight_fire_daemon_epk_1","","[""Metadata/Effects/Spells/monsters_effects/League_Blight/on_death_epk/fire_01.epk""]",[],[],"","","","","","","","",[],[],[],""
1135,"blight_cold_daemon_epk_1","","[""Metadata/Effects/Spells/monsters_effects/League_Blight/on_death_epk/cold_01.epk""]",[],[],"","","","","","","","",[],[],[],""
1136,"blight_lightning_daemon_epk_1","","[""Metadata/Effects/Spells/monsters_effects/League_Blight/on_death_epk/lightning_01.epk""]",[],[],"","","","","","","","",[],[],[],""
1137,"blight_physical_daemon_epk_1","","[""Metadata/Effects/Spells/monsters_effects/League_Blight/on_death_epk/phys_blood_01.epk""]",[],[],"","","","","","","","",[],[],[],""
1138,"blight_chaos_daemon_epk_1","","[""Metadata/Effects/Spells/monsters_effects/League_Blight/on_death_epk/chaos_purple_01.epk""]",[],[],"","","","","","","","",[],[],[],""
1139,"player_aura_lich_mtx","",[],"[""Metadata/Effects/Microtransactions/Aura/BaneLich_Aura/Aura_Lich.epk""]",[],"","","","","","","","",[],[],[],""
1140,"fungal_ground","Art/2DArt/BuffIcons/FungalGroundBuff.dds",[],[],[],"","","","","","","","",[],[],[],""
1141,"blight_npc_tower_buff","","[""Metadata/Effects/Spells/monsters_effects/League_Blight/npc/tower_buff_01.epk""]",[],[],"","","","","","","","",[],[],[],""
1142,"player_aura_corrupted_emperor_mtx","",[],"[""Metadata/Effects/Microtransactions/Aura/CorruptedEmperor_Aura/CorruptedEmperorAura.epk""]",[],"","","","","","","","",[],[],[],""
1143,"revive_as_ally_for_duration","","[""Metadata/Effects/Spells/monsters_effects/League_Blight/Mind_Control_Epk/boss/base.epk""]",[],[],"","","","","","","","",[],[],[],""
1144,"player_aura_harlequin_mtx","",[],"[""Metadata/Effects/Microtransactions/Aura/carnival_harlequin/Harlequin_Aura.epk""]",[],"","","","","","","","",[],[],[],""
1145,"player_aura_ringmaster_mtx","",[],"[""Metadata/Effects/Microtransactions/Aura/carnival_ringmaster/Ringmaster_Aura.epk""]",[],"","","","","","","","",[],[],[],""
1146,"blight_charged_skeleton_speed","","[""Metadata/Effects/Environment/tempest_league/elements/lightning/stormbuff_lightning.epk""]",[],[],"","","","","","","","",[],[],[],""
1147,"blight_chieftain_rage_buff","","[""Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/buffs/generic/vaal_enrage.epk""]",[],[],"","","","","","","","",[],[],[],""
1148,"chieftain_physical_as_fire_for_3_sec","Art/2DArt/SkillIcons/passives/Chieftain/NgamahuFlamesAdvance.dds",[],[],[],"","","","","","","","",[],[],[],""
1149,"player_aura_black_mtx","",[],"[""Metadata/Effects/Microtransactions/Aura/polaris_black/Polaris_Black_Aura.epk""]",[],"","","","","","","","",[],[],[],""
1150,"player_aura_white_mtx","",[],"[""Metadata/Effects/Microtransactions/Aura/polaris_white/Polaris_White_Aura.epk""]",[],"","","","","","","","",[],[],[],""
1151,"herald_of_agony_polaris_white","Art/2DArt/SkillIcons/HeraldOfAgony.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/polaris_white/buff_agony.epk""]",[],[],"","","","","","","","",[],[],[],""
1152,"herald_of_light_polaris_white","Art/2DArt/SkillIcons/HeraldOfLight.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/polaris_white/buff_purity.epk""]",[],[],"","","","","","","","",[],[],[],""
1153,"polaris_white_herald_of_ash","Art/2DArt/BuffIcons/HeraldofAsh.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/polaris_white/buff_ash.epk""]",[],[],"","","","","","","","",[],[],[],""
1154,"polaris_white_herald_of_ice","Art/2DArt/BuffIcons/HeraldofIce.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/polaris_white/buff_ice.epk""]",[],[],"","","","","","","","",[],[],[],""
1155,"polaris_white_herald_of_thunder","Art/2DArt/BuffIcons/HeraldofThunder.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/polaris_white/buff_thunder.epk""]",[],[],"","","","","","","","",[],[],[],""
1156,"polaris_white_herald_of_thunder_active","","[""Metadata/Effects/Microtransactions/Spells/heralds/polaris_white/buff_thunder_active.epk""]",[],[],"","","","","","","","",[],[],[],""
1157,"ignited_polaris_white","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/polaris_white/ignite_ash.epk""]","[""Metadata/Effects/Microtransactions/Spells/heralds/polaris_white/ignite_ash.epk""]",[],"","","","","","","","",[],[],[],""
1158,"polaris_white_shock","Art/2DArt/BuffIcons/buffshocked.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/polaris_white/ignite_thunder.epk""]","[""Metadata/Effects/Microtransactions/Spells/heralds/polaris_white/ignite_thunder.epk""]",[],"","","","","","","","",[],[],[],""
1159,"metamorphosis_infection","","[""Metadata/Effects/Spells/monsters_effects/League_3_9_0/infection/infection_bosses.epk""]",[],[51],"","","","","","","","",[],[],[],""
1160,"metamorphosis_infection_minion","","[""Metadata/Effects/Spells/monsters_effects/League_3_9_0/infection/infection_minion.epk""]",[],[51],"","","","","","","","",[],[],[],""
1161,"atlas_exile_crusader_aura","Art/2DArt/BuffIcons/ManaRuneDebuff.dds","[""Metadata/Effects/Spells/monsters_effects/AtlasExiles/Crusader/rune_debuff/rune_debuff.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
1162,"atlas_crusader_cleric_aura","Art/2DArt/BuffIcons/ManaRuneDebuff.dds","[""Metadata/Effects/Spells/monsters_effects/AtlasExiles/Crusader/rune_debuff/rune_debuff.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
1163,"atlas_orion_death_zone","Art/2DArt/BuffIcons/BloodCloudDebuff.dds","[""Metadata/Effects/StatusAilments/NoEffect.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
1164,"atlas_orion_death_zone_core","Art/2DArt/BuffIcons/BloodCloudDebuff.dds","[""Metadata/Effects/StatusAilments/NoEffect.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
1165,"ground_fire_burn_polaris_black","Art/2DArt/SkillIcons/groundfire.dds","[""Metadata/Effects/Microtransactions/Spells/flame_dash/polaris_black/ignite.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
1166,"rampage","Art/2DArt/BuffIcons/nobuff.dds",[],[],[],"","","","","","","","",[],[],[],""
1167,"burning_arrow_additional_burning","Art/2DArt/SkillIcons/firearrow.dds","[""Metadata/Effects/StatusAilments/Ignited.epk"",""Metadata/Effects/StatusAilments/Ignited.epk"",""Metadata/Effects/StatusAilments/monsters/large_monsters/Ignited.epk""]",[],[],"","","","","","","","",[],[],[],""
1168,"burning_arrow_additional_burning_mystic","Art/2DArt/SkillIcons/firearrow.dds","[""Metadata/Effects/Microtransactions/Spells/MysticBurningArrow/MysticBurningIgnite.epk""]",[],[],"","","","","","","","",[],[],[],""
1169,"metamorphosis_minion","","[""Metadata/Effects/Spells/monsters_effects/League_3_9_0/infection/minion_spawn.epk""]",[],[51],"","","","","","","","",[],[],[],""
1170,"metamorphosis_monster","",[],"[""Metadata/Effects/Spells/monsters_effects/League_3_9_0/infection/metamorphosismonster.epk""]",[51],"","","","","","","","",[],[],[],""
1171,"ensnaring_arrow_tether","Art/2DArt/SkillIcons/EnsnaringArrow.dds","[""Metadata/Effects/StatusAilments/NoEffect.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
1172,"atlas_orion_meteor_ground","Art/2DArt/BuffIcons/BloodCloudDebuff.dds","[""Metadata/Effects/StatusAilments/ignited_kitava.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
1173,"metamorph_enrage_fire","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/Spells/monsters_effects/League_3_9_0/Skills/enrage_fire.epk""]",[],[],"","","","","","","","",[],[],[],""
1174,"metamorph_enrage_cold","Art/2DArt/BuffIcons/buffchilled.dds","[""Metadata/Effects/Spells/monsters_effects/League_3_9_0/Skills/enrage_cold.epk""]",[],[],"","","","","","","","",[],[],[],""
1175,"metamorph_enrage_lightning","Art/2DArt/BuffIcons/buffshocked.dds","[""Metadata/Effects/Spells/monsters_effects/League_3_9_0/Skills/enrage_lightning.epk""]",[],[],"","","","","","","","",[],[],[],""
1176,"metamorph_enrage_physical","Art/2DArt/BuffIcons/buffbleed.dds","[""Metadata/Effects/Spells/monsters_effects/League_3_9_0/Skills/enrage_physical.epk""]",[],[],"","","","","","","","",[],[],[],""
1177,"mirage_warrior_visual","","[""Metadata/Effects/Spells/mirage_archer/epk/mirage_archer.epk""]",[],[],"","","","","","","","",[],[],[],""
1178,"atlas_warlord_enrage","Art/2DArt/SkillIcons/passives/Gladiator/GLADViolentRetaliationSmall.dds","[""Metadata/Effects/Spells/monsters_effects/AtlasExiles/AdjudicatorMonsters/Grandmaster/enrage.epk""]",[],[],"","","","","","","","",[],[],[],""
1179,"atlas_orion_shield","","[""Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/epk/immunity_buff.epk""]",[],[],"","","","","","","","",[],[],[],""
1180,"atlas_orion_eyrie_hurricane","Art/2DArt/SkillIcons/FrostVortex.dds","[""Metadata/Effects/StatusAilments/Chilled.epk""]",[],[],"","","","","","","","",[],[],[],""
1181,"eye_of_desire_increased_resistances","Art/2DArt/BuffIcons/EyeOfMaliceDebuff.dds","[""Metadata/Effects/Auras/league_delve/resist_debuff_aura/affected/monster_debuffed.epk""]",[],[],"","","","","","","","",[],[],[],""
1182,"phantasm_buff","Art/2DArt/SkillIcons/SummonedPhantasms.dds",[],[],[],"","","","","","","","",[],[],[],""
1183,"atlas_banner_aura","Art/2DArt/BuffIcons/nobuff.dds","[""Metadata/Effects/Spells/monsters_effects/AtlasExiles/Adjudicator/Banner_buff_epk/immortal_buff.epk""]",[],[],"","","","","","","","",[],[],[],""
1184,"atlas_banner_aura_secondary","Art/2DArt/BuffIcons/nobuff.dds","[""Metadata/Effects/Spells/monsters_effects/AtlasExiles/Adjudicator/Banner_buff_epk/immortal_buff_start.epk""]",[],[],"","","","","","","","",[],[],[],""
1185,"adjudicator_banner_buff","Art/2DArt/BuffIcons/chargestr.dds",[],[],[],"","","","","","","","",[],[],[73],""
1186,"crusader_empowered_boss_buff","","[""Metadata/Effects/Spells/monsters_effects/AtlasExiles/Crusader/Influence_Buff/influence_buff.epk""]",[],[],"","","","","","","","",[],[],[],""
1187,"eyrie_empowered_boss_buff","","[""Metadata/Effects/Spells/monsters_effects/AtlasExiles/Eyrie/Influence_Buff/influence_buff.epk""]",[],[],"","","","","","","","",[],[],[],""
1188,"basilisk_empowered_boss_buff","","[""Metadata/Effects/Spells/monsters_effects/AtlasExiles/Basilisk/Influence_Buff/influence_buff.epk""]",[],[],"","","","","","","","",[],[],[],""
1189,"adjudicator_empowered_boss_buff","","[""Metadata/Effects/Spells/monsters_effects/AtlasExiles/Adjudicator/Influence_Buff/influence_buff.epk""]",[],[],"","","","","","","","",[],[],[],""
1190,"unique_saviour_clones","","[""Metadata/Effects/Spells/mirage_strike/the_saviour/shine.epk""]",[],[],"","","","","","","","",[],[],[],""
1191,"arcane_cloak","Art/2DArt/SkillIcons/ArcaneCloak.dds","[""Metadata/Effects/Spells/maneuver_mechanics/ArcaneCloak.epk""]",[],[],"","","","","","","","",[],[],[],""
1192,"affliction_affected_tier1","","[""Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/AfflictedMob.epk""]",[],[52],"","","","","","","","",[],[],[],""
1193,"affliction_affected_tier2","","[""Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/AfflictedMob.epk""]",[],[52],"","","","","","","","",[],[],[],""
1194,"affliction_affected_tier3","","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],[52],"","","","","","","","",[],[],[],""
1195,"affliction_affected_tier4","","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],[52],"","","","","","","","",[],[],[],""
1196,"rune_paint_slow","Art/2DArt/SkillIcons/EnsnaringArrow.dds","[""Metadata/Effects/StatusAilments/Chilled.epk""]",[],[],"","","","","","","","",[],[],[],""
1197,"player_aura_dragon_hunter_mtx","",[],"[""Metadata/Effects/Microtransactions/Aura/DragonHunter_Aura/DragonHunterAura.epk""]",[],"","","","","","","","",[],[],[],""
1198,"intimidated","Art/2DArt/BuffIcons/Intimidate.dds",[],[],[],"","","","","","","","",[],[],[],""
1199,"unnerved","Art/2DArt/BuffIcons/Unnerve.dds",[],[],[],"","","","","","","","",[],[],[],""
1200,"player_aura_balefire_mtx","",[],"[""Metadata/Effects/Microtransactions/Aura/Balefire/BalefireAura.epk""]",[],"","","","","","","","",[],[],[],""
1201,"affliction_split_buff","","[""Metadata/Effects/Spells/monsters_effects/League_Affliction/split/epk/split_fadein.epk""]",[],[52],"","","","","","","","",[],[],[],""
1202,"affliction_split_buff_end","","[""Metadata/Effects/Spells/monsters_effects/League_Affliction/split/epk/split_fadeout.epk""]",[],[52],"","","","","","","","",[],[],[],""
1203,"player_aura_dark_magic_mtx","",[],"[""Metadata/Effects/Microtransactions/Aura/DarkMagicAura/DarkMagicAura.epk""]",[],"","","","","","","","",[],[],[],""
1204,"affliction_demon_cold_degen","Art/2DArt/BuffIcons/GalvanicFrost.dds",[],[],[],"","","","","","","","",[],[],[],""
1205,"animated_weapon","","[""Metadata/Effects/Spells/animate_weapon/weapon_trail.epk""]",[],[],"","","","","","","","",[],[],[],""
1206,"animated_weapon_bow","","[""Metadata/Effects/Spells/animate_weapon/bow_weapon_trail.epk""]",[],[],"","","","","","","","",[],[],[],""
1207,"affliction_debuff","Art/2DArt/BuffIcons/LeagueItemDebuff.dds","[""Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/AfflictedDebuff.epk""]",[],[52],"","","","","","","","",[],[],[],""
1208,"affliction_debuff_life_and_es_recovery_rate","Art/2DArt/BuffIcons/AfflictionReducedRecoveryDebuff.dds","[""Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/AfflictedDebuff.epk""]",[],[52],"","","","","","","","",[],[],[],""
1209,"affliction_debuff_action_speed","Art/2DArt/BuffIcons/AfflictionSlowerActionSpeedDebuff.dds","[""Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/AfflictedDebuff.epk""]",[],[52],"","","","","","","","",[],[],[],""
1210,"affliction_debuff_damage_taken","Art/2DArt/BuffIcons/AfflictionIncreasedDamageTakenDebuff.dds","[""Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/AfflictedDebuff.epk""]",[],[52],"","","","","","","","",[],[],[],""
1211,"affliction_debuff_flask_effect_and_charge_gain","Art/2DArt/BuffIcons/AfflictionReducedFlaskEffectDebuff.dds","[""Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/AfflictedDebuff.epk""]",[],[52],"","","","","","","","",[],[],[],""
1212,"affliction_death","","[""Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/Affliction_Death.epk""]",[],[],"","","","","","","","",[],[],[],""
1213,"affliction_spawn_visual","","[""Metadata/Effects/Spells/monsters_effects/League_Affliction/endgame/AfflictionSpawnEndgame.epk""]",[],[],"","","","","","","","",[],[],[],""
1214,"affliction_modded_extra_head","","[""Metadata/Effects/Spells/monsters_effects/League_Affliction/affected_IL/affected_01.epk""]",[],[52],"","","","","","","","",[],[],[],""
1215,"affliction_modded_eyeballs","","[""Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/AfflictedMonster.epk""]",[],[52],"","","","","","","","",[],[],[],""
1216,"affliction_modded_hive","","[""Metadata/Effects/Spells/monsters_effects/League_Affliction/affected_epks/affected_hive.epk""]",[],[52],"","","","","","","","",[],[],[],""
1217,"affliction_modded_tentacles","","[""Metadata/Effects/Spells/monsters_effects/League_Affliction/affected_epks/affected_tentacles.epk""]",[],[52],"","","","","","","","",[],[],[],""
1218,"affliction_modded_snakes","","[""Metadata/Effects/Spells/monsters_effects/League_Affliction/affected_epks/affected_snakes_01.epk""]",[],[52],"","","","","","","","",[],[],[],""
1219,"affliction_modded_snakes2","","[""Metadata/Effects/Spells/monsters_effects/League_Affliction/affected_epks/affected_snakes_02.epk""]",[],[52],"","","","","","","","",[],[],[],""
1220,"affliction_modded_tearing","","[""Metadata/Effects/Spells/monsters_effects/League_Affliction/affected_epks/affected_tearing.epk""]",[],[52],"","","","","","","","",[],[],[],""
1221,"affliction_modded_spiderlegs","","[""Metadata/Effects/Spells/monsters_effects/League_Affliction/affected_epks/affected_spiderlegs.epk""]",[],[52],"","","","","","","","",[],[],[],""
1222,"affliction_modded_nightmare1","","[""Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/Nightmares/Nightmare_01.epk""]",[],[52],"","","","","","","","",[],[],[],""
1223,"affliction_modded_nightmare2","","[""Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/Nightmares/Nightmare_02.epk""]",[],[52],"","","","","","","","",[],[],[],""
1224,"affliction_modded_nightmare3","","[""Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/Nightmares/Nightmare_03.epk""]",[],[52],"","","","","","","","",[],[],[],""
1225,"affliction_corpse_degen","Art/2DArt/BuffIcons/BloodCloudDebuff.dds","[""Metadata/Effects/StatusAilments/blood_frenzy.epk""]",[],[],"","","","","","","","",[],[],[],""
1226,"singularity_aura_self","Art/2DArt/BuffIcons/CrippleDebuff.dds","[""Metadata/Effects/StatusAilments/NoEffect.epk""]","[""Metadata/Effects/Microtransactions/Aura/Uniques/Gloomeye/GloomeyeAura.epk""]",[],1,"","","","","","","",[],[],[],""
1227,"player_aura_scientist_mtx","",[],"[""Metadata/Effects/Microtransactions/Aura/thaumaturgy_scientist/Scientist_Aura.epk""]",[],"","","","","","","","",[],[],[],""
1228,"player_aura_project_mtx","",[],"[""Metadata/Effects/Microtransactions/Aura/thaumaturgy_project/Project_CharacterFX.epk""]",[],"","","","","","","","",[],[],[],""
1229,"ghoulish_corpse_remove","","[""Metadata/Effects/Microtransactions/Misc/uniques/Disciple_of_Kitava/consume.epk""]",[],[],"","","","","","","","",[],[],[],""
1230,"orion_beam_bomb_slow","Art/2DArt/BuffIcons/CorruptionDegenDebuff.dds","[""Metadata/Effects/Spells/monsters_effects/essence/corruptionaura/player_aura.epk""]","[""Metadata/Effects/Spells/monsters_effects/essence/corruptionaura/essence_corruption.epk""]",[],"","","","","","","","",[],[],[],""
1231,"vomit_chunk_stew","Art/2DArt/BuffIcons/VomitSlowDebuff.dds",[],[],[],"","","","","","","","",[],[],[],""
1232,"spellslinger","Art/2DArt/SkillIcons/Spellslinger.dds",[],[],[],"","","","","","","","",[],[],[],""
1233,"dragon_hunter_herald_of_ash","Art/2DArt/BuffIcons/HeraldofAsh.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/DragonHunter/buff_ash.epk""]",[],[],"","","","","","","","",[],[],[],""
1234,"dragon_hunter_herald_of_ice","Art/2DArt/BuffIcons/HeraldofIce.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/DragonHunter/buff_ice.epk""]",[],[],"","","","","","","","",[],[],[],""
1235,"dragon_hunter_herald_of_thunder","Art/2DArt/BuffIcons/HeraldofThunder.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/DragonHunter/buff_thunder.epk""]",[],[],"","","","","","","","",[],[],[],""
