"rownum","Id","DisplayedName","Description","string","Icon_DDSFile","ActiveSkillTargetTypes","ActiveSkillTypes","WeaponRestriction_ItemClassesKeys","WebsiteDescription","WebsiteImage","bool","string","bool","SkillTotemId","IsManuallyCasted","Input_StatKeys","Output_StatKeys","MinionActiveSkillTypes","bool","bool","[rid]","i32","AlternateSkillTargetingBehavioursKey","bool","AIFile","[rid]","bool","bool","bool"
544,"wither_channel","Wither","Casts a debilitating debuff on enemies in an area, hindering their movement and also inflicts the Withered debuff, which increases the Chaos Damage they take and can stack up to 15 times.","WitherChannelled","Art/2DArt/SkillIcons/Wither.dds","[1,18,17]","[1,7,8,14,41,47,71]",[],"","",1,"Wither","",21,1,"[4353,4379]","[215,434]",[],1,1,[],8,"","","Metadata/Monsters/Totems/WitherTotem.ais","[16,10,11,17]","","",1
545,"essence_drain","Essence Drain","Fires a projectile that applies a damage over time debuff when it hits. You are healed for a portion of the debuff damage. The debuff is spread by Contagion.","Siphon","Art/2DArt/SkillIcons/Siphon.dds","[1,2]","[1,2,56,8,14,21,34,41,6,31,69,7,71,13,15]",[],"","",1,"EssenceDrain","",21,1,"[4069,4352]","[24,215]",[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
546,"word_of_inferno_on_kill","Word of Inferno","Drops a meteor from above on a nearby foe, dealing fire damage in an area around them.","EnchantmentMeteor","Art/2DArt/SkillIcons/Ascendancy.dds",[4],"[1,7,28,31,36,71,89]",[],"","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
547,"edict_of_inferno_on_kill","Edict of Inferno","Drops a meteor from above on a nearby foe, dealing fire damage in an area around them.","EnchantmentMeteor","Art/2DArt/SkillIcons/Ascendancy.dds",[4],"[1,7,28,31,36,71,89]",[],"","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
548,"decree_of_inferno_on_kill","Decree of Inferno","Drops a meteor from above on a nearby foe, dealing fire damage in an area around them.","EnchantmentMeteor","Art/2DArt/SkillIcons/Ascendancy.dds",[4],"[1,7,28,31,36,71,89]",[],"","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
549,"commandment_of_inferno_on_kill","Commandment of Inferno","Drops a meteor from above on a nearby foe, dealing fire damage in an area around them.","EnchantmentMeteor","Art/2DArt/SkillIcons/Ascendancy.dds",[4],"[1,7,28,31,36,71,89]",[],"","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
550,"revive_after_duration","","","ReviveAfterDuration","",[4],"[1,31]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
551,"grasping_ornaments","","","GraspingOrnaments","","[1,2]","[1,7,8,6,71]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
552,"offering_of_judgement","","","OfferingOfJudgement","","[1,2]","[1,7,8,6,71,31]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
553,"player_projectile_spell","","","PlayerProjectileSpell","","[1,2]","[1,2,31]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
554,"word_of_frost","Word of Frost","Fire icy projectiles around you in all directions.","PlayerProjectileSpell","Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[1,2,31,36,56,89]",[],"","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
555,"edict_of_frost","Edict of Frost","Fire icy projectiles around you in all directions.","PlayerProjectileSpell","Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[1,2,31,36,56,89]",[],"","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
556,"decree_of_frost","Decree of Frost","Fire icy projectiles around you in all directions.","PlayerProjectileSpell","Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[1,2,31,36,56,89]",[],"","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
557,"commandment_of_frost","Commandment of Frost","Fire icy projectiles around you in all directions.","PlayerProjectileSpell","Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[1,2,31,36,56,89]",[],"","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
558,"word_of_blades","Word of Blades","Fires a chaining burst of ethereal blades.","PlayerProjectileSpell","Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[1,2,31,36,56,89]",[],"","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
559,"edict_of_blades","Edict of Blades","Fires a chaining burst of ethereal blades.","PlayerProjectileSpell","Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[1,2,31,36,56,89]",[],"","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
560,"decree_of_blades","Decree of Blades","Fires a chaining burst of ethereal blades.","PlayerProjectileSpell","Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[1,2,31,36,56,89]",[],"","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
561,"commandment_of_blades","Commandment of Blades","Fires a chaining burst of ethereal blades.","PlayerProjectileSpell","Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[1,2,31,36,56,89]",[],"","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
562,"word_of_spite_when_hit","Word of Spite","Releases a circle of projectiles based on your weapon, leaving chilled ground in their wake.","EnchantedWeaponProjectile","Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[0,40,2,36,31,67,29,81,89]","[13,6,7,37,11,12,9,32,14,10,16,17,15,8,57,56]","","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
563,"edict_of_spite_when_hit","Edict of Spite","Releases a circle of projectiles based on your weapon, leaving chilled ground in their wake.","EnchantedWeaponProjectile","Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[0,40,2,36,31,67,29,81,89]","[13,6,7,37,11,12,9,32,14,10,16,17,15,8,57,56]","","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
564,"decree_of_spite_when_hit","Decree of Spite","Releases a circle of projectiles based on your weapon, leaving chilled ground in their wake.","EnchantedWeaponProjectile","Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[0,40,2,36,31,67,29,81,89]","[13,6,7,37,11,12,9,32,14,10,16,17,15,8,57,56]","","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
565,"commandment_of_spite_when_hit","Commandment of Spite","Releases a circle of projectiles based on your weapon, leaving chilled ground in their wake.","EnchantedWeaponProjectile","Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[0,40,2,36,31,67,29,81,89]","[13,6,7,37,11,12,9,32,14,10,16,17,15,8,57,56]","","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
566,"word_of_fury_on_hit","Word of Fury","Repeatedly fires a piercing projectile based on your weapon, converting some physical damage to fire. The projectiles form an arc in front of you.","EnchantedWeaponProjectile","Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[0,40,2,36,31,28,81,89]","[13,6,7,37,11,12,9,32,14,10,16,17,15,8,57,56]","","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
567,"edict_of_fury_on_hit","Edict of Fury","Repeatedly fires a piercing projectile based on your weapon, converting some physical damage to fire. The projectiles form an arc in front of you.","EnchantedWeaponProjectile","Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[0,40,2,36,31,28,81,89]","[13,6,7,37,11,12,9,32,14,10,16,17,15,8,57,56]","","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
568,"decree_of_fury_on_hit","Decree of Fury","Repeatedly fires a piercing projectile based on your weapon, converting some physical damage to fire. The projectiles form an arc in front of you.","EnchantedWeaponProjectile","Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[0,40,2,36,31,28,81,89]","[13,6,7,37,11,12,9,32,14,10,16,17,15,8,57,56]","","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
569,"commandment_of_fury_on_hit","Commandment of Fury","Repeatedly fires a piercing projectile based on your weapon, converting some physical damage to fire. The projectiles form an arc in front of you.","EnchantedWeaponProjectile","Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[0,40,2,36,31,28,81,89]","[13,6,7,37,11,12,9,32,14,10,16,17,15,8,57,56]","","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
570,"siege_ballista","Siege Ballista","Summons a ballista totem that attacks with piercing arrows. Requires a Bow.","TotemSnipe","Art/2DArt/SkillIcons/CrossBowTotem.dds","[1,2,20]","[0,2,56,40,13,15,25,82]",[13],"","",1,"SiegeBallista","",12,1,"[4299,4078,4372]","[1342,24,70]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
571,"lb_edge_trap","","","LbEdgeTrap","",[1],[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
572,"drop_bear_desecration","","","DropBearDesecration","","[2,4]","[1,7,8,41,71]",[],"","",1,"DropBearDesecration","",21,1,[],[],[],1,1,[],8,"","","","[16,10,11,17]","","",1
573,"lb_beam_trap","","","LbBeamTrap","",[1],[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
574,"totem_melee","Ancestral Protector","Summons an Ancestor Totem which attacks enemies with melee strikes while you're near it. Being near it grants you more attack speed. Requires a Melee Weapon or Unarmed.","TotemAncestorMelee","Art/2DArt/SkillIcons/AncestorTotemSkill.dds","[1,2,20]","[0,25,20,19,23]","[6,7,9,10,11,12,32,14,15,16,17,36,57,56]","","",1,"","",13,1,"[4515,4516,4517]","[24,1342,1834]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
575,"storm_cloud_lightning_warp","Storm Cloud Lightning Warp","WIP","StormCloudLightningWarp","",[4],"[1,6,7,8,33,30,71]",[],"","",1,"StormCloudLightningWarp","",21,1,[],[],[],1,1,[],8,0,"","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
576,"lb_boss_flee","","","LbBossFlee","",[15],[0],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
577,"vinktar_hide","","","VinktarHide","",[4],[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
578,"vinktar_lightning_bond","Vinktar Lightning Bond","WIP","VinktarLightningBond","",[3],"[1,30,8,34]",[],"","",1,"VinktarLightningBond","",21,1,[],[],[],1,1,[],8,"","","","[16,10,11,17]","","",1
579,"shadow_blades","Shadow Blades","WIP","ShadowBlades","Art/2DArt/SkillIcons/barrage.dds","[1,2]","[1,6,2,14,13,15,21,31]",[],"","",1,"ShadowBlades","",21,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
580,"summon_specific_monsters_from_mortar","","","SummonSpecificMonstersFromMortars","",[4],"[1,2,21,31]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
581,"lb_boss_summon_lieutenants","","","LbBossSummonLieutenants","",[4],[1],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
582,"lb_boss_spirit_mortar","","","LbBossSpiritMortar","","[2,1]","[2,1,6,7,13,14,15,21,31,71]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
583,"triggered_explosion","Fire Burst","Release a fire nova when you kill an enemy.","TriggeredExplosion","Art/2DArt/BuffIcons/buffonfire.dds",[4],"[28,1,36,7,31,49,71,89]",[],"","",1,"TriggeredExplosion","",21,"",[],[],[],1,"",[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
584,"lb_boss_shield","","","LbBossShield","",[4],[1],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
585,"iron_oven_spawner","","","SummonSpecificMonstersInFront","",[4],"[1,21,31]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
586,"summon_specific_monsters_in_front","","","SummonSpecificMonstersInFront","",[4],"[1,21,31]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
587,"izaro_taunt","","","IzaroTaunt","",[2],[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
588,"shrink","","","Shrink","","[4,1,2]","[1,7,8,14,71]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
589,"shrink_no_los","","","Shrink","","[4,1,2]","[1,7,8,14,71]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
590,"monster_slam","","","MonsterSlam","","[1,2]","[0,7,31]",[],"","",1,"","",21,1,"[5452,5455,7656]","[3341,24,434]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
591,"rigwald_wolf_form","","","RigwaldWolfForm","",[2],"[8,1]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
592,"rigwald_wolf_barrage","","","RigwaldWolfBarrage","",[2],"[0,2,6,40,56]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
593,"rigwald_teleport","","","MerveilTeleport","",[4],[1],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
594,"oak_sunder","","","OakSunder","Art/2DArt/SkillIcons/ShockwaveSlam.dds","[1,2,10]","[0,7,23,19]","[12,32,14,17,11,16,57]","","",1,"","",21,1,"[4373,4080,4387]","[70,24,434]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
595,"sunder","Sunder","Slams the ground with a Mace, Sceptre, Axe or Staff, creating a wave of broken ground that damages enemies in an area in front of you. Enemies hit by the wave will release a circular shockwave, dealing damage to other enemies around them.","ShockwaveSlam","Art/2DArt/SkillIcons/ShockwaveSlam.dds","[1,2,10]","[0,7,23,19,91,14]","[12,32,14,17,11,16,36,57]","","",1,"","",21,1,"[4373,4080,4387]","[70,24,434]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
596,"new_sunder","Sunder","Slams the ground, creating a slow wave of churning terrain that damages enemies in a sequence of areas in front of you. A number of enemies hit by the wave will release a shockwave, damaging other enemies around them. Using the skill again will stop the previous wave. Requires a Mace, Sceptre, Axe, Staff or Unarmed.","NewSunder","Art/2DArt/SkillIcons/ShockwaveSlam.dds","[1,2,10]","[0,7,23,19,91,14]","[12,32,14,17,11,16,36,57]","","",1,"","",21,1,"[4373,4080,4387]","[70,24,434]",[],1,1,[12238],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
597,"sunder_monster","","","ShockwaveSlam","",[2],"[0,7,23,19,31]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
598,"range_finder","Range Finder","(DEVELOPMENT) A test skill for highlighting a certain range in-game","RangeFinder","","[1,2,4]","[1,7,8,71]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
599,"talisman_degen","Talisman Degen","","TalismanDegen","","[1,4,2]","[1,7,8,6,71,31]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
600,"talisman_summon_lightning_spiral","Talisman Summon Lightning Spiral","","TalismanSummonLightningSpiral","",[4],"[1,36,31]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
601,"monster_submerge_delete","","","MonsterSubmergeDelete","",[4],[1],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
602,"summon_rigwalds_pack","Summon Spectral Wolf","Summons a spectral wolf companion that attacks nearby enemies and dies after a duration. Each spectral wolf grants you a buff that adds damage to your attacks. If you have the maximum number of them, refreshes the duration and life of an existing one instead.","SummonRigwaldsPack","Art/2DArt/SkillIcons/IllusionaryWolf.dds",[4],"[1,5,8,17,13,14,15,21,31,36,49,76,4]",[],"","",1,"","",21,"",[],[],"[0,19,20,23]",1,"",[],8,"","","",[],"","",1
603,"monster_cast_ground_effect","","","CastGroundEffect","",[4],"[1,7,6,31,8,71]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[16,10,11,17]","","",1
604,"monster_cast_ground_effect_location","","","CastGroundEffect","",[1],"[1,7,6,31,8,71]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[16,10,11,17]","","",1
605,"shock_ground","Shock Ground","Creates a patch of Shocked Ground in a radius around you.","CastGroundEffect","Art/2DArt/BuffIcons/buffshocked.dds",[4],"[1,7,31,8,36,49,30,71,83]",[],"","",1,"","",21,"",[],[],[],1,"",[],8,"","","",[],"","",1
606,"frost_bolt","Frostbolt","Fires a slow-moving projectile that pierces through enemies, dealing cold damage.","FrostBolt","Art/2DArt/SkillIcons/FrostBolt.dds","[2,1]","[1,2,56,6,13,14,15,21,29,31,69]",[],"","",1,"","",21,1,"[4557,4709,4710,5631]","[24,216,455,173]",[],1,1,[],8,3,"","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
607,"frost_bolt_channel","Frost Bolt Channel","","FrostBoltChannel","Art/2DArt/SkillIcons/FrostVortex.dds",[4],"[1,6,7,14,29,71]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
608,"frost_bolt_nova","Vortex","An icy blast explodes around the caster, dealing cold damage to enemies, and leaving behind a whirling vortex which deals cold damage over time and chills enemies caught in it. If the caster targets near their Frostbolt projectiles, it will explode from a number of those projectiles instead, destroying them.","FrostBoltNova","Art/2DArt/SkillIcons/FrostVortex.dds","[1,22]","[1,6,7,13,14,15,21,29,31,8,67,71,63,83,89]",[],"","",1,"","",21,1,"[4558,4565,4711,7946,8704]","[24,434,215,7945,3341]",[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
609,"blight_channel","Blight","Apply a debuff to enemies in front of you which deals chaos damage over time. Enemies who aren't already debuffed by Blight are also hindered for a shorter secondary duration, slowing their movement. Continued channelling adds layers of damage to the debuff, each with their own duration.","BlightChannel","Art/2DArt/SkillIcons/Blight.dds","[1,11]","[1,41,7,14,47,8,34,48,71]",[],"","",1,"","",21,1,"[4079,4386,4357,6280,15586]","[24,434,5164,7931,216]",[],1,1,[],8,"","","","[16,10,11,17,12,13]","","",1
610,"vaal_blight","Vaal Blight","Apply a powerful debuff to enemies around you which deals chaos damage over time. Then applies two additional layers in a larger area, growing greatly in size each time. Enemies are also substantially hindered for a shorter secondary duration, slowing their movement.","VaalBlight","Art/2DArt/SkillIcons/Blight.dds",[4],"[1,41,7,14,8,34,48,37,71,83]",[],"","",1,"VaalBlight",1,21,1,"[4079,4386,4357,6280,15586]","[24,434,5164,7931,216]",[],1,1,[],8,"","","","[16,10,11,17,12,13]","","",1
611,"blight","","","Blight","Art/2DArt/SkillIcons/Blight.dds","[1,2]","[1,6,41,7,14,47,8,34,71]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[16,10,11,17,12,13]","","",1
612,"riptide","Riptide","","Riptide","Art/2DArt/SkillIcons/IceCrash.dds","[1,2]","[1,6,7,2,10,21,29,71]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
613,"molten_burst","Molten Burst","Launch molten projectiles from the point of impact, causing AoE attack damage to enemies where they land.","MoltenBurst","Art/2DArt/SkillIcons/MoltenProjectile.dds","[1,2]","[2,0,7,28,31,36,40,81,89]",[],"","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
614,"word_of_ire_when_hit","Word of Ire","Release a lightning charged spinning copy of your weapon or its projectiles that rotates around a point, damaging enemies in an area.","TriggeredLightningWeaponSpiral","Art/2DArt/SkillIcons/Ascendancy.dds",[2],"[0,6,7,8,14,36,31,30,89]","[13,6,7,37,11,12,9,32,14,10,16,17,15,8,57,56]","","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
