"rownum","BaseItemTypesKey","ItemVisualEffectKey","ItemVisualIdentityKey1","ItemVisualIdentityKey2","Stats","ItemClasses","[rid]","bool","[i32]","[i32]","bool","[rid]","bool","[rid]","[rid]","rid"
1821,2535,"",4965,"",[],[22],[],"",[],[11],"",[],"",[],[],""
1822,2536,"",4966,"",[],[24],[],"",[],[9],"",[],"",[],[],""
1823,2537,"","",4967,[],[24],[],"",[],[10],"",[],"",[],[],""
1824,2538,"",4968,"",[],"[9,10,15]",[],"",[],"[1,4]","",[],"",[],[],""
1825,2539,"","",4969,[],[21],[],"",[],[15],"",[],"",[],[],""
1826,2540,"","","","[347,9327,2678]",[],[5476],"","[1,1,4]",[36],"",[],"",[],[],""
1827,1847,"","","",[319],[4],[],"",[93],[14],"",[],"",[],[],""
1828,1848,"","","","[347,9196]",[],"[5513,5637,5514,5515,5516,5636,5517,5635,5518,5519,5520,5521,5525,5634,5587,5589,5591,5668,5854,5588,5590,5592,5773,5772,5785,5787,5808,5804,5903,5904,5905,5906,5914]","","[-34,37]",[36],"",[],"",[],[],""
1829,2541,"","","",[1222],[],"[5548,5826,5830,5688]","",[12],[36],"",[],"",[],[],""
1830,2543,149,"","",[1368],[23],[],"",[67],[13],"",[],"",[],[],""
1831,2544,"","",4970,[],[24],[],"",[],[10],"",[],"",[],[],""
1832,2545,"",4971,"",[],[25],[],"",[],[7],"",[],"",[],[],""
1833,2546,"",4972,"",[],[25],[],"",[],[7],"",[],"",[],[],""
1834,2547,"",4973,"",[],[25],[],"",[],[7],"",[],"",[],[],""
1835,2548,"",4974,"",[],[25],[],"",[],[7],"",[],"",[],[],""
1836,2549,"",4975,"",[],[23],[],"",[],[12],"",[],"",[],[],""
1837,2550,"",4976,"",[],[22],[],"",[],[11],"",[],"",[],[],""
1838,2551,"",4977,"",[],[24],[],"",[],[9],"",[],"",[],[],""
1839,2552,"","",4978,[],[21],[],"",[],[15],"",[],"",[],[],""
1840,2553,"","",4979,[],[24],[],"",[],[10],"",[],"",[],[],""
1841,2554,150,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],""
1842,2557,"",4980,"",[],[25],[],"",[],[7],"",[],"",[],[],""
1843,2558,"",4981,"",[],[23],[],"",[],[12],"",[],"",[],[],""
1844,2559,"",4982,"",[],[22],[],"",[],[11],"",[],"",[],[],""
1845,2560,"",4983,"",[],[24],[],"",[],[9],"",[],"",[],[],""
1846,2562,"","",4984,[],[24],[],"",[],[10],"",[],"",[],[],""
1847,2563,151,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],""
1848,2565,"",4985,"",[],[25],[],"",[],[7],"",[],"",[],[],""
1849,2566,"",4986,"",[],[23],[],"",[],[12],"",[],"",[],[],""
1850,2567,"",4987,"",[],[22],[],"",[],[11],"",[],"",[],[],""
1851,2568,"",4988,"",[],[24],[],"",[],[9],"",[],"",[],[],""
1852,2570,"","",4989,[],[21],[],"",[],[15],"",[],"",[],[],""
1853,2571,"","",4990,[],[21],[],"",[],[15],"",[],"",[],[],""
1854,2572,"","",4991,[],[21],[],"",[],[15],"",[],"",[],[],""
1855,2573,"","",4992,[],[25],[],"",[],"[8,21]","",[],"",[],[],""
1856,2574,"","",4993,[],[24],[],"",[],[10],"",[],"",[],[],""
1857,2575,"","",4994,[],[24],[],"",[],[10],"",[],"",[],[],""
1858,2576,"",4995,"",[],[25],[],"",[],[7],"",[],"",[],[],""
1859,2577,"",4996,"",[],[25],[],"",[],[7],"",[],"",[],[],""
1860,2578,"",4997,"",[],[25],[],"",[],[7],"",[],"",[],[],""
1861,2579,"",4998,"",[],[23],[],"",[],[12],"",[],"",[],[],""
1862,2580,"",4999,"",[],[22],[],"",[],[11],"",[],"",[],[],""
1863,2581,"",5000,"",[],[24],[],"",[],[9],"",[],"",[],[],""
1864,2582,"","",5001,[],[24],[],"",[],[10],"",[],"",[],[],""
1865,2583,"","",5002,[],[24],[],"",[],[10],"",[],"",[],[],""
1866,2584,"",5003,"",[],"[6,7,56,8,9,10,11,12,15,16,17,32]",[],"",[],"[1,4]","",[],"",[],[],""
1867,2585,"","","",[347],[],"[5513,5637,5514,5515,5516,5636,5517,5635,5518,5519,5520,5521,5525,5634,5587,5589,5591,5668,5854,5588,5590,5592,5773,5772,5785,5787,5808,5804,5903,5904,5905,5906,5914]","",[-38],[36],"",[],"",[],[],""
1868,2586,"","","",[347],[],[5419],"",[5],[36],"",[],"",[],[],""
1869,2587,152,"","",[1368],[23],[],"",[68],[13],"",[],"",[],[],""
1870,2588,"","",5004,[],[21],[],"",[],[15],"",[],"",[],[],""
1871,2589,153,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],""
1872,2591,"","","","[347,1302,12048]",[],[5702],"","[6,4,50]",[36],"",[],"",[],[],""
1873,2592,"","","",[347],[],[5700],"",[6],[36],"",[],"",[],[],""
1874,2593,"","","","[347,1302]",[],"[5701,5757]","","[4,4]",[36],"",[],"",[],[],""
1875,2594,"","","","[347,1302]",[],[5699],"","[5,4]",[36],"",[],"",[],[],""
1876,2595,"","","","[347,1302]",[],[5780],"","[3,4]",[36],"",[],"",[],[],""
1877,2596,"",5005,"",[],[25],[],"",[],[7],"",[],"",[],[],""
1878,2597,"",5006,"",[],[25],[],"",[],[7],"",[],"",[],[],""
1879,2598,"",5007,"",[],[23],[],"",[],[12],"",[],"",[],[],""
1880,2599,"",5008,"",[],[22],[],"",[],[11],"",[],"",[],[],""
1881,2600,"",5009,"",[],[24],[],"",[],[9],"",[],"",[],[],""
1882,2601,"","",5010,[],[24],[],"",[],[10],"",[],"",[],[],""
1883,2602,"","",5011,[],[24],[],"",[],[10],"",[],"",[],[],""
1884,2603,"",5012,"",[],"[9,10,11,12,15,16,17,32]",[],"",[],"[1,4]","",[],"",[],[],""
1885,2604,"","","","[347,9196]",[],"[5513,5637,5514,5515,5516,5636,5517,5635,5518,5519,5520,5521,5525,5634,5587,5589,5591,5668,5854,5588,5590,5592,5773,5772,5785,5787,5808,5804,5903,5904,5905,5906,5914]","","[-37,32]",[36],"",[],"",[],[],""
1886,2605,"","","","[347,1302,2678,3599]",[],[5674],"","[9,9,1,9]",[36],"",[],"",[],[],""
1887,2606,154,"","",[1368],[23],[],"",[69],[13],"",[],"",[],[],""
1888,2607,"","",5013,[],[21],[],"",[],[15],"",[],"",[],[],""
1889,2608,155,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],""
1890,2610,"","","","[347,1302,12048]",[],[5702],"","[5,3,51]",[36],"",[],"",[],[],""
1891,2611,"","","",[347],[],[5700],"",[4],[36],"",[],"",[],[],""
1892,2612,"","","","[347,1302]",[],"[5701,5757]","","[3,8]",[36],"",[],"",[],[],""
1893,2613,"","","","[347,1302]",[],[5699],"","[4,9]",[36],"",[],"",[],[],""
1894,2614,"","","","[347,1302]",[],[5780],"","[2,7]",[36],"",[],"",[],[],""
1895,2615,"",5015,"",[],[25],[],"",[],[7],"",[],"",[],[],""
1896,2616,"",5014,"",[],[25],[],"",[],[7],"",[],"",[],[],""
1897,2617,"",5016,"",[],[23],[],"",[],[12],"",[],"",[],[],""
1898,2618,"",5017,"",[],[22],[],"",[],[11],"",[],"",[],[],""
1899,2619,"",5018,"",[],[24],[],"",[],[9],"",[],"",[],[],""
1900,2620,"","",5019,[],[24],[],"",[],[10],"",[],"",[],[],""
1901,2621,"","",5020,[],[24],[],"",[],[10],"",[],"",[],[],""
1902,2622,"",5021,"",[],[26],[],"",[],[4],"",[],"",[],[],""
1903,2623,156,"","",[1368],[23],[],"",[70],[13],"",[],"",[],[],""
1904,2625,"","",5022,[],[25],[],"",[],"[8,21]","",[],"",[],[],""
1905,2626,"","","",[347],[],[5873],"",[1],[36],"",[],"",[],[],""
1906,2627,"",5023,"",[],[25],[],"",[],[7],"",[],"",[],[],""
1907,2628,"",5024,"",[],[23],[],"",[],[12],"",[],"",[],[],""
1908,2629,"",5025,"",[],[22],[],"",[],[11],"",[],"",[],[],""
1909,2630,"",5026,"",[],[24],[],"",[],[9],"",[],"",[],[],""
1910,2631,"","",5027,[],[24],[],"",[],[10],"",[],"",[],[],""
1911,2632,"","","",[347],[],"[5513,5637,5514,5515,5516,5636,5517,5635,5518,5519,5520,5521,5525,5634,5587,5589,5591,5668,5854,5588,5590,5592,5773,5772,5785,5787,5808,5804,5903,5904,5905,5906,5914]","",[-35],[36],"",[],"",[],[],""
1912,2634,"","","","[347,1302]",[],[5874],"","[2,2]",[36],"",[],"",[],[],""
1913,2635,"","","",[347],[],[5687],"",[5],[36],"",[],"",[],[],""
1914,2636,"","","",[347],[],[5543],"",[5],[36],"",[],"",[],[],""
1915,2637,"","","","[347,1302]",[],[5874],"","[1,1]",[36],"",[],"",[],[],""
1916,2638,"","","",[347],[],[5687],"",[6],[36],"",[],"",[],[],""
1917,2639,"","","","[347,9196]",[],"[5690,5692]","","[6,48]",[36],"",[],"",[],[],""
1918,2640,"","","",[347],[],[5543],"",[4],[36],"",[],"",[],[],""
1919,2641,"","","",[347],[],[5585],"",[1],[36],"",[],"",[],[],""
1920,2642,"","","",[347],[],"[5509,5616]","",[1],[36],"",[],"",[],[],""
1921,2643,"",5028,"",[],[25],[],"",[],[7],"",[],"",[],[],""
1922,2644,"",5029,"",[],[23],[],"",[],[12],"",[],"",[],[],""
1923,2645,"",5030,"",[],[22],[],"",[],[11],"",[],"",[],[],""
1924,2646,"",5031,"",[],[24],[],"",[],[9],"",[],"",[],[],""
1925,2647,"","",5032,[],[24],[],"",[],[10],"",[],"",[],[],""
1926,2648,"",5033,"",[],"[9,10,11,12,15,16,17,32]",[],"",[],"[1,4]","",[],"",[],[],""
1927,2649,"","",5034,[],[21],[],"",[],[15],"",[],"",[],[],""
1928,2651,"","","",[347],[],"[5698,5756]","",[10],[36],"",[],"",[],[],""
1929,2652,"","","",[347],[],[5708],"",[1],[36],"",[],"",[],[],""
1930,2653,"",5036,"",[],[25],[],"",[],[7],"",[],"",[],[],""
1931,2654,"",5037,"",[],[23],[],"",[],[12],"",[],"",[],[],""
1932,2655,"",5038,"",[],[22],[],"",[],[11],"",[],"",[],[],""
1933,2656,"",5039,"",[],[24],[],"",[],[9],"",[],"",[],[],""
1934,2657,"","",5040,[],[24],[],"",[],[10],"",[],"",[],[],""
1935,2658,"",5041,"",[],"[9,10,11,12,14,57,15,32]",[],"",[],"[1,4]","",[],"",[],[],""
1936,2659,159,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],""
1937,2660,"","",5042,[],[21],[],"",[],[15],"",[],"",[],[],""
1938,2662,"","","",[347],[],[5781],"",[1],[36],"",[],"",[],[],""
1939,2664,"",5035,"",[],[26],[],"",[],[4],"",[],"",[],[],""
1940,2665,"",5043,"",[],[25],[],"",[],[7],"",[],"",[],[],""
1941,2666,"",5044,"",[],[23],[],"",[],[12],"",[],"",[],[],""
1942,2667,"",5045,"",[],[22],[],"",[],[11],"",[],"",[],[],""
1943,2668,"",5046,"",[],[24],[],"",[],[9],"",[],"",[],[],""
1944,2669,"","",5047,[],[24],[],"",[],[10],"",[],"",[],[],""
1945,2670,"",5048,"",[],"[9,10,11,12,15,32]",[],"",[],"[1,4]","",[],"",[],[],""
1946,2671,"","","",[347],[],"[5513,5637,5514,5515,5516,5636,5517,5635,5518,5519,5520,5521,5525,5634,5587,5589,5591,5668,5854,5588,5590,5592,5773,5772,5785,5787,5808,5804,5903,5904,5905,5906,5914]","",[-36],[36],"",[],"",[],[],""
1947,2672,157,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],""
1948,2673,"","","",[347],[],[5633],"",[5],[36],"",[],"",[],[],""
1949,2674,"","","",[347],[],[5741],"",[3],[36],"",[],"",[],[],""
1950,2676,"","",5049,[],[24],[],"",[],[10],"",[],"",[],[],""
1951,2677,"",5050,"",[],"[9,10,11,12,15,16,17,32]",[],"",[],"[1,4]",1,[],"",[],[],""
1952,2679,"",5057,"",[],[25],[],"",[],[7],"",[],"",[],[],""
1953,2680,"",5058,"",[],[23],[],"",[],[12],"",[],"",[],[],""
1954,2681,"",5059,"",[],[22],[],"",[],[11],"",[],"",[],[],""
1955,2682,"",5060,"",[],[24],[],"",[],[9],"",[],"",[],[],""
1956,2683,160,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],""
1957,2685,"","",5055,[],[24],[],"",[],[10],"",[],"",[],[],""
1958,2686,"","",5056,[],[21],[],"",[],[15],"",[],"",[],[],""
1959,2688,"",5051,"",[],[25],[],"",[],[7],"",[],"",[],[],""
1960,2689,"",5052,"",[],[23],[],"",[],[12],"",[],"",[],[],""
1961,2690,"",5053,"",[],[22],[],"",[],[11],"",[],"",[],[],""
1962,2691,"",5054,"",[],[24],[],"",[],[9],"",[],"",[],[],""
1963,2692,161,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],""
1964,2693,"",5061,"",[],[25],[],"",[],[7],"",[],"",[],[],""
1965,2694,"",5062,"",[],[25],[],"",[],[7],"",[],"",[],[],""
1966,2695,"",5063,"",[],[23],[],"",[],[12],"",[],"",[],[],""
1967,2696,"",5064,"",[],[22],[],"",[],[11],"",[],"",[],[],""
1968,2697,"",5065,"",[],[24],[],"",[],[9],"",[],"",[],[],""
1969,2698,"","",5066,[],[24],[],"",[],[10],"",[],"",[],[],""
1970,2699,"","",5067,[],[24],[],"",[],[10],"",[],"",[],[],""
1971,2700,"",5068,"",[],[13],[],"",[],[1],"",[],"",[],[],""
1972,2701,"",5069,"",[],[20],[],"",[],[4],"",[],"",[],[],""
1973,2702,"",5070,"",[],[26],[],"",[],[4],"",[],"",[],[],""
1974,2703,"","",5071,[],[21],[],"",[],[15],"",[],"",[],[],""
1975,2704,162,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],""
1976,2705,163,"","",[1368],[23],[],"",[71],[13],"",[],"",[],[],""
1977,2707,"","","","[347,9196]",[],"[5513,5637,5514,5515,5516,5636,5517,5635,5518,5519,5520,5521,5525,5634,5587,5589,5591,5668,5854,5588,5590,5592,5773,5772,5785,5787,5808,5804,5903,5904,5905,5906,5914]","","[-39,35]",[36],"",[],"",[],[],""
1978,2708,"","","",[347],[],"[5414,5615]","",[3],[36],"",[],"",[],[],""
1979,2709,"",5072,"",[],[25],[],"",[],[7],"",[],"",[],[],""
1980,2710,"",5073,"",[],[25],[],"",[],[7],"",[],"",[],[],""
1981,2711,"",5074,"",[],[23],[],"",[],[12],"",[],"",[],[],""
1982,2712,"",5075,"",[],[22],[],"",[],[11],"",[],"",[],[],""
1983,2713,"",5076,"",[],[24],[],"",[],[9],"",[],"",[],[],""
1984,2714,"","",5077,[],[24],[],"",[],[10],"",[],"",[],[],""
1985,2715,"","",5078,[],[24],[],"",[],[10],"",[],"",[],[],""
1986,2716,"",5079,"",[],"[14,57,16,17]",[],"",[],[1],"",[],"",[],[],""
1987,2717,"",5080,"",[],[26],[],"",[],[4],"",[],"",[],[],""
1988,2718,"","",5081,[],[21],[],"",[],[15],"",[],"",[],[],""
1989,2719,164,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],""
1990,2720,165,"","",[1368],[23],[],"",[72],[13],"",[],"",[],[],""
1991,2722,"","","","[347,9196]",[],"[5513,5637,5514,5515,5516,5636,5517,5635,5518,5519,5520,5521,5525,5634,5587,5589,5591,5668,5854,5588,5590,5592,5773,5772,5785,5787,5808,5804,5903,5904,5905,5906,5914]","","[-40,36]",[36],"",[],"",[],[],""
1992,2723,"","","","[347,1302,3599,2678]",[],[5674],"","[10,10,10,12]",[36],"",[],"",[],[],""
1993,2724,"",5082,"",[],[25],[],"",[],[7],"",[],"",[],[],""
1994,2725,"",5083,"",[],[25],[],"",[],[7],"",[],"",[],[],""
1995,2726,"",5084,"",[],[23],[],"",[],[12],"",[],"",[],[],""
1996,2727,"",5085,"",[],[22],[],"",[],[11],"",[],"",[],[],""
1997,2728,"",5086,"",[],[24],[],"",[],[9],"",[],"",[],[],""
1998,2729,"","",5087,[],[24],[],"",[],[10],"",[],"",[],[],""
1999,2730,"","",5088,[],[24],[],"",[],[10],"",[],"",[],[],""
2000,2731,166,"","",[1368],[23],[],"",[73],[13],"",[],"",[],[],""
2001,2733,"",5089,"",[],[26],[],"",[],[4],"",[],"",[],[],""
2002,2734,"",5090,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2003,2735,167,"","",[1368],[23],[],"",[74],[13],"",[],"",[],[],""
2004,2736,"","",5091,[],[24],[],"",[],[10],"",[],"",[],[],""
2005,2738,"",5092,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2006,2739,"",5093,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2007,2740,"",5094,"",[],[23],[],"",[],[12],"",[],"",[],[],""
2008,2741,"",5095,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2009,2742,"",5096,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2010,2743,"","",5097,[],[24],[],"",[],[10],"",[],"",[],[],""
2011,2744,"","",5098,[],[24],[],"",[],[10],"",[],"",[],[],""
2012,2745,"","",5099,[],[24],[],"",[],[10],"",[],"",[],[],""
2013,2746,"","",5100,[],[24],[],"",[],[10],"",[],"",[],[],""
2014,2747,"",5101,"",[],"[6,7,56,8]",[],"",[],"[1,4]","",[],"",[],[],""
2015,2748,"",5102,"",[],[26],[],"",[],[4],"",[],"",[],[],""
2016,2749,"","","",[347],[],"[5649,5650,5651,5653,5652]","",[18],[36],"",[],"",[],[],""
2017,2750,"","","",[347],[],"[5670,5671,5887,5882,5883,5672,5410,5918]","",[3],[36],"",[],"",[],[],""
2018,2751,"","","",[347],[],[5669],"",[1],[36],"",[],"",[],[],""
2019,2752,"",5103,"",[],"[6,7,56,8,9,10,11,12,13,15,16,17,32,14,57]",[],"",[],"[1,4]","",[],"",[],[],""
2020,2753,"","",5104,[],[21],[],"",[],[15],"",[],"",[],[],""
2021,2754,158,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],""
2022,2757,"","",5105,[],[24],[],"",[],[10],"",[],"",[],[],""
2023,2758,"",5106,"",[],[13],[],"",[],[1],"",[],"",[],[],""
2024,2759,"",5107,"",[],[20],[],"",[],[4],"",[],"",[],[],""
2025,2760,"",5108,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2026,2765,"",5109,"",[],"[9,10,11,14,57,15]",[],"",[],"[1,4]","",[],"",[],[],""
2027,2768,"",5110,"",[12357],[25],[],"",[1],[7],"",[],"",[],[],""
2028,2769,"",5111,"",[12357],[25],[],"",[1],[7],"",[],"",[],[],""
2029,2770,"",5112,"",[12357],[23],[],"",[1],[12],"",[],"",[],[],""
2030,2771,"",5113,"",[12357],[22],[],"",[1],[11],"",[],"",[],[],""
2031,2772,"",5114,"",[12357],[24],[],"",[1],[9],"",[],"",[],[],""
2032,2773,"","",5115,[12357],[24],[],"",[1],[10],"",[],"",[],[],""
2033,2774,"","",5116,[12357],[24],[],"",[1],[10],"",[],"",[],[],""
2034,2775,"",5117,"",[12358],"[6,7,56,8,9,10,15,14,57,11,12,32]",[],"",[1],"[1,4]",1,[],"",[],[],""
2035,2776,169,"","",[12359],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[1],"[2,5]",1,[],"",[],[],""
2036,2777,"","",5118,[12357],[21],[],"",[1],[15],"",[],"",[],[],""
2037,2778,170,"","","[1368,12357]",[23],[],"","[75,1]",[13],"",[],"",[],[],""
2038,2780,"","","","[319,12357]",[4],[],"","[165,1]",[14],"",[],"",[],[],""
2039,2781,"",5119,"",[12357],[25],[],"",[1],[7],"",[],"",[],[],""
2040,2782,"",5120,"",[12357],[23],[],"",[1],[12],"",[],"",[],[],""
2041,2783,"",5121,"",[12357],[22],[],"",[1],[11],"",[],"",[],[],""
2042,2784,"",5122,"",[12357],[24],[],"",[1],[9],"",[],"",[],[],""
2043,2785,"",5123,"",[12358],"[6,7,56,8,9,10,15,14,57,11,12,32]",[],"",[1],"[1,4]",1,[],"",[],[],""
2044,2786,183,"","",[12359],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[1],"[2,5]",1,[],"",[],[],""
2045,2787,"","",5124,[12357],[21],[],"",[1],[15],"",[],"",[],[],""
2046,2788,184,"","","[1368,12357]",[23],[],"","[80,1]",[13],"",[],"",[],[],""
2047,2789,"","",5125,[],[25],[],"",[],"[8,21]","",[],"",[],[],""
2048,2799,"",5126,"",[],[26],[],"",[],[4],"",[],"",[],[],""
2049,2790,"","",5127,[],[25],[],"",[],"[8,21]","",[],"",[],[],""
2050,2791,"","",5128,[],[25],[],"",[],"[8,21]","",[],"",[],[],""
2051,2792,"","",5129,[],[25],[],"",[],"[8,21]","",[],"",[],[],""
2052,2793,"","",5130,[],[25],[],"",[],"[8,21]","",[],"",[],[],""
2053,2794,"","","",[347],[],[5585],"",[2],[36],"",[],"",[],[],""
2054,2795,"","","","[347,9327]",[],[5585],"","[3,-1]",[36],"",[],"",[],[],""
2055,2796,"","","",[347],[],[5585],"",[4],[36],"",[],"",[],[],""
2056,2797,"","","","[347,2186,9196]",[],[5603],"","[3,3,38]",[36],"",[],"",[],[],""
2057,2798,"","","",[347],[],"[5561,5617]","",[10],[36],"",[],"",[],[],""
2058,2806,"",5131,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2059,2807,"",5132,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2060,2808,"",5133,"",[],[23],[],"",[],[12],"",[],"",[],[],""
2061,2809,"",5134,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2062,2810,"","","","[347,9196]",[],"[5401,5618]","","[1,48]",[36],"",[],"",[],[],""
2063,2811,"","","",[347],[],"[5401,5618]","",[2],[36],"",[],"",[],[],""
2064,2812,"",5135,"",[],[26],[],"",[],[4],"",[],"",[],[],""
2065,2813,"",5136,"",[],[26],[],"",[],[4],"",[],"",[],[],""
2066,2814,168,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],""
2067,2815,"","",5137,[],[24],[],"",[],[10],"",[],"",[],[],""
2068,2816,"","","",[319],[4],[],"",[164],[14],"",[],"",[],[],""
2069,2817,"",5138,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2070,2818,"",5139,"",[],[23],[],"",[],[12],"",[],"",[],[],""
2071,2819,"",5140,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2072,2820,"",5141,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2073,2821,"","",5142,[],[24],[],"",[],[10],"",[],"",[],[],""
2074,2822,"","",5143,[],[25],[],"",[],"[8,21]","",[],"",[],[],""
2075,2823,"","","",[319],[4],[],"",[170],[14],"",[],"",[],[],""
2076,2826,"",5146,"",[],[13],[],"",[],[1],"",[],"",[],[],""
2077,2827,"",5147,"",[],[20],[],"",[],[4],"",[],"",[],[],""
2078,2824,"",5144,"",[],"[9,11,12,32,10]",[],"",[],"[1,4]","",[],"",[],[],""
2079,2825,"",5145,"",[],"[16,17,15]",[],"",[],[1],"",[],"",[],[],""
2080,2828,229,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],""
2081,2829,"","",5148,[],[21],[],"",[],[15],"",[],"",[],[],""
2082,2830,230,"","",[1368],[23],[],"",[96],[13],"",[],"",[],[],""
2083,3111,"","","","[347,9196]",[],"[5513,5637,5514,5515,5516,5636,5517,5635,5518,5519,5520,5521,5525,5634,5587,5589,5591,5668,5854,5588,5590,5592,5773,5772,5785,5787,5808,5804,5903,5904,5905,5906,5914]","","[-41,64]",[36],"",[],"",[],[],""
2084,2832,"","","",[347],[],[5493],"",[1],[36],"",[],"",[],[],""
2085,2833,"","","","[347,12361]",[],"[5670,5671,5887,5882,5883,5672,5410,5918]","","[2,1]",[36],"",[],"",[],[],""
2086,2835,"","","",[12126],[],[5880],"",[1],[36],"",[],"",[],[],""
2087,2834,"","","",[12126],[],[5880],"",[2],[36],"",[],"",[],[],""
2088,2836,"","",5149,[],[21],[],"",[],[15],"",[],"",[],[],""
2089,2838,"",5150,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2090,2839,"",5151,"",[],[23],[],"",[],[12],"",[],"",[],[],""
2091,2840,"",5152,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2092,2841,"",5153,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2093,2843,"","",5154,[],[21],[],"",[],[15],"",[],"",[],[],""
2094,2845,"",5155,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2095,2846,"",5156,"",[],[23],[],"",[],[12],"",[],"",[],[],""
2096,2847,"",5157,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2097,2848,"",5158,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2098,2850,"",5159,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2099,2851,"","",5160,[],[24],[],"",[],[10],"",[],"",[],[],""
2100,2853,"",5161,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2101,2854,"",5162,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2102,2855,"",5163,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2103,2857,"","",5164,[],[25],[],"",[],"[8,21]","",[],"",[],[],""
2104,2858,"",5165,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2105,2859,"",5166,"",[],[23],[],"",[],[12],"",[],"",[],[],""
2106,2860,"",5167,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2107,2861,"",5168,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2108,2862,"","",5169,[],[24],[],"",[],[10],"",[],"",[],[],""
2109,2863,"","",5170,[],[24],[],"",[],[10],"",[],"",[],[],""
2110,2864,"",5171,"",[],[26],[],"",[],[4],"",[],"",[],[],""
2111,2865,"","",5172,[],[21],[],"",[],[15],"",[],"",[],[],""
2112,2866,171,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],""
2113,2867,172,"","",[1368],[23],[],"",[76],[13],"",[],"",[],[],""
2114,2869,"","","","[347,9196]",[],"[5513,5637,5514,5515,5516,5636,5517,5635,5518,5519,5520,5521,5525,5634,5587,5589,5591,5668,5854,5588,5590,5592,5773,5772,5785,5787,5808,5804,5903,5904,5905,5906,5914]","","[-42,44]",[36],"",[],"",[],[],""
2115,2870,"","","",[347],[],"[5805,5796]","",[3],[36],"",[],"",[],[],""
2116,2871,"","",5173,[],[25],[],"",[],"[8,21]","",[],"",[],[],""
2117,2872,"",5174,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2118,2873,"",5175,"",[],[23],[],"",[],[12],"",[],"",[],[],""
2119,2874,"",5176,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2120,2875,"",5177,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2121,2876,"","",5178,[],[24],[],"",[],[10],"",[],"",[],[],""
2122,2877,"","",5179,[],[24],[],"",[],[10],"",[],"",[],[],""
