"rownum","BaseItemTypesKey","Stacks","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","bool","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag"
2305,1851,1,1,"grant_micro","","","Your Toxic Rain becomes a Night Lotus Effect.",[],"","Toxic Rain Skin","",[],[],0,"",0,"","",[],[],[],17,[36],391
2306,1852,1,1,"grant_micro","","","Your Caustic Arrow becomes a Celestial Effect.",[],"","Caustic Arrow Skin","",[],[],0,"",0,"","",[],[],[],17,[36],331
2307,1853,1,1,"grant_micro","","","Your Scourge Arrow becomes a Night Lotus Effect.",[],"","Scourge Arrow Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],391
2308,1854,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Harpyon Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],392
2309,1855,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Harpyon Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],392
2310,1856,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Harpyon Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],392
2311,1857,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Harpyon Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],392
2312,1858,1,1,"grant_micro","","","Adds Azurite Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"","",[],[],[],10,[13],387
2313,1859,1,1,"grant_micro","","","Your Elemental Hit becomes a Shadowstalker Effect.",[],"","Elemental Hit Skin","",[],[],0,"",0,"","",[],[],[],17,[36],387
2314,1860,1,1,"grant_micro","","","Your Arc becomes a Radiant Effect.",[],"","Arc Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],327
2315,1861,1,1,"grant_micro","","","Your Cyclone becomes a Ghostflame Effect.",[],"","Cyclone Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],313
2316,1862,1,1,"grant_micro","","","Your Lightning Spire Trap becomes an Automaton Effect.",[],"","Lightning Spire Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],379
2317,1863,1,1,"grant_micro","","","Your Cremation becomes a Quicksilver Effect.",[],"","Cremation Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],347
2318,1864,1,1,"grant_micro","","","Replaces the default skin on your Ancestral Warchief and Earthbreaker Totems with an Iron Maiden version.",[],"","Ancestral Warchief Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],320
2319,1865,1,1,"modify_portal_variation","","","This character's portals use the Sulphite Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"","",[],[],[],11,[20],387
2320,1866,1,1,"grant_micro","","","Your Double Strike becomes a Prismatic Effect.",[],"","Double Strike Skin","",[],[],0,"",0,"","",[],[],[],17,[36],347
2321,1867,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Faith Guard Shield.",[],"","Shield Skin","",[],[],0,"",0,"","",[],[],[],0,[4],388
2322,1868,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Scarab Shield.",[],"","Shield Skin","",[],[],0,"",0,"",1,[],[],[],0,[4],347
2323,1869,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Cyclops Shield.",[],"","Shield Skin","",[],[],0,"",0,"","",[],[],[],0,[4],347
2324,1870,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Gryffon Shield.",[],"","Shield Skin","",[],[],0,"",0,"",1,[],[],[],0,[4],382
2325,1871,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Gorgon Shield.",[],"","Shield Skin","",[],[],0,"",0,"",1,[],[],[],0,[4],383
2326,1872,1,1,"modify_portal_variation","","","This character's portals use the Maraketh Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"","",[],[],[],11,[20],436
2327,1874,1,1,"grant_micro","","","Your Aura becomes a Betrayal Effect.",[],"","Aura Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],394
2328,1873,1,1,"grant_micro","","","Adds the Betrayal Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",2,[],[],[],7,"[8,21]",394
2329,1875,1,1,"grant_micro","","","Adds the Betrayal Cloak back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],394
2330,1876,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Betrayal Brimmed Hat.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],394
2331,1877,1,1,"grant_micro","","","Adds Arcane Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"","",[],[],[],10,[13],319
2332,1878,1,1,"grant_micro","","","Adds the Mystic Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],395
2333,1879,1,1,"grant_micro","","","Adds the Mystic Cloak back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],395
2334,1880,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Mystic Hood.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],395
2335,1881,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Mystic Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],395
2336,1882,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Mystic Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],395
2337,1883,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Mystic Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],395
2338,1884,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Mystic Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],395
2339,1885,1,1,"grant_micro","","","Attaches the Mystic Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],395
2340,1886,1,1,"modify_portal_variation","","","This character's portals use the Mystic Portal.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],395
2341,1887,1,1,"grant_micro","","","Your Blink or Mirror Arrow becomes infused with a mystical glow.",[],"","Blink Mirror Arrow Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],395
2342,1888,1,1,"grant_micro","","","Adds the Mystic Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",395
2343,1889,1,1,"grant_micro","","","Adds Mystic Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],395
2344,1890,1,1,"grant_micro","","","Changes the appearance of any equipped Staff, Two Hand Sword, Axe or Mace to a Mystic Staff.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,[1],395
2345,1891,1,1,"grant_micro","","","Your Aura becomes a Mystic Effect.",[],"","Aura Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],395
2346,1892,1,1,"grant_micro","","","Adds the Corsair Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],395
2347,1893,1,1,"grant_micro","","","Adds the Corsair Cloak back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],395
2348,1894,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Corsair Hood.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],395
2349,1895,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Corsair Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],395
2350,1896,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Corsair Hat.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],395
2351,1897,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Corsair Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],395
2352,1898,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Corsair Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],395
2353,1899,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Corsair Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],395
2354,1900,1,1,"grant_micro","","","Attaches the Corsair Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],395
2355,1901,1,1,"modify_portal_variation","","","This character's portals use the Corsair Portal.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],395
2356,1902,1,1,"grant_micro","","","Your Flame Dash becomes a Corsair Effect.",[],"","Flame Dash Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],395
2357,1903,1,1,"grant_micro","","","Adds the Corsair Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",395
2358,1904,1,1,"grant_micro","","","Adds Corsair Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],395
2359,1905,1,1,"grant_micro","","","Changes the appearance of any equipped Staff, Two Hand Sword, Axe or Mace to a Corsair Staff.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,[1],395
2360,1906,1,1,"grant_micro","","","Your Aura becomes a Corsair Effect.",[],"","Aura Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],395
2361,1907,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Spectre Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],395
2362,1908,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Spectre Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],395
2363,1909,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Spectre Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],395
2364,1910,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Spectre Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],395
2365,1911,1,1,"grant_micro","","","Adds the Spectre Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],395
2366,1912,1,1,"grant_micro","","","Adds the Spectre Cloak back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],395
2367,1913,1,1,"modify_portal_variation","","","This character's portals use the Spectre Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],395
2368,1914,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Spectre Hood.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],395
2369,1915,1,1,"grant_micro","","","Changes the appearance of any equipped Staff, Two Hand Sword, Axe or Mace to a Spectre Staff.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,[1],395
2370,1916,1,1,"grant_micro","","","Adds Spectre Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],395
2371,1917,1,1,"grant_micro","","","Attaches the Spectre Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],395
2372,1918,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Elder Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],393
2373,1919,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Elder Boots.",[],"","Boots Skin","",[],[],0,"",0,"",1,[],[],[],9,[12],393
2374,1920,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Elder Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",1,[],[],[],8,[11],393
2375,1921,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Elder Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",1,[],[],[],4,[9],393
2376,1922,1,1,"grant_micro","","","Adds the Assassin Halo Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",1,[],[],[],7,"[8,21]",423
2377,1923,1,1,"grant_micro","","","Adds the Assassin Seer Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",1,[],[],[],7,"[8,21]",423
2378,1924,1,1,"modify_portal_variation","","","This character's portals use the Dragon Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",1,[],[],[],11,[20],315
2379,1925,1,1,"grant_micro","","","Adds the Undertaker Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",394
2380,1926,1,1,"grant_micro","","","Adds the Undertaker Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],394
2381,1927,1,1,"grant_micro","","","Adds the Undertaker Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],394
2382,1928,1,1,"grant_micro","","","Adds the Master Undertaker Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],394
2383,1929,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Master Undertaker Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],394
2384,1930,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Master Undertaker Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],394
2385,1931,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Master Undertaker Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],394
2386,1932,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Master Undertaker Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],394
2387,1933,1,1,"modify_portal_variation","","","This character's portals use the Soulstealer Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],394
2388,1934,1,1,"grant_micro","","","Adds the Soulstealer Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],394
2389,1935,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Master Soulstealer Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],394
2390,1936,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Master Soulstealer Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],394
2391,1937,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Master Soulstealer Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],394
2392,1938,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Master Soulstealer Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],394
2393,1939,1,1,"grant_micro","","","Adds the Master Soulstealer Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],394
2394,1940,1,1,"grant_micro","","","Adds the Soulstealer Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",394
2395,1941,1,1,"grant_micro","","","Adds the Pitfighter Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",1,[],[],[],12,[17],418
2396,1942,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Pitfighter Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],418
2397,1943,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Pitfighter Boots.",[],"","Boots Skin","",[],[],0,"",0,"",1,[],[],[],9,[12],418
2398,1944,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Pitfighter Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",1,[],[],[],8,[11],418
2399,1945,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Pitfighter Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",1,[],[],[],4,[9],418
2400,1946,1,1,"grant_micro","","","Adds the Pitfighter Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",1,[],[],[],7,"[8,21]",418
2401,1947,1,1,"grant_micro","","","Adds the Pitfighter Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",1,[],[],[],5,[10],418
2402,1948,1,1,"grant_micro","","","Adds the Pitfighter Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",1,[],[],[],2,"[2,5]",418
2403,1949,1,1,"grant_micro","","","The Pitfighter Apparition possesses your character.",[],"","Apparition Effect","",[],[],0,"",0,"",1,[],[],[],15,[14],418
2404,1950,1,1,"grant_micro","","","Adds the Assassin Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",1,[],[],[],12,[17],423
2405,1951,1,1,"grant_micro","","","Adds the Assassin Cloak back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",1,[],[],[],5,[10],423
2406,1952,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Assassin Hood.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],423
2407,1953,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Assassin Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],423
2408,1954,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Assassin Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",1,[],[],[],4,[9],423
2409,1955,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Assassin Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",1,[],[],[],8,[11],423
2410,1956,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Assassin Boots.",[],"","Boots Skin","",[],[],0,"",0,"",1,[],[],[],9,[12],423
2411,1957,1,1,"grant_micro","","","Adds the Assassin Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",1,[],[],[],2,"[2,5]",423
2412,1958,1,1,"grant_micro","","","The Assassin Apparition possesses your character.",[],"","Apparition Effect","",[],[],0,"",0,"",1,[],[],[],15,[14],423
2413,1959,1,1,"grant_micro","","","Adds the Vanguard Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],417
2414,1960,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Vanguard Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],417
