"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness"
5159,"TukohamaTotemFireBeam","[3674,6092]","[357,5067,5654,5475,5152]","[1350,-90,-90,1000,50]",6.6667,0.0474
5160,"TukohamaTotemFireBeamMap","[3674,6092]","[357,5067,5654,5475,5152]","[1350,-90,-90,1000,50]",8.3333,0.025
5161,"ElderGuardianFireBeamDivine",[3674],"[357,5067,5654,5475,5152]","[1350,-90,-90,1000,50]",2,0.045
5162,"TeleportMarker",[],[],[],1,0
5163,"TeleportMarkerBreachLightning",[],[4858],[1],1,0
5164,"TeleportMarkerFireSeawitch",[],[4858],[11],1,0
5165,"TeleportMarker2",[],[4858],[2],1,0
5166,"TeleportMarker2FireSeawitch",[],[4858],[12],1,0
5167,"TeleportMarkerFireSeawitchStandalone",[],[4858],[15],1,0
5168,"TeleportMarkerMiddle",[],[4858],[10],1,0
5169,"TeleportMarkerMiddleGravicius",[],[4858],[13],1,0
5170,"TeleportMarkerBanshee",[],[],[],1,0
5171,"TeleportMarkerStandaloneShavronne",[],[4858],[16],1,0
5172,"SupportAddedFireDamageEssence1",[],"[43,44]","[175,225]",1,0
5173,"SupportAttackAndCastSpeedFinalEssence1",[],[4888],[20],1,0
5174,"SupportAttackAndCastSpeedFinalEssenceNew1",[],[4888],[16],1,0
5175,"SupportPhysicalDamageToAddAsLightningEssence1",[],[449],[50],1,0
5176,"SupportElementalDamageFinalEssence1",[],[4889],[30],1,0
5177,"SupportCriticalStrikeChanceEssence1",[],[568],[350],1,0
5178,"SupportChanceToIgniteEssence1",[],[611],[50],1,0
5179,"SupportDamageOnLowLifeEssence1",[],[14099],[30],1,0
5180,"SupportAuraEffectEssence1",[],[3840],[20],1,0
5181,"MinotaurSlam","[618,197]","[357,634,6312]","[35000,50,21]",1,0
5182,"AtlasBossRetreat",[],[],[],1,0
5183,"AtlasBossPortalWarp",[],[357],[25000],1,0
5184,"AtlasBossFlickerSlam",[618],[],[],1,0
5185,"AtlasBossTeleportPlayer",[],[],[],1,0
5186,"AtlasBossCelestialBeam",[],[357],[3000],10,0.05
5187,"AtlasBossCelestialBeamFragment",[],[357],[3000],10,0.05
5188,"MinotaurBurrow",[618],[634],[60],1,0
5189,"ScorpionBurrow",[618],"[634,1850,5759]","[-33,100,-70]",1,0
5190,"BestiaryScorpionBurrow",[618],"[634,1850,5759]","[-33,100,-70]",1,0
5191,"ShakariBurrowOnce",[618],"[634,1922,1850,2720]","[-80,-14,100,500]",1,0
5192,"ShakariBurrowOnceStuck",[618],"[634,1922,1850,2720]","[-80,-14,100,500]",1,0
5193,"HarvestScorpionBurrow",[618],"[634,1850,463,5759]","[-50,200,30,-45]",1,0
5194,"HarvestPlatedScorpionBurrow",[618],"[634,1850,463,5759]","[-33,200,15,-45]",1,0
5195,"RyslathaStandaloneBurrow","[2303,1930,618]","[1850,463]","[300,45]",1,0
5196,"MonsterSmokeTrap","[618,1784,330,7939]","[869,357,2698,5759]","[30000,8000,-30,100]",1.55,0.048
5197,"MinotaurSweep",[],[1103],[30],1,0
5198,"AtlasBossAcceleratingProjectiles","[499,4553,4584]",[],[],3.6364,0.05
5199,"AtlasBossAcceleratingProjectilesFragment","[499,4553,4584]",[],[],3.6364,0.05
5200,"AtlasBossAcceleratingProjectilesFragmentInfluence","[499,4553,4584]",[594],[25],1.8182,0.04
5201,"ChimeraHideAttack",[],[634],[-20],1,0
5202,"AtlasBulletHell","[499,4553,1778]","[173,594,2698]","[11,25,-70]",3.6364,0.05
5203,"AtlasBulletHellUberPhase1","[499,4553,1778]","[173,594,2698]","[5,25,-70]",3.6364,0.05
5204,"AtlasBulletHellUberPhase2","[499,4553,1778]","[173,594,2698]","[6,25,-70]",3.6364,0.05
5205,"AtlasBulletHellUberPhase3","[499,4553,1778]","[173,594,2698]","[7,25,-70]",3.6364,0.05
5206,"AtlasBulletHellUberElder","[499,4553,1778]","[173,594,2698]","[6,25,-70]",3.6364,0.05
5207,"ChimeraFlickerLance",[2361],[],[],1,0
5208,"FireBurstOnHit","[618,1828]",[3328],[100],2.52,0.044
5209,"AtlasCharge","[1849,618,7302,7303,7304,625]","[4104,177,472,634,463]","[50,200,215,-50,150]",0,0
5210,"AtlasTableCharge","[1849,618,7302,7303,7304]","[4104,177,472,634]","[50,200,215,-50]",0,0
5211,"StormCascade","[618,1997,3165]","[2107,357,3195]","[6,1000,750]",4.1818,0.034
5212,"SummonEssenceSpirits","[4095,1828,4970,2499,6891,14028]","[3026,2156]","[-15,3]",1,0
5213,"SummonSpecificBarrels",[],[],[],1,0
5214,"SummonSpecificBarrelsInFront",[],[],[],1,0
5215,"SummonSpecificBarrelsInFrontBurningGround",[],[884],[1],1,0
5216,"SummonSpecificBarrelsInFrontTar",[],[884],[2],1,0
5217,"SummonSpecificBarrelsFromMortar",[],"[3213,2504,5759]","[25,16,-40]",2.7,0.04
5218,"SummonSpecificBarrelsFromMortarBurningGround",[],"[884,3213,2504,5759]","[1,25,16,-40]",2.7,0.04
5219,"SummonSpecificBarrelsFromMortarTar",[],"[884,3213,2504,5759]","[2,25,16,-40]",2.7,0.04
5220,"SummonSpecificBarrelsArchnemesisWealthUrn",[],[884],[3],1,0
5221,"SummonSpecificBarrelsArchnemesisWealthUrnEmpty",[],[884],[4],1,0
5222,"ChimeraComboAttack",[],[634],[25],1,0
5223,"HellfireBarrage","[618,3068]","[173,357,5759]","[50,10000,-75]",3.8889,0.04
5224,"VaultBossDelayedBlast","[618,3068]","[173,357,4971]","[50,15000,100]",2,0.035
5225,"VaultBossDelayedBlastMetamorph",[618],[],[],2,0.035
5226,"VaultBossDelayedBlastStandalone",[618],[],[],2,0.035
5227,"ElderDelayedBlast","[618,3068]","[173,357,5759]","[10,5000,-50]",1.4,0.035
5228,"AbberathFireBombBarrage","[618,3068]","[173,357,2698,5759]","[100,20000,-70,-25]",6.6667,0.04
5229,"ElderHellfireBarrage1","[618,3068]","[173,357,2698,884,5759]","[100,20000,-70,6,-25]",4.2222,0.04
5230,"ElderHellfireBarrage2","[618,3068]","[173,357,2698,884,5759]","[100,20000,-70,7,-25]",4.2222,0.04
5231,"AbberathHellfireBarrageA","[618,3068]","[173,357,884,2698,5759]","[100,20000,1,-70,-25]",4.2222,0.04
5232,"AbberathHellfireBarrageB","[618,3068]","[173,357,884,2698,5759]","[100,20000,2,-70,-25]",4.2222,0.04
5233,"AbberathHellfireBarrageC","[618,3068]","[173,357,884,2698,5759]","[100,20000,3,-70,-25]",4.2222,0.04
5234,"AbberathHellfireBarrageD","[618,3068]","[173,357,884,2698,5759]","[100,20000,4,-70,-25]",4.2222,0.04
5235,"AbberathHellfireBarrageE","[618,3068]","[173,357,884,2698,5759]","[100,20000,5,-70,-25]",4.2222,0.04
5236,"BreachHellfireBarrageBone","[618,3068]","[173,357,5759]","[10,10000,-33]",1.25,0.035
5237,"BreachHellfireBarrageBone2","[618,3068]","[173,357,5759]","[15,10000,-25]",1.25,0.035
5238,"BreachHellfireBarrageBone3","[618,3068]","[173,357,5759]","[20,10000,-20]",1.25,0.035
5239,"BreachHellfireBarrageBone4","[618,3068]","[173,357,5759]","[25,10000,-15]",1.25,0.035
5240,"ChangeStance",[],[357],[6000],1,0
5241,"ChangeStanceChaosBreach",[],[357],[10000],1,0
5242,"ChangeStanceChaosBreachWild",[],[357],[5000],1,0
5243,"ChangeStanceVaultGolem",[],[357],[6000],1,0
5244,"ChieftainEnrage",[],"[357,70,24,177,477]","[6000,100,100,100,-80]",1,0
5245,"BlightChieftainEnrage",[],"[357,70,24,177,477]","[6000,20,20,100,-50]",1,0
5246,"PirateBossBreakChest",[],[],[],1,0
5247,"SupportDamageOverTime",[],[4895],[30],1,0
5248,"ChimeraChargedAttack",[],"[634,5759]","[-40,30]",1,0
5249,"BetrayalSecretPoliceChargedAttack",[],[634],[-40],1,0
5250,"FireStormCascade","[1997,618]","[357,612,1117,2107,3195]","[2000,100,450,10,1500]",1.1111,0
5251,"FrostfireMageFireStormCascade","[1997,618]","[357,612,1117,2107,3195,5759]","[2000,190,450,10,1500,-50]",1.4889,0.03
5252,"ExileRangerFireStormCascade","[1997,618,4584]","[357,612,1117,2107,3195,5759]","[2000,190,450,10,1500,-50]",1.4889,0.03
5253,"FrostfireMageFrostStormCascade","[1997,618]","[357,612,1117,2107,3195,5759]","[2000,190,450,10,1500,-50]",1.2182,0.03
5254,"IguanaFrostStormCascade","[1997,618]","[357,612,1117,2107,3195,5759]","[2000,190,450,10,1500,-50]",1.2182,0.03
5255,"SwordStormCascade","[1997,618]","[357,612,1117,2107,3195,5759]","[2000,190,450,10,1500,-50]",1.34,0.03
5256,"TotemMapBossLightningStormCascade","[1997,618]","[357,612,1117,2107,3195,5759]","[2000,270,450,10,1500,-50]",1.4889,0.03
5257,"SentinelGolemLightningStormCascade","[1997,618]","[357,612,1117,2107,3195,5759]","[4000,270,450,10,1500,-50]",1.4889,0.048
5258,"MachinariumLightningStormCascade",[618],"[357,612,1117,2107,3195,5759]","[1500,500,450,10,500,-50]",2.2,0.05
5259,"WestLightningStormCascade",[618],"[357,612,1117,2107,3195]","[1500,250,450,20,500]",1.1,0.05
5260,"SupportUniqueCosprisMaliceColdSpellsCastOnMeleeCriticalStrike","[4903,8402]",[],[],1,0
5261,"AtlasSplitForm",[],[],[],1,0
5262,"BonePrison",[],[357],[3000],1,0
5263,"StrangleCharmColdSnap",[618],"[455,15092,5759]","[100,75,20]",3.9,0.036
5264,"BlightTowerIcePrison",[],[357],[3000],1,0
5265,"BlightTowerIcePrison_buff1",[],[357],[3000],1,0
5266,"BlightTowerIcePrison_buff2",[],[357],[3000],1,0
5267,"BlightTowerIcePrison_buff3",[],[357],[3000],1,0
5268,"ArchnemesisGlacialCage",[],"[357,510,5759]","[3000,315,50]",1,0
5269,"EssenceWrathMortarProjectile","[618,499]","[2504,3213,783,4811,5759]","[350,125,7,100,-40]",3.585,0.04
5270,"NewBladeVortex","[618,1716]","[357,3324,3893]","[5000,50,15]",1.2,0.02
5271,"HydraForkArrow",[499],"[634,1102]","[200,50]",1,0
5272,"Restore",[],"[4939,4940,4941]","[10,10,10]",1,0
5273,"RestoreEnergyShield",[],[4941],[100],1,0
5274,"ZanaRestoreLife",[],"[4959,4961,357]","[600,600,3000]",1,0
5275,"GemlingRestoreLife",[],"[4959,357]","[1200,5000]",1,0
5276,"MasterTHRestoreLife",[],"[4959,357]","[6000,1000]",1,0
5277,"AxisCasterRestoreLife",[],"[4959,357]","[10800,2000]",1,0
5278,"AxisCasterRestoreLifeUnique",[],"[4959,357]","[600,3000]",1,0
5279,"NecromancerSkeletalHeal",[],"[4959,357]","[1200,2000]",1,0
5280,"ChangeToStance1",[],[],[],1,0
5281,"ChangeToStance2",[],[],[],1,0
5282,"ChangeToStance1HeistMilitary",[],[],[],1,0
5283,"ChangeToStance1HeistMilitaryEscape",[],[],[],1,0
5284,"ChangeToStance4HeistMilitary",[],[],[],1,0
5285,"ChangeToStance4HeistThugMinibossEnrage",[],[],[],1,0
5286,"ChangeToStance1HeistThugMinibossCalmDown",[],[],[],1,0
5287,"ElderGuardianChangeToStance1",[],[],[],1,0
5288,"ElderGuardianChangeToStance2",[],[],[],1,0
5289,"VilentaChangeToStance2",[],[],[],1,0
5290,"DoryaniChangeToStance1",[],[],[],1,0
5291,"DoryaniChangeToStance2",[],[],[],1,0
5292,"DoryaniChangeToStance3",[],[],[],1,0
5293,"DoryaniChangeToStance1LowCooldown",[],[],[],1,0
5294,"DoryaniChangeToStance2LowCooldown",[],[],[],1,0
5295,"DoryaniChangeToStance3LowCooldown",[],[],[],1,0
5296,"DoryaniChangeToStance1NoCooldown",[],[],[],1,0
5297,"DoryaniChangeToStance2NoCooldown",[],[],[],1,0
5298,"DoryaniChangeToStance3NoCooldown",[],[],[],1,0
5299,"ThaneEnrage",[],[],[],1,0
5300,"ThaneCalmDown",[],[],[],1,0
5301,"BlightHoundBurrow",[],[],[],1,0
5302,"BlightHoundUnburrow",[],[],[],1,0
5303,"JamanraEnrage",[],[],[],1,0
5304,"JamanraCalmDown",[],[],[],1,0
5305,"BeastChargeShakeItOff",[],[],[],1,0
5306,"DoomBossChangeToStance1",[],[],[],1,0
5307,"DoomBossChangeToStance3",[],[],[],1,0
5308,"ChangeToStance1Immediate",[],[],[],1,0
5309,"ChangeToStance2Immediate",[],[],[],1,0
5310,"ChangeToStance3Immediate",[],[],[],1,0
5311,"ChangeToStance4Immediate",[],[],[],1,0
5312,"ChangeToStance5Immediate",[],[],[],1,0
5313,"AtlasGrowingMaelstrom",[618],"[357,4835]","[10000,2]",8.1818,0.06
5314,"GarukhanGrowingSandstorm",[618],"[357,4835,2698,5759]","[28000,2,-50,-30]",2.25,0.06
5315,"ElderGrowingSandstorm",[618],"[357,4835,2698,5759]","[12000,2,-50,-30]",2.25,0.06
5316,"DelveGrowingSandstorm",[618],"[357,4835,2698,5759]","[12000,2,-50,-40]",2.25,0.06
5317,"ChimeraTeleport",[],[],[],1,0
5318,"AtlasSpiderWeb",[5015],"[357,4946]","[5000,50]",1,0
5319,"SpiderWebChampion",[5015],"[357,4946,5759]","[5000,50,-50]",1,0
5320,"DelveSpiderWeb",[5015],"[357,4946,5759]","[8000,50,-50]",1,0
5321,"SpiderBarrelWeb",[5015],"[357,4946,5759]","[300000,50,-50]",1,0
5322,"CoverInSpiders",[],"[177,4949,4950,357]","[100,-50,-50,10000]",1,0
5323,"SpiderBarrelCoverInSpiders",[],"[177,4949,4950,357]","[100,-20,-20,4000]",1,0
5324,"ReviveSpecificMonsters",[],[5759],[-70],1,0
5325,"ReviveSpecificMonstersTitanGrove",[],[5759],[-70],1,0
5326,"ReviveSpecificMonstersTolman",[6532],"[357,1905,177,24,5759]","[10000,30,30,30,-94]",1,0
5327,"ReviveSpecificMonstersTolmanMap",[6532],"[357,1905,177,24,5759]","[10000,30,30,30,-94]",1,0
5328,"AtlasLightningGolemBuff",[],"[477,70,216,357]","[-50,100,200,100000]",1,0
5329,"AtlasLightningGolemNova","[1828,618]",[1782],[100],1.8182,0.02
5330,"ZanaDisruptPortal",[],[357],[15000],1,0
5331,"SummonGoldAnimatedArmour","[2462,2499,2463]",[],[],1,0
5332,"StormflayLightningStrike","[788,1778,4553]","[173,2521,175,357]","[2,70,-90,3000]",6.5,0.041
5333,"LightningOrbs","[618,3519]","[173,177,3522,5759]","[4,-98,4000,30]",0.75,0.04
5334,"ZanaExtendShield",[],[],[],1,0
5335,"ZanaRetreat",[],[],[],1,0
5336,"AtlasRandomMaelstrom",[],"[357,1722,4835,5759]","[10000,75000,2,-40]",1,0
5337,"MassSummonBloodRavens","[2462,2499]","[5068,357,477]","[5,4000,-75]",1,0
5338,"HotdogUpheaval","[618,1930]","[357,5759]","[7000,20]",1.3333,0.0475
5339,"SuperHotdogUpheaval","[618,1930]","[357,2698,5759]","[12000,-30,20]",6.6667,0.04
5340,"SuperHotdogUpheaval2","[618,1930]","[357,5245,2698,5759]","[12000,1,-30,20]",6.6667,0.04
5341,"SuperHotdogUpheaval3","[618,1930]","[357,5245,2698,5759]","[12000,2,-30,20]",6.6667,0.04
5342,"SuperHotdogUpheaval4","[618,1930]","[357,5245,2698,5759]","[12000,2,-30,20]",6.6667,0.04
5343,"PlatedSpiderHotdogUpheaval","[618,1930]","[357,5759]","[5000,20]",1.3333,0.042
5344,"AvatarUpheaval","[618,1930,6318,1825]","[357,6315,5759]","[500,4,20]",1,0.042
5345,"CoverInAsh",[],"[357,5759]","[5000,70]",1,0
5346,"EmpoweringHowl",[2975],[357],[7500],1,0
5347,"EmpoweringHowlSpectre",[2975],"[5118,357]","[20,7500]",1,0
5348,"Flamebreath","[4584,618]","[2504,175,357,3599]","[10,40,5000,2]",0.4056,0.055
5349,"FlamebreathBlessedSister","[4584,618]","[2504,175,357,3599]","[10,25,3000,1]",0.7,0.055
5350,"LegionFlamebreathBlessedSister","[4584,618]","[2504,175,357,3599,6832,5759]","[10,25,5000,1,15,50]",0.7,0.055
5351,"FlamebreathParasiteBoss","[4584,618]","[2504,175,357,4593,1104,5759]","[5,-20,4000,4,30,30]",0.2667,0.055
5352,"FlamebreathParasiteBossMap","[4584,618]","[2504,175,357,4593,1104,5759]","[5,-20,4000,4,30,30]",0.2,0.055
5353,"BreachCleave","[618,1118,12561]","[1906,26,2698,1101,1231]","[-40,29,-20,50,4]",1,0
5354,"GABurningMenaceCleave","[618,12561]","[26,2698,1101]","[29,-20,50]",1,0
5355,"BreachCleaveBoss",[618],"[634,1101,5759]","[200,50,35]",1,0
5356,"BreachCleaveBossWild",[618],"[634,1101,5759]","[150,50,35]",1,0
5357,"NewNewBladeVortex","[618,1716]","[357,3324,3893,5120,5121]","[5000,50,15,50,50]",1.2,0.02
5358,"ThrownShield","[499,6544]","[173,6545,14312]","[3,-50,3]",2.6983,0.0173
5359,"ThrownShieldRoyale","[499,6544]","[5357,5358,173,6545,172]","[5,7,3,-50,3]",4.15,0.0178
5360,"BloodwingThrownShieldProjectile","[499,4553]",[5136],[5],1,0
5361,"BloodwingThrownShieldProjectileMap","[499,4553]","[5136,634]","[5,-15]",1,0
5362,"DawnThrownShieldProjectile","[499,4553]","[5136,1922]","[5,-35]",1,0
5363,"GrennThrownShieldProjectile","[499,4553]",[5136],[5],1,0
5364,"ChattersThrowShieldProjectile","[499,4553,4584,7088]",[5136],[5],1,0
5365,"AvariusCleave",[618],[],[],1,0
5366,"AvariusCleaveWickerman",[618],[634],[125],1,0
5367,"AvariusOffsetProjectile","[499,4584]",[6160],[1],4.4444,0.03
5368,"AvariusOffsetProjectileForward","[499,4584]",[6160],[1],4.4444,0.03
5369,"AvariusOffsetProjectileForwardWickerman","[499,4584]",[6160],[1],2,0.03
5370,"AvariusOffsetProjectileRight","[499,4584]",[6160],[1],4.4444,0.03
5371,"AvariusOffsetProjectileRightWickerman","[499,4584]",[6160],[1],2,0.03
5372,"AvariusSuperProjectile","[499,4553]","[5136,2698,660]","[12,-70,1000]",4.5333,0.04
5373,"AvariusSuperProjectileMap","[499,4553]","[5136,2698,660]","[12,-70,1000]",4.5333,0.04
5374,"AvariusSuperProjectileInnocence","[499,4553]","[5136,2698,660]","[15,-70,1000]",5.3333,0.04
5375,"AvariusSuperProjectileInnocenceMap","[499,4553]","[5136,2698,660]","[15,-70,1000]",4.5333,0.04
5376,"AvariusSuperProjectileInnocenceMapStandalone","[499,4553]","[5136,2698,660]","[4,-70,1000]",4.5333,0.04
5377,"BarrelExplosionAtlas",[618],[1212],[100],2.5,0.04
5378,"BarrelFireBeaconAtlas",[618],"[2477,357,2698,5759]","[1,3000,-25,-50]",2.2222,0.0545
5379,"BarrelColdBeaconAtlas",[618],"[2477,357,2698,5759]","[1,3000,-25,-50]",1.8182,0.0545
5380,"BarrelLightningBeaconAtlas",[618],"[2477,357,2698,5759]","[1,3000,-25,-50]",2.5,0.0545
5381,"BarrelPhysicalBeaconAtlas",[618],"[2477,357,2698,5759]","[1,3000,-25,-50]",1,0.0545
5382,"BarrelCausticCloudAtlas",[618],"[357,660,4593,5759]","[4000,-80,2,-30]",0.4667,0.04
5383,"BestiaryScorpionCausticCloud",[618],"[357,660,4593,5759]","[4000,-80,2,-30]",0.4667,0.04
5384,"BarrelSummonWormNormal",[],"[2156,884,4774]","[1,198,-99]",1,0
5385,"BarrelSummonWormMagic",[],"[2156,884,2155,4774]","[1,198,1,-99]",1,0
5386,"BarrelSummonWormRare",[],"[2156,884,2155,4774]","[1,198,2,-99]",1,0
5387,"BarrelSummonParasiteNormal",[],"[2156,884,4774]","[1,199,-99]",1,0
5388,"BarrelSummonParasiteMagic",[],"[2156,884,2155,4774]","[1,199,1,-99]",1,0
5389,"BarrelSummonParasiteRare",[],"[2156,884,2155,4774]","[1,199,2,-99]",1,0
5390,"BarrelSummonChestDaemon",[],"[2156,884,4774]","[6,489,-99]",1,0
5391,"ChestSpawnZombieRare",[2462],"[2156,884,2155,6151]","[1,377,2,150]",1,0
5392,"ChestSpawnZombieRare2",[2462],"[2156,884,2155,6151]","[1,377,2,150]",1,0
5393,"AvariusPentagonProjectile","[4553,499,4584]",[2521],[15],1,0
5394,"AvariusRapidProjectile","[4553,499,4584]",[2521],[15],4.4444,0.03
5395,"AvariusRapidProjectileMap","[4553,499,4584]",[2521],[15],3.1667,0.04
5396,"AvariusWickermanRapidProjectile","[4553,499,4584]",[2521],[15],2,0.03
5397,"AvariusWickermanRapidProjectileMap","[4553,499,4584]",[2521],[15],2,0.03
5398,"AvariusDivineSlam",[618],"[3837,1922,2698]","[50,-15,-50]",1,0
5399,"DelveProtoVaalSlam",[618],"[3837,1922,2698]","[50,-25,-50]",1,0
5400,"AvariusSummonTemplars",[],"[357,5162]","[8000,1]",1,0
5401,"AvariusSummonTemplarsMap",[],"[357,5162]","[4000,1]",1,0
5402,"AvariusSummonTemplars2",[],"[357,5162]","[8000,1]",1,0
5403,"AvariusSummonTemplars2Map",[],"[357,5162]","[4000,1]",1,0
5404,"AvariusSummonTemplars3",[],"[357,5162]","[8000,1]",1,0
5405,"AvariusSummonTemplars3Map",[],"[357,5162]","[4000,1]",1,0
5406,"AvariusRaiseStatues",[],"[5163,660]","[1,100]",1,0
5407,"AvariusRaiseStatuesWickerman",[],"[5163,660]","[1,100]",1,0
5408,"AvariusRaiseStatuesFaster",[],"[5163,660]","[1,100]",1,0
5409,"AvariusRaiseStatuesFastest",[],"[5163,660]","[1,100]",1,0
5410,"BreachConsumeBones",[],[5163],[1],1,0
5411,"BreachBoneMortar","[618,499]","[2504,3213,173,5159,5162,357]","[543,217,12,120,1,10000]",1,0.03
5412,"BreachBoneMortarBoss","[618,499]","[2504,3213,173,5159,5162,357]","[543,217,12,120,1,45000]",1,0.03
5413,"UtulaBossMortarBarrage","[618,499]","[2504,3213,5159,783,6160]","[543,217,120,1,2]",3.8889,0.03
5414,"UtulaBossMortarBarrageMap","[618,499]","[2504,3213,5159,783,6160]","[543,217,120,1,2]",3.8889,0.034
5415,"MaligaroBlackDeathMortarBarrage","[618,499,4584,5833]","[2504,3213,5159,6160,783,1489]","[543,217,120,1,2,30]",4.375,0.03
5416,"SkeletonCannonBoneMortar","[618,499]","[2504,3213,173,5159,357,783]","[543,217,1,30,10000,3]",3.5,0.014
5417,"BlightSkeletonCannonBoneMortar","[618,499]","[2504,3213,173,5159,357,783]","[760,217,10,45,10000,3]",1.75,0.014
5418,"DelveSpiderMortarBarrage","[618,499]","[2504,3213,5159,783,6160,5759]","[543,130,120,4,2,-50]",1.95,0.042
5419,"BetrayalMassSkeletonBoneMortar","[618,499]","[2504,3213,173,5159,357,783]","[543,217,5,360,3000,5]",1,0.04
5420,"BreachBoneGroundSlam","[618,3817]",[108],[25],1,0
5421,"BreachBoneDelayedBlast",[618],[],[],1,0.03
5422,"BellyTotemDelayedBlast",[618],[],[],1.57,0.03
5423,"IntMissionDaemonDelayedBlast",[618],[5759],[15],1.57,0.03
5424,"BreachBonespire",[1930],"[2107,4968,3881,357,5158]","[20,5000,25,5000,3]",1,0.03
5425,"BellyTotemBonespire",[1930],"[2107,4968,3881,357,5759]","[15,5000,25,3000,-33]",0.75,0.03
5426,"IntMissionDaemonBonespire",[1930],"[2107,4968,3881,357,5759]","[10,4000,25,3000,-15]",0.75,0.03
5427,"BreachBonespireBoss",[1930],"[2107,4968,3881,357]","[20,5000,100,5000]",1,0.03
5428,"BreachSweep",[],"[636,2698,1104]","[20,-20,50]",1,0
5429,"BreachBlizzard",[],"[357,5759]","[10000,150]",1,0
5430,"BreachBlizzardBoss",[],"[477,7395,357,5759]","[-25,20,30000,125]",1,0
5431,"BreachBlizzardSpectre",[],"[7395,357,5759]","[15,10000,150]",1,0
5432,"BreachTeamWarp",[],"[357,2156,5337,5336,5332]","[8000,3,25,50,-50]",1,0
5433,"BrineKingTidalRush",[],"[357,2698]","[5000,-80]",1.3636,0.032
5434,"BrineKingTidalRushDisable",[],"[357,2698]","[5000,-80]",1.3636,0.032
5435,"BreachFlameVortexRush","[618,1930]","[357,3599,3195,2698]","[7500,3,15000,-30]",0.9444,0.03
5436,"BreachFlameVortexRushLowLife","[618,1930]","[357,3599,3195,2698]","[180000,3,15000,-30]",0.9444,0.03
5437,"FlameVortexWestTriggered","[618,1930]","[357,3599,3195,2698]","[2900,3,15000,-30]",0.9444,0.03
5438,"BrineKingUpheaval",[618],"[2107,3195,2698]","[5,2400,-50]",3.6364,0.04
5439,"BrineKingUpheavalTriggered",[618],"[2107,3195,2698]","[5,1500,-50]",3.6364,0.04
5440,"MetamorphosisBrineKingUpheaval",[618],[],[],3.6364,0.04
5441,"BrineKingFloodArena",[],[2698],[-50],11.875,0.04
5442,"BrineKingFloodArenaMap",[],[2698],[-50],7.7188,0.04
5443,"BrineKingStormCall",[618],[],[],5,0.035
5444,"ElderArenaReefWaveUpheaval",[618],"[2107,3195,2698]","[5,500,-50]",3.0909,0.045
5445,"BreachIceGolemFromMortar","[2462,2463,2499]","[2156,884,3213,783,2504]","[1,200,15,2,20]",0.7273,0.034
5446,"SummonBreachIceTotem","[2462,2499]","[2156,884]","[2,201]",1,0
5447,"BrutusWallHook",[],[],[],1,0
5448,"BrutusWallHookEmpowered",[],"[634,1103]","[100,60]",1,0
5449,"BrutusLevitationSlam",[618],"[634,1103]","[150,60]",1,0
5450,"BrutusLevitationSlamMetamorph",[618],"[634,1103]","[150,60]",1,0
5451,"BetrayalLeoLevitationSlam",[618],"[1922,5759]","[-25,-70]",1,0
5452,"BreachBoneNova","[1778,1114]","[173,634,2698,5759]","[12,100,-30,133]",1,0
5453,"BreachBoneNovaWild","[1778,1114]",[],[],1,0
5454,"SkeletonCannonBoneNova",[1778],"[173,634,324,5759]","[10,40,30,150]",1,0
5455,"BreachFlickerStrike","[1849,2462,2499]",[],[],0,0
5456,"BreachFlickerStrikeChayula","[1849,2462,2499]",[884],[1],0,0
5457,"BreachFlickerStrikeChayulaLowLife","[1849,2462,2499]",[884],[1],0,0
5458,"BreachMassFlickerStrike",[1849],"[5207,2958]","[5,200]",0,0
5459,"BreachCastOnDeathNova","[1778,499]","[783,173]","[14,9]",0.8,0.04
5460,"BreachMortarInLine","[618,499]","[2504,5238,1104]","[125,20,25]",1.8,0.03
5461,"BreachMassMortarInLine","[618,499,1778,4584]","[2504,173,5238,1104,2698]","[125,1,20,25,-30]",2,0.03
5462,"BreachMassMortarInLine2","[618,499,1778,4584]","[2504,173,5238,1104,2698]","[125,2,20,25,-30]",2,0.03
5463,"BreachMassMortarInLine3","[618,499,1778,4584]","[2504,173,5238,1104,2698]","[125,3,20,25,-30]",2,0.03
5464,"BreachMassMortarInLine4","[618,499,1778,4584]","[2504,173,5238,1104,2698]","[125,4,20,25,-30]",2,0.03
5465,"MaligaroSpiderBossMortarInLine","[618,499]","[2504,5238,1489,2698,783]","[125,20,25,-30,4]",2.5,0.03
