"rownum","Id","Description","Invisible","Removable","Name","StatsKeys","bool","i32","bool","Maximum_StatsKey","Current_StatsKey","bool","i32","BuffVisualsKey","bool","bool","BuffCategory","bool","bool","bool","bool","BuffLimit","bool","Id2","IsRecovery","bool","rid","bool","i32","bool","bool","i32","[i32]","bool","bool","[rid]","bool","[rid]","BinaryStats","[rid]","[rid]","bool","bool","bool","bool","rid","[i32]","string","[rid]","[i32]","i32","[rid]"
1323,"have_used_a_warcry_in_past_8_seconds","",1,"","",[9806],"",9,"","","","",29,0,1,"",18,"","","","",0,1,"","","","","",7,"","",0,[],"","",[],"",[],[],[9806],[],"","","","","",[],"",[],[],1,[]
1324,"blight_charged_skeleton_speed","",1,"","",[171],1,1,"","","","",29,1183,1,"",1,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[171],[],"","","","","",[],"",[],[],1,[]
1325,"temporal_anomaly_allies","You are faster due to a temporal anomaly.","","","Temporal Anomaly","[338,682]",1,3,"","","","",29,824,"","",1,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[338,682]",[],"","","","","",[],"",[],[],1,[]
1326,"blight_water_elemental_geyser_buff","",1,"","","[698,24,171]","",1,"","","","",29,0,1,"",1,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[698,24,171]",[],"","","","","",[],"",[],[],1,[]
1327,"betrayal_target_safety_aura","",1,"","","[6541,6539,3072]",1,3,"","","","",29,0,1,"",18,"",1,1,"",0,"","",1,"","","",7,"","",0,[],"","",[],"",[],[],"[6541,6539,3072]",[],"","","","","",[],"",[],[],1,[]
1328,"blight_ice_elemental_tower_freeze","","","","",[11766],1,3,"","","",1,29,4,"","",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[11766],[13904],"","","","","",[],"",[],[],1,[]
1329,"blight_ice_monster_absorb_buff","",1,"","","[698,24]",1,1,"","","",1,29,0,"","",1,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[698,24]",[],"","","","","",[],"",[],[],1,[]
1330,"blight_chieftain_rage_buff","",1,"","","[1861,423]",1,1,"","","",1,29,1184,"","",1,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[1861,423]",[],"","","","","",[],"",[],[],1,[]
1331,"blight_tower_temporal_anomaly","You are being slowed by a temporal anomaly.","","","Temporal Anomaly",[338],1,3,"","","","",13,824,"","",2,"",1,1,"",0,"","TemporalAnomalyDebuff","","","","",7,"","",0,[],"","",[],"",[],[],[338],[],"","","","","",[],"",[],[],1,[]
1332,"tethered_debuff","Movement speed [Slow|Slowed]. Moving far enough away from the tether will break it.","","","Tethered",[20820],1,3,"","","","",29,1204,1,"",2,"",1,1,"",0,"","TetheredDebuff",1,"","","",7,"","",0,[],"","",[],"",[18437],[],"[20820,18437]",[],"","","","","",[],"",[],[],2,[]
1333,"explosive_arrow","You're going to go boom","","","Hit by Explosive Arrow",[],1,3,1,"","",1,29,64,1,"",3,"",1,1,"",0,"","ExplosiveArrowDebuff","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
1334,"combined_ascendancy_child_auras","",1,"","","[135,1861,24,144,1047,171]",1,3,"","","",1,29,0,"","",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[135,1861,24,144,1047,171]",[],"","","","","",[],"",[],[],1,[]
1335,"precise_commander_cluster_jewel_aura","",1,"","","[541,95]",1,3,"","","",1,29,0,"","",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[541,95]",[],"","","","","",[],"",[],[],1,[]
1336,"totem_damage_taken_aura","",1,"","",[466],1,1,"","","","",29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[466],[],"","","","","",[],"",[],[],1,[]
1337,"atlas_exile_crusader_aura","You are taking Lightning Damage and losing Mana.","","","Mana Rune","[1937,7379,1042]",1,3,"","","","",29,1196,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[78],"",[],[],"[1937,7379,1042]",[],"","","","","",[0],"",[],[],1,[]
1338,"atlas_exile_crusader_aura_influence","You are taking Lightning Damage and losing Mana.","","","Mana Rune","[1937,7379,1042]",1,3,"","","","",29,1196,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[1937,7379,1042]",[],"","","","","",[],"",[],[],1,[]
1339,"gain_spent_mana_as_lightning_damage","",1,"","",[58],1,3,"","","",1,29,0,1,"",18,"",1,1,"",0,1,"","","","","",7,"","",0,[],"","",[],"",[],[],[58],[],"","","","","",[],"",[],[],1,[]
1340,"atlas_crusader_cleric_aura","You are dealing a portion of Physical Damage as Extra Lightning Damage and have higher chance to Shock.","","","Baranite Cleric's Aura","[437,644]",1,3,"","","","",29,1197,1,"",1,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[437,644]",[],"","","","","",[],"",[],[],1,[]
1341,"atlas_orion_death_zone","Your integral anatomical structure is being ripped apart until you die.","","","Outer Deatomization Storm","[346,1933,1937,442,338]",1,3,"","","","",29,1198,1,"",2,"",1,1,"",0,"","OrionDeathZone","","","","",7,"","",0,[],"","",[],"",[],[],"[346,1933,1937,442,338]",[],"","","","","",[],"",[],[],1,[]
1342,"atlas_orion_death_zone_core","Your integral anatomical structure is being ripped apart until you die.","","","Inner Deatomization Storm","[346,1933,1937,442,338]",1,3,"","","","",29,1199,1,"",2,"",1,1,"",0,"","OrionDeathZone","","","","",7,"","",0,[],"","",[80],"",[],[],"[346,1933,1937,442,338]",[],"","","","","",[0],"",[],[],1,[]
1343,"master_buff_kirac","You have additional Armour and Evasion, and increased Damage","",1,"Kirac's Boon","[110,113,24]",1,3,"","","","",29,828,1,"",1,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[110,113,24]",[],"","","","","",[],"",[],[],1,[]
1344,"burning_arrow_additional_burn","You are taking fire damage over time.","","","Burning Arrow",[1933],1,1,1,"","",1,29,1202,1,"",2,"",1,1,"",5,"","BurningArrowDebuff","","","","",7,"","",0,[],"","",[],"",[],[],[1933],[],"","","","","",[],"",[],[],1,[]
1345,"basilisk_acid_bbq_aura","You are taking Chaos Damage","","","Acid Pit",[442],1,3,"","","","",29,15,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[442],[],"","","","","",[],"",[],[],1,[]
1346,"werewolf_mark","",1,"","",[],1,2,"","","","",29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
1347,"ground_living_blood","","","","Living Blood","[70,10058]",1,3,"","","","",29,902,1,"",1,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[70,10058]",[],"","","","","",[],"",[],[4],1,[]
1348,"ground_living_blood_damage","You are taking Physical Damage","","","Living Blood",[346],1,3,"","","","",29,902,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[346],[],"","","","","",[],"",[],[4],1,[]
1349,"mud_slow","You're being weighed down by mud, slowing your movement speed.","","","Mud",[338],"",3,"","","","",29,1569,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[338],[],"","","","","",[],"",[],[],1,[]
1350,"living_blood_rush","","","","[DNT] Living Blood Rush",[338],1,3,"","","","",29,1571,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[338],[],"","","","","",[],"",[],[],1,[]
1351,"ground_fungal_artillery","You are taking Chaos Damage over Time and have reduced movement speed.","","","Spore Cloud","[171,442]",1,3,"","","","",29,1177,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[171,442]",[],"","","","","",[],"",[],[4],1,[]
1352,"debuff_fungal_howl","You have reduced movement speed.","","","Spore Howl",[171],"",3,"","","","",29,1177,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[171],[],"","","","","",[],"",[],[],1,[]
1353,"hag_revive","",1,"","",[24],1,2,"","","","",29,1573,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[24],[],"","","","","",[],"",[],[],1,[]
1354,"minion_movespeed_while_near_parent","",1,"","",[10074],"",2,"","","","",29,0,1,"",18,"","","","",0,"","MinionMovespeedWhileNearParent","","","","",7,"","",0,[],"","",[],"",[],[],[10074],[],"","","","","",[],"",[],[],1,[]
1355,"atlas_orion_meteor_ground","You are taking Fire Damage, Physical Damage, Chaos Damage, Lightning Damage, have reduced maximum Fire, Chaos, and Lightning Resistances, and cannot Recover Life or Energy Shield.","","","Desolation of the Awakener","[346,1933,1937,442,909,911,912,1849,7391]",1,3,"","","","",29,1205,"","",2,"",1,1,"",0,"","AilmentApplicationAura","","","","",7,"","",0,[],"","",[81],"",[],[],"[346,1933,1937,442,909,911,912,1849,7391]",[],"","","","","",[0],"",[],[4],1,[]
1356,"bramble_hulk_enrage","You are moving and attacking faster","","","Primal Rage","[171,70,504]",1,3,"","","",1,29,1576,1,"",1,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[81],"",[],[],"[171,70,504]",[],"","","","","",[0],"",[],[],1,[]
1357,"skill_location_memory","",1,"","",[],1,10,"","","","",29,0,1,"",18,"",1,1,1,0,"","RecordSkillUseLocations","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
1358,"atlas_basilisk_spider_debuff","You are taking increased Chaos Damage","","","Caustic Webbing",[3298],1,3,"","","","",29,15,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[3298],[],"","","","","",[],"",[],[],1,[]
1359,"atlas_warlord_banner_aura","","","","","[134,388]",1,3,"","","","",29,1212,1,"",1,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[134,388]",[],"","","","","",[],"",[],[],1,[]
1360,"atlas_warlord_banner_aura_influence","","","","",[466],1,3,"","","","",29,1212,1,"",1,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[466],[],"","","","","",[],"",[],[],1,[]
1361,"eye_of_desire_increased_resistances","You have increased Fire and Cold Resistances","","","Eye of Malice","[9697,9698]",1,3,"","","","",29,1210,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[9697,9698]",[],"","","","","",[],"",[],[],1,[]
1362,"alternate_fortify","You have more Evasion Rating","","","Fortify",[10142],1,3,"","","","",14,416,1,"",1,"",1,1,"",0,"","","","","",1,7,"","",0,[],"","",[],"",[],[],[10142],[2941],"","","","","",[],"",[],[],1,[]
1363,"single_conflux_cooldown","",1,"","Influence Mod (Invisible)",[],1,3,"","","",1,29,0,1,"",18,"","","","",0,"","SingleConfluxBuff","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
1364,"atlas_warlord_enrage","You have 20% increased Damage, Attack, Cast and Movement Speed.","","","Arena Master's Presence","[70,210,466,171,24]",1,3,"","","","",29,1207,1,"",1,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[70,210,466,171,24]",[],"","","","","",[],"",[],[],1,[]
1365,"atlas_orion_immunity","You cannot be Damaged",1,"","Protective Shield",[134],1,3,"","","","",29,1208,1,"",1,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[134],[],"","","","","",[],"",[],[],1,[]
1366,"ailments_types_grant_damage_taken_child_buff_scorch","",1,"","",[466],"",3,"","","","",29,0,1,"",18,"","","","",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[466],[],"","","","","",[],"",[],[],1,[]
1367,"ailments_types_grant_damage_taken_child_buff_frostburn","",1,"","",[466],"",3,"","","","",29,0,1,"",18,"","","","",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[466],[],"","","","","",[],"",[],[],1,[]
1368,"ailments_types_grant_damage_taken_child_buff_sap","",1,"","",[466],"",3,"","","","",29,0,1,"",18,"","","","",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[466],[],"","","","","",[],"",[],[],1,[]
1369,"atlas_orion_eyrie_hurricane","You are taking Cold Damage over Time","","","Redeemer's Storm",[1935],1,3,1,"","","",29,1209,1,1,2,"",1,1,"",50,"","GenericIncrementStacks","","","","",7,"","",0,[],"","",[85],"",[],[],[1935],[],"","","","","",[0],"",[],[],1,[]
1370,"phantasm_buff","Your spells deal additional physical damage.","","","Phantasmal Might","[1549,1550]",1,1,"","","","",29,1211,1,"",1,"",1,"","",0,"","","","","","",3,"","",0,[],"","",[],"",[],[],"[1549,1550]",[],"","","","","",[],"",[],[],1,[]
1371,"kingmaker_fortify_aura","",1,"","",[4755],"",3,"","","","",29,0,1,"",18,"",1,1,"",0,"","GiveNearbyAlliesFortify","","","","",7,"","",0,[],"","",[],"",[],[],[4755],[],"","","","","",[],"",[],[],1,[]
1372,"atlas_exile_empowered","",1,"","",[24],1,3,"","","","",29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[24],[],"","","","","",[],"",[],[],1,[]
1373,"adjudicator_banner_buff","",1,"","",[24],1,1,"","","","",29,1214,1,"",18,"",1,1,"",12,"","","","","","",7,"","",0,[],"","",[],"",[],[],[24],[],"","","","","",[],"",[],[],1,[]
1374,"atlas_warlord_banner_aura_secondary","",1,"","",[],1,3,"","","","",29,1213,1,"",1,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
1375,"atlas_orion_eyrie_hurricane_ally","",1,"","",[],1,3,"","","","",29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
1376,"crusader_empowered_boss_buff","",1,"","","[4809,7002,644,550,118]",1,3,"","","","",29,1215,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[4809,7002,644,550,118]",[],"","","","","",[],"",[],[],1,[]
1377,"eyrie_empowered_boss_buff","",1,"","","[4808,6600,7001,2823,118,3262,682]",1,3,"","","","",29,1216,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[4808,6600,7001,2823,118,3262,682]",[],"","","","","",[],"",[],[],1,[]
1378,"basilisk_empowered_boss_buff","",1,"","","[5700,3246,6977,118]",1,3,"","","","",29,1217,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[5700,3246,6977,118]",[],"","","","","",[],"",[],[],1,[]
1379,"adjudicator_empowered_boss_buff","",1,"","","[1861,6427,5221,171,118]",1,3,"","","","",29,1218,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[1861,6427,5221,171,118]",[],"","","","","",[],"",[],[],1,[]
1380,"atlas_orion_death_zone_minion","Your integral anatomical structure is being ripped apart until you die.","","","Outer Deatomization Storm","[346,1933,1937,442,338]",1,3,"","","","",29,1198,1,"",2,"",1,1,"",0,"","OrionDeathZone","","","","",7,"","",0,[],"","",[],"",[],[],"[346,1933,1937,442,338]",[],"","","","","",[],"",[],[],1,[]
1381,"atlas_orion_death_zone_core_minion","Your integral anatomical structure is being ripped apart until you die.","","","Inner Deatomization Storm","[346,1933,1937,442,338]",1,3,"","","","",29,1199,1,"",2,"",1,1,"",0,"","OrionDeathZone","","","","",7,"","",0,[],"","",[80],"",[],[],"[346,1933,1937,442,338]",[],"","","","","",[0],"",[],[],1,[]
1382,"arcane_cloak","Grants Added Lightning Damage, and a percentage of damage from hits will be taken from this buff before your Life or Energy Shield.","",1,"Arcane Cloak","[57,58,119,1039]",1,3,1,"",9310,"",29,1220,1,"",1,"",1,1,"",0,"","ArcaneCloakBuff","","","","",7,"","",0,[],"","",[],"",[10273],[],"[57,58,119,1039,10273]",[10269],"","","","","",[],"",[],[],1,[]
1383,"increased_lightning_damage_taken_in_chilling_areas","",1,"","",[3482],1,3,"","","",1,29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[3482],[],"","","","","",[],"",[],[],1,[]
1384,"wand_trigger_support_skill_reservation","",1,"","",[],1,1,"","","","",29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"",1,0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
1385,"add_banner_stage_on_melee_hit_cooldown","",1,"","",[],1,1,"","","",1,29,0,1,"",18,"","","","",5,"","","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
1386,"affliction_split_buff","",1,"","",[],1,3,"","","","",29,1230,1,"",18,"",1,1,"",0,"","AfflictionSplitBuff","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
1387,"consume_corpse_every_second_to_recover_life_and_mana","",1,"","","[4755,4755,4755]",1,2,"","","","",29,0,1,"",18,"","","","",0,"","Ghoulish","","","","",7,"","",0,[],"","",[],"",[],[],"[4755,4755,4755]",[],"","","","","",[],"",[],[],1,[]
1388,"affliction_boss_final_degen_interal","You are taking Lightning Damage over Time","","","Electrifying Sight",[1937],1,3,"","","","",29,1276,1,1,2,"",1,1,"",0,"","AfflictionBossFinalDeathZone","","","","",7,"","",0,[],"","",[],"",[],[],[1937],[],"","","","","",[],"",[],[],1,[]
1389,"affliction_boss_final_degen_external","You have reduced movement speed and are taking Cold Damage over Time","","","Chilling Vision","[1935,10362]",1,3,"","","","",29,1277,1,1,2,"",1,1,"",0,"","AfflictionBossFinalDeathZone","","","","",7,"","",0,[],"","",[],"",[],[],"[1935,10362]",[],"","","","","",[],"",[],[],1,[]
1390,"affliction_demon_cold_degen","You are taking Cold Damage over Time","","","Frozen Ground",[1935],"",3,"","","","",29,1233,"","",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[1935],[],"","","","","",[],"",[],[],1,[]
1391,"keystone_one_with_nature","",1,"","",[4755],1,3,"","","","",29,0,1,"",18,"",1,1,"",0,"","OneWithNature","","","","",7,"","",0,[],"","",[],"",[],[],[4755],[],"","","","","",[],"",[],[],1,[]
1392,"affliction_debuff_life_and_es_recovery_rate","You have reduced Life and Energy Shield Recovery Rate. This debuff is removed when you stop being Delirious.","","","Wasting Touch","[2723,2725]",1,4,1,"","","",29,1237,1,"",2,"",1,1,"",10,"","AfflictionOnHitDebuff","","","","",7,"","",0,[],"","",[],1,[],[],"[2723,2725]",[],"","","","","",[],"",[],[],1,[]
1393,"affliction_debuff_action_speed","You are slowed. This debuff is removed when you stop being Delirious.","","","Paralysing Touch",[338],1,4,1,"","","",29,1238,1,"",2,"",1,1,"",10,"","AfflictionOnHitDebuff","","","","",7,"","",0,[],"","",[],1,[],[],[338],[],"","","","","",[],"",[],[],1,[]
1394,"affliction_debuff_damage_taken","You are taking increased Damage. This debuff is removed when you stop being Delirious.","","","Eroding Touch",[466],1,4,1,"","","",29,1239,1,"",2,"",1,1,"",10,"","AfflictionOnHitDebuff","","","","",7,"","",0,[],"","",[],1,[],[],[466],[],"","","","","",[],"",[],[],1,[]
1395,"affliction_debuff_flask_effect_and_charge_gain","You are gaining less Flask Charges and your Flasks have reduced Effect. This debuff is removed when you stop being Delirious.","","","Diluting Touch","[1705,449]",1,4,1,"","","",29,1240,1,"",2,"",1,1,"",10,"","AfflictionOnHitDebuff","","","","",7,"","",0,[],"","",[],1,[],[],"[1705,449]",[],"","","","","",[],"",[],[],1,[]
1396,"recent_minion_buffs","",1,"","","[1861,171,134]",1,2,"","","","",29,0,1,"",1,"",1,1,"",0,1,"","","","","",7,"","",0,[],"","",[],"",[],[],"[1861,171,134]",[],"","","","","",[],"",[],[],1,[]
1397,"gain_10_aoe_every_second_up_to_50","",1,"","",[],1,1,"","","",1,29,0,1,"",1,"","","","",0,"","GainStatsAtIntervalWhileStationary","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
1398,"have_used_a_travel_skill_recently","",1,"","",[10434],"",9,"","","",1,29,0,1,"",18,"","","","",0,1,"","","","","",7,"","",0,[],"","",[],"",[],[],[10434],[],"","","","","",[],"",[],[],1,[]
1399,"have_cast_a_spell_recently","",1,"","",[10436],"",9,"","","",1,29,0,1,"",18,"","","","",0,1,"","","","","",7,"","",0,[],"","",[],"",[],[],[10436],[],"","","","","",[],"",[],[],1,[]
1400,"have_cursed_an_enemy_recently","",1,"","",[10438],"",9,"","","",1,29,0,1,"",18,"","","","",0,1,"","","","","",7,"","",0,[],"","",[],"",[],[],[10438],[],"","","","","",[],"",[],[],1,[]
1401,"have_chilled_an_enemy_recently","",1,"","",[],"",9,"","","",1,29,0,1,"",18,"","","","",0,1,"","","","","",7,"","",0,[],"","",[],"",[],[],[],[10440],"","","","","",[],"",[],[],1,[]
1402,"have_stunned_an_enemy_with_a_two_handed_melee_weapon_recently","",1,"","",[10442],"",9,"","","",1,29,0,1,"",18,"","","","",0,1,"","","","","",7,"","",0,[],"","",[],"",[],[],[10442],[],"","","","","",[],"",[],[],1,[]
1403,"have_crit_with_a_two_handed_melee_weapon_recently","",1,"","",[10443],"",9,"","","",1,29,0,1,"",18,"","","","",0,1,"","","","","",7,"","",0,[],"","",[],"",[],[],[10443],[],"","","","","",[],"",[],[],1,[]
1404,"have_used_a_brand_skill_recently","",1,"","",[10445],"",9,"","","",1,29,0,1,"",18,"","","","",0,1,"","","","","",7,"","",0,[],"","",[],"",[],[],[10445],[],"","","","","",[],"",[],[],1,[]
1405,"have_hit_with_main_hand_weapon_recently","",1,"","",[10447],"",9,"","","",1,29,0,1,"",18,"","","","",0,1,"","","","","",7,"","",0,[],"","",[],"",[],[],[10447],[],"","","","","",[],"",[],[],1,[]
1406,"have_hit_with_off_hand_weapon_recently","",1,"","",[10449],"",9,"","","",1,29,0,1,"",18,"","","","",0,1,"","","","","",7,"","",0,[],"","",[],"",[],[],[10449],[],"","","","","",[],"",[],[],1,[]
1407,"have_ignited_an_enemy_recently","",1,"","",[],"",9,"","","",1,29,0,1,"",18,"","","","",0,1,"","","","","",7,"","",0,[],"","",[],"",[],[],[],[10451],"","","","","",[],"",[],[],1,[]
