"rownum","GrantedEffect","Level","CostMultiplier","StoredUses","Cooldown","CooldownBypassType","VaalSouls","VaalStoredUses","CooldownGroup","i32","SoulGainPreventionDuration","AttackSpeedMultiplier","i32","i32","i32","i32","i32","i32","Reservation","i32","CostAmounts","f32","i32"
7793,241,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],46.772,100
7794,241,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],52.347,100
7795,241,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],58.148,100
7796,241,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],64.175,100
7797,241,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],70.428,100
7798,241,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],76.907,100
7799,241,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],83.612,100
7800,241,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],90.543,100
7801,241,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],97.7,100
7802,241,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],105.083,100
7803,241,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],112.692,100
7804,241,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],120.527,100
7805,241,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],128.588,100
7806,241,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],136.875,100
7807,241,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],145.388,100
7808,241,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],154.127,100
7809,241,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],163.092,100
7810,241,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],172.283,100
7811,241,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],181.7,100
7812,241,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],191.343,100
7813,241,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],201.212,100
7814,241,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],211.307,100
7815,241,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],221.628,100
7816,241,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],232.175,100
7817,241,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],242.948,100
7818,241,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],253.947,100
7819,241,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],265.172,100
7820,241,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],276.623,100
7821,241,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],288.3,100
7822,242,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
7823,242,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],3.452,100
7824,242,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],6.767,100
7825,242,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],10.308,100
7826,242,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],14.075,100
7827,242,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],18.068,100
7828,242,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],22.287,100
7829,242,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],26.732,100
7830,242,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],31.403,100
7831,242,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],36.3,100
7832,242,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],41.423,100
7833,242,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],46.772,100
7834,242,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],52.347,100
7835,242,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],58.148,100
7836,242,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],64.175,100
7837,242,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],70.428,100
7838,242,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],76.907,100
7839,242,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],83.612,100
7840,242,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],90.543,100
7841,242,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],97.7,100
7842,242,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],105.083,100
7843,242,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],112.692,100
7844,242,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],120.527,100
7845,242,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],128.588,100
7846,242,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],136.875,100
7847,242,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],145.388,100
7848,242,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],154.127,100
7849,242,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],163.092,100
7850,242,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],172.283,100
7851,242,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],181.7,100
7852,242,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],191.343,100
7853,242,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],201.212,100
7854,242,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],211.307,100
7855,242,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],221.628,100
7856,242,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],232.175,100
7857,242,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],242.948,100
7858,242,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],253.947,100
7859,242,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],265.172,100
7860,242,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],276.623,100
7861,242,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],288.3,100
7862,243,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],1,100
7863,243,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],3.452,100
7864,243,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],6.767,100
7865,243,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],10.308,100
7866,243,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],14.075,100
7867,243,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],18.068,100
7868,243,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],22.287,100
7869,243,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],26.732,100
7870,243,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],31.403,100
7871,243,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],36.3,100
7872,243,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],41.423,100
7873,243,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],46.772,100
7874,243,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],52.347,100
7875,243,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],58.148,100
7876,243,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],64.175,100
7877,243,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],70.428,100
7878,243,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],76.907,100
7879,243,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],83.612,100
7880,243,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],90.543,100
7881,243,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],97.7,100
7882,243,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],105.083,100
7883,243,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],112.692,100
7884,243,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],120.527,100
7885,243,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],128.588,100
7886,243,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],136.875,100
7887,243,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],145.388,100
7888,243,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],154.127,100
7889,243,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],163.092,100
7890,243,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],172.283,100
7891,243,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],181.7,100
7892,243,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],191.343,100
7893,243,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],201.212,100
7894,243,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],211.307,100
7895,243,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],221.628,100
7896,243,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],232.175,100
7897,243,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],242.948,100
7898,243,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],253.947,100
7899,243,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],265.172,100
7900,243,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],276.623,100
7901,243,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],288.3,100
7902,244,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
7903,244,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],3.452,100
7904,244,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],6.767,100
7905,244,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],10.308,100
7906,244,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],14.075,100
7907,244,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],18.068,100
7908,244,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],22.287,100
7909,244,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],26.732,100
7910,244,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],31.403,100
7911,244,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],36.3,100
7912,244,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],41.423,100
7913,244,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],46.772,100
7914,244,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],52.347,100
7915,244,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],58.148,100
7916,244,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],64.175,100
7917,244,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],70.428,100
7918,244,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],76.907,100
7919,244,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],83.612,100
7920,244,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],90.543,100
7921,244,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],97.7,100
7922,244,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],105.083,100
7923,244,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],112.692,100
7924,244,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],120.527,100
7925,244,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],128.588,100
7926,244,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],136.875,100
7927,244,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],145.388,100
7928,244,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],154.127,100
7929,244,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],163.092,100
7930,244,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],172.283,100
7931,244,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],181.7,100
7932,244,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],191.343,100
7933,244,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],201.212,100
7934,244,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],211.307,100
7935,244,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],221.628,100
7936,244,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],232.175,100
7937,244,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],242.948,100
7938,244,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],253.947,100
7939,244,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],265.172,100
7940,244,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],276.623,100
7941,244,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],288.3,100
7942,245,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],41.423,100
7943,246,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],41.423,100
7944,247,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],26.732,100
7945,248,8,100,1,200,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],26.732,100
7946,249,1,100,1,1500,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
7947,250,1,100,1,1500,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
7948,251,1,100,1,1500,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
7949,252,1,100,1,1500,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
7950,253,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
7951,254,1,100,1,4000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
7952,255,1,100,1,4000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
7953,256,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],1,100
7954,256,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],3.452,100
7955,256,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],6.767,100
7956,256,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],10.308,100
7957,256,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],14.075,100
7958,256,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],18.068,100
7959,256,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],22.287,100
7960,256,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],26.732,100
7961,256,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],31.403,100
7962,256,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],36.3,100
7963,256,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],41.423,100
7964,256,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],46.772,100
7965,256,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],52.347,100
7966,256,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],58.148,100
7967,256,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],64.175,100
7968,256,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],70.428,100
7969,256,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],76.907,100
7970,256,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],83.612,100
7971,256,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],90.543,100
7972,256,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],97.7,100
7973,256,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],105.083,100
7974,256,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],112.692,100
7975,256,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],120.527,100
7976,256,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],128.588,100
7977,256,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],136.875,100
7978,256,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],145.388,100
7979,256,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],154.127,100
7980,256,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],163.092,100
7981,256,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],172.283,100
7982,256,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],181.7,100
7983,256,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],191.343,100
7984,256,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],201.212,100
7985,256,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],211.307,100
7986,256,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],221.628,100
7987,256,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],232.175,100
7988,256,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],242.948,100
7989,256,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],253.947,100
7990,256,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],265.172,100
7991,256,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],276.623,100
7992,256,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],288.3,100
7993,257,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],1,100
7994,257,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],3.452,100
7995,257,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],6.767,100
7996,257,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],10.308,100
7997,257,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],14.075,100
7998,257,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],18.068,100
7999,257,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],22.287,100
8000,257,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],26.732,100
8001,257,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],31.403,100
8002,257,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],36.3,100
8003,257,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],41.423,100
8004,257,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],46.772,100
8005,257,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],52.347,100
8006,257,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],58.148,100
8007,257,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],64.175,100
8008,257,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],70.428,100
8009,257,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],76.907,100
8010,257,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],83.612,100
8011,257,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],90.543,100
8012,257,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],97.7,100
8013,257,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],105.083,100
8014,257,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],112.692,100
8015,257,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],120.527,100
8016,257,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],128.588,100
8017,257,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],136.875,100
8018,257,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],145.388,100
8019,257,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],154.127,100
8020,257,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],163.092,100
8021,257,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],172.283,100
8022,257,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],181.7,100
8023,257,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],191.343,100
8024,257,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],201.212,100
8025,257,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],211.307,100
8026,257,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],221.628,100
8027,257,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],232.175,100
8028,257,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],242.948,100
8029,257,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],253.947,100
8030,257,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],265.172,100
8031,257,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],276.623,100
8032,257,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],288.3,100
8033,258,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],1,100
8034,258,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],3.452,100
8035,258,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],6.767,100
8036,258,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],10.308,100
8037,258,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],14.075,100
8038,258,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],18.068,100
8039,258,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],22.287,100
8040,258,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],26.732,100
8041,258,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],31.403,100
8042,258,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],36.3,100
8043,258,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],41.423,100
8044,258,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],46.772,100
8045,258,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],52.347,100
8046,258,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],58.148,100
8047,258,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],64.175,100
8048,258,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],70.428,100
8049,258,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],76.907,100
8050,258,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],83.612,100
8051,258,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],90.543,100
8052,258,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],97.7,100
8053,258,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],105.083,100
8054,258,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],112.692,100
8055,258,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],120.527,100
8056,258,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],128.588,100
8057,258,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],136.875,100
8058,258,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],145.388,100
8059,258,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],154.127,100
8060,258,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],163.092,100
8061,258,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],172.283,100
8062,258,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],181.7,100
8063,258,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],191.343,100
