"rownum","Id","Icon_DDSFile","Stats","Stat1Value","Stat2Value","Stat3Value","Stat4Value","i32","i32","i32","i32","i32","i32","i32","string","bool","rid","bool","rid","bool","[rid]","rid","i32","i32","i32","i32","bool","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","rid","rid","i32","[rid]","i32","[rid]","bool","rid","bool","bool","rid","bool","rid","i32"
3542,"area_spells24","Art/2DArt/SkillIcons/passives/areaofeffect.dds","[8716,19474]",30,-10,0,0,857533293,3,0,0,858259456,3,16777216,"","","","","","",[],0,858259456,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3543,"area_spells25","Art/2DArt/SkillIcons/passives/areaofeffect.dds","[19474,10792]",20,20,0,0,862332717,3,0,0,863764480,3,16777216,"","","","","","",[],0,863764480,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3544,"area_spells26","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[14298],40,0,0,0,866786438,3,0,0,868745216,3,16777216,"","","","","","",[],0,868745216,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3545,"area_spells27","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[8716],20,0,0,0,871768532,3,0,0,873725952,3,16777216,"","","","","","",[],0,873725952,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3546,"area_spells28","Art/2DArt/SkillIcons/passives/areaofeffect.dds","[8716,19474]",-10,35,0,0,877797667,3,0,0,878575616,3,16777216,"","","","","","",[],0,878575616,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3547,"area_spells29","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,880569264,3,0,0,884080640,3,16777216,"","","","","","",[],0,884080640,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3548,"area_spells30","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,880605998,3,0,0,886046720,3,16777216,"","","","","","",[],0,886046720,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3549,"projectile_spells1","Art/2DArt/SkillIcons/passives/spellcritical.dds",[25],8,0,0,0,1050718471,2,0,0,889716736,3,0,"","","","","","",[],0,889716736,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3550,"projectile_spells2","Art/2DArt/SkillIcons/passives/spellcritical.dds","[25,19475]",8,-8,0,0,894490369,3,0,0,899022848,3,0,"","","","","","",[],0,899022848,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3551,"projectile_spells3","Art/2DArt/SkillIcons/passives/spellcritical.dds","[25,19475]",8,8,0,0,894461463,3,0,0,903741440,3,0,"","","","","","",[],0,903741440,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3552,"projectile_spells4","Art/2DArt/SkillIcons/passives/spellcritical.dds",[19476],4,0,0,0,1089627363,2,0,0,907411456,3,0,"","","","","","",[],0,907411456,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3553,"projectile_spells5","Art/2DArt/SkillIcons/passives/spellcritical.dds",[19476],4,0,0,0,1089656777,2,0,0,911081472,3,0,"","","","","","",[],0,911081472,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3554,"projectile_spells6","Art/2DArt/SkillIcons/passives/spellcritical.dds",[19476],6,0,0,0,1089645737,2,0,0,914751488,3,0,"","","","","","",[],0,914751488,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3555,"projectile_spells7","Art/2DArt/SkillIcons/passives/spellcritical.dds",[19476],6,0,0,0,1089629198,2,0,0,918421504,3,0,"","","","","","",[],0,918421504,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3556,"projectile_spells8","Art/2DArt/SkillIcons/passives/spellcritical.dds",[19475],-20,0,0,0,922127084,3,0,0,924844032,3,16777216,"","","","","","",[],0,924844032,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3557,"projectile_spells9","Art/2DArt/SkillIcons/passives/spellcritical.dds",[19475],20,0,0,0,928516383,3,0,0,931659776,3,16777216,"","","","","","",[],0,931659776,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3558,"projectile_spells10","Art/2DArt/SkillIcons/passives/spellcritical.dds",[19476],12,0,0,0,935499478,3,0,0,938475520,3,16777216,"","","","","","",[],0,938475520,3,0,0,"","",218103808,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3559,"area_of_effect1","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[423],6,0,0,0,941769837,3,0,0,943849472,3,0,"","","","","","",[],0,943849472,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3560,"area_of_effect2","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[423],6,0,0,0,941768847,3,0,0,947126272,3,0,"","","","","","",[],0,947126272,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3561,"area_of_effect3_","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[423],6,0,0,0,941815298,3,0,0,950534144,3,0,"","","","","","",[],0,950534144,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3562,"area_of_effect4","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[423],6,0,0,0,941772193,3,0,0,953810944,3,0,"","","","","","",[],0,953810944,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3563,"area_of_effect5","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,941759792,3,0,0,956039168,3,0,"","","","","","",[],0,956039168,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3564,"area_of_effect6","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,941774787,3,0,0,958267392,3,0,"","","","","","",[],0,958267392,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3565,"area_of_effect7","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,941787646,3,0,0,960495616,3,0,"","","","","","",[],0,960495616,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3566,"area_of_effect8","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,941802188,3,0,0,962723840,3,0,"","","","","","",[],0,962723840,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3567,"area_of_effect9","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,941781946,3,0,0,964952064,3,0,"","","","","","",[],0,964952064,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3568,"area_of_effect10","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,941782128,3,0,0,967311360,3,0,"","","","","","",[],0,967311360,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3569,"area_of_effect11","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,941756417,3,0,0,969670656,3,0,"","","","","","",[],0,969670656,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3570,"area_of_effect12_","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,941789815,3,0,0,972161024,3,0,"","","","","","",[],0,972161024,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3571,"area_of_effect13_","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,941758714,3,0,0,974651392,3,0,"","","","","","",[],0,974651392,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3572,"area_of_effect14","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,941805341,3,0,0,977010688,3,0,"","","","","","",[],0,977010688,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3573,"area_of_effect15","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,941768233,3,0,0,979369984,3,0,"","","","","","",[],0,979369984,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3574,"area_of_effect16","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,941759862,3,0,0,981729280,3,0,"","","","","","",[],0,981729280,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3575,"area_of_effect17","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,941805689,3,0,0,984088576,3,0,"","","","","","",[],0,984088576,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3576,"area_of_effect18","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,941789057,3,0,0,986447872,3,0,"","","","","","",[],0,986447872,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3577,"area_of_effect19","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,941813682,3,0,0,988807168,3,0,"","","","","","",[],0,988807168,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3578,"area_of_effect20","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,941780836,3,0,0,991166464,3,0,"","","","","","",[],0,991166464,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3579,"area_of_effect21","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,941784919,3,0,0,993525760,3,0,"","","","","","",[],0,993525760,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3580,"area_of_effect22","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,941815299,3,0,0,995885056,3,0,"","","","","","",[],0,995885056,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3581,"area_of_effect23","Art/2DArt/SkillIcons/passives/areaofeffect.dds","[423,604]",10,10,0,0,1000354737,3,0,0,1002176512,3,16777216,"","","","","","",[],0,1002176512,3,0,0,"","",218103808,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3582,"area_of_effect24","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,1004567814,3,0,0,1008467968,3,16777216,"","","","","","",[],0,1008467968,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3583,"area_of_effect25_","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,1004564798,3,0,0,1010958336,3,16777216,"","","","","","",[],0,1010958336,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3584,"area_of_effect26","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,1004567572,3,0,0,1013317632,3,16777216,"","","","","","",[],0,1013317632,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3585,"area_of_effect27","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,1004593857,3,0,0,1015676928,3,16777216,"","","","","","",[],0,1015676928,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3586,"area_of_effect28","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,1004551809,3,0,0,1018036224,3,16777216,"","","","","","",[],0,1018036224,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3587,"area_of_effect29_","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,1004558071,3,0,0,1020526592,3,16777216,"","","","","","",[],0,1020526592,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3588,"area_of_effect30_","Art/2DArt/SkillIcons/passives/areaofeffect.dds",[],0,0,0,0,1004550580,3,0,0,1023016960,3,16777216,"","","","","","",[],0,1023016960,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3589,"killing_sprees1","Art/2DArt/SkillIcons/passives/ThrillKiller.dds",[],0,0,0,0,1031587677,3,0,0,1033633792,3,0,"","","","","","",[],0,1033633792,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3590,"killing_sprees2_","Art/2DArt/SkillIcons/passives/ThrillKiller.dds",[],0,0,0,0,1031547971,3,0,0,1035993088,3,0,"","","","","","",[],0,1035993088,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3591,"killing_sprees3","Art/2DArt/SkillIcons/passives/ThrillKiller.dds",[],0,0,0,0,1031544340,3,0,0,1038221312,3,0,"","","","","","",[],0,1038221312,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3592,"killing_sprees4","Art/2DArt/SkillIcons/passives/ThrillKiller.dds",[],0,0,0,0,1031568085,3,0,0,1040449536,3,0,"","","","","","",[],0,1040449536,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3593,"killing_sprees5","Art/2DArt/SkillIcons/passives/ThrillKiller.dds",[],0,0,0,0,1031590201,3,0,0,1042677760,3,0,"","","","","","",[],0,1042677760,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3594,"killing_sprees6_","Art/2DArt/SkillIcons/passives/ThrillKiller.dds",[],0,0,0,0,1031548054,3,0,0,1045037056,3,0,"","","","","","",[],0,1045037056,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3595,"killing_sprees7","Art/2DArt/SkillIcons/passives/ThrillKiller.dds",[],0,0,0,0,1031582529,3,0,0,1047265280,3,0,"","","","","","",[],0,1047265280,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3596,"killing_sprees8","Art/2DArt/SkillIcons/passives/ThrillKiller.dds",[],0,0,0,0,1031572291,3,0,0,1049493504,3,0,"","","","","","",[],0,1049493504,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3597,"killing_sprees9_","Art/2DArt/SkillIcons/passives/ThrillKiller.dds",[],0,0,0,0,1051896680,3,0,0,1055784960,3,16777216,"","","","","","",[],0,1055784960,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3598,"killing_sprees10","Art/2DArt/SkillIcons/passives/ThrillKiller.dds",[],0,0,0,0,1051878659,3,0,0,1058144256,3,16777216,"","","","","","",[],0,1058144256,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3599,"killing_sprees11","Art/2DArt/SkillIcons/passives/ThrillKiller.dds",[],0,0,0,0,1051909174,3,0,0,1060503552,3,16777216,"","","","","","",[],0,1060503552,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3600,"killing_sprees12","Art/2DArt/SkillIcons/passives/ThrillKiller.dds",[],0,0,0,0,1051861180,3,0,0,1062862848,3,16777216,"","","","","","",[],0,1062862848,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3601,"boss_slaying1","Art/2DArt/SkillIcons/passives/executioner.dds",[19699],16,0,0,0,1827167354,1,0,0,1072037888,3,0,"","","","","","",[],0,1072037888,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3602,"boss_slaying2_","Art/2DArt/SkillIcons/passives/executioner.dds",[19699],16,0,0,0,1827143924,1,0,0,1075183616,3,0,"","","","","","",[],0,1075183616,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3603,"boss_slaying3","Art/2DArt/SkillIcons/passives/executioner.dds",[8100],4,0,0,0,-1380802349,1,0,0,1078198272,3,0,"","","","","","",[],0,1078198272,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3604,"boss_slaying4","Art/2DArt/SkillIcons/passives/executioner.dds",[8100],4,0,0,0,-1380805753,1,0,0,1081212928,3,0,"","","","","","",[],0,1081212928,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3605,"boss_slaying5","Art/2DArt/SkillIcons/passives/executioner.dds",[8100],4,0,0,0,-1380836924,1,0,0,1084227584,3,0,"","","","","","",[],0,1084227584,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
3606,"boss_slaying6","Art/2DArt/SkillIcons/passives/executioner.dds",[19699],16,0,0,0,1827196034,1,0,0,1087242240,3,0,"","","","","","",[],0,1087242240,3,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
