"rownum","Id","HASH16","ModType","Level","Stat1","Stat2","Stat3","Stat4","Domain","Name","GenerationType","Families","Stat1Value","Stat2Value","Stat3Value","Stat4Value","i32","i32","rid","rid","row","[rid]","[rid]","[rid]","string","[rid]","[rid]","i32","i32","rid","[rid]","[rid]","[rid]","[rid]","[string]","bool","i32","i32","rid","i32","bool","[rid]","string","i32","[rid]","i32","i32","rid","rid","i32","i32","i32","[rid]","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","rid","i32","i32","i32","[string]","bool","i32","i32","i32","i32","i32","i16","bool"
5636,"AreaDamageUniqueDescentOneHandSword1",53838,1127,1,604,"","","",1,"",3,[506],10,10,0,0,0,0,0,649902,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1706932212,[],"",0,0,-1107296256,2538,50331648,0,""
5637,"AreaDamageUniqueOneHandMace7",63036,1127,1,604,"","","",1,"",3,[506],10,20,0,0,0,0,0,649994,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-862766417,[],"",0,0,436207616,2539,50331648,0,""
5638,"AreaDamageImplicitMace1",38395,1127,1,604,"","","",1,"",3,[506],30,30,0,0,0,0,0,650076,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-214604082,[],"",0,0,1811939328,2539,50331648,0,""
5639,"AreaDamageUnique__1",47839,1127,1,604,"","","",1,"",3,[506],30,30,0,0,0,0,0,650150,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,287812600,[],"",0,0,-1241513984,2539,50331648,0,""
5640,"AllDamageUniqueRing6",26879,1176,30,24,"","","",1,"",3,[508],10,30,0,0,0,0,0,650226,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,122515378,[],"",0,0,33554432,2540,50331648,0,""
5641,"AllDamageUniqueRing8",49367,1176,1,24,"","","",1,"",3,[508],10,10,0,0,0,0,0,650302,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1841868064,[],"",0,0,1308622848,2540,50331648,0,""
5642,"AllDamageUniqueHelmetDexInt2",48645,1176,1,24,"","","",1,"",3,[508],-25,-25,0,0,0,0,0,650394,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1672076716,[],"",0,0,-1442840576,2540,50331648,0,""
5643,"AllDamageUniqueStaff4",46339,1177,1,7832,"","","",1,"",3,[508],40,50,0,0,0,0,0,650472,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1888798103,[],"",0,0,-134217728,2540,50331648,0,""
5644,"AllDamageUniqueSceptre8",16964,1177,1,7832,"","","",1,"",3,[508],40,60,0,0,0,0,0,650554,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-442849314,[],"",0,0,1241513984,2541,50331648,0,""
5645,"AllDamageUniqueBelt11",23218,1176,1,24,"","","",1,"",3,[508],10,10,0,0,0,0,0,650632,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1027368846,[],"",0,0,-1744830464,2541,50331648,0,""
5646,"AllDamageMasterVendorItem",32727,1176,1,24,"","","",1,"Leo's",1,[508],5,15,0,0,0,0,0,650732,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-309816737,[],"",0,0,-67108864,2541,50331648,0,""
5647,"AllDamageUnique__1",35514,1176,1,24,"","","",11,"",3,[508],10,10,0,0,0,0,0,650804,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,263619852,[],"",0,0,1140850688,2542,50331648,0,""
5648,"AllDamageUnique__2",39656,1176,1,24,"","","",1,"",3,[508],20,25,0,0,0,0,0,650876,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-671527663,[],"",0,0,-1946157056,2542,50331648,0,""
5649,"AllDamageUnique__3",25632,1177,1,7832,"","","",1,"",3,[508],250,300,0,0,0,0,0,650948,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1176445504,[],"",0,0,-738197504,2542,50331648,0,""
5650,"AllDamageUnique__4",12598,1176,1,24,"","","",1,"",3,[508],30,40,0,0,0,0,0,651020,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1277721887,[],"",0,0,469762048,2543,50331648,0,""
5651,"NumWavesUndeadSiege",44921,1179,1,9065,9019,9020,9021,6,"",3,[511],22,25,0,1,0,1,0,651094,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1392835709,[],"",0,0,1442840576,2543,50331648,0,""
5652,"WaveTimeUndeadSiege",55184,1180,1,9066,9022,8878,8897,6,"",3,[510],30,50,0,1,0,1,0,651152,74,[],[],[],"",[],[],0,1,9044,[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,224844534,[],"",0,0,-1879048192,2543,50331648,0,""
5653,"InitialNumWaveMonsters",23020,1181,1,451,"","","",6,"",3,[512],35,35,0,0,0,0,0,651216,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-864053869,[],"",0,0,-805306368,2543,50331648,0,""
5654,"IncrementNumWaveMonsters",30182,1182,1,451,"","","",6,"",3,[513],2,2,0,0,0,0,0,651284,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1028737208,[],"",0,0,335544320,2544,50331648,0,""
5655,"LightRadiusUniqueSceptre2",39257,1183,1,1173,"","","",1,"",3,[514],50,50,0,0,0,0,0,651354,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,147952008,[],"",0,0,1509949440,2544,50331648,0,""
5656,"LightRadiusUniqueBootsStrDex2",51542,1183,1,1173,"","","",1,"",3,[514],-25,-25,0,0,0,0,0,651432,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1259111002,[],"",0,0,-1476395008,2544,50331648,0,""
5657,"LightRadiusUniqueRing9_",1892,1183,1,1173,"","","",1,"",3,[514],31,31,0,0,0,0,0,651498,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1025784385,[],"",0,0,-369098752,2544,50331648,0,""
5658,"LightRadiusUniqueBodyInt8",62135,1183,1,1173,"","","",1,"",3,[514],25,25,0,0,0,0,0,651568,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1328135582,[],"",0,0,805306368,2545,50331648,0,""
5659,"LightRadiusUniqueBodyStrInt4",62729,1183,1,1173,"","","",1,"",3,[514],-25,-25,0,0,0,0,0,651644,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,45742000,[],"",0,0,2080374784,2545,50331648,0,""
5660,"LightRadiusUniqueRing11",50929,1183,1,1173,"","","",1,"",3,[514],10,15,0,0,0,0,0,651710,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1380095156,[],"",0,0,-1107296256,2545,50331648,0,""
5661,"LightRadiusUniqueAmulet17",16504,1183,50,1173,"","","",1,"",3,[514],10,15,0,0,0,0,0,651780,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1653613289,[],"",0,0,67108864,2546,50331648,0,""
5662,"LightRadiusUniqueBelt6",44846,1183,1,1173,"","","",1,"",3,[514],25,25,0,0,0,0,0,651844,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1263002729,[],"",0,0,1140850688,2546,50331648,0,""
5663,"LightRadiusUniqueBodyStr4",17149,1183,1,1173,"","","",1,"",3,[514],25,25,0,0,0,0,0,651914,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1656954942,[],"",0,0,-1979711488,2546,50331648,0,""
5664,"LightRadiusUniqueBootsStrDex3",52129,1183,1,1173,"","","",1,"",3,[514],-20,-20,0,0,0,0,0,651992,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,2117055886,[],"",0,0,-671088640,2546,50331648,0,""
5665,"LightRadiusUniqueHelmetStrInt4",8902,1183,1,1173,"","","",1,"",3,[514],-40,-40,0,0,0,0,0,652072,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1317235781,[],"",0,0,671088640,2547,50331648,0,""
5666,"LightRadiusUniqueBodyStrInt5",7302,1183,1,1173,"","","",1,"",3,[514],20,30,0,0,0,0,0,652148,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1655209518,[],"",0,0,1946157056,2547,50331648,0,""
5667,"LightRadiusUniqueRing15",31477,1183,1,1173,"","","",1,"",3,[514],10,10,0,0,0,0,0,652214,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1935673749,[],"",0,0,-1241513984,2547,50331648,0,""
5668,"LightRadiusUniqueHelmetStrDex6",14034,1183,1,1173,"","","",1,"",3,[514],-40,-40,0,0,0,0,0,652294,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,491400088,[],"",0,0,100663296,2548,50331648,0,""
5669,"LightRadiusUniqueStaff10_",40331,1183,1,1173,"","","",1,"",3,[514],20,20,0,0,0,0,0,652364,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,830778383,[],"",0,0,1275068416,2548,50331648,0,""
5670,"LightRadiusUniqueShieldDemigods",17681,1183,1,1173,"","","",1,"",3,[514],20,20,0,0,0,0,0,652446,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,776104787,[],"",0,0,-1644167168,2548,50331648,0,""
5671,"LightRadiusUnique__1",14122,1183,1,1173,"","","",1,"",3,[514],20,20,0,0,0,0,0,652506,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,341451632,[],"",0,0,-637534208,2548,50331648,0,""
5672,"LightRadiusUnique__2",29924,1183,1,1173,"","","",1,"",3,[514],10,30,0,0,0,0,0,652566,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1158689268,[],"",0,0,369098752,2549,50331648,0,""
5673,"LightRadiusUnique__3",58146,1183,1,1173,"","","",1,"",3,[514],20,20,0,0,0,0,0,652626,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1420277638,[],"",0,0,1375731712,2549,50331648,0,""
5674,"LightRadiusUnique__4",46612,1183,1,1173,"","","",1,"",3,[514],20,20,0,0,0,0,0,652686,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1165423458,[],"",0,0,-1912602624,2549,50331648,0,""
5675,"LightRadiusUnique__5",46977,1183,1,1173,"","","",1,"",3,[514],15,25,0,0,0,0,0,652746,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1815272371,[],"",0,0,-905969664,2549,50331648,0,""
5676,"LightRadiusUnique__6",9386,1183,1,1173,"","","",1,"",3,[514],-50,-50,0,0,0,0,0,652806,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,239872742,[],"",0,0,100663296,2550,50331648,0,""
5677,"LightRadiusUnique__7_",28541,1183,1,1173,"","","",1,"",3,[514],15,25,0,0,0,0,0,652868,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1646988631,[],"",0,0,1140850688,2550,50331648,0,""
5678,"LightRadiusUnique__8",23697,1183,1,1173,"","","",1,"",3,[514],20,20,0,0,0,0,0,652928,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-225246166,[],"",0,0,-2147483648,2550,50331648,0,""
5679,"EnfeebleOnHitUniqueShieldStr3",23622,1185,1,5575,"","","",1,"",3,[515],25,25,0,0,0,0,0,653006,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[34,587]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,735213460,[],"",0,0,-301989888,2550,50331648,0,""
5680,"GroundTarOnCritTakenUniqueShieldInt2",17431,1187,1,1180,1181,1182,"",1,"",3,[517],15,15,4500,4500,-50,-50,0,653130,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-2072854427,[],"",0,0,1509949440,2551,50331648,0,""
5681,"GroundTarOnHitTakenUnique__1",56583,1188,1,5322,5368,5369,5370,1,"",3,[518],20,20,15,15,4500,4500,4294967246,653222,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1517455222,[],"",0,0,-1241513984,2551,50331648,0,""
5682,"SpellsHaveCullingStrikeUniqueDagger4",51885,1189,1,1185,"","","",1,"",3,[520],1,1,0,0,0,0,0,653330,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[34],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-699065096,[],"",0,0,570425344,2552,50331648,0,""
5683,"MapMonstersImmuneRandomStatusAilmentStunUniqueMap2",23384,1190,1,1186,"","","",6,"",3,[521],1,1,0,0,0,0,0,653466,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-871262391,[],"",0,0,-1711276032,2552,50331648,0,""
5684,"MapMonstersImmuneRandomStatusAilmentStunUniqueMap15",2385,1190,1,1186,"","","",6,"",3,[521],1,1,0,0,0,0,0,653588,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1745969472,[],"",0,0,335544320,2553,50331648,0,""
5685,"MapMonsterAttacksApplyRandomCursesUniqueMap2",43673,1191,1,1187,"","","",6,"",3,[522],1,1,0,0,0,0,0,653696,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[34,587]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1567553527,[],"",0,0,-1610612736,2553,50331648,0,""
5686,"MapMonstersReflectCursesUniqueMap2",32629,1192,1,1189,"","","",6,"",3,[523],1,1,0,0,0,0,0,653816,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[34,587]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1444555119,[],"",0,0,402653184,2554,50331648,0,""
5687,"EvasionRatingPercentOnLowLifeUniqueHelmetDex4",59538,1198,1,1198,"","","",1,"",3,[529],150,150,0,0,0,0,0,653958,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[574,317]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1761902998,[],"",0,0,-1509949440,2554,50331648,0,""
5688,"MapItemDropRarityUniqueMap2",60326,1199,1,1202,"","","",6,"",3,[530],200,400,0,0,0,0,0,654064,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],1,100,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1551022037,[],"",0,0,-268435456,2554,50331648,0,""
5689,"MapItemDropRarityUniqueMap5",22040,1199,1,1202,"","","",6,"",3,[530],250,250,0,0,0,0,0,654138,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,614560441,[],"",0,0,973078528,2555,50331648,0,""
5690,"LocalLifeLeechIsInstantUniqueClaw3",8643,1200,1,1204,"","","",1,"",3,[531],1,1,0,0,0,0,0,654226,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1014373813,[],"",0,0,-1308622848,2555,50331648,0,""
5691,"ReducedManaReservationsCostUniqueHelmetDex5",63676,1202,1,14253,"","","",1,"",3,[532],-8,-8,0,0,0,0,0,654364,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-641064586,[],"",0,0,1006632960,2556,50331648,0,""
5692,"ManaReservationEfficiencyUniqueHelmetDex5_",20127,1204,1,14079,"","","",1,"",3,[532],16,16,0,0,0,0,0,654500,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-2004498918,[],"",0,0,-1006632960,2556,50331648,0,""
5693,"IncreasedManaReservationsCostUniqueOneHandSword11",17017,1202,1,14253,"","","",1,"",3,[532],-5,-5,0,0,0,0,0,654650,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1549606436,[],"",0,0,1509949440,2557,50331648,0,""
5694,"ManaReservationEfficiencyUniqueOneHandSword11",41798,1204,1,14079,"","","",1,"",3,[532],10,10,0,0,0,0,0,654792,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1682687758,[],"",0,0,-402653184,2557,50331648,0,""
5695,"IncreasedManaReservationsCostUnique__1",24765,1203,1,14252,"","","",1,"",3,[532],40,40,0,0,0,0,0,654920,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1694893500,[],"",0,0,1744830464,2558,50331648,0,""
5696,"ReservationEfficiencyUnique__1_",11233,1205,1,14078,"","","",1,"",3,[532],-80,-80,0,0,0,0,0,655034,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-2083215307,[],"",0,0,-1174405120,2558,50331648,0,""
5697,"IncreasedManaReservationsCostUnique__2",61710,1203,1,14252,"","","",1,"",3,[532],10,10,0,0,0,0,0,655130,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1875680962,[],"",0,0,973078528,2559,50331648,0,""
5698,"ReservationEfficiencyUnique__2",28995,1205,1,14078,"","","",1,"",3,[532],-20,-20,0,0,0,0,0,655242,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-555307099,[],"",0,0,-1979711488,2559,50331648,0,""
5699,"ReducedManaReservationsCostUniqueJewel44",34570,1202,1,14253,"","","",11,"",3,[532],-2,-2,0,0,0,0,0,655342,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1445646625,[],"",0,0,234881024,2560,50331648,0,""
5700,"ManaReservationEfficiencyUniqueJewel44_",34698,1204,1,14079,"","","",11,"",3,[532],4,4,0,0,0,0,0,655472,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,660644074,[],"",0,0,-1879048192,2560,50331648,0,""
5701,"ReducedManaReservationCostUnique__1",63266,1203,1,14252,"","","",1,"",3,[532],-6,-6,0,0,0,0,0,655594,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1892059108,[],"",0,0,167772160,2561,50331648,0,""
5702,"ReservationEfficiencyUnique__3__",27727,1205,1,14078,"","","",1,"",3,[532],12,12,0,0,0,0,0,655710,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-496529880,[],"",0,0,1577058304,2561,50331648,0,""
