"rownum","BaseItemTypesKey","Stacks","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","bool","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag","IsHardmode","DescriptionHardmode","IsGold"
2591,2115,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Viper Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",1,[],[],[],8,[11],454,"","",""
2592,2116,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Viper Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",1,[],[],[],4,[9],454,"","",""
2593,2117,1,1,"grant_micro","","","Adds the Viper Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",1,[],[],[],5,[10],454,"","",""
2594,2118,1,1,"grant_micro","","","Changes the appearance of any equipped Bow to the Viper Bow.",[],"","Weapon Skin","",[],[],0,"",0,"",1,[],[],[],0,[1],454,"","",""
2595,2119,1,1,"grant_micro","","","Changes the appearance of any equipped Two Hand Mace, Axe or Sword to the Ultimate Chaos Axe.",[],"","Weapon Skin","",[],[],0,"",0,"","",[],[],[],0,[1],365,"","",""
2596,2120,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Mageguard Hood.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],458,"","",""
2597,2121,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Mageguard Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],458,"","",""
2598,2122,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Mageguard Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],458,"","",""
2599,2123,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Mageguard Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],458,"","",""
2600,2124,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Mageguard Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],458,"","",""
2601,2125,1,1,"grant_micro","","","Adds the Darkprism Cape to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],455,"","",""
2602,2126,1,1,"grant_micro","","","Adds the Darkprism Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"","",[],[],[],7,"[8,21]",455,"","",""
2603,2127,1,1,"grant_micro","","","Changes the appearance of any equipped Sword, Axe, Mace or Staff to the Darkprism Weapon.",[],"","Weapon Skin","",[],[],0,"",0,"",1,[],[],[],0,"[1,4]",455,"","",""
2604,2128,1,1,"modify_portal_variation","","","This character's portals use the Synthesis Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"","",[],[],[],11,[20],450,"","",""
2605,2129,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Verdant Shield.",[],"","Shield Skin","",[],[],0,"",0,"","",[],[],[],0,[4],339,"","",""
2606,2130,1,1,"grant_micro","","","Your Soulrend becomes a Celestial Effect.",[],"","Soulrend Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],348,"","",""
2607,2131,1,1,"grant_micro","","","Your Soulrend becomes a Celestial Cat Effect.",[],"","Soulrend Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],348,"","",""
2608,3784,1,1,"grant_micro","","","Your Plague Bearer becomes a Celestial Effect.",[],"","Plague Bearer Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],348,"","",""
2609,2132,1,1,"grant_micro","","","Adds the Raven Demon Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],329,"","",""
2610,2133,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Synthesis Brimmed Hat.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],450,"","",""
2611,2134,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Gargoyle Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],457,"","",""
2612,2135,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Gargoyle Boots.",[],"","Boots Skin","",[],[],0,"",0,"",1,[],[],[],9,[12],457,"","",""
2613,2136,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Gargoyle Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",1,[],[],[],8,[11],457,"","",""
2614,2137,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Gargoyle Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",1,[],[],[],4,[9],457,"","",""
2615,2138,1,1,"grant_micro","","","Attaches the Radiant Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"","",[],[],[],16,[15],344,"","",""
2616,2139,1,1,"modify_portal_variation","","","This character's portals use the Cartographer's Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"","",[],[],[],11,[20],362,"","",""
2617,2140,1,1,"grant_micro","","","The Lost Souls Apparition possesses your character.",[],"","Apparition Effect","",[],[],0,"",0,"","",[],[],[],15,[14],418,"","",""
2618,2141,1,1,"grant_micro","","","Your Divine Ire becomes an Automaton Effect.",[],"","Divine Ire Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],396,"","",""
2619,2142,1,1,"grant_micro","","","Your Winter Orb becomes a Celestial Effect.",[],"","Winter Orb Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],348,"","",""
2620,2143,1,1,"modify_portal_variation","","","This character's portals use the Resonator Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"","",[],[],[],11,[20],364,"","",""
2621,2144,1,1,"grant_micro","","","Your Herald becomes a Demonic Effect.",[],"","Herald Skin","",[],[],0,"",0,"","",[],[],[],17,[36],333,"","",""
2622,2145,1,1,"grant_micro","","","Your Flame Dash becomes a Stygian Effect.",[],"","Flame Dash Skin","",[],[],0,"",0,"","",[],[],[],17,[36],387,"","",""
2623,2146,1,1,"grant_micro","","","The Dragon Apparition possesses your character.",[],"","Apparition Effect","",[],[],0,"",0,"",2,[],[],[],15,[14],332,"","",""
2624,2147,1,1,"grant_micro","","","Adds the Extinction Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",1,[],[],[],5,[10],459,"","",""
2625,2148,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Extinction Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],459,"","",""
2626,2149,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Extinction Boots.",[],"","Boots Skin","",[],[],0,"",0,"",1,[],[],[],9,[12],459,"","",""
2627,2150,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Extinction Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",1,[],[],[],8,[11],459,"","",""
2628,2151,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Extinction Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",1,[],[],[],4,[9],459,"","",""
2629,2152,1,1,"grant_micro","","","Changes the appearance of any equipped Sword, Axe, Mace or Staff to the Sunprism Weapon.",[],"","Weapon Skin","",[],[],0,"",0,"","",[],[],[],0,"[1,4]",456,"","",""
2630,2153,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Sunprism Shield.",[],"","Shield Skin","",[],[],0,"",0,"",1,[],[],[],0,[4],456,"","",""
2631,2154,1,1,"grant_micro","","","Adds the Cult of Darkness Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"","",[],[],[],12,[17],460,"","",""
2632,2155,1,1,"grant_micro","","","Adds the Cult of Darkness Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"","",[],[],[],2,"[2,5]",460,"","",""
2633,2156,1,1,"grant_micro","","","Adds the Cult of Apocalypse Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"","",[],[],[],12,[17],460,"","",""
2634,2157,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Cult of Apocalypse Hood.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],460,"","",""
2635,2158,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Cult of Apocalypse Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],460,"","",""
2636,2159,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Cult of Apocalypse Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],460,"","",""
2637,2160,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Cult of Apocalypse Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],460,"","",""
2638,2161,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Cult of Apocalypse Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],460,"","",""
2639,2162,1,1,"grant_micro","","","Adds the Blood Knight Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],460,"","",""
2640,2163,1,1,"grant_micro","","","Adds the Blood Knight Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],460,"","",""
2641,2164,1,1,"grant_micro","","","Adds the Blood Knight Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",460,"","",""
2642,2165,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Blood Guardian Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],460,"","",""
2643,2166,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Blood Guardian Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],460,"","",""
2644,2167,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Blood Guardian Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],460,"","",""
2645,2168,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Blood Guardian Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],460,"","",""
2646,2169,1,1,"grant_micro","","","Adds the Blood Guardian Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],460,"","",""
2647,2170,1,1,"grant_micro","","","Your Bane becomes a Stygian Effect.",[],"","Bane Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],387,"","",""
2648,2171,1,1,"modify_portal_variation","","","This character's portals use the Blue Dragon Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"","",[],[],[],11,[20],332,"","",""
2649,2172,1,1,"grant_micro","","","Your Frost Blades become a Stygian Effect.",[],"","Frost Blades Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],387,"","",""
2650,2173,1,1,"grant_micro","","","Attaches the Zenith Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"","",[],[],[],16,[15],465,"","",""
2651,2174,1,1,"grant_micro","","","Your Aura becomes a Zenith Effect.",[],"","Aura Skin","",[],[],0,"",0,"","",[],[],[],17,[36],465,"","",""
2652,2175,1,1,"grant_micro","","","Your Holy Relic becomes a Exalted Effect.",[],"","Holy Relic Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],344,"","",""
2653,2176,1,1,"grant_micro","","","Your Aura becomes a Dragon Effect.",[],"","Aura Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],332,"","",""
2654,2177,1,1,"grant_micro","","","Your Aura becomes a Blue Dragon Effect.",[],"","Aura Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],332,"","",""
2655,2178,1,1,"grant_micro","","","Your Aura becomes a Dual Dragon Effect.",[],"","Aura Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],332,"","",""
2656,2179,1,1,"grant_micro","","","Adds the Lightning Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",1,[],[],[],5,[10],345,"","",""
2657,2180,1,1,"grant_micro","","","Changes the appearance of any equipped Sword, Axe, Mace or Staff to the Titan Sword.",[],"","Weapon Skin","",[],[],0,"",0,"","",[],[],[],0,"[1,4]",364,"","",""
2658,2181,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Wild Cougar Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],462,"","",""
2659,2182,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Wild Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],462,"","",""
2660,2183,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Wild Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],462,"","",""
2661,2184,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Wild Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],462,"","",""
2662,2185,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Wild Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],462,"","",""
2663,2186,1,1,"grant_micro","","","Adds the Wild Cloak back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],462,"","",""
2664,2187,1,1,"grant_micro","","","Adds the Wild Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],462,"","",""
2665,2188,1,1,"grant_micro","","","Changes the appearance of any equipped Sword, Mace or Axe to the Wild Weapon.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",462,"","",""
2666,2189,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Wild Shield.",[],"","Shield Skin","",[],[],0,"",0,"","",[],[],[],0,[4],462,"","",""
2667,2190,1,1,"grant_micro","","","Adds Wild Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],462,"","",""
2668,2192,1,1,"modify_portal_variation","","","This character's portals use the Wild Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],462,"","",""
2669,2193,1,1,"grant_micro","","","Adds the Wild Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",462,"","",""
2670,2194,1,1,"grant_micro","","","Your Aura becomes a Wild Effect.",[],"","Aura Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],462,"","",""
2671,2195,1,1,"grant_micro","","","Your Dash becomes a Wild Effect.",[],"","","",[],[],0,"",0,"",2,[],[],[],17,[36],462,"","",""
2672,2196,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Wild Gold Cougar Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],462,"","",""
2673,2197,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Wild Gold Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],462,"","",""
2674,2198,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Wild Gold Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],462,"","",""
2675,2199,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Wild Gold Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],462,"","",""
2676,2200,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Wild Gold Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],462,"","",""
2677,2201,1,1,"grant_micro","","","Adds the Wild Gold Cloak back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],462,"","",""
2678,2202,1,1,"grant_micro","","","Adds the Wild Gold Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],462,"","",""
2679,2203,1,1,"grant_micro","","","Adds Wild Gold Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],462,"","",""
2680,2191,1,1,"grant_micro","","","Attaches the Wild Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],462,"","",""
2681,2204,1,1,"modify_portal_variation","","","This character's portals use the Wild Gold Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],462,"","",""
2682,2205,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Wrangler Hat.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],462,"","",""
2683,2206,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Wrangler Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],462,"","",""
2684,2207,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Wrangler Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],462,"","",""
2685,2208,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Wrangler Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],462,"","",""
2686,2209,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Wrangler Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],462,"","",""
2687,2210,1,1,"grant_micro","","","Adds the Wrangler Crossbow back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],462,"","",""
2688,2211,1,1,"grant_micro","","","Adds the Wrangler Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],462,"","",""
2689,2212,1,1,"grant_micro","","","Changes the appearance of any equipped Dagger, Wand or Claw to the Wrangler Blade.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",462,"","",""
2690,2213,1,1,"grant_micro","","","Adds Wrangler Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],462,"","",""
2691,2214,1,1,"grant_micro","","","Attaches the Wrangler Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],462,"","",""
2692,2215,1,1,"modify_portal_variation","","","This character's portals use the Wrangler Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],462,"","",""
2693,2216,1,1,"grant_micro","","","Adds the Wrangler Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",462,"","",""
2694,2217,1,1,"grant_micro","","","Your Aura becomes a Wrangler Effect.",[],"","Aura Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],462,"","",""
2695,2218,1,1,"grant_micro","","","Your Frostblink becomes a Wrangler Effect.",[],"","Frostblink Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],462,"","",""
