"rownum","Id","CharactersKey","Text","Mono_AudioFile","Stereo_AudioFile","HasStereo","bool","Video","i32","i32","i32","[rid]","rid"
7034,"KarstIntroduction","","I'm Karst. Rather than waste my youth readin', I put that time to better use. Now I can pick just about any lock you're likely to come across.","Audio/Dialogue/NPC/Karst/Karst_10.ogg","","","","",1,0,1,[455],""
7035,"KarstAboutTheBoss","","A man of style, the Boss. A thief of course wants to be rich and live a life of luxury, but once you hit a certain point of wealth, I imagine you might be motivated by other things.\r\n\r\nApparently, the Boss was living very comfortably indeed, but felt the need to challenge himself. He entered the First Bank of Theopolis in the middle of the day, entered the vault, and just started... movin' stuff around. Octavius family fortunes into the Maxius deposit box, Avarius riches split across every small safe, each of which he popped open as if there weren't even a lock on 'em. Mixing all the money up like it were caught in the tides. Then he goes and finds the records of deposits and withdrawals, and sets 'em on fire. Walks out like nothing happened.\r\n\r\nWell, of course the bank puts the fire out, but the records are gone. So they notify all the big customers, telling them to come in with their copy of the deposit slips... and wouldn't you know it, they're gone too. \r\n\r\nNo bloody idea how he pulled it off. 'Course, the bank and all the clients will deny it ever happened. Be foolish not to.","Audio/Dialogue/NPC/Karst/Karst_11.ogg","","","","",1,0,1,[455],""
7036,"KarstContractOne","","Got my contract, do ya? Ran with some low-life criminal scum in the back alleys of Oriath in my younger days. Real good blokes. Loyal to the last, or so I thought. Right before I was exiled, they beat me half to death and took off with my finest lock picks. If I'd had 'em when the Law came for me, I probably wouldn't be here, so in a sense, I 'spose I should be thankful, eh?\r\n\r\nWell I'm not. I want those picks back, and I spent a lot of markers to find out where they went. Now I know, and you're gonna help me get 'em.","Audio/Dialogue/NPC/Karst/Karst_12.ogg","","","","",1,0,1,[455],""
7037,"KarstContractOneEnd","","Strange. I thought having these picks back would make me feel whole again, but... \r\n\r\nWell, it's not your problem, rookie. Not yet.","Audio/Dialogue/NPC/Karst/Karst_13.ogg","","","","",1,0,1,[455],""
7038,"KarstContractTwo","","Been good having my old picks back. Real good. Just not good enough. It's like there's a lock inside me, and not even my beautiful antique picks can open it. But I been thinkin' about it long and hard, and I reckon I know what might.\r\n\r\nRevenge.\r\n\r\nOne of me old crew recently got out of the game. Livin' a life of luxury now while everyone around him is suffering and strugglin' just to survive. That should've been my life, but he took it from me when he took my picks. I want to send him, and the rest of my old crew, a message. So, rather than take something, we're going to leave something. Something that'll put the fear of Sin into the lot of 'em.","Audio/Dialogue/NPC/Karst/Karst_14.ogg","","","","",1,0,1,[455],""
7039,"KarstContractTwoEnd","","Bet you're wondering what happens now, eh? Interesting little toxin we left. Slowly fills the air, then the lungs. Never leaves the body. Just keeps building up. First you start feeling light headed. Then you start hearing things, start seeing things. Start getting paranoid. A day or two later, you feel tingly. The tingling turns to pain, and the pain keeps building until your heart just stops beating.\r\n\r\nI'd wash your hands if I was you.","Audio/Dialogue/NPC/Karst/Karst_15.ogg","","","","",1,0,1,[455],""
7040,"KarstContractThree","","Word of our last job has started gettin' round. Unfortunately, all the credit is goin' to an old rival of ours. That don't sit right with me. It's one thing to steal a man's property, but to steal a man's hard work? No, I ain't gonna let that stand.\r\n\r\nSo we're going to leave a little present at my ol' rival's abode. One of my prized lockpicks, dipped in the very same toxin.","Audio/Dialogue/NPC/Karst/Karst_16.ogg","","","","",1,0,1,[455],""
7041,"KarstContractThreeEnd","","You know what, rookie? I do believe I feel whole again. It's only a matter of time 'til that old rival of mine suffers the same fate as my traitorous crewmate. With both the bastards dead, and my pick the only common thread, the message is crystal clear:\r\n\r\nDon't steal from a thief.","Audio/Dialogue/NPC/Karst/Karst_17.ogg","","","","",1,0,1,[455],""
7042,"IntroductionKarstToHuck","","Forgot to tell ya, bringing this lug with us on this job.","Audio/Dialogue/NPC/Karst/Karst_18_A.ogg","","","","",1,0,1,[442],""
7043,"IntroductionKarstHuckReply","","I'm Huck.","Audio/Dialogue/NPC/Huck/Huck_08_A.ogg","","","","",1,0,1,[444],""
7044,"IntroductionKarstToHuckTwo","","He's an absolute nutter. Ain't ya Huck?","Audio/Dialogue/NPC/Karst/Karst_18_B.ogg","","","","",1,0,1,[442],""
7045,"IntroductionKarstHuckReplyTwo","","Not really? I suppose the Blackguard training did leave me a bit... rough.","Audio/Dialogue/NPC/Huck/Huck_08_B.ogg","","","","",1,0,1,[444],""
7046,"IntroductionKarstToHuckThree","","Absolute nutter. But useful.","Audio/Dialogue/NPC/Karst/Karst_18_C.ogg","","","","",1,0,1,[442],""
7047,"KarstContractSelectOne","","Just keep me alive. I'll do the rest.","Audio/Dialogue/NPC/Karst/Karst_19_A.ogg","","","","",2,0,3,[455],""
7048,"KarstContractSelectTwo","","A job's a job.","Audio/Dialogue/NPC/Karst/Karst_19_B.ogg","","","","",2,0,3,[455],""
7049,"KarstContractSelectThree","","Yeah, alright.","Audio/Dialogue/NPC/Karst/Karst_19_C.ogg","","","","",2,0,3,[455],""
7050,"KarstBlueprintSelectOne","","Hope this ain't all on me.","Audio/Dialogue/NPC/Karst/Karst_20_A.ogg","","","","",2,0,3,[455],""
7051,"KarstBlueprintSelectTwo","","Keep it simple, yeah?","Audio/Dialogue/NPC/Karst/Karst_20_B.ogg","","","","",2,0,3,[455],""
7052,"KarstBlueprintSelectThree","","Just don't get in my way.","Audio/Dialogue/NPC/Karst/Karst_20_C.ogg","","","","",2,0,3,[455],""
7053,"KarstLockPickOne","","Easy.","Audio/Dialogue/NPC/KarstWild/Karst_21_A.ogg","","","","",100,20000,1,[442],""
7054,"KarstLockPickTwo","","Blink and you'll miss it.","Audio/Dialogue/NPC/KarstWild/Karst_21_B.ogg","","","","",100,20000,1,[442],""
7055,"KarstLockPickThree","","This'll be quick.","Audio/Dialogue/NPC/KarstWild/Karst_21_C.ogg","","","","",100,20000,1,[442],""
7056,"KarstLockPickFour","","Not quick, but not hard.","Audio/Dialogue/NPC/KarstWild/Karst_21_D.ogg","","","","",100,20000,1,[442],""
7057,"KarstLockPickFive","","That's what I'm here for.","Audio/Dialogue/NPC/KarstWild/Karst_21_E.ogg","","","","",100,20000,1,[442],""
7058,"KarstLockPickSix","","Shouldn't be a problem.","Audio/Dialogue/NPC/KarstWild/Karst_21_F.ogg","","","","",100,20000,1,[442],""
7059,"KarstPerceptionOne","","I'll take a look.","Audio/Dialogue/NPC/KarstWild/Karst_22_A.ogg","","","","",100,20000,1,[442],""
7060,"KarstPerceptionTwo","","What are you hiding...","Audio/Dialogue/NPC/KarstWild/Karst_22_B.ogg","","","","",100,20000,1,[442],""
7061,"KarstPerceptionThree","","Something's not right...","Audio/Dialogue/NPC/KarstWild/Karst_22_C.ogg","","","","",100,20000,1,[442],""
7062,"KarstPerceptionFour","","Let's see... anything standing out?","Audio/Dialogue/NPC/KarstWild/Karst_22_D.ogg","","","","",100,20000,1,[442],""
7063,"KarstPerceptionFive","","What do we have here?","Audio/Dialogue/NPC/KarstWild/Karst_22_E.ogg","","","","",100,20000,1,[442],""
7064,"KarstPerceptionSix","","They're hiding something. I know it.","Audio/Dialogue/NPC/KarstWild/Karst_22_F.ogg","","","","",100,20000,1,[442],""
7065,"KarstVaultcrackingOne","","I'll crack it open.","Audio/Dialogue/NPC/KarstWild/Karst_23_A.ogg","","","","",100,20000,1,[442],""
7066,"KarstVaultcrackingTwo","","What are you hiding, eh?","Audio/Dialogue/NPC/KarstWild/Karst_23_B.ogg","","","","",100,20000,1,[442],""
7067,"KarstVaultcrackingThree","","I'll get us in there.","Audio/Dialogue/NPC/KarstWild/Karst_23_C.ogg","","","","",100,20000,1,[442],""
7068,"KarstVaultcrackingFour","","Curiosity always gets the better of me...","Audio/Dialogue/NPC/KarstWild/Karst_23_D.ogg","","","","",100,20000,1,[442],""
7069,"KarstVaultcrackingFive","","Love the smell of hot metal.","Audio/Dialogue/NPC/KarstWild/Karst_23_E.ogg","","","","",100,20000,1,[442],""
7070,"KarstVaultcrackingSix","","The more they try to keep me out, the more I want to get in.","Audio/Dialogue/NPC/KarstWild/Karst_23_F.ogg","","","","",100,20000,1,[442],""
7071,"KarstBusyOne","","Bit preoccupied.","Audio/Dialogue/NPC/KarstWild/Karst_24_A.ogg","","","","",150,20000,1,[442],""
7072,"KarstBusyTwo","","You'll have to wait.","Audio/Dialogue/NPC/KarstWild/Karst_24_B.ogg","","","","",150,20000,1,[442],""
7073,"KarstBusyThree","","Got my hands full here.","Audio/Dialogue/NPC/KarstWild/Karst_24_C.ogg","","","","",150,20000,1,[442],""
7074,"KarstBusyFour","","You blind? I'm busy.","Audio/Dialogue/NPC/KarstWild/Karst_24_D.ogg","","","","",150,20000,1,[442],""
7075,"KarstBusyFive","","Trying to concentrate on something else.","Audio/Dialogue/NPC/KarstWild/Karst_24_E.ogg","","","","",150,20000,1,[442],""
7076,"KarstInterruptedOne","","Oi, watch the hands!","Audio/Dialogue/NPC/KarstWild/Karst_25_A.ogg","","","","",300,20000,1,[442],""
7077,"KarstInterruptedTwo","","Can't work while I'm gettin' hit.","Audio/Dialogue/NPC/KarstWild/Karst_25_B.ogg","","","","",300,20000,1,[442],""
7078,"KarstInterruptedThree","","Any chance you could stop hitting me?","Audio/Dialogue/NPC/KarstWild/Karst_25_C.ogg","","","","",300,20000,1,[442],""
7079,"KarstInterruptedFour","","Piss off, ya shite.","Audio/Dialogue/NPC/KarstWild/Karst_25_D.ogg","","","","",300,20000,1,[442],""
7080,"KarstCombatStartOne","","Let you get this one, yeah?","Audio/Dialogue/NPC/KarstWild/Karst_26_A.ogg","","","","",200,20000,1,[442],""
7081,"KarstCombatStartTwo","","Who put you in a bad mood?","Audio/Dialogue/NPC/KarstWild/Karst_26_B.ogg","","","","",200,20000,1,[442],""
7082,"KarstCombatStartThree","","Nah, go on, you got 'em.","Audio/Dialogue/NPC/KarstWild/Karst_26_C.ogg","","","","",200,20000,1,[442],""
7083,"KarstCombatStartFour","","Quick, before they make too much noise.","Audio/Dialogue/NPC/KarstWild/Karst_26_D.ogg","","","","",200,20000,1,[442],""
7084,"KarstCombatStartFive","","We got company.","Audio/Dialogue/NPC/KarstWild/Karst_26_E.ogg","","","","",200,20000,1,[442],""
7085,"KarstCombatStartSix","","Incoming.","Audio/Dialogue/NPC/KarstWild/Karst_26_F.ogg","","","","",200,20000,1,[442],""
7086,"KarstCombatEndOne","","Too easy.","Audio/Dialogue/NPC/KarstWild/Karst_27_A.ogg","","","","",50,20000,1,[442],""
7087,"KarstCombatEndTwo","","Yeah. Yeeaaaah!","Audio/Dialogue/NPC/KarstWild/Karst_27_B.ogg","","","","",50,20000,1,[442],""
7088,"KarstCombatEndThree","","Wasn't worth it, was it?","Audio/Dialogue/NPC/KarstWild/Karst_27_C.ogg","","","","",50,20000,1,[442],""
7089,"KarstCombatEndFour","","Should've stayed out of it.","Audio/Dialogue/NPC/KarstWild/Karst_27_D.ogg","","","","",50,20000,1,[442],""
7090,"KarstCombatEndFive","","I got the best of ya.","Audio/Dialogue/NPC/KarstWild/Karst_27_E.ogg","","","","",50,20000,1,[442],""
7091,"KarstLootOne","","If you don't want it, I'll take it.","Audio/Dialogue/NPC/KarstWild/Karst_28_A.ogg","","","","",75,20000,1,[442],""
7092,"KarstLootTwo","","You sure you want that?","Audio/Dialogue/NPC/KarstWild/Karst_28_B.ogg","","","","",75,20000,1,[442],""
7093,"KarstLootThree","","Ehh, reckon I'll find something better.","Audio/Dialogue/NPC/KarstWild/Karst_28_C.ogg","","","","",75,20000,1,[442],""
7094,"KarstLootFour","","Good. You take that.","Audio/Dialogue/NPC/KarstWild/Karst_28_D.ogg","","","","",75,20000,1,[442],""
7095,"KarstLootFive","","Plenty more where that came from, I reckon.","Audio/Dialogue/NPC/KarstWild/Karst_28_E.ogg","","","","",75,20000,1,[442],""
7096,"KarstAlertLevelOne","","Shh! Shut it.","Audio/Dialogue/NPC/KarstWild/Karst_29_A.ogg","","","","",400,20000,1,[442],""
7097,"KarstAlertLevelTwo","","Keep it down, or else.","Audio/Dialogue/NPC/KarstWild/Karst_29_B.ogg","","","","",400,20000,1,[442],""
7098,"KarstAlertLevelThree","","You trying to get us caught?","Audio/Dialogue/NPC/KarstWild/Karst_29_C.ogg","","","","",400,20000,1,[442],""
7099,"KarstAlertLevelFour","","Might need to bail soon.","Audio/Dialogue/NPC/KarstWild/Karst_29_D.ogg","","","","",400,20000,1,[442],""
7100,"KarstAlarmOne","","Oh boy, this is gonna get messy.","Audio/Dialogue/NPC/KarstWild/Karst_30_A.ogg","","","","",500,20000,1,[442],""
7101,"KarstAlarmTwo","","Don't fail me now, rookie.","Audio/Dialogue/NPC/KarstWild/Karst_30_B.ogg","","","","",500,20000,1,[442],""
7102,"KarstAlarmThree","","Let's make our escape.","Audio/Dialogue/NPC/KarstWild/Karst_30_C.ogg","","","","",500,20000,1,[442],""
7103,"KarstSurpriseAlarmOne","","Eh?! We gotta move! Now!","Audio/Dialogue/NPC/KarstWild/Karst_31_A.ogg","","","","",500,20000,1,[442],""
7104,"KarstSurpriseAlarmTwo","","You hear that? That's your fault.","Audio/Dialogue/NPC/KarstWild/Karst_31_B.ogg","","","","",500,20000,1,[442],""
7105,"KarstSurpriseAlarmThree","","Great, now the whole bloody world's coming after us.","Audio/Dialogue/NPC/KarstWild/Karst_31_C.ogg","","","","",500,20000,1,[442],""
7106,"KarstFinalRoomOne","","Got us here safe 'n' sound, didn't I?","Audio/Dialogue/NPC/KarstWild/Karst_32_A.ogg","","","","",100,20000,1,[442],""
7107,"KarstFinalRoomTwo","","Got eyes on the prize.","Audio/Dialogue/NPC/KarstWild/Karst_32_B.ogg","","","","",100,20000,1,[442],""
7108,"KarstFinalRoomThree","","Real close now. Real close.","Audio/Dialogue/NPC/KarstWild/Karst_32_C.ogg","","","","",100,20000,1,[442],""
7109,"KarstFinalRoomFour","","Almost there. Don't screw it up.","Audio/Dialogue/NPC/KarstWild/Karst_32_D.ogg","","","","",100,20000,1,[442],""
7110,"KarstFinalRoomFive","","I think this is what we're here for.","Audio/Dialogue/NPC/KarstWild/Karst_32_E.ogg","","","","",100,20000,1,[442],""
7111,"KarstObjectiveOne","","Tuck it away somewhere safe. We gotta move quick.","Audio/Dialogue/NPC/KarstWild/Karst_33_A.ogg","","","","",150,20000,1,[442],""
7112,"KarstObjectiveTwo","","Aw, I wanted to hold it. Fine. Whatever. Let's just go.","Audio/Dialogue/NPC/KarstWild/Karst_33_B.ogg","","","","",150,20000,1,[442],""
7113,"KarstObjectiveThree","","Is it just me or is this as good as it gets?","Audio/Dialogue/NPC/KarstWild/Karst_33_C.ogg","","","","",150,20000,1,[442],""
7114,"KarstObjectiveFour","","Job done, right? Out we go.","Audio/Dialogue/NPC/KarstWild/Karst_33_D.ogg","","","","",150,20000,1,[442],""
7115,"KarstEntryBanterOne","","Always get nostalgic before a job. Almost miss me ol' crew.","Audio/Dialogue/NPC/Karst/Karst_34_A.ogg","","","","",2,0,1,[455],""
7116,"KarstEntryBanterTwo","","Reckon I'll have a night out with the lads after this one. Can't remember the last time I blacked out.","Audio/Dialogue/NPC/Karst/Karst_34_B.ogg","","","","",2,0,1,[455],""
7117,"KarstEntryBanterThree","","You're pretty quiet, eh Exile? ... Yeah, you're pretty quiet. Good quality in a thief.","Audio/Dialogue/NPC/Karst/Karst_34_C.ogg","","","","",2,0,1,[455],""
7118,"KarstEntryBanterFour","","If it starts gettin' hairy in there, you can handle yourself, yeah?","Audio/Dialogue/NPC/Karst/Karst_34_D.ogg","","","","",2,0,1,[455],""
7119,"KarstEntryBanterFive","","Things start going south in there, don't expect me to save you.","Audio/Dialogue/NPC/Karst/Karst_34_E.ogg","","","","",2,0,1,[455],""
7120,"KarstExitBanterOne","","He does it again! Can anyone stop him! I sure bloody hope not.","Audio/Dialogue/NPC/Karst/Karst_35_A.ogg","","","","",600,0,1,[455],""
7121,"KarstExitBanterTwo","","And with that, the rookie was forever indebted to the mighty Karst!","Audio/Dialogue/NPC/Karst/Karst_35_B.ogg","","","","",600,0,1,[455],""
7122,"KarstExitBanterThree","","Hope you didn't leave anything down there rook! We ain't going back!","Audio/Dialogue/NPC/Karst/Karst_35_C.ogg","","","","",600,0,1,[455],""
7123,"KarstExitBanterFour","","Ahh, my lovely Adiyah! How about a celebratory drink, on me.","Audio/Dialogue/NPC/Karst/Karst_35_D.ogg","","","","",600,0,1,[455],""
7124,"KarstExitBanterFive","","This one may've taken a few weeks off my life, but it was bloody worth it.","Audio/Dialogue/NPC/Karst/Karst_35_E.ogg","","","","",600,0,1,[455],""
7125,"KarstLockPickLoudOne","","On it!","Audio/Dialogue/NPC/KarstWild/Karst_38_A.ogg","","","","",100,20000,1,[442],""
7126,"KarstLockPickLoudTwo","","Yeah, I know!","Audio/Dialogue/NPC/KarstWild/Karst_38_B.ogg","","","","",100,20000,1,[442],""
7127,"KarstLockPickLoudThree","","Easy!","Audio/Dialogue/NPC/KarstWild/Karst_38_C.ogg","","","","",100,20000,1,[442],""
7128,"KarstLockPickLoudFour","","Just keep 'em off me!","Audio/Dialogue/NPC/KarstWild/Karst_38_D.ogg","","","","",100,20000,1,[442],""
7129,"KarstLockPickLoudFive","","I'll try to make it quick!","Audio/Dialogue/NPC/KarstWild/Karst_38_E.ogg","","","","",100,20000,1,[442],""
7130,"KarstLockPickLoudSix","","You do your job, I'll do mine!","Audio/Dialogue/NPC/KarstWild/Karst_38_F.ogg","","","","",100,20000,1,[442],""
7131,"KarstPerceptionLoudOne","","Focus, Karst! Focus!","Audio/Dialogue/NPC/KarstWild/Karst_39_A.ogg","","","","",100,20000,1,[442],""
7132,"KarstPerceptionLoudTwo","","Nothing's--... There!","Audio/Dialogue/NPC/KarstWild/Karst_39_B.ogg","","","","",100,20000,1,[442],""
7133,"KarstPerceptionLoudThree","","Ehh... Errrr... Eh?!","Audio/Dialogue/NPC/KarstWild/Karst_39_C.ogg","","","","",100,20000,1,[442],""
7134,"KarstPerceptionLoudFour","","I can't see--... wait, what's that!?","Audio/Dialogue/NPC/KarstWild/Karst_39_D.ogg","","","","",100,20000,1,[442],""
7135,"KarstPerceptionLoudFive","","Horrible time to just be standing 'round!","Audio/Dialogue/NPC/KarstWild/Karst_39_E.ogg","","","","",100,20000,1,[442],""
7136,"KarstPerceptionLoudSix","","Something... Something... Gotta be something.","Audio/Dialogue/NPC/KarstWild/Karst_39_F.ogg","","","","",100,20000,1,[442],""
7137,"KarstVaultcrackingLoudOne","","Easy does it!","Audio/Dialogue/NPC/KarstWild/Karst_40_A.ogg","","","","",100,20000,1,[442],""
7138,"KarstVaultcrackingLoudTwo","","Nothing motivates like a little pressure!","Audio/Dialogue/NPC/KarstWild/Karst_40_B.ogg","","","","",100,20000,1,[442],""
7139,"KarstVaultcrackingLoudThree","","Trying to get us killed!?","Audio/Dialogue/NPC/KarstWild/Karst_40_C.ogg","","","","",100,20000,1,[442],""
7140,"KarstVaultcrackingLoudFour","","Better lead to an escape hatch!","Audio/Dialogue/NPC/KarstWild/Karst_40_D.ogg","","","","",100,20000,1,[442],""
7141,"KarstVaultcrackingLoudFive","","Easier without guards after us!","Audio/Dialogue/NPC/KarstWild/Karst_40_E.ogg","","","","",100,20000,1,[442],""
7142,"KarstVaultcrackingLoudSix","","Normally enjoy this process!","Audio/Dialogue/NPC/KarstWild/Karst_40_F.ogg","","","","",100,20000,1,[442],""
7143,"KarstBusyLoudOne","","Stop ordering me around!","Audio/Dialogue/NPC/KarstWild/Karst_41_A.ogg","","","","",150,20000,1,[442],""
7144,"KarstBusyLoudTwo","","One thing at a time!","Audio/Dialogue/NPC/KarstWild/Karst_41_B.ogg","","","","",150,20000,1,[442],""
7145,"KarstBusyLoudThree","","Can't do it all at once!","Audio/Dialogue/NPC/KarstWild/Karst_41_C.ogg","","","","",150,20000,1,[442],""
7146,"KarstBusyLoudFour","","Make up your mind!","Audio/Dialogue/NPC/KarstWild/Karst_41_D.ogg","","","","",150,20000,1,[442],""
7147,"KarstBusyLoudFive","","You get hit in the head?! I'm busy!","Audio/Dialogue/NPC/KarstWild/Karst_41_E.ogg","","","","",150,20000,1,[442],""
7148,"KarstInterruptedLoudOne","","Lend a hand, rookie!","Audio/Dialogue/NPC/KarstWild/Karst_42_A.ogg","","","","",300,20000,1,[442],""
7149,"KarstInterruptedLoudTwo","","Piss! Off!","Audio/Dialogue/NPC/KarstWild/Karst_42_B.ogg","","","","",300,20000,1,[442],""
7150,"KarstInterruptedLoudThree","","Oi! Get!","Audio/Dialogue/NPC/KarstWild/Karst_42_C.ogg","","","","",300,20000,1,[442],""
7151,"KarstInterruptedLoudFour","","What'd I do to you!?","Audio/Dialogue/NPC/KarstWild/Karst_42_D.ogg","","","","",300,20000,1,[442],""
