"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness"
6424,"GSHellscapeDemonEliteBeamNuke",[618],"[660,1100]","[-50,25]",5,0.0335
6425,"GAHellscapePaleEliteSkyStab",[618],[],[],1,0
6426,"GAHellscapePaleBossLeapDelayedImpact",[618],[],[],1,0
6427,"GSHellscapepaleBossLeapLightningNova","[618,1929]",[],[],3,0.047
6428,"GAHellscapePaleBossDashStab",[618],[1102],[50],1,0
6429,"GAHellscapePaleBossAxeSlamSmall",[618],[],[],1,0
6430,"GAHellscapePaleBossAxeSlamBig","[618,12555,13506]",[1230],[15],1,0
6431,"GSAtlasInvadersConsumeFodder2DeathExplode",[618],[],[],2.5,0.04
6432,"GSAtlasInvadersConsumeFodder2DeathExplodeSmall",[618],[],[],1.8,0.04
6433,"GSAtlasInvadersConsumeFodder1ScreechBeamImpact",[618],[6819],[1],2,0.04
6434,"GABlackStarFireLeapImpact",[618],[1100],[75],1,0
6435,"GABlackStarColdCascade","[618,12555]","[1101,1230]","[75,30]",1,0
6436,"GSAtlasInvadersBlackStarFodder1SuperNova",[618],[],[],4,0.042
6437,"GSAtlasInvadersBlackStarFodder1HyperNova",[618],[660],[-90],5,0.05
6438,"GSDoomFodder1Vomit",[618],[660],[-85],1.75,0.0169
6439,"GSDoomFodder1VomitSanctum",[618],"[660,16991]","[-85,8]",0.6,0.0169
6440,"GSArchnemesisEnergyShieldBurst","[618,197,110,6871]",[341],[200],0.2,0.035
6441,"GAAtlasInvadersBlackStarFodder2LeapImpact",[618],[1101],[50],1,0
6442,"GACleansingBossDashSlash",[618],[1100],[50],1,0
6443,"GADoomBossSlam",[618],"[1103,2696]","[25,-75]",1,0
6444,"GSDoomBossVomitChannel",[],[],[],1,0
6445,"GSArchnemesisObeliskNovaSmall",[618],[],[],4.2,0.049
6446,"GSArchnemesisObeliskNovaLarge",[618],[],[],3.2,0.049
6447,"GSDoomBossVomitImpact",[618],"[1103,3367]","[15,100]",1.5,0.0318
6448,"GAAtlasInvadersCleansingFodder2Slam",[618],[1100],[75],1,0
6449,"GSBlackStarBossCometImpact",[618],[],[],5,0.0556
6450,"GSConsumeBossPizzaSpin",[618],[],[],1,0
6451,"GSConsumeBossDisintegrateBeam","[618,12555,196]",[7416],[30],6,0.05
6452,"GSConsumeBossDisintegrateBeamTriggered","[618,12555,196]","[7416,5755]","[30,50]",6,0.05
6453,"GSConsumeBossDashSlam","[618,196]",[7416],[30],5.1,0.056
6454,"GAAtlasInvadersCleansingFodder2SlamBig",[618],[1100],[75],1,0
6455,"GAAtlasInvadersCleansingFodder2SlamBigUber","[618,684]","[1100,593,2272,2546,5755]","[75,15,1000,1000,100]",1,0
6456,"GADoomBossStomp","[618,110,197]",[10664],[100],1,0
6457,"GADoomBossShovelToss",[618],[1103],[25],1,0
6458,"GADoomBossSumoSlam","[618,12555]",[1103],[35],1,0
6459,"GSBlackStarBossCometImpactSmall",[618],[],[],2.5,0.0556
6460,"GSArchnemesisCorrupterMinionExplode",[618],"[4966,4965,3878]","[1,4000,320]",1.6,0.035
6461,"GAMeteorOnFlaskUse",[618],"[1100,2696]","[75,-50]",4.5,0.055
6462,"GSConsumeBossSlam","[618,12555]",[],[],5.55,0.06
6463,"GADoomBossGooEruption",[618],[1103],[25],1,0
6464,"GABlackstarBossFireGlaiveDash",[618],[1100],[50],1,0
6465,"GABlackstarBossColdGlaiveDash",[618],[1101],[50],1,0
6466,"GSCleansingBossLanternExplosion",[618],"[2973,2272,2546,2696]","[300,1000,1000,-75]",5.6,0.0625
6467,"GSCleansingBossLanternExplosionUber",[618],"[2973,2272,2546,2696,357]","[300,1000,1000,-75,10000]",5.6,0.0625
6468,"GSDoomBossVomitChunkletImpact",[618],"[1103,3367]","[15,100]",1,0.0318
6469,"GADoomBossBurrowStomp",[618],[1103],[15],1,0
6470,"GAConsumeBossTentacleSlam",[618],[1102],[75],1,0
6471,"GSTangleUltimateNuke","[618,196,198]","[2546,2272,2696,5755]","[1000,1000,-95,40]",10,0.0697
6472,"GAConsumeBossTentacleSlamRetract","[618,1929]",[1102],[75],1,0
6473,"GAConsumeBossTentacleSlamEmerge",[618],[1102],[75],1,0
6474,"GARootSpiderSpitImpact","[618,197]",[1100],[60],1,0
6475,"GARootSpiderSpitImpactSunburstQueen","[618,197]",[1100],[100],1,0
6476,"GSWetaDeathImpact",[618],[455],[10],1.375,0.052
6477,"SASanctumSlamImpact",[618],[16991],[20],1,0
6478,"GASanctumDanaiSweepCleave",[618],[16991],[30],1,0
6479,"GSSanctumFrontalBeam",[618],"[16991,660]","[30,-50]",3,0.0431
6480,"GASanctumSpinningSlam",[618],[16991],[30],1,0
6481,"GASanctumCorridorProjectileImpact",[618],[16991],[30],0.3,0.045
6482,"GASanctumWallLaserImpact",[618],"[16991,357]","[30,5000]",0.45,0.045
6483,"GSSanctumFireBeamImpact","[618,1929]",[16991],[4],0.15,0.045
6484,"GASanctumFireQuakeImpact",[618],"[16991,1100]","[30,50]",1,0
6485,"GASanctumFireQuakeInitialImpact",[618],"[16991,1100]","[20,50]",1,0
6486,"GASanctumIzaroGargoyleLeapImpact",[618],[16991],[10],1,0
6487,"GASanctumArgusSunderImpact",[618],[16991],[10],1,0
6488,"GASanctumStabbyCleave1",[618],[16991],[7],1,0
6489,"GASanctumStabbyCleave2",[618],[16991],[7],1,0
6490,"GASanctumStabbyCleave3",[618],[16991],[7],1,0
6491,"GASanctumStabbyCleaveStab",[618],[16991],[7],1,0
6492,"GASanctumStabWeb",[618],[16991],[20],1,0
6493,"GASanctumPaleEliteSkyStab",[618],[16991],[25],1,0
6494,"GASanctumGargoyleLeapImpact","[618,110,197]","[16991,1100]","[25,50]",1,0
6495,"GASanctumGargoyleLeapImpactCascade","[618,110,197]","[16991,1100]","[25,50]",1,0
6496,"GASanctumMediumGargoyleLeapImpact",[618],[16991],[20],1,0
6497,"GASanctumMediumGargoyleLeapImpactCascade",[618],[16991],[30],1,0
6498,"GSSanctumGargoyleFlameBreath","[618,1929]",[16991],[6],0.25,0.045
6499,"GASanctumLycia2DashSlamImpact",[618],[1103],[25],1,0
6500,"GSSanctumLycia2CircleWave",[618],[2696],[-75],4,0.045
6501,"GSSanctumVortexImpact",[618],[1103],[25],3.5,0.04
6502,"GSSanctumVortexDash",[618],[1103],[25],1.25,0.04
6503,"GASanctumLyciaOverheadSlashTriggered",[618],[16991],[20],1,0
6504,"GASanctumLyciaTeleportSlamImpact",[618],[16991],[20],1,0
6505,"GSSanctumLyciaTrackingBeamImpact",[618],"[16991,6819]","[6,1]",2,0.045
6506,"GSSanctumLyciaTrackingBeamFinalImpact",[618],[16991],[60],3,0.055
6507,"GASanctumSentinelUnarmedFootSlamImpact",[618],[16991],[10],1,0
6508,"GASanctumSentinelMaceFootstepCascade","[618,110]","[16991,3883]","[30,-10]",1,0
6509,"GASanctumSentinelMaceBasicSlam","[618,110]",[16991],[30],1,0
6510,"GASanctumSentinelMaceHeavySlam","[618,197,110,12555]","[16991,1230,10664]","[60,20,100]",1,0
6511,"GASanctumSentinelMaceMarkerSlamImpact","[618,110]",[16991],[30],1,0
6512,"GASanctumSentinelMaceMarkerSlamCascade","[618,110]",[16991],[80],1,0
6513,"GSSanctumGargoyleFlameBreathSelfCircle","[618,1929]",[16991],[6],0.25,0.045
6514,"GSSanctumFlameBlastImpact",[618],[16991],[25],2,0.045
6515,"GSSanctumLightningVortexImpact",[618],[16991],[4],0.25,0.045
6516,"GASanctumSentinelFootSlamWave","[618,110]",[16991],[40],1,0
6517,"GASanctumSentinelFistSlam","[618,110,12555]","[16991,1230]","[60,15]",1,0
6518,"GASanctumLyciaDoubleSlashImpact",[618],[16991],[15],1,0
6519,"GSSanctumLycia2WindTunnelImpact","[618,1929]","[1103,2696]","[25,-50]",0.8,0.04
6520,"GSSanctumLycia2WindTunnelImpactFinal",[618],"[1103,2696]","[25,-50]",6,0.04
6521,"GSqwe_GAqwe_NEW_ENTRIES_GO_ABOVE_ME",[],[],[],1,0
6522,"SpellNovaElderGuardianLightning","[618,1929]",[317],[-25],3.375,0.03
6523,"SpellNovaElderGuardianLightningWeak","[618,1929]",[317],[-25],2.7,0.03
6524,"SpellNovaElderGarden",[618],[],[],1.3333,0.038
6525,"SpellNovaGuardianRiverFrog",[618],[5755],[-25],4.5455,0.05
6526,"SpellNovaCrabBossGeyser",[618],[5755],[-60],0.6818,0.045
6527,"SpawnArakaaliHatchling",[4524],[],[],1,0
6528,"SpawnBlightHatchling",[2461],"[883,2155,4771]","[410,2,-90]",1,0
6529,"SupportTutorial",[],[],[],1,0
6530,"SpiderGodActivateLaserToward",[],[2696],[-50],10,0.036
6531,"SpiderGodActivateLaserTowardMap",[],[2696],[-50],6,0.036
6532,"SpiderGodActivateLaserAway",[],[2696],[-50],10,0.036
6533,"SpiderGodActivateLaserAwayMap",[],[2696],[-50],6,0.036
6534,"AttackVortex","[618,499]","[324,1102]","[70,60]",1,0
6535,"CorruptedBloodNova",[618],"[3192,1951]","[9000,3000]",0.5,0.053
6536,"DelayedFireSpark",[],"[357,660,5755]","[1500,-40,-75]",0.8333,0.035
6537,"DelayedLightningSpark",[],"[357,660,5755]","[500,-40,-75]",1.5,0.045
6538,"DelayedLightningSparkTriggerCascade",[6314],"[357,660,5755]","[2000,-40,-75]",2.55,0.045
6539,"SummonedSparkDaemon","[2461,887]","[6109,883,2155,4771]","[100,241,1,-90]",1,0
6540,"SummonedSparkDaemonLightning","[2461,887]","[6109,883,2155,4771]","[100,340,1,-90]",1,0
6541,"SummonedSparkDaemonLightningEpic","[2461,887]","[6109,883,2155,4771]","[100,356,1,-90]",1,0
6542,"AbyssSummonNormalSkeletons",[2461],"[883,2155,6147,214]","[275,1,90,3]",1,0
6543,"AbyssSummonNormalVoidBearer",[2461],"[883,2155,6147,214]","[276,1,156,2]",1,0
6544,"AbyssSummonNormalParasiticSquid",[2461],"[883,2155,6147,214]","[277,1,150,1]",1,0
6545,"AbyssSummonNormalVendigo",[2461],"[883,2155,6147,214]","[278,1,113,1]",1,0
6546,"AbyssSummonNormalMineBat",[2461],"[883,2155,6147,214]","[279,1,180,1]",1,0
6547,"AbyssSummonNormalGrubStationary",[2461],"[883,2155,4771,214]","[300,1,80,1]",1,0
6548,"AbyssSummonMagicSkeletons",[2461],"[883,2155,6147,2154]","[275,1,120,1]",1,0
6549,"AbyssSummonMagicVoidBearer",[2461],"[883,2155,6147,2154]","[276,1,195,1]",1,0
6550,"AbyssSummonMagicParasiticSquid",[2461],"[883,2155,6147,2154]","[277,1,125,1]",1,0
6551,"AbyssSummonMagicVendigo",[2461],"[883,2155,6147,2154]","[278,1,113,1]",1,0
6552,"AbyssSummonMagicMineBat",[2461],"[883,2155,6147,2154]","[279,1,180,1]",1,0
6553,"AbyssSummonMagicGrubStationary",[2461],"[883,2155,4771,2154]","[300,1,90,1]",1,0
6554,"AbyssSummonRareBoneStalker",[2461],"[883,2155,6147,2154]","[282,1,240,2]",1,0
6555,"AbyssSummonRareVendigo",[2461],"[883,2155,6147,2154]","[283,1,114,2]",1,0
6556,"AbyssSummonRareBoneHusk",[2461],"[883,2155,6147,2154]","[284,1,275,2]",1,0
6557,"AbyssSummonRareMineBat",[2461],"[883,2155,6147,2154]","[285,1,160,2]",1,0
6558,"AbyssSummonRareUndying",[2461],"[883,2155,6147,2154]","[286,1,198,2]",1,0
6559,"AbyssSummonCrackLeft",[2461],"[883,2155,6147,6813]","[289,1,80,-90]",1,0
6560,"AbyssSummonCrackRight",[2461],"[883,2155,6147,6813]","[289,1,80,90]",1,0
6561,"AbyssSummonCrackGrub",[2461],"[883,2155,4771]","[300,1,40]",1,0
6562,"AbyssSummonAbyssCrystalPillar","[2461,7298,7299,7300]","[883,2155,4771,2154]","[311,1,-50,3]",1,0
6563,"BestiarySpiderPlateSpiritBossSummon","[2461,2498,4873]","[883,2155,4771]","[335,6,40]",1,0
6564,"BetrayalModSummonCorpseVineDaemon","[2461,2498,4873]","[883,2155]","[375,1]",1,0
6565,"FireTailSpark",[1777],"[357,173]","[2000,8]",2,0.045
6566,"LightningIncursionSpark",[1777],"[357,173]","[500,3]",2.25,0.045
6567,"DelveDwellerSpark","[4581,1929,1777]","[357,173]","[1500,2]",2.25,0.045
6568,"LakeBossSpark","[4581,1777]","[357,173,660,175]","[2500,2,-99,-50]",0.9,0.045
6569,"LightningIncursionSparkEpic",[1777],"[357,173]","[500,5]",2.25,0.045
6570,"TriggerCharge1",[],"[357,177]","[3000,50]",1,0
6571,"TriggerCharge2",[],"[357,177]","[2000,50]",1,0
6572,"TriggerCharge3",[],"[357,177]","[1000,50]",1,0
6573,"TriggeredFireOrbs","[618,1827]","[173,177,6117,5755]","[2,-40,100,30]",1.5,0.03
6574,"SupportDecay",[],[],[],1.335,0.0458
6575,"SupportEfficacy",[],[],[],1,0
6576,"SupportDebilitate",[],[6122],[5],1,0
6577,"SupportMaim",[],"[5416,6090]","[30,10]",1,0
6578,"SupportMaimRoyale",[],[],[],1,0
6579,"SupportImmolation",[],[],[],0.8889,0.034
6580,"SupportAilments",[],[],[],1,0
6581,"SupportBrutality","[4914,1712]",[],[],1,0
6582,"GarukhanComboAttack",[618],"[357,2696]","[300,-25]",1,0
6583,"EmptyActionSpell",[],[],[],1,0
6584,"EmptyActionSpellDaemon",[],[],[],1,0
6585,"EmptyActionSpellYugul",[],[],[],1,0
6586,"EmptyActionSpellGarukhan",[],[],[],1,0
6587,"EmptyActionSpellGarukhanTornadoes",[],[],[],1,0
6588,"EmptyActionSpellGarukhanMinions",[],[],[],1,0
6589,"EmptyActionSpellGarukhanMinions2",[],[],[],1,0
6590,"EmptyActionSpellAxisCasterArcticArmour",[],[],[],1,0
6591,"EmptyActionSpellAsixCasterFlameEnrage",[],[],[],1,0
6592,"EmptyActionSpellAxisBossLunaris",[],[],[],1,0
6593,"EmptyActionSpellLunarisSolaris",[],[],[],1,0
6594,"EmptyActionSpellBlackguardZombie",[],[],[],1,0
6595,"EmptyActionSpellAvatar",[],[],[],1,0
6596,"EmptyActionSpellBasilisk",[7298],[],[],1,0
6597,"EmptyActionSpellDelveStoneGaze","[7298,7299,7300]",[1211],[-50],1,0
6598,"EmptyActionSpellStoneGazeStatue",[],[],[],1,0
6599,"EmptyActionSpellPetrificationStatue",[],[],[],1,0
6600,"EmptyActionSpellDusk",[],[],[],1,0
6601,"EmptyActionSpellBoulderdash",[],[],[],1,0
6602,"EmptyActionSpellDoedreCursePillar",[],[],[],1,0
6603,"EmptyActionSpellDoedreCursePillarStandalone",[],[],[],1,0
6604,"EmptyActionSpellIzaroDaemon",[],[],[],1,0
6605,"EmptyActionSpellShavronneTeleport",[],[],[],1,0
6606,"EmptyActionSpellHarbingerBuffWeak",[],[],[],1,0
6607,"EmptyActionSpellHarbingerBuffStrong",[],[],[],1,0
6608,"EmptyActionSpellDropColdBeacon",[],[],[],1,0
6609,"EmptyActionSpellOverseerKrowMap",[],[],[],1,0
6610,"EmptyActionSpellOverseerKrowMapSpawners",[],[],[],1,0
6611,"EmptyActionSpellDroolmaw",[],[],[],1,0
6612,"EmptyActionSpellAbyssLichBoss1",[],[],[],1,0
6613,"EmptyActionSpellVastiri1",[],[6384],[1],1,0
6614,"EmptyActionSpellVastiri2",[],[6384],[2],1,0
6615,"EmptyActionSpellVastiri3",[],[6384],[3],1,0
6616,"EmptyActionSpellVastiri4",[],[6384],[4],1,0
6617,"EmptyActionSpellVastiriDelayedBlast",[],[6384],[5],1,0
6618,"EmptyActionSpellAbyssMonsterSpawnerTransitionParent",[],[],[],1,0
6619,"EmptyActionSpellAbyssMonsterSpawnerKillSelf",[],[],[],1,0
6620,"EmptyActionSpellStatueMage",[],[],[],1,0
6621,"EmptyActionSpellMatriarchZombieBoss",[],[],[],1,0
6622,"EmptyActionSpellAbyssBoneStalkerStealth",[],[],[],1,0
6623,"EmptyActionSpellAbyssBoneStalkerEpicSoulSpend",[],[],[],1,0
6624,"EmptyActionSpellProclamationBossSlam",[],[],[],1,0
6625,"EmptyActionSpellElderGuardianChaosGemoetry",[],[],[],1,0
6626,"EmptyActionSpellVilentaGeometry",[],[],[],1,0
6627,"EmptyActionSpellScorpionGeometry",[],[],[],1,0
6628,"EmptyActionSpellVilentaCombo",[],[],[],1,0
6629,"EmptyActionSpellVilentaSunder",[],[],[],1,0
6630,"EmptyActionSpellElderUber",[],[],[],1,0
6631,"EmptyActionSpellTentacleFiendProjectiles",[],[],[],1,0
6632,"EmptyActionSpellHolyGuardianSlam",[],[],[],1,0
6633,"EmptyActionSpellElderGuardianChaosCascade",[],[],[],1,0
6634,"EmptyActionSpellAbyssLichBoss2","[7298,7299,7300]",[],[],1,0
6635,"EmptyActionSpellElderGuardianHolySwordStorm",[],[],[],1,0
6636,"EASSanctumPurifierSwordStorm","[7299,7300,12555]",[],[],1,0
6637,"EmptyActionSpellBestiaryRavenStorm",[],[],[],1,0
6638,"EmptyActionSpellTigerHideAndSummonFriends",[],[],[],1,0
6639,"EmptyActionSpellTigerBanish",[],[],[],1,0
6640,"EmptyActionSpellBestiaryChimeraSpirit",[],[],[],1,0
6641,"EmptyActionSpellBestiaryMarakethBirdBossScreech",[],[],[],1,0
6642,"EmptyActionSpellBestiaryMarakethBirdBossScreech2",[],[],[],1,0
6643,"EmptyActionSpellBestiaryMarakethBirdBossScreech3",[],[],[],1,0
6644,"EmptyActionSpellBestiaryBeastSlamStorm",[],[],[],1,0
6645,"EmptyActionSpellBestiaryCrabBossRoar",[],[],[],1,0
6646,"EmptyActionSpellBestiaryTigerComboAttack",[],[],[],1,0
6647,"EmptyActionSpellVaalArchitect2","[7298,7299,7300]",[],[],1,0
6648,"EmptyActionSpellSpikerTaunt",[],[],[],1,0
6649,"EmptyActionAttackBestiaryIguanaShardBarrage",[],[],[],1,0
6650,"EmptyActionSpellBestiaryModTaunt",[],[],[],1,0
6651,"EmptyActionSpellWest",[],[],[],1,0
6652,"EmptyActionSpell2West",[],[],[],1,0
6653,"EmptyActionIncursionWeaponStorm","[7298,7299,7300]",[],[],1,0
6654,"EmptyActionTriggerTriggerCascade","[7298,7299,7300]",[],[],1,0
6655,"EmptyActionBirdSpiritBoss",[],[1921],[-25],1,0
6656,"EmptyActionAttackArchitectCombo","[7298,7299,7300]","[324,1921]","[10,-25]",1,0
6657,"EmptyActionAttackTaowuDash","[7298,7299,7300]",[],[],1,0
6658,"EmptyActionAttackTaowuDashSwipe","[7298,7299,7300]",[],[],1,0
6659,"EmptyActionSpellArchitectCombo","[7298,7299,7300]",[],[],1,0
6660,"EmptyActionDemonSacrificialHeal",[],[1921],[-25],1,0
6661,"EmptyActionCommandTurrets1",[],[],[],1,0
6662,"EmptyActionCommandTurrets2",[],[],[],1,0
6663,"EmptyActionCommandTurrets3",[],[],[],1,0
6664,"EmptyActionPhantasmSacrifice",[],[],[],1,0
6665,"EmptyActionLightningOrbSacrifice",[],[],[],1,0
6666,"EmptyActionTrapLineCascade",[],[],[],1,0
6667,"EmptyActionIncursionProjectileRuckus","[7298,7299,7300]",[],[],1,0
6668,"EmptyActionMachinariumLightningSlam",[],[324],[35],1,0
6669,"EmptyActionMachinariumFireSlam",[],[324],[35],1,0
6670,"EmptyActionMachinariumRockFire",[],[324],[170],1,0
6671,"EmptyActionMachinariumRockIce",[],[324],[170],1,0
6672,"EmptyActionMachinariumRockLightning",[],[324],[170],1,0
6673,"EmptyActionQiongqiSpiked","[7298,7299,7300]",[1230],[50],1,0
6674,"EmptyActionThaneBetrayal","[7299,7300]","[324,1921]","[10,-25]",1,0
6675,"EmptyActionAttackToraFlip","[7299,7300]",[1921],[-25],1,0
6676,"EmptyActionAttackToraSnipe","[7299,7300]",[1921],[-25],1,0
6677,"EmptyActionAttackToraButterfly","[7299,7300]",[1921],[-25],1,0
6678,"EmptyActionAttackHakuSlashes","[7299,7300]","[1921,324]","[-25,20]",1,0
6679,"EmptyActionAttackHakuSlam","[7299,7300]","[1921,324]","[-25,40]",1,0
6680,"EmptyActionAttackKeemaFireWalls","[7299,7300]","[1921,324]","[-25,20]",1,0
6681,"EmptyActionSpellKeemaMortar","[7299,7300]",[],[],1,0
6682,"EmptyActionAttackThaneCombo1","[7299,7300]",[1921],[-25],1,0
6683,"EmptyActionAttackThaneCombo2","[7299,7300]",[1921],[-25],1,0
6684,"EmptyActionAttackVaganCleave","[7299,7300]",[1921],[-25],1,0
6685,"EmptyActionAttackVoriciWhirl","[7299,7300]",[1921],[-25],1,0
6686,"EmptyActionAttackVoriciMultiform","[7299,7300]",[],[],1,0
6687,"EmptyActionAttackCloneSlide","[7298,7299,7300]",[],[],1,0
6688,"EmptyActionAttackCloneWatch","[7298,7299,7300]",[],[],1,0
6689,"EmptyActionAttackGraviciusCombo","[7299,7300]",[1921],[-25],1,0
6690,"EmptyActionAttackGrennCombo1","[7299,7300]",[1921],[-25],1,0
6691,"EmptyActionAttackGrennCombo2","[7299,7300]","[1921,324]","[-25,60]",1,0
6692,"EmptyActionAttackLeoCombo","[7299,7300]",[1921],[-25],1,0
6693,"EmptyActionAttackAislinBackflip","[7299,7300]",[1921],[-25],1,0
6694,"EmptyActionAttackAislinBombThrow","[7299,7300]",[1921],[-25],1,0
6695,"EmptyActionAttackRinMultiProjectile","[7299,7300]",[1921],[-25],1,0
6696,"EmptyActionAttackRikerJumpShot","[7299,7300]",[1921],[-25],1,0
6697,"EmptyActionAttackRikerMultiShot","[7299,7300]",[1921],[-25],1,0
6698,"EmptyActionDashWraith",[],[],[],1,0
6699,"EmptyActionDashWraith2",[],[],[],1,0
6700,"EmptyActionDashWraithRuin",[13852],[],[],1,0
6701,"EmptyActionArmourFirestorm",[],[],[],1,0
6702,"EmptyActionProtoVaalRuckus",[],[],[],1,0
6703,"EmptyActionSonicPulse",[],[],[],1,0
6704,"EmptyActionMonkeyThrow","[7298,7299,7300]",[],[],1,0
6705,"EmptyActionFlameTornadoSummon","[7298,7299,7300]",[],[],1,0
6706,"EmptyActionFlameSwipes","[7298,7299,7300]",[],[],1,0
6707,"EmptyActionDelveNecromancer1","[7298,7299,7300]",[],[],1,0
6708,"EmptyActionDelveNecromancer2","[7298,7299,7300]",[],[],1,0
6709,"EmptyActionDelveNecromancer3","[7298,7299,7300]",[],[],1,0
6710,"EmptyActionDelveDweller","[7298,7299,7300]",[],[],1,0
6711,"EmptyActionTaowuGeyserSpam","[7298,7299,7300]",[],[],1,0
6712,"EmptyActionBetrayalJanusCascade","[7299,7300]",[],[],1,0
6713,"EmptyActionSynthesisColdCascade","[7299,7300]",[],[],1,0
6714,"EmptyActionSynthesisEnrageDrones","[7299,7300]",[],[],1,0
6715,"EmptyActionBetrayalJanusSpellBuff","[7299,7300]",[],[],1,0
6716,"EmptyActionBetrayalBreachProjectile","[7299,7300]",[],[],1,0
6717,"EmptyActionAbsorbProjectile","[7298,7299,7300]",[],[],1,0
6718,"EmptyActionNinjaCopFlip","[7299,7300]",[],[],1,0
6719,"EmptyActionNinjaCopTornado","[7299,7300]",[],[],1,0
6720,"EmptyActionNinjaCopQuicksand","[7299,7300]",[],[],1,0
6721,"EmptyActionZanaMeleeScourge","[7298,7299,7300]",[],[],1,0
6722,"EmptyActionProtoVaalGeyserSpam","[7298,7299,7300]",[],[],1,0
6723,"EmptyActionBetrayalSkeletonCannonDeploy","[7298,7299,7300]",[],[],1,0
6724,"EmptyActionBetrayalSkeletonCannonBombard","[7298,7299,7300]",[],[],1,0
6725,"EmptyActionSpellVaganKnives","[7299,7300]",[],[],1,0
6726,"EmptyActionSpellAislinVines","[7299,7300]",[],[],1,0
6727,"EmptyActionAttackSecretPoliceDaggers",[1113],[324],[60],1,0
6728,"EmptyActionSpellCameriaOrbShatter","[7299,7300]",[],[],1,0
6729,"EmptyActionAttackHillockMegaStomp","[7299,7300]",[1921],[-25],1,0
6730,"EmptyActionAttackBreachCombo","[7299,7300]",[1921],[-25],1,0
6731,"EmptyActionCatarinaStance1","[7299,7300]",[],[],1,0
6732,"EmptyActionSynthesisDashFront","[7299,7300]",[],[],1,0
6733,"EmptyActionSynthesisDashBack","[7299,7300]",[],[],1,0
6734,"EmptyActionSynthesisDashLeft","[7299,7300]",[],[],1,0
6735,"EmptyActionSynthesisDashRight","[7299,7300]",[],[],1,0
6736,"EmptyActionSynthesisGuardian1","[7299,7300]",[],[],1,0
6737,"EmptyActionSynthesisTurretWave","[7299,7300]",[660],[200],1,0
6738,"EmptyActionSynthesisGuardian3Spin","[7299,7300]",[],[],1,0
6739,"EmptyActionSynthesisSoulstealerArc","[7299,7300]",[],[],1,0
6740,"EmptyActionSynthesisMinionPhase","[7299,7300,7298]",[],[],1,0
6741,"EmptyActionSynthesisGolemMinionPhase","[7299,7300,7298]",[],[],1,0
6742,"EmptyActionAttackSynthesisGolemVSlam","[7299,7300,7298]","[324,1921]","[50,-25]",1,0
6743,"EmptyActionSynthesisSpinSlam","[7299,7300]",[],[],1,0
6744,"EmptyActionSynthesisSlashBeamRuckus","[7299,7300]",[],[],1,0
6745,"EmptyActionSynthesisSummonBuffBombs","[7299,7300]",[],[],1,0
6746,"EmptyActionSynthesisBombBuff","[7299,7300]",[],[],1,0
6747,"EmptyActionSynthesisGuardian4Rotating","[7299,7300]",[],[],1,0
6748,"EmptyActionSynthesisGuardian4Gun","[7299,7300]",[],[],1,0
6749,"EmptyActionSynthesisGuardian4GunGeo","[7299,7300]",[],[],1,0
6750,"EmptyActionVenariusMapDeviceEradicate","[7299,7300]",[],[],1,0
6751,"EmptyActionVenariusBossSummon1","[7299,7300]",[],[],1,0
6752,"EmptyActionVenariusBossSummon2","[7299,7300]",[],[],1,0
6753,"EmptyActionVenariusMapDeviceSummon","[7299,7300]",[],[],1,0
6754,"EmptyActionAttackOssuaryWitchLance",[],[1230],[30],1,0
6755,"EmptyActionSynthesisSpikerBreath","[7299,7300]",[],[],1,0
6756,"EmptyActionSynthesisGolemWhip","[7299,7300]","[1921,324]","[-25,25]",1,0
6757,"EmptyActionUnused",[],[],[],1,0
6758,"EmptyActionLegionKaruiMelee","[7299,7300]",[1230],[15],1,0
6759,"EmptyActionLegionKaruiSnipeRain","[7299,7300]",[],[],1,0
6760,"EmptyActionLegionMarakethSandstorm","[7299,7300]",[],[],1,0
6761,"EmptyActionLegionTemplarDash","[7299,7300]",[1230],[50],1,0
6762,"EmptyActionLegionTemplarGeneralComboDash","[7299,7300]","[1230,1921]","[15,-25]",1,0
6763,"EmptyActionLegionEternalEmpireCombo","[7299,7300]",[1230],[10],1,0
6764,"EmptyActionLegionLioneyeCircleOfDeath","[7299,7300]",[1921],[-25],1,0
6765,"EmptyActionLegionLioneyeBarrage","[7299,7300]",[1921],[-25],1,0
6766,"EmptyActionLegionKaruiAxeCombo","[7299,7300]",[1230],[25],1,0
6767,"EmptyActionLegionMultiShieldBash","[7299,7300]","[1921,1230]","[-25,80]",1,0
6768,"EmptyActionLegionHyrrisFishRocketJump","[7299,7300]",[],[],1,0
6769,"EmptyActionLegionTemplarHolyRuckus","[7299,7300]",[],[],1,0
6770,"EmptyActionVaalViperWaveCombo","[7299,7300]",[],[],1,0
