3566,"TutorialPanelHarbingerContent1","In your travels you may come across mysterious entities with names in a language you don't recognise - Harbingers from an unknown realm. These Harbingers can create and command monsters from the area, and empower them with their own abilities.\r\n\r\nYou can't directly harm the Harbingers yourself, but defeating a Harbinger's monster allies hurts the Harbinger as well. Successfully defeating a Harbinger earns you currency shards of both existing currency types and currency types exclusively available from these entities.","","",-1051179785,""
3567,"TutorialPanelHarbingerContent2","One of these currency types may lead you to the source of the Harbinger incursion. If you can halt their arrival, you'll find pieces of shattered unique items that can be arranged to form powerful Harbinger-summoning uniques.","","",1125602069,""
3568,"TutorialPanelHarbingerVideo1","Art/Videos/Tutorial_HarbingerGameplayLoop.bk2","Art/Videos/Tutorial_HarbingerCinematicLoop.bk2","Art/Videos/Tutorial_HarbingerCinematicLoop.bk2",366664158,"Art/Videos/Tutorial_HarbingerCinematicLoop.bk2"
3569,"XboxTradeMarketLegendNextTab","Next Tab","","",-1742522887,""
3570,"XboxTradeMarketSystemPreviousTab","Previous Tab","","",897250765,""
3571,"XboxTradeMarketSystemSearchError","You need to update search info before searching","","",-1095277607,""
3572,"XboxTradeNotification","","You have received a trade request from\n<valuedefault>{{{0}}}\nPress <<xbox_button_menu>> to accept","",-838995148,""
3573,"XboxTradeCurrencyOnlyError","Warning: You can only create offers with currency items.","","",871606525,""
3574,"ConsoleChallengesExpandLabel","Expand / Collapse","","",-642573411,""
3575,"ConsoleChallengesExpandAllLabel","Expand / Collapse All","","",2077585933,""
3576,"ConsoleChallengesToggleCompleted","Toggle Completed Challenges","","",-78285136,""
3577,"ConsoleChallengesUnavailable","There are currently no challenges available for this league","","",1636431251,""
3578,"ConsoleOfferProfanityError","Your message contains a restricted term. Please remove to submit your offer.","","",-743764701,""
3579,"ShopPanelPurchaseSuccessful","Purchase Successful","","",-207985080,""
3580,"ShopPanelPurchaseFailed","Purchase Failed","","",684392764,""
3581,"ShopPanelPurchaseFailedWithError","Purchase Failed\n{0}","","",88421382,""
3582,"ShopPanelProductNotAvailable","Product not available","","",935481890,""
3583,"XboxShopPanelFailedToGetCatalogDetails","Failed to get catalog details\n{0}","","",-1791137181,""
3584,"PassiveSkillTreePlannerKeystoneTitle","Keystones","","",488608151,""
3585,"PassiveSkillTreePlannerJewelTitle","Jewels","","",190220304,""
3586,"PassiveSkillTreePlannerEmptyJewelSocket","Empty Sockets: {0}","","",-3840798,""
3587,"TencentTradeableMicrotransationPopupMessage","This microtransaction can be traded to other players. Right-click \nit to permanently add it to your microtransaction stash. It \nwill then no longer be tradeable. ","","",-840829334,""
3588,"TrencentTradeableMicrotransactionConfirmationMessage","This microtransaction will be permanently added to your\nmicrotransaction stash. It will no longer be tradeable.","","",472010436,""
3589,"ArenaNameKitava2","Altar of Hunger","","",957519927,""
3590,"HarbingerDisplayInfoStringTotem1","Proximity Shield","","",-1692499818,""
3591,"HarbingerDisplayInfoStringTotem2","Hinders nearby Enemies","","",926524194,""
3592,"ArenaNameTolmanAnkh","Resurrection Site","","",1706870621,""
3593,"ArenaNameGarukhan","Shrine of the Winds","","",545184334,""
3594,"ArenaNameGeneralAdus","Voltaic Workshop","","",177390537,""
3595,"TencentTutorialPassiveSkillTreeNotable","Notable Passive Skills like this one are very powerful. You can set a path to any Passive Skill by right-clicking on it. Try it with this Notable Passive.","","",-676879405,""
3596,"PassiveSkillTreePlannerStatsTitle","Stats","","",-1848636473,""
3597,"TradeMarketAllSubcategory","All","","",991168680,""
3598,"TradeMarketCategorySelectionWindow","Select categories below...","","",654586330,""
3599,"MapSummitValley","Valley","","",2140018429,""
3600,"ConsoleReorderTabsPrompt","","Reorder Tabs","",-1549334333,""
3601,"ArenaNameShakari","The Sand Pit","","",388255637,""
3602,"ArenaNameShakari2","Shakari Valley","","",106726238,""
3603,"ArenaNameShakari3","The Swallowing Sands","","",-2032618104,""
3604,"ConsolePantheonPanelToggleLegend","Toggle Pantheon Information","","",-962030548,""
3605,"TradeMarketSearchWindowTitle","Search Category","","",-443066349,""
3606,"Act6DefiledProclamationObject","Defiled Proclamation","","",-90784866,""
3607,"MtxCategorySkinAndMask","Helmet Skin / Attachment","","",-856017039,""
3608,"TutorialPanelHelpfulTipsSubtitle9","Managing Instances:","","",24223704,""
3609,"TutorialPanelHelpfulTipsContent10","If you want to run the same area many times back to back, you will need to create new instances. You can do this by Ctrl+Clicking the waypoint marker on the World Screen of the area you want to rerun while you're at a waypoint, or the entrance to the area you want to rerun when you're in an adjacent area. This opens the Instance Manager, which displays all of the instances of that area that you currently have access to, how long they have until they close, which servers they are connected to, and which players are in each one.","If you want to run the same area many times back to back, you will need to create new instances. You can do this by pressing <<xbox_button_y>> on the waypoint marker while you're at a waypoint, or the entrance to the area. This opens the Instance Manager, which displays all of the instances of that area that you currently have access to, how long they have until they close, which servers they are connected to, and which players are in each one.","",-1254034160,""
3610,"HelpPanelLegendSelectCategory","Select Category","","",305899868,""
3611,"HelpPanelLegendScrollCateogry","Scroll Category","","",-50834463,""
3612,"ConsoleChallengesPanelScroll","Scroll","","",563819659,""
3613,"ConsoleCompleteChallengeNotificationTitle","Challenge Complete","","",-365350492,""
3614,"ConsoleCompleteChallengeElementNotificationTitle","Challenge Element Complete","","",429967482,""
3615,"TencentEventPointsDisplay","Event Points: {0}","","",-2134391534,""
3616,"TencentGradingTabTitle","Grading","","",-501034499,""
3617,"TencentNotificationAddingEventEnergy","You have transferred this Event Coin to your Event Energy","","",1999079240,""
3618,"SaveCurrentPassiveTreeBuildConfirmation","Your passive tree plan has changed. Would you like to save your current passive tree plan?","","",840531319,""
3619,"ConsoleCadiroConfermationMessage","Purchase item from Cadiro?","","",661944717,""
3620,"TencentXPPenaltyPopupText","You are cursed by Kitava. Each death will reduce {0}% experience.","","",1909999065,""
3621,"TencentCharacterPanelBrowserButton","Guide","","",1727043182,""
3622,"TwilightTempleSolarisNameString","SOLARIS BOSS SPAWNER","","",60273287,""
3623,"TwilightTempleLunarisNameString","LUNARIS BOSS SPAWNER","","",1833332355,""
3624,"DivCardFailureCharacterTooLowLevel","Failed to generate an item at your character level.","","",1547212325,""
3625,"ShapedMap","Shaped {0}","","",-954624252,""
3626,"ElderMap","Elder {0}","","",-945151202,""
3627,"InfectedMap","Blighted {0}","","",1506119975,""
3628,"UberInfectedMap","Blight-ravaged {0}","","",-1279143556,""
3629,"AtlasShapedMap","Shaped Map","","",138765744,""
3630,"AtlasElderMap","Elder Map","","",-1320873270,""
3631,"TutorialPanelEssences","Essences","","",-289845592,""
3632,"TutorialPanelBreaches","Breaches","","",2111176127,""
3633,"PortalScrollTutorial","Portal Scrolls can be used to quickly return to Town.","","",-357441820,""
3634,"ReturnToCoastTutorial","Use the Waypoint to the South to quickly return to The Coast.","","",225089430,""
3635,"ReturnToCoastSelectDestinationTutorial","Select a Waypoint you've previously activated to quickly return there.","","",1261910297,""
3636,"TemplarLabSealedDoorway","Sealed Storeroom","","",-1153348303,""
3637,"ShopThisUpdateContains","This Update Contains:","","",130874687,""
3638,"XboxShopPanelFailedToGetInventoryItemDetails","Failed to get inventory item details:\n{0}","","",-2030341973,""
3639,"PassivePlannerAdditionalPassivePoints","Additional Passive Points: {0}","","",-859252134,""
3640,"PassivePlannerSkillPointsRequired","Requires {0} Passive Points","","",-562892347,""
3641,"PassivePlannerAscendanyPointsRequired","Requires {0} Ascendany Points","","",912478300,""
3642,"ItemOnCursorErrorMessage","You are currently holding an item, please place it in your inventory or discard to continue.","","",904370763,""
3643,"ConfirmationWindowWarningTitle","Warning","","",1424805048,""
3644,"ConsoleSkinTransferLegend","Select Items","","",761325942,""
3645,"ConsoleCancelSkinTransferLegend","Cancel","","",1672898833,""
3646,"MapStairAlternativeTunnel","Tunnel","","",-970662345,""
3647,"ConsoleSendItemToOffer","Send To Offer","","",-82366007,""
3648,"ConsoleMapPanelSameAreaError","You are already in this destination.","","",139768889,""
3649,"ConsoleMapPanelNoWayPointError","There is currently no waypoint in this area to travel to.","","",-708218524,""
3650,"AtlasNodeHoverHasElderGuardian","Occupied by The Elder","","",-1720527782,""
3651,"AtlasNodeHoverHasElderGuardianFire","Occupied by The Enslaver","","",2088153792,""
3652,"AtlasNodeHoverHasElderGuardianLightning","Occupied by The Eradicator","","",1540672135,""
3653,"AtlasNodeHoverHasElderGuardianChaos","Occupied by The Constrictor","","",-1147264135,""
3654,"AtlasNodeHoverHasElderGuardianHoly","Occupied by The Purifier","","",848329164,""
3655,"MTXCombineWindowTitle","Combine Microtransactions","","",724726455,""
3656,"MTXCombineWindowButton","Combine","","",-961239851,""
