"rownum","Id","Text","XBoxText","XBoxText2","HASH32","PlaystationText","string"
5017,"QuestLocationAnyUnoccupiedRegionLevelN","unoccupied Atlas Regions with at least {0} socketed Watchstones","","",798810607,"",""
5018,"QuestLocationAnyUnoccupiedRegionLevelMax","unoccupied Atlas Regions with 4 socketed Watchstones","","",3422237990,"",""
5019,"QuestLocationOccupiedRegionLevel1","{0} with at least 1 socketed Watchstone","","",4276919413,"",""
5020,"QuestLocationOccupiedRegionLevelN","{0} with at least {1} socketed Watchstones","","",3665544589,"",""
5021,"QuestLocationOccupiedRegionLevelMax","{0} with 4 socketed Watchstones","","",1951652958,"",""
5022,"AtlasAwakenedProgressBarHover1","<white>{{Completed Awakening Bonus Objectives}}\n\n<default>{{{0}% increased effect of Modifiers on non-unique Maps\nEach 4 awakening bonus objectives you complete increases this by 1%}}","","",3392494644,"",""
5023,"AtlasAwakenedProgressBarHover2","<white>{{Completed Awakening Bonus Objectives}}\nMaps drop at least one tier higher.\n\n<default>{{{0}% chance for Maps to drop two tiers higher\nEach Awakening Bonus Objective you complete increases this by 0.5%.}}","","",1529328332,"",""
5024,"AtlasCentrepieceHover","<white>{{Awakening Level: {0}}}\n\n<white>{{The Awakening Level increases for every two Watchstones socketed anywhere in the Atlas.}}\n<white>{{Awakening Levels grant bonuses which affect all Maps and The Maven's Crucible.}}\n\n<default>{{Unique Map Boss has {1}% more Life}}\n<default>{{+{2}% chance for an additional connected Map to drop from Unique Map Boss}}\n<default>{{+{3}% chance for a Shaper Guardian Map to drop from Unique Map Boss (Tier 14+)}}\n<default>{{+{4}% chance for an Elder Guardian Map to drop from Unique Map Boss (Tier 14+)}}\n<default>{{+{5}% chance for an additional Atlas Base Type to drop from Unique Map Boss}}\n<default>{{+{6}% chance for an additional Unique Item to drop from Unique Map Boss}}\n<default>{{+{7}% chance for additional Map Currency Items to drop from Unique Map Boss}}\n<default>{{Increased chance per Awakening Level for the Conquerors of the Atlas to drop additional rewards}}\n<default>{{{8}% increased chance for Influenced Items to drop in Maps influenced by the Conquerors of the Atlas}}","","",241238803,"",""
5025,"MetamorphosisSpawnLabEnabledHover","Spawn Metamorph Vial","","",2557869960,"",""
5026,"MetamorphosisSpawnLabDisabledHover","You are too close to a Vial to move its location.","","",3603535710,"",""
5027,"AtlasWatchstoneCollected","Obtained","","",3891620296,"",""
5028,"AtlasWatchstoneNotCollected","Not Obtained","","",3120883666,"",""
5029,"JewelRadiusVariable","Variable","","",4160153944,"",""
5030,"ItemPopupCrusaderItem","Crusader Item","","",2828764618,"",""
5031,"ItemPopupRedeemerItem","Redeemer Item","","",4173988033,"",""
5032,"ItemPopupHunterItem","Hunter Item","","",1547128646,"",""
5033,"ItemPopupWarlordItem","Warlord Item","","",2730498395,"",""
5034,"OriathAreaName","Oriath","","",1375057743,"",""
5035,"TemplarLabAreaName","The Templar Laboratory","","",272607248,"",""
5036,"CitadelPopupTitle","Voidstone Integrator","","",3149238546,"",""
5037,"CitadelPopupSubTitle","Map Device Module","","",2742005191,"",""
5038,"CitadelPopupInfo","Socket Voidstones here to raise\r\nthe Tiers of Maps on the Atlas","","",1579919431,"",""
5039,"AtlasNewAtlasWarning","<red>{Your Atlas has been reset. Maps can only drop at the tier they are on your Atlas. Running old maps may result in you finding no maps.}\n\n<white>{Completing old maps will unlock all maps below that tier, but will not automatically grant you quest progression in the new storyline. This means that you must upgrade your Atlas by exploring it and completing the questline before high-tier maps can drop again.}","","",2818689020,"",""
5040,"RegionLevelRequirementHint","Number of socketed Watchstones: {0} required to spawn Conqueror","","",1704678278,"",""
5041,"RegionConquerorInCitadel","Conqueror in Citadel","","",2761993736,"",""
5042,"RegionConquerorInCitadelHint","Conqueror in Citadel. Number of socketed Watchstones: {0} required to unlock Watchstone","","",3734279416,"",""
5043,"RegionCannotSpawnConqueror","Conqueror cannot spawn","","",2461380160,"",""
5044,"QuestSiriusDefeatedLadderCondition","kill Sirus, Awakener of Worlds (Awakening Level 8)","","",4073757515,"",""
5045,"OriathStreetsAreaName","Oriath Streets","","",2143318428,"",""
5046,"WatchstoneDescriptionText","Socket this into a Citadel on your Atlas to increase the Tier of Maps and reveal hidden Maps in that Citadel's Region. You can only socket one Crimson, Viridian, Cobalt or Golden Watchstone into each Citadel.","","",1364401820,"",""
5047,"PrimordialWatchstoneDescriptionText","Socket this into your Atlas to increase the Tier of all Maps.","","",2939365811,"",""
5048,"AtlasInventoryInformation","<white>{Atlas Inventory\n}\n<default>{The Atlas Inventory stores Watchstones from each Atlas Region. Watchstones can be obtained by defeating the Conquerors of the Atlas in each Atlas Region.\n\nSocket Watchstones in Citadels on your Atlas to upgrade the Tiers of Maps in these Regions, reveal hidden Maps, and unlock new Conqueror encounters.}","","",1645019742,"",""
5049,"GraphicsOptionsBackgroundFramerateCap","Background FPS Cap","","",2637750498,"",""
5050,"GraphicsOptionsBackgroundFramerateCapTooltip","When the game window is not focused, this setting limits your framerate to approximately the specified value.","","",2176676693,"",""
5051,"MapPopupAtlasRegion","Atlas Region","","",2691597322,"",""
5052,"MapPopupAtlasMapComplete","Atlas Map: <colour:green>{Complete}","","",306827018,"",""
5053,"MapPopupAtlasMapIncomplete","Atlas Map: <colour:red>{Incomplete}","","",561064713,"",""
5054,"MapPopupBonusObjectiveComplete","Bonus Objective: <colour:green>{Complete}","","",3796544096,"",""
5055,"MapPopupBonusObjectiveIncomplete","Bonus Objective: <colour:red>{Incomplete}","","",3588628477,"",""
5056,"MapPopupAwakeningObjectiveComplete","Awakening Objective: <colour:green>{Complete}","","",4225472026,"",""
5057,"MapPopupAwakeningObjectiveIncomplete","Awakening Objective: <colour:red>{Incomplete}","","",846498920,"",""
5058,"OrbRageValue","Rage","","",2122982252,"",""
5059,"MapStashAwakeningBonusComplete","Atlas Awakening Bonus Complete","","",4018129652,"",""
5060,"MapInfluenceAdjudicator","Warlord-Influenced Map","","",1977663371,"",""
5061,"MapInfluenceBasilisk","Hunter-Influenced Map","","",3437322322,"",""
5062,"MapInfluenceCrusader","Crusader-Influenced Map","","",27313351,"",""
5063,"MapInfluenceEyrie","Redeemer-Influenced Map","","",1190025542,"",""
5064,"AtlasMapAwakeningBonusCompleteNotification","Awakening Objective: {0} (Complete)","","",3078949018,"",""
5065,"CitadelAdjudicatorPopupInfo","Occupied by The Warlord","","",1519217591,"",""
5066,"CitadelBasiliskPopupInfo","Occupied by The Hunter","","",1512764961,"",""
5067,"CitadelCrusaderPopupInfo","Occupied by The Crusader","","",625845088,"",""
5068,"CitadelEyriePopupInfo","Occupied by The Redeemer","","",2283290396,"",""
5069,"ConsoleReloadItemFilter","Reload Item Filter","","",1898076952,"",""
5070,"ConsoleSkipAllNotifications","Hold To Clear All","","",711910393,"",""
5071,"Watchstone1","1 Watchstone","","",1256876210,"",""
5072,"WatchstonesN","{0} Watchstones","","",35074115,"",""
5073,"ExileNameAdjudicator","Warlord","","",1317544003,"",""
5074,"ExileNameBasilisk","Hunter","","",2006803001,"",""
5075,"ExileNameCrusader","Crusader","","",1902359160,"",""
5076,"ExileNameEyrie","Redeemer","","",1060653970,"",""
5077,"AtlasExileDefeatedText","{0} Defeated","","",4211947250,"",""
5078,"AtlasExileUndefeatedText","{0} Undefeated","","",2296097633,"",""
5079,"AtlasExileStatesTitle","Exile States","","",3753284828,"",""
5080,"DefaultMTXOptionClear","Clear","","",3002892490,"",""
5081,"DefaultMTXOptionRandomPortals1","Use one random variation for every portal","","",557121605,"",""
5082,"DefaultMTXOptionRandomPortals2","Use random variations for all portals","","",1985003289,"",""
5083,"ConsoleOutOfSextants","Out Of Sextants","","",738906941,"",""
5084,"LeagueStandardDelirium","Touch the Mirror of Delirium and plunge deep into the horrors to reap their rewards.\n\n<colour:yellow>{This is the default Path of Exile league.}","","",422271938,"",""
5085,"LeagueHardcoreDelirium","Touch the Mirror of Delirium and plunge deep into the horrors to reap their rewards.\n\n<colour:red>{A character killed in Hardcore Delirium becomes a Standard character.}","","",949849461,"",""
5086,"LeagueStandardSSFDelirium","SSF Delirium","","",3326427104,"",""
5087,"LeagueHardcoreSSFDelirium","SSF HC Delirium","","",1104002391,"",""
5088,"ObjectDisplayTextAfflictionator","Activate the Afflictionator","","",2578294558,"",""
5089,"ItemFilterDownloadSaveFail","Failed to save online item filter to files.","","",4025127078,"",""
5090,"MetamorphosisEncounterDisplayOrganWillDrop","Drops an itemised organ","","",444463042,"",""
5091,"StatDescripotionTreeExpansionJewelGrantedSmallStat","Added Small Passive Skills grant: {0}","","",3370007739,"",""
5092,"CraftingWindowLockedOptionRequirementsN","Complete {0} more Bonus Objectives to unlock this modifier.","","",1403910934,"",""
5093,"RegionOccupiedPopupInfo","Region occupied by {0}","","",743403811,"",""
5094,"RegionProgressStageFirstPopupInfo","Area contains 20 additional packs of {0} monsters","contains 20 additional packs of {0} monsters","",367607634,"",""
5095,"RegionProgressStageMiddlePopupInfo","Area contains 30 additional packs of {0} monsters","contains 30 additional packs of {0} monsters","",3779006228,"",""
5096,"RegionProgressStageLastPopupInfo","Area contains 40 additional packs of {0} monsters","contains 40 additional packs of {0} monsters","",2235317054,"",""
5097,"RegionOccupiedMapsToComplete","Completing {0} more Maps of the correct Tier in this Region with {1} Watchstones socketed will allow you to open portals to fight The {2}","","",2345690089,"",""
5098,"ObjectDisplayAfflictionatorTitle","Strangely Familiar Entity","","",444283771,"",""
5099,"ObjectDisplayAfflictionatorWaveCount","Wave {0}/{1}","","",1318883365,"",""
5100,"ObjectDisplayAfflictionatorInteraction","Interact to start the next wave","","",1944881354,"",""
5101,"ObjectDisplayAfflictionatorWarning","All items on the ground are destroyed when the next wave begins.","","",3423187040,"",""
5102,"TutorialFirstWatchstoneInInventoryOnItem","Pick up the Watchstone.","Use the Watchstone.","",3663289768,"",""
5103,"TutorialFirstWatchstoneOpenAtlas","Interact with the Watchstone Altar or press {0} to view your Atlas.","Interact with the Watchstone Altar or navigate to the Atlas panel.","",799839554,"",""
5104,"TutorialFirstWatchstoneSocketInCitadel","Socket Watchstones into Citadel sockets of matching colours.","","",1951593198,"",""
5105,"TutorialFirstWatchstoneUpgradingRegions","New maps in this region will be revealed, and existing maps have their tiers raised.","","",763767010,"",""
5106,"TutorialFirstWatchstoneExplainWatchstoneStorage","You can store Watchstones you don't currently wish to use.","","",3644325163,"",""
5107,"ClusterJewelRefundSubtreeConfirmationTitle","Refund Subtree","","",3551035237,"",""
5108,"ClusterJewelRefundSubtreeConfirmationMessageN","Are you sure you want to refund the selected subtree? Refunding will consume {0} refund points.","","",3322491156,"",""
5109,"CraftingWindowLockedOptionRequirements1","Complete {0} more Bonus Objective to unlock this modifier.","","",1002789854,"",""
5110,"ClusterJewelRefundSubtreeConfirmationMessageFree","Are you sure you want to refund the selected subtree?","","",3485856358,"",""
5111,"ClusterJewelRefundSubtreeConfirmationMessageNotEnoughPoints","Not enough refund points!","","",3985840036,"",""
5112,"ClusterJewelRefundSubtreeConfirmationMessage1","Are you sure you want to refund the selected subtree? Refunding will consume 1 refund point.","","",714465636,"",""
5113,"DeliriumOrbMaximum","Item is already at maximum Delirium.","","",4236711395,"",""
5114,"ConsolePickupJewel","","Pick Up Jewel","",2869177312,"",""
5115,"TutorialFirstWatchstoneSextants","You can apply Sextants to any Watchstone. The Sextant modifiers will affect all maps in that Watchstone's region.","","",3384701006,"",""
5116,"GraphicsOptionsSMAAMedium","SMAA Low","","",1308180537,"",""
5117,"GraphicsOptionsSMAAHigh","SMAA High","","",1054373685,"",""
5118,"GraphicsOptionsSMAAOff","Off (Default)","","",2744715421,"",""
5119,"ErrorCannotUseDeliriumOrbsOnBlightedMaps","Cannot use Delirium Orbs on Blighted Maps.","","",3473409840,"",""
5120,"PassiveNodeExpansionJewelRadiusWarning","Jewel Radius will not function in a Socket added by a Cluster Jewel","","",3035910965,"",""
5121,"AtlasFavouredMapLocked","Slot {0}: Locked","","",684634030,"",""
5122,"AtlasFavouredMapUnlocked","Slot {0}: Unlocked","","",3319274497,"",""
5123,"AtlasFavouredMapSelected","Favoured Map: {0}","","",3250128877,"",""
5124,"AtlasFavouredMapSelectedNone","Favoured Map: None","","",3435671090,"",""
5125,"AtlasPopupFavouriteMap","Favoured Maps\n\nFavoured Map Slots can be unlocked by completing specific objectives or defeating specific encounters\nFavoured Maps will have a higher chance of Dropping\n\r\n<default>{Select a slot then select a Map on your Atlas to set it as a Favoured Map\nRight click a slot to clear it}","Favoured Maps\n\nFavoured Map Slots can be unlocked by completing specific objectives or defeating specific encounters\nFavoured Maps will have a higher chance of Dropping\n\r\n<default>{Select a slot then select a Map on your Atlas to set it as a Favoured Map}","",2082136667,"",""
