"rownum","Id","bool","IsLocal","IsWeaponLocal","Semantics","Text","bool","IsVirtual","MainHandAlias_StatsKey","OffHandAlias_StatsKey","bool","HASH32","BelongsActiveSkillsKey","Category","bool","bool","IsScalable","ContextFlags","[rid]"
11382,"local_jewel_expansion_keystone_veterans_awareness","",1,"",4,"","","","","","",1705529262,[],"","","","",[],[]
11383,"local_jewel_expansion_keystone_hollow_palm_technique","",1,"",4,"","","","","","",-263394682,[],"","","","",[],[]
11384,"recover_%_maximum_mana_when_enemy_frozen_permyriad",1,"","",1,"","","","","","",-1281882794,[],8,"","",1,[],[]
11385,"chance_to_grant_power_charge_on_shocking_chilled_enemy_%","","","",1,"","","","","","",-1880771783,[],18,"","",1,[],[]
11386,"shock_maximum_magnitude_is_60%","","","",4,"","","","","","",1761368201,[],18,"","","",[],[]
11387,"spread_freeze_to_nearby_enemies","","","",4,"","","","","","",1972862380,[],18,"","","",[],[]
11388,"spread_ignite_to_nearby_enemies","","","",4,"","","","","","",1514110183,[],18,"","","",[],[]
11389,"virtual_shock_maximum_magnitude_+","","","",3,"","",1,"","","",-1467132432,[],"","","",1,[20],[]
11390,"virtual_freeze_proliferation_radius","","","",3,"","",1,"","","",-377291494,[],"","","",1,[20],[]
11391,"local_affliction_jewel_small_nodes_grant_maximum_life","",1,"",3,"","","","","","",484926763,[],"","","",1,[],[]
11392,"local_affliction_jewel_small_nodes_grant_maximum_mana","",1,"",3,"","","","","","",-1182647616,[],"","","",1,[],[]
11393,"local_affliction_jewel_small_nodes_grant_maximum_energy_shield","",1,"",3,"","","","","","",-1059432043,[],"","","",1,[],[]
11394,"local_affliction_jewel_small_nodes_grant_armour","",1,"",3,"","","","","","",-848669629,[],"","","",1,[],[]
11395,"local_affliction_jewel_small_nodes_grant_evasion","",1,"",3,"","","","","","",-1715562763,[],"","","",1,[],[]
11396,"local_affliction_jewel_small_nodes_grant_str","",1,"",3,"","","","","","",317025613,[],"","","",1,[],[]
11397,"local_affliction_jewel_small_nodes_grant_dex","",1,"",3,"","","","","","",676742438,[],"","","",1,[],[]
11398,"local_affliction_jewel_small_nodes_grant_int","",1,"",3,"","","","","","",-465443665,[],"","","",1,[],[]
11399,"local_affliction_jewel_small_nodes_grant_all_attributes","",1,"",3,"","","","","","",-1541001259,[],"","","",1,[],[]
11400,"local_affliction_jewel_small_nodes_grant_mana_regeneration_+%","",1,"",1,"","","","","","",1610655532,[],"","","",1,[],[]
11401,"local_affliction_jewel_small_nodes_grant_%_life_regeneration_per_minute","",1,"",1,"","","","","","",-884443293,[],"","","",1,[],[]
11402,"local_affliction_jewel_small_nodes_grant_fire_resistance_%","",1,"",3,"","","","","","",-1542209017,[],"","","",1,[],[]
11403,"local_affliction_jewel_small_nodes_grant_cold_resistance_%","",1,"",3,"","","","","","",32637364,[],"","","",1,[],[]
11404,"local_affliction_jewel_small_nodes_grant_lightning_resistance_%","",1,"",3,"","","","","","",490019027,[],"","","",1,[],[]
11405,"local_affliction_jewel_small_nodes_grant_elemental_resistance_%","",1,"",3,"","","","","","",-392522318,[],"","","",1,[],[]
11406,"local_affliction_jewel_small_nodes_grant_chaos_resistance_%","",1,"",3,"","","","","","",1390311997,[],"","","",1,[],[]
11407,"local_affliction_jewel_small_nodes_grant_damage_+%","",1,"",3,"","","","","","",1224233078,[],"","","",1,[],[]
11408,"local_affliction_jewel_small_nodes_have_effect_+%","",1,"",3,"","","","","","",1422433587,[],"","","",1,[],[]
11409,"maximum_virulence_stacks","","","",3,"","","","","",1,654620986,[],18,"","",1,[],[]
11410,"unattached_sigil_attachment_range_+%_per_second","","","",1,"",1,"","","",1,-1710003203,[],18,"","",1,[],[]
11411,"extra_damage_rolls_with_lightning_damage_on_non_critical_hits","","","",4,"","","","","","",-1815090983,[],1,"","","",[],[]
11412,"maximum_intensify_stacks","","","",3,"",1,"","","",1,-1156343541,[],18,"","",1,[],[]
11413,"aura_effect_on_self_from_skills_+%_per_herald_effecting_you","","","",1,"","","","","","",2029321111,[],18,"","",1,[],[]
11414,"virtual_aura_buff_effect_on_self_from_own_skills_+%",1,"","",1,"","",1,"","","",890332495,[],"","","",1,[0],[]
11415,"minion_attack_hits_knockback_chance_%","","","",1,"","","","","","",-1166984313,[],18,"","",1,[],[]
11416,"minion_chance_to_gain_power_charge_on_hit_%","","","",1,"","","","","","",-1362794676,[],"","","",1,[],[]
11417,"spectre_zombie_skeleton_critical_strike_multiplier_+","","","",3,"","","","","","",-1361286195,[],4,"","",1,[],[]
11418,"minion_recover_%_maximum_life_on_minion_death","","","",1,"","","","","","",-1239280493,[],18,"","",1,[],[]
11419,"poison_on_non_poisoned_enemies_damage_+%","","","",1,"","","","","","",-121369193,[],2,"","",1,[],[]
11420,"elemental_resistance_%_per_stackable_unique_jewel","","","",1,"","","","","","",754385763,[],"","","",1,[],[]
11421,"base_can_only_have_one_permanent_aura","","","",4,"","","","","","",-22210723,[],"","","","",[],[]
11422,"non_curse_aura_effect_+%_vs_enemies",1,"","",1,"","","","","","",923468536,[],18,"","",1,[],[]
11423,"map_area_contains_metamorphs","","","",4,"","","","","","",-288692830,[],"","","","",[],[]
11424,"map_metamorph_all_metamorphs_have_rewards","","","",4,"","","","","","",650206527,[],"","","","",[],[]
11425,"map_metamorph_boss_drops_additional_itemised_organs","","","",3,"","","","","","",-1389191869,[],"","","",1,[],[]
11426,"keystone_hollow_palm_technique","","","",4,"","","","","","",652502177,[],"","","","",[],[]
11427,"keystone_disciple_of_kitava",1,"","",4,"","","","","","",-953612715,[],"","","","",[],[]
11428,"keystone_natures_presence",1,"","",4,"","","","","","",110420482,[],"","","","",[],[]
11429,"keystone_secrets_of_suffering","","","",4,"","","","","","",1210743141,[],"","","","",[],[]
11430,"has_mastered_the_hollow_palm","","","",4,"","",1,"","","",-2089298440,[],"","","","",[0],[]
11431,"wearing_gloves","","","",4,"","","","","","",-92996156,[],"","","","",[],[]
11432,"is_wielding_two_weapon_types","","","",4,"","",1,"","","",1994778483,[],"","","","",[0],[]
11433,"main_hand_attack_damage_+%_while_wielding_two_weapon_types","","","",1,"","","","","","",935952011,[],1,"","",1,[],[]
11434,"off_hand_attack_speed_+%_while_wielding_two_weapon_types","","","",1,"","","","","","",-652611666,[],1,"","",1,[],[]
11435,"life_regeneration_per_minute_%_while_channelling","","","",1,"","","","","","",-562111590,[],7,"","",1,[],[]
11436,"damage_+%_while_channelling","","","",1,"","","","","","",-646828581,[],1,"","",1,[],[]
11437,"mana_cost_+%_for_channelling_skills","","","",1,"","","","","","",1500869704,[],8,"","",1,[],[]
11438,"%_chance_to_gain_endurance_charge_each_second_while_channelling","","","",1,"","","","","","",1418363158,[],11,"","",1,[],[]
11439,"critical_strike_multiplier_+_if_youve_been_channelling_for_at_least_1_second","","","",1,"","","","","","",1738835056,[],4,"","",1,[],[]
11440,"critical_strike_chance_+%_while_channelling","","","",1,"","","","","","",-1579528025,[],4,"","",1,[],[]
11441,"chance_to_block_attacks_%_while_channelling","","","",1,"","","","","","",-1179146339,[],11,"","",1,[],[]
11442,"chance_to_block_spells_%_while_channelling","","","",1,"","","","","","",-2126650012,[],11,"","",1,[],[]
11443,"have_been_channelling_for_at_least_1_second","","","",4,"","","","","","",1407103389,[],"","","","",[],[]
11444,"gain_arcane_surge_for_4_seconds_after_channelling_for_1_second","","","",4,"","","","","","",1256953406,[],18,"","","",[],[]
11445,"attack_and_cast_speed_+%_while_channelling","","","",1,"","","","","","",-1497814331,[],3,"","",1,[],[]
11446,"immune_to_curses_while_channelling","","","",4,"","","","","","",820366816,[],11,"","","",[],[]
11447,"damage_+%_with_herald_skills","","","",1,"","","","","","",-32880521,[],1,"","",1,[],[]
11448,"area_of_effect_+%_with_herald_skills","","","",1,"","","","","","",-747928312,[],18,"","",1,[],[]
11449,"damage_over_time_+%_with_herald_skills","","","",1,"","","","","","",1011482896,[],1,"","",1,[],[]
11450,"critical_strike_multiplier_+_with_herald_skills","","","",1,"","","","","","",-1337637023,[],4,"","",1,[],[]
11451,"additional_critical_strike_chance_permyriad_with_herald_skills","","","",1,"","","","","","",-1727158090,[],4,"","",1,[],[]
11452,"gain_arcane_surge_when_trap_triggered_by_an_enemy","","","",4,"","","","","","",327915201,[],18,"","","",[],[]
11453,"gain_arcane_surge_when_mine_detonated_targeting_an_enemy","","","",4,"","","","","","",-642037566,[],18,"","","",[],[]
11454,"virtual_immune_to_curses",1,"","",4,"","",1,"","",1,265210036,[],"","","","",[0],[]
11455,"hinder_aura_behaviour_variation","","","",3,"","","","","","",-1111508242,[],"","","","",[],[]
11456,"enemies_you_curse_have_15%_hinder",1,"","",4,"","","","","","",-1351054298,[],18,"","","",[],[]
11457,"enemies_you_curse_are_intimidated",1,"","",4,"","","","","","",-515970119,[],18,"","","",[],[]
11458,"enemies_you_curse_are_unnerved",1,"","",4,"","","","","","",1435620032,[],18,"","","",[],[]
11459,"local_unique_jewel_life_recovery_rate_+%_per_10_str_allocated_in_radius","",1,"",1,"","","","","","",-338562447,[],"","","",1,[],[]
11460,"local_unique_jewel_life_recovery_rate_+%_per_10_str_unallocated_in_radius","",1,"",1,"","","","","","",-969504859,[],"","","",1,[],[]
11461,"local_unique_jewel_movement_speed_+%_per_10_dex_unallocated_in_radius","",1,"",1,"","","","","","",-940590641,[],"","","",1,[],[]
11462,"local_unique_jewel_accuracy_rating_+_per_10_dex_unallocated_in_radius","",1,"",3,"","","","","","",-794269506,[],"","","",1,[],[]
11463,"local_unique_jewel_mana_recovery_rate_+%_per_10_int_allocated_in_radius","",1,"",1,"","","","","","",890796047,[],"","","",1,[],[]
11464,"local_unique_jewel_mana_recovery_rate_+%_per_10_int_unallocated_in_radius","",1,"",1,"","","","","","",-2022509531,[],"","","",1,[],[]
11465,"local_unique_jewel_dot_multiplier_+_per_10_int_unallocated_in_radius","",1,"",1,"","","","","","",116932074,[],"","","",1,[],[]
11466,"projectile_damage_+%_per_remaining_chain",1,"","",1,"","","","","",1,-153201195,[],1,"","",1,[],[]
11467,"map_endgame_fog_depth","","","",4,"","","","","","",557763977,[],"","","","",[],[]
11468,"beam_bomb_action_speed_+%_final","","","",1,"","","","","","",-1530027486,[],"","","",1,[],[]
11469,"taunt_on_projectile_hit_chance_%","","","",1,"","","","","","",-1289495211,[],18,"","",1,[],[]
11470,"spells_chance_to_knockback_on_hit_%","","","",1,"","","","","","",1275927581,[],18,"","",1,[],[]
11471,"spells_chance_to_poison_on_hit_%","","","",1,"","","","","","",-202394807,[],18,"","",1,[],[]
11472,"gain_x_rage_on_hit_with_axes_swords_1s_cooldown","","","",3,"","","","","","",-1622395256,[],18,"","",1,[],[]
11473,"chance_to_gain_unholy_might_on_crit_for_4_seconds_%","","","",1,"","","","","","",1457129003,[],18,"","",1,[],[]
11474,"gain_arcane_surge_on_hit_vs_unique_enemy_%_chance","","","",1,"","","","","","",-606254913,[],18,"","",1,[],[]
11475,"chance_to_intimidate_nearby_enemies_on_melee_kill_%",1,"","",1,"","","","","","",-864567947,[],18,"","",1,[],[]
11476,"enemies_explode_on_death_by_wand_hit_for_25%_life_as_chaos_damage_%_chance",1,"","",1,"","","","","","",1047500660,[],18,"","",1,[],[]
11477,"virtual_total_main_hand_chance_to_explode_enemy_on_kill_by_wand_hit_%",1,"","",1,"","",1,"","",1,-521742074,[],"","","",1,[2],[]
11478,"virtual_total_off_hand_chance_to_explode_enemy_on_kill_by_wand_hit_%",1,"","",1,"","",1,"","",1,1696724965,[],"","","",1,[2],[]
11479,"totem_chaos_resistance_%",1,"","",1,"","","","","","",-19668218,[],13,"","",1,[],[]
11480,"cannot_be_afflicted",1,"","",4,"","","","","","",762148309,[],"","","","",[],[]
11481,"cannot_have_affliction_mods",1,"","",4,"","","","","","",-100091391,[],"","","","",[],[]
11482,"trap_or_mine_damage_+%","","","",1,"","","","","","",-293368453,[],"","","",1,[],[]
11483,"you_and_nearby_allies_critical_strike_chance_+%",1,"","",1,"","","","","","",471431039,[],4,"","",1,[],[]
11484,"you_and_nearby_allies_critical_strike_multiplier_+",1,"","",1,"","","","","","",-1461929802,[],4,"","",1,[],[]
11485,"mana_regeneration_rate_+%_if_enemy_shocked_recently","","","",1,"","","","","","",665446250,[],8,"","",1,[],[]
11486,"mana_regeneration_rate_+%_if_enemy_frozen_recently","","","",1,"","","","","","",-443462354,[],8,"","",1,[],[]
11487,"local_display_nearby_enemies_have_fire_exposure","",1,"",4,"","","","","","",-1393216567,[],2,"","","",[],[]
11488,"local_display_nearby_enemies_are_chilled","",1,"",4,"","","","","","",-1237629226,[],2,"","","",[],[]
11489,"projectiles_bounce_randomly_on_collision_x_times",1,"","",3,"",1,"","","",1,156393953,[],"","","",1,[],[]
11490,"projectiles_bounce_randomly_terrain_only",1,"","",4,"",1,"","","",1,-802565945,[],"","","","",[],[]
11491,"projectiles_bounce_max_travel_distance_per_bounce",1,"","",3,"",1,"","","",1,-1331239361,[],"","","",1,[],[]
11492,"projectiles_bounce_max_travel_distance_all_bounces",1,"","",3,"",1,"","","",1,-1810707534,[],"","","",1,[],[]
11493,"minion_minimum_power_charges",1,"","",3,"","","","","","",689615816,[],16,"","",1,[],[]
11494,"map_vaal_vessel_drop_x_single_implicit_corrupted_uniques",1,"","",3,"","","","","","",-1715312686,[],"","","",1,[],[]
11495,"you_and_nearby_party_members_gain_x_rage_when_you_warcry","","","",3,"","","","","","",1539415799,[],18,"","",1,[],[]
11496,"projectile_speed_is_divided_by_%_of_scale","","","",1,"",1,"","","",1,1240494764,[],"","","",1,[],[]
11497,"explosive_arrow_stack_limit","","","",3,"",1,"","","",1,-1256510477,[],"","","",1,[],[]
11498,"local_affliction_notable_skeletal_atrophy","",1,"",4,"","","","","","",-986216671,[],"","","","",[],[]
11499,"drop_affliction_splinters_chance_per_cent_mille","","","",3,"","","","","","",-151755944,[],"","","",1,[],[]
11500,"map_endgame_affliction_reward_1","","","",3,"","","","","","",1530276809,[],"","","","",[],[]
11501,"map_endgame_affliction_reward_2","","","",3,"","","","","","",1992792786,[],"","","","",[],[]
11502,"map_endgame_affliction_reward_3","","","",3,"","","","","","",269723315,[],"","","","",[],[]
11503,"map_endgame_affliction_reward_4","","","",3,"","","","","","",1786829132,[],"","","","",[],[]
11504,"map_endgame_affliction_reward_5","","","",3,"","","","","","",-1293450295,[],"","","","",[],[]
11505,"map_endgame_affliction_reward_6","","","",3,"","","","","","",-1730427767,[],"","","","",[],[]
11506,"map_endgame_affliction_reward_7","","","",3,"","","","","","",538786510,[],"","","","",[],[]
11507,"map_endgame_affliction_reward_8","","","",3,"","","","","","",374288562,[],"","","","",[],[]
11508,"map_endgame_affliction_reward_9","","","",3,"","","","","","",-2101072146,[],"","","","",[],[]
11509,"mana_reservation_+%_with_curse_skills","","","",1,"","","","","","",-1892619257,[],8,"","",1,[],[]
11510,"critical_strike_multiplier_+_if_crit_with_a_herald_skill_recently","","","",1,"","","","","","",-2023709269,[],4,"","",1,[],[]
11511,"have_crit_with_a_herald_skill_recently","","","",4,"","","","","","",-870027671,[],"","","","",[],[]
11512,"track_have_crit_with_a_herald_skill_recently","","","",4,"","",1,"","","",-211696546,[],"","","","",[36],[]
11513,"attack_and_cast_speed_+%_with_fire_skills","","","",1,"","","","","","",1889509419,[],"","","",1,[],[]
11514,"attack_and_cast_speed_+%_with_cold_skills","","","",1,"","","","","","",-1672870532,[],"","","",1,[],[]
11515,"attack_and_cast_speed_+%_with_lightning_skills","","","",1,"","","","","","",-171264962,[],"","","",1,[],[]
11516,"attack_and_cast_speed_+%_with_chaos_skills","","","",1,"","","","","","",-373565621,[],"","","",1,[],[]
11517,"attack_and_cast_speed_+%_with_physical_skills","","","",1,"","","","","","",2062890977,[],"","","",1,[],[]
11518,"attack_and_cast_speed_+%_with_elemental_skills","","","",1,"","","","","","",378652645,[],"","","",1,[],[]
11519,"additional_physical_damage_reduction_%_while_frozen","","","",1,"","","","","","",-704080921,[],11,"","",1,[],[]
11520,"multi_trap_and_mine_support_flags","","","",1,"","","","","","",-425145063,[],"","","",1,[],[]
11521,"combined_ailment_all_damage_over_time_+%","","","",1,"","",1,"","","",-1504195471,[],"","","",1,[16],[]
11522,"combined_main_hand_ailment_all_damage_over_time_+%","","","",1,"","",1,"","","",-1697841749,[],"","","",1,[2],[]
11523,"combined_off_hand_ailment_all_damage_over_time_+%","","","",1,"","",1,"","","",233625752,[],"","","",1,[2],[]
