"rownum","Id","Description","Invisible","Removable","Name","StatsKeys","bool","i32","bool","Maximum_StatsKey","Current_StatsKey","bool","i32","BuffVisualsKey","bool","bool","i32","bool","bool","bool","bool","BuffLimit","bool","Id2","IsRecovery","bool","rid","bool","i32","bool","bool","i32","[i32]","bool","bool","[rid]","bool","[rid]","BinaryStats","[rid]","[rid]","bool","bool","bool","bool","bool","rid","[i32]","string","[rid]","bool"
1240,"consecrated_ground_while_stationary","",1,"","",[],1,2,"","","",1,30,0,1,"",17,"",1,1,"",0,"","ConsecratedGroundWhileStationary","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1241,"double_damage_on_spell_cast","",1,"","",[8806],1,2,"","","",1,30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[8806],[],"","","","","","",[],"",[],""
1242,"attack_and_cast_speed_on_attack","",1,"","",[1902],1,2,"","","",1,30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[1902],[],"","","","","","",[],"",[],""
1243,"ground_consecration_enemy","You are on an enemy's Consecrated Ground.","","","Consecrated Ground","[9038,476]",1,3,"","","","",30,208,"","",2,"",1,1,"",0,"","RefreshWhenRemoved","","","","",4,"","",0,[],"","",[],"",[],[],"[9038,476]",[3816],"","","","","","",[],"",[],""
1244,"soulrend","You are taking Chaos Damage over time.","","","Soulrend",[452],1,3,"","","",1,30,987,1,"",2,"",1,1,"",0,"","SoulrendDebuff","","","","",4,"","",0,[],"","",[],"",[],[],[452],[],"","","","","","",[],"",[],""
1245,"dark_ritual","You are taking Chaos Damage over time.","","","Bane","[452,12906]",1,3,"","","",1,30,990,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[452,12906]",[],"","","","","","",[],"",[],""
1246,"storm_barrier_support_damage","You deal more Damage of types matching your Channelled Skill's Gem's tags","","","Infusion","[9850,8845,8844,8843,8846,11406,450]",1,2,"","","",1,30,991,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[9850,8845,8844,8843,8846,11406,450]",[],"","","","","","",[],"",[],""
1247,"reduced_fire_resistance_from_skill","You have lowered Fire Resistance.","","","Fire Exposure",[144],1,13,"","","","",30,1002,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[144],[17419],"","","","","","",[],"",[],""
1248,"reduced_cold_resistance_from_skill","You have lowered Cold Resistance.","","","Cold Exposure",[146],1,13,"","","","",30,1003,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[146],[17419],"","","","","","",[],"",[],""
1249,"reduced_lightning_resistance_from_skill","You have lowered Lightning Resistance.","","","Lightning Exposure",[148],1,13,"","","","",30,1004,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[148],"[17419,18248]","","","","","","",[],"",[],""
1250,"synthesis_camera_lens_debuff","You are slowed and taking Cold Damage over time","","","Void Lens","[1976,345]",1,3,"","","","",30,1025,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[1976,345]",[],"","","","","","",[],"",[],""
1251,"player_aura_spell_damage","Grants more spell damage, and increased spell critical strike chance. Create consecrated ground when you hit Rare or Unique enemies","",1,"Zealotry Aura","[8863,8864,555,7480,450,95,1033,24,1902,450,18550]",1,3,"","","","",30,993,1,"",1,"",1,1,"",0,"","","",1,"","",4,"",1,0,[],"","",[],"",[],[],"[8863,8864,555,7480,450,95,1033,24,1902,450,18550]",[],"","","","","","",[],"",[],""
1252,"divine_tempest_stage","You're gathering energy from all around you, preparing to unleash it.","","","Divine Ire",[],1,4,1,"",8869,1,30,994,1,"",6,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1253,"player_aura_damage_over_time","Grants more Damage over Time, and increased skill duration","",1,"Malevolence Aura","[8871,8870,18515,7564,1033,24,1902,450,18550]",1,3,"","","","",30,996,1,"",1,"",1,1,"",0,"","","",1,"","",4,"",1,0,[],"","",[],"",[],[],"[8871,8870,18515,7564,1033,24,1902,450,18550]",[],"","","","","","",[],"",[],""
1254,"rapid_fire_charge","","","","[UNUSED] Not Currently Used",[],1,1,1,"","","",30,43,1,"",6,"",1,1,"",0,"","RapidFireCharge","","","","",1,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1255,"soulrend_cold","You are taking Cold Damage over time","","","Soulchill",[1976],1,3,"","","",1,30,998,1,"",2,"",1,1,"",0,"","SoulrendDebuff","","","","",4,"","",0,[],"","",[],"",[],[],[1976],[],"","","","","","",[],"",[],""
1256,"ghost_dance_stacks","You have Ghost Shrouds.","","","Ghost Shroud",[],1,4,1,14769,8920,"",30,1008,1,"",17,"",1,1,"",0,"","GhostDanceStacks","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1257,"ghost_dance","",1,"","",[],1,3,"","","","",30,0,1,"",17,"",1,1,"",0,"","GhostDance","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1258,"spell_boost_charge","This spell has built up Intensity from consecutive casts. Removed by moving.","","","Intensity",[],1,1,1,"","","",30,1020,1,"",6,"",1,1,"",0,"","SpellBoostCharge","","","","",1,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1259,"anticipation","",1,"","",[],1,1,1,"","","",30,0,1,"",17,"",1,1,"",0,"","Anticipation","","","","",1,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1260,"synthesis_fragment_entry_hide_player","",1,"","",[],1,2,"","","","",30,1012,1,"",17,"",1,1,"",0,"","SynthesisEntryHidePlayer","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1261,"synthesis_fragment_entry_scan_player","",1,"","",[],1,2,"","","","",30,1013,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1262,"synthesis_turret_charge_projectile_target","You have been marked. Filimites in the arena will fire projectiles at you as you move or charge up a larger projectile while you are stationary.","","","Mark of the Synthete",[],1,2,"","","","",30,1024,1,"",2,"",1,1,"",0,"","SynthesisTurretChargeProjectileTarget","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1263,"cat_aspect_inactive","",1,"","",[],1,2,"","","","",30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1264,"bird_aspect_inactive","",1,"","",[],1,2,"","","","",30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1265,"unique_flask_bottled_purity","",1,"","Bottled Purity","[9087,8801,14549]",1,3,"","","","",30,0,1,"",4,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[9087,8801,14549]",[],"","","","","","",[],"",[],""
1266,"synthesis_decay_effect","You are slowed while in the decayed area of the Memory. You will be removed from the Memory if you travel too far into the decayed area.","","","Decaying Memory",[7295],1,3,"","","","",30,1017,1,"",2,"",1,1,"",0,"","SynthesisDecayDebuff","","","","",4,"","",0,[],"","",[],"",[],[],[7295],[],"","","","","","",[],"",[],""
1267,"dominance_aura_strength","",1,"","",[2002],1,3,"","","","",30,1028,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[2002],[],"","","","","","",[],"",[],""
1268,"high_templar_unique_aura_cannot_crit","You cannot deal Critical Strikes","","","Garb of the Ephemeral",[692],1,3,"","","","",30,1033,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[692],[],"","","","","","",[],"",[],""
1269,"high_templar_unique_aura_cannot_be_slowed","Your Action Speed cannot be modified to below base value","","","Garb of the Ephemeral",[3382],1,3,"","","","",30,1033,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[3382],[],"","","","","","",[],"",[],""
1270,"divinity","You are larger, deal more Elemental Damage, take less Elemental Damage and are immune to Curses.","","","Divinity","[716,9116,9117,9120,744]",1,3,"","","","",30,1021,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[716,9116,9117,9120,744]",[],"","","","","","",[],"",[],""
1271,"player_aura_accuracy_and_crits","You have additional Accuracy and increased Critical Strike Chance","",1,"Precision Aura","[9587,83,553,13189,1033,24,1902,450,18550]",1,3,"","","","",30,1022,1,"",1,"",1,1,"",0,"","","",1,"","",4,"",1,0,[],"","",[],"",[],[],"[9587,83,553,13189,1033,24,1902,450,18550]",[],"","","","","","",[],"",[],""
1272,"support_aura_duration_reserve_buff","",1,"","",[],1,3,"","","","",30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1273,"dominance_aura_dexterity","",1,"","",[95],1,3,"","","","",30,1028,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[95],[],"","","","","","",[],"",[],""
1274,"dominance_aura_intelligence","",1,"","",[216],1,3,"","","","",30,1028,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[216],[],"","","","","","",[],"",[],""
1275,"synthesis_boss_slow","You have reduced Action Speed","","","Void Snare",[345],1,3,"","","","",30,1026,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[345],[],"","","","","","",[],"",[],""
1276,"storm_burst_orb_count","You have Storm Burst orbs that will explode when you stop channelling","","","Storm Burst",[],1,4,1,"",9269,"",30,1031,1,"",17,"",1,1,"",0,"","StormBurstDisplayBuff","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1277,"synthesis_laser_slow","You have reduced Action Speed","","","Void Snare",[345],1,3,"","","","",30,1032,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[345],[],"","","","","","",[],"",[],""
1278,"synthesis_reduced_aggro","",1,"","",[6193],"",3,"","","","",30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[6193],[],"","","","","","",[],"",[],""
1279,"instant_movement_skill_delay","",1,"","",[],1,2,"","","","",30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1280,"quick_guard","A percentage of all Damage from Hits is taken from this buff before your Life or Energy Shield. ","",1,"Steelskin","[1033,7634]",1,3,1,"",9838,"",30,1036,1,"",1,"",1,1,"",0,"","QuickGuardBuff","","","","",4,"","",0,[],"","",[],"",[9344],[2636],"[1033,7634,9344]",[9523],"","","","","","",[],"",[],""
1281,"interpolate_stat","",1,"","",[],"",1,"","","","",30,0,1,"",17,"",1,1,"",0,"","InterpolateStat","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1282,"quick_block","","",1,"[UNUSED] Quick Block",[],1,3,"","","","",30,1044,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1283,"cyclone_channelled_stage","You have stages from channelling Cyclone. These stages will be lost while not channelling.","","","Cyclone",[],1,3,1,"",9287,"",30,1045,1,"",6,"",1,1,"",0,"","DecayingStageBuff","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1284,"bladestorm_sandstorm","You are in a Sand Bladestorm, granting you increased movement speed.","","","Sand Bladestorm","[9309,177]","",3,"","","","",30,1046,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[9309,177]",[],"","","","","","",[],"",[],""
1285,"bladestorm_bloodstorm","You are in a Blood Bladestorm","","","Blood Bladestorm",[9308],"",3,"","","","",30,1047,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[9308],[],"","","","","","",[],"",[],""
1286,"blood_stance","You are in Blood Stance, deal more area damage with melee attacks, and have less area of effect with melee attacks.","",1,"Blood Stance","[9311,9379,9378,4941,12920]",1,2,"","","","",10,1049,1,"",1,"",1,1,"",0,"","","","","","",4,"",1,0,[],"","",[],"",[],[],"[9311,9379,9378,4941,12920]",[],"","","","","","",[],"",[],""
1287,"sand_stance","You are in Sand Stance, deal less area damage with melee attacks, and have more area of effect with melee attacks.","",1,"Sand Stance","[9312,9379,9378,175,9207]",1,2,"","","","",10,1048,1,"",1,"",1,1,"",0,"","","","","","",4,"",1,0,[],"","",[],"",[],[],"[9312,9379,9378,175,9207]",[],"","","","","","",[],"",[],""
1288,"berserk","You deal more damage, have more attack speed, more movement speed and take less damage.","","","Berserk","[9318,9321,9322,9319,9846,9561,716,2602,645]",1,2,"","","",1,30,1055,1,"",1,"",1,1,"",0,"","BerserkBuff","","","","",4,"","",0,[],"","",[],"",[],[],"[9318,9321,9322,9319,9846,9561,716,2602,645]",[],"","","","","","",[],"",[],""
1289,"frozen_in_time","","","","","[9328,476]","",2,"","","","",30,1052,1,"",17,1,1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],"[9320,977,1302]","[9328,476]",[],"","","","","","",[],"",[],""
1290,"shrine_resonating","You have a chance to gain a Power, Frenzy or Endurance Charge on Hit and on Kill, and gain extra bonuses from Charges.","",1,"Charged Shrine","[7475,3942,554,363,499,6451,445,142,9540,5699]",1,3,"","","","",30,1053,1,"",7,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[7475,3942,554,363,499,6451,445,142,9540,5699]",[17378],"","","","","","",[],"",[],""
1291,"shrine_gloom","You gain a portion of Non-Chaos Damage as extra Chaos Damage and Enemies you Kill have a chance to Explode, dealing a portion of their Maximum Life as Chaos Damage. ","",1,"Gloom Shrine","[7117,4469,5699]",1,3,"","","","",30,1054,1,"",7,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[7117,4469,5699]",[17378],"","","","","","",[],"",[],""
1292,"support_slashing_movement_skill_buff","Your next Travel skill will be faster. Doesn't apply to skills supported by Close Combat Support.","","","Combat Rush",[9336],1,2,"","","","",30,1091,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[9336],[],"","","","","","",[],"",[],""
1293,"tormented_spirit_tether","",1,"","",[],1,1,"","","","",30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1294,"magnetic_charge_aura","",1,"","",[9389],1,3,"","","","",30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[9389],[],"","","","","","",[],"",[],""
1295,"legion_banner_aura","You are dealing increased Damage, have increased Attack and Cast speed and take reduced Damage.","","","Eternal Empire Aura","[24,716,1902,476]",1,3,"","","","",30,1059,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[24,716,1902,476]",[],"","","","","","",[],"",[],""
1296,"remove_when_aura_removed","",1,"","",[],1,1,"","","","",30,0,1,"",17,"",1,1,"",0,"","RemoveWhenAuraRemoved","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1297,"blood_armour","You are in Blood Stance, nearby enemies are maimed and take increased physical damage.","",1,"Flesh","[9311,1073,13021]",1,2,"","","","",11,1062,1,"",1,"",1,1,"",0,"","BloodSandArmour","","","","",4,"",1,0,[],"","",[],"",[],[],"[9311,1073,13021]",[],"","","","","","",[],"",[],""
1298,"sand_armour","You are in Sand Stance, nearby enemies are blinded and you take less damage from enemies which are not nearby.","",1,"Stone","[9312,9520,1073,13021]",1,2,"","","","",11,1061,1,"",1,"",1,1,"",0,"","BloodSandArmour","","","","",4,"",1,0,[],"","",[],"",[],[],"[9312,9520,1073,13021]",[],"","","","","","",[],"",[],""
1299,"sand_armour_debuff","",1,"","",[9519],1,3,"","","","",30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[9519],[],"","","","","","",[],"",[],""
1300,"legion_reward_display","",1,"","","[2441,9854,17566]",1,1,"","","","",30,0,1,"",17,"",1,1,"",0,"","LegionRewardDisplay","","","","",4,"","",0,[],"","",[],"",[],[],"[2441,9854,17566]",[],"","","","","","",[],"",[],""
1301,"life_recoup","",1,"","",[17783],1,1,"","","","",30,0,1,1,17,"",1,"","",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[17783],[],"","","","","","",[],"",[],""
1302,"negative_life_recoup","",1,"","",[17784],1,1,"","","","",30,0,1,1,17,"",1,"","",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[17784],[],"","","","","","",[],"",[],""
1303,"player_physical_damage_aura","You will take more physical damage from all sources. This effect will become more powerful as you stay in this aura longer.","","","Pride","[9747,1033,5221]",1,3,"","","","",30,1068,1,"",2,"",1,1,"",0,"","PhysicalDamageAura","",1,"","",4,"",1,0,[],"","",[],"",[],[],"[9747,1033,5221]",[],"","","","","","",[],"",[],""
1304,"flask_draining_lasso","You are being slowed by Aukuna's Lasso and are losing flask charges! Run away to break the tether.","","","Aukuna's Lasso","[9570,9569]",1,3,"","","","",30,1085,1,"",2,"",1,1,"",0,"","FlaskDrainingDebuff","","","","",4,"","",0,[],"","",[],"",[],[],"[9570,9569]",[],"","","","","","",[],"",[],""
1305,"attached_retract_arrow","You have been punctured by Lioneye's Arrows. It will cause Bleeding and Maim when he retracts them out of you.","","","Lioneye's Arrows",[],1,4,1,"",9573,"",30,1074,1,"",2,"",1,1,"",0,"","AttachedRetractArrow","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1306,"soulrend_physical","You are taking Physical Damage over time","","","Soulrend",[353],1,3,"","","",1,30,1000,1,"",2,"",1,1,"",0,"","SoulrendDebuff","","","","",4,"","",0,[],"","",[],"",[],[],[353],[],"","","","","","",[],"",[],""
1307,"generic_monster_enrage_invisible","",1,"","Enrage","[177,70,24,476,216]",1,3,"","","","",30,0,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[177,70,24,476,216]",[],"","","","","","",[],"",[],""
1308,"elemental_ailments_go_to_owner","",1,"","",[9605],1,3,"","","","",30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[9605],[],"","","","","","",[],"",[],""
1309,"necromancer_skeleton_buff","",1,"","","[177,70]",1,3,"","","","",30,1077,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[177,70]",[],"","","","","","",[],"",[],""
1310,"champion_planted_banner_regen_aura","",1,"","",[450],1,3,"","","","",30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[450],[],"","","","","","",[],"",[],""
1311,"number_of_endurance_charges_lost_recently","",1,"","",[],"",3,"","","",1,30,0,1,"",17,"","","","",0,1,"ActionRecentlyCounterBuff","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1312,"berserker_warcry","",1,"","","[24,70]",1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],"[24,70]",[],"","","","","","",[],"",[],""
1313,"bane_of_legends_movement_speed","",1,"","",[177],1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[177],[],"","","","","","",[],"",[],""
1314,"bane_of_legends_attack_speed","",1,"","",[70],1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[70],[],"","","","","","",[],"",[],""
1315,"slayer_crit_multi_aura","Your critical strike multiplier is lower while near a Slayer.","","","Overwhelm",[95],"",3,"","","","",30,1082,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[95],[],"","","","","","",[],"",[],""
1316,"flicker_strike_speed_boost","You have increased Movement Speed","",1,"Flicker Strike",[177],1,2,"","","","",30,1083,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[177],[],"","","","","","",[],"",[],""
1317,"fidelitas_lightning_charged","",1,"","","[658,56]","",3,"","","","",30,1084,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[658,56]",[],"","","","","","",[],"",[],""
