"rownum","Id","i32","WorldAreasKeys","i32","i32","BossMonsterSpawnChance","BossMonsterCount","BossMonster_MonsterVarietiesKeys","bool","[i32]","[string]","TagsKeys","MinLevel","MaxLevel","WorldAreas2","i32","PackFormation","i32","bool","[rid]","bool","bool","bool","bool","[string]","NecropolisPack"
1899,"breach-uber-cold-map2",0,[1084],7,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1900,"breach-uber-cold-map3",0,[1084],7,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1901,"breach-uber-lightning-map1",0,[1085],7,9,100,1,[5212],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1902,"breach-uber-lightning-map2",0,[1085],7,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1903,"breach-uber-lightning-map3",0,[1085],7,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1904,"breach-uber-physical-map1",0,[1081],7,9,100,1,[5224],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1905,"breach-uber-physical-map2",0,[1081],7,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1906,"breach-uber-physical-map3",0,[1081],7,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1907,"breach-uber-chaos-map1",0,[1082],7,9,100,1,[5198],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1908,"breach-uber-chaos-map2",0,[1082],7,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1909,"breach-uber-chaos-map3",0,[1082],7,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1910,"breach-fire-standalone",0,[0],7,9,100,1,[5182],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],485
1911,"breach-cold-standalone",0,[0],7,9,100,1,[5205],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],486
1912,"breach-lightning-standalone",0,[0],7,9,100,1,[5211],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],487
1913,"breach-physical-standalone",0,[0],7,9,100,1,[5223],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],488
1914,"breach-chaos-standalone",0,[0],7,9,100,1,[5197],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],489
1915,"legion-karui-melee-standalone",0,[0],4,6,100,1,[7451],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],525
1916,"legion-karui-ranged-standalone",0,[0],4,6,100,1,[7454],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],525
1917,"legion-eternal-melee-standalone",0,[0],4,6,100,1,[7472],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],526
1918,"legion-eternal-ranged-standalone",0,[0],4,6,100,1,[7475],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],526
1919,"legion-maraketh-melee-standalone",0,[0],4,6,100,1,[7502],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],527
1920,"legion-maraketh-ranged-standalone",0,[0],3,5,100,1,[7505],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],527
1921,"legion-templar-melee-standalone",0,[0],4,6,100,1,[7535],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],528
1922,"legion-templar-ranged-standalone",0,[0],3,5,100,1,[7532],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],528
1923,"legion-vaal-melee-standalone",0,[0],4,6,100,1,[7567],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],529
1924,"legion-vaal-ranged-standalone",0,[0],3,5,100,1,[7564],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],529
1925,"p2-crossroads-traps",0,[104],2,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1926,"rampage-leaguestone",0,[0],10,14,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1927,"mudflats-karui",0,[0],5,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1928,"parasite-bandits",0,[0],5,10,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1929,"harbinger-tigers1",0,"[1087,1088,1089,1253,1254,1255]",3,6,50,1,"[5717,5718,5719,5720,5721]","",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1930,"harbinger-cannibals1",0,"[1087,1088,1089,1253,1254,1255]",4,8,50,1,"[2783,5717,5718,5719,5720,5721]","",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1931,"harbinger-cannibals2",0,"[1087,1088,1089,1253,1254,1255]",4,8,50,1,"[5717,5718,5719,5720,5721]","",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1932,"harbinger-shieldcrab1",0,"[1087,1088,1089,1253,1254,1255]",5,9,50,1,"[5717,5718,5719,5720,5721]","",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1933,"harbinger-crabs1",0,"[1087,1088,1089,1253,1254,1255]",6,10,50,1,"[5717,5718,5719,5720,5721]","",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1934,"harbinger-tigers2",0,[1256],3,6,50,1,"[5723,5724,5725,5726,5727]","",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1935,"harbinger-cannibals3",0,[1256],4,8,50,1,"[2783,5723,5724,5725,5726,5727]","",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1936,"harbinger-cannibals4",0,[1256],4,8,50,1,"[5723,5724,5725,5726,5727]","",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1937,"harbinger-shieldcrab2",0,[1256],5,9,50,1,"[5723,5724,5725,5726,5727]","",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1938,"harbinger-crabs2",0,[1256],6,10,50,1,"[5723,5724,5725,5726,5727]","",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1939,"abyss_skeletons",3,[0],1,1,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1940,"abyss_chasm1",4,[0],1,1,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1941,"machinarium_vaal1",0,[1126],4,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1942,"machinarium_vaal2",0,[1126],6,10,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1943,"machinarium_vaal3",0,[1126],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1944,"machinarium_vaal4",0,[1126],5,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1945,"shaperinfluence-golems1",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1946,"shaperinfluence-golems2",2,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1947,"shaperinfluence-golems3",2,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1948,"shaperinfluence-golems4",2,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1949,"shaperinfluence-citystalkers1",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1950,"shaperinfluence-citystalkers2",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1951,"chaos-spacecitystalkers1",0,[166],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1952,"shaperinfluence-bosspack1",0,[0],5,8,100,1,[2054],1,[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1953,"shaperinfluence-bosspack2",0,[0],5,8,100,1,[2055],1,[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1954,"zanaatlasquest5elderpack",1,[0],4,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1955,"laboratory-ambushpack1",0,[0],4,4,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1956,"laboratory-ambushpack2",0,[0],4,4,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1957,"elderinfluence-portal1",0,[0],5,8,100,1,[6260],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1958,"elderinfluence-portal2",4,[0],5,8,100,1,[6261],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1959,"elderinfluence-portal3",3,[0],5,8,100,1,[6262],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1960,"elderinfluence-tentacleminion1",1,[0],5,10,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1961,"Master_TH_Shipgraveyard-entrypack",0,[1506],6,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1962,"Master_TH_Shipgraveyard-piratepack1",0,[1506],6,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
1963,"bestiary_hellion",1,[0],4,6,0,0,[],"",[0],[],"[92,57,102,96]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1964,"bestiary_rhoa",1,[0],4,6,0,0,[],"",[0],[],"[90,92,57,113]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1965,"bestiary_tiger",1,[0],4,6,0,0,[],"",[0],[],"[96,57,102,100,108]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1966,"bestiary_hellion2",1,[0],4,6,0,0,[],"",[0],[],"[67,57,102,114,115]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1967,"bestiary_lynx",1,[0],4,6,0,0,[],"",[0],[],"[67,57,111,98]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1968,"bestiary_chieftain",1,[0],4,6,0,0,[],"",[0],[],"[96,57,97,100]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1969,"bestiary_monkey",1,[0],4,6,0,0,[],"",[0],[],"[96,57,97,100]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1970,"bestiary_goatmen",1,[0],4,6,0,0,[],"",[0],[],"[92,57,67,96]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1971,"bestiary_wolf",1,[0],4,6,0,0,[],"",[0],[],"[67,95,57,94]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1972,"bestiary_hound",1,[0],4,6,0,0,[],"",[0],[],"[111,57,102,108,112]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1973,"bestiary_pitbull",1,[0],4,6,0,0,[],"",[0],[],"[111,57,94,105]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1974,"bestiary_beast",1,[0],4,6,0,0,[],"",[0],[],"[95,57,99,96,97,100]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1975,"bestiary_ursa",1,[0],4,6,0,0,[],"",[0],[],"[96,95,57,104]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1976,"bestiary_bull",1,[0],4,6,0,0,[],"",[0],[],"[67,57,105,113]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1977,"bestiary_spiker",1,[0],4,6,0,0,[],"",[0],[],"[113,57,115,114]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1978,"bestiary_kiweth",1,[0],4,6,0,0,[],"",[0],[],"[113,92,111,57,114]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1979,"bestiary_vulture",1,[0],4,6,0,0,[],"",[0],[],"[93,109,57,98]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1980,"bestiary_rhex",1,[0],4,6,0,0,[],"",[0],[],"[67,103,57,92]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1981,"bestiary_forestsnake",1,[0],4,6,0,0,[],"",[0],[],"[96,57,97,100,110]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1982,"bestiary_sandsnake",1,[0],4,6,0,0,[],"",[0],[],"[67,104,57,103,105]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1983,"bestiary_iguana",1,[0],4,6,0,0,[],"",[0],[],"[67,104,57,103,105,115]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1984,"bestiary_carrionqueen",1,[0],4,6,0,0,[],"",[0],[],"[103,104,105,57,92]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1985,"bestiary_sandleaper",1,[0],4,6,0,0,[],"",[0],[],"[109,111,57,103]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1986,"bestiary_devourer",1,[0],4,6,0,0,[],"",[0],[],"[96,57,101,98,107,110]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1987,"bestiary_plaguespider",1,[0],4,6,0,0,[],"",[0],[],"[95,110,57,107,101]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1988,"bestiary_platedspider",1,[0],4,6,0,0,[],"",[0],[],"[95,93,57,107,101]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1989,"bestiary_spider",1,[0],4,6,0,0,[],"",[0],[],"[96,57,101,107,98]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1990,"bestiary_scorpion",1,[0],4,6,0,0,[],"",[0],[],"[104,67,57,92,113]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1991,"bestiary_parasiticsquid",1,[0],4,6,0,0,[],"",[0],[],"[95,93,57,110,114]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1992,"bestiary_sirenspawn",1,[0],4,6,0,0,[],"",[0],[],"[95,90,109,57,112,108]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1993,"bestiary_squid",1,[0],4,6,0,0,[],"",[0],[],"[95,93,99,112,57,108]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1994,"bestiary_sandspitter",1,[0],4,6,0,0,[],"",[0],[],"[57,90,92,95,110]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1995,"bestiary_shieldcrab",1,[0],4,6,0,0,[],"",[0],[],"[57,90,92,95,110]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1996,"bestiary_crab",1,[0],4,6,0,0,[],"",[0],[],"[97,96,57]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1997,"bestiary_crab2",1,[0],4,6,0,0,[],"",[0],[],"[90,64,103,57,111]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1998,"bestiary_frog",1,[0],4,6,0,0,[],"",[0],[],"[110,112,57,105,108]",0,100,[],0,"",0,"",[],1,"","",1,[],""
1999,"bestiary_gemfrog",1,[0],4,6,0,0,[],"",[0],[],"[108,57,114,115]",0,100,[],0,"",0,"",[],1,"","",1,[],""
2000,"bestiary_tigerboss",1,[0],1,1,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],"","","",1,[],""
2001,"bestiary_rhexboss",1,[0],1,1,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],"","","",1,[],""
2002,"bestiary_scorpionboss",1,[0],1,1,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],"","","",1,[],""
2003,"bestiary_crabboss",1,[0],1,1,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],"","","",1,[],""
2004,"bestiary_purgehound",1,[0],4,6,0,0,[],"",[0],[],"[57,103,104,105,93]",0,100,[],0,"",0,"",[],1,"","",1,[],""
2005,"bestiary_harvest_beast_red",1,[0],4,7,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2006,"bestiary_harvest_hellion_red",1,[0],4,7,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2007,"bestiary_harvest_bramblehulk_red",1,[0],4,7,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2008,"bestiary_harvest_squid_green",1,[0],4,7,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2009,"bestiary_harvest_vultureparasite_green",1,[0],5,7,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2010,"bestiary_harvest_platedscorpion_green",1,[0],4,7,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2011,"bestiary_harvest_rhex_blue",1,[0],4,7,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2012,"bestiary_harvest_nessacrab_blue",1,[0],4,7,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2013,"bestiary_harvest_goatman_blue",1,[0],4,7,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2014,"tigerboss-spiritworld",0,[1299],6,10,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2015,"birdboss-snakepacks",0,[1302],6,10,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2016,"birdboss-avianpacks",0,[1302],6,10,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2017,"birdboss-chimeralpacks",0,[1302],6,10,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2018,"birdboss-rhexpacks",0,[1302],6,10,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2019,"BestiaryLeague_CrabBoss-miscpack",0,[1300],6,10,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2020,"royale_beach1",0,[1375],3,5,0,0,[],"",[1],"[""BeachBottomWet""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2021,"royale_beach2",0,[1375],3,5,0,0,[],"",[1],"[""BeachBottomWet""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2022,"royale_beach3",0,[1375],3,5,0,0,[],"",[1],"[""BeachBottomWet""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2023,"royale_plains1",0,[1375],4,8,0,0,[],"",[1],"[""RoyalePlains""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2024,"royale_desert1",0,[1375],4,8,0,0,[],"",[1],"[""RoyaleDesert""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2025,"royale_desert2",1,[1375],4,8,0,0,[],"",[1],"[""RoyaleDesert""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2026,"royale_iceberg1",1,[1375],4,8,0,0,[],"",[1],"[""RoyaleIceberg""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2027,"royale_iceberg2",0,[1375],4,8,0,0,[],"",[1],"[""RoyaleIceberg""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2028,"royale_boiling1",0,[1375],4,8,0,0,[],"",[1],"[""RoyaleBoilingLake""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2029,"royale_boiling2",0,[1375],4,8,0,0,[],"",[1],"[""RoyaleBoilingLake""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2030,"royale_swamp1",0,[1375],4,8,0,0,[],"",[1],"[""RoyaleSwamp""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2031,"royale_swamp2",0,[1375],4,8,0,0,[],"",[1],"[""RoyaleSwamp""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2032,"royale_forest1",1,[1375],6,9,0,0,[],"",[1],"[""RoyaleForest""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2033,"royale_city1",0,[1375],3,8,0,0,[],"",[1],"[""RoyaleCity""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2034,"royale_city2",0,[1375],5,9,0,0,[],"",[1],"[""RoyaleCity""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2035,"royale_city3",0,[1375],7,13,0,0,[],"",[1],"[""RoyaleCity""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2036,"incursion-temple-fire1",1,"[295,296,297,298,299,300,301]",5,8,0,0,[],"",[1],"[""IncursionFloorOld""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2037,"incursion-temple-lightning1",1,"[295,296,297,298,299,300,301]",5,8,0,0,[],"",[1],"[""IncursionFloorOld""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2038,"incursion-temple-blood1",1,"[299,300,301]",5,8,0,0,[],"",[1],"[""IncursionFloorOld""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2039,"incursion-temple-construct1",1,"[295,296,297,298,299,300,301]",5,8,0,0,[],"",[1],"[""IncursionFloorOld""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2040,"incursion-temple-snake1",0,"[295,296,297,298,299,300,301]",5,8,0,0,[],"",[1],"[""ForestFloor""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2041,"incursion-temple-snake2",0,"[295,296,297,298,299,300,301]",5,8,0,0,[],"",[1],"[""IncursionFloorOld""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2042,"incursion-temple-fragment1",0,"[295,296,297,298,299,300,301]",5,8,0,0,[],"",[1],"[""IncursionFloorOld""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2043,"incursion-temple-gemmonsters1",0,"[295,296,297,298,299,300,301]",5,8,0,0,[],"",[1],"[""ForestFloor""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2044,"incursion-temple-monkeys1",1,"[295,296,297,298,299,300,301]",8,12,0,0,[],"",[1],"[""ForestFloor""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2045,"incursion-temple-wraiths1",1,"[295,296,297,298,299,300,301]",5,8,0,0,[],"",[1],"[""IncursionFloorOld""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2046,"incursion-temple-map-fire1",1,"[302,303,304]",5,8,0,0,[],"",[1],"[""IncursionFloorOld""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2047,"incursion-temple-map-lightning1",1,"[302,303,304]",5,8,0,0,[],"",[1],"[""IncursionFloorOld""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2048,"incursion-temple-map-blood1",1,"[302,303,304]",5,8,0,0,[],"",[1],"[""IncursionFloorOld""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2049,"incursion-temple-map-chaos1",1,"[302,303,304]",5,8,0,0,[],"",[1],"[""IncursionFloorOld""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2050,"incursion-temple-map-construct1",1,"[302,303,304]",5,8,0,0,[],"",[1],"[""IncursionFloorOld""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2051,"incursion-temple-map-snake1",0,"[302,303,304]",5,8,0,0,[],"",[1],"[""ForestFloor""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2052,"incursion-temple-map-snake2",0,"[302,303,304]",5,8,0,0,[],"",[1],"[""IncursionFloorOld""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2053,"incursion-temple-map-fragment1",0,"[302,303,304]",5,8,0,0,[],"",[1],"[""IncursionFloorOld""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2054,"incursion-temple-map-gemmonsters1",0,"[302,303,304]",5,8,0,0,[],"",[1],"[""ForestFloor""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2055,"incursion-temple-map-monkeys1",1,"[302,303,304]",8,12,0,0,[],"",[1],"[""ForestFloor""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2056,"incursion-temple-map-wraiths1",1,"[302,303,304]",5,8,0,0,[],"",[1],"[""IncursionFloorOld""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2057,"incursion-temple-map-minions1",1,[0],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2058,"delve-amplifier-pack",0,[0],4,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2059,"delve-skeleton-pack",0,[0],8,12,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2060,"delve-essence-pack",0,[0],8,12,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2061,"delve-azurite-weta-pack",2,[0],3,5,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2062,"delve-azurite-spider-pack",2,[0],3,5,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2063,"delve-azurite-monkey-pack",0,[0],4,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2064,"delve-azurite-bat-pack",0,[0],4,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2065,"delve-rhoa-pack",1,[0],6,10,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2066,"delve-rhoa-pack2",2,[0],4,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2067,"delve-wolf-pack",1,[0],6,10,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2068,"delve-furyhound-pack",0,[0],6,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2069,"delve-mossmonster-pack",0,[0],4,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2070,"delve-crab-pack",1,[0],5,10,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2071,"delve-hellion-pack",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2072,"delve-ghostpirate-pack",1,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2073,"delve-cavedweller",1,[0],3,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2074,"delve-bat",1,[0],4,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2075,"delve-monkey",1,[0],4,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2076,"delve-qiongqi",1,[0],2,4,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2077,"delve-weta",1,[0],4,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2078,"delve-spider",1,[0],4,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2079,"delve-skeleton-fire",0,[0],8,12,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2080,"delve-skeleton-phys",0,[0],8,12,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2081,"delve-skeleton-cold",0,[0],8,12,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2082,"betrayal-siegepack1",2,[0],5,8,25,1,[7202],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2083,"betrayal-siegepack2",1,[0],5,10,25,1,[7202],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2084,"betrayal-siegepack3",0,[0],6,10,25,1,[7202],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2085,"betrayal-cartguard1",1,[0],4,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
