"rownum","Id","Text","SoundFile","ParrotSoundFile","i32","i32"
5456,"Str4b_Cooldown_01_03","I need more time!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_Cooldown_01_03.ogg","",10000,200000
5457,"Str4b_Cooldown_02_01","I'm not ready!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_Cooldown_02_01.ogg","",10000,200000
5458,"Str4b_Cooldown_02_02","I'm not ready!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_Cooldown_02_02.ogg","",10000,200000
5459,"Str4b_Cooldown_02_03","I'm not ready!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_Cooldown_02_03.ogg","",10000,200000
5460,"Str4b_Cooldown_03_01","I can't yet!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_Cooldown_03_01.ogg","",10000,200000
5461,"Str4b_Cooldown_03_02","I can't yet!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_Cooldown_03_02.ogg","",10000,200000
5462,"Str4b_Cooldown_03_03","I can't yet!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_Cooldown_03_03.ogg","",10000,200000
5463,"Str4b_CooldownNoCombat_01_01","I need more time.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_CooldownNoCombat_01_01.ogg","",10000,200000
5464,"Str4b_CooldownNoCombat_01_02","I need more time.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_CooldownNoCombat_01_02.ogg","",10000,200000
5465,"Str4b_CooldownNoCombat_01_03","I need more time.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_CooldownNoCombat_01_03.ogg","",10000,200000
5466,"Str4b_CooldownNoCombat_02_01","I'm not ready.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_CooldownNoCombat_02_01.ogg","",10000,200000
5467,"Str4b_CooldownNoCombat_02_02","I'm not ready.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_CooldownNoCombat_02_02.ogg","",10000,200000
5468,"Str4b_CooldownNoCombat_02_03","I'm not ready.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_CooldownNoCombat_02_03.ogg","",10000,200000
5469,"Str4b_CooldownNoCombat_03_01","I can't yet.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_CooldownNoCombat_03_01.ogg","",10000,200000
5470,"Str4b_CooldownNoCombat_03_02","I can't yet.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_CooldownNoCombat_03_02.ogg","",10000,200000
5471,"Str4b_CooldownNoCombat_03_03","I can't yet.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_CooldownNoCombat_03_03.ogg","",10000,200000
5472,"Str4b_EmptyFlaskCombat_01_01","It's empty!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EmptyFlaskCombat_01_01.ogg","",10000,200000
5473,"Str4b_EmptyFlaskCombat_01_02","It's empty!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EmptyFlaskCombat_01_02.ogg","",10000,200000
5474,"Str4b_EmptyFlaskCombat_01_03","It's empty!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EmptyFlaskCombat_01_03.ogg","",10000,200000
5475,"Str4b_EmptyFlaskCombat_02_01","None left!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EmptyFlaskCombat_02_01.ogg","",10000,200000
5476,"Str4b_EmptyFlaskCombat_02_02","None left!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EmptyFlaskCombat_02_02.ogg","",10000,200000
5477,"Str4b_EmptyFlaskCombat_02_03","None left!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EmptyFlaskCombat_02_03.ogg","",10000,200000
5478,"Str4b_EmptyFlaskCombat_02_04","None left!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EmptyFlaskCombat_02_04.ogg","",10000,200000
5479,"Str4b_EmptyFlaskCombat_03_01","It's dry!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EmptyFlaskCombat_03_01.ogg","",10000,200000
5480,"Str4b_EmptyFlaskCombat_03_02","It's dry!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EmptyFlaskCombat_03_02.ogg","",10000,200000
5481,"Str4b_EmptyFlaskCombat_03_03","It's dry!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EmptyFlaskCombat_03_03.ogg","",10000,200000
5482,"Str4b_EmptyFlaskNoCombat_01_01","None left.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EmptyFlaskNoCombat_01_01.ogg","",10000,200000
5483,"Str4b_EmptyFlaskNoCombat_01_02","None left.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EmptyFlaskNoCombat_01_02.ogg","",10000,200000
5484,"Str4b_EmptyFlaskNoCombat_01_03","None left.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EmptyFlaskNoCombat_01_03.ogg","",10000,200000
5485,"Str4b_EmptyFlaskNoCombat_02_01","It's empty.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EmptyFlaskNoCombat_02_01.ogg","",10000,200000
5486,"Str4b_EmptyFlaskNoCombat_02_02","It's empty.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EmptyFlaskNoCombat_02_02.ogg","",10000,200000
5487,"Str4b_EmptyFlaskNoCombat_03_01","It's dry.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EmptyFlaskNoCombat_03_01.ogg","",10000,200000
5488,"Str4b_EmptyFlaskNoCombat_03_02","It's dry.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EmptyFlaskNoCombat_03_02.ogg","",10000,200000
5489,"Str4b_EngageAutomaton_01_01","Soulless one!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageAutomaton_01_01.ogg","",10000,200000
5490,"Str4b_EngageAutomaton_01_02","Soulless one!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageAutomaton_01_02.ogg","",10000,200000
5491,"Str4b_EngageAutomaton_01_03","Soulless one!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageAutomaton_01_03.ogg","",10000,200000
5492,"Str4b_EngageAutomaton_02_01","Good riddance!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageAutomaton_02_01.ogg","",10000,200000
5493,"Str4b_EngageAutomaton_02_02","Good riddance!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageAutomaton_02_02.ogg","",10000,200000
5494,"Str4b_EngageAutomaton_02_03","Good riddance!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageAutomaton_02_03.ogg","",10000,200000
5495,"Str4b_EngageAutomaton_03_01","Meet your maker!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageAutomaton_03_01.ogg","",10000,200000
5496,"Str4b_EngageAutomaton_03_02","Meet your maker!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageAutomaton_03_02.ogg","",10000,200000
5497,"Str4b_EngageAutomaton_03_03","Meet your maker!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageAutomaton_03_03.ogg","",10000,200000
5498,"Str4b_EngageBeast_01_01","Foul beast!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageBeast_01_01.ogg","",10000,200000
5499,"Str4b_EngageBeast_01_02","Foul beast!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageBeast_01_02.ogg","",10000,200000
5500,"Str4b_EngageBeast_01_03","Foul beast!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageBeast_01_03.ogg","",10000,200000
5501,"Str4b_EngageBeast_01_04","Foul beast!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageBeast_01_04.ogg","",10000,200000
5502,"Str4b_EngageBeast_01_05","Foul beast!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageBeast_01_05.ogg","",10000,200000
5503,"Str4b_EngageBeast_02_01","Become dirt!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageBeast_02_01.ogg","",10000,200000
5504,"Str4b_EngageBeast_02_02","Become dirt!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageBeast_02_02.ogg","",10000,200000
5505,"Str4b_EngageBeast_02_03","Become dirt!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageBeast_02_03.ogg","",10000,200000
5506,"Str4b_EngageBeast_02_04","Become dirt!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageBeast_02_04.ogg","",10000,200000
5507,"Str4b_EngageBug_01_01","Puny!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageBug_01_01.ogg","",10000,200000
5508,"Str4b_EngageBug_01_02","Puny!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageBug_01_02.ogg","",10000,200000
5509,"Str4b_EngageBug_01_03","Puny!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageBug_01_03.ogg","",10000,200000
5510,"Str4b_EngageBug_01_04","Puny!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageBug_01_04.ogg","",10000,200000
5511,"Str4b_EngageBug_02_01","Insect!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageBug_02_01.ogg","",10000,200000
5512,"Str4b_EngageBug_02_02","Insect!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageBug_02_02.ogg","",10000,200000
5513,"Str4b_EngageBug_02_03","Insect!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageBug_02_03.ogg","",10000,200000
5514,"Str4b_EngageBug_03_01","Cretin!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageBug_03_01.ogg","",10000,200000
5515,"Str4b_EngageBug_03_02","Cretin!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageBug_03_02.ogg","",10000,200000
5516,"Str4b_EngageBug_03_03","Cretin!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageBug_03_03.ogg","",10000,200000
5517,"Str4b_EngageElemental_01_01","Magick fiend!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageElemental_01_01.ogg","",10000,200000
5518,"Str4b_EngageElemental_01_02","Magick fiend!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageElemental_01_02.ogg","",10000,200000
5519,"Str4b_EngageElemental_01_03","Magick fiend!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageElemental_01_03.ogg","",10000,200000
5520,"Str4b_EngageElemental_02_01","Cursed one!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageElemental_02_01.ogg","",10000,200000
5521,"Str4b_EngageElemental_02_02","Cursed one!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageElemental_02_02.ogg","",10000,200000
5522,"Str4b_EngageElemental_02_03","Cursed one!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageElemental_02_03.ogg","",10000,200000
5523,"Str4b_EngageElemental_03_01","Disappear!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageElemental_03_01.ogg","",10000,200000
5524,"Str4b_EngageElemental_03_02","Disappear!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageElemental_03_02.ogg","",10000,200000
5525,"Str4b_EngageElemental_03_03","Disappear!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageElemental_03_03.ogg","",10000,200000
5526,"Str4b_EngageHuman_01_01","Weakling!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageHuman_01_01.ogg","",10000,200000
5527,"Str4b_EngageHuman_01_02","Weakling!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageHuman_01_02.ogg","",10000,200000
5528,"Str4b_EngageHuman_01_03","Weakling!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageHuman_01_03.ogg","",10000,200000
5529,"Str4b_EngageHuman_02_01","You shall fall!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageHuman_02_01.ogg","",10000,200000
5530,"Str4b_EngageHuman_02_02","You shall fall!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageHuman_02_02.ogg","",10000,200000
5531,"Str4b_EngageHuman_02_03","You shall fall!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageHuman_02_03.ogg","",10000,200000
5532,"Str4b_EngageHuman_03_01","Back down!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageHuman_03_01.ogg","",10000,200000
5533,"Str4b_EngageHuman_03_02","Back down!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageHuman_03_02.ogg","",10000,200000
5534,"Str4b_EngageHuman_03_03","Back down!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageHuman_03_03.ogg","",10000,200000
5535,"Str4b_EngageHuman_03_04","Back down!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageHuman_03_04.ogg","",10000,200000
5536,"Str4b_EngageMonstrosity_01_01","Monstrous fiend!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageMonstrosity_01_01.ogg","",10000,200000
5537,"Str4b_EngageMonstrosity_01_02","Monstrous fiend!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageMonstrosity_01_02.ogg","",10000,200000
5538,"Str4b_EngageMonstrosity_01_03","Monstrous fiend!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageMonstrosity_01_03.ogg","",10000,200000
5539,"Str4b_EngageMonstrosity_02_01","Gruesome creature!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageMonstrosity_02_01.ogg","",10000,200000
5540,"Str4b_EngageMonstrosity_02_02","Gruesome creature!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageMonstrosity_02_02.ogg","",10000,200000
5541,"Str4b_EngageMonstrosity_02_03","Gruesome creature!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageMonstrosity_02_03.ogg","",10000,200000
5542,"Str4b_EngageMonstrosity_03_01","Gruesome creature!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageMonstrosity_03_01.ogg","",10000,200000
5543,"Str4b_EngageMonstrosity_03_02","Wretch!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageMonstrosity_03_02.ogg","",10000,200000
5544,"Str4b_EngageMonstrosity_03_03","Wretch!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageMonstrosity_03_03.ogg","",10000,200000
5545,"Str4b_EngageMonstrosity_03_04","Wretch!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageMonstrosity_03_04.ogg","",10000,200000
5546,"Str4b_EngageSkeleton_01_01","Frail!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageSkeleton_01_01.ogg","",10000,200000
5547,"Str4b_EngageSkeleton_01_02","Frail!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageSkeleton_01_02.ogg","",10000,200000
5548,"Str4b_EngageSkeleton_01_03","Frail!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageSkeleton_01_03.ogg","",10000,200000
5549,"Str4b_EngageSkeleton_02_01","You'll break!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageSkeleton_02_01.ogg","",10000,200000
5550,"Str4b_EngageSkeleton_02_02","You'll break!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageSkeleton_02_02.ogg","",10000,200000
5551,"Str4b_EngageSkeleton_02_03","You'll break!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageSkeleton_02_03.ogg","",10000,200000
5552,"Str4b_EngageSkeleton_03_01","Crumble!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageSkeleton_03_01.ogg","",10000,200000
5553,"Str4b_EngageSkeleton_03_02","Crumble!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageSkeleton_03_02.ogg","",10000,200000
5554,"Str4b_EngageSkeleton_03_03","Crumble!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageSkeleton_03_03.ogg","",10000,200000
5555,"Str4b_EngageUndead_01_01","Return to death!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageUndead_01_01.ogg","",10000,200000
5556,"Str4b_EngageUndead_01_02","Return to death!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageUndead_01_02.ogg","",10000,200000
5557,"Str4b_EngageUndead_01_03","Return to death!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageUndead_01_03.ogg","",10000,200000
5558,"Str4b_EngageUndead_02_01","Pitiful!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageUndead_02_01.ogg","",10000,200000
5559,"Str4b_EngageUndead_02_02","Pitiful!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageUndead_02_02.ogg","",10000,200000
5560,"Str4b_EngageUndead_02_03","Pitiful!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageUndead_02_03.ogg","",10000,200000
5561,"Str4b_EngageUndead_02_04","Pitiful!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageUndead_02_04.ogg","",10000,200000
5562,"Str4b_EngageUndead_03_01","Rejoin the earth!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageUndead_03_01.ogg","",10000,200000
5563,"Str4b_EngageUndead_03_02","Rejoin the earth!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageUndead_03_02.ogg","",10000,200000
5564,"Str4b_EngageUndead_03_03","Rejoin the earth!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageUndead_03_03.ogg","",10000,200000
5565,"Str4b_EngageUndead_03_04","Rejoin the earth!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageUndead_03_04.ogg","",10000,200000
5566,"Str4b_EngageVaal_01_01","I don't think so!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageVaal_01_01.ogg","",10000,200000
5567,"Str4b_EngageVaal_01_02","I don't think so!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageVaal_01_02.ogg","",10000,200000
5568,"Str4b_EngageVaal_02_01","Science won't save you!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageVaal_02_01.ogg","",10000,200000
5569,"Str4b_EngageVaal_02_02","Science won't save you!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageVaal_02_02.ogg","",10000,200000
5570,"Str4b_EngageVaal_02_03","Science won't save you!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageVaal_02_03.ogg","",10000,200000
5571,"Str4b_EngageVaal_03_01","Maniac!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageVaal_03_01.ogg","",10000,200000
5572,"Str4b_EngageVaal_03_02","Maniac!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageVaal_03_02.ogg","",10000,200000
5573,"Str4b_EngageVaal_03_03","Maniac!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_EngageVaal_03_03.ogg","",10000,200000
5574,"Str4b_InventoryFull_01_01","I've no more room. ","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_InventoryFull_01_01.ogg","",10000,200000
5575,"Str4b_InventoryFull_01_02","I've no more room. ","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_InventoryFull_01_02.ogg","",10000,200000
5576,"Str4b_InventoryFull_01_03","I've no more room. ","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_InventoryFull_01_03.ogg","",10000,200000
5577,"Str4b_InventoryFull_02_01","I've nowhere to keep that.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_InventoryFull_02_01.ogg","",10000,200000
5578,"Str4b_InventoryFull_02_02","I've nowhere to keep that.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_InventoryFull_02_02.ogg","",10000,200000
5579,"Str4b_InventoryFull_02_03","I've nowhere to keep that.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_InventoryFull_02_03.ogg","",10000,200000
5580,"Str4b_InventoryFull_02_04","I've nowhere to keep that.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_InventoryFull_02_04.ogg","",10000,200000
5581,"Str4b_InventoryFull_03_02","My satchel is full.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_InventoryFull_03_02.ogg","",10000,200000
5582,"Str4b_InventoryFull_03_03","My satchel is full.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_InventoryFull_03_03.ogg","",10000,200000
5583,"Str4b_InventoryFull_03_04","My satchel is full.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_InventoryFull_03_04.ogg","",10000,200000
5584,"Str4b_LevelUp_01","Tempered by victory!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_LevelUp_01.ogg","",10000,200000
5585,"Str4b_LevelUp_02","Forged by flame!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_LevelUp_02.ogg","",10000,200000
5586,"Str4b_LevelUp_03","My strength grows!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_LevelUp_03.ogg","",10000,200000
5587,"Str4b_LevelUp_04","My story continues.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_LevelUp_04.ogg","",10000,200000
