"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","i32_64"
7361,"GAAhuanaArrowRain",[617],[1100],[50],1,0,0
7362,"GAAncestralIceArcherArrowRain",[617],"[1100,454]","[60,10]",1,0,0
7363,"GAMoltenHulkFireSlam",[617],"[1099,1229]","[50,15]",1,0,0
7364,"GATasalioTuataraRunAttack","[617,2358]",[],[],1,0,0
7365,"GSAncestralColdTurtleBreath","[617,12512]","[659,2564,2693]","[-35,1,-75]",1.75,0,1024416809
7366,"GAAncestralLeagueKaruiDrunkVomit",[617],[1099],[50],5,0,1022739087
7367,"GAAncestralLeagueKaruiHulkCharge","[617,110,683,197]","[10627,401]","[400,700]",1,0,0
7368,"GSAncestralDruidTotemChannelHeal",[12512],[659],[-90],1,0,0
7369,"GAUtulaXSlamLacerate",[617],[1099],[50],1,0,0
7370,"GSAncestralTurtleShield",[12512],[659],[-80],1,0,0
7371,"GAAncestralLeagueJadeChop","[617,12512]",[1229],[40],1,0,0
7372,"GSAncestralMooncasterWave","[617,110]","[1100,2564,401]","[50,2,35]",0.8,0,1022739087
7373,"GAKahuturoaLeapSlamWeaponSwing",[617],[2693],[-20],1,0,0
7374,"GAKahuturoaSlamCircle",[617],[2693],[-20],1,0,0
7375,"GSKuniKuniCorpseChannel",[12512],[659],[-90],1,0,0
7376,"GAAncestralJadePrison","[12512,2968]",[],[],0,0,0
7377,"GSAncestralJadeRockExplosion",[617],[],[],1.25,0,1025758986
7378,"GAAncestralJadePrisonFieldItem","[12512,2968]",[],[],0,0,0
7379,"GAAncestralWhipMaceHit",[617],[],[],1,0,0
7380,"GSUltimatumColdInfectionAoEAlwaysFreeze","[617,198]",[201],[30],5.2,0,1028497028
7381,"GSUltimatumDaemonFlamethrowerTriple",[617],[],[],7.0594,0,1027906470
7382,"GAAzmeriDropBearImpact",[617],[],[],1,0,0
7383,"GAAzmeriHulkCharge","[617,110,683,197]","[10627,401]","[300,450]",1,0,0
7384,"GAAzmeriHulkLeapImpact",[617],[],[],1,0,0
7385,"GAAzmeriHulkSlam","[617,12512]","[12821,1229]","[100,4]",1,0,0
7386,"GSVoodooKingRitual","[12512,7295,7296]",[],[],1,0,0
7387,"GSAzmeriFungusZombieDeathExplosion",[617],[],[],3.25,0,1024551027
7388,"GSAzmeriPrimordialScreech","[617,12512]","[659,13688]","[-55,5000]",1.125,0,1023477285
7389,"GAAzmeriPrimordialLeapSlash",[617],[],[],1,0,0
7390,"GAAzmeriFallenStagVineVomit",[617],"[1229,3364,6056]","[25,100,0]",1,0,0
7391,"GAAzmeriFallenHooksDashSlash",[617],[],[],1,0,0
7392,"GSVoodooKingPullLifeforce",[12512],[],[],1,0,0
7393,"GSVoodooKingOrbExplode",[617],[],[],4,0,1024953680
7394,"GSAzmeriBabyExplosion",[617],[],[],2.5,0,1025758986
7395,"GAAzmeriTendrilSentinalSpiralStab","[617,12512]",[1229],[18],1,0,0
7396,"GAAzmeriCaveDwellerDash",[],[],[],1,0,0
7397,"GSAzmeriVirulentPod",[617],[1102],[60],1,0,0
7398,"GAAzmeriCarnivorousPlantVineCascade",[617],[],[],1,0,0
7399,"GAAzmeriGullGoliathGroundSlam","[617,12512]",[],[],1,0,0
7400,"GAAzmeriGullGoliathGroundSlamEnraged","[617,12512]",[],[],1,0,0
7401,"GAAzmeriGullGoliathLeapSlam",[617],[],[],1,0,0
7402,"GAAzmeriGullGoliathLeapSlamEnraged",[617],[],[],1,0,0
7403,"GAAzmeriGullGoliathSunderSlam",[617],[],[],1,0,0
7404,"GAAzmeriGullGoliathSunderSlamEnd",[617],[],[],1,0,0
7405,"GAAzmeriPict2HFabricationSlam","[617,12512]",[1229],[12],1,0,0
7406,"GSAzmeriSwampToadExplode",[617],[],[],4,0,1026443497
7407,"GSAzmeriSwampToadExplodeStaffPict",[617],[],[],3.85,0,1025758986
7408,"GSScreecherScreech","[617,12512]","[10269,1102,1099,1100,1101]","[100,20,20,20,20]",0.75,0,1025624769
7409,"GSScreecherDeathPulse","[617,2968]",[],[],1,0,0
7410,"GSMannequinExplosion",[617],"[1099,1101,1780]","[25,25,100]",2.5,0,1024416809
7411,"GSMannequinExplosionScorch",[617],"[1099,1101,8657,1780]","[25,25,100,100]",2.5,0,1024416809
7412,"GAVoodooKingVineCascadeSmall",[617],[1102],[25],1,0,0
7413,"GAVoodooKingVineCascadeBig",[617],[1102],[25],1,0,0
7414,"GAVoodooKingVineSlam","[617,12512]",[1102],[30],1,0,0
7415,"GAVoodooKingWitherSlam",[617],[],[],1,0,0
7416,"GAVoodooKingDeathEffigyPulse",[617],[],[],1,0,0
7417,"GAAzmeriFallenStagChargeKnockback","[1846,617,12512,110]","[401,10627]","[100,100]",1,0,0
7418,"GSAzmeriHailrakeIceNova",[617],[454],[20],3.3,0,1025624769
7419,"GSAzmeriHailrakeIceNovaAtlasUber",[617],[454],[20],3.3,0,1025624769
7420,"GSAzmeriAdmiralCannonball",[617],[],[],2.35,0,1025087898
7421,"GSAzmeriTentacleMonsterChannel",[2968],[],[],1,0,0
7422,"GSAzmeriTentacleMonsterBeam",[617],[],[],1.5,0,1024014156
7423,"GSAzmeriTentacleMonsterShockExplode",[617],[],[],4,0,1025087898
7424,"GSAzmeriDemonBossCorruptExplode",[617],[],[],1,0,0
7425,"GSVoodooKingBugBombImpact",[617],[],[],2.75,0,1028443341
7426,"GSUberMapDaemonOrionImpact",[617],"[1099,1101,1102]","[25,25,25]",3,0,0
7427,"GAFellshrineReaperBossComboLeftSlash","[617,110,10640]",[],[],1,0,0
7428,"GAFellshrineReaperBossComboRightSlash","[617,110,10640]",[],[],1,0,0
7429,"GAFellshrineReaperBossReaperDash",[617],[],[],1,0,0
7430,"GAFellshrineReaperBossDashImpactSlash","[617,110,10640]",[],[],1,0,0
7431,"GAFellshrineReaperBossLacerate",[617],[],[],1,0,0
7432,"GSCopperHeraldOfSkyfall",[617],"[1099,610,2693]","[75,30,-90]",18,0,1038845215
7433,"GSCopperHeraldOfThunder",[],"[658,1723,2693]","[50,18,-90]",17,0,1038845215
7434,"GSCopperHeraldOfSkyfallTriggered",[617],"[1099,610,2693]","[75,30,-90]",6.5,0,1027101164
7435,"GSCopperHeraldOfThunderTriggered",[],"[658,1723,2693]","[50,18,-90]",6,0,1026564293
7436,"GSBismuthTornadoFire",[617],[1099],[60],2,0,1024148374
7437,"GSBismuthTornadoCold",[617],[1100],[60],2,0,1024148374
7438,"GSBismuthTornadoLightning",[617],[1101],[60],2,0,1024148374
7439,"GSKalguurPrimordialMonster1Burst","[617,12512]",[],[],2,0.04,0
7440,"GSCardMonsterFire","[617,12512]",[],[],1,0,0
7441,"GSVirisiumBossTriggerCracks","[617,12512]",[],[],1,0,0
7442,"GSPietyGauntletBloodOrbExplosion",[617],[],[],5,0,1023947047
7443,"GAZAngerGroundslamUnarmed","[617,12512]","[1229,2969]","[15,25]",1,0,0
7444,"GAZAngerBurningGroundSlam","[617,12512]","[1229,481,2969,8657]","[13,60,25,100]",1,0,0
7445,"GAZAngerStomp","[617,12512]",[14401],[100],1,0,0
7446,"GSZAngerSolarOrbNova","[617,12512]",[8657],[100],4,0,1028443341
7447,"GSBenevolenceBossFusionBlast","[617,12512,196,195]","[6785,8658,8659,8657]","[100,100,100,100]",1.5,0,1029785518
7448,"GSBenevolenceBossEmberTendrilTrigger","[617,12512,195,1927]",[8657],[20],0.35,0,1031127695
7449,"IgnoranceBeamDamage","[617,1927,12512]","[21251,356,8402,16450]","[0,5000,-20,30]",0.37,0,1031127695
7450,"IgnoranceIceNovaSlam","[617,12512]","[2969,659,482]","[35,-75,80]",1.125,0,1031127695
7451,"GSIgnoranceLaserBeam","[617,1927,12512,21135,196]",[8659],[100],0.18,0,1030188171
7452,"GSIgnoranceLaserBeam2","[617,1927,12512,21135]",[8658],[100],0.22,0,1030188171
7453,"GABenevolenceBossDoubleFrontSlam","[617,12512]","[1229,482]","[35,50]",1,0,0
7454,"GSFragmentOfBenevolenceKillZone","[617,12512]",[481],[80],4.02,0,1028443341
7455,"GSBenevolenceBossEyebeamBlast","[617,12512]","[10656,2969]","[100,20]",2.5,0,1030121062
7456,"GSBenevolenceBossEyebeamBlastBulletHellVariant","[617,12512]",[6785],[100],1.7,0,1030121062
7457,"GAAngerFissureSlamTrail","[617,12512]",[481],[60],1,0,0
7458,"GSBenevolenceBossTantacleWave","[617,12512,18486]",[],[],12.5,0,1030121062
7459,"GAAngerLeapAttack","[617,12512]",[],[],1,0,0
7460,"GAEGAngerAimLine","[617,12512]",[],[],1,0,0
7461,"GSIgnoranceSkyFallImpact","[617,12512]","[482,8658]","[75,100]",0.9,0,1030456607
7462,"GSIgnoranceBossBigBlast","[617,12512,18486]","[2969,659]","[300,-65]",2.8,0,1031127695
7463,"GSBenevolenceBossShrinkingFireNova","[617,12512,2968]",[],[],0,0,0
7464,"GSBenevolenceBossEyebeamIceBlast","[617,12512]","[10656,454]","[200,50]",2.5,0,1030121062
7465,"GSZanaWalkerProjImpact","[617,12512]",[483],[60],2.5,0,1028443341
7466,"GAStompDetonateWaveEG","[617,12512]",[],[],1,0,0
7467,"GSZanaHumanoidEliteStormCallSingle",[12512],"[482,8658]","[60,100]",2.55,0,1028443341
7468,"GSZanaHumanoidEliteSoulBeam","[12512,617]","[482,454,659]","[70,20,-30]",4,0,1028443341
7469,"GAZanaSpikerRain","[617,12512]",[5411],[100],1,0,0
7470,"GAZanaHoundChargeEnd","[617,12512]",[481],[25],1,0,0
7471,"GAZanaHoundGroundSlam","[617,12512]","[1229,2969]","[12,25]",1,0,0
7472,"GSZanaWyvernStormCall","[617,12512]","[483,658]","[60,25]",2.75,0,1028443341
7473,"GSFragmentOfAngerUltimate","[617,12512]","[6817,610]","[1,33]",3,0,1028443341
7474,"GAFragmentOfAngerExplosiveArrowDetonation","[617,12512]","[1099,8657]","[65,100]",1,0,0
7475,"GABenevolenceTeleSlam","[617,12512]",[2969],[100],1,0,0
7476,"GSAngerBossOrbShatter","[617,12512]",[],[],3,0,1028443341
7477,"GAAngerBigStomp","[617,12512]",[],[],1,0,0
7478,"GSqwe_GAqwe_NEW_ENTRIES_GO_ABOVE_ME","[617,12512]",[],[],1,0,0
7479,"SpellNovaElderGuardianLightning","[617,1927]",[316],[-25],3.375,0,1022739087
7480,"SpellNovaElderGuardianLightningWeak","[617,1927]",[316],[-25],2.7,0,1022739087
7481,"SpellNovaElderGarden",[617],[],[],1.3333,0,1025222115
7482,"SpellNovaGuardianRiverFrog",[617],[5750],[-25],4.5455,0,1028443341
7483,"SpellNovaCrabBossGeyser",[617],[5750],[-60],0.6818,0,1027101164
7484,"SpawnArakaaliHatchling",[4520],[],[],1,0,0
7485,"SpawnBlightHatchling",[2458],"[882,2153,4767]","[410,2,-90]",1,0,0
7486,"SupportLesserReducedManaCost",[],[],[],1,0,0
7487,"SpiderGodActivateLaserToward",[],[2693],[-50],10,0,1024685244
7488,"SpiderGodActivateLaserTowardMap",[],[2693],[-50],6,0,1024685244
7489,"SpiderGodActivateLaserTowardMaligaroGauntlet",[],[2693],[-50],10,0,1024685244
7490,"SpiderGodActivateLaserAway",[],[2693],[-50],10,0,1024685244
7491,"SpiderGodActivateLaserAwayMap",[],[2693],[-50],6,0,1024685244
7492,"AttackVortex","[617,498]","[323,1101]","[70,60]",1,0,0
7493,"CorruptedBloodNova",[617],"[3189,1949]","[9000,3000]",0.5,0,1029248647
7494,"DelayedFireSpark",[498],"[356,659,5750,175]","[1500,-40,-75,25]",0.8333,0,1024416809
7495,"DelayedFireSparkAtlasUber",[498],"[356,659,5750,175]","[1500,-40,-75,25]",0.8333,0,1024416809
7496,"DelayedLightningSpark",[],"[356,659,5750,175]","[500,-40,-75,25]",1.5,0,1027101164
7497,"DelayedLightningSparkTriggerCascade",[6309],"[356,659,5750,175]","[2000,-40,-75,25]",2.55,0,1027101164
7498,"SummonedSparkDaemon","[2458,886]","[6104,882,2153,4767,175]","[100,241,1,-90,25]",1,0,0
7499,"SummonedSparkDaemonAtlasUber","[2458,886]","[6104,882,2153,4767,175]","[100,241,1,-90,25]",1,0,0
7500,"SummonedSparkDaemonLightning","[2458,886]","[6104,882,2153,4767,175]","[100,340,1,-90,25]",1,0,0
7501,"SummonedSparkDaemonLightningEpic","[2458,886]","[6104,882,2153,4767,175]","[100,356,1,-90,25]",1,0,0
7502,"AbyssSummonNormalSkeletons",[2458],"[882,2153,6142,214]","[275,1,90,3]",1,0,0
7503,"AbyssSummonNormalVoidBearer",[2458],"[882,2153,6142,214]","[276,1,156,2]",1,0,0
7504,"AbyssSummonNormalParasiticSquid",[2458],"[882,2153,6142,214]","[277,1,150,1]",1,0,0
7505,"AbyssSummonNormalVendigo",[2458],"[882,2153,6142,214]","[278,1,113,1]",1,0,0
7506,"AbyssSummonNormalMineBat",[2458],"[882,2153,6142,214]","[279,1,180,1]",1,0,0
7507,"AbyssSummonNormalGrubStationary",[2458],"[882,2153,4767,214]","[300,1,80,1]",1,0,0
7508,"AbyssSummonMagicSkeletons",[2458],"[882,2153,6142,2152]","[275,1,120,1]",1,0,0
7509,"AbyssSummonMagicVoidBearer",[2458],"[882,2153,6142,2152]","[276,1,195,1]",1,0,0
7510,"AbyssSummonMagicParasiticSquid",[2458],"[882,2153,6142,2152]","[277,1,125,1]",1,0,0
7511,"AbyssSummonMagicVendigo",[2458],"[882,2153,6142,2152]","[278,1,113,1]",1,0,0
7512,"AbyssSummonMagicMineBat",[2458],"[882,2153,6142,2152]","[279,1,180,1]",1,0,0
7513,"AbyssSummonMagicGrubStationary",[2458],"[882,2153,4767,2152]","[300,1,90,1]",1,0,0
7514,"AbyssSummonRareBoneStalker",[2458],"[882,2153,6142,2152]","[282,1,240,2]",1,0,0
7515,"AbyssSummonRareVendigo",[2458],"[882,2153,6142,2152]","[283,1,114,2]",1,0,0
7516,"AbyssSummonRareBoneHusk",[2458],"[882,2153,6142,2152]","[284,1,275,2]",1,0,0
7517,"AbyssSummonRareMineBat",[2458],"[882,2153,6142,2152]","[285,1,160,2]",1,0,0
7518,"AbyssSummonRareUndying",[2458],"[882,2153,6142,2152]","[286,1,198,2]",1,0,0
7519,"AbyssSummonCrackLeft",[2458],"[882,2153,6142,6811]","[289,1,80,-90]",1,0,0
7520,"AbyssSummonCrackRight",[2458],"[882,2153,6142,6811]","[289,1,80,90]",1,0,0
7521,"AbyssSummonCrackGrub",[2458],"[882,2153,4767]","[300,1,40]",1,0,0
7522,"AbyssSummonAbyssCrystalPillar","[2458,7294,7295,7296]","[882,2153,4767,2152]","[311,1,-50,3]",1,0,0
7523,"BestiarySpiderPlateSpiritBossSummon","[2458,2495,4869]","[882,2153,4767]","[335,6,40]",1,0,0
7524,"BetrayalModSummonCorpseVineDaemon","[2458,2495,4869]","[882,2153]","[375,1]",1,0,0
7525,"FireTailSpark","[1776,498]","[356,173,175]","[2000,8,25]",2,0,1027101164
7526,"LightningIncursionSpark","[1776,498]","[356,173,175]","[500,3,25]",2.25,0,1027101164
7527,"DelveDwellerSpark","[4577,1927,1776,498]","[356,173,175]","[1500,2,25]",2.25,0,1027101164
7528,"LakeBossSpark","[4577,1776]","[356,173,659,175]","[2500,2,-99,-50]",0.9,0,1027101164
7529,"LightningIncursionSparkEpic","[1776,498]","[356,173,175]","[500,5,25]",2.25,0,1027101164
7530,"TriggerCharge1",[],"[356,177]","[3000,50]",1,0,0
7531,"TriggerCharge2",[],"[356,177]","[2000,50]",1,0,0
7532,"TriggerCharge3",[],"[356,177]","[1000,50]",1,0,0
7533,"TriggeredFireOrbs","[617,1826]","[173,177,6112,5750]","[2,-40,100,30]",1.5,0,1022739087
7534,"SupportDecay",[],[],[],1.63,0,1028040688
7535,"SupportEfficacy",[],[],[],1,0,0
7536,"SupportVileToxins",[],[6117],[5],1,0,0
7537,"SupportMaim",[],"[5411,6085]","[30,10]",1,0,0
7538,"SupportMaimRoyale",[],[],[],1,0,0
7539,"SupportImmolate",[],[],[],0.8889,0,1024148374
7540,"SupportUnboundAilments",[],[],[],1,0,0
7541,"SupportBrutality","[4910,1711]",[],[],1,0,0
7542,"GarukhanComboAttack",[617],"[356,2693]","[300,-25]",1,0,0
7543,"EmptyActionSpell",[],[],[],1,0,0
7544,"EmptyActionSpellDaemon",[],[],[],1,0,0
7545,"EmptyActionSpellYugul",[],[],[],1,0,0
7546,"EmptyActionSpellGarukhan",[],[],[],1,0,0
7547,"EmptyActionSpellGarukhanTornadoes",[],[],[],1,0,0
7548,"EmptyActionSpellGarukhanMinions",[],[],[],1,0,0
7549,"EmptyActionSpellGarukhanMinions2",[],[],[],1,0,0
7550,"EmptyActionSpellAxisCasterArcticArmour",[],[],[],1,0,0
7551,"EmptyActionSpellAsixCasterFlameEnrage",[],[],[],1,0,0
7552,"EmptyActionSpellAxisBossLunaris",[],[],[],1,0,0
7553,"EmptyActionSpellLunarisSolaris",[],[],[],1,0,0
7554,"EmptyActionSpellBlackguardZombie",[],[],[],1,0,0
7555,"EmptyActionSpellAvatar",[],[],[],1,0,0
7556,"EmptyActionSpellBasilisk",[7294],[],[],1,0,0
7557,"EmptyActionSpellDelveStoneGaze","[7294,7295,7296]",[1210],[-50],1,0,0
7558,"EmptyActionSpellStoneGazeStatue",[],[],[],1,0,0
7559,"EmptyActionSpellPetrificationStatue",[],[],[],1,0,0
7560,"EmptyActionSpellDusk",[],[],[],1,0,0
7561,"EmptyActionSpellBoulderdash",[],[],[],1,0,0
7562,"EmptyActionSpellDoedreCursePillar",[],[],[],1,0,0
7563,"EmptyActionSpellDoedreCursePillarStandalone",[],[],[],1,0,0
7564,"EmptyActionSpellIzaroDaemon",[],[],[],1,0,0
7565,"EmptyActionSpellShavronneTeleport",[],[],[],1,0,0
7566,"EmptyActionSpellHarbingerBuffWeak",[],[],[],1,0,0
7567,"EmptyActionSpellHarbingerBuffStrong",[],[],[],1,0,0
7568,"EmptyActionSpellDropColdBeacon",[],[],[],1,0,0
7569,"EmptyActionSpellOverseerKrowMap",[],[],[],1,0,0
7570,"EmptyActionSpellOverseerKrowMapSpawners",[],[],[],1,0,0
7571,"EmptyActionSpellDroolmaw",[],[],[],1,0,0
7572,"EmptyActionSpellAbyssLichBoss1",[],[],[],1,0,0
7573,"EmptyActionSpellVastiri1",[],[6379],[1],1,0,0
7574,"EmptyActionSpellVastiri2",[],[6379],[2],1,0,0
7575,"EmptyActionSpellVastiri3",[],[6379],[3],1,0,0
7576,"EmptyActionSpellVastiri4",[],[6379],[4],1,0,0
7577,"EmptyActionSpellVastiriDelayedBlast",[],[6379],[5],1,0,0
7578,"EmptyActionSpellAbyssMonsterSpawnerTransitionParent",[],[],[],1,0,0
7579,"EmptyActionSpellAbyssMonsterSpawnerKillSelf",[],[],[],1,0,0
7580,"EmptyActionSpellStatueMage",[],[],[],1,0,0
7581,"EmptyActionSpellMatriarchZombieBoss",[],[],[],1,0,0
7582,"EmptyActionSpellAbyssBoneStalkerStealth",[],[],[],1,0,0
7583,"EmptyActionSpellAbyssBoneStalkerEpicSoulSpend",[],[],[],1,0,0
7584,"EmptyActionSpellProclamationBossSlam",[],[],[],1,0,0
7585,"EmptyActionSpellElderGuardianChaosGemoetry",[],[],[],1,0,0
7586,"EmptyActionSpellVilentaGeometry",[],[],[],1,0,0
7587,"EmptyActionSpellScorpionGeometry",[],[],[],1,0,0
7588,"EmptyActionSpellVilentaCombo",[],[],[],1,0,0
7589,"EmptyActionSpellVilentaSunder",[],[],[],1,0,0
7590,"EmptyActionSpellElderUber",[],[],[],1,0,0
7591,"EmptyActionSpellTentacleFiendProjectiles",[],[],[],1,0,0
7592,"EmptyActionSpellHolyGuardianSlam",[],[],[],1,0,0
7593,"EmptyActionSpellElderGuardianChaosCascade",[],[],[],1,0,0
7594,"EmptyActionSpellAbyssLichBoss2","[7294,7295,7296]",[],[],1,0,0
7595,"EmptyActionSpellElderGuardianHolySwordStorm",[],[],[],1,0,0
7596,"EASSanctumPurifierSwordStorm","[7295,7296,12512]",[],[],1,0,0
7597,"EmptyActionSpellBestiaryRavenStorm",[],[],[],1,0,0
7598,"EmptyActionSpellTigerHideAndSummonFriends",[],[],[],1,0,0
7599,"EmptyActionSpellTigerBanish",[],[],[],1,0,0
7600,"EmptyActionSpellBestiaryChimeraSpirit",[],[],[],1,0,0
7601,"EmptyActionSpellBestiaryMarakethBirdBossScreech",[],[],[],1,0,0
7602,"EmptyActionSpellBestiaryMarakethBirdBossScreech2",[],[],[],1,0,0
7603,"EmptyActionSpellBestiaryMarakethBirdBossScreech3",[],[],[],1,0,0
7604,"EmptyActionSpellBestiaryBeastSlamStorm",[],[],[],1,0,0
7605,"EmptyActionSpellBestiaryCrabBossRoar",[],[],[],1,0,0
7606,"EmptyActionSpellBestiaryTigerComboAttack",[],[],[],1,0,0
7607,"EmptyActionSpellAzmeriTigerComboAttack",[],[],[],1,0,0
7608,"EmptyActionSpellVaalArchitect2","[7294,7295,7296]",[],[],1,0,0
7609,"EmptyActionSpellSpikerTaunt",[],[],[],1,0,0
7610,"EmptyActionAttackBestiaryIguanaShardBarrage",[],[],[],1,0,0
7611,"EmptyActionSpellBestiaryModTaunt",[],[],[],1,0,0
7612,"EmptyActionSpellWest",[],[],[],1,0,0
7613,"EmptyActionSpell2West",[],[],[],1,0,0
7614,"EmptyActionIncursionWeaponStorm","[7294,7295,7296]",[],[],1,0,0
7615,"EmptyActionTriggerTriggerCascade","[7294,7295,7296]",[],[],1,0,0
7616,"EmptyActionBirdSpiritBoss",[],[1919],[-25],1,0,0
7617,"EmptyActionAttackArchitectCombo","[7294,7295,7296]","[323,1919]","[10,-25]",1,0,0
7618,"EmptyActionAttackTaowuDash","[7294,7295,7296]",[],[],1,0,0
7619,"EmptyActionAttackTaowuDashSwipe","[7294,7295,7296]",[],[],1,0,0
7620,"EmptyActionSpellArchitectCombo","[7294,7295,7296]",[],[],1,0,0
7621,"EmptyActionDemonSacrificialHeal",[],[1919],[-25],1,0,0
7622,"EmptyActionCommandTurrets1",[],[],[],1,0,0
7623,"EmptyActionCommandTurrets2",[],[],[],1,0,0
7624,"EmptyActionCommandTurrets3",[],[],[],1,0,0
7625,"EmptyActionPhantasmSacrifice",[],[],[],1,0,0
7626,"EmptyActionLightningOrbSacrifice",[],[],[],1,0,0
7627,"EmptyActionTrapLineCascade",[],[],[],1,0,0
7628,"EmptyActionIncursionProjectileRuckus","[7294,7295,7296]",[],[],1,0,0
7629,"EmptyActionMachinariumLightningSlam",[],[323],[35],1,0,0
7630,"EmptyActionMachinariumFireSlam",[],[323],[35],1,0,0
7631,"EmptyActionMachinariumRockFire",[],[323],[170],1,0,0
7632,"EmptyActionMachinariumRockIce",[],[323],[170],1,0,0
7633,"EmptyActionMachinariumRockLightning",[],[323],[170],1,0,0
7634,"EmptyActionQiongqiSpiked","[7294,7295,7296]",[1229],[50],1,0,0
7635,"EmptyActionThaneBetrayal","[7295,7296]","[323,1919]","[10,-25]",1,0,0
7636,"EmptyActionAttackToraFlip","[7295,7296]",[1919],[-25],1,0,0
7637,"EmptyActionAttackToraSnipe","[7295,7296]",[1919],[-25],1,0,0
7638,"EmptyActionAttackToraButterfly","[7295,7296]",[1919],[-25],1,0,0
7639,"EmptyActionAttackHakuSlashes","[7295,7296]","[1919,323]","[-25,20]",1,0,0
7640,"EmptyActionAttackHakuSlam","[7295,7296]","[1919,323]","[-25,40]",1,0,0
7641,"EmptyActionAttackKeemaFireWalls","[7295,7296]","[1919,323]","[-25,20]",1,0,0
7642,"EmptyActionSpellKeemaMortar","[7295,7296]",[],[],1,0,0
7643,"EmptyActionAttackThaneCombo1","[7295,7296]",[1919],[-25],1,0,0
7644,"EmptyActionAttackThaneCombo2","[7295,7296]",[1919],[-25],1,0,0
7645,"EmptyActionAttackVaganCleave","[7295,7296]",[1919],[-25],1,0,0
7646,"EmptyActionAttackVoriciWhirl","[7295,7296]",[1919],[-25],1,0,0
7647,"EmptyActionAttackVoriciMultiform","[7295,7296]",[],[],1,0,0
7648,"EmptyActionAttackCloneSlide","[7294,7295,7296]",[],[],1,0,0
7649,"EmptyActionAttackCloneWatch","[7294,7295,7296]",[],[],1,0,0
7650,"EmptyActionAttackGraviciusCombo","[7295,7296]",[1919],[-25],1,0,0
7651,"EmptyActionAttackGrennCombo1","[7295,7296]",[1919],[-25],1,0,0
7652,"EmptyActionAttackGrennCombo2","[7295,7296]","[1919,323]","[-25,60]",1,0,0
7653,"EmptyActionAttackLeoCombo","[7295,7296]",[1919],[-25],1,0,0
7654,"EmptyActionAttackAislinBackflip","[7295,7296]",[1919],[-25],1,0,0
7655,"EmptyActionAttackAislinBombThrow","[7295,7296]",[1919],[-25],1,0,0
7656,"EmptyActionAttackRinMultiProjectile","[7295,7296]",[1919],[-25],1,0,0
7657,"EmptyActionAttackRikerJumpShot","[7295,7296]",[1919],[-25],1,0,0
7658,"EmptyActionAttackRikerMultiShot","[7295,7296]",[1919],[-25],1,0,0
7659,"EmptyActionDashWraith",[],[],[],1,0,0
7660,"EmptyActionDashWraith2",[],[],[],1,0,0
7661,"EmptyActionDashWraithRuin",[13807],[],[],1,0,0
7662,"EmptyActionArmourFirestorm",[],[],[],1,0,0
7663,"EmptyActionProtoVaalRuckus",[],[],[],1,0,0
7664,"EmptyActionSonicPulse",[],[],[],1,0,0
7665,"EmptyActionMonkeyThrow","[7294,7295,7296]",[],[],1,0,0
7666,"EmptyActionFlameTornadoSummon","[7294,7295,7296]",[],[],1,0,0
7667,"EmptyActionFlameSwipes","[7294,7295,7296]",[],[],1,0,0
7668,"EmptyActionDelveNecromancer1","[7294,7295,7296]",[],[],1,0,0
7669,"EmptyActionDelveNecromancer2","[7294,7295,7296]",[],[],1,0,0
7670,"EmptyActionDelveNecromancer3","[7294,7295,7296]",[],[],1,0,0
7671,"EmptyActionDelveDweller","[7294,7295,7296]",[],[],1,0,0
7672,"EmptyActionTaowuGeyserSpam","[7294,7295,7296]",[],[],1,0,0
7673,"EmptyActionBetrayalJanusCascade","[7295,7296]",[],[],1,0,0
7674,"EmptyActionSynthesisColdCascade","[7295,7296]",[],[],1,0,0
7675,"EmptyActionSynthesisEnrageDrones","[7295,7296]",[],[],1,0,0
7676,"EmptyActionBetrayalJanusSpellBuff","[7295,7296]",[],[],1,0,0
7677,"EmptyActionBetrayalBreachProjectile","[7295,7296]",[],[],1,0,0
7678,"EmptyActionAbsorbProjectile","[7294,7295,7296]",[],[],1,0,0
7679,"EmptyActionNinjaCopFlip","[7295,7296]",[],[],1,0,0
7680,"EmptyActionNinjaCopTornado","[7295,7296]",[],[],1,0,0
7681,"EmptyActionNinjaCopQuicksand","[7295,7296]",[],[],1,0,0
7682,"EmptyActionZanaMeleeScourge","[7294,7295,7296]",[],[],1,0,0
7683,"EmptyActionProtoVaalGeyserSpam","[7294,7295,7296]",[],[],1,0,0
7684,"EmptyActionBetrayalSkeletonCannonDeploy","[7294,7295,7296]",[],[],1,0,0
7685,"EmptyActionBetrayalSkeletonCannonBombard","[7294,7295,7296]",[],[],1,0,0
7686,"EmptyActionSpellVaganKnives","[7295,7296]",[],[],1,0,0
7687,"EmptyActionSpellAislinVines","[7295,7296]",[],[],1,0,0
7688,"EmptyActionAttackSecretPoliceDaggers",[1112],[323],[60],1,0,0
7689,"EmptyActionSpellCameriaOrbShatter","[7295,7296]",[],[],1,0,0
