"rownum","Id","Tier","Mod","[i32]_28","[rid]_44","Icon","Type","Achievements"
1536,"TravelSkillCooldownSpeedReducedMovementSpeed",2,34458,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/EvasionAndPhasingNotable.dds",0,[]
1537,"TravelSkillCooldownSpeedReducedMovementSpeed2h",1,34459,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/EvasionAndPhasingNotable.dds",0,[]
1538,"TravelSkillCooldownSpeedReducedMovementSpeed2h",2,34460,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/EvasionAndPhasingNotable.dds",0,[]
1539,"MovementSpeedTravelSkillsDisabled",1,34461,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/quickstep.dds",0,[]
1540,"MovementSpeedTravelSkillsDisabled",2,34462,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/quickstep.dds",0,[]
1541,"MovementSpeedTravelSkillsDisabled2h",1,34463,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/quickstep.dds",0,[]
1542,"MovementSpeedTravelSkillsDisabled2h",2,34464,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/quickstep.dds",0,[]
1543,"ArcaneSurgeOnCriticalStrikeReducedArcaneSurgeEffect",1,34465,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/ManaandArcaneSurge.dds",0,[]
1544,"ArcaneSurgeOnCriticalStrikeReducedArcaneSurgeEffect",2,34466,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/ManaandArcaneSurge.dds",0,[]
1545,"ArcaneSurgeOnCriticalStrikeReducedArcaneSurgeEffect2h",1,34467,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/ManaandArcaneSurge.dds",0,[]
1546,"ArcaneSurgeOnCriticalStrikeReducedArcaneSurgeEffect2h",2,34468,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/ManaandArcaneSurge.dds",0,[]
1547,"ArcaneSurgeEffectReducedSelfBuffExpiry",1,34469,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/ManaandArcaneSurge.dds",0,[]
1548,"ArcaneSurgeEffectReducedSelfBuffExpiry",2,34470,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/ManaandArcaneSurge.dds",0,[]
1549,"ArcaneSurgeEffectReducedSelfBuffExpiry2h",1,34471,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/ManaandArcaneSurge.dds",0,[]
1550,"ArcaneSurgeEffectReducedSelfBuffExpiry2h",2,34472,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/ManaandArcaneSurge.dds",0,[]
1551,"OnslaughtSurgeEffectReducedSelfBuffExpiry",1,34473,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/AttackDamangeAndEvasionNotableIcon.dds",0,[]
1552,"OnslaughtSurgeEffectReducedSelfBuffExpiry",2,34474,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/AttackDamangeAndEvasionNotableIcon.dds",0,[]
1553,"OnslaughtSurgeEffectReducedSelfBuffExpiry2h",1,34475,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/AttackDamangeAndEvasionNotableIcon.dds",0,[]
1554,"OnslaughtSurgeEffectReducedSelfBuffExpiry2h",2,34476,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/AttackDamangeAndEvasionNotableIcon.dds",0,[]
1555,"OnslaughtOnKillReducedOnslaughtEffect",1,34477,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/AttackDamangeAndEvasionNotableIcon.dds",0,[]
1556,"OnslaughtOnKillReducedOnslaughtEffect",2,34478,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/AttackDamangeAndEvasionNotableIcon.dds",0,[]
1557,"OnslaughtOnKillReducedOnslaughtEffect2h",1,34479,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/AttackDamangeAndEvasionNotableIcon.dds",0,[]
1558,"OnslaughtOnKillReducedOnslaughtEffect2h",2,34480,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/AttackDamangeAndEvasionNotableIcon.dds",0,[]
1559,"UnholyMightChanceReducedSelfBuffExpiry",1,34481,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/ChaosDamage2.dds",0,[]
1560,"UnholyMightChanceReducedSelfBuffExpiry",2,34482,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/ChaosDamage2.dds",0,[]
1561,"UnholyMightChanceReducedSelfBuffExpiry2h",1,34483,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/ChaosDamage2.dds",0,[]
1562,"UnholyMightChanceReducedSelfBuffExpiry2h",2,34484,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/ChaosDamage2.dds",0,[]
1563,"PhasingOnKillReducedSelfBuffExpiry",1,34485,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/EvasionAndPhasingNotable.dds",0,[]
1564,"PhasingOnKillReducedSelfBuffExpiry",2,34486,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/EvasionAndPhasingNotable.dds",0,[]
1565,"PhasingOnKillReducedSelfBuffExpiry2h",1,34487,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/EvasionAndPhasingNotable.dds",0,[]
1566,"PhasingOnKillReducedSelfBuffExpiry2h",2,34488,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/EvasionAndPhasingNotable.dds",0,[]
1567,"LocalStunThresholdEnduranceChargeOnMeleeStun",1,34489,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/StunMastery.dds",0,[]
1568,"LocalStunThresholdEnduranceChargeOnMeleeStun",2,34490,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/StunMastery.dds",0,[]
1569,"DoubleStunDurationEnemyStunThreshold",1,34491,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/StunMastery.dds",0,[]
1570,"DoubleStunDurationEnemyStunThreshold",2,34492,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/StunMastery.dds",0,[]
1571,"DoubleStunDurationEnemyStunThreshold2h",1,34493,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/StunMastery.dds",0,[]
1572,"DoubleStunDurationEnemyStunThreshold2h",2,34494,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/StunMastery.dds",0,[]
1573,"FortifyOnMeleeStunChanceReducedFortifyDuration",1,34495,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/FortifyNotable1.dds",0,[]
1574,"FortifyOnMeleeStunChanceReducedFortifyDuration",2,34496,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/FortifyNotable1.dds",0,[]
1575,"FortifyOnMeleeStunChanceReducedFortifyDuration2h",1,34497,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/FortifyNotable1.dds",0,[]
1576,"FortifyOnMeleeStunChanceReducedFortifyDuration2h",2,34498,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/FortifyNotable1.dds",0,[]
1577,"SkillEffectDurationReducedCooldownRecovery",1,34499,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/potencyofwill.dds",0,[]
1578,"SkillEffectDurationReducedCooldownRecovery",2,34500,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/potencyofwill.dds",0,[]
1579,"SkillEffectDurationReducedCooldownRecovery2h",1,34501,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/potencyofwill.dds",0,[]
1580,"SkillEffectDurationReducedCooldownRecovery2h",2,34502,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/potencyofwill.dds",0,[]
1581,"CooldownRecoveryReducedSkillEffectDuration",1,34503,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/ReducedSkillEffectDurationNotable.dds",0,[]
1582,"CooldownRecoveryReducedSkillEffectDuration",2,34504,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/ReducedSkillEffectDurationNotable.dds",0,[]
1583,"CooldownRecoveryReducedSkillEffectDuration2h",1,34505,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/ReducedSkillEffectDurationNotable.dds",0,[]
1584,"CooldownRecoveryReducedSkillEffectDuration2h",2,34506,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/ReducedSkillEffectDurationNotable.dds",0,[]
1585,"FlaskChargeOnCriticalStrikeReducedFlaskEffect",1,34507,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/FlaskNotableFlasksLastLonger.dds",0,[]
1586,"FlaskChargeOnCriticalStrikeReducedFlaskEffect",2,34508,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/FlaskNotableFlasksLastLonger.dds",0,[]
1587,"FlaskChargeOnCriticalStrikeReducedFlaskEffect2h",1,34509,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/FlaskNotableFlasksLastLonger.dds",0,[]
1588,"FlaskChargeOnCriticalStrikeReducedFlaskEffect2h",2,34510,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/FlaskNotableFlasksLastLonger.dds",0,[]
1589,"FlaskEffectReducedFlaskChargesGained",1,34511,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/FlaskNotableFlasksLastLonger.dds",0,[]
1590,"FlaskEffectReducedFlaskChargesGained",2,34512,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/FlaskNotableFlasksLastLonger.dds",0,[]
1591,"FlaskEffectReducedFlaskChargesGained2h",1,34513,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/FlaskNotableFlasksLastLonger.dds",0,[]
1592,"FlaskEffectReducedFlaskChargesGained2h",2,34514,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/FlaskNotableFlasksLastLonger.dds",0,[]
1593,"CurseEffectIfMostlyExpiredReducedCurseEffect",1,34515,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/CurseAreaOfEffectNotable.dds",0,[]
1594,"CurseEffectIfMostlyExpiredReducedCurseEffect",2,34516,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/CurseAreaOfEffectNotable.dds",0,[]
1595,"CurseEffectIfMostlyExpiredReducedCurseEffect2h",1,34517,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/CurseAreaOfEffectNotable.dds",0,[]
1596,"CurseEffectIfMostlyExpiredReducedCurseEffect2h",2,34518,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/CurseAreaOfEffectNotable.dds",0,[]
1597,"CurseEffectIncreasedCurseEffectOnSelf",1,34519,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/CurseAreaOfEffectNotable.dds",0,[]
1598,"CurseEffectIncreasedCurseEffectOnSelf",2,34520,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/CurseAreaOfEffectNotable.dds",0,[]
1599,"CurseEffectIncreasedCurseEffectOnSelf2h",1,34521,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/CurseAreaOfEffectNotable.dds",0,[]
1600,"CurseEffectIncreasedCurseEffectOnSelf2h",2,34522,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/CurseAreaOfEffectNotable.dds",0,[]
1601,"CurseDurationReducedCurseAreaOfEffect",1,34523,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/CurseAreaOfEffectNotable.dds",0,[]
1602,"CurseDurationReducedCurseAreaOfEffect",2,34524,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/CurseAreaOfEffectNotable.dds",0,[]
1603,"CurseDurationReducedCurseAreaOfEffect2h",1,34525,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/CurseAreaOfEffectNotable.dds",0,[]
1604,"CurseDurationReducedCurseAreaOfEffect2h",2,34526,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/CurseAreaOfEffectNotable.dds",0,[]
1605,"QuiverModEffect2h",1,34527,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/kingofthehill.dds",0,[]
1606,"QuiverModEffect2h",2,34528,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/kingofthehill.dds",0,[]
1607,"MineDetonateTwiceChance",1,34529,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/MineAreaOfEffectNotable.dds",0,[]
1608,"MineDetonateTwiceChance",2,34530,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/MineAreaOfEffectNotable.dds",0,[]
1609,"MineDetonateTwiceChance2h",1,34531,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/MineAreaOfEffectNotable.dds",0,[]
1610,"MineDetonateTwiceChance2h",2,34532,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/MineAreaOfEffectNotable.dds",0,[]
1611,"MineAuraEffect",1,34533,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/MineManaReservationNotable.dds",0,[]
1612,"MineAuraEffect",2,34534,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/MineManaReservationNotable.dds",0,[]
1613,"MineAuraEffect2h",1,34535,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/MineManaReservationNotable.dds",0,[]
1614,"MineAuraEffect2h",2,34536,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/MineManaReservationNotable.dds",0,[]
1615,"TrapThrowingSpeed",1,34537,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/mastersapper.dds",0,[]
1616,"TrapThrowingSpeed",2,34538,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/mastersapper.dds",0,[]
1617,"TrapThrowingSpeed2h",1,34539,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/mastersapper.dds",0,[]
1618,"TrapThrowingSpeed2h",2,34540,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/mastersapper.dds",0,[]
1619,"TrapsThrowInACircle",1,34541,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/expeditiousmunitions.dds",0,[]
1620,"TrapsThrowInACircle2h",1,34542,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/expeditiousmunitions.dds",0,[]
1621,"BrandAreaOfEffectAtLowDuration",1,34543,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/Brand2.dds",0,[]
1622,"BrandAreaOfEffectAtLowDuration",2,34544,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/Brand2.dds",0,[]
1623,"BrandAreaOfEffectAtLowDuration2h",1,34545,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/Brand2.dds",0,[]
1624,"BrandAreaOfEffectAtLowDuration2h",2,34546,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/Brand2.dds",0,[]
1625,"BrandSearchRange",1,34547,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/ExplosiveRunes.dds",0,[]
1626,"BrandSearchRange",2,34548,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/ExplosiveRunes.dds",0,[]
1627,"BrandSearchRange2h",1,34549,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/ExplosiveRunes.dds",0,[]
1628,"BrandSearchRange2h",2,34550,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/ExplosiveRunes.dds",0,[]
1629,"TotemChanceToSpawnTwo",1,34551,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/totemandbrandrange.dds",0,[]
1630,"TotemChanceToSpawnTwo",2,34552,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/totemandbrandrange.dds",0,[]
1631,"TotemChanceToSpawnTwo2h",1,34553,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/totemandbrandrange.dds",0,[]
1632,"TotemChanceToSpawnTwo2h",2,34554,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/totemandbrandrange.dds",0,[]
1633,"TotemExplodeOnDeath",1,34555,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/ironwoodtotem.dds",0,[]
1634,"TotemExplodeOnDeath",2,34556,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/ironwoodtotem.dds",0,[]
1635,"TotemExplodeOnDeath2h",1,34557,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/ironwoodtotem.dds",0,[]
1636,"TotemExplodeOnDeath2h",2,34558,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/ironwoodtotem.dds",0,[]
1637,"UnaffectedByChillWhileChannelling",1,34559,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/ChannellingDamage.dds",0,[]
1638,"UnaffectedByShockWhileChannelling",1,34560,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/ChannellingSpeed.dds",0,[]
1639,"WarcryBuffEffect",1,34561,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/NaturalAuthorityNotable.dds",0,[]
1640,"WarcryBuffEffect",2,34562,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/NaturalAuthorityNotable.dds",0,[]
1641,"WarcryBuffEffect2h",1,34563,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/NaturalAuthorityNotable.dds",0,[]
1642,"WarcryBuffEffect2h",2,34564,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/NaturalAuthorityNotable.dds",0,[]
1643,"WarcryDamagePerWarcryUsedRecently",1,34565,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/EmpoweredAttackWarcryNode1.dds",0,[]
1644,"WarcryDamagePerWarcryUsedRecently",2,34566,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/EmpoweredAttackWarcryNode1.dds",0,[]
1645,"WarcryDamagePerWarcryUsedRecently2h",1,34567,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/EmpoweredAttackWarcryNode1.dds",0,[]
1646,"WarcryDamagePerWarcryUsedRecently2h",2,34568,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/EmpoweredAttackWarcryNode1.dds",0,[]
1647,"ScorchChanceCannotIgnite",1,34569,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/IncreasedFireDamage.dds",0,[9490]
1648,"ScorchChanceCannotIgnite",2,34570,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/IncreasedFireDamage.dds",0,[9490]
1649,"ScorchChanceCannotIgnite2h",1,34571,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/IncreasedFireDamage.dds",0,[9490]
1650,"ScorchChanceCannotIgnite2h",2,34572,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/IncreasedFireDamage.dds",0,[9490]
1651,"BrittleChanceCannotFreezeChill",1,34573,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/IncreasedColdDamage.dds",0,[9490]
1652,"BrittleChanceCannotFreezeChill",2,34574,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/IncreasedColdDamage.dds",0,[9490]
1653,"BrittleChanceCannotFreezeChill2h",1,34575,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/IncreasedColdDamage.dds",0,[9490]
1654,"BrittleChanceCannotFreezeChill2h",2,34576,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/IncreasedColdDamage.dds",0,[9490]
1655,"SapChanceCannotShock",1,34577,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/IncreasedLightningDamage.dds",0,[9490]
1656,"SapChanceCannotShock",2,34578,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/IncreasedLightningDamage.dds",0,[9490]
1657,"SapChanceCannotShock2h",1,34579,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/IncreasedLightningDamage.dds",0,[9490]
1658,"SapChanceCannotShock2h",2,34580,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/IncreasedLightningDamage.dds",0,[9490]
1659,"FireExposureOnHit",1,34581,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/IncreasedFireDamage.dds",0,[]
1660,"ColdExposureOnHit",1,34582,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/IncreasedColdDamage.dds",0,[]
1661,"LightningExposureOnHit",1,34583,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/IncreasedLightningDamage.dds",0,[]
1662,"AllExposureOnHit",1,34584,"[3,4]","[0,1,3]","Art/2DArt/SkillIcons/passives/IncreasedElementalDamage.dds",0,[]
1663,"WitherOnHitChance",1,34585,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/IncreasedChaosDamage.dds",0,[]
1664,"WitherOnHitChance",2,34586,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/IncreasedChaosDamage.dds",0,[]
1665,"WitherOnHitChance2h",1,34587,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/IncreasedChaosDamage.dds",0,[]
1666,"WitherOnHitChance2h",2,34588,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/IncreasedChaosDamage.dds",0,[]
1667,"Overwhelm",1,34589,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/IncreasedPhysicalDamage.dds",0,[]
1668,"Overwhelm",2,34590,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/IncreasedPhysicalDamage.dds",0,[]
1669,"Overwhelm2h",1,34591,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/IncreasedPhysicalDamage.dds",0,[]
1670,"Overwhelm2h",2,34592,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/IncreasedPhysicalDamage.dds",0,[]
1671,"StunDuration",1,34593,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/StunMastery.dds",0,[]
1672,"StunDuration",2,34594,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/StunMastery.dds",0,[]
1673,"StunDuration2h",1,34595,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/StunMastery.dds",0,[]
1674,"StunDuration2h",2,34596,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/StunMastery.dds",0,[]
1675,"FreezeDuration",1,34597,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/ColdDamageOverTimeNotable.dds",0,[]
1676,"FreezeDuration",2,34598,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/ColdDamageOverTimeNotable.dds",0,[]
1677,"FreezeDuration2h",1,34599,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/ColdDamageOverTimeNotable.dds",0,[]
1678,"FreezeDuration2h",2,34600,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/ColdDamageOverTimeNotable.dds",0,[]
1679,"IgniteDuration",1,34601,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/arsonist.dds",0,[]
1680,"IgniteDuration",2,34602,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/arsonist.dds",0,[]
1681,"IgniteDuration2h",1,34603,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/arsonist.dds",0,[]
1682,"IgniteDuration2h",2,34604,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/arsonist.dds",0,[]
1683,"BleedDuration",1,34605,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/Blood2.dds",0,[]
1684,"BleedDuration",2,34606,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/Blood2.dds",0,[]
1685,"BleedDuration2h",1,34607,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/Blood2.dds",0,[]
1686,"BleedDuration2h",2,34608,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/Blood2.dds",0,[]
1687,"PoisonDuration",1,34609,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/Poison.dds",0,[]
1688,"PoisonDuration",2,34610,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/Poison.dds",0,[]
1689,"PoisonDuration2h",1,34611,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/Poison.dds",0,[]
1690,"PoisonDuration2h",2,34612,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/Poison.dds",0,[]
1691,"ChillEffect",1,34613,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/ColdDamageOverTimeNotable.dds",0,[]
1692,"ChillEffect",2,34614,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/ColdDamageOverTimeNotable.dds",0,[]
1693,"ChillEffect2h",1,34615,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/ColdDamageOverTimeNotable.dds",0,[]
1694,"ChillEffect2h",2,34616,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/ColdDamageOverTimeNotable.dds",0,[]
1695,"ShockEffect",1,34617,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/staticshield.dds",0,[]
1696,"ShockEffect",2,34618,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/staticshield.dds",0,[]
1697,"ShockEffect2h",1,34619,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/staticshield.dds",0,[]
1698,"ShockEffect2h",2,34620,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/staticshield.dds",0,[]
1699,"ImpaleEffect",1,34621,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/ImpaleNotable1.dds",0,[]
1700,"ImpaleEffect",2,34622,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/ImpaleNotable1.dds",0,[]
1701,"ImpaleEffect2h",1,34623,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/ImpaleNotable1.dds",0,[]
1702,"ImpaleEffect2h",2,34624,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/ImpaleNotable1.dds",0,[]
1703,"LocalReducedAttributeRequirements",1,34625,"[3,4]",[5],"Art/2DArt/SkillIcons/passives/Ascendants/SkillPoint.dds",0,[9491]
1704,"LocalReducedAttributeRequirements",2,34626,"[3,4]",[5],"Art/2DArt/SkillIcons/passives/Ascendants/SkillPoint.dds",0,[9491]
1705,"DexterityAndNoInherentBonusFromDexterity",1,34627,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/plusdexterity.dds",0,[9491]
1706,"DexterityAndNoInherentBonusFromDexterity",2,34628,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/plusdexterity.dds",0,[9491]
1707,"DexterityAndNoInherentBonusFromDexterity2h",1,34629,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/plusdexterity.dds",0,[9491]
1708,"DexterityAndNoInherentBonusFromDexterity2h",2,34630,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/plusdexterity.dds",0,[9491]
1709,"IntelligenceAndNoInherentBonusFromIntelligence",1,34631,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/plusintelligence.dds",0,[9491]
1710,"IntelligenceAndNoInherentBonusFromIntelligence",2,34632,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/plusintelligence.dds",0,[9491]
1711,"IntelligenceAndNoInherentBonusFromIntelligence2h",1,34633,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/plusintelligence.dds",0,[9491]
1712,"IntelligenceAndNoInherentBonusFromIntelligence2h",2,34634,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/plusintelligence.dds",0,[9491]
1713,"StrengthAndNoInherentBonusFromStrength",1,34635,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/plusstrength.dds",0,[9491]
1714,"StrengthAndNoInherentBonusFromStrength",2,34636,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/plusstrength.dds",0,[9491]
1715,"StrengthAndNoInherentBonusFromStrength2h",1,34637,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/plusstrength.dds",0,[9491]
1716,"StrengthAndNoInherentBonusFromStrength2h",2,34638,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/plusstrength.dds",0,[9491]
1717,"PercentDexterityAndIntelligence",1,34639,"[3,4]","[1,3]","Art/2DArt/SkillIcons/passives/plusintelligencedexterity.dds",0,[9491]
1718,"PercentDexterityAndIntelligence",2,34640,"[3,4]","[1,3]","Art/2DArt/SkillIcons/passives/plusintelligencedexterity.dds",0,[9491]
1719,"PercentDexterityAndIntelligence2h",1,34641,"[3,4]","[1,3]","Art/2DArt/SkillIcons/passives/plusintelligencedexterity.dds",0,[9491]
1720,"PercentDexterityAndIntelligence2h",2,34642,"[3,4]","[1,3]","Art/2DArt/SkillIcons/passives/plusintelligencedexterity.dds",0,[9491]
1721,"PercentDexterityAndStrength",1,34643,"[3,4]","[1,0]","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",0,[9491]
