"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","i32_64"
6431,"SummonSkeletonsChannelled",[],"[547,356,3019,457]","[1,20000,-50,2]",0,0,0
6432,"FigureheadGhostProjectile",[498],"[782,659,1210,2500]","[19,-30,-20,15]",1.3,0,1025758986
6433,"KitavaXBlast",[617],[2693],[-50],3.15,0,1025758986
6434,"KitavaXBlastFinal",[617],[2693],[-70],3.6,0,1023879938
6435,"KitavaXBlastFinalStandalone",[617],"[2693,5750]","[-70,-30]",3.6,0,1023879938
6436,"KitavaXNuke",[617],[2693],[-90],3.15,0,1025758986
6437,"KitavaSwipeRight","[617,683,692,1927]","[633,2693]","[-80,-70]",1,0,0
6438,"KitavaSwipeRightStandalone","[617,683,692,1927,13460]","[633,2693]","[-80,-70]",1,0,0
6439,"KitavaSwipeRightFinal","[617,683,692,1927]","[633,2693]","[-90,-70]",1,0,0
6440,"KitavaSwipeRightFinalStandalone","[617,683,692,1927,13460]","[633,2693]","[-90,-70]",1,0,0
6441,"KitavaSwipeLeft","[617,683,692,1927]","[633,2693]","[-80,-70]",1,0,0
6442,"KitavaSwipeLeftStandalone","[617,683,692,1927,13460]","[633,2693]","[-80,-70]",1,0,0
6443,"KitavaSwipeLeftFinal","[617,683,692,1927]","[633,2693]","[-90,-70]",1,0,0
6444,"KitavaSwipeLeftFinalStandalone","[617,683,692,1927,13460]","[633,2693]","[-90,-70]",1,0,0
6445,"KitavaSlamMiddle","[617,692]","[633,2693]","[-25,-50]",1,0,0
6446,"KitavaSlamRight","[617,692]","[633,2693]","[-25,-50]",1,0,0
6447,"KitavaSlamLeft","[617,692]","[633,2693]","[-25,-50]",1,0,0
6448,"KitavaSlamMiddleRight","[617,692]","[633,2693]","[-25,-50]",1,0,0
6449,"KitavaSlamMiddleLeft","[617,692]","[633,2693]","[-25,-50]",1,0,0
6450,"KitavaSlamRightNoCone","[617,692]","[633,2693]","[-25,-50]",1,0,0
6451,"KitavaSlamLeftNoCone","[617,692]","[633,2693]","[-25,-50]",1,0,0
6452,"KitavaSlamMiddleMap","[617,692]",[2693],[-50],1,0,0
6453,"KitavaSlamMiddleMapStandalone","[617,692,13460]","[2693,5750]","[-50,-50]",1,0,0
6454,"KitavaSlamRightMap","[617,692]",[2693],[-50],1,0,0
6455,"KitavaSlamRightMapStandalone","[617,692,13460]","[2693,5750]","[-50,-50]",1,0,0
6456,"KitavaSlamLeftMap","[617,692]",[2693],[-50],1,0,0
6457,"KitavaSlamLeftMapStandalone","[617,692,13460]","[2693,5750]","[-50,-50]",1,0,0
6458,"KitavaSlamMiddleRightMap","[617,692]",[2693],[-50],1,0,0
6459,"KitavaSlamMiddleRightMapStandalone","[617,692,13460]","[2693,5750]","[-50,-50]",1,0,0
6460,"KitavaSlamMiddleLeftMap","[617,692]",[2693],[-50],1,0,0
6461,"KitavaSlamMiddleLeftMapStandalone","[617,692,13460]","[2693,5750]","[-50,-50]",1,0,0
6462,"KitavaSlamRightNoConeMap","[617,692]",[2693],[-50],1,0,0
6463,"KitavaSlamRightNoConeMapStandalone","[617,692,13460]","[2693,5750]","[-50,-50]",1,0,0
6464,"KitavaSlamLeftNoConeMap","[617,692]",[2693],[-50],1,0,0
6465,"KitavaSlamLeftNoConeMapStandalone","[617,692,13460]","[2693,5750]","[-50,-50]",1,0,0
6466,"KitavaDevouringDarknessRight",[617],"[356,3189,2693]","[6000,3000,-50]",4.5,0,1028443341
6467,"KitavaDevouringDarknessRightMap",[617],"[356,3189,2693]","[6000,3000,-50]",4.95,0,1024416809
6468,"KitavaDevouringDarknessRightMapStandalone","[617,13460]","[356,3189,2693,5750]","[6000,3000,-50,-50]",4.95,0,1024416809
6469,"KitavaDevouringDarknessLeft",[617],"[356,3189,2693]","[6000,3000,-50]",4.5,0,1028443341
6470,"KitavaDevouringDarknessLeftMap",[617],"[356,3189,2693]","[6000,3000,-50]",4.95,0,1024416809
6471,"KitavaDevouringDarknessLeftMapStandalone","[617,13460]","[356,3189,2693,5750]","[6000,3000,-50,-50]",4.95,0,1024416809
6472,"KitavaFinalDevouringDarknessRight",[617],"[356,3189,2693]","[12000,4000,-70]",3,0,1028443341
6473,"KitavaFinalDevouringDarknessRightMap",[617],"[356,3189,2693]","[12000,4000,-70]",4.95,0,1024416809
6474,"KitavaFinalDevouringDarknessRightMapStandalone","[617,13460]","[356,3189,2693,5750]","[12000,4000,-70,-50]",4.95,0,1024416809
6475,"KitavaFinalDevouringDarknessRightArchnemesis","[617,13460]","[356,3189,2693,5750]","[4000,4000,-70,-50]",4.95,0,1024416809
6476,"KitavaFinalDevouringDarknessLeft",[617],"[356,3189,2693]","[12000,4000,-70]",3,0,1028443341
6477,"KitavaFinalDevouringDarknessLeftMap",[617],"[356,3189,2693]","[12000,4000,-70]",4.95,0,1024416809
6478,"KitavaFinalDevouringDarknessLeftMapStandalone","[617,13460]","[356,3189,2693,5750]","[12000,4000,-70,-50]",4.95,0,1024416809
6479,"KitavaFinalDevouringDarknessLeftArchnemesis","[617,13460]","[356,3189,2693,5750]","[4000,4000,-70,-50]",4.95,0,1024416809
6480,"KitavaFinalDevouringDarknessBoth",[617],"[356,3189,2693]","[12000,4000,-70]",3,0,1028443341
6481,"KitavaFinalDevouringDarknessBothMap",[617],"[356,3189,2693]","[12000,4000,-70]",4.95,0,1024416809
6482,"KitavaFinalDevouringDarknessBothMapStandalone","[617,13460]","[356,3189,2693,5750]","[12000,4000,-70,-50]",4.95,0,1024416809
6483,"KitavaThrowDebrisLeft","[498,617,4577]","[1099,633,2693,1919]","[50,-10,-30,25]",1,0,0
6484,"KitavaThrowDebrisLeftMap","[498,617,4577]","[1099,633,2693,1919]","[50,-40,-30,25]",1,0,0
6485,"KitavaThrowDebrisRight","[498,617,4577]","[1099,633,2693,1919]","[50,-10,-30,25]",1,0,0
6486,"KitavaThrowDebrisRightMap","[498,617,4577]","[1099,633,2693,1919]","[50,-40,-30,25]",1,0,0
6487,"KitavaHeartSummon1",[2458],[],[],1,0,0
6488,"KitavaHeartSummon2",[2458],[],[],1,0,0
6489,"KitavaHeartSummon3",[2458],[],[],1,0,0
6490,"KitavaHeartSummon4",[2458],[],[],1,0,0
6491,"KitavaHeartSummon5",[2458],[],[],1,0,0
6492,"KitavaHeartSummon6",[2458],[],[],1,0,0
6493,"KitavaHeartSummonCasters",[2458],[],[],1,0,0
6494,"KitavaHeartSummon8",[2458],[],[],1,0,0
6495,"KitavaHeartSummon9",[2458],[],[],1,0,0
6496,"KitavaHeartSummon10",[2458],[],[],1,0,0
6497,"KitavaHeartSummon11",[2458],[],[],1,0,0
6498,"KitavaHeartSummonProjectiles",[],[],[],2,0,1022739087
6499,"KitavaHeartSummonProjectiles2",[],[],[],2,0,1022739087
6500,"KitavaHeartSummonProjectiles3",[],[],[],2,0,1022739087
6501,"AvariusKillStatues",[],[],[],1,0,0
6502,"MatriachFireMortar","[617,498,195,4577]","[3017,172]","[-60,1]",3.8889,0,1026564293
6503,"MatriachFireMortarMapSingle","[617,498,195,4577]","[3017,172]","[-60,1]",3.8889,0,1026564293
6504,"MatriachFireMortarMap","[617,498,195,4577]","[3017,172,6151]","[-60,1,1]",3.8889,0,1026564293
6505,"MatriachFireMortarMap2","[617,498,195,4577]","[3017,172,6151]","[-60,1,1]",3.8889,0,1026564293
6506,"MatriachFireMortarMap3","[617,498,195,4577]","[3017,172,6151]","[-60,1,1]",3.8889,0,1026564293
6507,"MatriachFireMortarZombie","[617,498,195,4577]","[3017,172]","[-60,1]",3.8889,0,1026564293
6508,"VaalSideAreaBossHolyMortar","[617,498,195,4577]",[3017],[-60],2.9167,0,1026564293
6509,"HolyFireMortarMercenary","[617,498,195,4577]","[3017,1099]","[-60,60]",2.5,0,1025222115
6510,"BlackguardClericIncinerate","[498,4546,1714]",[1215],[50],0.6747,0,1023611503
6511,"TukohamaSunder",[617],"[3831,866,5477,5750]","[-80,5,100,-95]",1,0,0
6512,"TukohamaSlam",[617],"[5477,2693,446]","[8,-50,100]",1,0,0
6513,"TukohamaTotemShield",[],[],[],1,0,0
6514,"TukohamaTotemSlam",[617],"[1919,2693,5750]","[15,-50,-25]",1,0,0
6515,"BrineKingSlam",[617],"[1919,2693]","[-50,-50]",1,0,0
6516,"BrineKingSlamMap",[617],"[1919,2693]","[-50,-50]",1,0,0
6517,"BrineKingSlamEmerge",[617],"[1919,2693]","[-60,-30]",1,0,0
6518,"ShavronneLightningPulse",[617],"[658,5750]","[100,60]",10,0,1025758986
6519,"MonsterSelfSlam",[617],[],[],1,0,0
6520,"ShavronneLevitatingProjectile","[498,617]",[5750],[35],2.25,0,1029248647
6521,"ShavronneSummonLightningBooks","[2458,2495]","[882,2153,4767]","[209,2,30]",1,0,0
6522,"ShavronneSummonLightningBooksOnTarget",[2458],"[882,2153,4767]","[209,2,30]",1,0,0
6523,"VaalSideAreaBossSummonWitherDaemonOnTarget",[2458],"[882,2153]","[229,3]",1,0,0
6524,"MaligaroSummonBladeVortexMinon",[],"[882,2153,4767]","[258,1,200]",1,0,0
6525,"IncursionSummonAnimatedWeapon","[886,6212,4869]","[882,2153,4767]","[347,1,-99]",1,0,0
6526,"BetrayalSummonBanner","[886,2458,4869]","[882,2153,4767]","[373,1,-99]",1,0,0
6527,"LegionEternalEmpireSummonBanner","[886,2458,4869]","[882,2153,4767]","[386,1,-99]",1,0,0
6528,"LegionEternalEmpireSummonBannerAtlasUber","[886,2458,4869]","[882,2153,4767]","[386,1,-90]",1,0,0
6529,"DoedreSummonStonePillarArea",[],"[882,2153,4767]","[259,1,-90]",1,0,0
6530,"MaligaroSummonClones","[886,6212,4869]","[882,2153,4767,2152]","[260,1,100,3]",1,0,0
6531,"MaligaroSummonClonesMap","[886,6212,4869]","[882,2153,4767,2152]","[273,1,100,3]",1,0,0
6532,"MaelstromCellSummonClockworkGolems","[886,2495,4869,2458]","[882,2153,4767,648]","[305,8,100,100]",1,0,0
6533,"MaelstromCellSummonClockworkGolems2","[886,2495,4869,2458]","[882,2153,4767,648]","[306,8,100,100]",1,0,0
6534,"MaelstromCellSummonClockworkGolems3","[886,2495,4869,2458]","[882,2153,4767,648]","[307,8,100,100]",1,0,0
6535,"MaelstromCellSummonOrbOfStormsDaemon","[886,2495,4869,2458]","[882,2153,4767]","[308,1,-95]",1,0,0
6536,"BloodOffering",[2968],"[356,2096,5501,5502,5503,24]","[5000,1000,20,35,10,50]",1,0,0
6537,"TeleportStrike",[],"[1919,5750]","[-60,100]",1,0,0
6538,"ShavronneEmpowerBeam",[],[356],[8000],1,0,0
6539,"AvatarSummonBreachFire",[2458],"[2153,882,5586]","[10,210,50]",1,0,0
6540,"AvatarSummonBreachLightning",[2458],"[2153,882,5586]","[10,211,50]",1,0,0
6541,"AvatarSummonBreachCold",[2458],"[2153,882,5586]","[10,212,50]",1,0,0
6542,"AvatarSummonBreachCommander1",[2458],"[2153,882,5586]","[1,213,200]",1,0,0
6543,"AvatarSummonBreachCommander2",[2458],"[2153,882,5586]","[1,213,200]",1,0,0
6544,"AvatarSummonNormalMonsters1","[2458,2495]","[2212,356,5750]","[50,500,100]",1,0,0
6545,"AvatarSummonNormalMonsters2","[2458,2495]","[2212,356,5750]","[50,500,100]",1,0,0
6546,"AvatarSummonNormalMonsters3","[2458,2495]","[2212,356,5750]","[50,500,100]",1,0,0
6547,"AvatarSummonMagicMonsters1","[2458,2495]","[2152,2212,356,5750]","[1,50,500,100]",1,0,0
6548,"AvatarSummonRareMonsters1","[2458,2495]","[2152,2212,356,5750]","[2,50,500,25]",1,0,0
6549,"AvatarSummonFrostBombDaemon",[6047],"[6046,882,2153]","[100,224,1]",1,0,0
6550,"AvatarSummonRats","[2458,2495]","[2153,4767,882,5586,214,5750]","[4,50,357,400,2,25]",1,0,0
6551,"AvatarSummonRatsPoison","[2458,2495]","[2153,4767,882,5586,214,5750]","[4,50,358,400,2,25]",1,0,0
6552,"AvatarSummonSiegeBallista","[2458,2495]","[2153,4767,882,5586,2152,159,5750]","[2,-25,359,5500,3,-20,-25]",1,0,0
6553,"AvatarSkyBeam","[617,6309,1823]","[356,6306,5750]","[2500,3,-20]",1.375,0,1025758986
6554,"AttachedAvatarSkyBeam","[617,6309,1823,3159]","[356,6306]","[2500,3]",0.9625,0,1025758986
6555,"AvatarSkyBeamDaemon",[],"[2153,882]","[1,250]",1,0,0
6556,"BrutusMultiSlam",[617],"[1919,2766,5750]","[-75,30,100]",1,0,0
6557,"BrutusMultiSlamMap",[617],"[1919,2766,5750]","[-75,30,100]",1,0,0
6558,"BrutusLightningMultiSlam",[617],"[1919,2766,448,5750]","[-75,30,100,100]",1,0,0
6559,"BrutusLightningMultiSlamMap",[617],"[1919,2766,448,5750]","[-75,30,100,100]",1,0,0
6560,"UniqueSupportFlatAddedFireDamage",[],"[5507,5508]","[63,94]",1,0,0
6561,"BlackguardZombieEnrage",[],[],[],1,0,0
6562,"ShavronneProjectileBarrage","[498,4577]",[],[],2.25,0,1029248647
6563,"TriggeredSummonLesserShrine",[1826],"[5687,356]","[100,10000]",1,0,0
6564,"TriggeredShockedGround",[1826],"[4502,356]","[100,5000]",1,0,0
6565,"TriggeredShockedGroundOnHit",[1826],"[3322,356]","[100,5000]",1,0,0
6566,"UniqueSupportLocalGolemBuffEffect",[],[5121],[25],1,0,0
6567,"UniqueSupportLocalGolemLifeAddedAsES",[],[4603],[20],1,0,0
6568,"UniqueSupportLocalGolemIncreasedAttackAndCastSpeed",[],"[70,216]","[20,20]",1,0,0
6569,"UniqueSupportLocalGolemGrantsOnslaughtOnSummon",[],[5632],[10000],1,0,0
6570,"UniqueSupportLocalGolemTauntOnHit",[],[3407],[25],1,0,0
6571,"UniqueSupportLocalGolemLifeRegeneration",[],[450],[300],1,0,0
6572,"UniqueSupportLocalVaalDamage",[],[13838],[150],1,0,0
6573,"UniqueSupportLocalVaalSoulRequirement",[],[13839],[-30],1,0,0
6574,"UniqueSupportLocalVaalChanceToRefundSouls",[],[14073],[20],1,0,0
6575,"UniqueSupportLocalVaalIgnoreMonsterResistances",[13842],[],[],1,0,0
6576,"UniqueSupportLocalVaalIgnoreMonsterPhysicalReduction",[13841],[],[],1,0,0
6577,"UniqueSupportLocalVaalElusiveOnUse",[13844],[],[],1,0,0
6578,"UniqueSupportLocalVaalTailwindIfUsedRecently",[13845],[],[],1,0,0
6579,"UniqueSupportLocalVaalAreaOfEffect",[],[433],[60],1,0,0
6580,"UniqueSupportLocalVaalProjectileSpeed",[],[175],[80],1,0,0
6581,"UniqueSupportLocalVaalSkillEffectDuration",[],[215],[80],1,0,0
6582,"UniqueSupportLocalVaalSoulGainPrevention",[],[7995],[-30],1,0,0
6583,"UniqueSupportLocalVaalLuckyDamage",[],[8118],[1],1,0,0
6584,"UniqueSupportLocalVaalAuraEffect",[],[1931],[50],1,0,0
6585,"InvasionLeaguestoneSummonMonsters",[],"[2212,2152]","[62,1]",1,0,0
6586,"SolarisTransform",[],[],[],1,0,0
6587,"LunarisTransform",[],[],[],1,0,0
6588,"SummoningArrow","[498,4577,7080]",[],[],1,0,0
6589,"DoedreEmptyCauldronEmerge",[],[],[],1,0,0
6590,"DoedreEmptyCauldron",[],[],[],1,0,0
6591,"AbberathsFury","[617,1927]","[356,2693]","[6500,-70]",2,0,1025758986
6592,"BestiaryModAbberathsFury","[617,1927]","[356,2693]","[6500,-70]",2,0,1022739087
6593,"MeteorUpheavalMercenary",[617],"[2104,1099,3880]","[4,80,-30]",4.1667,0,1025758986
6594,"AbberathMeteorUpheaval",[617],"[2104,2693]","[10,-70]",4.1667,0,1025758986
6595,"IncursionMeteorUpheaval",[617],"[2104,1102]","[8,30]",2.25,0,1018712556
6596,"IncursionMeteorUpheavalUltimate","[617,6309]","[2104,1102,5750]","[3,30,-25]",2.33,0,1018712556
6597,"AbberathFireballCombo","[498,4577]","[2693,18295]","[-30,9]",4.25,0,1025758986
6598,"AbberathEmerge",[617],[633],[-33],1,0,0
6599,"AbberathHide","[617,7294,7295]",[],[],1,0,0
6600,"GarukhanChargedDashMedium",[617],[70],[50],1,0,0
6601,"GarukhanChargedDashFar",[617],[70],[100],1,0,0
6602,"ExileChargedDash","[617,5406]","[70,1101,633]","[200,100,100]",1,0,0
6603,"ExileChargedDashFast","[617,5406]","[70,1101,633]","[100,100,100]",1,0,0
6604,"DeathAura","[4088,1826,13975]",[1955],[75000],1,0,0
6605,"BrineKingCleaveLeft","[617,3811]",[2693],[-50],1,0,0
6606,"BrineKingCleaveLeftMap","[617,3811]",[2693],[-50],1,0,0
6607,"BrineKingCleaveRight","[617,3811]",[2693],[-50],1,0,0
6608,"BrineKingCleaveRightMap","[617,3811]",[2693],[-50],1,0,0
6609,"DespairBearUpheaval",[617],"[356,6077,5750]","[7000,-50,75]",6,0,1022739087
6610,"DespairBearUpheavalMap",[617],"[356,6077,5750]","[7000,-50,75]",6,0,1022739087
6611,"DespairBearEarthquake","[617,692]","[1919,633,2693,5750]","[-59,70,-25,100]",1,0,0
6612,"DespairBearEarthquakeMap","[617,692]","[1919,633,2693,5750]","[-59,50,-25,100]",1,0,0
6613,"DespairBearProjectileSpell",[498],"[782,659,175]","[22,200,31]",5.4,0,1021665346
6614,"DespairBearProjectileSpellMap",[498],"[782,659,175]","[22,200,31]",5.4,0,1021665346
6615,"KitavaMinionProjectileSpell",[498],[782],[23],2,0,1024416809
6616,"KitavaMinionProjectileSpellMinion",[498],"[782,317]","[23,-50]",1.32,0,1024416809
6617,"KitavaMinionProjectileSpellBarrage",[498],"[782,2500]","[24,20]",1.6,0,1020054733
6618,"MaligaroBoomerangProjectile","[498,4546,1126]","[782,1788,1102]","[31,30,25]",1.5,0,1024416809
6619,"MaligaroBoomerangProjectileClone","[498,4546,1126]","[782,1788,1102]","[31,30,25]",0.7,0,1024416809
6620,"TriggerSpawnersDespairBearProjectiles1",[],"[4820,4821,6102,6103,5750]","[18,5,734,734,100]",1,0,1028443341
6621,"TriggerSpawnersDespairBearProjectiles2",[],"[4820,4821,6102,6103,5750]","[18,6,612,612,100]",1,0,1028443341
6622,"TriggerSpawnersDespairBearProjectiles3",[],"[4820,4821,6102,6103,5750]","[18,7,524,524,100]",1,0,1028443341
6623,"TriggerSpawnersDespairBearProjectiles4",[],"[4820,4821,6102,6103,5750]","[18,8,459,459,100]",1,0,1028443341
6624,"MonsterStatueEarthquakeCascade",[617],"[356,3365,2104,3189,5750]","[1750,20,3,250,-60]",1,0,0
6625,"DoedreBloodElementalEarthquakeCascade",[617],"[356,3365,2104,3189,5750]","[600,40,2,250,-50]",1,0,0
6626,"DoedreBloodElementalEarthquakeCascadeAtlasUber",[617],"[356,3365,2104,3189,5750]","[600,40,4,250,-50]",1,0,0
6627,"UtulaRemoteSlam",[617],"[1099,633]","[40,100]",1,0,0
6628,"KitavaMinionRemoteSlam",[617],[],[],1,0,0
6629,"RemoteSlamMercenary",[617],[8166],[50],1,0,0
6630,"OssuaryWitchRemoteHandSlam",[617],"[633,5750,356]","[50,-30,700]",1,0,0
6631,"MonsterStormBurst",[498],[2524],[300],0.9375,0,1020054733
6632,"TemplarSlaveDriverBossStormBurst","[498,4577]","[2524,216,175,5750]","[300,-80,-40,-75]",0.625,0,1025758986
6633,"TemplarSlaveDriverBossStormBurstMap","[498,4577]","[2524,216,175,5750]","[125,-80,-40,-75]",1.25,0,1025758986
6634,"AnimatedThrownWeapon",[498],[175],[40],1,0,0
6635,"AnimatedThrownWeaponShaperInfluence",[498],"[175,882,4870]","[40,1,100]",1,0,0
6636,"MassAnimatedThrownWeapon","[498,1776]",[173],[4],1,0,0
6637,"CorpseWheelBoneNova","[498,2358]","[782,2118,2119,2120]","[118,15,220,336]",1.5,0,1025758986
6638,"FrogGodCharge","[1846,617]","[177,462]","[150,10]",1,0,0
6639,"FrogGodMortar","[617,498]","[2500,5230,782,2693]","[125,20,3,-25]",2.7273,0,1026832728
6640,"FrogGodChomp",[617],"[633,1100,2693,5750]","[300,50,-25,20]",1,0,0
6641,"FrogGodChompMap",[617],"[633,1100,2693,5750]","[200,50,-25,20]",1,0,0
6642,"FrogGodSplit",[],[],[],1,0,0
6643,"RighteousFireSacrifice",[617],[356],[4000],0.6111,0,1026966946
6644,"VaalSideAreaVendigoBonespire",[1927],"[2104,4960,3875,356]","[20,5000,25,5000]",1,0,1022739087
6645,"Teleport",[],[],[],1,0,0
6646,"TeleportKira",[],[],[],1,0,0
6647,"TeleportShaperInfluence",[],[],[],1,0,0
6648,"TeleportShaperUber",[],[],[],1,0,0
6649,"TeleportVaalWraith",[],[],[],1,0,0
6650,"TeleportBetrayalPhantasm",[],[],[],1,0,0
6651,"TeleportCrusaderPhantasm",[],[],[],1,0,0
6652,"AzmeriTeleportPhantasm",[],[],[],1,0,0
6653,"TeleportDelveCrystalTurret",[],[],[],1,0,0
6654,"TeleportBetrayalCatarinaP2","[7294,7295,7296]",[],[],1,0,0
6655,"TeleportOrion",[],[],[],1,0,0
6656,"TeleportMaven",[],[],[],1,0,0
6657,"TeleportMavenToCentre","[7294,7295,7296]",[],[],1,0,0
6658,"TeleportHeistCultistProject",[],[],[],1,0,0
6659,"TeleportStandaloneBreachLightningBoss",[],[],[],1,0,0
6660,"TeleportHellscapePaleElite",[],[11607],[-40],1,0,0
6661,"TeleportHellscapePaleEliteForwards",[],[11607],[50],1,0,0
6662,"TeleportHellscapePaleEliteToAlly",[],[],[],1,0,0
6663,"TeleportTrialMasterBoss","[7294,7295,7296]",[],[],1,0,0
6664,"TeleportSynthesisFinalBoss",[],[],[],1,0,0
6665,"TeleportBetrayalCatarina","[7294,7295,7296]",[],[],1,0,0
6666,"TeleportBetrayalCatarinaSlam","[7294,7295,7296]",[],[],1,0,0
6667,"TeleportVaalDomination",[],[10896],[11],1,0,0
6668,"AddBuffToTarget",[],"[476,446,356]","[-50,50,5000]",1,0,0
6669,"AddBuffToTargetSolarisCaster",[],"[476,446,356]","[-50,50,5000]",1,0,0
6670,"AddBuffToTargetBestiary",[],"[24,70,216,177,356]","[10,10,10,10,6000]",1,0,0
6671,"AddBuffToTargetBestiary2",[],"[6365,6366,6367,356]","[-95,-5,6000,6000]",1,0,0
6672,"AddBuffToTargetDelveDarkZone",[],[356],[5000],1,0,0
6673,"AddBuffToTargetSoulStealerGuardian2",[],[356],[6000],1,0,0
6674,"AddBuffToTargetNecromancer",[],[],[],1,0,0
6675,"AddBuffToTargetBlightNPCTowerBuff",[],"[24,356]","[50,8000]",1,0,0
6676,"AddBuffToTargetBlightIceMonsterConglomerate",[],"[716,24,356]","[2,2,1000000]",1,0,0
6677,"AtlasOrionApparitionShield",[140],[356],[10000],1,0,0
6678,"AtlasOrionDeathZoneAura",[],[345],[25],0.5,0,1031127695
6679,"AtlasOrionDeathZoneAuraCore",[],[345],[25],5,0,1031127695
6680,"AtlasOrionDeathZoneAuraCoreApparition",[],[345],[25],5,0,1031127695
6681,"RitualCoinShowerAura",[],"[476,151,153]","[100,1000,1000]",1,0,0
6682,"RitualChaosVinesAura",[],[],[],0.2,0,1026295857
6683,"RitualFortifyEffigyAura",[],[476],[-65],1,0,0
6684,"RitualSpeedAuraStage1",[],[345],[-10],1,0,0
6685,"RitualSpeedAuraStage2",[],[345],[-10],1,0,0
6686,"RitualSpeedAuraStage3",[],[345],[-10],1,0,0
6687,"RitualSpeedAuraStage4",[],[345],[-10],1,0,0
6688,"RitualSpeedAuraStage5",[],[345],[-10],1,0,0
6689,"RitualEnergyShieldRechargeBuff",[],"[139,138,356]","[800,300,2000]",1,0,0
6690,"ArchnemesisAddBuffEchoistMonster",[15433],"[70,216,214,15420,356]","[200,200,2,1500,10000]",1,0,0
6691,"ArchnemesisAddBuffEchoistPlayer",[15433],"[70,216,214,356]","[100,100,1,10000]",1,0,0
6692,"ABTTTortoiseTotemBubble",[140],[],[],1,0,0
6693,"ABTTAncestralDrunkEnrage",[12512],[],[],1,0,0
6694,"ABTTAncestralTotemFortify",[12512],[659],[-90],1,0,0
6695,"ABTTAncestralHornBuff",[12512],"[356,659]","[20000,-90]",1,0,0
6696,"ABTTAncestralTotemMoltenShell",[12512],[659],[-80],1,0,0
6697,"ABTTTasalioTotemAttackAura",[],[],[],1,0,0
6698,"ABTTArohonguiTotemSpellAura",[],[],[],1,0,0
6699,"ABTTAncestralShockField",[],[],[],1,0,0
6700,"ABTTAncestralChannelSlow",[],[],[],1,0,0
6701,"ABTTAncestralTailwind",[],[],[],1,0,0
6702,"ABTTUltimatumChaosCloudSlow",[],[],[],1,0,0
6703,"ABTTAzmeriGoddessAura",[],[],[],5,0,1006834287
6704,"ABTTAzmeriTurtleInvulnerability",[12512],"[659,356]","[-80,2000]",1,0,0
6705,"ABTTAzmeriSpiderLeaderAura",[],[],[],2.5,0,1006834287
6706,"ABTTAzmeriBasaliskShroud",[],[356],[4000],3,0,1023745720
6707,"ABTTAzmeriCasterDemonCritMultiAura",[],[],[],1,0,0
6708,"ABTTAzmeriShepherdSpellDamage",[],[],[],1,0,0
6709,"ABTTAzmeriRobotArgusPhysAsExtraLightning",[],[],[],1,0,0
6710,"ABTTPhysEnrageMercenary",[],[356],[8000],1,0,0
6711,"ABTTArmourEleMercenary",[],[356],[8000],1,0,0
6712,"ABTTExtraImpaleMercenary",[],[356],[8000],1,0,0
6713,"MeleeSpiderWebAttach","[617,498,4577,2968,7080]","[10492,10499,10500,10628,323,175,356]","[-10,-10,-10,3,35,-30,10000]",1,0,0
6714,"ExpeditionSpiderWebAttach","[617,498,4577,2968,7080]","[10492,10499,10500,10628,323,175,356]","[-10,-10,-10,3,35,-30,10000]",1,0,0
6715,"DropArrowMercenary","[498,617]","[356,3593,5750]","[2500,2,-35]",4,0,1028443341
6716,"DropArrowMercenaryEncounter","[498,617]","[356,3593,5750]","[2500,2,-35]",3,0,1025758986
6717,"KaruiElderDropArrow","[498,617]","[356,3593,5750]","[2500,2,-35]",4,0,1028443341
6718,"KaruiElderDropArrowBlink","[498,617]","[356,3593,176,5750]","[2500,2,100,-35]",4,0,1028443341
6719,"MapKaruiElderDropArrow","[498,617]","[356,3593,5750]","[2500,2,-35]",4,0,1028443341
6720,"MapKaruiElderDropArrowBlink","[498,617]","[356,3593,176,5750]","[2500,2,100,-35]",4,0,1028443341
6721,"SpiderGodActivateLaser",[],[2693],[-50],10,0,1024685244
6722,"SpiderGodActivateLaserMap",[],[2693],[-50],6,0,1024685244
