"rownum","NPCKey","i32","DialogueOption","[i32]","[i32]","[i32]","Script","TextAudio","Category","QuestRewardOffersKey","QuestFlag","NPCTextAudioKeys","Script2","bool","bool","[i32]","[i32]","i32","[i32]","i32","bool","rid","i32","bool","i32","i32","i32","row","rid","rid","i32","[rid]","i32","rid","i32","rid","bool","i32","i32","i32"
766,475,0,"Buy or Sell items",[],[],[],"","",12,"",72,[],"","","",[],[],4119,[],4119,"","",2,"",-1879048192,228,0,52,0,"",51,[],51,"",0,"","",0,-16843010,-16843010
767,476,0,"Purchase Items",[],[],[],"","",32,"",72,[],"","","",[],[],4119,[],4119,"","",2,"",-1744830464,228,0,52,0,"",51,[],51,"",0,"","",0,-16843010,-16843010
768,477,0,"Buy or Sell items",[],[],[],"","",12,"",72,[],"","","",[],[],4119,[],4119,"","",2,"",-1610612736,228,0,52,0,"",51,[],51,"",0,"","",0,-16843010,-16843010
769,478,0,"Statue of Hillock",[],[],[],"triggerer.FinishNPCChat();",72,3,"",72,[12646],"","","",[],[],4119,[],4119,"","",0,"",-570425344,228,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
770,479,0,"Statue of the Vaal Oversoul",[],[],[],"triggerer.FinishNPCChat();",72,3,"",72,[12647],"","","",[],[],4119,[],4119,"","",0,"",671088640,229,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
771,480,0,"Statue of Dominus",[],[],[],"triggerer.FinishNPCChat();",72,3,"",72,[12648],"","","",[],[],4119,[],4119,"","",0,"",1577058304,229,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
772,481,0,"Statue of Malachai",[],[],[],"triggerer.FinishNPCChat();",72,3,"",72,[12649],"","","",[],[],4119,[],4119,"","",0,"",-1778384896,229,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
773,482,0,"Statue of Kitava",[],[],[],"triggerer.FinishNPCChat();",72,3,"",72,[12650],"","","",[],[],4119,[],4119,"","",0,"",-905969664,229,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
774,488,0,"Injured",[],[],[2787],"Call(StabSequence, triggerer); triggerer.FinishNPCChat();",2787,6,"",2787,[14489],"","","",[],[],4119,[],4119,"","",0,"",1912602624,230,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
775,492,0,"Pillar Activate",[],[2802],[2802],"DirtyTransition(); \r\ntriggerer.FinishNPCChat();",2802,3,"",2802,[],"","","",[],[],4119,[],4119,"","",0,"",369098752,231,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
776,492,1,"Monolith",[2802],[],[2803],"",72,3,"",72,[15019],"","",1,[],[],4119,[],4119,"","",0,"",1174405120,231,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
777,497,0,"Varashta's Etchings",[],[],[2829],"",72,3,"",72,[15950],"","",1,[],[],4119,[],4119,1,"",0,"",-1879048192,231,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
778,498,0,"Varashta's Etchings",[],[],[2830],"",72,3,"",72,[15951],"","",1,[],[],4119,[],4119,1,"",0,"",-1342177280,231,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
779,499,0,"Varashta's Etchings",[],[],[2831],"",72,3,"",72,[15952],"","",1,[],[],4119,[],4119,1,"",0,"",-805306368,231,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
780,500,0,"Varashta's Etchings",[],[],[2832],"",72,3,"",72,[15953],"","",1,[],[],4119,[],4119,1,"",0,"",-268435456,231,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
781,501,0,"Varashta's Etchings",[],[],[2833],"",72,3,"",72,[15954],"","",1,[],[],4119,[],4119,1,"",0,"",268435456,232,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
782,283,0,"Geonor's Journal",[],[],[2839],"",72,3,"",72,[10019],"","",1,[],[],4119,[],4119,1,"",0,"",1409286144,232,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
783,284,0,"Geonor's Journal",[],[],[2840],"",72,3,"",72,[10020],"","",1,[],[],4119,[],4119,1,"",0,"",1946157056,232,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
784,285,0,"Count's Decree",[],[],[2838],"",72,3,"",72,[10018],"","",1,[],[],4119,[],4119,1,"",0,"",-1275068416,232,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
785,502,0,"Draven's Dictum",[],[],[2837],"",72,3,"",72,[13981],"","",1,[],[],4119,[],4119,1,"",0,"",-167772160,232,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
786,503,0,"Asinia's Proclamation",[],[],[2836],"",72,3,"",72,[13989],"","",1,[],[],4119,[],4119,1,"",0,"",1140850688,233,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
787,504,0,"Asinia's Memoriam",[],[],[2835],"",72,3,"",72,[13993],"","",1,[],[],4119,[],4119,1,"",0,"",-1979711488,233,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
788,505,0,"Draven's Epitaph",[],[],[2834],"",72,3,"",72,[13983],"","",1,[],[],4119,[],4119,1,"",0,"",-838860800,233,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
789,507,0,"Book of Jamanra",[],[],[2824],"",72,3,"",72,[16041],"","",1,[],[],4119,[],4119,1,"",0,"",268435456,234,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
