"rownum","BaseItemTypesKey","ItemVisualEffectKey","ItemVisualIdentityKey1","ItemVisualIdentityKey2","Stats","ItemClasses","[rid]","bool","[i32]","[i32]","bool","[rid]","bool"
2181,2938,"",5076,"",[],[24],[],"",[],[9],"",[],""
2182,2939,"","",5077,[],[24],[],"",[],[10],"",[],""
2183,2940,"",5078,"",[],"[9,11,10,15,17,16,14,57]",[],"",[],"[1,4]","",[],""
2184,2941,180,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2185,2942,"","",5079,[],[21],[],"",[],[15],"",[],""
2186,2944,"","","",[347],[],[5614],"",[1],[24],"",[],""
2187,2945,"","","",[347],[],[5618],"",[1],[24],"",[],""
2188,2946,"",5080,"",[],[25],[],"",[],[7],"",[],""
2189,2947,"",5081,"",[],[23],[],"",[],[12],"",[],""
2190,2948,"",5082,"",[],[22],[],"",[],[11],"",[],""
2191,2949,"",5083,"",[],[24],[],"",[],[9],"",[],""
2192,2950,"","",5084,[],[24],[],"",[],[10],"",[],""
2193,2951,"","",5085,[],[24],[],"",[],[10],"",[],""
2194,2952,"",5086,"",[],"[9,10,11,15,20,13,7,56,8,6,12,32]",[],"",[],"[1,4]","",[],""
2195,2953,181,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2196,2954,182,"","",[1368],[23],[],"",[79],[13],"",[],""
2197,2956,"","","",[347],[],"[5357,5481,5358,5359,5360,5480,5361,5479,5362,5363,5364,5365,5369,5478,5431,5433,5435,5512,5698,5432,5434,5436,5617,5616,5629,5631,5652,5648,5744,5745,5746,5747,5755]","",[-44],[24],"",[],""
2198,2957,"","","","[347,2678]",[],"[5493,5494,5495,5497,5496]","","[19,5]",[24],"",[],""
2199,2958,"","","",[347],[],[5306],"",[7],[24],"",[],""
2200,2959,"","","",[347],[],[5656],"",[2],[24],"",[],""
2201,2960,"","","","[347,9198]",[],[5265],"","[5,51]",[24],"",[],""
2202,2961,"","","",[347],[],[5582],"",[5],[24],"",[],""
2203,2962,"","","",[347],[],[5656],"",[3],[24],"",[],""
2204,2963,"","","",[347],[],[5732],"",[1],[24],"",[],""
2205,2964,"","",5087,[],[25],[],"",[],"[8,21]","",[],""
2206,2966,"","","","[347,1302]",[],[5444],"","[7,6]",[24],"",[],""
2207,2967,"","","",[347],[],"[5616,5617,5755]","",[1],[24],"",[],""
2208,2968,"","","","[347,1302]",[],"[5352,5457]","","[4,2]",[24],"",[],""
2209,2969,"","",5088,[],[21],[],"",[],[15],"",[],""
2210,2970,"","",5089,[],[25],[],"",[],"[8,21]","",[],""
2211,2973,"",5090,"",[],[25],[],"",[],[7],"",[],""
2212,2974,"",5091,"",[],[23],[],"",[],[12],"",[],""
2213,2975,"",5092,"",[],[22],[],"",[],[11],"",[],""
2214,2976,"",5093,"",[],[24],[],"",[],[9],"",[],""
2215,2977,"",5095,"",[],[25],[],"",[],[7],"",[],""
2216,2978,"",5094,"",[],"[9,10,12,11,32,14,57,15,16,17,13,7,56,8,6]",[],"",[],"[1,4]",1,[],""
2217,2980,"","","","[347,9198]",[],"[5357,5481,5358,5359,5360,5480,5361,5479,5362,5363,5364,5365,5369,5478,5431,5433,5435,5512,5698,5432,5434,5436,5617,5616,5629,5631,5652,5648,5744,5745,5746,5747,5755]","","[-52,76]",[24],"",[],""
2218,2982,"",5096,"",[],[25],[],"",[],[7],"",[],""
2219,2983,"",5097,"",[],[23],[],"",[],[12],"",[],""
2220,2984,"",5098,"",[],[22],[],"",[],[11],"",[],""
2221,2985,"",5099,"",[],[24],[],"",[],[9],"",[],""
2222,2986,"","",5100,[],[25],[],"",[],"[8,21]","",[],""
2223,2987,"",5101,"",[],"[9,10,12,11,32,14,57,15,16,17,13,7,56,8,6]",[],"",[],"[1,4]",1,[],""
2224,2989,192,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2225,2991,"",5102,"",[],[25],[],"",[],[7],"",[],""
2226,2992,"",5103,"",[],[23],[],"",[],[12],"",[],""
2227,2993,"",5104,"",[],[22],[],"",[],[11],"",[],""
2228,2994,"",5105,"",[],[24],[],"",[],[9],"",[],""
2229,2995,"","",5106,[],[24],[],"",[],[10],"",[],""
2230,2997,191,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2231,2998,"","",5107,[],[21],[],"",[],[15],"",[],""
2232,3000,"",5108,"",[],[25],[],"",[],[7],"",[],""
2233,3001,"",5109,"",[],[23],[],"",[],[12],"",[],""
2234,3002,"",5110,"",[],[22],[],"",[],[11],"",[],""
2235,3003,"",5111,"",[],[24],[],"",[],[9],"",[],""
2236,3006,"",5116,"",[],[25],[],"",[],[7],"",[],""
2237,3007,"",5117,"",[],[22],[],"",[],[11],"",[],""
2238,3008,"",5118,"",[],[25],[],"",[],[7],"",[],""
2239,3009,"",5119,"",[],[23],[],"",[],[12],"",[],""
2240,3010,"",5120,"",[],[22],[],"",[],[11],"",[],""
2241,3011,"",5121,"",[],[24],[],"",[],[9],"",[],""
2242,3012,193,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],""
2243,3015,"",5122,"",[],[25],[],"",[],[7],"",[],""
2244,3016,"",5123,"",[],[25],[],"",[],[7],"",[],""
2245,3017,"",5124,"",[],[23],[],"",[],[12],"",[],""
2246,3018,"",5125,"",[],[22],[],"",[],[11],"",[],""
2247,3019,"",5126,"",[],[24],[],"",[],[9],"",[],""
2248,3020,194,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],""
2249,3023,"",5127,"",[],[25],[],"",[],[7],"",[],""
2250,3024,"",5128,"",[],[25],[],"",[],[7],"",[],""
2251,3025,"",5129,"",[],[23],[],"",[],[12],"",[],""
2252,3026,"",5130,"",[],[22],[],"",[],[11],"",[],""
2253,3027,"",5131,"",[],[24],[],"",[],[9],"",[],""
2254,3028,195,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],""
2255,3031,"",5132,"",[],[25],[],"",[],[7],"",[],""
2256,3032,"",5133,"",[],[25],[],"",[],[7],"",[],""
2257,3033,"",5134,"",[],[23],[],"",[],[12],"",[],""
2258,3034,"",5135,"",[],[22],[],"",[],[11],"",[],""
2259,3035,"",5136,"",[],[24],[],"",[],[9],"",[],""
2260,3036,"","",5137,[],[24],[],"",[],[10],"",[],""
2261,3037,196,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],""
2262,3040,"",5138,"",[],[25],[],"",[],[7],"",[],""
2263,3041,"",5139,"",[],[25],[],"",[],[7],"",[],""
2264,3042,"",5140,"",[],[23],[],"",[],[12],"",[],""
2265,3043,"",5141,"",[],[22],[],"",[],[11],"",[],""
2266,3044,"",5142,"",[],[24],[],"",[],[9],"",[],""
2267,3045,"","",5143,[],[24],[],"",[],[10],"",[],""
2268,3046,"","",5144,[],[24],[],"",[],[10],"",[],""
2269,3047,"","",5145,[],[21],[],"",[],[15],"",[],""
2270,3048,197,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],""
2271,3054,"",5115,"",[],[24],[],"",[],[9],"",[],""
2272,3053,"",5114,"",[],[22],[],"",[],[11],"",[],""
2273,3052,"",5113,"",[],[23],[],"",[],[12],"",[],""
2274,3051,"",5112,"",[],[25],[],"",[],[7],"",[],""
2275,3055,"",5146,"",[],[25],[],"",[],[7],"",[],""
2276,3056,185,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],""
2277,3057,"","",5147,[],[21],[],"",[],[15],"",[],""
2278,3058,"","",5148,[],[25],[],"",[],"[8,21]","",[],""
2279,3059,"",5149,"",[],[25],[],"",[],[7],"",[],""
2280,3060,"",5150,"",[],[23],[],"",[],[12],"",[],""
2281,3061,"",5151,"",[],[22],[],"",[],[11],"",[],""
2282,3062,"",5152,"",[],[24],[],"",[],[9],"",[],""
2283,3063,"","",5153,[],[24],[],"",[],[10],"",[],""
2284,3064,"","",5154,[],[24],[],"",[],[10],"",[],""
2285,3065,"",5155,"",[],"[9,11,10,15,16,17,14,57,12,32]",[],"",[],"[1,4]","",[],""
2286,3066,188,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2287,3067,"","",5156,[],[21],[],"",[],[15],"",[],""
2288,3069,189,"","",[1368],[23],[],"",[81],[13],"",[],""
2289,3070,"","","","[347,9198]",[],"[5357,5481,5358,5359,5360,5480,5361,5479,5362,5363,5364,5365,5369,5478,5431,5433,5435,5512,5698,5432,5434,5436,5617,5616,5629,5631,5652,5648,5744,5745,5746,5747,5755]","","[-51,59]",[24],"",[],""
2290,3071,"","","","[347,12059]",[],[5608],"","[3,13]",[24],"",[],""
2291,3072,"","","",[8807],[],[5591],"",[2],[24],"",[],""
2292,3073,"","",5157,[],[25],[],"",[],"[8,21]","",[],""
2293,3074,"",5158,"",[],[25],[],"",[],[7],"",[],""
2294,3075,"",5159,"",[],[23],[],"",[],[12],"",[],""
2295,3076,"",5160,"",[],[22],[],"",[],[11],"",[],""
2296,3077,"",5161,"",[],[24],[],"",[],[9],"",[],""
2297,3078,"","",5162,[],[24],[],"",[],[10],"",[],""
2298,3079,"","",5163,[],[24],[],"",[],[10],"",[],""
2299,3080,"",5164,"",[],"[7,56,8,6,9,10,11,12,32,15,13,20]",[],"",[],"[1,4]","",[],""
2300,3081,186,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2301,3082,"","",5165,[],[21],[],"",[],[15],"",[],""
2302,3084,187,"","",[1368],[23],[],"",[82],[13],"",[],""
2303,3085,"","","","[347,9198]",[],"[5357,5481,5358,5359,5360,5480,5361,5479,5362,5363,5364,5365,5369,5478,5431,5433,5435,5512,5698,5432,5434,5436,5617,5616,5629,5631,5652,5648,5744,5745,5746,5747,5755]","","[-50,60]",[24],"",[],""
2304,3086,"","","",[347],[],[5253],"",[4],[24],"",[],""
2305,3087,"","",5166,[],[25],[],"",[],"[8,21]","",[],""
2306,3088,"",5167,"",[],[25],[],"",[],[7],"",[],""
2307,3089,"",5168,"",[],[23],[],"",[],[12],"",[],""
2308,3090,"",5169,"",[],[22],[],"",[],[11],"",[],""
2309,3091,"",5170,"",[],[24],[],"",[],[9],"",[],""
2310,3092,"","",5171,[],[24],[],"",[],[10],"",[],""
2311,3093,"","",5172,[],[24],[],"",[],[10],"",[],""
2312,3094,"","","",[347],[],"[5493,5494,5495,5497,5496]","",[20],[24],"",[],""
2313,3096,190,"","",[1368],[23],[],"",[83],[13],"",[],""
2314,3097,"",5173,"",[],"[7,56,6,8,14,57,11,16,12,17,9,10,15,32]",[],"",[],"[1,4]","",[],""
2315,3098,"","","",[347],[],"[5251,5465]","",[7],[24],"",[],""
2316,3099,"","",5174,[],[25],[],"",[],"[8,21]","",[],""
2317,3100,"",5175,"",[],[25],[],"",[],[7],"",[],""
2318,3101,"",5176,"",[],[25],[],"",[],[7],"",[],""
2319,3102,"",5177,"",[],[23],[],"",[],[12],"",[],""
2320,3103,"",5178,"",[],[22],[],"",[],[11],"",[],""
2321,3104,"",5179,"",[],[24],[],"",[],[9],"",[],""
2322,3106,"","",5180,[9911],[24],[],"",[166],[10],"",[],""
2323,3105,"","",5181,[],[24],[],"",[],[10],"",[],""
2324,3107,"",5182,"",[],"[9,10,12,11,15,16,17,32]",[],"",[],"[1,4]","",[],""
2325,3109,"","","",[],[],[],"",[],[20],"",[],""
2326,3110,"","","","[347,12442]",[],[5608],"","[4,-1]",[24],"",[],""
2327,3111,"","","","[347,1302]",[],[5349],"","[2,3]",[24],"",[],""
2328,3112,"","",5183,[],[25],[],"",[],"[8,21]","",[],""
2329,3113,"",5184,"",[],[25],[],"",[],[7],"",[],""
2330,3114,"",5185,"",[],[23],[],"",[],[12],"",[],""
2331,3115,"",5186,"",[],[22],[],"",[],[11],"",[],""
2332,3116,"",5187,"",[],[24],[],"",[],[9],"",[],""
2333,3117,"","",5188,[],[24],[],"",[],[10],"",[],""
2334,3118,"",5189,"",[],"[7,56,8,6,9,10,11,12,15,16,17,32]",[],"",[],"[1,4]","",[],""
2335,3120,"",5190,"",[],[26],[],"",[],[4],"",[],""
2336,3121,"","",5191,[],[24],[],"",[],[10],"",[],""
2337,3122,"",5192,"",[],[26],[],"",[],[4],"",[],""
2338,3123,"",5193,"",[],[25],[],"",[],[7],"",[],""
2339,3125,"",5194,"",[],[26],[],"",[],[4],"",[],""
2340,3126,"","",5195,[],[24],[],"",[],[10],"",[],""
2341,3127,"","","",[347],[],[5727],"",[1],[24],"",[],""
2342,3128,"","",5196,[],[24],[],"",[],[10],"",[],""
2343,3129,"","",5197,[],[24],[],"",[],[10],"",[],""
2344,3131,"","","","[347,2678,9198]",[],"[5244,5453]","","[22,4,33]",[24],"",[],""
2345,3132,"","","",[1222],[],"[5376,5392,5378,5379,5385,5390,5386,5410,5532,5674,5670]","",[14],[24],"",[],""
2346,3133,"","","","[347,2678,8678]",[],[5605],"","[2,8,2]",[24],"",[],""
2347,3134,"","","",[12135],[],[5721],"",[3],[24],"",[],""
2348,3135,"","","",[347],[],[5606],"",[1],[24],"",[],""
2349,3137,"",5198,"",[],[25],[],"",[],[7],"",[],""
2350,3139,"",5199,"",[],[25],[],"",[],[7],"",[],""
2351,3140,"",5200,"",[],[25],[],"",[],[7],"",[],""
2352,3141,"",5201,"",[],[23],[],"",[],[12],"",[],""
2353,3142,"",5202,"",[],[22],[],"",[],[11],"",[],""
2354,3143,"",5203,"",[],[24],[],"",[],[9],"",[],""
2355,3144,"","",5204,[],[24],[],"",[],[10],"",[],""
2356,3145,"","",5205,[],[24],[],"",[],[10],"",[],""
2357,3146,"","",5206,[],[25],[],"",[],"[8,21]","",[],""
2358,3147,"",5207,"",[],"[7,56,8,6,9,10,11,12,15,17,16,32,14,57]",[],"",[],"[1,4]","",[],""
2359,3148,198,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2360,3149,"","",5208,[],[21],[],"",[],[15],"",[],""
2361,3150,199,"","",[1368],[23],[],"",[84],[13],"",[],""
2362,3152,"","","","[347,9198]",[],"[5357,5481,5358,5359,5360,5480,5361,5479,5362,5363,5364,5365,5369,5478,5431,5433,5435,5512,5698,5432,5434,5436,5617,5616,5629,5631,5652,5648,5744,5745,5746,5747,5755]","","[-53,66]",[24],"",[],""
2363,3153,"","","","[347,1302]",[],"[5287,5484]","","[8,4]",[24],"",[],""
2364,3154,"","","",[347],[],"[5508,5510,5509,5511,5539]","",[-3],[24],"",[],""
2365,3155,"",5209,"",[],[25],[],"",[],[7],"",[],""
2366,3156,"",5210,"",[],[25],[],"",[],[7],"",[],""
2367,3157,"",5211,"",[],[23],[],"",[],[12],"",[],""
2368,3158,"",5212,"",[],[22],[],"",[],[11],"",[],""
2369,3159,"",5213,"",[],[24],[],"",[],[9],"",[],""
2370,3160,"","",5214,[],[24],[],"",[],[10],"",[],""
2371,3161,"","",5215,[],[24],[],"",[],[10],"",[],""
2372,3162,"","",5216,[],[25],[],"",[],"[8,21]","",[],""
2373,3163,"",5217,"",[],"[9,10,11,15,16,17,14,57,12,32]",[],"",[],"[1,4]","",[],""
2374,3164,200,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2375,3165,"","",5218,[],[21],[],"",[],[15],"",[],""
2376,3166,201,"","",[1368],[23],[],"",[85],[13],"",[],""
2377,3168,"","","","[347,9198]",[],"[5357,5481,5358,5359,5360,5480,5361,5479,5362,5363,5364,5365,5369,5478,5431,5433,5435,5512,5698,5432,5434,5436,5617,5616,5629,5631,5652,5648,5744,5745,5746,5747,5755]","","[-54,67]",[24],"",[],""
2378,3169,"","","",[1222],[],"[5376,5392,5378,5379,5385,5390,5386,5410,5532,5674,5670]","",[15],[24],"",[],""
2379,3170,"","","",[347],[],"[5405,5461]","",[17],[24],"",[],""
2380,3171,"","","",[347],[],"[5508,5510,5509,5511,5539]","",[-4],[24],"",[],""
2381,3172,"",5219,"",[],[25],[],"",[],[7],"",[],""
2382,3173,"",5220,"",[],[25],[],"",[],[7],"",[],""
2383,3174,"",5221,"",[],[23],[],"",[],[12],"",[],""
2384,3175,"",5222,"",[],[22],[],"",[],[11],"",[],""
2385,3176,"",5223,"",[],[24],[],"",[],[9],"",[],""
2386,3177,"","",5224,[],[24],[],"",[],[10],"",[],""
2387,3178,"","",5225,[],[24],[],"",[],[10],"",[],""
2388,3179,"","",5226,[],[21],[],"",[],[15],"",[],""
2389,3181,202,"","",[1368],[23],[],"",[86],[13],"",[],""
2390,3182,"",5230,"",[],[25],[],"",[],[7],"",[],""
2391,3183,"",5231,"",[],[25],[],"",[],[7],"",[],""
2392,3184,"",5232,"",[],[23],[],"",[],[12],"",[],""
2393,3185,"",5233,"",[],[22],[],"",[],[11],"",[],""
2394,3186,"",5234,"",[],[24],[],"",[],[9],"",[],""
2395,3187,"","",5235,[],[24],[],"",[],[10],"",[],""
2396,3188,"","","","[347,12059]",[],[5608],"","[5,23]",[24],"",[],""
2397,3189,"","","",[347],[],[5737],"",[2],[24],"",[],""
2398,3205,"",5236,"",[],[24],[],"",[],[9],"",[],""
2399,3206,"",5237,"",[],[24],[],"",[],[9],"",[],""
2400,3207,"",5238,"",[],[24],[],"",[],[9],"",[],""
2401,3208,"",5239,"",[14203],[25],[],"",[1],[7],"",[],""
2402,3209,"",5240,"",[14203],[23],[],"",[1],[12],"",[],""
2403,3210,"",5241,"",[14203],[22],[],"",[1],[11],"",[],""
2404,3211,"",5242,"",[14203],[24],[],"",[1],[9],"",[],""
2405,3212,"","",5243,[14203],[24],[],"",[1],[10],"",[],""
2406,3213,"","",5244,[14203],[24],[],"",[1],[10],"",[],""
2407,3214,"",5245,"",[14204],"[6,7,56,8,9,10,11,12,13,14,57,15,16,17,32]",[],"",[1],"[1,4]","",[],""
2408,3215,203,"","",[14205],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[1],"[2,5]","",[],""
2409,3216,"","","","[319,14203]",[4],[],"","[168,1]",[14],"",[],""
2410,3218,"","",5246,[14203],[21],[],"",[1],[15],"",[],""
2411,3219,204,"","","[1368,14203]",[23],[],"","[90,1]",[13],"",[],""
2412,3221,"",5247,"",[],[25],[],"",[],[7],"",[],""
2413,3222,"",5248,"",[],[23],[],"",[],[12],"",[],""
2414,3223,"",5249,"",[],[22],[],"",[],[11],"",[],""
2415,3224,"",5250,"",[],[24],[],"",[],[9],"",[],""
2416,3225,"","",5251,[],[24],[],"",[],[10],"",[],""
2417,3226,"",5252,"",[],"[11,16,9,10,15,17,14,57,13,12,17,32]",[],"",[],"[1,4]","",[],""
2418,3227,"",5253,"",[],[26],[],"",[],[4],"",[],""
2419,3228,"","",5254,[],[21],[],"",[],[15],"",[],""
2420,3230,"","","",[347],[],[5732],"",[2],[24],"",[],""
2421,3229,"","","","[347,1302,9329]",[],[5270],"","[3,1,-1]",[24],"",[],""
2422,3231,"","","",[347],[],[5582],"",[6],[24],"",[],""
2423,3232,"",5255,"",[],[25],[],"",[],[7],"",[],""
2424,3233,"",5256,"",[],[23],[],"",[],[12],"",[],""
2425,3234,"",5257,"",[],[22],[],"",[],[11],"",[],""
2426,3235,"",5258,"",[],[24],[],"",[],[9],"",[],""
2427,3236,"","",5259,[],[24],[],"",[],[10],"",[],""
2428,3237,"",5260,"",[],"[7,56,6,8,9,10,11,12,32,15]",[],"",[],"[1,4]","",[],""
2429,3238,"","","","[347,4823]",[],"[5504,5503]","","[5,31]",[24],"",[],""
2430,3239,"","","","[347,9198]",[],"[5357,5481,5358,5359,5360,5480,5361,5479,5362,5363,5364,5365,5369,5478,5431,5433,5435,5512,5698,5432,5434,5436,5617,5616,5629,5631,5652,5648,5744,5745,5746,5747,5755]","","[-55,70]",[24],"",[],""
2431,3240,"","","","[347,1302]",[],[5543],"","[3,5]",[24],"",[],""
2432,3241,"","","",[347],[],[5544],"",[3],[24],"",[],""
2433,3242,"","","","[347,1302]",[],"[5545,5601]","","[2,6]",[24],"",[],""
2434,3243,"","","","[347,1302]",[],[5546],"","[7,5]",[24],"",[],""
2435,3244,"","","","[347,9198,2678,1725,14247]",[],[5627],"","[1,73,-3,4,1]",[24],"",[],""
2436,3245,"","","","[347,2678,13995,1302]",[],[5354],"","[1,4,1,1]",[24],"",[],""
2437,3246,"",5227,"",[],[26],[],"",[],[4],"",[],""
2438,3247,"","",5228,[],[24],[],"",[],[10],"",[],""
2439,3248,"","","",[347],[],[5673],"",[3],[24],"",[],""
2440,3250,"","","",[347],[],[5634],"",[2],[24],"",[],""
2441,3251,"","","",[347],[],[5736],"",[1],[24],"",[],""
2442,3252,"","",5229,[],[21],[],"",[],[15],"",[],""
2443,3253,"","","","[347,9198,2678,1725,14247]",[],[5627],"","[2,72,9,5,2]",[24],"",[],""
2444,3254,"","","",[347],[],[5626],"",[2],[24],"",[],""
2445,3255,"","","",[347],[],"[5448,5449,5450,5770]","",[1],[24],"",[],""
2446,3256,"","",5261,[],[24],[],"",[],[10],"",[],""
2447,3257,"","","","[347,1302]",[],[5261],"","[1,1]",[24],"",[],""
2448,3258,"","","",[347],[],[5657],"",[1],[24],"",[],""
2449,3259,206,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],""
2450,3261,"",5262,"",[],[25],[],"",[],[7],"",[],""
2451,3262,"",5263,"",[],[23],[],"",[],[12],"",[],""
2452,3263,"",5264,"",[],[22],[],"",[],[11],"",[],""
2453,3264,"",5265,"",[],[24],[],"",[],[9],"",[],""
2454,3267,"",5266,"",[],"[14,57,11,16,13,12,17,32,9,13,10]",[],"",[],"[1,4]",1,[],""
2455,3269,207,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],""
2456,3271,"",5267,"",[],[25],[],"",[],[7],"",[],""
2457,3272,"",5268,"",[],[23],[],"",[],[12],"",[],""
2458,3273,"",5269,"",[],[22],[],"",[],[11],"",[],""
2459,3274,"",5270,"",[],[24],[],"",[],[9],"",[],""
2460,3275,"","",5271,[],[24],[],"",[],[10],"",[],""
2461,3278,"",5272,"",[],"[9,15,17,16,10,11,12,32]",[],"",[],"[1,4]",1,[],""
2462,3280,223,"","",[1368],[23],[],"",[92],[13],"",[],""
2463,3281,208,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],""
2464,3283,"",5274,"",[],[25],[],"",[],[7],"",[],""
2465,3284,"",5275,"",[],[25],[],"",[],[7],"",[],""
2466,3285,"",5276,"",[],[25],[],"",[],[7],"",[],""
2467,3286,"",5277,"",[],[23],[],"",[],[12],"",[],""
2468,3287,"",5278,"",[],[22],[],"",[],[11],"",[],""
2469,3288,"",5279,"",[],[24],[],"",[],[9],"",[],""
2470,3289,"","",5280,[],[24],[],"",[],[10],"",[],""
2471,3290,"","",5281,[],[24],[],"",[],[10],"",[],""
2472,3291,"",5282,"",[],"[7,8,6,9,10,11,12,32,15,56]",[],"",[],"[1,4]","",[],""
2473,3292,209,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2474,3293,"","",5283,[],[21],[],"",[],[15],"",[],""
2475,3295,210,"","",[1368],[23],[],"",[88],[13],"",[],""
2476,3296,"","","",[347],[],[5284],"",[1],[24],"",[],""
2477,3297,"","","","[347,9198]",[],"[5357,5481,5358,5359,5360,5480,5361,5479,5362,5363,5364,5365,5369,5478,5431,5433,5435,5512,5698,5432,5434,5436,5617,5616,5629,5631,5652,5648,5744,5745,5746,5747,5755]","","[-56,81]",[24],"",[],""
2478,3298,"",5284,"",[],[25],[],"",[],[7],"",[],""
2479,3299,"",5285,"",[],[25],[],"",[],[7],"",[],""
2480,3300,"",5286,"",[],[23],[],"",[],[12],"",[],""
2481,3301,"",5287,"",[],[22],[],"",[],[11],"",[],""
2482,3302,"",5288,"",[],[24],[],"",[],[9],"",[],""
2483,3303,"","",5289,[],[24],[],"",[],[10],"",[],""
2484,3304,"","",5290,[],[24],[],"",[],[10],"",[],""
2485,3305,"",5291,"",[],"[7,56,8,6,14,57,13,20]",[],"",[],"[1,4]","",[],""
2486,3306,211,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2487,3307,"","",5292,[],[21],[],"",[],[15],"",[],""
2488,3309,212,"","",[1368],[23],[],"",[89],[13],"",[],""
2489,3310,"","","","[347,9198]",[],"[5262,5467]","","[4,83]",[24],"",[],""
2490,3311,"","","","[347,9198]",[],"[5357,5481,5358,5359,5360,5480,5361,5479,5362,5363,5364,5365,5369,5478,5431,5433,5435,5512,5698,5432,5434,5436,5617,5616,5629,5631,5652,5648,5744,5745,5746,5747,5755]","","[-57,80]",[24],"",[],""
2491,3312,"",5293,"",[],[25],[],"",[],[7],"",[],""
2492,3313,"",5294,"",[],[25],[],"",[],[7],"",[],""
2493,3314,"",5295,"",[],[23],[],"",[],[12],"",[],""
2494,3315,"",5296,"",[],[22],[],"",[],[11],"",[],""
2495,3316,"",5297,"",[],[24],[],"",[],[9],"",[],""
2496,3317,"","",5298,[],[24],[],"",[],[10],"",[],""
2497,3318,"","",5299,[],[24],[],"",[],[10],"",[],""
2498,3319,213,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2499,3321,"","",5300,[],[21],[],"",[],[15],"",[],""
2500,3322,214,"","",[1368],[23],[],"",[91],[13],"",[],""
2501,3323,"","","",[1302],[],[5260],"",[6],[24],"",[],""
2502,3324,"","","",[347],[],"[5534,5536]","",[8],[24],"",[],""
2503,3325,218,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2504,3326,219,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2505,3327,220,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2506,3328,221,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2507,3329,"","","","[347,1302]",[],[5715],"","[3,3]",[24],"",[],""
2508,3330,"","","",[347],[],[5531],"",[7],[24],"",[],""
2509,3331,"","","","[347,2678,1302,12059]",[],"[5366,5456]","","[1,19,1,32]",[24],"",[],""
2510,3332,"",5301,"",[],[25],[],"",[],[7],"",[],""
2511,3333,"",5302,"",[],[23],[],"",[],[12],"",[],""
2512,3334,"",5303,"",[],[22],[],"",[],[11],"",[],""
2513,3335,"",5304,"",[],[24],[],"",[],[9],"",[],""
2514,3336,"",5305,"",[],[25],[],"",[],[7],"",[],""
2515,3337,"",5306,"",[],[23],[],"",[],[12],"",[],""
2516,3338,"",5307,"",[],[22],[],"",[],[11],"",[],""
2517,3339,"",5308,"",[],[24],[],"",[],[9],"",[],""
2518,3340,"",5309,"",[],[25],[],"",[],[7],"",[],""
2519,3341,"",5310,"",[],[23],[],"",[],[12],"",[],""
