"rownum","Id","Description","Invisible","Removable","Name","StatsKeys","bool","i32","bool","Maximum_StatsKey","Current_StatsKey","bool","i32","BuffVisualsKey","bool","bool","i32","bool","bool","bool","bool","BuffLimit","bool","Id2","IsRecovery","bool","bool","rid","bool","i32","bool","bool","i32","[i32]","bool","bool","rid","bool","[rid]","[rid]","[rid]","[rid]","i32","bool","rid"
1226,"champion_damage_against_impaled","You deal additional physical damage for each Impale on enemies you hit","","","Master of Metal","[8688,8689]",1,3,"","","",1,21,958,1,1,1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[8688,8689]",[],0,"",""
1227,"betrayal_banner_aura","",1,"","","[24,451,477]",1,3,"","","","",21,959,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[24,451,477]",[],0,"",""
1228,"betrayal_keema_enrage","",1,"","Enrage","[24,70,216]",1,3,"","","","",21,961,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[24,70,216]",[],0,"",""
1229,"ground_consecration_elreon","Grants Life Regeneration","","","Consecrated Ground","[451,745,6427,24,1035,13438,1278]",1,3,"","","","",21,963,"","",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[451,745,6427,24,1035,13438,1278]",[3822],0,"",""
1230,"betrayal_hillock_buff","",1,"","","[24,477]","",3,"","","","",21,965,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[24,477]",[],0,"",""
1231,"catarina_graveyard_fire","You are taking fire damage","","","Ghostflame Graveyard",[1977],1,3,"","","","",21,972,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[1977],[],0,"",""
1232,"catarina_blackflame_ignite","Move to the active cemetery to complete the ritual to nullify Catarina's power.","","","Blackflame Ignite",[1977],1,11,"","","","",21,971,1,"",2,"",1,1,"",0,"","CatarinaBlackflameIgnite","","","","","",4,"","",0,[],"","","","",[],[],[1977],[],0,"",""
1233,"catarina_blackflame_aura","You are taking fire damage","","","Blackflame Ignite",[1977],1,3,"","","","",21,972,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[1977],[],0,"",""
1234,"freeze_nearby_chilled_enemies_cooldown","",1,"","",[],1,2,"","","","",21,0,1,"",15,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1235,"critical_strike_multiplier_aura","You have additional Critical Strike Multiplier while near allies using Kingmaker",1,"","Kingmaker's Presence",[95],1,3,"","","","",21,0,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[95],[],0,"",""
1236,"catarina_ritual_aura","Stand in the cemetery with Blackflame Ignite to complete the ritual and nullify Catarina's power.","","","Ritual of Undeath",[],1,3,"","","","",21,973,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1237,"catarina_immunity","","","","",[140],1,3,"","","","",21,974,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[140],[],0,"",""
1238,"consecrated_ground_while_stationary","",1,"","",[],1,2,"","","",1,21,0,1,"",15,"",1,1,"",0,"","ConsecratedGroundWhileStationary","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1239,"consecrated_ground_on_hit_cooldown","",1,"","",[8817],1,9,"","","",1,21,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[8817],[],0,"",""
1240,"double_damage_on_spell_cast","",1,"","",[8819],1,2,"","","",1,21,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[8819],[],0,"",""
1241,"double_damage_on_spell_cast_cooldown","",1,"","",[8820],1,9,"","","",1,21,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[8820],[],0,"",""
1242,"attack_and_cast_speed_on_attack","",1,"","",[1905],1,2,"","","",1,21,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[1905],[],0,"",""
1243,"attack_and_cast_speed_on_attack_cooldown","",1,"","",[8822],1,9,"","","",1,21,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[8822],[],0,"",""
1244,"ground_consecration_enemy","You are on an enemy's Consecrated Ground.","","","Consecrated Ground","[9053,477]",1,3,"","","","",21,202,"","",2,"",1,1,"",0,"","RefreshWhenRemoved","","","","","",4,"","",0,[],"","","","",[],[],"[9053,477]",[3822],0,"",""
1245,"soulrend","You are taking Chaos Damage over time.","","","Soulrend",[453],1,3,"","","",1,21,978,1,"",2,"",1,1,"",0,"","SoulrendDebuff","","","","","",4,"","",0,[],"","","","",[],[],[453],[],0,"",""
1246,"dark_ritual","You are taking Chaos Damage over time.","","","Bane","[453,12935]",1,3,"","","",1,21,981,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[453,12935]",[],0,"",""
1247,"storm_barrier_support_damage","You deal more Damage of types matching your Channelled Skill's Gem's tags","","","Infusion","[9869,8860,8859,8858,8861,11429,451]",1,2,"","","",1,21,982,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[9869,8860,8859,8858,8861,11429,451]",[],0,"",""
1248,"reduced_fire_resistance_from_skill","You have lowered Fire Resistance.","","","Fire Exposure",[144],1,13,"","","","",21,993,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[144],[],0,"",""
1249,"reduced_cold_resistance_from_skill","You have lowered Cold Resistance.","","","Cold Exposure",[146],1,13,"","","","",21,994,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[146],[],0,"",""
1250,"reduced_lightning_resistance_from_skill","You have lowered Lightning Resistance.","","","Lightning Exposure",[148],1,13,"","","","",21,995,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[148],[],0,"",""
1251,"synthesis_camera_lens_debuff","You are slowed and taking Cold Damage over time","","","Void Lens","[1979,346]",1,3,"","","","",21,1016,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[1979,346]",[],0,"",""
1252,"player_aura_spell_damage","Grants more spell damage, and increased spell critical strike chance. Create consecrated ground when you hit Rare or Unique enemies.","",1,"Zealotry Aura","[8878,8879,556,7490,451,95,1035,24,1905,451]",1,3,"","","","",21,984,1,"",1,"",1,1,"",0,"","","",1,"","","",4,"",1,0,[],"","","","",[],[],"[8878,8879,556,7490,451,95,1035,24,1905,451]",[],0,"",""
1253,"divine_tempest_stage","You're gathering energy from all around you, preparing to unleash it.","","","Divine Ire",[],1,4,1,"",8884,1,21,985,1,"",6,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1254,"player_aura_damage_over_time","Grants more Damage over Time, and increased skill duration.","",1,"Malevolence Aura","[8886,8885,215,7574,1035,24,1905,451]",1,3,"","","","",21,987,1,"",1,"",1,1,"",0,"","","",1,"","","",4,"",1,0,[],"","","","",[],[],"[8886,8885,215,7574,1035,24,1905,451]",[],0,"",""
1255,"rapid_fire_charge","","","","[UNUSED] Not Currently Used",[],1,1,1,"","","",21,41,1,"",6,"",1,1,"",0,"","RapidFireCharge","","","","","",1,"","",0,[],"","","","",[],[],[],[],0,"",""
1256,"soulrend_cold","You are taking Cold Damage over time","","","Soulchill",[1979],1,3,"","","",1,21,989,1,"",2,"",1,1,"",0,"","SoulrendDebuff","","","","","",4,"","",0,[],"","","","",[],[],[1979],[],0,"",""
1257,"ghost_dance_stacks","You have Ghost Shrouds.","","","Ghost Shroud",[],1,4,1,14813,8935,"",21,999,1,"",15,"",1,1,"",0,"","GhostDanceStacks","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1258,"ghost_dance","",1,"","",[],1,3,"","","","",21,0,1,"",15,"",1,1,"",0,"","GhostDance","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1259,"spell_boost_charge","This spell has built up Intensity from consecutive casts. Removed by moving.","","","Intensity",[],1,1,1,"","","",21,1011,1,"",6,"",1,1,"",0,"","SpellBoostCharge","","","","","",1,"","",0,[],"","","","",[],[],[],[],0,"",""
1260,"anticipation","",1,"","",[],1,1,1,"","","",21,0,1,"",15,"",1,1,"",0,"","Anticipation","","","","","",1,"","",0,[],"","","","",[],[],[],[],0,"",""
1261,"synthesis_fragment_entry_hide_player","",1,"","",[],1,2,"","","","",21,1003,1,"",15,"",1,1,"",0,"","SynthesisEntryHidePlayer","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1262,"synthesis_fragment_entry_scan_player","",1,"","",[],1,2,"","","","",21,1004,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1263,"synthesis_turret_charge_projectile_target","You have been marked. Filimites in the arena will fire projectiles at you as you move or charge up a larger projectile while you are stationary.","","","Mark of the Synthete",[],1,2,"","","","",21,1015,1,"",2,"",1,1,"",0,"","SynthesisTurretChargeProjectileTarget","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1264,"cat_aspect_inactive","",1,"","",[],1,2,"","","","",21,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1265,"bird_aspect_inactive","",1,"","",[],1,2,"","","","",21,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1266,"unique_flask_bottled_purity","",1,"","Bottled Purity","[9102,8814,14583]",1,3,"","","","",21,0,1,"",4,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[9102,8814,14583]",[],0,"",""
1267,"synthesis_decay_effect","You are slowed while in the decayed area of the Memory. You will be removed from the Memory if you travel too far into the decayed area.","","","Decaying Memory",[7305],1,3,"","","","",21,1008,1,"",2,"",1,1,"",0,"","SynthesisDecayDebuff","","","","","",4,"","",0,[],"","","","",[],[],[7305],[],0,"",""
1268,"dominance_aura_strength","",1,"","",[2005],1,3,"","","","",21,1019,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[2005],[],0,"",""
1269,"high_templar_unique_aura_cannot_crit","You cannot deal Critical Strikes","","","Garb of the Ephemeral",[693],1,3,"","","","",21,1024,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[693],[],0,"",""
1270,"high_templar_unique_aura_cannot_be_slowed","Your Action Speed cannot be modified to below base value","","","Garb of the Ephemeral",[3388],1,3,"","","","",21,1024,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[3388],[],0,"",""
1271,"scale","",1,"","",[],1,3,"","","","",21,0,1,"",15,"",1,1,"",0,"","Scale","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1272,"divinity","You are larger, deal more Elemental Damage, take less Elemental Damage and are immune to Curses.","","","Divinity","[717,9131,9132,9135,745]",1,3,"","","","",21,1012,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[717,9131,9132,9135,745]",[],0,"",""
1273,"player_aura_accuracy_and_crits","You have additional Accuracy and increased Critical Strike Chance","",1,"Precision Aura","[9603,83,554,13221,1035,24,1905,451]",1,3,"","","","",21,1013,1,"",1,"",1,1,"",0,"","","",1,"","","",4,"",1,0,[],"","","","",[],[],"[9603,83,554,13221,1035,24,1905,451]",[],0,"",""
1274,"support_aura_duration_reserve_buff","",1,"","",[],1,3,"","","","",21,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1275,"dominance_aura_dexterity","",1,"","",[95],1,3,"","","","",21,1019,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[95],[],0,"",""
1276,"dominance_aura_intelligence","",1,"","",[216],1,3,"","","","",21,1019,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[216],[],0,"",""
1277,"synthesis_boss_slow","You have reduced Action Speed","","","Void Snare",[346],1,3,"","","","",21,1017,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[346],[],0,"",""
1278,"storm_burst_orb_count","You have Storm Burst orbs that will explode when you stop channelling","","","Storm Burst",[],1,4,1,"",9284,"",21,1022,1,"",15,"",1,1,"",0,"","StormBurstDisplayBuff","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1279,"synthesis_laser_slow","You have reduced Action Speed","","","Void Snare",[346],1,3,"","","","",21,1023,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[346],[],0,"",""
1280,"synthesis_reduced_aggro","",1,"","",[6202],"",3,"","","","",21,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[6202],[],0,"",""
1281,"instant_movement_skill_delay","",1,"","",[],1,2,"","","","",21,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1282,"quick_guard","A percentage of all Damage from Hits is taken from this buff before your Life or Energy Shield. ","",1,"Steelskin","[1035,7645]",1,3,1,"",9857,"",21,1027,1,"",1,"",1,1,"",0,"","QuickGuardBuff","","","","","",4,"","",0,[],"","","","",[9359],[2641],"[1035,7645,9359]",[9539],0,"",""
1283,"interpolate_stat","",1,"","",[],"",1,"","","","",21,0,1,"",15,"",1,1,"",0,"","InterpolateStat","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1284,"quick_block","","",1,"[UNUSED] Quick Block",[],1,3,"","","","",21,1035,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1285,"cyclone_channelled_stage","You have stages from channelling Cyclone. These charges will be lost while not channelling.","","","Cyclone",[],1,3,1,"",9302,"",21,1036,1,"",6,"",1,1,"",0,"","DecayingStageBuff","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1286,"bladestorm_sandstorm","You are in a Sand Bladestorm, granting you increased movement speed.","","","Sand Bladestorm","[9324,177]","",3,"","","","",21,1037,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[9324,177]",[],0,"",""
1287,"bladestorm_bloodstorm","You are in a Blood Bladestorm","","","Blood Bladestorm",[9323],"",3,"","","","",21,1038,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[9323],[],0,"",""
1288,"blood_stance","You are in Blood Stance, deal more area damage with melee attacks, and have less area of effect with melee attacks.","",1,"Blood Stance","[9326,9395,9394,4948,12949]",1,2,"","","","",10,1040,1,"",1,"",1,1,"",0,"","","","","","","",4,"",1,0,[],"","","","",[],[],"[9326,9395,9394,4948,12949]",[],0,"",""
1289,"sand_stance","You are in Sand Stance, deal less area damage with melee attacks, and have more area of effect with melee attacks.","",1,"Sand Stance","[9327,9395,9394,175,9222]",1,2,"","","","",10,1039,1,"",1,"",1,1,"",0,"","","","","","","",4,"",1,0,[],"","","","",[],[],"[9327,9395,9394,175,9222]",[],0,"",""
1290,"berserk","You deal more damage, have more attack speed, more movement speed and take less damage.","","","Berserk","[9333,9336,9337,9334,9865,9577,717,2607,646]",1,2,"","","",1,21,1046,1,"",1,"",1,1,"",0,"","BerserkBuff","","","","","",4,"","",0,[],"","","","",[],[],"[9333,9336,9337,9334,9865,9577,717,2607,646]",[],0,"",""
1291,"frozen_in_time","","","","","[9343,477]","",2,"","","","",21,1043,1,"",15,1,1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],"[9335,979,1304]","[9343,477]",[],0,"",""
1292,"shrine_resonating","You have a chance to gain a Power, Frenzy or Endurance Charge on Hit and on Kill, and gain extra bonuses from Charges.","",1,"Charged Shrine","[7485,3948,555,364,500,6460,446,142,9556,5708]",1,3,"","","","",21,1044,1,"",7,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[7485,3948,555,364,500,6460,446,142,9556,5708]",[],0,"",""
1293,"shrine_gloom","You gain a portion of Non-Chaos Damage as extra Chaos Damage and Enemies you Kill have a chance to Explode, dealing a portion of their Maximum Life as Chaos Damage. ","",1,"Gloom Shrine","[7127,4476,5708]",1,3,"","","","",21,1045,1,"",7,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[7127,4476,5708]",[],0,"",""
1294,"support_slashing_movement_skill_buff","Your next Travel skill will be faster. Doesn't apply to skills supported by Close Combat Support.","","","Combat Rush",[9351],1,2,"","","","",21,1082,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[9351],[],0,"",""
1295,"tormented_spirit_tether","",1,"","",[],1,1,"","","","",21,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1296,"magnetic_charge_aura","",1,"","",[9405],1,3,"","","","",21,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[9405],[],0,"",""
1297,"legion_banner_aura","You are dealing increased Damage, have increased Attack and Cast speed and take reduced Damage.","","","Eternal Empire Aura","[24,717,1905,477]",1,3,"","","","",21,1050,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[24,717,1905,477]",[],0,"",""
1298,"remove_when_aura_removed","",1,"","",[],1,1,"","","","",21,0,1,"",15,"",1,1,"",0,"","RemoveWhenAuraRemoved","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1299,"blood_armour","You are in Blood Stance, nearby enemies are maimed and take increased physical damage.","",1,"Flesh","[9326,1075,13050]",1,2,"","","","",11,1053,1,"",1,"",1,1,"",0,"","BloodSandArmour","","","","","",4,"",1,0,[],"","","","",[],[],"[9326,1075,13050]",[],0,"",""
1300,"sand_armour","You are in Sand Stance, nearby enemies are blinded and you take less damage from enemies which are not nearby.","",1,"Stone","[9327,9536,1075,13050]",1,2,"","","","",11,1052,1,"",1,"",1,1,"",0,"","BloodSandArmour","","","","","",4,"",1,0,[],"","","","",[],[],"[9327,9536,1075,13050]",[],0,"",""
1301,"sand_armour_debuff","",1,"","",[9535],1,3,"","","","",21,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[9535],[],0,"",""
1302,"legion_reward_display","",1,"","","[9747,2444,9873]",1,3,"","","","",21,0,1,"",15,"",1,1,"",0,"","LegionRewardDisplay","","","","","",4,"","",0,[],"","","","",[],[],"[9747,2444,9873]",[],0,"",""
1303,"life_gained_from_hit_damage","",1,"","",[561],1,1,"","","","",21,0,1,1,15,"",1,"","",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[561],[],0,"",""
1304,"player_physical_damage_aura","You will take more physical damage from all sources. This effect will become more powerful as you stay in this aura longer.","","","Pride","[9763,1035,5229]",1,3,"","","","",21,1059,1,"",2,"",1,1,"",0,"","PhysicalDamageAura","",1,"","","",4,"",1,0,[],"","","","",[],[],"[9763,1035,5229]",[],0,"",""
1305,"flask_draining_lasso","You are being slowed by Aukuna's Lasso and are losing flask charges! Run away to break the tether.","","","Aukuna's Lasso","[9586,9585]",1,3,"","","","",21,1076,1,"",2,"",1,1,"",0,"","FlaskDrainingDebuff","","","","","",4,"","",0,[],"","","","",[],[],"[9586,9585]",[],0,"",""
1306,"attached_retract_arrow","You have been punctured by Lioneye's Arrows. It will cause Bleeding and Maim when he retracts them out of you.","","","Lioneye's Arrows",[],1,4,1,"",9589,"",21,1065,1,"",2,"",1,1,"",0,"","AttachedRetractArrow","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1307,"soulrend_physical","You are taking Physical Damage over time","","","Soulrend",[354],1,3,"","","",1,21,991,1,"",2,"",1,1,"",0,"","SoulrendDebuff","","","","","",4,"","",0,[],"","","","",[],[],[354],[],0,"",""
1308,"generic_monster_enrage_invisible","",1,"","Enrage","[177,70,24,477,216]",1,3,"","","","",21,0,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[177,70,24,477,216]",[],0,"",""
1309,"elemental_ailments_go_to_owner","",1,"","",[9621],1,3,"","","","",21,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[9621],[],0,"",""
1310,"necromancer_skeleton_buff","",1,"","","[177,70]",1,3,"","","","",21,1068,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[177,70]",[],0,"",""
1311,"champion_planted_banner_regen_aura","",1,"","",[451],1,3,"","","","",21,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[451],[],0,"",""
