"rownum","BaseItemTypesKey","Stacks","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","bool","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag"
3420,2979,1,1,"grant_micro","","","Adds the Silver Crescent Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],484
3421,2980,1,1,"grant_micro","","","Your Aura becomes a Sun Effect.",[],"","Aura Skin","",[],[],0,"",0,"",2,[],[],[],17,[24],484
3422,2981,1,1,"grant_micro","","","Adds the Sun Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],484
3423,2982,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Imperial Sun Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],484
3424,2983,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Imperial Sun Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],484
3425,2984,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Imperial Sun Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],484
3426,2985,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Imperial Sun Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],484
3427,2986,1,1,"grant_micro","","","Adds the Imperial Sun Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",2,[],[],[],7,"[8,21]",484
3428,2987,1,1,"grant_micro","","","Changes the appearance of any equipped weapon to the Imperial Sun Weapon.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",484
3429,2988,1,1,"grant_micro","","","Adds the Imperial Sun Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],484
3430,2989,1,1,"grant_micro","","","Adds the Brimstone Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",482
3431,2990,1,1,"grant_micro","","","Adds the Renegade Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],476
3432,2991,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Deadly Renegade Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],476
3433,2992,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Deadly Renegade Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],476
3434,2993,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Deadly Renegade Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],476
3435,2994,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Deadly Renegade Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],476
3436,2995,1,1,"grant_micro","","","Adds the Deadly Renegade Cloak back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],476
3437,2996,1,1,"grant_micro","","","Adds the Deadly Renegade Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],476
3438,2997,1,1,"grant_micro","","","Adds the Oblivion Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",481
3439,2998,1,1,"grant_micro","","","Attaches the Elite Faithsworn Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],476
3440,2999,1,1,"grant_micro","","","Adds the Faithsworn Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],476
3441,3000,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Elite Faithsworn Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],476
3442,3001,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Elite Faithsworn Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],476
3443,3002,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Elite Faithsworn Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],476
3444,3003,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Elite Faithsworn Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],476
3445,3004,1,1,"modify_portal_variation","","","This character's portals use the Faithsworn Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],476
3446,3005,1,1,"grant_micro","","","Adds the Elite Faithsworn Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],476
3447,3006,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Delve Core Azurite Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],478
3448,3007,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Delve Core Azurite Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],478
3449,3008,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Delve Core Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],478
3450,3009,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Delve Core Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],478
3451,3010,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Delve Core Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],478
3452,3011,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Delve Core Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],478
3453,3012,1,1,"grant_micro","","","Adds the Delve Core Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",478
3454,3013,1,1,"modify_portal_variation","","","This character's portals use the Delve Core Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],478
3455,3014,1,1,"grant_micro","","","Adds the Delve Core Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],478
3456,3015,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Breach Core Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],478
3457,3016,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Breach Core Alternate Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],478
3458,3017,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Breach Core Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],478
3459,3018,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Breach Core Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],478
3460,3019,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Breach Core Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],478
3461,3020,1,1,"grant_micro","","","Adds the Breach Core Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",478
3462,3021,1,1,"modify_portal_variation","","","This character's portals use the Breach Core Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],478
3463,3022,1,1,"grant_micro","","","Adds the Breach Core Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],478
3464,3023,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Abyss Core Crown.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],478
3465,3024,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Abyss Core Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],478
3466,3025,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Abyss Core Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],478
3467,3026,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Abyss Core Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],478
3468,3027,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Abyss Core Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],478
3469,3028,1,1,"grant_micro","","","Adds the Abyss Core Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",478
3470,3029,1,1,"modify_portal_variation","","","This character's portals use the Abyss Core Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],478
3471,3030,1,1,"grant_micro","","","Adds the Abyss Core Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],478
3472,3031,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Harvest Core Skull Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],478
3473,3032,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Harvest Core Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],478
3474,3033,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Harvest Core Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],478
3475,3034,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Harvest Core Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],478
3476,3035,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Harvest Core Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],478
3477,3036,1,1,"grant_micro","","","Adds the Harvest Core Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],478
3478,3037,1,1,"grant_micro","","","Adds the Harvest Core Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",478
3479,3038,1,1,"modify_portal_variation","","","This character's portals use the Harvest Core Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],478
3480,3039,1,1,"grant_micro","","","Adds the Harvest Core Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],478
3481,3040,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Atlas Core Alternate Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],478
3482,3041,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Atlas Core Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],478
3483,3042,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Atlas Core Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],478
3484,3043,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Atlas Core Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],478
3485,3044,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Atlas Core Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],478
3486,3045,1,1,"grant_micro","","","Adds the Atlas Core Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],478
3487,3046,1,1,"grant_micro","","","Adds the Tencent Core Atlas Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],478
3488,3047,1,1,"grant_micro","","","Attaches the Atlas Core Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],478
3489,3048,1,1,"grant_micro","","","Adds the Atlas Core Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",478
3490,3049,1,1,"modify_portal_variation","","","This character's portals use the Atlas Core Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],478
3491,3050,1,1,"grant_micro","","","Adds the Atlas Core Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],478
3492,3051,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Chieftain Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],333
3493,3052,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Chieftain Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],333
3494,3053,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Chieftain Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],333
3495,3054,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Chieftain Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],333
3496,3055,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Ritual Brimmed Hat.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],476
3497,3056,1,1,"grant_micro","","","Adds the Ritual Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"","",[],[],[],2,"[2,5]",476
3498,3057,1,1,"grant_micro","","","Attaches the Ritual Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"","",[],[],[],16,[15],476
3499,3058,1,1,"grant_micro","","","Adds the Suffering Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",2,[],[],[],7,"[8,21]",475
3500,3059,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Suffering Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],475
3501,3060,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Suffering Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],475
3502,3061,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Suffering Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],475
3503,3062,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Suffering Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],475
3504,3063,1,1,"grant_micro","","","Adds the Suffering Cloak back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],475
3505,3064,1,1,"grant_micro","","","Adds the Suffering Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],475
3506,3065,1,1,"grant_micro","","","Changes the appearance of any equipped Sword, Mace, Axe or Staff to the Suffering Weapon.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",475
3507,3066,1,1,"grant_micro","","","Adds the Suffering Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",475
3508,3067,1,1,"grant_micro","","","Attaches the Suffering Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],475
3509,3068,1,1,"grant_micro","","","This character's portals use the Suffering Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],475
3510,3069,1,1,"grant_micro","","","Adds Suffering Footprints to any equipped pair of boots.",[],"","Boots Modifier","",[],[],0,"",0,"",2,[],[],[],10,[13],475
3511,3070,1,1,"grant_micro","","","Your Aura becomes a Suffering Effect.",[],"","Aura Skin","",[],[],0,"",0,"",2,[],[],[],17,[24],475
3512,3071,1,1,"grant_micro","","","Your Toxic Rain becomes a Suffering Effect.",[],"","Toxic Rain Skin","",[],[],0,"",0,"",2,[],[],[],17,[24],475
3513,3072,1,1,"grant_micro","","","Your Mirage Archer becomes a Suffering Effect.",[],"","Mirage Skin","",[],[],0,"",0,"","",[],[],[],17,[24],475
3514,3073,1,1,"grant_micro","","","Adds the Misery Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",2,[],[],[],7,"[8,21]",475
3515,3074,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Misery Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],475
3516,3075,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Misery Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],475
3517,3076,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Misery Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],475
3518,3077,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Misery Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],475
3519,3078,1,1,"grant_micro","","","Adds the Misery Swords back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],475
3520,3079,1,1,"grant_micro","","","Adds the Misery Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],475
3521,3080,1,1,"grant_micro","","","Changes the appearance of any equipped Dagger, Wand, Claw, Sword, One Hand Mace, One Hand Axe, Bow or Quiver to the Misery Weapon.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",475
3522,3081,1,1,"grant_micro","","","Adds the Misery Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",475
3523,3082,1,1,"grant_micro","","","Attaches the Misery Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],475
3524,3083,1,1,"grant_micro","","","This character's portals use the Misery Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],475
3525,3084,1,1,"grant_micro","","","Adds Misery Footprints to any equipped pair of boots.",[],"","Boots Modifier","",[],[],0,"",0,"",2,[],[],[],10,[13],475
3526,3085,1,1,"grant_micro","","","Your Aura becomes a Misery Effect.",[],"","Aura Skin","",[],[],0,"",0,"",2,[],[],[],17,[24],475
3527,3086,1,1,"grant_micro","","","Your Shield Charge becomes a Misery Effect.",[],"","Shield Charge Skin","",[],[],0,"",0,"",2,[],[],[],17,[24],475
3528,3087,1,1,"grant_micro","","","Adds the Despair Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",2,[],[],[],7,"[8,21]",475
3529,3088,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Despair Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],475
