"rownum","BaseItemTypesKey","StackSize","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","Scroll","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag","ChangedForHardmode","DescriptionHardmode","IsGold","bool"
2970,2439,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Eyrie Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],496,"","","",""
2971,2440,1,1,"grant_micro","","","Adds the Eyrie Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",496,"","","",""
2972,2441,1,1,"grant_micro","","","The Eyrie Apparition possesses your character.",[],"","Apparition Effect","",[],[],0,"",0,"",2,[],[],[],15,[14],496,"","","",""
2973,2442,1,1,"grant_micro","","","Adds the Eyrie Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],496,"","","",""
2974,2443,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Judicator Hood.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],497,"","","",""
2975,2444,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Judicator Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],497,"","","",""
2976,2445,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Judicator Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],497,"","","",""
2977,2446,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Judicator Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],497,"","","",""
2978,2447,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Judicator Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],497,"","","",""
2979,2448,1,1,"grant_micro","","","Adds the Judicator Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",497,"","","",""
2980,2449,1,1,"grant_micro","","","The Judicator Gauntlet Apparition possesses your character.",[],"","Apparition Effect","",[],[],0,"",0,"",2,[],[],[],15,[14],497,"","","",""
2981,2450,1,1,"grant_micro","","","The Judicator Apparition possesses your character.",[],"","Apparition Effect","",[],[],0,"",0,"",2,[],[],[],15,[14],497,"","","",""
2982,2451,1,1,"grant_micro","","","Adds the Judicator Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],497,"","","",""
2983,2452,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Orion Hood.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],498,"","","",""
2984,2453,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Orion Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],498,"","","",""
2985,2454,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Orion Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],498,"","","",""
2986,2455,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Orion Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],498,"","","",""
2987,2456,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Orion Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],498,"","","",""
2988,2457,1,1,"grant_micro","","","Adds the Orion Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],498,"","","",""
2989,2458,1,1,"grant_micro","","","Adds the Orion Wings I back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",3,[],[],[],5,[10],498,"","","",""
2990,2459,1,1,"grant_micro","","","Adds the Orion Wings II back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",3,[],[],[],5,[10],498,"","","",""
2991,2460,1,1,"grant_micro","","","Adds the Orion Wings III back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],498,"","","",""
2992,2461,1,1,"grant_micro","","","Adds the Orion Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"","",[],[],[],2,"[2,5]",498,"","","",""
2993,2462,1,1,"modify_portal_variation","","","This character's portals use the Orion Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"","",[],[],[],11,[20],498,"","","",""
2994,2464,1,1,"grant_micro","","","The Orion Apparition possesses your character.",[],"","Apparition Effect","",[],[],0,"",0,"","",[],[],[],15,[14],498,"","","",""
2995,2465,1,1,"grant_micro","","","Adds the Orion Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"","",[],[],[],12,[17],498,"","","",""
2996,2466,1,1,"grant_micro","","","Adds the Damnation Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",499,"","","",""
2997,2467,1,1,"grant_micro","","","Attaches the Damnation Character Effect to your belt.",[],"","Character Effect","",[],[],0,"",0,"",2,[],[],[],16,[15],499,"","","",""
2998,2468,1,1,"grant_micro","","","Adds the Damnation Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],499,"","","",""
2999,2469,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Eternal Damnation Hood.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],499,"","","",""
3000,2470,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Eternal Damnation Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],499,"","","",""
3001,2471,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Eternal Damnation Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],499,"","","",""
3002,2472,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Eternal Damnation Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],499,"","","",""
3003,2473,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Eternal Damnation Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],499,"","","",""
3004,2474,1,1,"grant_micro","","","Adds the Eternal Damnation Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],499,"","","",""
3005,2475,1,1,"grant_micro","","","Adds the Sanctum Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",499,"","","",""
3006,2476,1,1,"grant_micro","","","Adds the Sanctum Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],499,"","","",""
3007,2477,1,1,"grant_micro","","","Adds the Sanctum Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],499,"","","",""
3008,2478,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Grand Sanctum Hood.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],499,"","","",""
3009,2479,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Grand Sanctum Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],499,"","","",""
3010,2480,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Grand Sanctum Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],499,"","","",""
3011,2481,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Grand Sanctum Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],499,"","","",""
3012,2482,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Grand Sanctum Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],499,"","","",""
3013,2483,1,1,"grant_micro","","","Adds the Grand Sanctum Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],499,"","","",""
3014,2486,1,1,"grant_micro","","","Adds Metamorph Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"","",[],[],[],10,[13],499,"","","",""
3015,2487,1,1,"grant_micro","","","Adds the Metamorph Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"","",[],[],[],2,"[2,5]",499,"","","",""
3016,2488,1,1,"modify_portal_variation","","","This character's portals use the Metamorph Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"","",[],[],[],11,[20],499,"","","",""
3017,2489,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Metamorph Brimmed Hat.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],499,"","","",""
3018,2490,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Tencent Metamorph Brimmed Hat.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],499,"","","",""
3019,2484,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Purple Smoking Hood.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],369,"","","",""
3020,2485,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Purple Eyes.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],7,"[8,21]",369,"","","",""
3021,2491,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Black Hood.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],493,"","","",""
3022,2492,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Black Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],493,"","","",""
3023,2493,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Black Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],493,"","","",""
3024,2494,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Black Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],493,"","","",""
3025,2495,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Black Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],493,"","","",""
3026,2496,1,1,"grant_micro","","","Adds the Black Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],493,"","","",""
3027,2497,1,1,"grant_micro","","","Adds the Black Cloak back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],493,"","","",""
3028,2498,1,1,"grant_micro","","","Your Flame Dash becomes a Black Effect.",[],"","Flame Dash Skin","",[],[],0,"",0,"",2,[],[],[],17,[37],493,"","","",""
3029,2499,1,1,"grant_micro","","","Your Aura becomes a Black Effect.",[],"","Aura Skin","",[],[],0,"",0,"",2,[],[],[],17,[37],493,"","","",""
3030,2500,1,1,"grant_micro","","","This character's portals use the Black Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],493,"","","",""
3031,2501,1,1,"grant_micro","","","Adds Black Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],493,"","","",""
3032,2504,1,1,"grant_micro","","","Attaches the Black Character Effect to your belt.",[],"","Character Effect","",[],[],0,"",0,"",2,[],[],[],16,[15],493,"","","",""
3033,2502,1,1,"grant_micro","","","Adds the Black Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",493,"","","",""
3034,2503,1,1,"grant_micro","","","Changes the appearance of any equipped Sword to the Black Sword.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",493,"","","",""
3035,2505,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the White Hood.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],493,"","","",""
3036,2506,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the White Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],493,"","","",""
3037,2507,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the White Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],493,"","","",""
3038,2508,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the White Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],493,"","","",""
3039,2509,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the White Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],493,"","","",""
3040,2510,1,1,"grant_micro","","","Adds the White Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],493,"","","",""
3041,2511,1,1,"grant_micro","","","Adds the White Cloak back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],493,"","","",""
3042,2512,1,1,"grant_micro","","","Your Aura becomes a White Effect.",[],"","Aura Skin","",[],[],0,"",0,"",2,[],[],[],17,[37],493,"","","",""
3043,2513,1,1,"grant_micro","","","Your Herald becomes a White Effect.",[],"","Herald Skin","",[],[],0,"",0,"",2,[],[],[],17,[37],493,"","","",""
3044,2514,1,1,"grant_micro","","","This character's portals use the White Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],493,"","","",""
3045,2515,1,1,"grant_micro","","","Adds White Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],493,"","","",""
3046,2517,1,1,"grant_micro","","","Adds the White Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",493,"","","",""
3047,2518,1,1,"grant_micro","","","Changes the appearance of any equipped Staff or Wand to the White Weapon.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",493,"","","",""
3048,2516,1,1,"grant_micro","","","Attaches the White Character Effect to your belt.",[],"","Character Effect","",[],[],0,"",0,"",2,[],[],[],16,[15],493,"","","",""
3049,2519,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Black and White Hood.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],493,"","","",""
3050,2520,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Black and White Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],493,"","","",""
3051,2521,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Black and White Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],493,"","","",""
3052,2522,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Black and White Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],493,"","","",""
3053,2523,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Black and White Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],493,"","","",""
3054,2524,1,1,"grant_micro","","","Adds the Black and White Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],493,"","","",""
3055,2525,1,1,"grant_micro","","","Adds the Black and White Cloak back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],493,"","","",""
3056,2526,1,1,"grant_micro","","","Adds Black and White Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],493,"","","",""
3057,2527,1,1,"grant_micro","","","This character's portals use the Black and White Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],493,"","","",""
3058,2528,1,1,"grant_micro","","","Your Blood and Sand and Flesh and Stone becomes a Black and White Effect.",[],"","Blood and Sand Skin","",[],[],0,"",0,"",1,[],[],[],17,[37],493,"","","",""
3059,2529,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Coldsnap Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],502,"","","",""
3060,2530,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Coldsnap Boots.",[],"","Boots Skin","",[],[],0,"",0,"",1,[],[],[],9,[12],502,"","","",""
3061,2531,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Coldsnap Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",1,[],[],[],8,[11],502,"","","",""
3062,2532,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Coldsnap Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",1,[],[],[],4,[9],502,"","","",""
3063,2533,1,1,"grant_micro","","","Changes the appearance of any equipped Bow to the Coldsnap Bow.",[],"","Weapon Skin","",[],[],0,"",0,"",1,[],[],[],0,[1],502,"","","",""
3064,2534,1,1,"grant_micro","","","Changes the appearance of any equipped Quiver to the Coldsnap Quiver.",[],"","Quiver Skin","",[],[],0,"",0,"",1,[],[],[],0,[4],502,"","","",""
3065,2542,1,1,"grant_micro","","","Changes the appearance of any equipped Claw, Dagger, Wand, Sword, Axe or Mace to the Stygian Weapon.",[],"","Weapon Skin","",[],[],0,"",0,"",1,[],[],[],0,"[1,4]",406,"","","",""
3066,2543,1,1,"grant_micro","","","Adds Stygian Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"","",[],[],[],10,[13],406,"","","",""
3067,2544,1,1,"grant_micro","","","Adds the Stygian Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",1,[],[],[],2,"[2,5]",406,"","","",""
3068,2545,1,1,"grant_micro","","","Attaches the Stygian Character Effect to your belt.",[],"","Character Effect","",[],[],0,"",0,"",1,[],[],[],16,[15],406,"","","",""
3069,2546,1,1,"grant_micro","","","Your Carrion Golems become Stygian.",[],"","Carrion Golem Skin","",[],[],0,"",0,"",1,[],[],[],17,[37],406,"","","",""
3070,2547,1,1,"grant_micro","","","The standard skin on your Raised spectres are replaced by a Stygian skin.",[],"","Raise Spectre Skin","",[],[],0,"",0,"",1,[],[],[],17,[37],406,"","","",""
