"rownum","Id","Label","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","DamageIncrementalEffectiveness","IgnoredStats","bool_100"
2873,"GSDoryaniHumanBossMultiLightningZap","","[605,11880]",[],[],1,0.1,0.0175,[],""
2874,"GSDoryaniHumanBossLightningClap","","[605,11880,6906]",[2900],[50],11,0.1,0.0175,[],""
2875,"GSDoryaniHumanBossFireClap","","[605,11880]",[2900],[50],12,0.1,0.0175,[],""
2876,"GSDoryaniHumanBossSolarOrbPulse","","[605,11880]",[],[],13,0.1,0.0175,[],""
2877,"GSDoryaniHumanBossFlamethrower","","[11880,18585,18621,18634,22477]",[18228],[500],1.5,0.1,0.0175,[],""
2878,"GSDoryaniHumanBossFireballDirectImpactExplosion","","[605,11880,488]",[],[],12,0.1,0.0175,[],""
2879,"GSGiantSnakeBossFlameBreath","","[605,11880,18621,18634]",[2641],[150],1.35,0.1,0.0175,[],""
2880,"GSViperNapuatziFireRain",41,[605],[],[],12.5,0.1,0.0175,[],""
2881,"GSViperNapuatziChaosRain",42,[605],[2900],[25],12.5,0.1,0.0175,[],""
2882,"GAVaalZealotKnifeStickChaosSlash","","[11880,18634,18621]","[17522,3266]","[12,100]",1,0.055,0,[],""
2883,"GAVaalZealotKnifeStickBloodSlash","","[11880,18634,18621]",[17522],[12],1,0.055,0,[],""
2884,"GACountsGuardBloaterTentacleHit","",[605],"[17891,333]","[1000,200]",1,0.055,0,[],""
2885,"GSIronGuardToothZone",43,"[605,18634,3683]","[649,2900]","[-71,25]",6,0.1,0.0175,[],""
2886,"GSPerennialKingGlassSwordFenceZap","","[605,11880,17723,18621]","[17945,349,2641]","[90,4000,200]",0.9,0.055,0.017,[],""
2887,"GSIronSniperLaserDamage","","[605,18634,18621,18634]",[],[],2,0.1,0.0175,[],""
2888,"GAFungusBehemothVineSlam","",[605],[],[],1,0.055,0,[],""
2889,"GAAzmeriCarnivorousPlantVineCascade","",[605],[],[],1,0.055,0,[],""
2890,"GSForgeMasterSunderDamage","",[605],[],[],1,0.055,0,[],""
2891,"GASkeletonSnakeBossHeadSlam180","","[605,11880,12816,104]","[1100,2900,392,2641]","[50,30,600,200]",1,0.055,0,[],""
2892,"GAVaalForgeBossSunder1","","[605,11880]",[],[],1,0.055,0,[],""
2893,"GAForgemasterBossLeapLava","","[605,11880]",[1100],[70],1,0.055,0,[],""
2894,"GSPerennialKingAsalaSandstormDefense","","[605,11880]",[],[],1,0.055,0,[],""
2895,"GSWitchHutBansheeScreech",45,"[605,11880]",[],[],0.8,0.1,0.0175,[],""
2896,"GAViperNapuatziSnakeWave","","[605,2262,18621,18635]",[],[],1,0.055,0,[],""
2897,"GAGiantSnakeBossForearmSlams","","[605,11880]","[1100,2641]","[50,200]",1,0.055,0,[],""
2898,"GAGiantSnakeBossHandSlams","","[605,11880]","[1100,2641]","[50,200]",1,0.055,0,[],""
2899,"GSGiantSnakeBossComboFlame","","[605,11880]",[2641],[150],1.35,0.1,0.0175,[],""
2900,"GACarnivorousPlantBossHammerSlam","","[605,11880]","[1103,2900,2641]","[40,50,80]",1,0.055,0,[],""
2901,"GSWifeBossSlow","","[605,11880]",[349],[5000],0.2,0.055,0,[],""
2902,"GSEGGiantSnakeBossDetonateRunes","",[],[],[],1,0.055,0,[],""
2903,"GAVoodooKingVineSlam","","[605,11880,18635,18622]","[1103,2900,2641,17522]","[30,50,100,10]",1,0.055,0,[],""
2904,"GSVoodooKingRitual","","[11880,6905,6906]",[],[],1,0.055,0,[],""
2905,"GAVoodooKingVineCascadeSmall","","[605,18634]","[1103,2900,2641]","[30,50,100]",1,0.055,0,[],""
2906,"GAVoodooKingVineCascadeBig","","[605,18634]","[1103,2900,2641]","[40,50,300]",1,0.055,0,[],""
2907,"GSVoodooKingBugBombImpact","","[605,18635,18622,488]","[1103,2900,2641]","[60,20,100]",18.75,0.1,0.0175,[],""
2908,"GAVoodooKingDeathEffigyPulse","",[605],[],[],1,0.055,0,[],""
2909,"GSAzmeriSwampToadExplode","",[605],[],[],5,0.1,0.0175,[],""
2910,"GSPerennialKingCorpseFriendExplode","","[605,11880]",[1722],[1001],3.3,0.1,0.0175,[],""
2911,"GASummonScarabsAttack","","[605,11880]",[18242],[100],1,0.055,0,[],""
2912,"GSWarlockRaiseBugs","","[605,11880]",[],[],1,0.055,0,[],""
2913,"GAVaalHumanoidRocketFistImpactGround","","[605,11880,488]",[],[],1,0.055,0,[],""
2914,"GAVaalHumanoidRocketFistImpactWall","","[605,11880,488]",[],[],1,0.055,0,[],""
2915,"GSShieldLegsGenadeExplosion","","[605,488]",[],[],2,0.1,0.0175,[],""
2916,"GSFarudinLocustDDExplode","","[605,11880]",[649],[-40],4.8,0.1,0.0175,[],""
2917,"GSUndeadMarakethPriestMagmaOrbImpact","","[605,11880,488]",[],[],1.25,0.1,0.0175,[],""
2918,"GSBitterGuyStormUp","",[605],"[349,1101]","[1000,40]",2.5,0.1,0.0175,[],""
2919,"GSBitterGuyStormDown","",[],[1101],[40],15.3,0.1,0.0175,[],""
2920,"CrowScarecrowCrows","",[],[],[],1,0.055,0,[],""
2921,"GAMudBurrowerHeadSlam","","[605,11880,2262]",[2641],[80],1,0.055,0,[],""
2922,"GAViperComboEndSlam","",[605],"[3266,2900]","[50,20]",1,0.055,0,[],""
2923,"GAQueenOfFilthRollImpact","","[605,11880]",[],[],1,0.055,0,[],""
2924,"GSDredgeMortarImpact","","[605,11880,488]",[],[],3.65,0.1,0.0175,[],""
2925,"GSChimeraWetlandsBossChaosSprayImpact","","[605,488,18634,18621]",[3266],[33],1.25,0.1,0.0175,[],""
2926,"GSChimeraWetlandsBossFrostBreath","","[605,11880,2899]","[349,5882,16697,2641]","[10000,1006,200,200]",0.57,0.1,0.0175,[],""
2927,"GSChimeraUltimatumBossFrostBreath","","[605,11880,2899,1912]","[5882,16697,2641,349]","[1006,200,200,1000000]",1,0.1,0.0175,[],""
2928,"GSChimeraWetlandsBossFrostBreathImpact","","[605,11880]","[349,5882,16697,2641]","[10000,1006,200,200]",0.49,0.1,0.0175,[],""
2929,"GSChimeraUltimatumBossFrostBreathImpact","","[605,11880,1912]","[5882,16697,2641]","[1006,200,200]",0.8,0.1,0.0175,[],""
2930,"GSChimeraWetlandsBossFireSpray","","[605,11880,18621,18634,21613]",[598],[100],3,0.1,0.0175,[],""
2931,"GAChaosGodTriceratops180GroundSlam","","[605,11880,12816,19094]","[17522,1102]","[15,60]",1,0.055,0,[],""
2932,"GAChaosGodTriceratopsTailSlam","","[605,11880]","[17522,1102,2900]","[25,50,80]",1,0.055,0,[],""
2933,"GSChaosGodTriceratopsGigaBeam","","[605,11880]",[],[],1.5,0.1,0.0175,[],""
2934,"GABogSavageStalkerGroundSlamImpact2","","[605,11880]",[1100],[40],1,0.055,0,[],""
2935,"GSParasiticFishMortar","","[605,11880,2262,488]",[],[],3.65,0.135,0.0078,[],""
2936,"GAVaalGoliathCrystalStomp","","[605,11880]",[],[],1,0.055,0,[],""
2937,"GSOverlordBossRaiseAndRazeRockUpwardDamage","","[605,11880]",[],[],1,0.055,0,[],""
2938,"GSOverlordBossRaiseAndRazeExplosionDamage","","[605,11880]",[],[],1,0.055,0,[],""
2939,"GSSunWorshipperSolarFlare","","[605,11880]",[],[],15,0.1,0.0175,[],""
2940,"GSSunWorshipperEnrageDashExplosion","","[605,11880]",[],[],11.5,0.1,0.0175,[],""
2941,"GADoryaniCrabBodySlam","","[605,11880]",[2900],[40],1,0.055,0,[],""
2942,"GADoryaniCrabExplode","","[605,11880]","[2900,18229]","[20,500]",5,0.1,0.0175,[],""
2943,"GADoryaniCrabExplodeSmash","","[605,11880]",[2900],[40],1,0.055,0,[],""
2944,"GSDoryaniCrabBrazierSlam","","[605,11880]","[18228,2900]","[100,40]",10,0.1,0.0175,[],""
2945,"GSDoryaniCrabDiscoLazer","","[605,11880,12816,19094]",[],[],1,0.1,0.0175,[],""
2946,"GSDoryaniCrabFlamethrower","","[605,11880,12816,19094,18621,18634,22477]",[18228],[50],1.8,0.1,0.0175,[],""
2947,"GSDoryaniCrabFlamethrowerCorrupt","","[605,11880,12816,19094,18621,18634,22477]","[18229,18228]","[300,50]",2,0.1,0.0175,[],""
2948,"GSDoryaniCrabFrostLaser","","[605,11880,12816,19094,18621,18634]","[5563,349,5882,16697]","[0,7000,1007,350]",1,0.1,0.0175,[],""
2949,"GSDoryaniCrabFrostLaserCorrupt","","[605,11880,12816,19094,18621,18634]","[5563,349,5882,16697]","[0,7000,1007,350]",1,0.1,0.0175,[],""
2950,"GSSunWorshipperBossSunExplosionOtherSun","","[605,488]",[],[],16.5,0.1,0.0175,[],""
2951,"GSDoryaniCrabLegProjImpact","","[605,11880,488]","[18229,649]","[100,100]",13,0.1,0.0175,[],""
2952,"GADoryaniCrabLegProjImpactWall","","[605,11880]",[],[],1,0.055,0,[],""
2953,"GSRottingRamGiantVomitImpact","","[605,18634,18621,18634,488]",[3266],[100],3,0.1,0.0175,[],""
2954,"GAFissureSlamSpikeDamage","","[605,11880]",[],[],1,0.055,0,[],""
2955,"GSChaosGodTriheadBatSonicBlastSingle","","[605,11880]",[598],[200],1,0.1,0.0175,[],""
2956,"GSChaosGodTriheadBatPoisonBlastSingle","","[605,11880]",[3266],[50],0.8,0.1,0.0175,[],""
2957,"GAFissureWarcrySpikeDamage","","[605,11880]",[1100],[50],1,0.055,0,[],""
2958,"GAMarakethSentinelUnarmedBossFistSlam","","[605,104,11880]","[1228,1100]","[45,50]",1,0.1,0.0175,[],""
2959,"GAMarakethSentinelUnarmedBossFistSlamFrontalCone","","[605,104,11880]","[1228,1100]","[45,50]",1,0.1,0.0175,[],""
2960,"GASMarakethSentinelUnarmedBossFootSlamImpact","",[605],[],[],1,0.1,0.0175,[],""
2961,"GAMarakethSentinelUnarmedBossFootSlamWave","","[605,104]",[],[],1,0.1,0.0175,[],""
2962,"GAMarakethSentinelMaceBossBasicSlam","","[605,18634,18621]","[1101,17522,2900]","[40,20,50]",1,0.1,0.0175,[],""
2963,"GAMarakethMaceBossHeavySlam","",[605],"[1101,17522,2900]","[80,16,50]",1,0.1,0.0175,[],""
2964,"GSMarakethSentinalMaceBossIceSpikeExplode","",[605],[1101],[60],7.5,0.1,0.0175,[],""
2965,"GAMarakethSentinalMaceBossMarkerSlamImpact","","[605,104]",[],[],1,0.1,0.0175,[],""
2966,"EASTheTrialMasterElementalProjectiles","","[605,11880]",[649],[-60],1,0.055,0,[],""
2967,"GTSilentSpiresApparitionLightningTendrils","","[605,11880]",[],[],1,0.055,0,[],""
2968,"GSSilentSpiresApparitionTimeTrapExplode","",[605],[],[],4.5,0.1,0.0175,[],""
2969,"GSSanctumTimeTrapExplode","",[605],[],[],4.5,0.1,0.0175,[],""
2970,"GAViperNapuatziSoldierShove","",[605],[],[],1,0.055,0,[],""
2971,"GSBloodBatherFlailProj","","[605,18634,18621,488]",[],[],2.8,0.1,0.0175,[],""
2972,"GSSilentSpiresApparitionSummonElipticalOrbitImpact","",[605],[],[],4.5,0.1,0.0175,[],""
2973,"GSDoryaniLightningStormBolt","","[605,11880,12816,19094]",[],[],4.5,0.1,0.0175,[],""
2974,"GSDoryaniLightningStormBoltConstant","","[605,11880,12816,19094]",[649],[100],4.5,0.1,0.0175,[],""
2975,"GSVoodooKingSporeExplode","",[605],[2641],[120],5,0.1,0.0175,[],""
2976,"GADeathKnightOverheadslam","","[605,11880]",[],[],1,0.055,0,[],""
2977,"GADeathKnightOverheadslamforward","","[605,11880]","[349,1911,17522]","[3000,-20,30]",1,0.055,0,[],""
2978,"GAVaalForgeMasterHammerImpact","","[605,11880]",[],[],1,0.055,0,[],""
2979,"GSChaosGodOwlBossLightningCascade","","[605,11880]",[18656],[100],11,0.1,0.0175,[],""
2980,"GSDoryaniHumanBossBeamBlast","","[605,11880]","[18578,18639,18229]","[-100,-100,100]",8.5,0.1,0.0175,[],""
2981,"GSDoryaniHumanBossMechanismBeam","","[605,11880]",[18229],[100],16,0.1,0.0175,[],""
2982,"GABreachEliteBleedTentacle","","[605,11880,3683]","[17522,3747,4797,4798]","[30,100,10000,1]",1,0.055,0,[],""
2983,"GSDoryaniHumanBossCrystalZap","","[605,11880]",[18229],[300],1.9,0.1,0.0175,[],""
2984,"GATheTrialMasterBossBloodSlam","","[605,11880]","[17522,10172]","[50,30]",1,0.055,0,[],""
2985,"GSMarakethSentinelUnarmedBossExplodeSelf","","[605,11880]",[3356],[-50],40,0.1,0.0175,[],""
2986,"GADoryaniCrabSlamCold","","[605,11880]","[1101,2900,5563,349,5882]","[70,50,0,4000,1007]",1,0.055,0,[],""
2987,"GADoryaniCrabSlamFire","","[605,11880]","[1100,2900]","[70,50]",1,0.055,0,[],""
2988,"GADoryaniCrabComboSlamBasic","","[605,11880]",[],[],1,0.055,0,[],""
2989,"GADoryaniCrabIceLaserSnap","","[605,11880]","[5563,349,5882]","[0,4000,1007]",12,0.1,0.0175,[],""
2990,"GSBreachFodderToothZone",43,[605],[649],[-72],4.25,0.1,0.0175,[],""
2991,"GAScorpionBossUprightDive","","[605,11880]",[],[],1,0.055,0,[],""
2992,"GAScorpionBossLeapDive","","[605,11880]",[],[],1,0.055,0,[],""
2993,"GAScorpionBossLeapDiveMap","","[605,11880,12816]",[],[],1,0.055,0,[],""
2994,"GSBreachFodderHellscapeDogmanChargeExplosion","","[605,11880]",[],[],4,0.1,0.0175,[],""
2995,"GABreachFodderHellscapePaleDogmanDashSwipe","","[605,11880,18621,18634]",[],[],1,0,0,[],""
2996,"GSDoryaniHumanBossConstantLightning","","[605,11880,12816,19094]",[],[],4.2,0.1,0.0175,[],""
2997,"GSBreachFodderHellscapeDemonElite2FlameThrower","","[605,11880,18621,18634]","[649,18228]","[-75,100]",1.2,0.1,0.0175,[],""
2998,"GSBreachFodderHellscapeDemonElite2FlameThrowerOffHand","","[605,11880,18621,18634]","[649,18228]","[-75,100]",1.2,0.1,0.0175,[],""
2999,"GSBreachFodderHellscapeDemonElite2FlameThrowerAlt","","[605,11880,18621,18634]","[649,18228]","[-75,100]",1.2,0.1,0.0175,[],""
3000,"GAChaosGodOwlBossDashKickLacerateLeft","","[605,11880]",[2900],[20],1,0.055,0,[],""
3001,"GAChaosGodOwlBossDashKickLacerateRight","","[605,11880]",[2900],[20],1,0.055,0,[],""
3002,"GAChaosGodOwlBossDiveBombImpact","","[605,11880]",[2900],[50],1,0.055,0,[],""
3003,"GSSilentSpiresApparitionRewindPlayerBlastMarker","","[605,11880]",[],[],1,0.1,0.0175,[],""
3004,"MPWMarakethSentinalMaceBossMultiSlamImpact","","[488,6707,4430,11880,18867,1772]","[167,800,1101]","[50,1142,60]",1,0.1,0.0175,[],""
3005,"GAChaosGodOwlBossBatDamage","","[605,11880,18621,18634]",[],[],1,0.055,0,[],""
3006,"GATheTrialMasterBossGroundSpearNova","",[605],"[2641,19750]","[-50,200]",1,0.1,0.0175,[],""
3007,"GATheTrialMasterBossGroundSpearImpact","","[605,488]",[],[],1,0.055,0,[],""
3008,"GABreachEliteHellscapeStabWeb","","[605,11880,18621]","[349,1102]","[4000,40]",1,0.055,0,[],""
3009,"GABreachEliteHellscapeStabWebNoSlow","","[605,11880,18621]",[1102],[40],1,0.055,0,[],""
3010,"GABreachEliteHellscapePaleEliteSkyStab","","[605,11880]",[1102],[60],1,0.055,0,[],""
3011,"GAMarakethSentinelUnarmedBossFootSlamWaveLeft","","[605,104]",[],[],1,0.1,0.0175,[],""
3012,"GAMarakethSentinelUnarmedBossFootSlamWaveRight","","[605,104]",[],[],1,0.1,0.0175,[],""
3013,"GSTrialmasterFireBoltImpact","","[605,11880,488,488,18634,18621]",[],[],4,0.1,0.0175,[],""
3014,"GSTrialmasterColdBoltImpact","","[605,11880,488,488,18634,18621]",[],[],4,0.1,0.0175,[],""
3015,"GSTrialmasterLightningBoltImpact","","[605,11880,488,488,18634,18621]",[],[],4,0.1,0.0175,[],""
3016,"GSDoryaniHumanBossMechanismBeamFlipped","","[605,11880]",[18229],[100],16,0.1,0.0175,[],""
3017,"GAMarakethSentinelMaceBossFootStepSlam","",[605],[],[],1,0.1,0.0175,[],""
3018,"GSDemonClawBossFireVortex","","[605,11880,2899]",[],[],1,0.1,0.0175,[],""
3019,"GADemonClawBossSwordSlam","","[605,11880]",[17522],[20],1,0.055,0,[],""
3020,"GSDemonClawBossFlameSeedDonutNuke","","[605,11880]",[],[],200,0.1,0.0175,[],""
3021,"GACannibalGiantGroundSlam","","[605,11880]",[],[],1,0.055,0,[],""
3022,"GSBreachBossEshCorpseNova","","[605,11880]",[],[],8,0.1,0.0175,[],""
3023,"GSBreachBossMultiFlickImpact","","[605,488]",[],[],15,0.1,0.0175,[],""
3024,"GAChaosGodGorillaLeapSlamImpact","","[605,11880]",[2900],[100],1,0.055,0,[],""
3025,"GSChaosGodTriHeadLizardChaosBeam","","[605,11880]",[],[],1,0.055,0,[],""
3026,"GATrialmasterLacerate","","[605,11880]",[],[],1,0.055,0,[],""
3027,"GASilentSpiresApparitionDeathTouch","","[605,11880,18635,18622,696]",[],[],1,0.055,0,[],""
3028,"GSDemonClawBossFireballImpact","","[605,11880,488,18621,18634]",[],[],4.5,0.1,0.0175,[],""
3029,"GSDemonClawBossBulletHell","","[605,11880]",[],[],1,0.055,0,[],""
3030,"GSDemonClawBossBulletHellDamageLow","","[605,11880]",[],[],1,0.055,0,[],""
3031,"GSDemonClawBossBulletHellDamageHigh","","[605,11880,18635]",[],[],200,0.1,0.0175,[],""
3032,"GSVaalSavageShamanMeteor","","[605,11880]",[1100],[80],10,0.1,0.0175,[],""
3033,"CGEGrimdropGrappleclawColdSlam","",[605],"[5563,5882,349]","[25,1004,5000]",1,0.055,0,[],""
3034,"CGEGrimdropGrappleclawLightningSlam","",[605],"[5563,349,9655]","[25,5000,1005]",1,0.055,0,[],""
3035,"GAGrimdropGrappleclawLeapCold","",[605],[],[],1,0.055,0,[],""
3036,"GAGrimdropGrappleclawLeapLightning","",[605],[],[],1,0.055,0,[],""
3037,"GSMushroomVolatileExplosion","","[605,11880]",[649],[-90],7,0.1,0.0175,[],""
3038,"GAFungusMushroomSlam","","[605,11880]",[],[],1,0.055,0,[],""
3039,"GSFungusMushroomSporeThrowerDamage","","[605,11880]",[],[],1.35,0.1,0.0175,[],""
3040,"GADemonClawBossDashSlashLeft","","[605,11880,18621]",[],[],1,0.055,0,[],""
3041,"GADemonClawBossDashSlashRight","","[605,11880,18621]",[],[],1,0.055,0,[],""
3042,"GADemonClawBossDashSlashForward","","[605,11880]",[],[],1,0.055,0,[],""
3043,"GADemonClawBossOffscreenSlam","","[605,11880]",[1100],[20],1,0.055,0,[],""
3044,"GARattleCageSingleRock","","[605,11880]",[],[],0,0.1,0.0175,[],""
3045,"GARattleCageFissureDamage","",[605],[1100],[60],0,0.1,0.0175,[],""
3046,"GARattleCageBossFissureExplosion","",[605],[],[],1,0.1,0.0175,[],""
3047,"GSRudjaInnerFlamethrower","",[605],"[18228,2641]","[100,200]",0.9,0.391,0.0127,[],""
3048,"GSDemonClawBossFireVortexGiga","","[605,11880,2899]",[],[],1,0.1,0.0175,[],""
3049,"GATrialmasterBloodSlamBuildUp","","[605,11880,2899]","[1228,649]","[45,50]",1,0.055,0,[],""
3050,"GSChaosGodTriheadBatExplosion","","[605,11880]",[],[],1,0.055,0,[],""
3051,"GABogSavageStalkerSpinAttack","","[605,11880,104]",[392],[25],1,0.055,0,[],""
3052,"GAChimeraBossWindBlast","","[605,11880,18634]",[18427],[150],1,0.055,0,[],""
3053,"GSMonsterModsOnDeathFireExplosion","",[605],[],[],8,0.1,0.0175,[],""
3054,"GSMonsterModsOnDeathColdExplosion","",[605],[],[],8,0.1,0.0175,[],""
3055,"GSMonsterModsOnDeathLightningExplosion","",[605],[],[],8,0.1,0.0175,[],""
3056,"GSIgnagdukFlamethrower","","[605,11880,18634,18621,21613]","[18657,2641]","[100,200]",2,0.1,0.0175,[],""
3057,"GADuneLurkerEmergeAttack","",[],[],[],1,0.055,0,[],""
3058,"GSBreachBossHeadFireballImpact","","[605,488]",[],[],24,0.1,0.0175,[],""
3059,"GADemonClawBossChasmBurst","","[605,11880]",[1100],[40],1,0.055,0,[],""
3060,"GADemonClawBossChasmSlam","","[605,11880]",[1100],[30],1,0.055,0,[],""
3061,"GAVultureRegurgitateImpact","","[605,11880,488]",[18231],[50],1,0.055,0,[],""
3062,"GSRattleCagePulse2","",[605],[18657],[100],12.5,0.1,0.0175,[],""
3063,"GSRattleCagePulse3","",[605],[18657],[100],12.5,0.1,0.0175,[],""
3064,"GAIceSpearGround","","[605,11880,488,18634]",[2052],[200],4.5,0.1,0.0175,[],""
3065,"GSMonsterModLightningMirageAOE","","[605,19604]","[18229,649]","[100,-92]",4,0.1,0.0175,[],""
3066,"GABreachBossHandSlamImpact","",[605],[],[],1,0.055,0,[],""
3067,"GSMonsterModLightningStorm","",[605],[18229],[100],3.75,0.1,0.0175,[],""
3068,"GAScorpionBossStabTailSlam","","[605,2262]",[2900],[40],1,0.055,0,[],""
3069,"GSUltimatumOmnitectWaveDamageShape","",[605],[18229],[100],0.4,0.1,0.0175,[],""
3070,"GSCannibalShamanProjImpact","","[605,488]",[18231],[50],3.75,0.1,0.0175,[],""
3071,"GARathbreakerSpearRain","",[605],[2641],[50],1,0.055,0,[],""
3072,"GSSilentSpiresApparitionTemporalChainsLightningSlow","",[],[],[],1,0.055,0,[],""
3073,"GABreachBossTitanHandSlam","","[605,19098,19094]",[10172],[20],1,0.055,0,[],""
3074,"GSCorpseBallCircleSplat","","[605,11880,488]",[],[],1,0.055,0,[],""
3075,"GSVolatileScarabExplode","","[605,11880]",[],[],1,0.055,0,[],""
3076,"GAMarakethSentinelMaceBossMultiSlam","",[605],"[1101,17522,2900]","[40,20,50]",1,0.1,0.0175,[],""
3077,"GASerpentCasterBossTailSwipeDamage","","[605,11880,18621]",[],[],1,0.055,0,[],""
3078,"GAPerennialKingSwordSlamCascade","","[605,11880,18635]",[2641],[75],15.5,0.1,0.0175,[],""
3079,"GARathbreakerLacerate","","[605,18634,18621]",[],[],1,0.055,0,[],""
3080,"GARathbreakerSlam","",[605],[2900],[15],1,0.055,0,[],""
3081,"GSMonsterModBurningGroundNova","",[605],"[3470,5563,349]","[1022,0,6000]",4.25,0.1,0.0175,[],""
3082,"GSMonsterModShockedGroundNova","",[605],"[6114,9655,349,5563]","[30,1007,6000,0]",4.25,0.1,0.0175,[],""
3083,"GSMonsterModChillGroundNova","",[605],"[4669,16697,5563,349]","[1011,200,0,6000]",3.8,0.1,0.0175,[],""
3084,"GSShrineFire","","[605,11880]",[],[],10,0.1,0.0175,[],""
3085,"GSShrineFirePlayer","","[605,11880]",[18657],[1000],20,0.1,0.04,[],""
3086,"GSShrineLightning","","[605,11880]",[],[],6.5,0.1,0.0175,[],""
3087,"GSStrongboxLightning","","[605,11880]",[],[],6.5,0.1,0.0175,[],""
3088,"GSShrineLightningPlayer","","[605,11880]",[18656],[1000],10,0.1,0.04,[],""
3089,"GSMonsterModVolatileRockExplode","",[605],"[649,2641]","[-90,50]",6,0.1,0.0175,[],""
3090,"GAAncestralLeagueKaruiHulkCharge","",[605],[],[],1,0.055,0,[],""
3091,"GSAncestralJadePrison","","[11880,2899]",[],[],1,0.055,0,[],""
3092,"GSDemonClawBossBlackflameSeedBlanket","",[11880],"[22254,349]","[1024,1000000000]",1,0.055,0,[],""
3093,"GSDemonClawBossChillSeedBlanket","","[605,11880]","[5882,16697,349]","[1009,200,1000000000]",1,0.055,0,[],""
3094,"GSDemonClawBossPulsingBallExplosion","","[605,11880,488]",[],[],1,0.055,0,[],""
3095,"GSBreachBossPistolFlickSonicWave","",[605],[649],[-60],24,0.1,0.0175,[],""
3096,"GSRustKingLightningNova","",[605],[18229],[100],6.75,0.1,0.0175,[],""
3097,"GSMonsterLightningArrow","","[605,488]",[18229],[100],3.1,0.1,0.0175,[],""
3098,"GACrowbellLeapSlamImpact","","[605,11880]",[],[],1,0.055,0,[],""
3099,"GACrowbellLeapSlamImpactEnraged","","[605,11880]",[5563],[50],1,0.055,0,[],""
3100,"GSRitualCaveDwellerSuperProjectile","","[605,189]",[],[],6.25,0.1,0.0175,[],""
3101,"GSBreachBossHandClapBlast","",[605],[],[],24,0.1,0.0175,[],""
3102,"GSCaptainRothWaveDamage","","[605,11880]","[16697,1101]","[50,80]",1,0.055,0,[],""
3103,"GWBloowaveDamage","","[605,11880]",[],[],1.5,0.1,0.0175,[],""
3104,"GSOrbitingInsectImpact","",[605],[],[],3.8,0.1,0.0175,[],""
3105,"GSRitualRatTornado","","[605,11880]",[19750],[480],0.65,0.1,0.0175,[],""
3106,"GARitualRatTornadoRatMortarImpact","","[605,11880,488]",[1103],[50],17.5,0.1,0.0175,[],""
3107,"GSIgnagdukStaffSlam","",[605],[],[],9,0.1,0.0175,[],""
3108,"GSPurplePustuleExplode","",[605],[],[],4,0.1,0.0175,[],""
3109,"GSRitualCaveDwellerExplodeBlood","","[605,11880]",[6437],[100],7,0.1,0.0175,[],""
3110,"GSBugbotRockySanctumTrialDetonate","","[605,11880]",[649],[-95],6,0.1,0.0175,[],""
3111,"GABreachBatSpineImpact","","[605,488]",[],[],1,0.055,0,[],""
3112,"GAChaosGodGorillaSlam","","[605,11880]","[1103,2900]","[80,150]",1,0.055,0,[],""
3113,"GARitualBurrowerEmergeImpact","","[605,11880]",[],[],1,0.055,0,[],""
3114,"GSRitualBurrowerVacuume","","[605,11880]","[6437,19646]","[100,-50]",1,0.055,0,[],""
3115,"GSRitualPrimordialBatScreech","","[605,11880]",[649],[-75],1.5,0.1,0.0175,[],""
3116,"GSSanctumFlamethrowerTurret","","[605,11880,18621,18634,189]","[196,9613]","[50,300]",0.7,0.1,0.0175,[],""
3117,"GARitualCrimsonWolfFogDash","","[605,11880,18621,18634]",[],[],1,0.055,0,[],""
3118,"GSUltimatumTurretFireballDirectImpactExplosion","","[605,11880,488]",[],[],12,0.1,0.0175,[],""
3119,"GSRitualToadBelch","","[605,11880]","[649,3266]","[-75,70]",4.5,0.1,0.0175,[],""
3120,"GSRitualCorpseFissureExplosion","","[605,11880]",[],[],3,0.1,0.0175,[],""
3121,"GARitualStagTentacles","","[605,11880]","[17522,3266]","[15,50]",1,0.055,0,[],""
3122,"GADemonClawBossJumpSlamCombo1","","[605,11880]",[],[],1,0.055,0,[],""
3123,"GADemonClawBossJumpSlamCombo2","","[605,11880]",[],[],1,0.055,0,[],""
3124,"GADemonClawBossJumpSlamCombo3","","[605,11880]",[],[],1,0.055,0,[],""
3125,"GSDeliriumDemonProjectileLightningImpact","","[605,11880,488,18621,18634]",[],[],1,0.055,0,[],""
