"rownum","Id","IsSupport","AllowedActiveSkillTypes","SupportGemLetter","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","HASH32","CannotBeSupported","LifeLeech","CastTime","ActiveSkill","IgnoreMinionTypes","CooldownNotRecoverDuringActive","AddedMinionActiveSkillTypes","Animation","MultiPartAchievement","bool_145","RegularVariant","bool_154","i32_155","i32_159","i32_163","bool_167","StatSet","AdditionalStatSets","Audio","CostTypes","bool_224","[i32]_225","i32_241","SupportWeaponRestrictions"
2736,"GSGolemancerTornado","",[],"",[],[],"",0,"",2,1000,317,"","",[],13,"","","","",10734,0,0,"",2846,[],"",[],1,[],-1,[]
2737,"GSForgottenCrawlerLightning","",[],"",[],[],"",0,"",2,1000,317,"","",[],21,"","","","",10735,0,0,"",2847,[],"",[],1,[],-1,[]
2738,"GSBaronBossColdBreathGround","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10736,0,0,"",2848,[],"",[],1,[],-1,[]
2739,"GABaronBossFogDash","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10737,0,0,"",2849,[],"",[],1,[],-1,[]
2740,"GSDrudgeMinerExplode","",[],"",[],[],"",0,"",2,1000,317,"","",[],33,"","","","",10738,0,0,"",2850,[],"",[],1,[],-1,[]
2741,"GABaronCorruptWolfBloodTeleSlam","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10739,0,0,"",2851,[],"",[],1,[],-1,[]
2742,"GSBaronCorruptWolfMoonbeam","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10740,0,0,"",2852,[],"",[],1,[],-1,[]
2743,"GSBaronCorruptWolfMoonbeamRed","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10741,0,0,"",2853,[],"",[],1,[],-1,[]
2744,"GAHusbandDashTrigger","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10742,0,0,"",2854,[],"",[],1,[],-1,[]
2745,"GSDrudgeMinerExplodeCart","",[],"",[],[],"",0,"",2,1000,317,"","",[],33,"","","","",10743,0,0,"",2850,[],"",[],1,[],-1,[]
2746,"GAMutewindBanditExecutionerLeapCircularImpact","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10744,0,0,"",2855,[],"",[],1,[],-1,[]
2747,"GAPerennialKingGlassSpearTossImpact","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10745,0,1014,"",2856,[],"",[],1,[],-1,[]
2748,"GAPerennialKingGlassSpearTossImpactMulti","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10746,0,1014,"",2857,[],"",[],1,[],-1,[]
2749,"GATitanWalkerStomp","",[],"",[],[],"",0,"",2,1000,316,"","",[],118,"","","","",10747,0,0,"",2858,[],"",[],1,[],-1,[]
2750,"GATitanWalkerSlam","",[],"",[],[],"",0,"",2,1000,316,"","",[],13,"","","","",10748,0,0,"",2859,[],"",[],1,[],-1,[]
2751,"GADrudgeMinerCartDamage","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10749,0,0,"",2860,[],"",[],1,[],-1,[]
2752,"GSWingedCreatureBallLightning","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10750,0,0,"",2861,[],"",[],1,[],-1,[]
2753,"GAGiantSnakeBossAttackImpact","",[],"",[],[],"",0,"",2,1000,316,"","",[],13,"","","","",10751,0,0,"",2862,[],"",[],1,[],-1,[]
2754,"GSPlagueNymphLaser","",[],"",[],[],"",0,"",2,1000,317,"","",[],21,"","","","",10752,0,0,"",2863,[],"",[],1,[],-1,[]
2755,"GAQueenOfFilthOverheadSlam","",[],"",[],[],"",0,"",2,1000,316,"","",[],13,"","","","",10753,0,0,"",2864,[],"",[],1,[],-1,[]
2756,"GSPerennialKingObsidianStormContactDamage","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10754,0,0,"",2865,[],"",[],1,[],-1,[]
2757,"GATwoHeadedTitanSlam","",[],"",[],[],"",0,"",2,1000,316,"","",[],13,"","","","",10755,0,0,"",2866,[],"",[],1,[],-1,[]
2758,"GATwoHeadedTitanStomp","",[],"",[],[],"",0,"",2,1000,316,"","",[],118,"","","","",10756,0,0,"",2867,[],"",[],1,[],-1,[]
2759,"GAVaalForgemasterSnake","",[],"",[],[],"",0,"",2,1000,316,"","",[],1,"","","","",0,0,0,"",2868,[],"",[],1,[],-1,[]
2760,"GSSunWorshipperBossSunExplosionObject","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10757,0,0,"",2869,[],"",[],1,[],-1,[]
2761,"GAForgemasterBossLeap","",[],"",[],[],"",0,"",2,1000,316,"","",[],1,"","","","",10781,0,0,"",2870,[],"",[],1,[],-1,[]
2762,"GSForgeBossBrandExplosion","",[],"",[],[],"",0,"",2,1000,317,"","",[],1,"","","","",10758,0,0,"",2871,[],"",[],1,[],-1,[]
2763,"GSDoryaniHumanBossBasicLightningZap","",[],"",[],[],"",0,"",2,1000,317,"","",[],497,"","","","",10759,0,0,"",2872,[],"",[],1,[],-1,[]
2764,"GSDoryaniHumanBossMultiLightningZap","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10760,0,0,"",2873,[],"",[],1,[],-1,[]
2765,"GSDoryaniHumanBossLightningClap","",[],"",[],[],"",0,"",2,1000,317,"","",[],35,"","","","",10761,0,0,"",2874,[],"",[],1,[],-1,[]
2766,"GSDoryaniHumanBossFireClap","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10913,0,0,"",2875,[],"",[],1,[],-1,[]
2767,"GSDoryaniHumanBossSolarOrbPulse","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10762,0,0,"",2876,[],"",[],1,[],-1,[]
2768,"GSDoryaniHumanBossFlamethrower","",[],"",[],[],"",0,"",2,1000,317,"","",[],494,"","","","",10764,0,0,"",2877,[],"",[],1,[],-1,[]
2769,"GSDoryaniHumanBossFireballDirectImpactExplosion","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10765,0,0,"",2878,[],"",[],1,[],-1,[]
2770,"GSGiantSnakeBossFlameBreath","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10767,0,0,"",2879,[],"",[],1,[],-1,[]
2771,"GSViperNapuatziFireRain","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10768,0,0,"",2880,[],"",[],1,[],-1,[]
2772,"GSViperNapuatziChaosRain","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10769,0,0,"",2881,[],"",[],1,[],-1,[]
2773,"GAVaalZealotKnifeStickChaosSlash","",[],"",[],[],"",0,"",2,1000,316,"","",[],61,"","","","",10770,0,0,"",2882,[],"",[],1,[],-1,[]
2774,"GAVaalZealotKnifeStickBloodSlash","",[],"",[],[],"",0,"",2,1000,316,"","",[],61,"","","","",10771,0,0,"",2883,[],"",[],1,[],-1,[]
2775,"GACountsGuardBloaterTentacleHit","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10773,0,0,"",2884,[],"",[],1,[],-1,[]
2776,"GSIronGuardToothZone","",[],"",[],[],"",0,"",2,1000,317,"","",[],13,"","","","",10774,0,0,"",2885,[],"",[],1,[],-1,[]
2777,"GSPerennialKingGlassSwordFenceZap","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10775,0,1015,"",2886,[],"",[],1,[],-1,[]
2778,"GSIronSniperLaserDamage","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10776,0,0,"",2887,[],"",[],1,[],-1,[]
2779,"GAFungusBehemothVineSlam","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10777,0,0,"",2888,[],"",[],1,[],-1,[]
2780,"GAAzmeriCarnivorousPlantVineCascade","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10778,0,0,"",2889,[],"",[],1,[],-1,[]
2781,"GSForgeMasterSunderDamage","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10779,0,0,"",2890,[],"",[],1,[],-1,[]
2782,"GASkeletonSnakeBossHeadSlam180","",[],"",[],[],"",0,"",2,1000,316,"","",[],33,"","","","",10672,0,0,"",2891,[],"",[],1,[],-1,[]
2783,"GAVaalForgeBossSunder1","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10780,0,0,"",2892,[],"",[],1,[],-1,[]
2784,"GAForgemasterBossLeapLava","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10782,0,0,"",2893,[],"",[],1,[],-1,[]
2785,"GSPerennialKingAsalaSandstormDefense","",[],"",[],[],"",0,"",2,1000,466,"","",[],107,"","","","",10786,0,0,"",2894,[],"",[],1,[],-1,[]
2786,"GSWitchHutBansheeScreech","",[],"",[],[],"",0,"",2,1000,317,"","",[],23,"","","","",10788,0,0,"",2895,[],"Audio/Sound Effects/Combat/OnHit/Monster/Custom/Act5/OnHit_ScreechSG",[],1,[],-1,[]
2787,"GAViperNapuatziSnakeWave","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10789,0,0,"",2896,[],"",[],1,[],-1,[]
2788,"GAGiantSnakeBossForearmSlams","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10790,0,0,"",2897,[],"",[],1,[],-1,[]
2789,"GAGiantSnakeBossHandSlams","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10791,0,0,"",2898,[],"",[],1,[],-1,[]
2790,"GSGiantSnakeBossComboFlame","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10792,0,0,"",2899,[],"",[],1,[],-1,[]
2791,"GACarnivorousPlantBossHammerSlam","",[],"",[],[],"",0,"",2,1000,316,"","",[],23,"","","","",10793,0,0,"",2900,[],"",[],1,[],-1,[]
2792,"GSWifeBossSlow","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10795,0,0,"",2901,[],"",[],1,[],-1,[]
2793,"GSEGGiantSnakeBossDetonateRunes","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10799,0,0,"",2902,[],"",[],1,[],-1,[]
2794,"GAVoodooKingVineSlam","",[],"",[],[],"",0,"",2,1000,316,"","",[],13,"","","","",10800,0,0,"",2903,[],"",[],1,[],-1,[]
2795,"GSVoodooKingRitual","",[],"",[],[],"",0,"",2,1000,466,"","",[],107,"","","","",10801,0,0,"",2904,[],"",[],1,[],-1,[]
2796,"GAVoodooKingVineCascadeSmall","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10802,0,0,"",2905,[],"",[],1,[],-1,[]
2797,"GAVoodooKingVineCascadeBig","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10803,0,0,"",2906,[],"",[],1,[],-1,[]
2798,"GSVoodooKingBugBombImpact","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10804,0,0,"",2907,[],"",[],1,[],-1,[]
2799,"GAVoodooKingDeathEffigyPulse","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10805,0,0,"",2908,[],"",[],1,[],-1,[]
2800,"GSAzmeriSwampToadExplode","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10806,0,0,"",2909,[],"",[],1,[],-1,[]
2801,"GSPerennialKingCorpseFriendExplode","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10807,0,0,"",2910,[],"",[],1,[],-1,[]
2802,"GASummonScarabsAttack","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10809,0,0,"",2911,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ConstantSG",[],1,[],-1,[]
2803,"GSWarlockRaiseBugs","",[],"",[],[],"",0,"",2,1000,317,"","",[],23,"","","","",10810,0,0,"",2912,[],"",[],1,[],-1,[]
2804,"GAVaalHumanoidRocketFistImpactGround","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10811,0,0,"",2913,[],"",[],1,[],-1,[]
2805,"GAVaalHumanoidRocketFistImpactWall","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10812,0,0,"",2914,[],"",[],1,[],-1,[]
2806,"GSShieldLegsGenadeExplosion","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10813,0,0,"",2915,[],"",[],1,[],-1,[]
2807,"GSFarudinLocustDDExplode","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10814,0,0,"",2916,[],"",[],1,[],-1,[]
2808,"GSUndeadMarakethPriestMagmaOrbImpact","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10815,0,0,"",2917,[],"",[],1,[],-1,[]
2809,"GSBitterGuyStormUp","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10817,0,0,"",2918,[],"",[],1,[],-1,[]
2810,"GSBitterGuyStormDown","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10818,0,0,"",2919,[],"",[],1,[],-1,[]
2811,"CrowScarecrowCrows","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10819,0,0,"",2920,[],"",[],1,[],-1,[]
2812,"GAMudBurrowerHeadSlam","",[],"",[],[],"",0,"",2,1000,316,"","",[],13,"","","","",10821,0,0,"",2921,[],"",[],1,[],-1,[]
2813,"GAViperComboEndSlam","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10822,0,0,"",2922,[],"",[],1,[],-1,[]
2814,"GAQueenOfFilthRollImpact","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10823,0,0,"",2923,[],"",[],1,[],-1,[]
2815,"GSDredgeMortarImpact","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10824,0,0,"",2924,[],"",[],1,[],-1,[]
2816,"GSChimeraWetlandsBossChaosSprayImpact","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10825,0,0,"",2925,[],"",[],1,[],-1,[]
2817,"GSChimeraWetlandsBossFrostBreath","",[],"",[],[],"",0,"",2,1000,317,"","",[],34,"","","","",10826,0,0,"",2926,[],"",[],1,[],-1,[]
2818,"GSChimeraUltimatumBossFrostBreath","",[],"",[],[],"",0,"",2,1000,317,"","",[],34,"","","","",10826,0,0,"",2927,[],"",[],1,[],-1,[]
2819,"GSChimeraWetlandsBossFrostBreathImpact","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10827,0,0,"",2928,[],"",[],1,[],-1,[]
2820,"GSChimeraUltimatumBossFrostBreathImpact","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10827,0,0,"",2929,[],"",[],1,[],-1,[]
2821,"GSChimeraWetlandsBossFireSpray","",[],"",[],[],"",0,"",2,1000,317,"","",[],33,"","","","",10828,0,0,"",2930,[],"",[],1,[],-1,[]
2822,"GSDredgeMortarImpactAir","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10829,0,0,"",2924,[],"",[],1,[],-1,[]
2823,"GSDredgeBossMortarImpact","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10830,0,0,"",5696,[],"",[],1,[],-1,[]
2824,"GSDredgeBossMortarImpactAir","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10831,0,0,"",5696,[],"",[],1,[],-1,[]
2825,"GAChaosGodTriceratops180GroundSlam","",[],"",[],[],"",0,"",2,1000,316,"","",[],33,"","","","",10832,0,0,"",2931,[],"",[],1,[],-1,[]
2826,"GAChaosGodTriceratopsTailSlam","",[],"",[],[],"",0,"",2,1000,316,"","",[],34,"","","","",10833,0,0,"",2932,[],"",[],1,[],-1,[]
2827,"GSChaosGodTriceratopsGigaBeam","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10834,0,0,"",2933,[],"",[],1,[],-1,[]
2828,"GABogSavageStalkerGroundSlamImpact2","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10835,0,0,"",2934,[],"",[],1,[],-1,[]
2829,"GSParasiticFishMortarGround","",[],"",[],[],"",0,"",2,1000,317,"","",[],34,"","","","",10836,0,0,"",2935,[],"",[],1,[],-1,[]
2830,"GSParasiticFishMortarAir","",[],"",[],[],"",0,"",2,1000,317,"","",[],34,"","","","",10837,0,0,"",2935,[],"",[],1,[],-1,[]
2831,"GAVaalGoliathCrystalStomp","",[],"",[],[],"",0,"",2,1000,316,"","",[],61,"","","","",10838,0,0,"",2936,[],"",[],1,[],-1,[]
2832,"GSOverlordBossRaiseAndRazeRockUpwardDamage","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",0,0,0,"",2937,[],"",[],1,[],-1,[]
2833,"GSOverlordBossRaiseAndRazeExplosionDamage","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",0,0,0,"",2938,[],"",[],1,[],-1,[]
2834,"GSSunWorshipperSolarFlare","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10839,0,0,"",2939,[],"",[],1,[],-1,[]
2835,"GSSunWorshipperEnrageDashExplosion","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10840,0,0,"",2940,[],"",[],1,[],-1,[]
2836,"GADoryaniCrabBodySlam","",[],"",[],[],"",0,"",2,1000,316,"","",[],61,"","","","",10841,0,0,"",2941,[],"",[],1,[],-1,[]
2837,"GADoryaniCrabExplode","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10843,0,0,"",2942,[],"",[],1,[],-1,[]
2838,"GADoryaniCrabExplodeSmash","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10844,0,0,"",2943,[],"",[],1,[],-1,[]
2839,"GSDoryaniCrabBrazierSlam","",[],"",[],[],"",0,"",2,1000,317,"","",[],215,"","","","",10845,0,0,"",2944,[],"",[],1,[],-1,[]
2840,"GSDoryaniCrabDiscoLazer","",[],"",[],[],"",0,"",2,1000,317,"","",[],33,"","","","",10846,0,0,"",2945,[],"",[],1,[],-1,[]
2841,"GSDoryaniCrabFlamethrower","",[],"",[],[],"",0,"",2,1000,317,"","",[],25,"","","","",10847,0,0,"",2946,[],"",[],1,[],-1,[]
2842,"GSDoryaniCrabFlamethrower90Right","",[],"",[],[],"",0,"",2,1000,317,"","",[],38,"","","","",10847,0,0,"",2946,[],"",[],1,[],-1,[]
2843,"GSDoryaniCrabFlamethrowerCorrupt","",[],"",[],[],"",0,"",2,1000,317,"","",[],29,"","","","",10848,0,0,"",2947,[],"",[],1,[],-1,[]
2844,"GSDoryaniCrabFlamethrowerCorrupt90Right","",[],"",[],[],"",0,"",2,1000,317,"","",[],194,"","","","",10848,0,0,"",2947,[],"",[],1,[],-1,[]
2845,"GSDoryaniCrabFrostLaser","",[],"",[],[],"",0,"",2,1000,317,"","",[],26,"","","","",10849,0,0,"",2948,[],"",[],1,[],-1,[]
2846,"GSDoryaniCrabFrostLaser90Left","",[],"",[],[],"",0,"",2,1000,317,"","",[],39,"","","","",10849,0,0,"",2948,[],"",[],1,[],-1,[]
2847,"GSDoryaniCrabFrostLaserCorrupt","",[],"",[],[],"",0,"",2,1000,317,"","",[],30,"","","","",10850,0,0,"",2949,[],"",[],1,[],-1,[]
2848,"GSDoryaniCrabFrostLaserCorrupt90Left","",[],"",[],[],"",0,"",2,1000,317,"","",[],195,"","","","",10850,0,0,"",2949,[],"",[],1,[],-1,[]
2849,"GSSunWorshipperBossSunExplosionOtherSun","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10851,0,0,"",2950,[],"",[],1,[],-1,[]
2850,"GSDoryaniCrabLegProjImpact","",[],"",[],[],"",0,"",2,1000,317,"","",[],25,"",1,"","",10852,0,0,"",2951,[],"",[],1,[],-1,[]
2851,"GADoryaniCrabLegProjImpactWall","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10853,0,0,"",2952,[],"",[],1,[],-1,[]
2852,"GABloodBatherMaceGroundSlam","",[],"",[],[],"",0,"",2,1000,316,"","",[],13,"","","","",10885,0,0,"",5538,[],"",[],1,[],-1,[]
2853,"GABloodBatherMaceGroundSlamFire","",[],"",[],[],"",0,"",2,1000,316,"","",[],13,"","","","",10901,0,0,"",5539,[],"",[],1,[],-1,[]
2854,"GSRottingRamGiantVomitImpact","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10886,0,0,"",2953,[],"",[],1,[],-1,[]
2855,"GAFissureSlamSpikeDamage","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10887,0,0,"",2954,[],"",[],1,[],-1,[]
2856,"GSChaosGodTriheadBatSonicBlastSingle","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10888,0,0,"",2955,[],"",[],1,[],-1,[]
2857,"GSChaosGodTriheadBatPoisonBlastSingle","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",11054,0,0,"",2956,[],"",[],1,[],-1,[]
2858,"GAFissureWarcrySpikeDamage","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10889,0,0,"",2957,[],"",[],1,[],-1,[]
2859,"GAMarakethSentinelUnarmedBossFistSlam","",[],"",[],[],"",0,"",2,2400,316,"","",[],20,"","","","",10890,0,0,"",2958,[],"",[],1,[],-1,[]
2860,"GAMarakethSentinelUnarmedBossFistSlamFrontalCone","",[],"",[],[],"",0,"",2,2400,316,"","",[],"","","","","",10891,0,0,"",2959,[],"",[],1,[],-1,[]
2861,"GASMarakethSentinelUnarmedBossFootSlamImpact","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10892,0,0,"",2960,[],"",[],1,[],-1,[]
2862,"GAMarakethSentinelUnarmedBossFootSlamWave","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10893,0,0,"",2961,[],"",[],1,[],-1,[]
2863,"GAMarakethSentinelMaceBossBasicSlam","",[],"",[],[],"",0,"",2,2330,316,"","",[],3,"","","","",10894,0,0,"",2962,[],"",[],1,[],-1,[]
2864,"GAMarakethMaceBossHeavySlam","",[],"",[],[],"",0,"",2,4300,316,"","",[],13,"","","","",10895,0,0,"",2963,[],"",[],1,[],-1,[]
2865,"GSMarakethSentinalMaceBossIceSpikeExplode","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10896,0,0,"",2964,[],"",[],1,[],-1,[]
2866,"GAMarakethSentinalMaceBossMarkerSlamImpact","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10897,0,0,"",2965,[],"",[],1,[],-1,[]
2867,"GTSilentSpiresApparitionLightningTendrils","",[],"",[],[],"",0,"",2,1000,392,"","",[],"","","","","",1201,0,0,"",2967,[],"",[],1,[],-1,[]
2868,"GSSilentSpiresApparitionTimeTrapExplode","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10900,0,0,"",2968,[],"",[],1,[],-1,[]
2869,"GSSanctumTimeTrapExplode","",[],"",[],[],"",0,"",2,1000,317,"","",[],39,"","","","",11084,0,0,"",2969,[],"",[],1,[],-1,[]
2870,"GAViperNapuatziSoldierShove","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10902,0,0,"",2970,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_MonsterBluntSG",[],1,[],-1,[]
2871,"GSBloodBatherFlailProj","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10903,0,0,"",2971,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[]
2872,"GSBloodBatherFlailProjAir","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10904,0,0,"",2971,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[]
2873,"GSSilentSpiresApparitionSummonElipticalOrbitImpact","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10905,0,0,"",2972,[],"",[],1,[],-1,[]
2874,"GSDoryaniLightningStormBolt","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10906,0,0,"",2973,[],"",[],1,[],-1,[]
2875,"GSDoryaniLightningStormBoltConstant","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10965,0,0,"",2973,[],"",[],1,[],-1,[]
2876,"GSVoodooKingSporeExplode","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10907,0,0,"",2975,[],"",[],1,[],-1,[]
2877,"GADeathKnightOverheadslam","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10908,0,0,"",2976,[],"",[],1,[],-1,[]
2878,"GADeathKnightOverheadslamforward","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10909,0,0,"",2977,[],"",[],1,[],-1,[]
2879,"GAVaalForgeMasterHammerImpact","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10910,0,0,"",2978,[],"",[],1,[],-1,[]
2880,"GSChaosGodOwlBossLightningCascade","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10914,0,0,"",2979,[],"",[],1,[],-1,[]
2881,"GSDoryaniHumanBossBeamBlast","",[],"",[],[],"",0,"",2,1000,317,"","",[],603,"","","","",10911,0,0,"",2980,[],"",[],1,[],-1,[]
2882,"GSDoryaniHumanBossMechanismBeam","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10912,0,0,"",2981,[],"",[],1,[],-1,[]
2883,"GABreachEliteBleedTentacle","",[],"",[],[],"",0,"",2,1000,316,"","",[],21,"","","","",1867,0,0,"",2982,[],"",[],1,[],-1,[]
2884,"GSDoryaniHumanBossCrystalZap","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10915,0,0,"",2983,[],"",[],1,[],-1,[]
2885,"GSMarakethSentinelUnarmedBossExplodeSelf","",[],"",[],[],"",0,"",2,1000,317,"","",[],33,"","","","",1869,0,0,"",2985,[],"",[],1,[],-1,[]
2886,"GATheTrialMasterBossBloodSlam","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10916,0,0,"",2984,[],"",[],1,[],-1,[]
2887,"GADoryaniCrabSlamCold","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10917,0,0,"",2986,[],"",[],1,[],-1,[]
2888,"GADoryaniCrabSlamFire","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10918,0,0,"",2987,[],"",[],1,[],-1,[]
2889,"GADoryaniCrabComboSlamBasic","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10919,0,0,"",2988,[],"",[],1,[],-1,[]
2890,"GADoryaniCrabIceLaserSnap","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10920,0,0,"",2989,[],"",[],1,[],-1,[]
2891,"GSBreachFodderToothZone","",[],"",[],[],"",0,"",2,1000,317,"","",[],13,"","","","",10921,0,0,"",2990,[],"",[],1,[],-1,[]
2892,"GAScorpionBossUprightDive","",[],"",[],[],"",0,"",2,1000,316,"","",[],14,"","","","",10922,0,0,"",2991,[],"",[],1,[],-1,[]
2893,"GAScorpionBossLeapDive","",[],"",[],[],"",0,"",2,1000,316,"","",[],275,"","","","",10923,0,0,"",2992,[],"",[],1,[],-1,[]
2894,"GAScorpionBossLeapDiveMap","",[],"",[],[],"",0,"",2,1000,316,"","",[],275,"","","","",10923,0,0,"",2993,[],"",[],1,[],-1,[]
2895,"GSBreachFodderHellscapeDogmanChargeExplosion","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10924,0,0,"",2994,[],"",[],1,[],-1,[]
2896,"GABreachFodderHellscapePaleDogmanDashSwipe","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10925,0,0,"",2995,[],"",[],1,[],-1,[]
2897,"GSDoryaniHumanBossConstantLightning","",[],"",[],[],"",0,"",2,1000,466,"","",[],107,"","","","",10926,0,0,"",2996,[],"",[],1,[],-1,[]
